
[00:00:00.000 --> 00:00:02.920]  各位電影節目員一開始就想問你們一條
[00:16:49.160 --> 00:16:51.160]  我就開始
[00:16:51.160 --> 00:16:53.160]  要弄回灑水系統
[00:16:53.160 --> 00:16:55.160]  現在弄了一個多
[00:16:55.160 --> 00:16:57.160]  一個多個禮拜
[00:16:57.160 --> 00:16:59.160]  開始弄了一個多個禮拜
[00:16:59.160 --> 00:17:01.160]  我幫我弄灑水系統的專家說
[00:17:01.160 --> 00:17:03.160]  因為他也是鋪草
[00:17:03.160 --> 00:17:05.160]  我就想不如順便鋪些草皮
[00:17:05.160 --> 00:17:07.160]  一次過不用煩
[00:17:07.160 --> 00:17:09.160]  他就跟我說你不要浪費錢
[00:17:09.160 --> 00:17:11.160]  我說為什麼不浪費錢
[00:17:11.160 --> 00:17:13.160]  我的土地真的這麼差嗎
[00:17:13.160 --> 00:17:15.160]  他說不是的
[00:17:15.160 --> 00:17:17.160]  他叫我保持住
[00:17:17.160 --> 00:17:19.160]  定時定候
[00:17:19.160 --> 00:17:21.160]  他會自動灑水的時候
[00:17:21.160 --> 00:17:23.160]  叫我觀察半年
[00:17:23.160 --> 00:17:25.160]  很容易因為草下面的根
[00:17:25.160 --> 00:17:27.160]  會長出一些草
[00:17:27.160 --> 00:17:29.160]  我就觀察半年長出來的情況
[00:17:29.160 --> 00:17:31.160]  是否理想
[00:17:31.160 --> 00:17:33.160]  他說半年之後
[00:17:33.160 --> 00:17:35.160]  很大機會會長出
[00:17:35.160 --> 00:17:37.160]  越來越多草
[00:17:37.160 --> 00:17:39.160]  我就開始相信他
[00:17:39.160 --> 00:17:41.160]  雖然現在很差
[00:17:41.160 --> 00:17:43.160]  但我覺得開始有些草
[00:17:43.160 --> 00:17:45.160]  開始有些草出來了
[00:17:45.160 --> 00:17:47.160]  弟兄姊妹
[00:17:47.160 --> 00:17:49.160]  其實有時我們的生命
[00:17:49.160 --> 00:17:51.160]  都很乾涸
[00:17:51.160 --> 00:17:53.160]  甚至看上去
[00:17:53.160 --> 00:17:55.160]  好像一塊塊
[00:17:55.160 --> 00:17:57.160]  好像好一點
[00:17:57.160 --> 00:17:59.160]  有些部份不是很好
[00:17:59.160 --> 00:18:01.160]  但如果我們開通了
[00:18:01.160 --> 00:18:03.160]  跟神的關係
[00:18:03.160 --> 00:18:05.160]  神的話語
[00:18:05.160 --> 00:18:07.160]  我們每一天都有神的話語
[00:18:07.160 --> 00:18:09.160]  噴些水出來
[00:18:09.160 --> 00:18:11.160]  滋潤我們的心田的時候
[00:18:11.160 --> 00:18:13.160]  我很相信我們的心
[00:18:13.160 --> 00:18:15.160]  是充滿感恩
[00:18:15.160 --> 00:18:17.160]  充滿正面
[00:18:17.160 --> 00:18:19.160]  我們口中所說的
[00:18:19.160 --> 00:18:21.160]  都是真實的說話
[00:18:21.160 --> 00:18:23.160]  是一些建立的說話
[00:18:23.160 --> 00:18:25.160]  第二就是
[00:18:25.160 --> 00:18:27.160]  我們熟讀神的話語
[00:18:27.160 --> 00:18:29.160]  滋潤我們的心田
[00:18:29.160 --> 00:18:31.160]  以致我們能夠做一個誠實的人
[00:18:31.160 --> 00:18:33.160]  到最後第三
[00:18:33.160 --> 00:18:35.160]  我們順著聖靈而行
[00:18:35.160 --> 00:18:37.160]  被聖靈充滿
[00:18:37.160 --> 00:18:39.160]  在卡拉太書5章16指這樣說
[00:18:39.160 --> 00:18:41.160]  我說你們當順著聖靈而行
[00:18:41.160 --> 00:18:45.160]  就不放縱肉體的情慾了
[00:18:45.160 --> 00:18:47.160]  當然弟兄姊妹
[00:18:47.160 --> 00:18:49.160]  如果你問我牧師你是否完全誠實
[00:18:49.160 --> 00:18:51.160]  我可以告訴你我都不是完全誠實
[00:18:51.160 --> 00:18:55.160]  有時個人都會有些軟弱
[00:18:55.160 --> 00:18:57.160]  但我很經歷到人是軟弱
[00:18:57.160 --> 00:18:59.160]  但是聖靈是真真正正幫助我們
[00:18:59.160 --> 00:19:01.160]  活出他那一個
[00:19:01.160 --> 00:19:03.160]  所以我們要怎樣
[00:19:03.160 --> 00:19:05.160]  我們求聖靈充滿我們
[00:19:05.160 --> 00:19:07.160]  被聖靈充滿
[00:19:07.160 --> 00:19:09.160]  就是讓聖靈充滿我們的心
[00:19:09.160 --> 00:19:11.160]  由聖靈帶著我們去行
[00:19:11.160 --> 00:19:15.160]  我想起我以前在香港的時候
[00:19:15.160 --> 00:19:17.160]  在香港教福士
[00:19:17.160 --> 00:19:19.160]  一年都會有兩次機會
[00:19:19.160 --> 00:19:23.160]  會帶隊去參加一些短宣
[00:19:23.160 --> 00:19:28.160]  我頭尾都帶了超過十多年的短宣隊
[00:19:28.160 --> 00:19:30.160]  每年都會帶一至兩次
[00:19:30.160 --> 00:19:32.160]  所以我就累積了一個經驗
[00:19:32.160 --> 00:19:33.160]  知不知道是甚麼經驗呢
[00:19:33.160 --> 00:19:35.160]  我發現很多弟兄姊妹
[00:19:35.160 --> 00:19:37.160]  去短宣的時候
[00:19:37.160 --> 00:19:39.160]  會出現一個問題就是
[00:19:39.160 --> 00:19:41.160]  他們會坐立不安
[00:19:41.160 --> 00:19:44.160]  每一天早上起床
[00:19:44.160 --> 00:19:46.160]  他會問一些問題
[00:19:46.160 --> 00:19:49.160]  上旅遊巴又會問一些問題
[00:19:49.160 --> 00:19:50.160]  每一次上旅遊巴
[00:19:50.160 --> 00:19:52.160]  亦都會問同一樣的問題
[00:19:52.160 --> 00:19:54.160]  問甚麼問題
[00:19:54.160 --> 00:19:58.160]  對了
[00:19:58.160 --> 00:20:00.160]  牧師我們等一下去哪裏
[00:20:00.160 --> 00:20:02.160]  那裏是哪裏
[00:20:02.160 --> 00:20:04.160]  要坐多久
[00:20:04.160 --> 00:20:10.160]  其實這些問題很自然我們都會問
[00:20:10.160 --> 00:20:12.160]  如果你是一個領隊
[00:20:12.160 --> 00:20:14.160]  早上又問
[00:20:14.160 --> 00:20:16.160]  每一次上車去到一個點
[00:20:16.160 --> 00:20:17.160]  聚會點
[00:20:17.160 --> 00:20:19.160]  上完聚會點又再問
[00:20:19.160 --> 00:20:21.160]  這個問完那個又問
[00:20:21.160 --> 00:20:24.160]  當然一個有智慧的領隊
[00:20:24.160 --> 00:20:26.160]  我就開始學習甚麼呢
[00:20:26.160 --> 00:20:28.160]  每一天早上
[00:20:28.160 --> 00:20:30.160]  我就會很詳盡地說一次行程
[00:20:30.160 --> 00:20:32.160]  然後和大家說明不明白
[00:20:32.160 --> 00:20:34.160]  清楚的時候
[00:20:34.160 --> 00:20:35.160]  今天全日就不要問了
[00:20:35.160 --> 00:20:37.160]  我帶你們去哪裏呢
[00:20:37.160 --> 00:20:38.160]  你們就去哪裏
[00:20:38.160 --> 00:20:39.160]  適當時間就會上車
[00:20:39.160 --> 00:20:41.160]  適當時間就會下車
[00:20:41.160 --> 00:20:42.160]  明白嗎
[00:20:42.160 --> 00:20:45.160]  我真的每一次都會這樣說
[00:20:45.160 --> 00:20:47.160]  弟兄姊妹就學習
[00:20:47.160 --> 00:20:49.160]  就是要信得過
[00:20:49.160 --> 00:20:53.160]  有時可能我們未知時間是怎樣
[00:20:53.160 --> 00:20:55.160]  但我們信得過
[00:20:55.160 --> 00:20:57.160]  聖靈是會帶領我們
[00:20:57.160 --> 00:21:00.160]  聖靈才是那一位真真正正知道我們的需要
[00:21:00.160 --> 00:21:03.160]  當我們願意放在他心裏的時候
[00:21:03.160 --> 00:21:05.160]  聖靈就會帶著我們去行
[00:21:05.160 --> 00:21:10.160]  我們今天要和謊言和虛假斷絕關係
[00:21:10.160 --> 00:21:12.160]  我們要熟讀神的話
[00:21:12.160 --> 00:21:15.160]  最後我們要信服聖靈的帶領
[00:21:15.160 --> 00:21:17.160]  被聖靈充滿我們的生活
[00:21:17.160 --> 00:21:19.160]  有一個神學家有一句話
[00:21:19.160 --> 00:21:21.160]  我覺得成為了一個很大的提醒
[00:21:21.160 --> 00:21:23.160]  神學家巴克這句話
[00:21:23.160 --> 00:21:24.160]  我們一起讀吧
[00:21:24.160 --> 00:21:28.160]  唯有那些能夠釋放自己
[00:21:28.160 --> 00:21:30.160]  除去偽裝或掩飾
[00:21:30.160 --> 00:21:33.160]  來與其他信徒相交的人
[00:21:33.160 --> 00:21:36.160]  才能在日常的關係中
[00:21:36.160 --> 00:21:39.160]  向神敞開和坦誠
[00:21:39.160 --> 00:21:40.160]  我覺得很好
[00:21:40.160 --> 00:21:41.160]  弟兄姊妹
[00:21:41.160 --> 00:21:44.160]  今天如果我們說我們要向神坦白的時候
[00:21:44.160 --> 00:21:46.160]  坦誠的時候
[00:21:46.160 --> 00:21:48.160]  如果我們不能和身邊的人
[00:21:48.160 --> 00:21:51.160]  都這樣開放自己的生命
[00:21:51.160 --> 00:21:55.160]  我們除去一些假的面具
[00:21:55.160 --> 00:21:56.160]  我們怎樣
[00:21:56.160 --> 00:21:58.160]  連我們身邊見到的人
[00:21:58.160 --> 00:22:00.160]  我們都不能坦坦白白的時候
[00:22:00.160 --> 00:22:02.160]  何況我們怎樣和那一個
[00:22:02.160 --> 00:22:05.160]  在我們心靈當中的神去相交呢
[00:22:05.160 --> 00:22:06.160]  所以今天鼓勵大家
[00:22:06.160 --> 00:22:09.160]  我們坦誠地面對自己
[00:22:09.160 --> 00:22:11.160]  面對我們身邊的弟兄姊妹
[00:22:11.160 --> 00:22:12.160]  面對我們的上帝
[00:22:12.160 --> 00:22:15.160]  我們一起低頭安靜
[00:22:15.160 --> 00:22:28.160]  我們一起祈禱
[00:22:28.160 --> 00:22:32.160]  天父我們求祢幫助我們
[00:22:32.160 --> 00:22:33.160]  我們知道自己不行
[00:22:33.160 --> 00:22:36.160]  所以我們更加求聖靈充滿我們
[00:22:36.160 --> 00:22:37.160]  帶著我們
[00:22:37.160 --> 00:22:39.160]  求神用祢的真理
[00:22:39.160 --> 00:22:41.160]  每一天充滿我們
[00:22:41.160 --> 00:22:46.160]  讓我們能夠和魔鬼撒旦
[00:22:46.160 --> 00:22:48.160]  和謊言斷絕
[00:22:48.160 --> 00:22:50.160]  我們願意立志
[00:22:50.160 --> 00:22:52.160]  做一個誠實的人
[00:22:52.160 --> 00:22:53.160]  將神祢的愛
[00:22:53.160 --> 00:22:54.160]  祢的真理
[00:22:54.160 --> 00:22:55.160]  在我們生活當中
[00:22:55.160 --> 00:22:57.160]  在我們的見證裡
[00:22:57.160 --> 00:22:58.160]  分享出來
[00:22:58.160 --> 00:23:01.160]  求天父祢幫助我們
[00:23:01.160 --> 00:23:02.160]  聽我們禱告
[00:23:02.160 --> 00:23:04.620]  奉耶穌基督的聖名求,阿們。
