
[00:00:00.000 --> 00:00:05.000]  今天我的題目對我而言是很大的挑戰
[00:14:48.000 --> 00:14:51.000]  聖經的標準是太高
[00:14:51.000 --> 00:14:52.000]  大家明白我的意思嗎
[00:14:52.000 --> 00:14:54.000]  這麼高的標準我怎麼做到
[00:14:54.000 --> 00:14:55.000]  還是不要信耶穌
[00:14:55.000 --> 00:14:57.000]  這些已經是好人了
[00:14:57.000 --> 00:14:59.000]  他不想虧損神的名
[00:14:59.000 --> 00:15:01.000]  所以他暫時不信
[00:15:01.000 --> 00:15:03.000]  但是為什麼我們從來不去說
[00:15:03.000 --> 00:15:06.000]  這個世界的標準太低
[00:15:06.000 --> 00:15:07.000]  為什麼我們經常都會說
[00:15:07.000 --> 00:15:09.000]  聖經的標準太高
[00:15:09.000 --> 00:15:10.000]  而不去想
[00:15:10.000 --> 00:15:13.000]  世界的標準太低
[00:15:13.000 --> 00:15:15.000]  所以當我自己去想
[00:15:15.000 --> 00:15:16.000]  這個自己的時候
[00:15:16.000 --> 00:15:18.000]  我們會不會每一天
[00:15:18.000 --> 00:15:19.000]  按照神的說話
[00:15:19.000 --> 00:15:23.000]  能夠成為我們的幫助
[00:15:23.000 --> 00:15:25.000]  能夠去將我們的渣滓
[00:15:25.000 --> 00:15:27.000]  透過神的每一天
[00:15:27.000 --> 00:15:28.000]  對我們說的說話
[00:15:28.000 --> 00:15:29.000]  慢慢出去
[00:15:29.000 --> 00:15:30.000]  慢慢出去
[00:15:30.000 --> 00:15:31.000]  慢慢出去
[00:15:31.000 --> 00:15:33.000]  各位聽衆會
[00:15:33.000 --> 00:15:36.000]  我相信神要我們去學
[00:15:36.000 --> 00:15:38.000]  一個很大的功課
[00:15:38.000 --> 00:15:40.000]  就是我想問大家一個問題
[00:15:40.000 --> 00:15:42.000]  今天你回來教會
[00:15:42.000 --> 00:15:44.000]  你的心情是怎樣
[00:15:44.000 --> 00:15:45.000]  你覺得回來教會
[00:15:45.000 --> 00:15:48.000]  是不是很開心
[00:15:48.000 --> 00:15:50.000]  都差不多
[00:15:50.000 --> 00:15:51.000]  五堂也差不多
[00:15:51.000 --> 00:15:52.000]  都很安靜
[00:15:52.000 --> 00:15:54.000]  都覺得
[00:15:54.000 --> 00:15:57.000]  可以的
[00:15:57.000 --> 00:15:59.000]  都可以的
[00:15:59.000 --> 00:16:01.000]  但是有時候我們會想
[00:16:01.000 --> 00:16:02.000]  回到神的家
[00:16:02.000 --> 00:16:05.000]  我們的心情是什麼
[00:16:05.000 --> 00:16:06.000]  是不是覺得
[00:16:06.000 --> 00:16:08.000]  真的很想回來
[00:16:08.000 --> 00:16:09.000]  我們經常逼你們說
[00:16:09.000 --> 00:16:11.000]  耶穌愛你
[00:16:11.000 --> 00:16:12.000]  當你說完之後
[00:16:12.000 --> 00:16:14.000]  都不知道是真是假
[00:16:14.000 --> 00:16:16.000]  我們有一種這樣的感受
[00:16:16.000 --> 00:16:18.000]  如果大家是和一些朋友
[00:16:18.000 --> 00:16:19.000]  吃完早餐
[00:16:19.000 --> 00:16:21.000]  這個朋友還沒回教會
[00:16:21.000 --> 00:16:22.000]  你回教會
[00:16:22.000 --> 00:16:23.000]  跟他拜拜
[00:16:23.000 --> 00:16:24.000]  拜拜的時候
[00:16:24.000 --> 00:16:25.000]  你就會說
[00:16:25.000 --> 00:16:26.000]  又要回教會
[00:16:26.000 --> 00:16:27.000]  真麻煩
[00:16:27.000 --> 00:16:29.000]  那你覺得那個人會怎麼想
[00:16:29.000 --> 00:16:31.000]  那個朋友怎麼想
[00:16:31.000 --> 00:16:33.000]  如果今天你是一個這樣的表現
[00:16:33.000 --> 00:16:34.000]  因為基督徒三個字
[00:16:34.000 --> 00:16:36.000]  沒有任何的專利
[00:16:36.000 --> 00:16:38.000]  今天每個人都在說基督徒
[00:16:38.000 --> 00:16:40.000]  就是說今天我們回來教會
[00:16:40.000 --> 00:16:41.000]  我們會不會覺得
[00:16:41.000 --> 00:16:43.000]  耶穌回來教會
[00:16:43.000 --> 00:16:45.000]  你會不會這樣想
[00:16:45.000 --> 00:16:48.000]  這次主要是有聲音
[00:16:48.000 --> 00:16:50.000]  將圍繞歸給耶穌
[00:16:50.000 --> 00:16:51.000]  就是說
[00:16:51.000 --> 00:16:53.000]  我們回來教會
[00:16:53.000 --> 00:16:55.000]  是什麼心情
[00:16:55.000 --> 00:16:57.000]  又要回教會
[00:16:57.000 --> 00:16:58.000]  那真的很慘
[00:16:58.000 --> 00:16:59.000]  人家看到他
[00:16:59.000 --> 00:17:00.000]  又要回教會
[00:17:00.000 --> 00:17:02.000]  那他會不會想回教會
[00:17:02.000 --> 00:17:03.000]  他看到他都不想回教會
[00:17:03.000 --> 00:17:05.000]  他怎麼會回教會
[00:17:05.000 --> 00:17:07.000]  12月24日
[00:17:07.000 --> 00:17:09.000]  其實剛才主席說
[00:17:09.000 --> 00:17:10.000]  為什麼這麼興奮
[00:17:10.000 --> 00:17:11.000]  你會覺得
[00:17:11.000 --> 00:17:13.000]  24日我已經離開了
[00:17:13.000 --> 00:17:14.000]  那就慘了
[00:17:14.000 --> 00:17:16.000]  那就不用回了
[00:17:16.000 --> 00:17:17.000]  聽見沒有
[00:17:17.000 --> 00:17:18.000]  我不是逼大家回教會
[00:17:18.000 --> 00:17:20.000]  而是今天我們回教會
[00:17:20.000 --> 00:17:21.000]  我們的心情
[00:17:21.000 --> 00:17:23.000]  我們有沒有影響教會的人
[00:17:23.000 --> 00:17:25.000]  當然作為一個牧師
[00:17:25.000 --> 00:17:26.000]  有時候我也會這樣
[00:17:26.000 --> 00:17:28.000]  我作為一個牧師
[00:17:28.000 --> 00:17:29.000]  我有沒有覺得
[00:17:29.000 --> 00:17:31.000]  做牧師是可以影響別人
[00:17:31.000 --> 00:17:33.000]  覺得做牧師挺好
[00:17:33.000 --> 00:17:35.000]  我也在掙扎
[00:17:35.000 --> 00:17:39.000]  我的女兒沒有做牧師
[00:17:39.000 --> 00:17:41.000]  我覺得有點內疚
[00:17:41.000 --> 00:17:43.000]  為什麼不讓她做牧師
[00:17:43.000 --> 00:17:44.000]  現在希望我的孫子
[00:17:44.000 --> 00:17:46.000]  但我的老病
[00:17:46.000 --> 00:17:48.000]  又覺得我的孫子
[00:17:48.000 --> 00:17:50.000]  我最想他做什麼
[00:17:50.000 --> 00:17:51.000]  大家想想
[00:17:51.000 --> 00:17:52.000]  一個老病
[00:17:52.000 --> 00:17:54.000]  最喜歡自己下一代做什麼
[00:17:54.000 --> 00:17:56.000]  當然你專業
[00:17:56.000 --> 00:17:58.000]  我經常想我的孫子做醫生
[00:17:58.000 --> 00:17:59.000]  這些是老病
[00:17:59.000 --> 00:18:01.000]  我最想他做老人科醫生
[00:18:01.000 --> 00:18:03.000]  將來可以醫我
[00:18:03.000 --> 00:18:05.000]  心理學就說
[00:18:05.000 --> 00:18:07.000]  如果你想他做什麼
[00:18:07.000 --> 00:18:09.000]  一出世到兩歲
[00:18:09.000 --> 00:18:10.000]  你跟他說
[00:18:10.000 --> 00:18:13.000]  做什麼 他就做什麼
[00:18:13.000 --> 00:18:15.000]  我說了兩年
[00:18:15.000 --> 00:18:17.000]  他都沒有說要做醫生
[00:18:17.000 --> 00:18:18.000]  他忽然間跟我說
[00:18:18.000 --> 00:18:20.000]  他說他很喜歡做機師
[00:18:20.000 --> 00:18:22.000]  我和師母經常跟他說
[00:18:22.000 --> 00:18:23.000]  做機師不好
[00:18:23.000 --> 00:18:24.000]  見不到爸爸媽媽
[00:18:24.000 --> 00:18:25.000]  他說不是
[00:18:25.000 --> 00:18:26.000]  我會飛回來的
[00:18:26.000 --> 00:18:27.000]  見到爸爸媽媽
[00:18:27.000 --> 00:18:29.000]  合理吧
[00:18:29.000 --> 00:18:30.000]  然後我跟他說
[00:18:30.000 --> 00:18:32.000]  做機師要住酒店
[00:18:32.000 --> 00:18:34.000]  他說不知道多喜歡住酒店
[00:18:34.000 --> 00:18:36.000]  他說他沒有想出
[00:18:36.000 --> 00:18:39.000]  於是我真的帶他去模擬駕駛
[00:18:39.000 --> 00:18:41.000]  我有個朋友開了模擬駕駛
[00:18:41.000 --> 00:18:43.000]  我馬上帶他去
[00:18:43.000 --> 00:18:45.000]  他說他真的懂
[00:18:45.000 --> 00:18:49.000]  你知不知道飛機在哪裡入油
[00:18:49.000 --> 00:18:50.000]  他說他懂
[00:18:50.000 --> 00:18:51.000]  我不懂
[00:18:51.000 --> 00:18:54.000]  原來在機翼入油
[00:18:54.000 --> 00:18:56.000]  不是機身入油
[00:18:56.000 --> 00:18:57.000]  我也不懂
[00:18:57.000 --> 00:18:58.000]  他懂
[00:18:58.000 --> 00:18:59.000]  於是我就失望了
[00:18:59.000 --> 00:19:00.000]  他打算做機師
[00:19:00.000 --> 00:19:02.000]  他經常打算當機長
[00:19:02.000 --> 00:19:03.000]  在我家經常開飛機
[00:19:03.000 --> 00:19:04.000]  當機長
[00:19:04.000 --> 00:19:05.000]  誰知有一天
[00:19:05.000 --> 00:19:07.000]  他進了醫院四天之後
[00:19:07.000 --> 00:19:09.000]  他飛出來了
[00:19:09.000 --> 00:19:10.000]  他說公公我要做醫生
[00:19:10.000 --> 00:19:11.000]  多開心
[00:19:11.000 --> 00:19:13.000]  但不敢表現
[00:19:13.000 --> 00:19:14.000]  算了算了
[00:19:14.000 --> 00:19:16.000]  於是他每個星期六
[00:19:16.000 --> 00:19:19.000]  都要幫我量血壓
[00:19:19.000 --> 00:19:23.000]  於是我教他用真的機器量血壓
[00:19:23.000 --> 00:19:25.000]  雖然我現在很健康
[00:19:25.000 --> 00:19:26.000]  每個星期六都幫我量血壓
[00:19:26.000 --> 00:19:30.000]  我通常一二幾七十幾
[00:19:30.000 --> 00:19:34.000]  其實我有沒有影響我孫子
[00:19:34.000 --> 00:19:36.000]  他對神呢
[00:19:36.000 --> 00:19:40.000]  我覺得我都自我安慰
[00:19:40.000 --> 00:19:43.000]  因為他的父母真的影響我大孫子
[00:19:43.000 --> 00:19:46.000]  他四歲多已經受了針
[00:19:46.000 --> 00:19:49.000]  是他自己治癒受了針
[00:19:49.000 --> 00:19:51.000]  換言之我就自我安慰
[00:19:51.000 --> 00:19:52.000]  我也有影響我女兒
[00:19:52.000 --> 00:19:54.000]  我女兒影響我孫子
[00:19:54.000 --> 00:19:56.000]  其實是不是真的我也不知道
[00:19:56.000 --> 00:19:58.000]  我只能夠感恩
[00:19:58.000 --> 00:20:00.000]  即是說我們有沒有一個
[00:20:00.000 --> 00:20:01.000]  生命的影響
[00:20:01.000 --> 00:20:05.000]  讓旁邊的人覺得我們信耶穌
[00:20:05.000 --> 00:20:08.000]  是值得讚賞
[00:20:08.000 --> 00:20:09.000]  這是我們反省
[00:20:09.000 --> 00:20:11.000]  但是我覺得第二件事B很重要
[00:20:11.000 --> 00:20:14.000]  因為分別為勝的確是不容易
[00:20:14.000 --> 00:20:16.000]  你要有一個勇氣
[00:20:16.000 --> 00:20:17.000]  星期五晚上
[00:20:17.000 --> 00:20:20.000]  我看到一些男士走出去信耶穌
[00:20:20.000 --> 00:20:21.000]  我覺得勇氣很大
[00:20:21.000 --> 00:20:24.000]  你知道男士能夠走出去信耶穌
[00:20:24.000 --> 00:20:26.000]  是一個很大的勇氣
[00:20:26.000 --> 00:20:29.000]  因為郭生在他的見證裡面
[00:20:29.000 --> 00:20:30.000]  他說什麼呢
[00:20:30.000 --> 00:20:34.000]  他說當初他初初回教會的時候
[00:20:34.000 --> 00:20:36.000]  他都不敢讓人知道他回教會
[00:20:36.000 --> 00:20:38.000]  知不知道為什麼
[00:20:38.000 --> 00:20:39.000]  通常男士回教會
[00:20:39.000 --> 00:20:40.000]  要麼是婚姻問題
[00:20:40.000 --> 00:20:41.000]  要麼是事業問題
[00:20:41.000 --> 00:20:44.000]  要麼是最低潮的時候
[00:20:44.000 --> 00:20:46.000]  我要回教會
[00:20:46.000 --> 00:20:48.000]  但是發達的時候從來不用回教會
[00:20:48.000 --> 00:20:52.000]  發達是我自己的能力
[00:20:52.000 --> 00:20:54.000]  男士有時候真的是這樣
[00:20:54.000 --> 00:20:58.000]  真的怕回教會讓人覺得弱者
[00:20:58.000 --> 00:21:00.000]  但是我看著那些人走出去
[00:21:00.000 --> 00:21:02.000]  我覺得他是勇氣
[00:21:02.000 --> 00:21:06.000]  他在人類面前信得過上帝
[00:21:06.000 --> 00:21:07.000]  今日與他同在
[00:21:07.000 --> 00:21:09.000]  他今天值得信耶穌
[00:21:09.000 --> 00:21:11.000]  分別為勝是需要勇氣的
[00:21:11.000 --> 00:21:14.000]  因為面對全世界那種標準
[00:21:14.000 --> 00:21:15.000]  那種要求
[00:21:15.000 --> 00:21:17.000]  其實是很不同的
[00:21:17.000 --> 00:21:19.000]  我初初回來香港侍奉的時候
[00:21:19.000 --> 00:21:20.000]  我面對一班學生
[00:21:20.000 --> 00:21:21.000]  那班學生跟我說
[00:21:21.000 --> 00:21:22.000]  他說牧師
[00:21:22.000 --> 00:21:23.000]  那時候我還沒當牧師
[00:21:23.000 --> 00:21:26.000]  他說什麼都好
[00:21:26.000 --> 00:21:29.000]  他說我很怕在學校借飯祈禱
[00:21:29.000 --> 00:21:30.000]  因為一借飯祈禱
[00:21:30.000 --> 00:21:32.000]  他就送不見了
[00:21:32.000 --> 00:21:33.000]  於是唯一的祈禱
[00:21:33.000 --> 00:21:34.000]  奉主的名
[00:21:34.000 --> 00:21:36.000]  保護自己的飯
[00:21:36.000 --> 00:21:37.000]  但是現在不會了
[00:21:37.000 --> 00:21:39.000]  現在沒有人怕借飯
[00:21:39.000 --> 00:21:41.000]  所以我們的勇氣多了
[00:21:41.000 --> 00:21:42.000]  你跟教會說
[00:21:42.000 --> 00:21:43.000]  我們的勇氣多了
[00:21:43.000 --> 00:21:45.000]  我們可以夠膽借飯
[00:21:45.000 --> 00:21:47.000]  我們會進步
[00:21:47.000 --> 00:21:49.000]  但是我覺得分別為勝
[00:21:49.000 --> 00:21:51.000]  真的要有這個勇氣
[00:21:51.000 --> 00:21:56.000]  我前幾天跟一個公司的CEO聊天
[00:21:56.000 --> 00:21:57.000]  他跟我分享
[00:21:57.000 --> 00:22:00.000]  他說他有一個朋友
[00:22:00.000 --> 00:22:01.000]  一個職場的很高級的人
[00:22:01.000 --> 00:22:02.000]  一個CEO
[00:22:02.000 --> 00:22:06.000]  他說他決定去職場為主而Fight
[00:22:06.000 --> 00:22:07.000]  他真的很有勇氣
[00:22:07.000 --> 00:22:08.000]  誰知道幾年之後
[00:22:08.000 --> 00:22:11.000]  受傷而走
[00:22:11.000 --> 00:22:15.000]  職場真的不容易
[00:22:15.000 --> 00:22:18.000]  以致到如果他單打獨鬥
[00:22:18.000 --> 00:22:20.000]  絕對不容易
[00:22:20.000 --> 00:22:21.000]  但是如果有一個群體
[00:22:21.000 --> 00:22:23.000]  跟他一起去守望
[00:22:23.000 --> 00:22:25.000]  會不會有不同呢
[00:22:25.000 --> 00:22:28.000]  第一次會勇氣
[00:22:28.000 --> 00:22:30.000]  這個勇氣不是自己的勇氣
[00:22:30.000 --> 00:22:34.000]  這個勇氣是神義的勇氣
[00:22:34.000 --> 00:22:35.000]  而這個勇氣
[00:22:35.000 --> 00:22:40.000]  我們是夠膽去抗衡這個社會的標準
[00:22:40.000 --> 00:22:44.000]  五年前加拿大大麻合法化
[00:22:44.000 --> 00:22:46.000]  我們合法那天
[00:22:46.000 --> 00:22:47.000]  我跟師父講完道
[00:22:47.000 --> 00:22:49.000]  就去機場的時候
[00:22:49.000 --> 00:22:51.000]  宣佈了大麻合法
[00:22:51.000 --> 00:22:53.000]  今年我們再去加拿大多倫多
[00:22:53.000 --> 00:22:54.000]  去港島的時候
[00:22:54.000 --> 00:22:57.000]  我們曾經跟師母去了一間大麻店
[00:22:57.000 --> 00:22:59.000]  外面去拍一張照片
[00:22:59.000 --> 00:23:00.000]  我們不是這麼近的
[00:23:00.000 --> 00:23:01.000]  是離遠一點的
[00:23:01.000 --> 00:23:05.000]  就怕人們以為我們進去大麻店買大麻
[00:23:05.000 --> 00:23:07.000]  但是你不可以說話
[00:23:07.000 --> 00:23:10.000]  因為合法了
[00:23:10.000 --> 00:23:14.000]  我們如何面對這個世界潮流的衝擊
[00:23:14.000 --> 00:23:16.000]  我們有沒有一個勇氣去面對
[00:23:16.000 --> 00:23:17.000]  我不是說我有勇氣
[00:23:17.000 --> 00:23:19.000]  有時候我在Facebook那邊
[00:23:19.000 --> 00:23:20.000]  寫一些東西被人罵的時候
[00:23:20.000 --> 00:23:21.000]  我立刻下架
[00:23:21.000 --> 00:23:22.000]  隨便下架
[00:23:22.000 --> 00:23:24.000]  我都怕
[00:23:24.000 --> 00:23:25.000]  如果我說的是真的
[00:23:25.000 --> 00:23:27.000]  為什麼我不敢去說
[00:23:27.000 --> 00:23:30.000]  真的是一個挑戰力
[00:23:30.000 --> 00:23:32.000]  以致我覺得勇氣
[00:23:32.000 --> 00:23:36.000]  這個勇氣很重要
[00:23:36.000 --> 00:23:38.000]  A 我們想一想
[00:23:38.000 --> 00:23:39.000]  我們今天做基督徒
[00:23:39.000 --> 00:23:41.000]  人們怎麼看我們
[00:23:41.000 --> 00:23:43.000]  我們會不會回來教會
[00:23:43.000 --> 00:23:44.000]  我們興奮
[00:23:44.000 --> 00:23:45.000]  我希望下個星期
[00:23:45.000 --> 00:23:46.000]  如果誰說到
[00:23:46.000 --> 00:23:48.000]  問大家今天回來教會興不興奮
[00:23:48.000 --> 00:23:49.000]  你說什麼
[00:23:49.000 --> 00:23:50.000]  興奮
[00:23:50.000 --> 00:23:53.000]  不要再像今天那樣
[00:23:53.000 --> 00:23:55.000]  可以的
[00:23:55.000 --> 00:23:56.000]  真的
[00:23:56.000 --> 00:24:00.000]  我們要預備自己12月24日
[00:24:00.000 --> 00:24:01.000]  昨天我們祈禱
[00:24:01.000 --> 00:24:03.000]  我跟長老說
[00:24:03.000 --> 00:24:05.000]  我們昨天跟弟兄姊妹說
[00:24:05.000 --> 00:24:07.000]  12月13日
[00:24:07.000 --> 00:24:10.000]  我們禱告祭壇那一晚
[00:24:10.000 --> 00:24:12.000]  有三個長老帶
[00:24:12.000 --> 00:24:13.000]  厲害
[00:24:13.000 --> 00:24:15.000]  他大頭
[00:24:15.000 --> 00:24:17.000]  三個長老帶
[00:24:17.000 --> 00:24:19.000]  我希望多些人回來祈禱
[00:24:19.000 --> 00:24:21.000]  我們一起為主
[00:24:21.000 --> 00:24:23.000]  感覺到這個聚會
[00:24:23.000 --> 00:24:25.000]  是興奮的
[00:24:25.000 --> 00:24:27.000]  我們才能夠傳福音
[00:24:27.000 --> 00:24:29.000]  第三 C
[00:24:29.000 --> 00:24:32.000]  Carry the mission
[00:24:32.000 --> 00:24:36.000]  我們要為主所用
[00:24:36.000 --> 00:24:37.000]  這裡說什麼
[00:24:37.000 --> 00:24:38.000]  客服主用
[00:24:38.000 --> 00:24:40.000]  預備行各樣的善事
[00:24:40.000 --> 00:24:42.000]  各樣的善事
[00:24:42.000 --> 00:24:43.000]  在人的眼中
[00:24:43.000 --> 00:24:47.000]  可以是比較被尊重的位置
[00:24:47.000 --> 00:24:49.000]  或者可能是被
[00:24:49.000 --> 00:24:52.000]  看到比較卑微的位置
[00:24:52.000 --> 00:24:54.000]  我覺得不要緊
[00:24:54.000 --> 00:24:55.000]  尊重和卑微
[00:24:55.000 --> 00:24:58.000]  都是人的眼中去看
[00:24:58.000 --> 00:25:00.000]  但在神的眼中
[00:25:00.000 --> 00:25:04.000]  其實就算好像很卑微
[00:25:04.000 --> 00:25:06.000]  但如果你盡心去做
[00:25:06.000 --> 00:25:09.000]  上帝一樣祝福你
[00:25:09.000 --> 00:25:11.000]  重點就是忠心
[00:25:11.000 --> 00:25:12.000]  不是說我做木器
[00:25:12.000 --> 00:25:13.000]  不要做
[00:25:13.000 --> 00:25:15.000]  我做木器材器皿
[00:25:15.000 --> 00:25:17.000]  我不要做
[00:25:17.000 --> 00:25:19.000]  就算你只是不水
[00:25:19.000 --> 00:25:21.000]  木的器材不水
[00:25:21.000 --> 00:25:23.000]  都是在侍奉
[00:25:23.000 --> 00:25:25.000]  我們不應該只看金銀
[00:25:25.000 --> 00:25:27.000]  我們也要看木和瓦
[00:25:27.000 --> 00:25:29.000]  以致在神的家那邊
[00:25:29.000 --> 00:25:31.000]  這個大戶人家那邊
[00:25:31.000 --> 00:25:33.000]  我們能夠彼此的欣賞
[00:25:33.000 --> 00:25:34.000]  我們欣賞
[00:25:34.000 --> 00:25:36.000]  我們看不到一些的侍奉
[00:25:36.000 --> 00:25:37.000]  很多時候我們看著一班
[00:25:37.000 --> 00:25:38.000]  音響的電影節目
[00:25:38.000 --> 00:25:39.000]  他們坐在後面
[00:25:39.000 --> 00:25:41.000]  他們的器材他們的調校
[00:25:41.000 --> 00:25:44.000]  聲音其實很用心
[00:25:44.000 --> 00:25:45.000]  大家千萬不要以為
[00:25:45.000 --> 00:25:47.000]  拍這些東西很容易
[00:25:47.000 --> 00:25:49.000]  你剛才看到那個弟兄在那裡
[00:25:49.000 --> 00:25:51.000]  他的頸這樣
[00:25:51.000 --> 00:25:53.000]  你試一下出去做
[00:25:53.000 --> 00:25:54.000]  你的頸你以為他在祈禱
[00:25:54.000 --> 00:25:55.000]  你不知道他的頸
[00:25:55.000 --> 00:25:57.000]  不容易的
[00:25:57.000 --> 00:25:58.000]  以致我們要欣賞
[00:25:58.000 --> 00:26:00.000]  這班電影節目的那種付出
[00:26:00.000 --> 00:26:02.000]  欣賞一班迎新的他們的付出
[00:26:02.000 --> 00:26:04.000]  欣賞這班敬拜的付出
[00:26:04.000 --> 00:26:06.000]  我們每一個人的角色
[00:26:06.000 --> 00:26:08.000]  無論是木器、瓦器、金銀、銀器
[00:26:08.000 --> 00:26:10.000]  其實都是人所定
[00:26:10.000 --> 00:26:11.000]  但是我們在主的邊
[00:26:11.000 --> 00:26:12.000]  我深信保祐就說
[00:26:12.000 --> 00:26:14.000]  我們是要同心
[00:26:14.000 --> 00:26:16.000]  彼此的配搭
[00:26:16.000 --> 00:26:18.000]  我們只是願意將榮耀歸給誰
[00:26:18.000 --> 00:26:20.000]  歸給我們三位真神
[00:26:20.000 --> 00:26:22.000]  所以當我自己去想
[00:26:22.000 --> 00:26:24.000]  Carry the mission
[00:26:24.000 --> 00:26:26.000]  上帝擺我今天
[00:26:26.000 --> 00:26:27.000]  Carry the mission
[00:26:27.000 --> 00:26:29.000]  我未必在教會那邊
[00:26:29.000 --> 00:26:31.000]  用回以前的角色
[00:26:31.000 --> 00:26:32.000]  去Carry the mission
[00:26:32.000 --> 00:26:34.000]  去做上帝要我做的功
[00:26:34.000 --> 00:26:36.000]  我今天就做回上帝要我做的事
[00:26:36.000 --> 00:26:39.000]  我去講親子
[00:26:39.000 --> 00:26:41.000]  寫書關於爸爸
[00:26:41.000 --> 00:26:43.000]  然後又講其他東西
[00:26:43.000 --> 00:26:45.000]  希望能夠在人生當中
[00:26:45.000 --> 00:26:47.000]  去到不同階段
[00:26:47.000 --> 00:26:49.000]  我仍然去為主所用
[00:26:49.000 --> 00:26:51.000]  以至到
[00:26:51.000 --> 00:26:53.000]  誰得榮耀
[00:26:53.000 --> 00:26:54.000]  他得榮耀
[00:26:54.000 --> 00:26:56.000]  就算今天我所做的事
[00:26:56.000 --> 00:26:58.000]  在人的眼中可能很卑微
[00:26:58.000 --> 00:27:00.000]  我會覺得感謝主
[00:27:00.000 --> 00:27:03.000]  我仍然有機會在這個角色裡面
[00:27:03.000 --> 00:27:04.000]  去做侍奉神
[00:27:04.000 --> 00:27:06.000]  所以弟兄姊妹回來教會
[00:27:06.000 --> 00:27:08.000]  其實理應是興奮
[00:27:08.000 --> 00:27:10.000]  所以媒體
[00:27:10.000 --> 00:27:12.000]  至今的人
[00:27:12.000 --> 00:27:13.000]  媒體只是一個工具
[00:27:13.000 --> 00:27:15.000]  所以在四年前
[00:27:15.000 --> 00:27:18.000]  我和師母就開始了一個頻道
[00:27:18.000 --> 00:27:19.000]  我們開始一個頻道
[00:27:19.000 --> 00:27:21.000]  叫做雙劍合璧的頻道
[00:27:21.000 --> 00:27:22.000]  我們想都沒想過
[00:27:22.000 --> 00:27:24.000]  這個雙劍合璧的頻道
[00:27:24.000 --> 00:27:29.000]  可以做到今天是一百九十一集
[00:27:29.000 --> 00:27:30.000]  想都沒想過
[00:27:30.000 --> 00:27:31.000]  但是今晚
[00:27:31.000 --> 00:27:33.000]  我們要抗衡什麼
[00:27:33.000 --> 00:27:38.000]  我們要抗衡無線台慶
[00:27:38.000 --> 00:27:40.000]  不過幸好他們早一點開始
[00:27:40.000 --> 00:27:42.000]  我們沒這麼早
[00:27:42.000 --> 00:27:43.000]  我也來不了
[00:27:43.000 --> 00:27:45.000]  只能看中年好聲音
[00:27:45.000 --> 00:27:48.000]  我每次都要抗衡中年好聲音
[00:27:48.000 --> 00:27:49.000]  但是不要緊
[00:27:49.000 --> 00:27:50.000]  我經常說弟兄姊妹
[00:27:50.000 --> 00:27:51.000]  不要緊
[00:27:51.000 --> 00:27:52.000]  你繼續看唐兄
[00:27:52.000 --> 00:27:55.000]  不過開著我們的YouTube
[00:27:55.000 --> 00:27:58.000]  或者Facebook
[00:27:58.000 --> 00:28:00.000]  我仍然相信上帝
[00:28:00.000 --> 00:28:02.000]  在我們的照明裡面
[00:28:02.000 --> 00:28:04.000]  我們做
[00:28:04.000 --> 00:28:07.000]  這個雙劍合璧
[00:28:07.000 --> 00:28:10.000]  弟兄他一個感動
[00:28:10.000 --> 00:28:14.000]  在無線星期天下午三點二十分
[00:28:14.000 --> 00:28:15.000]  除了今天
[00:28:15.000 --> 00:28:17.000]  今天因為好像賽車
[00:28:17.000 --> 00:28:18.000]  我不知道什麼
[00:28:18.000 --> 00:28:19.000]  今天是沒有
[00:28:19.000 --> 00:28:21.000]  下星期又有三點二十分
[00:28:21.000 --> 00:28:23.000]  有一個節目
[00:28:23.000 --> 00:28:24.000]  是福音性的節目
[00:28:24.000 --> 00:28:27.000]  是幾位弟兄他自己拍攝
[00:28:27.000 --> 00:28:30.000]  總共八集
[00:28:30.000 --> 00:28:32.000]  他願意在翡翠台
[00:28:32.000 --> 00:28:35.000]  能夠有福音的訊息
[00:28:35.000 --> 00:28:38.000]  上個星期就是關心燕姊妹
[00:28:38.000 --> 00:28:40.000]  所以媒體
[00:28:40.000 --> 00:28:42.000]  我們不可以輕看
[00:28:42.000 --> 00:28:45.000]  媒體我們要用
[00:28:45.000 --> 00:28:46.000]  我們要善用它
[00:28:46.000 --> 00:28:49.000]  當我們能夠有ABC的人
[00:28:49.000 --> 00:28:51.000]  去善用這個媒體的時候
[00:28:51.000 --> 00:28:52.000]  耶穌就說
[00:28:52.000 --> 00:28:54.000]  不要怕什麼
[00:28:54.000 --> 00:28:56.000]  只要相信
[00:28:56.000 --> 00:28:58.000]  我們能夠將上帝的
[00:28:58.000 --> 00:29:00.000]  正面的思維
[00:29:00.000 --> 00:29:02.000]  將上帝的好的消息
[00:29:02.000 --> 00:29:07.000]  能夠帶到家裡面
[00:29:07.000 --> 00:29:11.000]  就算你拿著手機去看YouTube
[00:29:11.000 --> 00:29:13.000]  感謝主啊
[00:29:13.000 --> 00:29:15.000]  帶到心裡面
[00:29:15.000 --> 00:29:17.000]  所以媒體到今天
[00:29:17.000 --> 00:29:18.000]  我們仍然在用
[00:29:18.000 --> 00:29:20.000]  我們不可以覺得
[00:29:20.000 --> 00:29:22.000]  這些是撒旦的工具
[00:29:22.000 --> 00:29:24.000]  我們不可以這樣說
[00:29:24.000 --> 00:29:26.000]  不是撒旦的工具
[00:29:26.000 --> 00:29:28.000]  我都可以是神的工具
