
[00:00:00.000 --> 00:00:07.000]  在這方面我們感謝主耶穌願意來到這個世界為我們的罪死而復活
[00:17:26.000 --> 00:17:28.000]  這裡我們可以看到
[00:17:28.000 --> 00:17:31.000]  這個希律王聽到的時候
[00:17:31.000 --> 00:17:33.000]  有一個猶太人的王心裡不安
[00:17:33.000 --> 00:17:35.000]  為什麼不安呢?
[00:17:35.000 --> 00:17:38.000]  因為希律本身就是猶太人的王
[00:17:38.000 --> 00:17:42.000]  當時有一個史學家約瑟夫
[00:17:42.000 --> 00:17:46.000]  也聲稱希律就是猶太人的王
[00:17:46.000 --> 00:17:48.000]  這個名正言順的猶太人的王
[00:17:48.000 --> 00:17:50.000]  他聽到有一個猶太人的王出生
[00:17:50.000 --> 00:17:55.000]  搞什麼呢?就非常的不安
[00:17:55.000 --> 00:17:58.000]  我們知道希律王是一個王
[00:17:58.000 --> 00:18:00.000]  是一個土皇帝
[00:18:00.000 --> 00:18:02.000]  但是他絕無安全感
[00:18:02.000 --> 00:18:04.000]  這個希律王或者說一下他的背景
[00:18:04.000 --> 00:18:07.000]  他其實是一個混血的
[00:18:07.000 --> 00:18:10.000]  根據一些史料
[00:18:10.000 --> 00:18:13.000]  他應該是一個以東人
[00:18:13.000 --> 00:18:15.000]  以東人在以色列的南部
[00:18:15.000 --> 00:18:18.000]  他的祖先以東就是以素
[00:18:18.000 --> 00:18:21.000]  大家知道以素和雅各是兄弟
[00:18:21.000 --> 00:18:25.000]  後來他們繼續衍生不同的兩個國家
[00:18:25.000 --> 00:18:27.000]  兩個族裔
[00:18:27.000 --> 00:18:29.000]  但是有一點血肉的相連
[00:18:29.000 --> 00:18:34.000]  這個希律就是一個以東人
[00:18:34.000 --> 00:18:35.000]  他生出來的
[00:18:35.000 --> 00:18:37.000]  太太應該就是他的媽媽
[00:18:37.000 --> 00:18:38.000]  應該是阿拉伯人
[00:18:38.000 --> 00:18:40.000]  所以他是一個混族
[00:18:40.000 --> 00:18:43.000]  猶太人的眼光從沒有覺得他是猶太人
[00:18:43.000 --> 00:18:45.000]  也沒有覺得他是猶太人的王
[00:18:45.000 --> 00:18:49.000]  但是羅馬政府就要找一個土皇帝
[00:18:49.000 --> 00:18:53.000]  因為以前猶太人有一個王朝
[00:18:53.000 --> 00:18:55.000]  後來就被羅馬征服
[00:18:55.000 --> 00:19:00.000]  就在公元前37年就立了希律
[00:19:00.000 --> 00:19:02.000]  成為一個猶太人的皇帝
[00:19:02.000 --> 00:19:06.000]  但是希律又做了皇帝
[00:19:06.000 --> 00:19:08.000]  但是又不得到猶太人的歡心
[00:19:08.000 --> 00:19:10.000]  所以他很想討好他
[00:19:10.000 --> 00:19:11.000]  討好他們
[00:19:11.000 --> 00:19:14.000]  大家知道他做了一個很重要的工程
[00:19:14.000 --> 00:19:18.000]  就是將聖殿重建重修
[00:19:18.000 --> 00:19:19.000]  弄得很漂亮
[00:19:19.000 --> 00:19:21.000]  猶太人就覺得他很好
[00:19:21.000 --> 00:19:23.000]  還有另外一件事
[00:19:23.000 --> 00:19:25.000]  他就覺得一件事很受威脅
[00:19:25.000 --> 00:19:29.000]  一個威脅就是猶太人的前朝的皇室
[00:19:29.000 --> 00:19:38.000]  就是一個阿斯摩尼王朝
[00:19:38.000 --> 00:19:43.000]  他就怎樣去巴結這個阿斯摩尼王朝的人呢
[00:19:43.000 --> 00:19:46.000]  最重要的是以前的國家通婚
[00:19:46.000 --> 00:19:49.000]  於是就娶了他們阿斯摩尼王朝的一個公主
[00:19:49.000 --> 00:19:51.000]  結婚叫瑪利安
[00:19:51.000 --> 00:19:55.000]  但是你知道一個人沒有一個人的安全感
[00:19:55.000 --> 00:19:57.000]  很多疑心很多疑忌
[00:19:57.000 --> 00:20:00.000]  親人都不是好人
[00:20:00.000 --> 00:20:05.000]  結果他就擔心會不會幫外家來對抗我呢
[00:20:05.000 --> 00:20:10.000]  結果這個太太都被他殺死了
[00:20:10.000 --> 00:20:12.000]  還有太太的媽媽
[00:20:12.000 --> 00:20:15.000]  太太的兄弟都被殺了
[00:20:15.000 --> 00:20:16.000]  不止這樣
[00:20:16.000 --> 00:20:19.000]  下一代的子女有三個大兒子
[00:20:19.000 --> 00:20:23.000]  因為三個大兒子其中有兩個
[00:20:23.000 --> 00:20:28.000]  他娶了阿斯摩尼族裔的一些人做太太
[00:20:28.000 --> 00:20:33.000]  你又將他們又拉又扯又將他們殺了
[00:20:33.000 --> 00:20:35.000]  有一次有個人就要行刺他
[00:20:35.000 --> 00:20:37.000]  結果被他們抓了
[00:20:37.000 --> 00:20:41.000]  所有牽連的人大概有十個家庭全部殺了
[00:20:41.000 --> 00:20:43.000]  這個的希律就是什麼呢
[00:20:43.000 --> 00:20:45.000]  要控制要掌控
[00:20:45.000 --> 00:20:48.000]  但是沒有安全感
[00:20:48.000 --> 00:20:52.000]  以至於他要滅絕異己
[00:20:52.000 --> 00:20:54.000]  今天的社會我不知道會不會
[00:20:54.000 --> 00:20:57.000]  可能我們這個親我一點點的
[00:20:57.000 --> 00:20:59.000]  和我的看法的人可能我就親一點
[00:20:59.000 --> 00:21:02.000]  不和我的我就和他劃清界線
[00:21:02.000 --> 00:21:06.000]  在商場如是在家族如是
[00:21:06.000 --> 00:21:09.000]  人就是這樣我要去抓住
[00:21:09.000 --> 00:21:11.000]  其實這樣去做
[00:21:11.000 --> 00:21:15.000]  我們就會看到人總是會很想控制
[00:21:15.000 --> 00:21:19.000]  以為這樣就能夠得到真正的滿足
[00:21:19.000 --> 00:21:21.000]  有些人也是
[00:21:21.000 --> 00:21:23.000]  耶穌基督聽是聽過
[00:21:23.000 --> 00:21:25.000]  就算有個神他可能是對的
[00:21:25.000 --> 00:21:33.000]  不過我不需要怎樣去毀身的態度去認識這位神
[00:21:33.000 --> 00:21:36.000]  有些人就覺得信耶穌是很大冒險的
[00:21:36.000 --> 00:21:37.000]  為什麼呢
[00:21:37.000 --> 00:21:39.000]  可能我有些改變
[00:21:39.000 --> 00:21:41.000]  你看看那些基督徒
[00:21:41.000 --> 00:21:44.000]  他們每個星期日或周末都會去崇拜
[00:21:44.000 --> 00:21:46.000]  又不做這樣又不做那樣
[00:21:46.000 --> 00:21:48.000]  嘩 我有很多嗜好
[00:21:48.000 --> 00:21:50.000]  這樣做就不得了
[00:21:50.000 --> 00:21:53.000]  其實基督教不是你要去哪裡
[00:21:53.000 --> 00:21:55.000]  要做什麼不做什麼
[00:21:55.000 --> 00:21:57.000]  而是有一樣是真的
[00:21:57.000 --> 00:22:01.000]  你是謙卑的去承認耶穌基督是你的主
[00:22:01.000 --> 00:22:04.000]  以至這位耶穌基督跟你生命結連
[00:22:04.000 --> 00:22:06.000]  耶穌基督是公義慈愛的
[00:22:06.000 --> 00:22:08.000]  當我們跟祂接觸的時候
[00:22:08.000 --> 00:22:11.000]  我們的生命很自然被祂轉化
[00:22:11.000 --> 00:22:13.000]  我們的思想我們的價值觀
[00:22:13.000 --> 00:22:18.000]  我們會被祂去轉化塗造更生
[00:22:18.000 --> 00:22:22.000]  以至我們成為一個祂喜悅的人
[00:22:22.000 --> 00:22:24.000]  但是人就不想要這樣做
[00:22:24.000 --> 00:22:26.000]  我仍然要把持我的自我
[00:22:26.000 --> 00:22:28.000]  我不放下我自己
[00:22:28.000 --> 00:22:31.000]  有一個很出名的哲學家叫羅素
[00:22:31.000 --> 00:22:33.000]  羅素寫了一本書
[00:22:33.000 --> 00:22:36.000]  說為什麼我不相信基督教
[00:22:36.000 --> 00:22:40.000]  這個書是基督徒都看的
[00:22:40.000 --> 00:22:42.000]  為什麼有個人這樣
[00:22:42.000 --> 00:22:44.000]  我記得我年輕時代我看過
[00:22:44.000 --> 00:22:46.000]  他大致上的意思是這樣說
[00:22:46.000 --> 00:22:50.000]  他說基督教是給我們一個人生的處世方案
[00:22:50.000 --> 00:22:54.000]  但是這個不帶給我們真正的好處
[00:22:54.000 --> 00:22:57.000]  因為這個世界有沒有神未可知
[00:22:57.000 --> 00:23:01.000]  所以他給人類的忠告就是這樣
[00:23:01.000 --> 00:23:03.000]  你一定要有責任感
[00:23:03.000 --> 00:23:05.000]  你一定要自主
[00:23:05.000 --> 00:23:07.000]  你一定要有自我的意識
[00:23:07.000 --> 00:23:09.000]  你要活得快樂
[00:23:09.000 --> 00:23:11.000]  並且你要幫人快樂
[00:23:11.000 --> 00:23:13.000]  你說這些說話都很正路
[00:23:13.000 --> 00:23:15.000]  無可厚非
[00:23:15.000 --> 00:23:18.000]  但是問題在哪裡
[00:23:18.000 --> 00:23:20.000]  背後是一個很強的自我
[00:23:20.000 --> 00:23:22.000]  你有沒有留意
[00:23:22.000 --> 00:23:24.000]  我自我意識
[00:23:24.000 --> 00:23:26.000]  我要自主
[00:23:26.000 --> 00:23:28.000]  我要怎樣我要怎樣
[00:23:28.000 --> 00:23:33.000]  但是人是不是可以靠自己控制一切
[00:23:33.000 --> 00:23:35.000]  人是不是要放下自己
[00:23:35.000 --> 00:23:38.000]  才能拿到真正的生命
[00:23:38.000 --> 00:23:40.000]  所以耶穌基督說
[00:23:40.000 --> 00:23:42.000]  人要救自己的生命
[00:23:42.000 --> 00:23:44.000]  就喪掉生命
[00:23:44.000 --> 00:23:47.000]  人若喪掉生命就必得著生命
[00:23:47.000 --> 00:23:49.000]  你首先要放下
[00:23:49.000 --> 00:23:51.000]  但是人最難就是放下
[00:23:51.000 --> 00:23:53.000]  我們以為還可以
[00:23:53.000 --> 00:23:57.000]  我們是不是真的能控制一切
[00:23:57.000 --> 00:23:59.000]  有一位很有智慧的
[00:23:59.000 --> 00:24:01.000]  美國的總統叫羅斯福
[00:24:01.000 --> 00:24:03.000]  我們稱為老羅斯福
[00:24:03.000 --> 00:24:08.000]  跟著二次世界大戰的就是另外一位
[00:24:08.000 --> 00:24:10.000]  所以就是老羅斯福
[00:24:10.000 --> 00:24:14.000]  老羅斯福就很有興趣那些天體
[00:24:14.000 --> 00:24:16.000]  那些星獸
[00:24:16.000 --> 00:24:20.000]  有一次他和一位叫William Beebe
[00:24:20.000 --> 00:24:22.000]  Beebe
[00:24:22.000 --> 00:24:25.000]  他的名字有點特別
[00:24:25.000 --> 00:24:29.000]  William Beebe原來對天文很有興趣
[00:24:29.000 --> 00:24:33.000]  他是一個自然生物的專家
[00:24:33.000 --> 00:24:35.000]  他們兩個是好朋友
[00:24:35.000 --> 00:24:39.000]  有一晚他們在草坪裏面
[00:24:39.000 --> 00:24:41.000]  你可以想像一下
[00:24:41.000 --> 00:24:45.000]  兩個知己在談心
[00:24:45.000 --> 00:24:48.000]  老羅斯福就望下天
[00:24:48.000 --> 00:24:50.000]  跟這位William說
[00:24:50.000 --> 00:24:52.000]  你看看天
[00:24:52.000 --> 00:24:54.000]  我們現在活在銀河系裏
[00:24:54.000 --> 00:24:56.000]  你留意那裏有些光
[00:24:56.000 --> 00:24:59.000]  其實是另一個螺旋的星系
[00:24:59.000 --> 00:25:01.000]  你知不知道這個世界
[00:25:01.000 --> 00:25:04.000]  還有千億這麼多這樣的星系
[00:25:04.000 --> 00:25:06.000]  而每一個星系都有些光體
[00:25:06.000 --> 00:25:08.000]  好像太陽一樣
[00:25:08.000 --> 00:25:11.000]  但是他們的太陽比我們銀河系的太陽更加大
[00:25:11.000 --> 00:25:14.000]  你有沒有想過這個宇宙是怎樣
[00:25:14.000 --> 00:25:16.000]  我們很渺小
[00:25:16.000 --> 00:25:18.000]  都夜了我們睡了
[00:25:18.000 --> 00:25:20.000]  我們睡覺了
[00:25:20.000 --> 00:25:22.000]  意思說到這一點
[00:25:22.000 --> 00:25:24.000]  可以看到人的渺小
[00:25:24.000 --> 00:25:28.000]  這兩位很有思想
[00:25:28.000 --> 00:25:30.000]  其實無論怎樣都好
[00:25:30.000 --> 00:25:32.000]  我們知道我們很渺小
[00:25:32.000 --> 00:25:34.000]  我們的能力很有限
[00:25:34.000 --> 00:25:38.000]  以致這個希律王不安
[00:25:38.000 --> 00:25:40.000]  他不安之後
[00:25:40.000 --> 00:25:44.000]  他有什麼辦法去誘癡他的顧忌
[00:25:44.000 --> 00:25:46.000]  因為排除異己
[00:25:46.000 --> 00:25:48.000]  於是乎他就問那些
[00:25:48.000 --> 00:25:52.000]  召集那些祭司獎和民間的文士
[00:25:52.000 --> 00:25:54.000]  這些很熟悉聖經的人
[00:25:54.000 --> 00:25:56.000]  就問他們基督該生在那裏
[00:25:56.000 --> 00:25:58.000]  他們很快就答到
[00:25:58.000 --> 00:26:00.000]  很知道聖經
[00:26:00.000 --> 00:26:02.000]  他就說在猶大的伯利恆
[00:26:02.000 --> 00:26:04.000]  因為他們是根據聖經
[00:26:04.000 --> 00:26:06.000]  其實在早以
[00:26:06.000 --> 00:26:08.000]  耶穌基督降生
[00:26:08.000 --> 00:26:10.000]  七八年前左右
[00:26:10.000 --> 00:26:12.000]  先知尼加已經有這個寓言
[00:26:12.000 --> 00:26:14.000]  他寓言怎樣說呢
[00:26:14.000 --> 00:26:16.000]  或者我讀尼加書一段經文
[00:26:16.000 --> 00:26:18.000]  在五章二節裏面
[00:26:18.000 --> 00:26:20.000]  有一個記載
[00:26:20.000 --> 00:26:22.000]  這個描寫就是這樣
[00:26:22.000 --> 00:26:24.000]  在第五章二節說
[00:26:24.000 --> 00:26:26.000]  伯利恆的依法他
[00:26:26.000 --> 00:26:28.000]  你在猶大諸城中衰少
[00:26:28.000 --> 00:26:30.000]  將來必有一位從你那裏出來
[00:26:30.000 --> 00:26:32.000]  在以色列中
[00:26:32.000 --> 00:26:34.000]  為我作掌權者
[00:26:34.000 --> 00:26:38.000]  他的根源自耿古
[00:26:38.000 --> 00:26:40.000]  從太初就有
[00:26:40.000 --> 00:26:42.000]  這裏更加描述多一些
[00:26:42.000 --> 00:26:44.000]  如果我們了解內文尼加書
[00:26:44.000 --> 00:26:46.000]  是有神的身份
[00:26:46.000 --> 00:26:48.000]  這位人物將會在
[00:26:48.000 --> 00:26:50.000]  伯利恆那裏
[00:26:50.000 --> 00:26:52.000]  出生
[00:26:52.000 --> 00:26:54.000]  並且這裏這樣說
[00:26:54.000 --> 00:26:56.000]  第四節說他必依靠耶和華的大能
[00:26:56.000 --> 00:26:58.000]  依靠耶和華他神的名
[00:26:58.000 --> 00:27:00.000]  的威嚴
[00:27:00.000 --> 00:27:02.000]  站立並牧羊
[00:27:02.000 --> 00:27:04.000]  一方面有神的身份
[00:27:04.000 --> 00:27:06.000]  在一個很卑微的
[00:27:06.000 --> 00:27:08.000]  伯利恆裏面出生
[00:27:08.000 --> 00:27:10.000]  所以這裏說
[00:27:10.000 --> 00:27:12.000]  雖然你在裏面
[00:27:12.000 --> 00:27:14.000]  是很小的一個地方
[00:27:14.000 --> 00:27:16.000]  很不重要
[00:27:16.000 --> 00:27:18.000]  但是這位偉大的救主
[00:27:18.000 --> 00:27:20.000]  竟然在這裏出生
[00:27:20.000 --> 00:27:22.000]  而且這位救世主
[00:27:22.000 --> 00:27:24.000]  他沒有威嚴像希律那樣
[00:27:24.000 --> 00:27:26.000]  他反而是慈悲
[00:27:26.000 --> 00:27:28.000]  很慈愛溫柔
[00:27:28.000 --> 00:27:30.000]  去牧羊他的百姓
[00:27:30.000 --> 00:27:32.000]  這個救世主
[00:27:32.000 --> 00:27:34.000]  就是聖經裏面的寓言
[00:27:34.000 --> 00:27:36.000]  但是這班博學之士
[00:27:36.000 --> 00:27:38.000]  這班很想尋求
[00:27:38.000 --> 00:27:40.000]  反而他們去尋求
[00:27:40.000 --> 00:27:42.000]  不知道發生什麼事
[00:27:42.000 --> 00:27:44.000]  但是這班猶太的領袖
[00:27:44.000 --> 00:27:46.000]  很清楚知道
[00:27:46.000 --> 00:27:48.000]  神一早有寓言
[00:27:48.000 --> 00:27:50.000]  現在這班外邦的人來到了
[00:27:50.000 --> 00:27:52.000]  救世主來了
[00:27:52.000 --> 00:27:54.000]  奇怪
[00:27:54.000 --> 00:27:56.000]  沒有想過救世主在哪裏
[00:27:56.000 --> 00:27:58.000]  我都去找他
[00:27:58.000 --> 00:28:00.000]  是極其冷漠
[00:28:00.000 --> 00:28:02.000]  很奇怪
[00:28:02.000 --> 00:28:04.000]  希律更加要拒絕
[00:28:04.000 --> 00:28:06.000]  更加要注這位救世主
[00:28:06.000 --> 00:28:08.000]  於死地
[00:28:08.000 --> 00:28:10.000]  不是很興奮
[00:28:10.000 --> 00:28:12.000]  反而是這樣
[00:28:12.000 --> 00:28:14.000]  所以他有個陰謀
[00:28:14.000 --> 00:28:16.000]  叫那些博士
[00:28:16.000 --> 00:28:18.000]  在查問下
[00:28:18.000 --> 00:28:20.000]  這個星何時出現
[00:28:20.000 --> 00:28:22.000]  因為拿了這些資料
[00:28:22.000 --> 00:28:24.000]  何時出生
[00:28:24.000 --> 00:28:26.000]  看他現在多大
[00:28:26.000 --> 00:28:28.000]  還有你們去百里行
[00:28:28.000 --> 00:28:30.000]  找到哪個地方的時候
[00:28:30.000 --> 00:28:32.000]  就告訴我
[00:28:32.000 --> 00:28:34.000]  我去敬拜他
[00:28:34.000 --> 00:28:36.000]  就知道他正確的位置
[00:28:36.000 --> 00:28:38.000]  仍然是這樣的心態
[00:28:38.000 --> 00:28:40.000]  去拒絕
[00:28:40.000 --> 00:28:42.000]  我們看到很奇怪
[00:28:42.000 --> 00:28:44.000]  一個這麼有證據的事實
[00:28:44.000 --> 00:28:46.000]  救世主來到這個世界
[00:28:46.000 --> 00:28:48.000]  竟然人可以這麼冷漠
[00:28:48.000 --> 00:28:50.000]  我們會發覺
[00:28:50.000 --> 00:28:52.000]  是出奇的出奇
[00:28:52.000 --> 00:28:54.000]  我們今天
[00:28:54.000 --> 00:28:56.000]  看看今天的社會是怎樣
[00:28:56.000 --> 00:28:58.000]  大家會不會覺得
[00:28:58.000 --> 00:29:00.000]  今天耶穌基督的降生
[00:29:00.000 --> 00:29:02.000]  今天是聖誕節
[00:29:02.000 --> 00:29:04.000]  是一種什麼 是冷漠
[00:29:04.000 --> 00:29:06.000]  還是很渴求
[00:29:06.000 --> 00:29:08.000]  前幾天
[00:29:08.000 --> 00:29:10.000]  我在屋苑的商場
[00:29:10.000 --> 00:29:12.000]  經過
[00:29:12.000 --> 00:29:14.000]  聽到一些聖誕詩歌
[00:29:14.000 --> 00:29:16.000]  聖誕詩歌我特別留意
[00:29:16.000 --> 00:29:18.000]  究竟這些詩歌會不會提醒一些人
[00:29:18.000 --> 00:29:20.000]  其實耶穌基督是來到這個世界
[00:29:20.000 --> 00:29:22.000]  我聽那首歌挺好
[00:29:22.000 --> 00:29:24.000]  它不是一般的聖歌
[00:29:24.000 --> 00:29:26.000]  你知道聖誕歌有些是
[00:29:26.000 --> 00:29:28.000]  叫人歡樂
[00:29:28.000 --> 00:29:30.000]  沒有什麼聖誕節
[00:29:30.000 --> 00:29:32.000]  真正的意思
[00:29:32.000 --> 00:29:34.000]  那首歌詞就說
[00:29:34.000 --> 00:29:36.000]  耶穌是救主 永生王
[00:29:36.000 --> 00:29:38.000]  我說這些很正路
[00:29:38.000 --> 00:29:40.000]  非常好
[00:29:40.000 --> 00:29:42.000]  我對我的街坊都可能會去提醒他們
[00:29:42.000 --> 00:29:44.000]  聖誕節的確
[00:29:44.000 --> 00:29:46.000]  給人很溫情
[00:29:46.000 --> 00:29:48.000]  很溫暖的感覺
[00:29:48.000 --> 00:29:50.000]  很歡樂的氣氛
[00:29:50.000 --> 00:29:52.000]  但是聖誕節的主人翁
[00:29:52.000 --> 00:29:54.000]  耶穌基督來到這個世界
[00:29:54.000 --> 00:29:56.000]  來了二千多年
[00:29:56.000 --> 00:29:58.000]  究竟這些人
[00:29:58.000 --> 00:30:00.000]  是怎樣的呢
[00:30:00.000 --> 00:30:02.000]  對一般很忙碌的香港人來說
[00:30:02.000 --> 00:30:04.000]  聖誕節是什麼意思
[00:30:04.000 --> 00:30:06.000]  聖誕節是忙碌的日子
[00:30:06.000 --> 00:30:08.000]  我去想想有什麼節目
[00:30:08.000 --> 00:30:10.000]  我去想想去哪個地方
[00:30:10.000 --> 00:30:12.000]  我去哪裡吃大餐
[00:30:12.000 --> 00:30:14.000]  或者我要去哪裡探訪
[00:30:14.000 --> 00:30:16.000]  買多點禮物 忙到不亦樂乎
[00:30:16.000 --> 00:30:18.000]  但是
[00:30:18.000 --> 00:30:20.000]  有沒有讓耶穌基督
[00:30:20.000 --> 00:30:22.000]  這位救世主進入
[00:30:22.000 --> 00:30:24.000]  人的生命裏面
[00:30:24.000 --> 00:30:26.000]  進入我們的生命裏面
[00:30:26.000 --> 00:30:28.000]  以致我們得到這個寶貴的救恩
[00:30:28.000 --> 00:30:30.000]  你會發覺很可惜
[00:30:30.000 --> 00:30:32.000]  越來越多的國家
[00:30:32.000 --> 00:30:34.000]  都有聖誕節
[00:30:34.000 --> 00:30:36.000]  我記得有一次在聖誕節
[00:30:36.000 --> 00:30:38.000]  我在緬甸那裏過
[00:30:38.000 --> 00:30:40.000]  他們都佈置得很漂亮
[00:30:40.000 --> 00:30:42.000]  不過那些酒吧
[00:30:42.000 --> 00:30:44.000]  晚上會鼓勵人去喝酒
[00:30:44.000 --> 00:30:46.000]  他們有了這些
[00:30:46.000 --> 00:30:48.000]  國內有沒有慶祝聖誕節
[00:30:48.000 --> 00:30:50.000]  這個不是假期
[00:30:50.000 --> 00:30:52.000]  不過都有些聖誕節
[00:30:52.000 --> 00:30:54.000]  但是知道又怎樣
[00:30:54.000 --> 00:30:56.000]  人好像很冷漠
[00:30:56.000 --> 00:30:58.000]  基督徒又怎樣
[00:30:58.000 --> 00:31:00.000]  聖誕節會不會這個時間
[00:31:00.000 --> 00:31:02.000]  我們好像世人一樣
[00:31:02.000 --> 00:31:04.000]  我們只是一個很歡樂很溫暖的節日
[00:31:04.000 --> 00:31:06.000]  我們很輕鬆
[00:31:06.000 --> 00:31:08.000]  去百貨公司
[00:31:08.000 --> 00:31:10.000]  我們就會覺得很開心的感覺
[00:31:10.000 --> 00:31:12.000]  而忽略了
[00:31:12.000 --> 00:31:14.000]  聖誕節提醒你和我
[00:31:14.000 --> 00:31:16.000]  這位猶大的君王來到這個世界
[00:31:16.000 --> 00:31:18.000]  究竟他的位置
[00:31:18.000 --> 00:31:20.000]  在你和我的生命裏有多少
[00:31:20.000 --> 00:31:22.000]  我們的生命會不會被他
[00:31:22.000 --> 00:31:24.000]  在這裏掌管
[00:31:24.000 --> 00:31:26.000]  這個國王
[00:31:26.000 --> 00:31:28.000]  以至我們的生命被他繼續轉化
[00:31:28.000 --> 00:31:30.000]  很可能我們都是冷漠的一群
[00:31:30.000 --> 00:31:32.000]  聖誕節就提醒我們
[00:31:32.000 --> 00:31:34.000]  有些人就冷漠
[00:31:34.000 --> 00:31:36.000]  但是也有些人
[00:31:36.000 --> 00:31:38.000]  是去很切切的尋求
[00:31:38.000 --> 00:31:40.000]  不會被世俗的觀念去影響
[00:31:40.000 --> 00:31:42.000]  甚至乎猶太人
[00:31:42.000 --> 00:31:44.000]  這班這麼敬天的民族
[00:31:44.000 --> 00:31:46.000]  竟然間
[00:31:46.000 --> 00:31:48.000]  對這位耶穌基督的降生
[00:31:48.000 --> 00:31:50.000]  冷漠無情拒絕
[00:31:50.000 --> 00:31:52.000]  冷漠無情拒絕
[00:31:52.000 --> 00:31:54.000]  無情拒絕
[00:31:54.000 --> 00:31:56.000]  我們繼續看第九節到第十二節
[00:31:56.000 --> 00:31:58.000]  這裏
[00:31:58.000 --> 00:32:00.000]  就是那班博學之士去尋找
[00:32:00.000 --> 00:32:02.000]  這裏他們尋見
[00:32:02.000 --> 00:32:04.000]  我們看看他們尋見的情況是怎樣
[00:32:04.000 --> 00:32:06.000]  我們看第九節到十二節
[00:32:06.000 --> 00:32:08.000]  他們聽了
[00:32:08.000 --> 00:32:10.000]  王的話就去了
[00:32:10.000 --> 00:32:12.000]  忽然在東方
[00:32:12.000 --> 00:32:14.000]  所看見的那顆星
[00:32:14.000 --> 00:32:16.000]  在前面引領他們
[00:32:16.000 --> 00:32:18.000]  一直到
[00:32:18.000 --> 00:32:20.000]  小孩子所在地方的上方
[00:32:20.000 --> 00:32:22.000]  就停住了
[00:32:22.000 --> 00:32:24.000]  他們看見那顆星
[00:32:24.000 --> 00:32:26.000]  就非常歡喜
[00:32:26.000 --> 00:32:28.000]  進了房子
[00:32:28.000 --> 00:32:30.000]  看見小孩子和他母親瑪利亞
[00:32:30.000 --> 00:32:32.000]  就俯伏拜那小孩子
[00:32:32.000 --> 00:32:34.000]  揭開寶盒
[00:32:34.000 --> 00:32:36.000]  拿出黃金與香
[00:32:36.000 --> 00:32:38.000]  活躍
[00:32:38.000 --> 00:32:40.000]  作為禮物獻給他
[00:32:40.000 --> 00:32:42.000]  因為在夢中得到主的啟示
[00:32:42.000 --> 00:32:44.000]  不要回去見希律
[00:32:44.000 --> 00:32:46.000]  他們就從別的路
[00:32:46.000 --> 00:32:48.000]  回自己家鄉去了
[00:32:48.000 --> 00:32:50.000]  這裏說到那些博學之士
[00:32:50.000 --> 00:32:52.000]  很單純
[00:32:52.000 --> 00:32:54.000]  希律叫他們去
[00:32:54.000 --> 00:32:56.000]  巴黎行區
[00:32:56.000 --> 00:32:58.000]  他們就去了
[00:32:58.000 --> 00:33:00.000]  然後他們就看到那顆星再次顯現
[00:33:00.000 --> 00:33:02.000]  很可能他們突然
[00:33:02.000 --> 00:33:04.000]  不見了那顆星
[00:33:04.000 --> 00:33:06.000]  突然又回來了
[00:33:06.000 --> 00:33:08.000]  還引領他們走去
[00:33:08.000 --> 00:33:10.000]  直到去到孩子的地方就停了下來
[00:33:10.000 --> 00:33:12.000]  這裏就描寫了
[00:33:12.000 --> 00:33:14.000]  第十節我們留意這句話
[00:33:14.000 --> 00:33:16.000]  他們看見那顆星就非常歡喜
[00:33:16.000 --> 00:33:18.000]  在原文裏面
[00:33:18.000 --> 00:33:20.000]  是加重又加重的歡喜
[00:33:20.000 --> 00:33:22.000]  極度的歡喜
[00:33:22.000 --> 00:33:24.000]  有大喜樂
[00:33:24.000 --> 00:33:26.000]  你想想他們那麼遠的水路
[00:33:26.000 --> 00:33:28.000]  來到這個地方
[00:33:28.000 --> 00:33:30.000]  又知道現在原來
[00:33:30.000 --> 00:33:32.000]  聖經這班人
[00:33:32.000 --> 00:33:34.000]  知道有那個地方
[00:33:34.000 --> 00:33:36.000]  這位救世主原來是真有其事
[00:33:36.000 --> 00:33:38.000]  他去到的時候
[00:33:38.000 --> 00:33:40.000]  這顆星真的帶到他們那裏
[00:33:40.000 --> 00:33:42.000]  進了屋裏
[00:33:42.000 --> 00:33:44.000]  見到那個小孩子
[00:33:44.000 --> 00:33:46.000]  歡喜若狂
[00:33:46.000 --> 00:33:48.000]  原來這個是真事
[00:33:48.000 --> 00:33:50.000]  這個救世主真的來到這個世界
[00:33:50.000 --> 00:33:52.000]  我們描述那個描寫
[00:33:52.000 --> 00:33:54.000]  他看見小孩子和他母親瑪利亞
[00:33:54.000 --> 00:33:56.000]  就俯伏拜了小孩子
[00:33:56.000 --> 00:34:00.000]  有沒有講到虐室呢
[00:34:00.000 --> 00:34:02.000]  沒有提虐室
[00:34:02.000 --> 00:34:04.000]  虐室當然在旁邊
[00:34:04.000 --> 00:34:06.000]  或者是怎樣的情況
[00:34:06.000 --> 00:34:08.000]  但是那個注意力
[00:34:08.000 --> 00:34:10.000]  無論是這班的
[00:34:10.000 --> 00:34:12.000]  他們定拜
[00:34:12.000 --> 00:34:14.000]  如香末曰
[00:34:14.000 --> 00:34:16.000]  作為禮物獻給他
[00:34:16.000 --> 00:34:18.000]  他們的主要對象
[00:34:18.000 --> 00:34:20.000]  主要注意力在這個小朋友身上
[00:34:20.000 --> 00:34:22.000]  而聖經的描寫
