
[00:00:00.000 --> 00:00:03.100]  今天跟弟兄姊妹分享的題目是
[00:20:13.320 --> 00:20:18.120]  這件事情不是讓你更加的興奮嗎
[00:20:18.120 --> 00:20:23.320]  有任何的事物能夠跟創造萬有的神相比嗎
[00:20:23.320 --> 00:20:28.920]  你擁有的事物能夠跟這位宇宙的主宰相比嗎
[00:20:28.920 --> 00:20:31.920]  現在他成為了你的產業
[00:20:31.920 --> 00:20:33.320]  所以從今以後
[00:20:33.320 --> 00:20:36.120]  我們不能說我們是無產階級了
[00:20:36.120 --> 00:20:37.520]  我們現在是有神的人
[00:20:37.520 --> 00:20:39.320]  神是我們的產業
[00:20:39.320 --> 00:20:44.920]  這個產業是沒有任何其他的產業可以跟他相比的
[00:20:44.920 --> 00:20:46.120]  不過很多時候很遺憾
[00:20:46.120 --> 00:20:49.320]  我們會放棄那個上好的
[00:20:49.320 --> 00:20:52.920]  我們會選擇了那個次好的或者是不好的
[00:20:52.920 --> 00:20:55.720]  我們會捨棄了自己所謂杯中的份
[00:20:55.720 --> 00:21:01.920]  我們去追求那些不是能夠存到永遠的
[00:21:01.920 --> 00:21:04.320]  不是能夠存到永恆的東西
[00:21:04.320 --> 00:21:11.520]  甚至很多時候我們去追求偶像,去拜偶像
[00:21:11.520 --> 00:21:15.720]  在這裡神是大衛的產業
[00:21:15.720 --> 00:21:18.720]  這一點大衛他非常的清楚
[00:21:18.720 --> 00:21:23.920]  儘管是在他遭遇困難、遭遇患難的日子裡面
[00:21:23.920 --> 00:21:28.320]  儘管是在他落難、要逃難的時候
[00:21:28.320 --> 00:21:32.920]  他很明白耶和華就是他的產業
[00:21:32.920 --> 00:21:37.120]  在沙漠耳際上二十六章十九節那裡
[00:21:37.120 --> 00:21:39.920]  他責備掃羅
[00:21:39.920 --> 00:21:43.320]  他說他現今敢阻我
[00:21:43.320 --> 00:21:46.520]  不容我在耶和華的產業上有份
[00:21:46.520 --> 00:21:50.520]  說你去侍奉別神吧
[00:21:50.520 --> 00:21:53.720]  這裡是大衛他自己說的
[00:21:53.720 --> 00:21:57.920]  他說他被人逼迫讓他沒有產業
[00:21:57.920 --> 00:22:01.720]  不容他在耶和華的產業上面有份
[00:22:01.720 --> 00:22:05.120]  叫他去侍奉別的神
[00:22:05.120 --> 00:22:09.120]  所以他明白他不能夠去侍奉別的神
[00:22:09.120 --> 00:22:14.120]  他要得到的那個產業就是耶和華自己
[00:22:14.120 --> 00:22:15.520]  而不是別的東西
[00:22:15.520 --> 00:22:18.720]  更不是別神
[00:22:18.720 --> 00:22:23.520]  所以這個是他心裡面一個深深的信靠
[00:22:23.520 --> 00:22:26.120]  他說我就是你的份
[00:22:26.120 --> 00:22:26.920]  是你的產業
[00:22:26.920 --> 00:22:29.120]  我們知道在舊約裡面
[00:22:29.120 --> 00:22:32.520]  神劃分地界、劃分那個地
[00:22:32.520 --> 00:22:36.520]  在約書要記裡面都有分地給這些的支派
[00:22:36.520 --> 00:22:39.920]  但唯獨沒有分給立位支派
[00:22:39.920 --> 00:22:43.720]  因為耶和華對他們說
[00:22:43.720 --> 00:22:45.320]  他就是他們的產業
[00:22:45.320 --> 00:22:48.920]  是他們杯中的份
[00:22:48.920 --> 00:22:50.920]  他們得不到這個地產
[00:22:50.920 --> 00:22:52.120]  沒有這個地圖
[00:22:52.120 --> 00:22:56.520]  但是耶和華卻是他們的份
[00:22:56.520 --> 00:23:00.320]  耶和華是他們所有所有的產業
[00:23:00.320 --> 00:23:06.520]  這個是比其他的支派所得到的更加的美好
[00:23:06.520 --> 00:23:13.120]  那在這裡大衛他覺得他自己也是一樣
[00:23:13.120 --> 00:23:17.120]  他得到的比其他的那些所謂的物質
[00:23:17.120 --> 00:23:20.920]  所謂的名利財富都更加美好
[00:23:20.920 --> 00:23:23.520]  因為是耶和華他自己
[00:23:23.520 --> 00:23:25.720]  我曾經有講過一個小故事
[00:23:25.720 --> 00:23:27.520]  不曉得大家還記不記得
[00:23:27.520 --> 00:23:29.120]  有兩兄弟
[00:23:29.120 --> 00:23:32.920]  一個哥哥一個弟弟
[00:23:32.920 --> 00:23:35.320]  他們的爸爸是非常有錢
[00:23:35.320 --> 00:23:40.720]  家裡面也是很多很貴重的這些的物品
[00:23:40.720 --> 00:23:43.120]  很多的寶貝在家裡面放著
[00:23:43.120 --> 00:23:46.920]  有一天這個爸爸就帶著這兩個孩子
[00:23:46.920 --> 00:23:48.520]  進了一個房間裡面
[00:23:48.520 --> 00:23:51.920]  這個房間也是放滿了各樣的寶貝
[00:23:51.920 --> 00:23:55.120]  都是很名貴很值錢的
[00:23:55.120 --> 00:23:59.120]  在這個時候爸爸就跟這兩個兒子說
[00:23:59.120 --> 00:24:02.320]  兒子,在這個房間裡面
[00:24:02.320 --> 00:24:04.720]  所有的東西你們都可以抓
[00:24:04.720 --> 00:24:08.320]  抓到哪一樣呢?哪一樣就是你的
[00:24:08.320 --> 00:24:10.520]  然後哥哥聽完以後
[00:24:10.520 --> 00:24:12.520]  非常的快他的動作
[00:24:12.520 --> 00:24:16.920]  馬上就抓到一樣他認為是最貴重的
[00:24:16.920 --> 00:24:19.320]  而且是他最喜歡的東西
[00:24:19.320 --> 00:24:20.720]  然後他就跟爸爸說
[00:24:20.720 --> 00:24:23.720]  爸爸,我抓到這樣東西,這個是我的
[00:24:23.720 --> 00:24:27.120]  奇怪,這個小兒子他站在那裡
[00:24:27.120 --> 00:24:30.520]  他好像沒什麼反應
[00:24:30.520 --> 00:24:36.120]  然後這個小兒子就抱著他的爸爸的大腿
[00:24:36.120 --> 00:24:40.120]  就說,爸爸,我抓到你
[00:24:40.120 --> 00:24:43.320]  你覺得大兒子聰明一點
[00:24:43.320 --> 00:24:46.920]  還是小兒子聰明一點呢?
[00:24:46.920 --> 00:24:51.120]  可能很多人都會認為是小兒子更加聰明一點
[00:24:51.120 --> 00:24:52.520]  因為他抓到爸爸
[00:24:52.520 --> 00:24:54.120]  抓到爸爸的話
[00:24:54.120 --> 00:24:58.120]  其實什麼都有了,都屬於他的了
[00:24:58.120 --> 00:25:00.520]  在這裡我們也是一樣
[00:25:00.520 --> 00:25:03.920]  我們有沒有抓到神呢?
[00:25:03.920 --> 00:25:06.920]  如果神是我們的產業
[00:25:06.920 --> 00:25:08.520]  我們沒有抓住的話
[00:25:08.520 --> 00:25:12.120]  卻去抓那些另外的產業的話
[00:25:12.120 --> 00:25:15.520]  我們是不是抓到芝麻
[00:25:15.520 --> 00:25:19.520]  然後丟了西瓜呢?
[00:25:19.520 --> 00:25:22.520]  我們在神面前應該知道
[00:25:22.520 --> 00:25:25.520]  唯有神,祂是我們的產業
[00:25:25.520 --> 00:25:33.520]  而這個產業是最貴重的、最寶貴的
[00:25:33.520 --> 00:25:37.720]  然後抓到產業以後
[00:25:37.720 --> 00:25:41.520]  神也給了應許,就是祂會保守到底
[00:25:41.520 --> 00:25:44.920]  就是說,這個產業你不會失去的
[00:25:44.920 --> 00:25:46.720]  神會保守到底
[00:25:46.720 --> 00:25:49.920]  神賜給你的,就會保守到底,不會失去
[00:25:49.920 --> 00:25:52.520]  那我們在世上抓很多的東西
[00:25:52.520 --> 00:25:53.720]  很容易會失去
[00:25:53.720 --> 00:25:55.920]  今天抓到,可能明天就失去了
[00:25:55.920 --> 00:25:57.920]  你看很多的首富
[00:25:57.920 --> 00:25:59.920]  可能今天是他,明天又不是他
[00:25:59.920 --> 00:26:06.520]  可能甚至很多人他遇到的那個事情
[00:26:06.520 --> 00:26:08.520]  不是我們想像的那麼美好
[00:26:08.520 --> 00:26:10.520]  可能表面上他非常有錢
[00:26:10.520 --> 00:26:13.520]  但是很快他那些錢
[00:26:13.520 --> 00:26:16.720]  可能就是一下子,一夜之間可能就會被沒收
[00:26:16.720 --> 00:26:18.720]  或者是沒有了
[00:26:18.720 --> 00:26:20.720]  這些都會失去的
[00:26:20.720 --> 00:26:23.520]  當你在世上抓很多東西的時候
[00:26:23.520 --> 00:26:25.720]  其實你不能夠持守得住
[00:26:25.720 --> 00:26:29.720]  但唯有神,祂是我們的產業
[00:26:29.720 --> 00:26:31.120]  這個是不能失去的
[00:26:31.120 --> 00:26:34.520]  而且祂會保守到底
[00:26:34.520 --> 00:26:38.520]  在這裡,接下來大衛就說
[00:26:38.520 --> 00:26:40.920]  我必稱頌那只叫我的耶和華
[00:26:40.920 --> 00:26:42.920]  我的心腸在夜間也警戒我
[00:26:42.920 --> 00:26:44.920]  我將耶和華常擺在我面前
[00:26:44.920 --> 00:26:47.920]  因祂在我右邊,我便不自擾動
[00:26:47.920 --> 00:26:49.920]  因此我的心歡喜,我的靈快樂
[00:26:49.920 --> 00:26:52.920]  我的肉身也要安然居住
[00:26:52.920 --> 00:26:57.920]  這個是他認識到神是他的產業的時候
[00:26:57.920 --> 00:27:01.920]  他所有的一個行動和反應
[00:27:01.920 --> 00:27:04.920]  他首先的行動是稱頌神
[00:27:04.920 --> 00:27:13.920]  然後他心裡面也常常地提醒他自己,來警戒他自己
[00:27:13.920 --> 00:27:17.920]  然後第八節告訴我們
[00:27:17.920 --> 00:27:21.920]  他要將耶和華擺在他面前
[00:27:21.920 --> 00:27:25.920]  在這裡也不曉得你們有沒有留意到
[00:27:25.920 --> 00:27:31.920]  一個是在面前,另外一個是在右邊
[00:27:31.920 --> 00:27:35.920]  那究竟神在他面前還是在他右邊
[00:27:35.920 --> 00:27:37.920]  還是在他的右前方
[00:27:37.920 --> 00:27:40.920]  我們好像有點搞不清那個方向
[00:27:40.920 --> 00:27:45.920]  一下子好像大衛說神要擺在他面前
[00:27:45.920 --> 00:27:48.920]  接著又說神在他的右邊
[00:27:48.920 --> 00:27:50.920]  我不曉得你怎麼去理解
[00:27:50.920 --> 00:27:53.920]  這個是前面還是右邊還是右前方
[00:27:53.920 --> 00:27:58.920]  不過我們可以從另外一個角度去看
[00:27:58.920 --> 00:28:02.920]  當大衛說他將神擺在他面前的時候
[00:28:02.920 --> 00:28:07.920]  我們就可以知道其實神是引導他的
[00:28:07.920 --> 00:28:10.920]  神是他終極的目標
[00:28:10.920 --> 00:28:12.920]  他要跟著神來走
[00:28:12.920 --> 00:28:15.920]  神在前面,他在後面
[00:28:15.920 --> 00:28:17.920]  他面前是神
[00:28:17.920 --> 00:28:19.920]  我們是神的跟隨者
[00:28:19.920 --> 00:28:22.920]  神在前面帶領著我們
[00:28:22.920 --> 00:28:25.920]  而在右邊我們可以體會得到
[00:28:25.920 --> 00:28:28.920]  神不只是我們的帶領者
[00:28:28.920 --> 00:28:31.920]  不只是在前頭引領我們前行
[00:28:31.920 --> 00:28:34.920]  也是我們的同行者
[00:28:34.920 --> 00:28:36.920]  祂是我們同行者
[00:28:36.920 --> 00:28:40.920]  就意味著祂會保護我們
[00:28:40.920 --> 00:28:43.920]  神是我們的同行者和保護者
[00:28:43.920 --> 00:28:47.920]  所以在右邊有神同行
[00:28:47.920 --> 00:28:49.920]  有神的保護
[00:28:49.920 --> 00:28:52.920]  我們就能夠得到安穩
[00:28:52.920 --> 00:28:56.920]  這是大衛的一個處境
[00:28:56.920 --> 00:28:58.920]  他知道有神在他右邊
[00:28:58.920 --> 00:28:59.920]  他就安穩
[00:28:59.920 --> 00:29:00.920]  所以第九節說
[00:29:00.920 --> 00:29:02.920]  因此我的心歡喜,我的靈快樂
[00:29:02.920 --> 00:29:05.920]  我的肉身也要安然居住
[00:29:05.920 --> 00:29:06.920]  你看到嗎?
[00:29:06.920 --> 00:29:11.920]  身心靈都非常的得到滿足
[00:29:11.920 --> 00:29:15.920]  他的心歡喜,他的靈也快樂
[00:29:15.920 --> 00:29:17.920]  他的肉身也安然居住
[00:29:17.920 --> 00:29:20.920]  很多時候我們不能夠安然居住
[00:29:20.920 --> 00:29:23.920]  我們在這個小小的土地上面
[00:29:23.920 --> 00:29:24.920]  我們會覺得
[00:29:24.920 --> 00:29:26.920]  很多時候我們會不滿足
[00:29:26.920 --> 00:29:30.920]  我們會想要不要移民去別的地方
[00:29:30.920 --> 00:29:31.920]  可能那個地方會更好
[00:29:31.920 --> 00:29:33.920]  風景更美一點
[00:29:33.920 --> 00:29:37.920]  然後更加的適合我生活
[00:29:37.920 --> 00:29:40.920]  等等很多很多的想法
[00:29:40.920 --> 00:29:44.920]  其實在神手中
[00:29:44.920 --> 00:29:46.920]  我們才是最安穩的
[00:29:46.920 --> 00:29:48.920]  在這裡我們看到大衛
[00:29:48.920 --> 00:29:52.920]  他身心靈都非常的平安喜樂
[00:29:52.920 --> 00:29:56.920]  不管是內在還是外在
[00:29:56.920 --> 00:29:59.920]  他都體會到由上帝
[00:29:59.920 --> 00:30:03.920]  他就有一切的好處
[00:30:03.920 --> 00:30:06.920]  因為神是他的產業
[00:30:06.920 --> 00:30:09.920]  他沒有任何的缺乏
[00:30:09.920 --> 00:30:12.920]  身心靈都能夠得到滿足
[00:30:12.920 --> 00:30:14.920]  第三方面我們來看
[00:30:14.920 --> 00:30:16.920]  最後兩節經文
[00:30:16.920 --> 00:30:19.920]  第三方面是
[00:30:19.920 --> 00:30:22.920]  蒙引導享永福
[00:30:22.920 --> 00:30:26.920]  這是大衛的另外的好處
[00:30:26.920 --> 00:30:27.920]  他這裡指出來的
[00:30:27.920 --> 00:30:28.920]  第十節說
[00:30:28.920 --> 00:30:31.920]  因為你必不將我的靈魂撇在陰間
[00:30:31.920 --> 00:30:34.920]  也不叫你的聖者見朽壞
[00:30:34.920 --> 00:30:35.920]  十一節
[00:30:35.920 --> 00:30:37.920]  你必將生命的道路指示我
[00:30:37.920 --> 00:30:39.920]  在你面前有滿足的喜樂
[00:30:39.920 --> 00:30:42.920]  在你右手中有永遠的福樂
[00:30:42.920 --> 00:30:45.920]  有一些的解經家就說
[00:30:45.920 --> 00:30:50.920]  十節這個語氣非常的強烈
[00:30:50.920 --> 00:30:52.920]  甚至超越了大衛
[00:30:52.920 --> 00:30:57.920]  他對自己復活的那種的盼望
[00:30:57.920 --> 00:30:59.920]  其實彼得也曾經引用過
[00:30:59.920 --> 00:31:00.920]  這節的經文
[00:31:00.920 --> 00:31:03.920]  在《十度行傳》裡面講的
[00:31:03.920 --> 00:31:04.920]  他說
[00:31:04.920 --> 00:31:06.920]  唯獨神所復活的
[00:31:06.920 --> 00:31:09.920]  他並未見朽壞
[00:31:09.920 --> 00:31:11.920]  在十三章的三十七節裡面
[00:31:11.920 --> 00:31:13.920]  《十度行傳》
[00:31:13.920 --> 00:31:15.920]  這裡我們看到了一個畫面
[00:31:15.920 --> 00:31:18.920]  就是他看到將來有一天
[00:31:18.920 --> 00:31:20.920]  這種復活的盼望
[00:31:20.920 --> 00:31:21.920]  因為第十節說
[00:31:21.920 --> 00:31:24.920]  你必不將我的靈魂撇在陰間
[00:31:24.920 --> 00:31:27.920]  也不叫你的聖者見朽壞
[00:31:27.920 --> 00:31:30.920]  這是一種永生的
[00:31:30.920 --> 00:31:32.920]  復活的那種的盼望
[00:31:32.920 --> 00:31:35.920]  所以接下來十一節
[00:31:35.920 --> 00:31:39.920]  我們也看到一個非常簡潔的文字
[00:31:39.920 --> 00:31:42.920]  可是卻是一幅非常美妙的畫面
[00:31:42.920 --> 00:31:44.920]  他說
[00:31:44.920 --> 00:31:47.920]  神要將生命的道路指示給他
[00:31:47.920 --> 00:31:51.920]  然後在他面前有滿足的喜樂
[00:31:51.920 --> 00:31:54.920]  在他右手中有永遠的福樂
[00:31:54.920 --> 00:31:56.920]  這裡是在面前
[00:31:56.920 --> 00:31:57.920]  在右邊
[00:31:57.920 --> 00:32:00.920]  在右手中
[00:32:00.920 --> 00:32:02.920]  這裡是提到
[00:32:02.920 --> 00:32:05.920]  神成了他的引導
[00:32:05.920 --> 00:32:07.920]  神一直在前面會指示他
[00:32:07.920 --> 00:32:08.920]  引領他
[00:32:08.920 --> 00:32:11.920]  將生命的道路指示給他
[00:32:11.920 --> 00:32:15.920]  讓他能夠走得平安穩妥
[00:32:15.920 --> 00:32:18.920]  而且不只是平安穩妥
[00:32:18.920 --> 00:32:21.920]  乃是有滿足的喜樂
[00:32:21.920 --> 00:32:24.920]  也有永遠的福樂
[00:32:24.920 --> 00:32:26.920]  滿足的意思就是說
[00:32:26.920 --> 00:32:29.920]  這個喜樂非常的圓滿
[00:32:29.920 --> 00:32:32.920]  沒有任何的缺陷
[00:32:32.920 --> 00:32:34.920]  永遠的福樂就是講到
[00:32:34.920 --> 00:32:37.920]  這個是永恆的一種福氣
[00:32:37.920 --> 00:32:40.920]  沒有任何的所謂福
[00:32:40.920 --> 00:32:43.920]  不能夠跟這個去相比
[00:32:43.920 --> 00:32:47.920]  這個也是我們渴望的東西
[00:32:47.920 --> 00:32:49.920]  喜樂
[00:32:49.920 --> 00:32:51.920]  福氣
[00:32:51.920 --> 00:32:52.920]  我們也盼望
[00:32:52.920 --> 00:32:56.920]  在我們每一天的生活裡面
[00:32:56.920 --> 00:32:59.920]  我們都能夠有這種滿足的喜樂
[00:32:59.920 --> 00:33:00.920]  但會告訴我們
[00:33:00.920 --> 00:33:02.920]  在上帝面前
[00:33:02.920 --> 00:33:04.920]  我們有這種滿足的喜樂
[00:33:04.920 --> 00:33:07.920]  在上帝的右手中
[00:33:07.920 --> 00:33:11.920]  是永遠的福樂
[00:33:11.920 --> 00:33:15.920]  回到剛才房產的問題
[00:33:15.920 --> 00:33:17.920]  很多人在香港都沒有產業
[00:33:17.920 --> 00:33:18.920]  所以他們會想
[00:33:18.920 --> 00:33:21.920]  那將來我要去哪裡呢
[00:33:21.920 --> 00:33:25.920]  我究竟要去別的地方居住呢
[00:33:25.920 --> 00:33:26.920]  移民呢
[00:33:26.920 --> 00:33:29.920]  還是要回內地生活呢
[00:33:29.920 --> 00:33:32.920]  很多的想法
[00:33:32.920 --> 00:33:34.920]  在哪裡才是最安穩呢
[00:33:34.920 --> 00:33:41.920]  在哪裡的生活才是最平安穩妥呢
[00:33:41.920 --> 00:33:43.920]  弟兄姊妹問這樣的問題的時候
[00:33:43.920 --> 00:33:45.920]  你有沒有想過
[00:33:45.920 --> 00:33:47.920]  不管你在任何的地方
[00:33:47.920 --> 00:33:48.920]  在香港也好
[00:33:48.920 --> 00:33:49.920]  在外國也好
[00:33:49.920 --> 00:33:51.920]  回到內地也好
[00:33:51.920 --> 00:33:54.920]  只要你在神的手中
[00:33:54.920 --> 00:33:57.920]  你就是最平安穩妥的
[00:33:57.920 --> 00:34:01.920]  今天你在神的手中嗎
[00:34:01.920 --> 00:34:03.920]  如果你不在神的手中
[00:34:03.920 --> 00:34:06.920]  不管你在香港還是移民到外國
[00:34:06.920 --> 00:34:07.920]  還是回到內地
[00:34:07.920 --> 00:34:11.920]  我想你未必有這個平安穩妥
[00:34:11.920 --> 00:34:14.920]  所以基層幫助我們
[00:34:14.920 --> 00:34:16.920]  不管在哪裡
[00:34:16.920 --> 00:34:19.920]  我們都要記住
[00:34:19.920 --> 00:34:21.920]  只有在神的手中
[00:34:21.920 --> 00:34:24.920]  我們才是最平安穩妥
[00:34:24.920 --> 00:34:28.920]  而且能夠享受這種永遠的福樂
[00:34:28.920 --> 00:34:31.920]  這福樂乃是神所賜的
[00:34:31.920 --> 00:34:33.920]  當我們深深地知道
[00:34:33.920 --> 00:34:35.920]  祂是我們的產業的時候
[00:34:35.920 --> 00:34:38.920]  我們就能夠享受得到
[00:34:38.920 --> 00:34:41.920]  這樣的平安喜樂
[00:34:41.920 --> 00:34:44.920]  所有這些的好處
[00:34:44.920 --> 00:34:47.920]  大家覺得好不好
[00:34:47.920 --> 00:34:51.920]  在大衛這首詩篇裡面所表現出來的
[00:34:51.920 --> 00:34:52.920]  剛才我們所說的
[00:34:52.920 --> 00:34:54.920]  不管是蒙拯救
[00:34:54.920 --> 00:34:55.920]  還是得產業
[00:34:55.920 --> 00:34:56.920]  蒙保守
[00:34:56.920 --> 00:34:57.920]  還是蒙引導
[00:34:57.920 --> 00:34:58.920]  享永福
[00:34:58.920 --> 00:35:03.920]  這些都是我們所謂的好處
[00:35:03.920 --> 00:35:05.920]  也是大衛在這裡所講的
[00:35:05.920 --> 00:35:06.920]  祂的好處
[00:35:06.920 --> 00:35:08.920]  而祂的好處是
[00:35:08.920 --> 00:35:10.920]  不在神以外
[00:35:10.920 --> 00:35:13.920]  一切在祂的手中
[00:35:13.920 --> 00:35:14.920]  求主幫助我們
[00:35:14.920 --> 00:35:16.920]  我們一起來同心禱告
[00:35:16.920 --> 00:35:17.920]  主耶穌謝謝祢
[00:35:17.920 --> 00:35:20.920]  願我們都能夠在祢的手中
[00:35:20.920 --> 00:35:22.920]  因為在祢以外
[00:35:22.920 --> 00:35:25.920]  我們沒有任何的福樂
[00:35:25.920 --> 00:35:28.920]  在祢以外我們也沒有任何的好處
[00:35:28.920 --> 00:35:31.920]  主啊唯有祢是我的好處
[00:35:31.920 --> 00:35:33.920]  唯有祢是我的幸福
[00:35:33.920 --> 00:35:34.920]  主謝謝祢
[00:35:34.920 --> 00:35:35.920]  請祢幫助我們
[00:35:35.920 --> 00:35:36.920]  讓我們看到
[00:35:36.920 --> 00:35:39.920]  祢就是我們的產業
[00:35:39.920 --> 00:35:42.920]  讓我們每天都能夠這樣提醒自己
[00:35:42.920 --> 00:35:45.920]  願我們能夠在祢的右手中
[00:35:45.920 --> 00:35:47.920]  有永遠的福樂
[00:35:47.920 --> 00:35:48.920]  主謝謝祢
[00:35:48.920 --> 00:35:49.920]  我們這樣同心禱告
[00:35:49.920 --> 00:35:52.920]  奉主耶穌基督的聖名祈求
[00:35:52.920 --> 00:35:53.920]  阿們
