
[00:00:00.000 --> 00:00:03.920]  在此再與大家拜個新年
[00:20:48.480 --> 00:20:51.480]  這種用自殘或者禁欲的規矩
[00:20:51.480 --> 00:20:55.480]  去換取神靈的獎賞的概念
[00:20:55.480 --> 00:20:58.480]  也出現在現時的回教
[00:20:58.480 --> 00:21:02.480]  現在在世上有些回教國家
[00:21:02.480 --> 00:21:03.480]  在節日裏面
[00:21:03.480 --> 00:21:06.480]  他要求一些男的信徒
[00:21:06.480 --> 00:21:10.480]  用劍打自己的頭
[00:21:10.480 --> 00:21:14.480]  直至打到頭出血
[00:21:14.480 --> 00:21:16.480]  我的照片我不想放在這裏
[00:21:16.480 --> 00:21:19.480]  因為太可怕了
[00:21:19.480 --> 00:21:23.480]  但你會看到他的身體裏面已經有很多血
[00:21:23.480 --> 00:21:25.480]  他們的概念就是
[00:21:25.480 --> 00:21:26.480]  如果我們出血多
[00:21:26.480 --> 00:21:29.480]  我自己就更加健健
[00:21:29.480 --> 00:21:35.480]  其實這些都是人的思想和邏輯
[00:21:35.480 --> 00:21:43.480]  他們覺得如果他們要和神中取一些好處
[00:21:43.480 --> 00:21:46.480]  自己一定要受一些苦
[00:21:46.480 --> 00:21:48.480]  這是一種交易
[00:21:48.480 --> 00:21:49.480]  但在基督裏面
[00:21:49.480 --> 00:21:52.480]  信徒已經有完全的豐盛
[00:21:52.480 --> 00:21:57.480]  為什麼還要苦待己身呢?
[00:21:57.480 --> 00:21:59.480]  這些苦待己身的規條
[00:21:59.480 --> 00:22:01.480]  有兩個基本的問題
[00:22:01.480 --> 00:22:02.480]  第一
[00:22:02.480 --> 00:22:06.480]  是不是主耶穌的拯救不完全呢?
[00:22:06.480 --> 00:22:11.480]  信徒要用其他的行為去滿全救恩
[00:22:11.480 --> 00:22:12.480]  第二
[00:22:12.480 --> 00:22:16.480]  是不是可以靠著這些規條去克制情慾
[00:22:16.480 --> 00:22:17.480]  去脫離罪惡呢?
[00:22:17.480 --> 00:22:20.480]  保羅在下面的經文給我們答案
[00:22:20.480 --> 00:22:21.480]  一起讀
[00:22:47.480 --> 00:22:54.480]  這些人為的規條
[00:22:54.480 --> 00:22:57.480]  一經使用就都敗壞了
[00:22:57.480 --> 00:22:58.480]  就是說
[00:22:58.480 --> 00:23:02.480]  這些規條完全沒有屬靈的永恆價值
[00:23:02.480 --> 00:23:04.480]  在克制肉體的事上
[00:23:04.480 --> 00:23:07.480]  這些規條也是一點用都沒有
[00:23:07.480 --> 00:23:09.480]  生活的節制
[00:23:09.480 --> 00:23:11.480]  不放縱情慾
[00:23:11.480 --> 00:23:13.480]  本來是信徒應該做的
[00:23:13.480 --> 00:23:17.480]  但是聖經從來都沒有說過
[00:23:17.480 --> 00:23:19.480]  我們可以單憑苦待己身
[00:23:19.480 --> 00:23:24.480]  就可以克制肉體的情慾
[00:23:24.480 --> 00:23:28.480]  不知道大家有沒有聽過一些新聞上的報道
[00:23:28.480 --> 00:23:30.480]  有一個人
[00:23:30.480 --> 00:23:33.480]  他自己是一個賭徒
[00:23:33.480 --> 00:23:36.480]  為了在家人面前告訴他
[00:23:36.480 --> 00:23:37.480]  我不再賭了
[00:23:37.480 --> 00:23:43.480]  他就砍了自己其中一隻手指
[00:23:43.480 --> 00:23:45.480]  過了幾年之後
[00:23:45.480 --> 00:23:48.480]  他就輸了整家家產
[00:23:48.480 --> 00:23:49.480]  大家看到
[00:23:49.480 --> 00:23:52.480]  這些肉體的自殘
[00:23:52.480 --> 00:23:55.480]  是對於控制自己的私慾
[00:23:55.480 --> 00:23:59.480]  一點用都沒有
[00:23:59.480 --> 00:24:02.480]  這些規條有什麼用呢?
[00:24:02.480 --> 00:24:03.480]  保羅說
[00:24:03.480 --> 00:24:05.480]  這些規條
[00:24:05.480 --> 00:24:07.480]  只有一個用處
[00:24:07.480 --> 00:24:12.480]  就是用來自表謙卑
[00:24:12.480 --> 00:24:15.480]  自表謙卑是不是謙卑呢?
[00:24:15.480 --> 00:24:16.480]  當然不是
[00:24:16.480 --> 00:24:21.480]  如果一個人故意在別人面前表現自己謙卑的話
[00:24:21.480 --> 00:24:24.480]  其實就是一種內心的驕傲
[00:24:24.480 --> 00:24:28.480]  所以這些刻苦己身的規條
[00:24:28.480 --> 00:24:31.480]  只會使人覺得自己做了之後
[00:24:31.480 --> 00:24:33.480]  覺得自己更加聖潔
[00:24:33.480 --> 00:24:34.480]  更加淑寧
[00:24:34.480 --> 00:24:37.480]  更加和其他人比較
[00:24:37.480 --> 00:24:39.480]  更加看不起其他人
[00:24:39.480 --> 00:24:40.480]  舉個例子
[00:24:40.480 --> 00:24:46.480]  主耶穌在路加福音18章告訴我們的比喻
[00:24:46.480 --> 00:24:47.480]  比喻裡面說
[00:24:47.480 --> 00:24:51.480]  一個自以為意的法尼塞人在聖殿裡面禱告
[00:24:51.480 --> 00:24:52.480]  神啊!我感謝你
[00:24:52.480 --> 00:24:55.480]  我不像別人勒索不義奸淫
[00:24:55.480 --> 00:24:57.480]  也不像借稅利
[00:24:57.480 --> 00:24:59.480]  我每週禁食兩次
[00:24:59.480 --> 00:25:03.480]  凡我所得的都獻上十分之一
[00:25:03.480 --> 00:25:05.480]  這個法尼塞人坐在哪裡呢?
[00:25:05.480 --> 00:25:07.480]  是不是他禁食呢?
[00:25:07.480 --> 00:25:08.480]  當然不是
[00:25:08.480 --> 00:25:12.480]  主耶穌自己曾經禁食過四十天
[00:25:12.480 --> 00:25:16.480]  他也教導他們的門徒去禁食
[00:25:16.480 --> 00:25:19.480]  是不是這個法尼塞人沒有勒索
[00:25:19.480 --> 00:25:20.480]  沒有不公義
[00:25:20.480 --> 00:25:21.480]  沒有奸淫
[00:25:21.480 --> 00:25:23.480]  十一奉獻呢?
[00:25:23.480 --> 00:25:24.480]  當然不是
[00:25:24.480 --> 00:25:27.480]  這個是他應該做的事情
[00:25:27.480 --> 00:25:29.480]  問題出在哪裡呢?
[00:25:29.480 --> 00:25:32.480]  就是他以為做了這些規條之後
[00:25:32.480 --> 00:25:37.480]  就可以向神跨後
[00:25:37.480 --> 00:25:40.480]  用這些東西跟別人比較
[00:25:40.480 --> 00:25:43.480]  去論斷其他人
[00:25:43.480 --> 00:25:45.480]  在他外表所做的
[00:25:45.480 --> 00:25:47.480]  本來是好的東西
[00:25:47.480 --> 00:25:49.480]  但當他自己向神跨後
[00:25:49.480 --> 00:25:52.480]  來論斷其他人的時候
[00:25:52.480 --> 00:25:56.480]  他就變成自高自大
[00:25:56.480 --> 00:25:58.480]  這些使人自高自大的規條
[00:25:58.480 --> 00:26:01.480]  不一定在法尼塞人的時代才有
[00:26:01.480 --> 00:26:03.480]  在現代的教會裡面
[00:26:03.480 --> 00:26:07.480]  有很多東西都可以使我們成為自高自大
[00:26:07.480 --> 00:26:13.480]  比如讀經、禱告、帶茶經、關顧人、團契等等
[00:26:13.480 --> 00:26:17.480]  這些活動都是神給我們的機會去認識他
[00:26:17.480 --> 00:26:20.480]  和跟神建立更深的關係
[00:26:20.480 --> 00:26:23.480]  但如果我們不小心
[00:26:23.480 --> 00:26:28.480]  這些侍奉就會成為我們自高自大的規條
[00:26:28.480 --> 00:26:30.480]  打個比方
[00:26:30.480 --> 00:26:33.480]  有人說因為我的侍奉
[00:26:33.480 --> 00:26:38.480]  我團契的人數就多了一倍
[00:26:38.480 --> 00:26:40.480]  這樣侍奉的過後
[00:26:40.480 --> 00:26:43.480]  就會成為一個跨後
[00:26:43.480 --> 00:26:47.480]  就會使那個人成為一個自高自大的人
[00:26:47.480 --> 00:26:48.480]  不單是這樣
[00:26:48.480 --> 00:26:51.480]  這個人會用自己侍奉的過後
[00:26:51.480 --> 00:26:53.480]  跟其他的團契去比較
[00:26:53.480 --> 00:26:58.480]  這個就成為要求其他人要做的規條
[00:26:58.480 --> 00:27:06.480]  這樣這個人跟我們剛才說的法尼塞人有什麼分別呢?
[00:27:06.480 --> 00:27:09.480]  另外,哥倫西教會的一些人
[00:27:09.480 --> 00:27:12.480]  曾經有一些特別的幻象和經驗
[00:27:12.480 --> 00:27:15.480]  他們不單自己去追求這些東西
[00:27:15.480 --> 00:27:18.480]  也都將這些東西絕對化
[00:27:18.480 --> 00:27:21.480]  要求其他人去追求這些東西
[00:27:21.480 --> 00:27:27.480]  保羅用「施以崇拜」這四個字去形容這些追求
[00:27:27.480 --> 00:27:31.480]  什麼是「施以崇拜」呢?
[00:27:31.480 --> 00:27:35.480]  英文這個「施以崇拜」就是「Self-made religion」
[00:27:35.480 --> 00:27:37.480]  就是自創的宗教
[00:27:37.480 --> 00:27:40.480]  就是將不是絕對的規條
[00:27:40.480 --> 00:27:42.480]  認為是絕對的真理
[00:27:42.480 --> 00:27:47.480]  這種問題不單只是發生在第一世紀的哥倫西教會
[00:27:47.480 --> 00:27:49.480]  在現代很多的教會裡面
[00:27:49.480 --> 00:27:51.480]  也都不斷地發生
[00:27:51.480 --> 00:27:52.480]  舉個例子
[00:27:52.480 --> 00:27:56.480]  我以前在美國去一個美國人的教會
[00:27:56.480 --> 00:28:01.480]  他們說世界上只有一本聖經的譯本是正確的
[00:28:01.480 --> 00:28:03.480]  這個就是King James Version
[00:28:03.480 --> 00:28:05.480]  其他一切都不正確
[00:28:05.480 --> 00:28:08.480]  特別是他們不喜歡的一本叫做NIV
[00:28:08.480 --> 00:28:11.480]  他們說這個是邪惡的譯本
[00:28:11.480 --> 00:28:13.480]  這個可以看到
[00:28:13.480 --> 00:28:17.480]  就是將一些不是絕對的東西絕對化
[00:28:17.480 --> 00:28:23.480]  另外,在我們禮堂旁邊看到的一些古物
[00:28:23.480 --> 00:28:28.480]  我那時候在美國去過一間很保守的華人教會
[00:28:28.480 --> 00:28:33.480]  這個教會就覺得這些古物是邪惡的
[00:28:33.480 --> 00:28:37.480]  是一些邪惡的樂器
[00:28:37.480 --> 00:28:39.480]  邪惡的樂器
[00:28:39.480 --> 00:28:46.480]  他當然不讓教會裡面的人打鼓
[00:28:46.480 --> 00:28:52.480]  甚至有一次他們邀請了一隊音樂團隊去
[00:28:52.480 --> 00:28:58.480]  那些音樂團隊就帶了一些鼓去唱
[00:28:58.480 --> 00:29:00.480]  唱完之後
[00:29:00.480 --> 00:29:09.480]  竟然有一些執事公然地去批評那個團隊
[00:29:09.480 --> 00:29:12.480]  因為他用這些邪惡的樂器
[00:29:12.480 --> 00:29:23.480]  你會看到這些就是將一些不是絕對的真理變成一些絕對的真理
[00:29:23.480 --> 00:29:25.480]  回來香港
[00:29:25.480 --> 00:29:28.480]  我反而聽到一些聲音
[00:29:28.480 --> 00:29:31.480]  傳統詩歌已經過氣了
[00:29:31.480 --> 00:29:33.480]  不合時宜
[00:29:33.480 --> 00:29:39.480]  其實還唱不同的詩歌只是不同方式的敬拜
[00:29:39.480 --> 00:29:41.480]  這個不是真理的問題
[00:29:41.480 --> 00:29:46.480]  但如果我們將這件事變成一個絕對化
[00:29:46.480 --> 00:29:51.480]  這個就會變成一個互相論斷互相比較的問題
[00:29:51.480 --> 00:29:54.480]  這個就是變成真理的問題
[00:29:54.480 --> 00:29:58.480]  我記得在幾年前我上學院畢業之前
[00:29:58.480 --> 00:30:04.480]  我們的畢業老師很隆重地叮囑我們
[00:30:04.480 --> 00:30:06.480]  你們所去的教會
[00:30:06.480 --> 00:30:12.480]  是一些已經有幾十年歷史的教會
[00:30:12.480 --> 00:30:15.480]  很少有嚴重的真理問題
[00:30:15.480 --> 00:30:19.480]  我們畢業之後去到這些教會
[00:30:19.480 --> 00:30:26.480]  不要馬上將在神學院學到的東西加在教會裏面
[00:30:26.480 --> 00:30:29.480]  否則就會出現問題
[00:30:29.480 --> 00:30:34.480]  但是現在有不少的評論圖
[00:30:34.480 --> 00:30:38.480]  教會外面進修神學院的課程
[00:30:38.480 --> 00:30:42.480]  學了之後就認定是絕對的真理
[00:30:42.480 --> 00:30:46.480]  就回到自己的教會裏面去指指點點
[00:30:46.480 --> 00:30:48.480]  批評教會一些東西不合真理
[00:30:48.480 --> 00:30:51.480]  使教會產生紛爭
[00:30:51.480 --> 00:30:59.480]  這些人是不是遵守了一些使他們自高自大的規條
[00:30:59.480 --> 00:31:04.480]  為什麼現在教會有這些問題
[00:31:04.480 --> 00:31:06.480]  因為好像哥羅西教會一樣
[00:31:06.480 --> 00:31:08.480]  有人要將一些人為的規條
[00:31:08.480 --> 00:31:11.480]  加在基督的真理裏面
[00:31:11.480 --> 00:31:13.480]  保羅說在基督裏面
[00:31:13.480 --> 00:31:15.480]  我們在生活上有自由
[00:31:15.480 --> 00:31:17.480]  在信仰上有自由
[00:31:17.480 --> 00:31:21.480]  不要在基督的真理之外
[00:31:21.480 --> 00:31:23.480]  再加上任何規條
[00:31:23.480 --> 00:31:27.480]  這些只會使人自表謙卑
[00:31:27.480 --> 00:31:28.480]  自高自大
[00:31:28.480 --> 00:31:33.480]  甚至使人用來成為一個自創的宗教
[00:31:33.480 --> 00:31:37.480]  只會使教會來產生紛爭
[00:31:37.480 --> 00:31:40.480]  和互相批評等等的問題
[00:31:40.480 --> 00:31:43.480]  重要的是要知道
[00:31:43.480 --> 00:31:46.480]  什麼在基督裏面
[00:31:46.480 --> 00:31:51.480]  在這裏我想用上世紀一個很重要的
[00:31:51.480 --> 00:31:54.480]  神學家鍾馬田Martin Lloyd-Jones
[00:31:54.480 --> 00:31:58.480]  建議一個方法去審查我們的思想
[00:31:58.480 --> 00:31:59.480]  我們的行為
[00:31:59.480 --> 00:32:00.480]  我們的侍奉
[00:32:00.480 --> 00:32:03.480]  是否在基督裏面
[00:32:03.480 --> 00:32:04.480]  第一
[00:32:04.480 --> 00:32:08.480]  我們的侍奉是否能夠使我們愛神更深
[00:32:08.480 --> 00:32:11.480]  是否使我們更加愛人
[00:32:11.480 --> 00:32:14.480]  是否會讓我們變得更謙卑
[00:32:14.480 --> 00:32:19.480]  或者是使我們變得自以為已
[00:32:19.480 --> 00:32:22.480]  其實自以為已很容易看到
[00:32:22.480 --> 00:32:25.480]  當我們越來越覺得自己
[00:32:25.480 --> 00:32:28.480]  批評更多其他人之後
[00:32:28.480 --> 00:32:30.480]  就是一個很好的證據
[00:32:30.480 --> 00:32:34.480]  是你自己起碼在自以為已
[00:32:34.480 --> 00:32:36.480]  所以要非常小心
[00:32:36.480 --> 00:32:38.480]  但另一方面
[00:32:38.480 --> 00:32:41.480]  如果你發覺自己不斷讚人
[00:32:41.480 --> 00:32:44.480]  現在就越來越欣賞其他人的侍奉
[00:32:44.480 --> 00:32:45.480]  這就是我們知道
[00:32:45.480 --> 00:32:51.480]  我們是向一個好的方向去成長
[00:32:51.480 --> 00:32:52.480]  最後一樣
[00:32:52.480 --> 00:32:53.480]  其實是最重要的
[00:32:53.480 --> 00:32:55.480]  我們的思想行為
[00:32:55.480 --> 00:32:58.480]  是否更加像耶穌呢
[00:32:58.480 --> 00:33:00.480]  求主幫助我們
[00:33:00.480 --> 00:33:02.480]  使我們尚在基督裏面
[00:33:02.480 --> 00:33:04.480]  有基督裏面的自由
[00:33:04.480 --> 00:33:08.480]  離開基督以外人為的規條
[00:33:08.480 --> 00:33:13.480]  最後我想用掛在我們教會茶水間
[00:33:13.480 --> 00:33:14.480]  的一幅書法
[00:33:14.480 --> 00:33:16.480]  結束這個訊息
[00:33:16.480 --> 00:33:22.480]  有誰看過這個書法
[00:33:22.480 --> 00:33:23.480]  很少人看過
[00:33:23.480 --> 00:33:25.480]  大家留意一下
[00:33:25.480 --> 00:33:27.480]  因為外面有很大一幅
[00:33:27.480 --> 00:33:32.480]  裏面寫的是詩篇十九篇
[00:33:32.480 --> 00:33:33.480]  想大家知道
[00:33:33.480 --> 00:33:38.480]  是寫這篇詩篇的寶叔
[00:33:38.480 --> 00:33:41.480]  有誰知道寶叔是誰
[00:33:41.480 --> 00:33:42.480]  有些人知道吧
[00:33:42.480 --> 00:33:50.480]  這個寶叔是曾經被判兩次死刑
[00:33:50.480 --> 00:33:54.480]  第一次因為他買兇殺人
[00:33:54.480 --> 00:33:57.480]  第二次因為他自己殺了人
[00:33:57.480 --> 00:33:58.480]  在很多人的眼裏
[00:33:58.480 --> 00:34:02.480]  寶叔是一個無藥可救的人
[00:34:02.480 --> 00:34:05.480]  但是神在監獄裏面救了他
[00:34:05.480 --> 00:34:09.480]  賜給他一個新的生命
[00:34:09.480 --> 00:34:13.480]  神讓他在獄中裏面
[00:34:13.480 --> 00:34:17.480]  可以看到聖經和接受福音
[00:34:17.480 --> 00:34:19.480]  順主者之後
[00:34:19.480 --> 00:34:21.480]  他有機會去學書法
[00:34:21.480 --> 00:34:24.480]  神也給他一個新的開始
[00:34:24.480 --> 00:34:26.480]  在一九九四年
[00:34:26.480 --> 00:34:30.480]  坐牢二十四年之後出獄
[00:34:30.480 --> 00:34:33.480]  他願意一生侍奉神
[00:34:33.480 --> 00:34:35.480]  出獄到現在二十五年
[00:34:35.480 --> 00:34:38.480]  他就寫福音字畫為生
[00:34:38.480 --> 00:34:40.480]  用來傳揚福音
[00:34:40.480 --> 00:34:46.480]  他自己不再被以前的罪捆綁
[00:34:46.480 --> 00:34:51.480]  他也不被現時世上的規條限制
[00:34:51.480 --> 00:34:53.480]  因為神釋放了他
[00:34:53.480 --> 00:34:56.480]  使他在基督裏面有自由
[00:34:56.480 --> 00:34:59.480]  使他有完全豐盛的生命
[00:34:59.480 --> 00:35:04.480]  我想他所寫的詩篇十九篇
[00:35:04.480 --> 00:35:06.480]  最後這幾節
[00:35:06.480 --> 00:35:08.480]  是他自己心底的說話
[00:35:08.480 --> 00:35:10.480]  我在這裏讀
[00:35:37.480 --> 00:35:41.480]  弟兄姊妹
[00:35:41.480 --> 00:35:43.480]  大家願不願意像寶叔一樣
[00:35:43.480 --> 00:35:46.480]  放下以前的包袱
[00:35:46.480 --> 00:35:51.480]  完全活在基督的豐盛裏面
[00:35:51.480 --> 00:35:53.480]  我們一起禱告
[00:36:06.480 --> 00:36:09.480]  我們要再遵守一些刻苦既生的規條
[00:36:09.480 --> 00:36:11.480]  去禱祢的喜悅
[00:36:11.480 --> 00:36:13.480]  求祢每天幫助我們
[00:36:13.480 --> 00:36:15.480]  常常在我們裏面
[00:36:15.480 --> 00:36:18.480]  使我們的生命更加壯麗
[00:36:18.480 --> 00:36:22.480]  以祢對我們的寬恕去寬恕其他人
[00:36:22.480 --> 00:36:24.480]  以祢對我們的忍耐
[00:36:24.480 --> 00:36:26.480]  對其他人忍耐
[00:36:26.480 --> 00:36:31.480]  讓我們更成為祢所喜悅的人
[00:36:31.480 --> 00:36:34.480]  禱告是奉祢寶貴的名詞
[00:36:34.480 --> 00:36:36.480]  阿彌陀佛
