
[00:00:00.000 --> 00:00:06.000]  大英智慧平安,很高興今天可以繼續和大家一起聚會
[00:18:20.000 --> 00:18:22.000]  他說不要為自己
[00:18:22.000 --> 00:18:26.000]  在地上積蓄財寶
[00:18:26.000 --> 00:18:28.000]  要在天上積蓄財寶
[00:18:28.000 --> 00:18:30.000]  其實這個真的有含義
[00:18:30.000 --> 00:18:32.000]  為自己在天上積蓄財寶
[00:18:32.000 --> 00:18:36.000]  在馬大方六章十九至二十節說
[00:18:36.000 --> 00:18:38.000]  在地上的財寶
[00:18:38.000 --> 00:18:40.000]  只會留給後人
[00:18:40.000 --> 00:18:42.000]  傳道者也說
[00:18:42.000 --> 00:18:44.000]  我恨悔一切的勞碌
[00:18:44.000 --> 00:18:46.000]  就是我在日光之下所勞碌的
[00:18:46.000 --> 00:18:48.000]  因為我所得的
[00:18:48.000 --> 00:18:50.000]  必須留給我以後的人
[00:18:50.000 --> 00:18:54.000]  那人是智慧是愚昧
[00:18:54.000 --> 00:18:56.000]  誰能知道呢
[00:18:56.000 --> 00:18:58.000]  得竟要掌管我在日光之下
[00:18:58.000 --> 00:19:00.000]  用智慧勞碌所得的
[00:19:00.000 --> 00:19:06.000]  這也是虛空
[00:19:06.000 --> 00:19:08.000]  人生真的很無奈
[00:19:08.000 --> 00:19:12.000]  我們所有努力得來的東西
[00:19:12.000 --> 00:19:14.000]  都要留下
[00:19:14.000 --> 00:19:16.000]  不能夠帶走
[00:19:16.000 --> 00:19:18.000]  最後可能留給一個傻瓜
[00:19:18.000 --> 00:19:20.000]  和我們浪費了
[00:19:20.000 --> 00:19:22.000]  但當我們認識耶穌
[00:19:22.000 --> 00:19:26.000]  成為耶穌真實的跟隨者之後
[00:19:26.000 --> 00:19:28.000]  我們死後
[00:19:28.000 --> 00:19:32.000]  就會得到耶穌
[00:19:32.000 --> 00:19:36.000]  和祂永恆同在
[00:19:36.000 --> 00:19:38.000]  不僅如此
[00:19:38.000 --> 00:19:40.000]  到了耶穌那裡
[00:19:40.000 --> 00:19:42.000]  我們為主所做的功
[00:19:42.000 --> 00:19:46.000]  是會得到賞賜的
[00:19:46.000 --> 00:19:50.000]  在哥倫多前書三章八節說
[00:19:50.000 --> 00:19:54.000]  但將來各人要照自己的勞苦
[00:19:54.000 --> 00:19:58.000]  得到自己的報酬
[00:19:58.000 --> 00:20:02.000]  在十三至十四節進一步解釋
[00:20:02.000 --> 00:20:06.000]  各人的工程必將顯露
[00:20:06.000 --> 00:20:08.000]  因為那日子要將它顯明
[00:20:08.000 --> 00:20:12.000]  有火把它暴露出來
[00:20:12.000 --> 00:20:16.000]  這火要試煉各人的工程怎樣
[00:20:16.000 --> 00:20:20.000]  人在那根基上所建造的工程
[00:20:20.000 --> 00:20:22.000]  若能保得住
[00:20:22.000 --> 00:20:24.000]  他將要得賞賜
[00:20:24.000 --> 00:20:26.000]  因此保羅可以說
[00:20:26.000 --> 00:20:28.000]  我活著就是基督
[00:20:28.000 --> 00:20:31.000]  死了就有益處
[00:20:31.000 --> 00:20:35.000]  保羅的榜樣成為我們的挑戰
[00:20:35.000 --> 00:20:39.000]  我們活著是否為基督而活呢
[00:20:39.000 --> 00:20:42.000]  是否為福音而活呢
[00:20:42.000 --> 00:20:44.000]  如果是
[00:20:44.000 --> 00:20:47.000]  我們死的時候都會有益處
[00:20:47.000 --> 00:20:50.000]  但如果我們不是為基督而活
[00:20:50.000 --> 00:20:53.000]  死的時候會得到與基督同在
[00:20:53.000 --> 00:20:56.000]  但就沒有其他賞賜
[00:20:56.000 --> 00:20:58.000]  益處就會少很多
[00:20:58.000 --> 00:21:00.000]  弟兄姊妹
[00:21:00.000 --> 00:21:02.000]  假如我們是為福音而死
[00:21:02.000 --> 00:21:04.000]  那肯定是值得的
[00:21:04.000 --> 00:21:07.000]  因為我們真的會得到賞賜
[00:21:07.000 --> 00:21:10.000]  不只是辛弱地跟我們說
[00:21:10.000 --> 00:21:12.000]  上帝曾經藉天使對先知
[00:21:12.000 --> 00:21:14.000]  彈耳利這樣說
[00:21:14.000 --> 00:21:16.000]  在彈耳利書十二至三節
[00:21:16.000 --> 00:21:21.000]  「至為人要發光如同天上的光
[00:21:21.000 --> 00:21:24.000]  那令許多人畏遇而的
[00:21:24.000 --> 00:21:29.000]  必發光如星,直到永遠遠」
[00:21:29.000 --> 00:21:32.000]  然後在最後一節
[00:21:32.000 --> 00:21:34.000]  彈耳利書十二章最後一節
[00:21:34.000 --> 00:21:37.000]  「至於你,你要去等候結局
[00:21:37.000 --> 00:21:40.000]  你必安息,到了末期
[00:21:40.000 --> 00:21:44.000]  你必起來,享受你的福分」
[00:21:44.000 --> 00:21:50.000]  為上帝和基督而活的人
[00:21:50.000 --> 00:21:52.000]  若果死了
[00:21:52.000 --> 00:21:55.000]  就必定會得到益處
[00:21:55.000 --> 00:21:59.000]  我們願不願意為基督
[00:21:59.000 --> 00:22:02.000]  為福音而活呢
[00:22:02.000 --> 00:22:05.000]  讓我們一起祈禱
[00:22:05.000 --> 00:22:07.000]  親愛的天父,感謝您
[00:22:07.000 --> 00:22:09.000]  揀選讓我們認識您
[00:22:09.000 --> 00:22:11.000]  保羅提醒我們
[00:22:11.000 --> 00:22:14.000]  蒙因得救不但得以信服基督
[00:22:14.000 --> 00:22:16.000]  而且要為祂受苦
[00:22:16.000 --> 00:22:19.000]  但是樂意為福音受苦的人
[00:22:19.000 --> 00:22:22.000]  死後就會得到更大的益處
[00:22:22.000 --> 00:22:24.000]  求您幫助我們行事為人
[00:22:24.000 --> 00:22:26.000]  與基督的福音相承
[00:22:26.000 --> 00:22:29.000]  在信仰上站立得穩
[00:22:29.000 --> 00:22:30.000]  也會把握機會
[00:22:30.000 --> 00:22:32.000]  傳揚福音
[00:22:32.000 --> 00:22:34.000]  奉耶穌基督的名祈禱
[00:22:34.000 --> 00:22:35.000]  阿們
