
[00:00:00.000 --> 00:00:02.000]  靚姐妹,大家好
[00:23:08.000 --> 00:23:11.000]  可以永遠住在上帝的家裏的自由
[00:23:11.000 --> 00:23:16.000]  不會被上帝趕出去的自由
[00:23:16.000 --> 00:23:19.000]  已經信主的弟兄姊妹
[00:23:19.000 --> 00:23:24.000]  由於我們認識上帝就已經得自由
[00:23:24.000 --> 00:23:28.000]  如果我們想不再跌入罪的陷阱當中
[00:23:28.000 --> 00:23:32.000]  我們就要事實上進行主的教導
[00:23:32.000 --> 00:23:34.000]  不是選擇性進行
[00:23:34.000 --> 00:23:37.000]  你喜歡就做,不喜歡就忘記
[00:23:37.000 --> 00:23:41.000]  而是凡是主所講的、主所教導的
[00:23:41.000 --> 00:23:44.000]  我們都要盡力進行
[00:23:44.000 --> 00:23:48.000]  比如說主教導我們要愛人如己
[00:23:48.000 --> 00:23:51.000]  我們都要學習去愛我們的家人
[00:23:51.000 --> 00:23:53.000]  教會中的弟兄姊妹
[00:23:53.000 --> 00:23:57.000]  也要關懷我們的同事、鄰居
[00:23:57.000 --> 00:24:01.000]  在我當中如果還有未信主的人
[00:24:01.000 --> 00:24:06.000]  讓我鼓勵你們要信耶穌是上帝的兒子
[00:24:06.000 --> 00:24:09.000]  信祂、進行祂的話
[00:24:09.000 --> 00:24:12.000]  就可以脫離罪的權勢
[00:24:12.000 --> 00:24:15.000]  得到真實的自由
[00:24:15.000 --> 00:24:19.000]  是更加會有永生的把握
[00:24:19.000 --> 00:24:22.000]  讓我們一起祈禱
[00:24:22.000 --> 00:24:25.000]  秋天主耶穌感謝祢
[00:24:25.000 --> 00:24:28.000]  派發了祢的獨生愛子來到世上
[00:24:28.000 --> 00:24:31.000]  為我們的罪死在十字架上
[00:24:31.000 --> 00:24:33.000]  求祢幫助我們
[00:24:33.000 --> 00:24:35.000]  上傳感恩的心
[00:24:35.000 --> 00:24:37.000]  也靠著聖靈的能力
[00:24:37.000 --> 00:24:40.000]  在世上進行主導
[00:24:40.000 --> 00:24:42.000]  奉耶穌基督的名祈禱
[00:24:42.000 --> 00:24:44.000]  阿門
