
[00:00:00.000 --> 00:00:06.040]  我今天的講道也是回應下令會的訊息的主題
[00:25:44.280 --> 00:25:49.000]  長遠的辦法就是訓練多一些新的人
[00:25:49.000 --> 00:25:53.480]  從新來的人裏面去訓練他們
[00:25:53.480 --> 00:26:02.680]  所以接待新人是一個非常重要的事供
[00:26:02.680 --> 00:26:04.600]  是一個很重要的事供
[00:26:04.600 --> 00:26:07.240]  不要當是一個附帶的東西
[00:26:07.240 --> 00:26:10.440]  是一個很清楚很重要的事供
[00:26:10.440 --> 00:26:12.280]  接待新人
[00:26:12.280 --> 00:26:18.520]  當然接待新人不是以往我們做得不夠
[00:26:18.520 --> 00:26:20.840]  相信都是這樣
[00:26:20.840 --> 00:26:23.880]  跟他打招呼、問候他
[00:26:23.880 --> 00:26:25.400]  有些我們都會去探望他
[00:26:25.400 --> 00:26:28.280]  但是我相信我們將來更加需要有一個
[00:26:28.280 --> 00:26:32.440]  有策略、有系統的一個迎新的事供
[00:26:32.440 --> 00:26:34.040]  包括是跟進各樣
[00:26:34.040 --> 00:26:41.240]  包括是訓練
[00:26:41.240 --> 00:26:48.280]  所以我們需要一個有效率、有策略的迎新事供
[00:26:48.280 --> 00:26:52.520]  是一個歡迎的事供
[00:26:52.520 --> 00:26:57.400]  如果你是對這個事供有興趣或者有意見的
[00:26:57.400 --> 00:26:58.840]  你可以跟我們聯絡
[00:26:58.840 --> 00:27:00.920]  不需要客氣
[00:27:00.920 --> 00:27:03.800]  第二點的回應就是關於
[00:27:03.800 --> 00:27:11.400]  怎樣可以邀請到更多新朋友來到
[00:27:11.400 --> 00:27:15.000]  在上個禮拜的教務同工會裏面
[00:27:15.000 --> 00:27:17.320]  我們都討論到這個問題
[00:27:17.320 --> 00:27:22.360]  有同工就提到有一間華人教會
[00:27:22.360 --> 00:27:23.640]  不是我們這間教會
[00:27:23.640 --> 00:27:25.720]  有一間華人教會的牧師
[00:27:25.720 --> 00:27:31.640]  就要求他們教會停止崇拜一個月
[00:27:31.640 --> 00:27:34.840]  你可不可以想像是不是可能
[00:27:34.840 --> 00:27:36.360]  停止崇拜一個月
[00:27:36.360 --> 00:27:38.440]  嘩 大家很開心 是不是
[00:27:38.440 --> 00:27:41.000]  嘩 可以廢話一點
[00:27:41.000 --> 00:27:45.960]  不用回崇拜 四個禮拜
[00:27:45.960 --> 00:27:47.400]  他的意思就是說
[00:27:47.400 --> 00:27:51.800]  不回崇拜不是表示你可以睡到十二點 不是
[00:27:51.800 --> 00:27:56.040]  而是你用崇拜那段時間出去去探訪
[00:27:56.040 --> 00:27:57.720]  你很久都沒有去探訪
[00:27:57.720 --> 00:28:00.200]  或者你平時沒空去探訪的親戚朋友
[00:28:00.200 --> 00:28:02.600]  特別是微信的那些家庭
[00:28:02.600 --> 00:28:04.120]  跟他們搞好的關係
[00:28:04.120 --> 00:28:05.640]  跟他們建立友誼
[00:28:05.640 --> 00:28:06.600]  四個禮拜之後
[00:28:06.600 --> 00:28:13.000]  然後邀請他們回來教會
[00:28:13.000 --> 00:28:14.200]  那間教會這樣做
[00:28:14.200 --> 00:28:15.960]  結果他們真的這樣做
[00:28:15.960 --> 00:28:17.960]  結果就不錯
[00:28:17.960 --> 00:28:18.840]  之後四個禮拜後
[00:28:18.840 --> 00:28:23.480]  真的帶了很多新朋友回來
[00:28:23.480 --> 00:28:25.720]  我問大家
[00:28:25.720 --> 00:28:32.840]  你認為這個計劃可不可以在我們教會行得通
[00:28:32.840 --> 00:28:35.480]  我們全部的教務同工都認為
[00:28:35.480 --> 00:28:38.760]  在我們現時G4C這樣的環境之下
[00:28:38.760 --> 00:28:46.840]  我們是不可能停止四個禮拜的崇拜聚會的
[00:28:46.840 --> 00:28:56.440]  我提出 或者可以停止禮拜五的團契聚會
[00:28:56.440 --> 00:28:58.200]  然後用那些時間
[00:28:58.200 --> 00:28:59.320]  你出來四個小時
[00:28:59.320 --> 00:29:01.640]  通常六點半開始要預備
[00:29:01.640 --> 00:29:03.880]  七點半才計 六點半可能已經開車
[00:29:03.880 --> 00:29:06.840]  由六點半到晚上十一點回家
[00:29:06.840 --> 00:29:10.040]  你就用那段時間四五個小時
[00:29:10.040 --> 00:29:13.960]  去探訪一些微信的親戚朋友
[00:29:13.960 --> 00:29:15.800]  跟他們建立友誼
[00:29:15.800 --> 00:29:19.960]  跟他們搞好關係
[00:29:19.960 --> 00:29:21.480]  然後一個月
[00:29:21.480 --> 00:29:25.000]  或者甚至兩個月 三個月後
[00:29:25.000 --> 00:29:26.120]  邀請他們回來團契
[00:29:26.120 --> 00:29:29.560]  或者回來教會崇拜
[00:29:29.560 --> 00:29:34.040]  那這個計劃你猜可不可以行呢
[00:29:34.040 --> 00:29:37.720]  有人說是吧
[00:29:37.720 --> 00:29:40.520]  我們全部教務同工都認為
[00:29:40.520 --> 00:29:46.680]  這個或者是可以行
[00:29:46.680 --> 00:29:49.960]  大家可以想想
[00:29:49.960 --> 00:29:52.360]  不過當然我們需要有系統
[00:29:52.360 --> 00:29:56.440]  有計劃地去進行 是吧
[00:29:56.440 --> 00:29:58.120]  有時不能夠停了太久
[00:29:58.120 --> 00:30:00.440]  不過我們可以隔一下隔一下地停
[00:30:00.440 --> 00:30:03.160]  但是有目的 一定是有個目標的
[00:30:03.160 --> 00:30:06.520]  還有真的要去做
[00:30:06.520 --> 00:30:08.280]  你不可以說不回團契
[00:30:08.280 --> 00:30:11.160]  留在家裡看電視 是吧
[00:30:11.160 --> 00:30:18.680]  那就失去意義了 是不是
[00:30:18.680 --> 00:30:19.720]  我們遲一點
[00:30:19.720 --> 00:30:22.600]  我遲一點就會跟各團契的同工
[00:30:22.600 --> 00:30:24.120]  來去聯絡 談一下
[00:30:24.120 --> 00:30:26.440]  究竟是不是真的可行呢
[00:30:26.440 --> 00:30:27.800]  或者有進一步的消息
[00:30:27.800 --> 00:30:32.120]  我都會通知大家
[00:30:32.120 --> 00:30:33.640]  當然歡迎大家
[00:30:33.640 --> 00:30:39.000]  隨時在這方面來給我意見
[00:30:39.000 --> 00:30:44.600]  最後一個問題問大家
[00:30:44.600 --> 00:30:46.680]  好像Tomlin說的
[00:30:46.680 --> 00:30:50.600]  Are you coming to the party?
[00:30:50.600 --> 00:30:56.920]  你會不會來參加我們事工的party呢
[00:30:56.920 --> 00:30:59.480]  我知道當然
[00:30:59.480 --> 00:31:02.440]  不是每一個人他的恩賜
[00:31:02.440 --> 00:31:03.720]  或者能力時間
[00:31:03.720 --> 00:31:05.480]  都能夠適合到新的事工
[00:31:05.480 --> 00:31:08.200]  甚至現有的事工都未必可能 是不是
[00:31:08.200 --> 00:31:11.160]  但是你的禱告
[00:31:11.160 --> 00:31:13.720]  你的說話的支持
[00:31:13.720 --> 00:31:17.080]  你的參與一起歡樂
[00:31:17.080 --> 00:31:19.480]  這個都是很重要的支持
[00:31:19.480 --> 00:31:22.760]  我們需要這些東西
[00:31:22.760 --> 00:31:23.880]  你不直接做到
[00:31:23.880 --> 00:31:25.240]  你在背後打氣
[00:31:25.240 --> 00:31:33.560]  在這裡推助都是很重要的
[00:31:33.560 --> 00:31:35.800]  同樣的答案
[00:31:35.800 --> 00:31:39.960]  當我們肯進入去參與一起侍奉
[00:31:39.960 --> 00:31:42.840]  一起歡樂的時候
[00:31:42.840 --> 00:31:45.160]  我們原本對神
[00:31:45.160 --> 00:31:47.400]  對教會那種冷淡
[00:31:47.400 --> 00:31:49.960]  或者那種沒有火熱的心
[00:31:49.960 --> 00:31:55.720]  我們就可以得到醫治
[00:31:55.720 --> 00:31:56.520]  在結束的時候
[00:31:56.520 --> 00:31:59.400]  我邀請大家和我再讀一次
[00:31:59.400 --> 00:32:04.920]  啟示錄第三章二十節和二十一節
[00:32:04.920 --> 00:32:06.040]  今天程序表裡面
[00:32:06.040 --> 00:32:09.320]  印了原本這個回應的聖經文
[00:32:09.320 --> 00:32:11.480]  是啟示錄三章二十節
[00:32:11.480 --> 00:32:12.520]  熟悉聖經的人
[00:32:12.520 --> 00:32:16.200]  你知道不是這一節
[00:32:16.200 --> 00:32:17.560]  如果你熟悉聖經
[00:32:17.560 --> 00:32:18.840]  這個是二十一節
[00:32:18.840 --> 00:32:21.720]  他印錯了 印了二十一節出來
[00:32:21.720 --> 00:32:24.200]  我說 咦 可能都是
[00:32:24.200 --> 00:32:25.960]  我發覺二十一節都挺好的
[00:32:25.960 --> 00:32:28.280]  我讀完兩節
[00:32:28.280 --> 00:32:30.280]  三章二十節 先讀三章二十節
[00:32:30.280 --> 00:32:33.880]  看吧 我站在門外叩門
[00:32:33.880 --> 00:32:36.600]  若有聽見我聲音就開門的
[00:32:36.600 --> 00:32:38.840]  我要進到他那裡去
[00:32:38.840 --> 00:32:42.040]  我與他 他與我一同坐直
[00:32:42.040 --> 00:32:43.800]  第二十一節
[00:32:43.800 --> 00:32:48.360]  得勝的 我要賜他在我寶座上與我同坐
[00:32:48.360 --> 00:32:50.200]  就如我得了勝
[00:32:50.200 --> 00:32:57.320]  在我父的寶座上與他同坐一般
[00:32:57.320 --> 00:33:01.000]  我們將來跟主耶穌得勝
[00:33:01.000 --> 00:33:03.320]  如果我們跟隨主耶穌
[00:33:03.320 --> 00:33:05.880]  將來我們一起跟祂坐直
[00:33:05.880 --> 00:33:08.520]  這是多麼大的榮耀和福氣
[00:33:08.520 --> 00:33:12.520]  我們一起祈禱
[00:33:12.520 --> 00:33:14.760]  賜給恩愛的天父 感謝讚美你
[00:33:14.760 --> 00:33:16.680]  感謝你留下寶貴的說話
[00:33:16.680 --> 00:33:18.920]  給我們有指引
[00:33:18.920 --> 00:33:21.640]  感謝主的恩典
[00:33:21.640 --> 00:33:24.040]  讓我們能夠得蒙救恩
[00:33:24.040 --> 00:33:26.920]  能夠跟隨主耶穌 能夠服侍祂
[00:33:26.920 --> 00:33:28.920]  能夠為祂見證
[00:33:28.920 --> 00:33:30.840]  主啊 求祢賜恩給我們
[00:33:30.840 --> 00:33:32.920]  讓我們重新有火熱的心
[00:33:32.920 --> 00:33:36.200]  為神的事工 為福音 為教會
[00:33:36.200 --> 00:33:40.920]  能夠再次投入 積極興旺
[00:33:40.920 --> 00:33:43.480]  主啊 求祢施恩給我們
[00:33:43.480 --> 00:33:47.640]  讓我們在其中能夠經歷更多的恩典
[00:33:47.640 --> 00:33:52.600]  讓我們能夠像聖經的應許
[00:33:52.600 --> 00:33:54.600]  我們成為別人的祝福
[00:33:54.600 --> 00:33:57.480]  讓人們欣著我們的教會
[00:33:57.480 --> 00:33:59.480]  欣著我們的事工
[00:33:59.480 --> 00:34:02.840]  能夠成為被神的祝福
[00:34:02.840 --> 00:34:04.120]  我們感謝讚美你
[00:34:04.120 --> 00:34:06.120]  我們這樣祈禱奉耶穌基督的聖名
