
[00:00:00.000 --> 00:00:02.880]  我帶你去看幾次聖經
[00:17:30.080 --> 00:17:32.680]  不是這個影子和這個來說
[00:17:32.680 --> 00:17:37.480]  在新約裏面每個人都要去打那場轟烈的仗
[00:17:37.480 --> 00:17:40.080]  以至我們可以在名字名冊上
[00:17:40.080 --> 00:17:44.480]  所以最後一段聖經留給你的是
[00:17:44.480 --> 00:17:46.520]  啓示祿第三章第五節
[00:17:46.520 --> 00:17:48.520]  講到受逼迫的教會當中
[00:17:48.520 --> 00:17:52.480]  德聖的必這樣川伯伊
[00:17:52.480 --> 00:17:56.680]  我也不從生命冊上逃去他的名
[00:17:56.680 --> 00:17:59.120]  我要在我父面前
[00:17:59.120 --> 00:18:02.520]  和我父的衆仕徒面前
[00:18:02.520 --> 00:18:05.200]  宣認他的名字
[00:18:05.200 --> 00:18:07.160]  這些很像耶穌所說的
[00:18:07.160 --> 00:18:10.240]  他說凡在別人面前承認我的名字
[00:18:10.240 --> 00:18:13.360]  就是說話冒着生命危險
[00:18:13.360 --> 00:18:17.120]  而我在天父天使臨臨的時候
[00:18:17.120 --> 00:18:19.680]  我都要宣講這個人的名字
[00:18:19.680 --> 00:18:22.000]  你去到啓示祿的時候
[00:18:22.000 --> 00:18:24.040]  說基督徒新約裏面
[00:18:24.040 --> 00:18:26.400]  是背起十字架去跟隨耶穌
[00:18:26.400 --> 00:18:28.840]  而他們終生至死
[00:18:28.840 --> 00:18:32.560]  得到在生命冊裏面上面的名
[00:18:32.560 --> 00:18:34.280]  所以將這三樣東西留給大家
[00:18:34.280 --> 00:18:38.360]  讓大家繼續去思考去做祈禱
[00:18:38.360 --> 00:18:39.680]  內地天父我們感謝你
[00:18:39.680 --> 00:18:42.200]  讓我們今晚有這樣的機會
[00:18:42.200 --> 00:18:44.920]  去通過很多舊約的經文
[00:18:44.920 --> 00:18:49.560]  去思想路德紀第四章
[00:18:49.560 --> 00:18:52.200]  真是很精彩的東西
[00:18:52.200 --> 00:18:54.560]  甚至那個精彩的東西
[00:18:54.560 --> 00:18:57.160]  更加不單止是在路德紀裏面
[00:18:57.160 --> 00:19:02.360]  也都是我們回到很多關於創世紀
[00:19:02.360 --> 00:19:05.720]  一個很嶄新的角度去思想這一切
[00:19:05.720 --> 00:19:09.120]  求主禰幫助我們做一個迴轉
[00:19:09.120 --> 00:19:12.560]  可以合神所用的祿日
[00:19:12.560 --> 00:19:13.880]  也都幫助我們
[00:19:13.880 --> 00:19:16.600]  叫我們讀完路德紀之後
[00:19:16.600 --> 00:19:19.560]  是真是有些渣拿剩下
[00:19:19.560 --> 00:19:22.280]  而不是又拿起第二本舊約書
[00:19:22.280 --> 00:19:26.280]  又開始用回舊時的模式去讀
[00:19:26.280 --> 00:19:29.840]  幫助我們看見主耶穌基督十字架的永美
[00:19:29.840 --> 00:19:32.800]  幫助我們今晚回家的時候去思想
[00:19:32.800 --> 00:19:38.840]  那個爲着救命而與教會聯合結婚的主耶穌基督
[00:19:38.840 --> 00:19:41.840]  讓我們每一個人在這一生裏面
[00:19:41.840 --> 00:19:44.920]  都是奉上我們自己爲主而活
[00:19:44.920 --> 00:19:46.400]  祝福我們分組的時間
[00:19:46.400 --> 00:19:48.280]  今日祈禱是同主耶穌基督民靠
[00:19:48.280 --> 00:19:49.280]  阿們
