
[00:00:00.000 --> 00:00:02.120]  各位內賓 主內弟 兄姊妹 早安
[00:22:16.020 --> 00:22:20.660]  他已經用一個溫柔的方法去勸勉他們
[00:22:20.660 --> 00:22:21.580]  去提醒他們
[00:22:21.580 --> 00:22:23.860]  提供一條出路給他們
[00:22:23.860 --> 00:22:26.180]  提供一個治療的方法給他們
[00:22:26.180 --> 00:22:29.140]  在21節那裏做個總結
[00:22:29.140 --> 00:22:32.100]  究竟說你們會選擇甚麼呢?
[00:22:32.100 --> 00:22:33.780]  你們是當我來的時候
[00:22:33.780 --> 00:22:35.060]  當保羅來的時候
[00:22:35.060 --> 00:22:39.260]  是不是用這個刑棒
[00:22:39.260 --> 00:22:42.180]  一種現代的以前的雞毛掃
[00:22:42.180 --> 00:22:43.900]  去打他們、責備他們呢?
[00:22:43.900 --> 00:22:48.980]  還是用一個慈愛、溫柔的心去教導他們呢?
[00:22:48.980 --> 00:22:54.940]  是一種阿加皮、神真愛的心去勸勉他們
[00:22:54.940 --> 00:22:58.900]  希望他們能夠活轉、能夠改變過來
[00:22:58.900 --> 00:23:01.060]  所以我們可以看到
[00:23:01.060 --> 00:23:04.460]  從經文第14節到21節裏面
[00:23:04.460 --> 00:23:06.260]  提到第二個重點
[00:23:06.260 --> 00:23:07.820]  這個第二個重點就是
[00:23:07.820 --> 00:23:10.100]  我們在耶穌的真愛裏面
[00:23:10.100 --> 00:23:12.260]  一起被建立
[00:23:12.260 --> 00:23:14.020]  主耶穌的門徒
[00:23:14.020 --> 00:23:15.980]  在耶穌的真愛裏面
[00:23:15.980 --> 00:23:19.140]  一起被造就起來
[00:23:19.140 --> 00:23:21.020]  這個就是第二個重點
[00:23:21.020 --> 00:23:22.460]  我們當我們看回
[00:23:22.460 --> 00:23:24.820]  從第一章到第四章那裏
[00:23:24.820 --> 00:23:29.620]  我們看到教會裏面門徒成長的歷程
[00:23:29.620 --> 00:23:32.740]  上個主日跟大家分享了幾個
[00:23:32.740 --> 00:23:37.300]  今天我們還看到第五種的階段
[00:23:37.300 --> 00:23:40.460]  我們一開始的時候是宿命死亡的人
[00:23:40.460 --> 00:23:43.460]  我們完全不能夠明白神的福音
[00:23:43.460 --> 00:23:45.780]  當我們開始接受了神的福音的時候
[00:23:45.780 --> 00:23:48.180]  我們就是宿命的嬰孩
[00:23:48.180 --> 00:23:51.380]  開始慢慢地認識著耶穌基督
[00:23:51.380 --> 00:23:55.060]  就是第三章第一節所提到的
[00:23:55.060 --> 00:24:00.060]  他們一開始依然要吃一些嬰兒的食物
[00:24:00.060 --> 00:24:03.140]  但是進一步他們可能成為一個完全的
[00:24:03.140 --> 00:24:04.620]  屬靈的基督徒
[00:24:04.620 --> 00:24:08.700]  真的可以接受更加明白神的話語
[00:24:08.700 --> 00:24:11.820]  但是今天學到的另一個身份
[00:24:11.820 --> 00:24:13.740]  就是屬靈父母的身份
[00:24:13.740 --> 00:24:16.860]  屬靈父母剛才提過有幾個特徵
[00:24:16.860 --> 00:24:18.180]  屬靈父母是會
[00:24:18.180 --> 00:24:21.300]  無論這些嬰孩是剛剛初順的
[00:24:21.300 --> 00:24:25.340]  但是一些很自戀狂的
[00:24:25.340 --> 00:24:27.180]  很頑固、很自戀強
[00:24:27.180 --> 00:24:31.300]  在自我膨脹的信徒
[00:24:31.300 --> 00:24:33.500]  這班的屬靈父母
[00:24:33.500 --> 00:24:37.380]  就是保羅這班例子和提摩泰
[00:24:37.380 --> 00:24:39.580]  他們來到他們當中去
[00:24:39.580 --> 00:24:41.860]  無論他們怎樣的情況都好
[00:24:41.860 --> 00:24:46.660]  都是不捨不離地去教導他們
[00:24:46.660 --> 00:24:50.420]  因為這班屬靈的嬰孩
[00:24:50.420 --> 00:24:55.460]  包括這班叛逆的哥倫多教會的領袖
[00:24:55.460 --> 00:24:56.980]  和他們的門徒
[00:24:56.980 --> 00:25:00.260]  雖然他們在對抗保羅
[00:25:00.260 --> 00:25:05.300]  但是保羅是充滿了耶穌的真愛
[00:25:05.300 --> 00:25:08.260]  是永遠不會放棄他們
[00:25:08.260 --> 00:25:14.340]  因為他們都是神的兒女
[00:25:14.340 --> 00:25:17.020]  當我們看到這個屬靈女子的時候
[00:25:17.020 --> 00:25:21.060]  當然我們想起我們的大使命
[00:25:21.060 --> 00:25:22.700]  我們的大使命是傳福音
[00:25:22.700 --> 00:25:24.660]  司馬文成為我們的門徒
[00:25:24.660 --> 00:25:26.860]  耶穌差我們去
[00:25:26.860 --> 00:25:29.780]  這個其實當我們看文化的時候
[00:25:29.780 --> 00:25:30.940]  希臘文化的時候
[00:25:30.940 --> 00:25:34.540]  這個大使命是一個過程
[00:25:34.540 --> 00:25:36.780]  叫我們去
[00:25:36.780 --> 00:25:40.860]  繼續將這班人成為他們的門徒
[00:25:40.860 --> 00:25:42.780]  所以大使命是一個過程
[00:25:42.780 --> 00:25:49.900]  我們看回一個基督徒所分享的
[00:25:49.900 --> 00:25:51.380]  他這樣提醒我們
[00:25:51.380 --> 00:25:57.500]  福音不只是領人歸主這麼簡單
[00:25:57.500 --> 00:26:00.900]  必然重新獲得這個豐盛的生命
[00:26:00.900 --> 00:26:03.300]  不是傳福音的結束
[00:26:03.300 --> 00:26:07.380]  相反是一個開始
[00:26:07.380 --> 00:26:10.580]  我們很多時候是將教會的
[00:26:10.580 --> 00:26:12.660]  是不認識的一班的無道朋友
[00:26:12.660 --> 00:26:14.820]  帶到我們教會當中
[00:26:14.820 --> 00:26:15.860]  現在這個疫情當中
[00:26:15.860 --> 00:26:17.780]  可能帶到我們的社區裡面
[00:26:17.780 --> 00:26:21.020]  去將福音傳講給他們聽
[00:26:21.020 --> 00:26:23.020]  他們在家裡面
[00:26:23.020 --> 00:26:24.580]  在不同的環境裡面
[00:26:24.580 --> 00:26:29.860]  決自順著、願意去緊從著
[00:26:29.860 --> 00:26:32.940]  但是這個我們不要停留這個階段
[00:26:32.940 --> 00:26:34.180]  因為我們知道
[00:26:34.180 --> 00:26:37.380]  從哥倫多前書第一章至第四節當中
[00:26:37.380 --> 00:26:39.220]  我們看得很清楚
[00:26:39.220 --> 00:26:40.660]  我們成長的階段
[00:26:40.660 --> 00:26:42.060]  在門徒成長的階段
[00:26:42.060 --> 00:26:43.980]  我們不要停留在這裡
[00:26:43.980 --> 00:26:47.460]  我們每個階段都有去成長的機會
[00:26:47.460 --> 00:26:49.500]  我們要繼續生長
[00:26:49.500 --> 00:26:52.820]  這裡這班的哥倫多教會的門徒
[00:26:52.820 --> 00:26:55.980]  就是停留在屬靈、嬰孩的階段當中
[00:26:55.980 --> 00:27:00.300]  他們自以為自己能夠已經備受訓練了
[00:27:00.300 --> 00:27:03.980]  但是他們的成長階段依然停留
[00:27:03.980 --> 00:27:07.340]  所以我們看回今天的問題
[00:27:07.340 --> 00:27:08.700]  主題就是究竟是
[00:27:08.700 --> 00:27:11.900]  我們怎樣可以建立一個合一的教會呢?
[00:27:11.900 --> 00:27:16.020]  我們教會裡面有很多不同的
[00:27:16.020 --> 00:27:18.620]  屬靈階段不同的朋友在當中
[00:27:18.620 --> 00:27:19.660]  在電視節目當中
[00:27:19.660 --> 00:27:21.460]  有慕道的、有不同的
[00:27:21.460 --> 00:27:25.140]  在屬靈、嬰孩階段或者比較成熟的
[00:27:25.140 --> 00:27:27.660]  我們會做出一些
[00:27:27.660 --> 00:27:29.980]  因為我們不成熟的關係
[00:27:29.980 --> 00:27:31.300]  哥倫多教會的現象
[00:27:31.300 --> 00:27:33.860]  一些的自戀狂的病徵
[00:27:33.860 --> 00:27:37.780]  其實都很可能在威脅我們教會
[00:27:37.780 --> 00:27:39.140]  我們侍奉裡面的
[00:27:39.140 --> 00:27:41.580]  就算牧師、傳道人、長老
[00:27:41.580 --> 00:27:44.900]  或者是各執事、或者是各會友
[00:27:44.900 --> 00:27:49.420]  還有一些童工都有這個威脅在當中
[00:27:49.420 --> 00:27:54.580]  會不會因為關心自己的地位受到影響
[00:27:54.580 --> 00:28:00.220]  而做出好像世俗上的自戀狂呢?
[00:28:00.220 --> 00:28:07.580]  一種自戀狂的品格的不正常呢?
[00:28:07.580 --> 00:28:09.220]  我們要警戒這件事情
[00:28:09.220 --> 00:28:12.100]  這樣怎樣去治療的方法是什麼呢?
[00:28:12.100 --> 00:28:15.740]  是要用耶穌的真愛來填補
[00:28:15.740 --> 00:28:19.420]  我們心中裡面的一種真空的情況
[00:28:19.420 --> 00:28:21.340]  我們不要將我們的心
[00:28:21.340 --> 00:28:24.220]  被這個自我澎湃
[00:28:24.220 --> 00:28:29.380]  或者感覺到一無所缺的感覺來填滿我們的心
[00:28:29.380 --> 00:28:33.820]  不要好像在經文第八節那裡提到
[00:28:33.820 --> 00:28:36.860]  我們已經自己飽足、自己豐富了
[00:28:36.860 --> 00:28:39.180]  我們將這個空間
[00:28:39.180 --> 00:28:46.860]  用耶穌的愛來取代、來填補在這個空隙裡面
[00:28:46.860 --> 00:28:50.100]  使我們能夠避免、能夠自我澎湃
[00:28:50.100 --> 00:28:52.700]  我們當中可能有教會裡面
[00:28:52.700 --> 00:28:56.260]  其實自信心是好
[00:28:56.260 --> 00:29:00.420]  但是很多時候去到一個不正常的地步的時候
[00:29:00.420 --> 00:29:02.500]  就會影響到教會
[00:29:02.500 --> 00:29:06.860]  這個是我們今天學到的功課
[00:29:06.860 --> 00:29:08.660]  所以我們總結第十
[00:29:08.660 --> 00:29:11.500]  第一章至第四章的經文
[00:29:11.500 --> 00:29:14.420]  我們提到的一件事情
[00:29:14.420 --> 00:29:17.780]  約翰一書第四章二十節這樣說
[00:29:17.780 --> 00:29:20.660]  「引若說我愛神
[00:29:20.660 --> 00:29:24.340]  卻恨他的弟兄就是說謊話的
[00:29:24.340 --> 00:29:26.660]  不愛他所看見的弟兄
[00:29:26.660 --> 00:29:29.860]  就不能愛沒有看見的神」
[00:29:29.860 --> 00:29:31.860]  這裡所提到的愛神
[00:29:31.860 --> 00:29:34.700]  就是用神的真愛
[00:29:34.700 --> 00:29:37.900]  主耶穌的真愛去愛
[00:29:37.900 --> 00:29:42.220]  我們用主耶穌的真愛去愛我們的弟兄姊妹
[00:29:42.220 --> 00:29:44.900]  這個是聖經的教導
[00:29:44.900 --> 00:29:46.100]  如果不是
[00:29:46.100 --> 00:29:50.700]  我們就不可以說我們是愛神
[00:29:50.700 --> 00:29:54.140]  其實教會不是一棟建築物
[00:29:54.140 --> 00:29:58.740]  是一班愛主的信徒聚在一起
[00:29:58.740 --> 00:30:01.580]  去侍奉敬拜神
[00:30:01.580 --> 00:30:03.900]  我們有門徒相交的時間
[00:30:03.900 --> 00:30:07.900]  又有傳福音的機會的時光
[00:30:07.900 --> 00:30:11.700]  在這個疫情當中我們清楚見到
[00:30:11.700 --> 00:30:16.980]  建築物不是我們的教會
[00:30:16.980 --> 00:30:20.020]  我們雖然教會是暫時關門
[00:30:20.020 --> 00:30:23.900]  但是我們依然有教會
[00:30:23.900 --> 00:30:25.100]  有門徒相交
[00:30:25.100 --> 00:30:27.780]  有敬拜侍奉神的機會
[00:30:27.780 --> 00:30:32.180]  我們當中又有一班無道的朋友
[00:30:32.180 --> 00:30:35.420]  在那裡嘗試去明白福音
[00:30:35.420 --> 00:30:37.660]  我們去接觸他們
[00:30:37.660 --> 00:30:40.540]  他們有決志信主
[00:30:40.540 --> 00:30:43.580]  我們當他們決志信主之後
[00:30:43.580 --> 00:30:44.820]  因為愛的緣故
[00:30:44.820 --> 00:30:49.300]  我們會繼續跟進這班初信的弟兄姊妹
[00:30:49.300 --> 00:30:52.620]  將他們帶到團體當中
[00:30:52.620 --> 00:30:55.460]  能夠有相交的時間
[00:30:55.460 --> 00:30:58.500]  又有一對一的機會
[00:30:58.500 --> 00:31:01.700]  去幫助他們明白心中的疑問
[00:31:01.700 --> 00:31:05.660]  無論是對罪的問題
[00:31:05.660 --> 00:31:08.500]  或者對救恩計劃的意義
[00:31:08.500 --> 00:31:11.220]  或者是他們生存生命的意義
[00:31:11.220 --> 00:31:12.940]  將來他們去哪裡
[00:31:12.940 --> 00:31:15.980]  我們都要去跟進他們
[00:31:15.980 --> 00:31:18.780]  使他們能夠在主裡面
[00:31:18.780 --> 00:31:22.220]  從嬰孩這個階段繼續成長
[00:31:22.220 --> 00:31:25.020]  我們當中屬靈嬰孩
[00:31:25.020 --> 00:31:30.340]  又包括了我們可能信了之後
[00:31:30.340 --> 00:31:37.020]  仍然有掙扎的弟兄姊妹
[00:31:37.020 --> 00:31:42.780]  可能我們會因為我們的自尊心
[00:31:42.780 --> 00:31:46.140]  或者地位的問題
[00:31:46.140 --> 00:31:48.460]  而受到威脅的時候
[00:31:48.460 --> 00:31:51.460]  可能做出一些
[00:31:51.460 --> 00:31:56.260]  邁向一些不應該破壞教會的事情
[00:31:56.260 --> 00:31:57.860]  經文提到
[00:31:57.860 --> 00:32:02.060]  這個就是哥倫多教會所遇到的困難
[00:32:02.060 --> 00:32:04.820]  我們要警戒 提醒自己
[00:32:04.820 --> 00:32:07.580]  還有弟兄姊妹見到這些情況的時候
[00:32:07.580 --> 00:32:09.340]  我們要幫助他們
[00:32:09.340 --> 00:32:13.100]  身為屬靈的父母的弟兄姊妹
[00:32:13.100 --> 00:32:19.340]  我們要勸戒 提醒他們 教導
[00:32:19.340 --> 00:32:21.060]  可不可以真的
[00:32:21.060 --> 00:32:25.100]  可以循著主耶穌基督愛的緣故
[00:32:25.100 --> 00:32:27.300]  十字架的救恩
[00:32:27.300 --> 00:32:29.980]  獨人的心 獨人侍奉的心態
[00:32:29.980 --> 00:32:32.180]  循著獨人的心去侍奉
[00:32:32.180 --> 00:32:35.940]  明白到我們將來所盼望的
[00:32:35.940 --> 00:32:39.100]  我們所定徵的
[00:32:39.100 --> 00:32:41.660]  是神回來的時候 耶穌回來的時候
[00:32:41.660 --> 00:32:45.020]  我們在祂面前能夠得到稱讚
[00:32:45.020 --> 00:32:46.980]  我們要因為愛的緣故
[00:32:46.980 --> 00:32:54.540]  所以能夠在教會裏面繼續去成長
[00:32:54.540 --> 00:32:58.780]  繼續去裝備
[00:32:58.780 --> 00:33:01.740]  繼續去學習跟著主耶穌基督
[00:33:01.740 --> 00:33:05.700]  成為一個愛主的教會
[00:33:05.700 --> 00:33:08.900]  哥倫多教會有紛爭、分擔
[00:33:08.900 --> 00:33:12.140]  因為他們不明白十字架的救恩的意義
[00:33:12.140 --> 00:33:16.300]  不明白侍奉的心態
[00:33:16.300 --> 00:33:21.860]  又不明白將來耶穌回來的時候
[00:33:21.860 --> 00:33:25.660]  我們會得到獎賞
[00:33:25.660 --> 00:33:32.660]  我期望大家能夠思想和互相鼓勵
[00:33:32.660 --> 00:33:38.460]  不要走向滅亡教會、破壞教會的事情
[00:33:38.460 --> 00:33:42.100]  反而要用愛來建立教會
[00:33:42.100 --> 00:33:45.100]  我們今個季度背誦的經文
[00:33:45.100 --> 00:33:50.020]  是記載在新明紀第六章第四節至第七節
[00:33:50.020 --> 00:33:53.820]  我們今天一起讀第四和第五節
[00:33:53.820 --> 00:33:55.220]  大家一起讀
[00:33:55.220 --> 00:33:57.540]  以色列啊,你要聽
[00:33:57.540 --> 00:34:00.980]  耶和華,我們神是獨一的主
[00:34:00.980 --> 00:34:03.780]  你要盡心、盡聲、盡力
[00:34:03.780 --> 00:34:06.740]  愛耶和華,你的神
[00:34:06.740 --> 00:34:11.220]  願神祝福聽他話與有行道的弟兄姊妹
[00:34:11.220 --> 00:34:15.740]  我們一起低頭祈禱和領受神的祝福
[00:34:15.740 --> 00:34:18.060]  主耶穌基督,我們感謝祢
[00:34:18.060 --> 00:34:21.260]  感謝祢在十字架上的大愛
[00:34:21.260 --> 00:34:22.780]  為我們捨身
[00:34:22.780 --> 00:34:28.300]  使我們能夠從罪中拯救出來
[00:34:28.300 --> 00:34:32.340]  求神繼續幫助我們
[00:34:32.340 --> 00:34:34.460]  讓我們有個謙卑的心
[00:34:34.460 --> 00:34:36.860]  有個受教的心
[00:34:36.860 --> 00:34:39.540]  能夠因為愛的緣故
[00:34:39.540 --> 00:34:43.300]  我們能夠繼續互相相愛
[00:34:43.300 --> 00:34:48.260]  繼續在困境當中去照顧其他弟兄姊妹
[00:34:48.260 --> 00:34:52.740]  彼此見諒
[00:34:52.740 --> 00:34:55.620]  感謝祢在不同的環境當中
[00:34:55.620 --> 00:34:58.180]  祢都沒有撇下我們
[00:34:58.180 --> 00:35:01.980]  雖然我們有幾個叛逆
[00:35:01.980 --> 00:35:06.020]  有時會將祢擠出來
[00:35:06.020 --> 00:35:08.500]  但是神啊
[00:35:08.500 --> 00:35:10.300]  感謝祢給我們有機會
[00:35:10.300 --> 00:35:13.740]  繼續去學習跟著主耶穌基督
[00:35:13.740 --> 00:35:15.340]  繼續有個耐性
[00:35:15.340 --> 00:35:17.940]  求聖靈繼續去提醒我們
[00:35:17.940 --> 00:35:21.020]  求神預立今日我們的敬拜
[00:35:21.020 --> 00:35:25.460]  我們將最好的獻上給祢
[00:35:25.460 --> 00:35:29.780]  我們當中又有身體軟弱的弟兄姊妹
[00:35:29.780 --> 00:35:32.580]  求祢一一去看顧他們
[00:35:32.580 --> 00:35:35.100]  激勵我們每個弟兄姊妹
[00:35:35.100 --> 00:35:39.300]  將教會伸展出去
[00:35:39.300 --> 00:35:42.500]  我們的教會是眾信徒
[00:35:42.500 --> 00:35:47.940]  將這個愛、這個訊息能夠傳揚出去
[00:35:47.940 --> 00:35:49.820]  願主耶穌的恩惠
[00:35:49.820 --> 00:35:52.100]  父神的慈愛
[00:35:52.100 --> 00:35:53.900]  聖靈的交通
[00:35:53.900 --> 00:35:56.380]  常常與眾人同在
[00:35:56.380 --> 00:35:57.460]  從今時
[00:35:57.460 --> 00:35:59.900]  直到永永遠遠
[00:35:59.900 --> 00:36:01.900]  阿們
