
[00:00:00.000 --> 00:00:02.000]  (主席)各位弟兄姊妹,早安
[00:19:20.000 --> 00:19:24.000]  你不會見到他們馬上改變了
[00:19:24.000 --> 00:19:25.000]  當然其中一個改變
[00:19:25.000 --> 00:19:27.000]  你會見到他們笑得很燦爛
[00:19:27.000 --> 00:19:29.000]  你就不斷幫他們拍照
[00:19:29.000 --> 00:19:31.000]  接著再收一些禮物的話
[00:19:31.000 --> 00:19:33.000]  就更加開心了
[00:19:33.000 --> 00:19:36.000]  但那個不只是這一刻
[00:19:36.000 --> 00:19:38.000]  接下來他們的生命
[00:19:38.000 --> 00:19:40.000]  會不斷地改變
[00:19:40.000 --> 00:19:42.000]  當人們再跟他們接觸的時候
[00:19:42.000 --> 00:19:46.000]  覺得真的有點不同了
[00:19:46.000 --> 00:19:50.000]  你以前好像不是這樣的
[00:19:50.000 --> 00:19:51.000]  你很多的性格
[00:19:51.000 --> 00:19:55.000]  令到更多的人很欣賞
[00:19:55.000 --> 00:19:56.000]  你很多的決定
[00:19:56.000 --> 00:19:57.000]  很多的表現
[00:19:57.000 --> 00:19:59.000]  令到人很佩服
[00:19:59.000 --> 00:20:04.000]  這一切都是聖靈給你的恩賜和能力
[00:20:04.000 --> 00:20:09.000]  頂姐妹今天是一個特別的日子
[00:20:09.000 --> 00:20:11.000]  是聖靈降臨節
[00:20:11.000 --> 00:20:15.000]  是一個紀念六四的時候
[00:20:15.000 --> 00:20:18.000]  我們盼望聖靈給我們的能力
[00:20:18.000 --> 00:20:21.000]  不單止是叫我們的生命改變
[00:20:21.000 --> 00:20:23.000]  是因為耶穌要差遣他的門徒
[00:20:23.000 --> 00:20:25.000]  差遣屬於他的人
[00:20:25.000 --> 00:20:27.000]  進入這個世界當中
[00:20:27.000 --> 00:20:31.000]  讓福音來改變每一個人的心
[00:20:31.000 --> 00:20:35.000]  也讓福音來改變整個世界
[00:20:35.000 --> 00:20:37.000]  這是我們每一個人
[00:20:37.000 --> 00:20:40.000]  領受了主耶穌給我們的能力
[00:20:40.000 --> 00:20:42.000]  與差遣的時候
[00:20:42.000 --> 00:20:44.000]  應該要來做的
[00:20:44.000 --> 00:20:45.000]  以致我們見到
[00:20:45.000 --> 00:20:48.000]  不單止生命得改變
[00:20:48.000 --> 00:20:51.000]  而是世界也得著改變
[00:20:51.000 --> 00:20:55.000]  向著上帝所定的方向來改變
[00:20:55.000 --> 00:20:58.000]  所以求主來使用和加力
[00:20:58.000 --> 00:21:02.000]  讓我們每一個都成為主中心的門徒
[00:21:02.000 --> 00:21:04.000]  阿門
