
[00:00:00.000 --> 00:00:04.160]  當大家聽到我今天講道的講題的時候
[00:20:13.560 --> 00:20:16.520]  我們就應該帶著一個歡歡喜喜
[00:20:16.520 --> 00:20:19.480]  快樂的心來到當中去敬拜神
[00:20:19.480 --> 00:20:22.600]  而不只是在這個復活節的主日崇拜
[00:20:22.600 --> 00:20:24.760]  先來慶祝主的復活
[00:20:24.760 --> 00:20:27.560]  弟兄姊妹讓我們也想想
[00:20:27.560 --> 00:20:29.240]  我們每一次回來崇拜
[00:20:29.240 --> 00:20:32.040]  我們又帶著怎樣的心態呢?
[00:20:32.040 --> 00:20:34.840]  我們是基於一種生活習慣
[00:20:34.840 --> 00:20:37.320]  確守一個宗教的教條
[00:20:37.320 --> 00:20:39.720]  還是我們有其他的原因呢?
[00:20:39.720 --> 00:20:42.440]  所以我們回來可能很不在乎
[00:20:42.440 --> 00:20:43.400]  我們覺得回來
[00:20:43.400 --> 00:20:45.880]  「我回來神會給你面子的
[00:20:45.880 --> 00:20:47.560]  你不要要求我那麼多
[00:20:47.560 --> 00:20:48.840]  我晚一點而已
[00:20:48.840 --> 00:20:52.120]  你也不用說我」
[00:20:52.120 --> 00:20:54.280]  當我們說敬拜神的時候
[00:20:54.280 --> 00:20:56.600]  我們有沒有真的用心靈誠實
[00:20:56.600 --> 00:20:58.520]  來敬拜神呢?
[00:20:58.520 --> 00:21:01.560]  還是我們是用我們的自我中心
[00:21:01.560 --> 00:21:03.560]  以一個旁觀者的眼光
[00:21:03.560 --> 00:21:06.200]  來參加崇拜呢?
[00:21:06.200 --> 00:21:07.960]  「今天我沒有心情
[00:21:07.960 --> 00:21:10.200]  你不要期望我唱歌
[00:21:10.200 --> 00:21:13.080]  或者你今天選這首歌不動聽
[00:21:13.080 --> 00:21:15.160]  所以我也不會唱
[00:21:15.160 --> 00:21:17.640]  今天你說一篇道理不動聽
[00:21:17.640 --> 00:21:19.560]  所以我閉上耳朵
[00:21:19.560 --> 00:21:22.360]  我們是不是這樣呢?」
[00:21:22.360 --> 00:21:24.760]  我記得去年我們去探訪
[00:21:24.760 --> 00:21:27.000]  雲南怡良的教會
[00:21:27.000 --> 00:21:28.360]  有一晚在聚會裡面
[00:21:28.360 --> 00:21:29.560]  有六、七個小孩子
[00:21:29.560 --> 00:21:32.440]  他們在那裡唱詩讚美神
[00:21:32.440 --> 00:21:37.000]  我感動的不單止是他們的歌聲
[00:21:37.000 --> 00:21:38.360]  我更加感動的是
[00:21:38.360 --> 00:21:41.080]  我看到他們是竭盡全力的
[00:21:41.080 --> 00:21:43.720]  來歌頌神
[00:21:43.720 --> 00:21:45.720]  我盼望我們每一個信徒
[00:21:45.720 --> 00:21:47.880]  我們回來崇拜的時候
[00:21:47.880 --> 00:21:50.360]  我們是歡歡喜喜來敬拜神
[00:21:50.360 --> 00:21:53.640]  我們是竭盡我們的所有
[00:21:53.640 --> 00:21:56.600]  我們是全心全意來敬拜神
[00:21:56.600 --> 00:22:01.800]  我們要將神當得的榮耀歸給祂
[00:22:01.800 --> 00:22:02.680]  第二
[00:22:02.680 --> 00:22:04.440]  我們要注目永恆
[00:22:04.440 --> 00:22:06.920]  笑看人生的順逆
[00:22:06.920 --> 00:22:08.120]  人生在世
[00:22:08.120 --> 00:22:10.440]  每一個人都會經歷苦難
[00:22:10.440 --> 00:22:12.200]  包括你和我
[00:22:12.200 --> 00:22:13.480]  但在苦難裡面
[00:22:13.480 --> 00:22:17.160]  我們仍然有盼望、有平安
[00:22:17.160 --> 00:22:19.240]  有人說過一句話
[00:22:19.240 --> 00:22:20.440]  他說「我怕神
[00:22:20.440 --> 00:22:23.160]  所以我什麼都不怕
[00:22:23.160 --> 00:22:24.440]  我怕神
[00:22:24.440 --> 00:22:27.640]  所以我什麼都不怕」
[00:22:27.640 --> 00:22:30.680]  我在想為什麼呢
[00:22:30.680 --> 00:22:33.160]  我想原因是這樣
[00:22:33.160 --> 00:22:35.800]  因為世界給我們最大的威脅
[00:22:35.800 --> 00:22:37.720]  莫過於是死
[00:22:37.720 --> 00:22:40.440]  但是我們這一群在主裡面的人
[00:22:40.440 --> 00:22:43.880]  我們死後將來都必定復活
[00:22:43.880 --> 00:22:46.040]  所以就算在苦難的裡面
[00:22:46.040 --> 00:22:48.280]  我們仍然有神的同在
[00:22:48.280 --> 00:22:51.080]  有真理的聖靈和我們同在
[00:22:51.080 --> 00:22:54.360]  神不會撇棄我們成為孤兒
[00:22:54.360 --> 00:22:57.560]  主耶穌也給了我們很多寶貴的應許
[00:22:57.560 --> 00:22:59.800]  祂說「我留下平安給你們
[00:22:59.800 --> 00:23:01.960]  我將我的平安賜給你們
[00:23:01.960 --> 00:23:04.600]  我所賜的不像世人所賜的
[00:23:04.600 --> 00:23:06.600]  所以你們心裡不要憂愁
[00:23:06.600 --> 00:23:10.120]  也不要膽怯」
[00:23:10.120 --> 00:23:11.800]  還有
[00:23:11.800 --> 00:23:14.360]  祂說「在世上你們有苦難
[00:23:14.360 --> 00:23:16.040]  但你們可以放心
[00:23:16.040 --> 00:23:18.600]  因為我已經聖了世界」
[00:23:18.600 --> 00:23:22.520]  所以其實我們可以很放心、很放膽地說
[00:23:22.520 --> 00:23:24.040]  就算是在患難裡面
[00:23:24.040 --> 00:23:25.960]  我們都是歡歡喜喜的
[00:23:25.960 --> 00:23:28.360]  因為我們知道患難生忍耐
[00:23:28.360 --> 00:23:29.880]  忍耐生老練
[00:23:29.880 --> 00:23:31.400]  老練生盼望
[00:23:31.400 --> 00:23:33.560]  盼望不至於羞恥
[00:23:33.560 --> 00:23:35.800]  因為神所賜給我們的聖靈
[00:23:35.800 --> 00:23:40.360]  將神的愛囂貫在我們心裡
[00:23:40.360 --> 00:23:43.000]  最後我們要回應使命
[00:23:43.000 --> 00:23:45.720]  努力傳揚福音
[00:23:45.720 --> 00:23:49.640]  使徒保羅在《哥倫多前書》那裡也這樣教導我們
[00:23:49.640 --> 00:23:52.120]  他說「如果不傳福音我就有禍了
[00:23:52.120 --> 00:23:54.840]  我若甘心做就有賞賜
[00:23:54.840 --> 00:23:56.120]  若不甘心
[00:23:56.120 --> 00:24:00.040]  但責任卻已經託付給我」
[00:24:00.040 --> 00:24:02.280]  他又說「我們要務要傳道
[00:24:02.280 --> 00:24:03.800]  無論得時不得時
[00:24:03.800 --> 00:24:06.200]  總要專心」
[00:24:06.200 --> 00:24:09.480]  頂姐妹讓我們從自己開始
[00:24:09.480 --> 00:24:11.960]  在我們日常的生活裡面
[00:24:11.960 --> 00:24:15.640]  把握機會向身邊的人傳福音
[00:24:15.640 --> 00:24:17.880]  在教會的層面上
[00:24:17.880 --> 00:24:19.960]  或者你可以參與傳道部
[00:24:19.960 --> 00:24:23.240]  每兩個月一次的街頭報道
[00:24:23.240 --> 00:24:25.960]  你又可以積極地帶領微信的親友
[00:24:25.960 --> 00:24:28.360]  來參加教會不同的聚會
[00:24:28.360 --> 00:24:32.040]  希望他們有機會能夠聽到福音
[00:24:32.040 --> 00:24:33.800]  你又可以藉著禱告
[00:24:33.800 --> 00:24:35.400]  或者奉獻金錢
[00:24:35.400 --> 00:24:38.280]  來支持教會的猜拳試功
[00:24:38.280 --> 00:24:41.800]  你更加可以參與短宣來體會
[00:24:41.800 --> 00:24:45.720]  或者是毀身自己成為傳道人或宣教士
[00:24:45.720 --> 00:24:49.720]  來參與神國道事工的擴展
[00:24:49.720 --> 00:24:52.120]  我很感恩在我們的年輕人當中
[00:24:52.120 --> 00:24:53.960]  有人回應神的呼召
[00:24:53.960 --> 00:24:57.320]  日後成為傳道人或宣教士
[00:24:57.320 --> 00:24:59.320]  我盼望我們每一個信徒
[00:24:59.320 --> 00:25:02.040]  都能夠積極回應主的大使命
[00:25:02.040 --> 00:25:05.000]  領人歸主
[00:25:05.000 --> 00:25:06.760]  說到尾聲
[00:25:06.760 --> 00:25:08.440]  我要告訴大家
[00:25:08.440 --> 00:25:12.760]  埋葬主的墳墓空了是鐵一般的事實
[00:25:12.760 --> 00:25:14.280]  但不知道這一刻
[00:25:14.280 --> 00:25:21.800]  你發現自己到底生命裡什麼空了沒有呢?
[00:25:21.800 --> 00:25:27.800]  到底是我們對主的信心落空了
[00:25:27.800 --> 00:25:31.880]  還是我們願意再一次倒空自己
[00:25:31.880 --> 00:25:33.880]  讓復活主的大能
[00:25:33.880 --> 00:25:36.120]  祂所賜的平安喜樂
[00:25:36.120 --> 00:25:38.840]  和祂所託付給我們的大使命
[00:25:38.840 --> 00:25:40.120]  充滿我們
[00:25:40.120 --> 00:25:41.800]  使我們能夠因著
[00:25:41.800 --> 00:25:44.680]  讓復活主來掌管生命
[00:25:44.680 --> 00:25:48.040]  從而更深經歷主的祝福
[00:25:48.040 --> 00:25:53.560]  讓我們同心低頭祈禱
[00:25:53.560 --> 00:25:55.720]  親愛的主 我們多謝祢
[00:25:55.720 --> 00:25:59.000]  因為祢為了我們罪的緣故
[00:25:59.000 --> 00:26:00.840]  祢甘心道成肉身
[00:26:00.840 --> 00:26:03.400]  來到這個紛擾的人間
[00:26:03.400 --> 00:26:06.840]  祢來到這個世間為我們受苦受死
[00:26:06.840 --> 00:26:09.560]  但第三天祢從死裡復活
[00:26:09.560 --> 00:26:11.720]  主 今天我們要再一次宣告
[00:26:11.720 --> 00:26:13.800]  祢是那位勝過罪惡
[00:26:13.800 --> 00:26:16.520]  勝過死亡又復活的真神
[00:26:16.520 --> 00:26:20.360]  我們要堅定不移地來信靠祢
[00:26:20.360 --> 00:26:21.880]  主 求祢幫助我們
[00:26:21.880 --> 00:26:24.040]  再一次在祢面前來立志
[00:26:24.040 --> 00:26:26.120]  我們願意倒空自己
[00:26:26.120 --> 00:26:29.880]  使我們能夠常常將生命的主權交託祢
[00:26:29.880 --> 00:26:31.640]  求祢來掌管
[00:26:31.640 --> 00:26:33.420]  奉主耶穌基督的命求
[00:26:33.420 --> 00:26:34.220]  阿門
