
[00:00:00.000 --> 00:00:03.840]  那今天早上我要跟弟兄姊妹特別來分享
[00:17:03.760 --> 00:17:05.800]  一個人12年的血肉
[00:17:05.800 --> 00:17:08.360]  他都已經什麼皮包骨了
[00:17:08.620 --> 00:17:09.640]  臉色
[00:17:09.640 --> 00:17:11.440]  蒼白了
[00:17:11.440 --> 00:17:15.780]  身體你想看血漏掉了身體是不是非常的軟弱
[00:17:15.780 --> 00:17:17.320]  非常的虛弱
[00:17:17.320 --> 00:17:23.980]  那麼在這一群人群當中如果她爬著去早被人家踩死了
[00:17:23.980 --> 00:17:29.600]  所以我想她不是爬著去但是她帶著她瘦弱的身體
[00:17:29.600 --> 00:17:31.660]  去摸耶穌衣藏的墜子
[00:17:31.660 --> 00:17:33.440]  從背後去
[00:17:33.440 --> 00:17:37.540]  我可以說她費了九牛二虎之力
[00:17:37.800 --> 00:17:41.120]  非常的辛苦要去摸耶穌衣藏的墜子
[00:17:41.120 --> 00:17:43.940]  弟兄姊妹們覺得很特別
[00:17:43.940 --> 00:17:48.040]  這個女人為什麼會想到她要摸耶穌衣藏的墜子呢
[00:17:48.040 --> 00:17:52.140]  她為什麼要摸耶穌衣藏的墜子
[00:17:52.140 --> 00:17:54.180]  為什麼她會想到
[00:17:54.180 --> 00:17:57.000]  我如果摸耶穌衣藏的墜子
[00:17:57.000 --> 00:17:59.300]  我就可以得一致
[00:17:59.300 --> 00:18:02.640]  那麼因此我們要來看這個耶穌衣藏的墜子
[00:18:02.640 --> 00:18:05.960]  當我們看到這個禱告布塔利的時候
[00:18:06.220 --> 00:18:09.800]  在馬拉基書裡面有一段經文告訴我們
[00:18:09.800 --> 00:18:13.120]  他說但向你們敬畏我名的人
[00:18:13.120 --> 00:18:15.440]  必有公義的日頭出現
[00:18:15.440 --> 00:18:18.760]  其光線有一致之能
[00:18:18.760 --> 00:18:21.320]  這是馬拉基書裡面講的
[00:18:21.320 --> 00:18:24.140]  但是我們看到這段經文說到
[00:18:24.140 --> 00:18:27.720]  光線有一致之能昨天我在
[00:18:27.720 --> 00:18:30.800]  精力神音會有跟弟兄姊妹特別提到
[00:18:30.800 --> 00:18:32.320]  其實聖經上面
[00:18:32.320 --> 00:18:35.140]  每一次我們看到一些詞句的時候
[00:18:35.400 --> 00:18:37.960]  有一些詞句下面都會有一個小字
[00:18:37.960 --> 00:18:41.800]  小字是非常重要的小字非常重要
[00:18:41.800 --> 00:18:42.820]  這裡說
[00:18:42.820 --> 00:18:47.180]  光線有一致之能的時候你注意看小字做什麼
[00:18:47.180 --> 00:18:50.000]  小字是什麼
[00:18:50.000 --> 00:18:52.560]  小字上面說是翅膀
[00:18:52.560 --> 00:18:53.320]  翅膀
[00:18:53.320 --> 00:18:56.660]  所以呢這個一致之能換句什麼
[00:18:56.660 --> 00:19:00.740]  一致之能代表了一致的一經
[00:19:00.740 --> 00:19:02.540]  有一個翅膀一樣
[00:19:02.800 --> 00:19:05.860]  所以當他去摸耶穌衣藏墜子的時候
[00:19:05.860 --> 00:19:07.400]  這一個禱告布
[00:19:07.400 --> 00:19:10.480]  弟兄姊妹你仔細看看這個禱告布
[00:19:10.480 --> 00:19:12.260]  披在身上的時候
[00:19:12.260 --> 00:19:14.320]  是不是有一個遮蓋
[00:19:14.320 --> 00:19:16.880]  是不是像一個
[00:19:16.880 --> 00:19:19.180]  衣服一樣的來遮蓋你
[00:19:19.180 --> 00:19:22.760]  是不是像一個翅膀一樣的來遮蓋你
[00:19:22.760 --> 00:19:25.580]  那麼因此我們知道說
[00:19:25.580 --> 00:19:27.880]  這一個禱告布代表了什麼
[00:19:27.880 --> 00:19:29.160]  一致的衣藏
[00:19:29.160 --> 00:19:30.700]  一致的翅膀
[00:19:30.700 --> 00:19:31.980]  一致的翅膀
[00:19:32.240 --> 00:19:33.520]  要來遮蓋
[00:19:33.520 --> 00:19:34.540]  Hallelujah
[00:19:34.540 --> 00:19:37.100]  那麼所以呢當這一個女人呢
[00:19:37.100 --> 00:19:40.420]  她用右手去摸耶穌衣藏的墜子的時候
[00:19:40.420 --> 00:19:44.520]  表明了她明白在舊約歷史裡面
[00:19:44.520 --> 00:19:49.140]  在舊約上面所說的這一個翅膀要來遮蓋他
[00:19:49.140 --> 00:19:50.920]  好我們再思想
[00:19:50.920 --> 00:19:53.740]  當聖經上面
[00:19:53.740 --> 00:19:57.060]  神說你們以色列人世世代代
[00:19:57.060 --> 00:20:00.400]  都要把這個上帝的話語
[00:20:00.660 --> 00:20:02.460]  縫在你衣服的
[00:20:02.460 --> 00:20:03.480]  底邊
[00:20:03.480 --> 00:20:06.040]  縫在這個墜子上面
[00:20:06.040 --> 00:20:10.140]  世世代代都要記住遵行耶和華的
[00:20:10.140 --> 00:20:12.180]  一切律例典章
[00:20:12.180 --> 00:20:14.740]  那麼因此呢我們思想一下
[00:20:14.740 --> 00:20:16.020]  猶太人當中
[00:20:16.020 --> 00:20:18.080]  除了十戒以外
[00:20:18.080 --> 00:20:20.120]  猶太人的摩西的律法
[00:20:20.120 --> 00:20:21.920]  一共有多少條呢
[00:20:21.920 --> 00:20:23.200]  摩西的律法
[00:20:23.200 --> 00:20:24.980]  有613條
[00:20:24.980 --> 00:20:27.040]  摩西的律法有
[00:20:27.040 --> 00:20:29.080]  613條
[00:20:29.600 --> 00:20:31.900]  那麼613條裡面呢
[00:20:31.900 --> 00:20:33.680]  我們就看見這個墜子
[00:20:33.680 --> 00:20:37.520]  這個墜子英文裡面又叫做Fringe
[00:20:37.520 --> 00:20:39.320]  F R I N G E
[00:20:39.320 --> 00:20:41.360]  這個Fringe裡面猶太
[00:20:41.360 --> 00:20:43.920]  的希伯來文的
[00:20:43.920 --> 00:20:45.200]  Number
[00:20:45.200 --> 00:20:47.520]  數字就是600的意思
[00:20:47.520 --> 00:20:48.540]  就是600
[00:20:48.540 --> 00:20:50.840]  那麼這個墜子裡面呢
[00:20:50.840 --> 00:20:52.640]  有多少呢
[00:20:52.640 --> 00:20:56.480]  這個墜子的上面一共有五個截
[00:20:56.480 --> 00:20:59.280]  把截的截有五個截
[00:21:00.320 --> 00:21:01.600]  還有呢
[00:21:01.600 --> 00:21:02.880]  八條線
[00:21:02.880 --> 00:21:06.480]  這個截子是一共有八條線
[00:21:06.480 --> 00:21:09.020]  所以我們算一下數學
[00:21:09.020 --> 00:21:10.040]  600
[00:21:10.040 --> 00:21:11.840]  加5加8
[00:21:11.840 --> 00:21:13.640]  就是613
[00:21:13.640 --> 00:21:15.940]  也就是摩西的律法
[00:21:15.940 --> 00:21:17.220]  613條
[00:21:17.220 --> 00:21:19.780]  換句話說當這個女人
[00:21:19.780 --> 00:21:22.080]  她說我要摸耶穌一掌的墜子
[00:21:22.080 --> 00:21:23.620]  表明了什麼
[00:21:23.620 --> 00:21:25.160]  她要抓住
[00:21:25.160 --> 00:21:27.460]  摸耶穌一掌墜子的時候
[00:21:27.720 --> 00:21:29.780]  我要抓住上帝的話語
[00:21:29.780 --> 00:21:31.300]  Amen Hallelujah
[00:21:31.300 --> 00:21:33.860]  我要抓住上帝的話語
[00:21:33.860 --> 00:21:35.400]  Hallelujah Amen
[00:21:35.400 --> 00:21:37.960]  那我們在思想當這個女人
[00:21:37.960 --> 00:21:41.540]  她說我要抓住上帝話語的時候
[00:21:41.540 --> 00:21:44.620]  我現在仔細給大家看一下
[00:21:44.620 --> 00:21:46.420]  等一下你們可以到前面來看
[00:21:46.420 --> 00:21:47.940]  這以上的墜子
[00:21:47.940 --> 00:21:49.220]  這個東西
[00:21:49.220 --> 00:21:50.760]  我剛剛說到有多少
[00:21:50.760 --> 00:21:53.060]  代表墜子就代表600
[00:21:53.060 --> 00:21:54.600]  Number就是600
[00:21:54.600 --> 00:21:56.140]  五個截
[00:21:57.160 --> 00:21:57.920]  看一下
[00:21:57.920 --> 00:21:58.960]  1
[00:21:58.960 --> 00:21:59.720]  2
[00:21:59.720 --> 00:22:00.480]  3
[00:22:00.480 --> 00:22:01.240]  4
[00:22:01.240 --> 00:22:01.760]  5
[00:22:01.760 --> 00:22:02.780]  五個截
[00:22:02.780 --> 00:22:04.580]  這五個截代表什麼呢
[00:22:04.580 --> 00:22:07.400]  摩西五經
[00:22:07.400 --> 00:22:10.200]  五個截上帝的話語五個截
[00:22:10.200 --> 00:22:11.480]  四個空間
[00:22:11.480 --> 00:22:15.080]  截與截中間的這一段四個空間
[00:22:15.080 --> 00:22:16.600]  就代表了什麼
[00:22:16.600 --> 00:22:18.140]  上帝的名字
[00:22:18.140 --> 00:22:19.680]  Yahweh
[00:22:19.680 --> 00:22:21.480]  Hallelujah
[00:22:21.480 --> 00:22:24.040]  弟兄姊妹你說多麼的奇妙
[00:22:24.040 --> 00:22:27.100]  這是Yahweh上帝的名字
[00:22:27.360 --> 00:22:28.140]  這是
[00:22:28.140 --> 00:22:30.940]  摩西的五經上帝的話語
[00:22:30.940 --> 00:22:33.000]  弟兄姊妹太奇妙了
[00:22:33.000 --> 00:22:36.580]  所以當這個女人抓住這個墜子的時候
[00:22:36.580 --> 00:22:38.880]  表明了兩件事情
[00:22:38.880 --> 00:22:41.440]  他要認定上帝的話語
[00:22:41.440 --> 00:22:44.000]  他要認定上帝的名字
[00:22:44.000 --> 00:22:45.800]  Amen Hallelujah
[00:22:45.800 --> 00:22:47.600]  神的名字是Yahweh
[00:22:47.600 --> 00:22:49.140]  Yahweh是代表了
[00:22:49.140 --> 00:22:51.180]  上帝的一個名字
[00:22:51.180 --> 00:22:54.240]  所以當這個女人抓住這個墜子的時候
[00:22:54.500 --> 00:22:57.580]  他在心裡說我要抓住這個墜子
[00:22:57.580 --> 00:22:59.880]  我要認定了上帝的話語
[00:22:59.880 --> 00:23:02.180]  我要認定了上帝的名
[00:23:02.180 --> 00:23:03.200]  Hallelujah
[00:23:03.200 --> 00:23:06.540]  弟兄姊妹我們看見在醫治的當中
[00:23:06.540 --> 00:23:09.100]  在領受這個醫治的過程裡面
[00:23:09.100 --> 00:23:10.880]  我們需要有神的話語
[00:23:10.880 --> 00:23:13.700]  我們需要認定上帝的名
[00:23:13.700 --> 00:23:14.720]  Hallelujah
[00:23:14.720 --> 00:23:17.040]  初愛基經裡面告訴我們說
[00:23:17.040 --> 00:23:19.340]  初愛基經裡面有一節經文
[00:23:19.340 --> 00:23:21.640]  就是講到神的名字叫
[00:23:21.640 --> 00:23:23.440]  耶和華什麼Rapha
[00:23:23.680 --> 00:23:24.700]  大家記不記得
[00:23:24.700 --> 00:23:26.760]  初愛基經裡面講到耶和華Rapha
[00:23:26.760 --> 00:23:29.060]  講到耶和華Rapha的時候呢
[00:23:29.060 --> 00:23:30.340]  他怎麼說呢
[00:23:30.340 --> 00:23:31.100]  他說
[00:23:31.100 --> 00:23:35.200]  你若留意聽耶和華你神的話
[00:23:35.200 --> 00:23:39.040]  用行我眼中看為正的事情
[00:23:39.040 --> 00:23:41.600]  留心聽我的誡命
[00:23:41.600 --> 00:23:43.660]  守我一切的律例
[00:23:43.660 --> 00:23:47.240]  我就不將在埃及人身上的疾病
[00:23:47.240 --> 00:23:49.540]  加在你們的身上
[00:23:49.540 --> 00:23:53.120]  因為我耶和華是醫治你的神
[00:23:53.380 --> 00:23:55.680]  那麼耶和華是醫治你的神
[00:23:55.680 --> 00:23:59.520]  在我們的現在我們知道耶和華是醫治
[00:23:59.520 --> 00:24:00.560]  我的神
[00:24:00.560 --> 00:24:02.340]  就是耶和華的名字
[00:24:02.340 --> 00:24:03.620]  這個名字是什麼
[00:24:03.620 --> 00:24:05.160]  Jehovah Rapha
[00:24:05.160 --> 00:24:06.700]  耶和華Rapha
[00:24:06.700 --> 00:24:08.480]  因此呢神的名
[00:24:08.480 --> 00:24:10.800]  跟神的話語是今天我們得
[00:24:10.800 --> 00:24:12.080]  醫治的關鍵
[00:24:12.080 --> 00:24:13.600]  Hallelujah Amen
[00:24:13.600 --> 00:24:14.880]  那麼因此呢
[00:24:14.880 --> 00:24:17.200]  我們就看見當這個女人
[00:24:17.200 --> 00:24:20.520]  她在那裡抓耶穌衣裳墜子的時候
[00:24:20.780 --> 00:24:24.100]  她認定神的話認定神的名
[00:24:24.100 --> 00:24:27.960]  弟兄姊妹上帝的話語是帶來醫治的
[00:24:27.960 --> 00:24:30.000]  神的話語帶來醫治
[00:24:30.000 --> 00:24:33.080]  每一次我們在經歷神醫治的時候
[00:24:33.080 --> 00:24:37.160]  我都覺得非常的重要就是我們需要有上帝的話語
[00:24:37.160 --> 00:24:38.700]  我舉一個例子
[00:24:38.700 --> 00:24:42.540]  我昨天有提到我個人
[00:24:42.540 --> 00:24:45.360]  我從小是有氣喘的病
[00:24:45.360 --> 00:24:47.400]  很嚴重的氣喘病
[00:24:47.660 --> 00:24:51.760]  那我要再講一個昨天沒講的一個事情
[00:24:51.760 --> 00:24:54.840]  就是有一次呢我在我還沒有
[00:24:54.840 --> 00:24:57.400]  氣喘病還沒有得醫治之前
[00:24:57.400 --> 00:24:58.680]  我跟
[00:24:58.680 --> 00:25:00.200]  有人請我去吃飯
[00:25:00.200 --> 00:25:03.800]  那麼去吃飯的時候剛好在吃飯的那個
[00:25:03.800 --> 00:25:05.840]  時間裡面我就發氣喘
[00:25:05.840 --> 00:25:11.480]  那我不但發氣喘而且每一次發氣喘的時候都非常容易咳嗽
[00:25:11.480 --> 00:25:14.040]  所以我就在餐桌上拼命咳嗽
[00:25:14.040 --> 00:25:16.600]  我就覺得被人請去吃飯
[00:25:16.840 --> 00:25:20.180]  實在是太丟臉了在餐桌上一直的咳嗽
[00:25:20.180 --> 00:25:22.220]  那麼所以我後來我就
[00:25:22.220 --> 00:25:23.240]  趕快
[00:25:23.240 --> 00:25:25.560]  就跑到廁所去我想
[00:25:25.560 --> 00:25:27.340]  去到廁所裡面
[00:25:27.340 --> 00:25:32.460]  去整理一下在廁所裡面咳嗽不要在餐桌上咳嗽
[00:25:32.460 --> 00:25:34.760]  那我一到廁所裡面的時候
[00:25:34.760 --> 00:25:38.860]  立刻上帝的一句話語就進駐到我的腦海裡面
[00:25:38.860 --> 00:25:41.680]  那個神的話語是什麼呢就在詩篇
[00:25:41.680 --> 00:25:44.240]  103篇裡面說
[00:25:44.240 --> 00:25:45.260]  我的心啊
[00:25:45.520 --> 00:25:47.060]  你要稱頌耶和華
[00:25:47.060 --> 00:25:50.640]  凡在我裡面的都要來稱頌他的聖名
[00:25:50.640 --> 00:25:53.980]  我的心啊你要稱頌耶和華
[00:25:53.980 --> 00:25:56.780]  不可忘記他的一切恩惠
[00:25:56.780 --> 00:25:59.340]  他赦免你的一切罪孽
[00:25:59.340 --> 00:26:01.900]  他醫治你的一切疾病
[00:26:01.900 --> 00:26:05.240]  所以我在廁所裡面我就想到上帝的話語
[00:26:05.240 --> 00:26:08.560]  我就在廁所裡面跟神大聲的來呼求
[00:26:08.560 --> 00:26:09.580]  我說神啊
[00:26:09.580 --> 00:26:12.140]  我要紀念你一切的恩惠
[00:26:12.140 --> 00:26:13.940]  那我說神啊
[00:26:13.940 --> 00:26:15.220]  你的話語說
[00:26:15.980 --> 00:26:17.260]  你可以赦免我們
[00:26:17.260 --> 00:26:18.800]  一切的罪孽
[00:26:18.800 --> 00:26:21.620]  你也可以醫治我們一切的疾病
[00:26:21.620 --> 00:26:23.160]  今天我就要在這裡
[00:26:23.160 --> 00:26:25.700]  來宣告我要來稱頌你的名
[00:26:25.700 --> 00:26:26.480]  Hallelujah
[00:26:26.480 --> 00:26:28.520]  所以我就在廁所裡面拼命的
[00:26:28.520 --> 00:26:30.060]  在宣告這一個話
[00:26:30.060 --> 00:26:32.120]  而且我跟神我提醒神喔
[00:26:32.120 --> 00:26:34.420]  我說神啊這個話不是我說的
[00:26:34.420 --> 00:26:35.960]  這個話是你說的
[00:26:35.960 --> 00:26:40.560]  你說要赦免一切的罪孽要醫治一切的疾病
[00:26:40.560 --> 00:26:42.360]  兩次講到一切
[00:26:42.620 --> 00:26:46.140]  我們做的就是要來稱頌神
[00:26:46.140 --> 00:26:48.760]  不可忘記他一切的恩惠
[00:26:48.760 --> 00:26:51.320]  所以在這段經文講了三個一切
[00:26:51.320 --> 00:26:53.620]  一個是我們做的兩個是神做的
[00:26:53.620 --> 00:26:55.680]  哇你說真是太奇妙了
[00:26:55.680 --> 00:26:57.480]  那麼因此我就拼命的
[00:26:57.480 --> 00:26:59.260]  在廁所裡面就來宣告
[00:26:59.260 --> 00:27:00.800]  我感謝讚美你
[00:27:00.800 --> 00:27:03.360]  我在那裡宣告上帝的話
[00:27:03.360 --> 00:27:04.900]  抓住神的話語
[00:27:04.900 --> 00:27:06.680]  提醒神的時候
[00:27:06.680 --> 00:27:08.220]  十分鐘以後
[00:27:08.220 --> 00:27:09.240]  我的氣喘
[00:27:09.240 --> 00:27:11.040]  當時就退下去了
[00:27:11.300 --> 00:27:12.840]  Hallelujah讚美神
[00:27:12.840 --> 00:27:13.860]  讚美神
[00:27:13.860 --> 00:27:16.940]  神的話語是帶來醫治的大能
[00:27:16.940 --> 00:27:17.960]  Hallelujah
[00:27:17.960 --> 00:27:20.260]  Hallelujah我再舉一個例子
[00:27:20.260 --> 00:27:24.360]  那麼有一次有位姊妹打電話給我
[00:27:24.360 --> 00:27:26.140]  她打電話給我的時候跟我說
[00:27:26.140 --> 00:27:28.960]  劉師母啊在我們的小組裡面有一個姊妹
[00:27:28.960 --> 00:27:30.760]  她要她的
[00:27:30.760 --> 00:27:33.320]  那個要生產
[00:27:33.320 --> 00:27:35.620]  那麼可是呢她的
[00:27:35.620 --> 00:27:38.700]  她的孩子有一些的問題
[00:27:38.940 --> 00:27:41.760]  她說因為她的孩子從生下來的時候
[00:27:41.760 --> 00:27:43.560]  就心臟就沒有長好
[00:27:43.560 --> 00:27:47.660]  所以呢現在醫生說呢要給她動一個心臟的手術
[00:27:47.660 --> 00:27:52.520]  那麼那個醫治率只有50%
[00:27:52.520 --> 00:27:54.560]  他說你可以為她禱告
[00:27:54.560 --> 00:27:55.580]  我說可以
[00:27:55.580 --> 00:27:56.860]  我就為她我就
[00:27:56.860 --> 00:27:58.660]  要為這位姊妹
[00:27:58.660 --> 00:28:00.700]  和她的baby來禱告
[00:28:00.700 --> 00:28:04.800]  那我電話一放下來的時候
[00:28:04.800 --> 00:28:06.080]  聖靈就提醒我
[00:28:06.340 --> 00:28:10.700]  聖經上的詩篇裡面的幾句話語
[00:28:10.700 --> 00:28:13.500]  神就讓我想到聖經上有一句話語
[00:28:13.500 --> 00:28:17.100]  詩篇22篇裡面有一句話語他說
[00:28:17.100 --> 00:28:21.440]  但你是叫我出母腹的
[00:28:21.440 --> 00:28:25.020]  我在母懷裡你就使我有依靠的心
[00:28:25.020 --> 00:28:28.620]  我自出母胎就被交在你手裡
[00:28:28.620 --> 00:28:30.140]  從我母親生我
[00:28:30.140 --> 00:28:32.200]  你就是我的神
[00:28:32.200 --> 00:28:33.980]  求你不要遠離我
[00:28:34.240 --> 00:28:37.580]  因為急難臨近了沒有人幫助我
[00:28:37.580 --> 00:28:39.880]  神就讓我思想到這節經文
[00:28:39.880 --> 00:28:42.700]  我說主啊這位母親是相信你的
[00:28:42.700 --> 00:28:47.040]  她在母懷裡的時候這個孩子就已經是屬於你的
[00:28:47.040 --> 00:28:49.100]  是你叫她出母腹的
[00:28:49.100 --> 00:28:51.900]  聖經上說是你叫我出母腹的
[00:28:51.900 --> 00:28:55.240]  那麼自出母胎就已經在你的手裡了
[00:28:55.240 --> 00:28:59.340]  現在急難臨近了醫生說只有50%
[00:28:59.340 --> 00:29:01.900]  但是呢沒有人可以幫助她
[00:29:02.140 --> 00:29:05.480]  因為我剛剛已經提到醫生都說只有50%
[00:29:05.480 --> 00:29:08.300]  不知道能怎麼樣能夠幫助她
[00:29:08.300 --> 00:29:10.340]  但是我們能仰望的是神
[00:29:10.340 --> 00:29:11.360]  哈利路亞
[00:29:11.360 --> 00:29:12.380]  所以我就
[00:29:12.380 --> 00:29:13.920]  把這一段的經文
[00:29:13.920 --> 00:29:17.500]  就在我們的姐妹小組裡面就跟這個小組長說
[00:29:17.500 --> 00:29:19.300]  我們一起來宣告
[00:29:19.300 --> 00:29:22.880]  從出母胎這個孩子就交在神的手中
[00:29:22.880 --> 00:29:24.680]  哈利路亞第二天晚上
[00:29:24.680 --> 00:29:27.240]  小組長就打電話給我說
[00:29:27.240 --> 00:29:30.300]  感謝神這個孩子的手術動完了
[00:29:30.560 --> 00:29:34.400]  醫生說Safe 哈利路亞感謝讚美神
[00:29:34.400 --> 00:29:36.700]  神的工作實在是大的
[00:29:36.700 --> 00:29:40.040]  上帝的話語帶著一致的大能
[00:29:40.040 --> 00:29:41.060]  哈利路亞
[00:29:41.060 --> 00:29:46.440]  還有在我們當中的可能有很多的人你是身體上面有疾病的
[00:29:46.440 --> 00:29:49.760]  我真的要說當我們在疾病當中的時候
[00:29:49.760 --> 00:29:53.080]  來看看上帝有什麼話語來對我們說
[00:29:53.080 --> 00:29:55.140]  那我再舉一個例子
[00:29:55.140 --> 00:29:57.960]  有一次啊在我們的教會裡面
[00:29:57.960 --> 00:30:00.520]  我們在主日崇拜的時候呢
[00:30:00.760 --> 00:30:03.580]  有一段時間我們常常跟弟兄姊妹說
[00:30:03.580 --> 00:30:04.600]  每一個人呢
[00:30:04.600 --> 00:30:06.400]  你來參加主日崇拜的時候
[00:30:06.400 --> 00:30:08.700]  你都要帶著上帝的話語來
[00:30:08.700 --> 00:30:10.500]  所以我們有一段時間呢
[00:30:10.500 --> 00:30:15.880]  我們就要彼此來分享一下神給你的這一段經文到底是什麼
[00:30:15.880 --> 00:30:17.660]  那麼因此的那一天
[00:30:17.660 --> 00:30:19.960]  我們就有一個姐妹啊
[00:30:19.960 --> 00:30:22.280]  她來參加崇拜的時候
[00:30:22.280 --> 00:30:24.060]  她在那裡心裡想說
[00:30:24.060 --> 00:30:27.900]  今天啊我不要坐在很前面
[00:30:28.160 --> 00:30:31.740]  為什麼因為這個姊妹身上有一個疾病
[00:30:31.740 --> 00:30:33.020]  而且她的疾病
[00:30:33.020 --> 00:30:34.820]  正是血漏的疾病
[00:30:34.820 --> 00:30:36.360]  那麼所以這個姐妹呢
[00:30:36.360 --> 00:30:39.680]  她有這樣子一個血漏的疾病在她身上
[00:30:39.680 --> 00:30:41.720]  她說她已經禱告了許久
[00:30:41.720 --> 00:30:43.520]  已經有那個時候她只有
[00:30:43.520 --> 00:30:44.800]  半年左右
[00:30:44.800 --> 00:30:46.080]  是血漏的疾病
[00:30:46.080 --> 00:30:48.380]  所以呢她覺得她的禱告沒有效
[00:30:48.380 --> 00:30:50.440]  上帝沒有垂聽她的禱告
[00:30:50.440 --> 00:30:52.740]  所以她今天說我不要坐在前面
[00:30:52.740 --> 00:30:55.300]  我要坐在沒人看見的角落
[00:30:55.560 --> 00:30:59.140]  所以那一天她就選擇坐在很後面一個沒有人
[00:30:59.140 --> 00:31:01.180]  可以看見的一個角落
[00:31:01.180 --> 00:31:02.460]  她就坐在那裡
[00:31:02.460 --> 00:31:04.000]  那麼等到呢
[00:31:04.000 --> 00:31:07.080]  彼此要分享這個經文的時候
[00:31:07.080 --> 00:31:09.120]  她說最好今天沒有人來找我
[00:31:09.120 --> 00:31:10.920]  因為我也沒有預備經文
[00:31:10.920 --> 00:31:12.960]  她裡面非常的沮喪
[00:31:12.960 --> 00:31:15.020]  結果就沒有想到呢
[00:31:15.020 --> 00:31:17.580]  就有一位弟兄她也不認得這位弟兄
[00:31:17.580 --> 00:31:20.640]  就一直往著她的方向走
[00:31:20.640 --> 00:31:22.180]  走到她面前的時候
[00:31:22.180 --> 00:31:23.980]  就遞給她一段經文
[00:31:23.980 --> 00:31:25.000]  就跟她說
[00:31:25.260 --> 00:31:26.020]  姊妹啊
[00:31:26.020 --> 00:31:29.360]  神感動我要把這段經文給你
[00:31:29.360 --> 00:31:32.940]  所以呢這個姊妹就拿到這個經文一看
[00:31:32.940 --> 00:31:34.220]  這個經文呢
[00:31:34.220 --> 00:31:36.260]  是在《出埃及記》裡面講到
[00:31:36.260 --> 00:31:39.340]  《出埃及記》裡面第23章裡面說到
[00:31:39.340 --> 00:31:40.860]  她說
[00:31:40.860 --> 00:31:43.680]  你們要侍奉耶和華你們的神
[00:31:43.680 --> 00:31:46.760]  祂必賜福於你的糧與你的水
[00:31:46.760 --> 00:31:48.800]  也必從你們中間
[00:31:48.800 --> 00:31:50.340]  除去疾病
[00:31:50.340 --> 00:31:51.360]  你境內
[00:31:51.360 --> 00:31:54.180]  必沒有罪胎的不生產的
[00:31:54.440 --> 00:31:55.980]  我要使你滿了
[00:31:55.980 --> 00:31:57.520]  你生命的年數
[00:31:57.520 --> 00:31:59.300]  哇她覺得太奇怪了
[00:31:59.300 --> 00:32:02.120]  怎麼會有一個人給她這一段的經文
[00:32:02.120 --> 00:32:03.660]  那麼等到
[00:32:03.660 --> 00:32:05.200]  再過一個禮拜呢
[00:32:05.200 --> 00:32:08.020]  她就天天用這一段經文來禱告
[00:32:08.020 --> 00:32:11.860]  到星期五的時候我們剛好有一個情與如的禱告聚會
[00:32:11.860 --> 00:32:13.380]  她就來跟我們分享
[00:32:13.380 --> 00:32:16.460]  在那天分享以後我們為她禱告
[00:32:16.460 --> 00:32:20.300]  感謝主從那一天開始她血漏的疾病完全得醫治
[00:32:20.300 --> 00:32:21.580]  Hallelujah
[00:32:21.580 --> 00:32:22.860]  感謝讚美神
[00:32:23.120 --> 00:32:25.940]  上帝的話語帶來醫治大能
[00:32:25.940 --> 00:32:26.960]  Hallelujah
[00:32:26.960 --> 00:32:28.500]  那我們來看一下
[00:32:28.500 --> 00:32:29.260]  這位
[00:32:29.260 --> 00:32:31.580]  這個這個婦人
[00:32:31.580 --> 00:32:33.620]  她摸血漏的
[00:32:33.620 --> 00:32:36.180]  女人摸耶穌衣裳的墜子
[00:32:36.180 --> 00:32:37.720]  她不但抓住了
[00:32:37.720 --> 00:32:39.260]  上帝的話語
[00:32:39.260 --> 00:32:40.020]  她也什麼
[00:32:40.020 --> 00:32:43.600]  她也來宣告上帝的名Hallelujah
[00:32:43.600 --> 00:32:45.400]  亞威上帝的名
[00:32:45.400 --> 00:32:47.180]  我要認定神的名
[00:32:47.180 --> 00:32:48.220]  弟兄姊妹
[00:32:48.220 --> 00:32:50.780]  聖經上使徒行傳裡面說到
[00:32:51.020 --> 00:32:56.660]  他說天上地下沒有別的名我們是可以靠著得拯救的
[00:32:56.660 --> 00:32:59.480]  小字說痊癒換句話說
[00:32:59.480 --> 00:33:04.080]  天上地下我們沒有別的名是可以讓我們得痊癒的
[00:33:04.080 --> 00:33:06.380]  沒有別的名只有耶穌的名
[00:33:06.380 --> 00:33:08.940]  所以我們要奉耶穌的名來禱告
[00:33:08.940 --> 00:33:11.240]  我們常常奉耶穌的名
[00:33:11.240 --> 00:33:13.800]  想到的就是吃飯的時候說阿們
[00:33:13.800 --> 00:33:18.420]  睡覺之前說阿們有時候阿們還沒說已經第二天早上了
[00:33:18.680 --> 00:33:24.060]  但是呢我們奉主名的時候你要知道奉主名是大有能力的
[00:33:24.060 --> 00:33:25.840]  因為天上地下
[00:33:25.840 --> 00:33:29.940]  只有這個名可以讓我們得痊癒阿們Hallelujah
[00:33:29.940 --> 00:33:32.760]  因此當我們有疾病的時候我們要在身上
[00:33:32.760 --> 00:33:35.580]  來宣告耶穌的名是得勝的
[00:33:35.580 --> 00:33:37.360]  有一次在我們中間
[00:33:37.360 --> 00:33:38.640]  聚會的時候
[00:33:38.640 --> 00:33:42.480]  剛好那一天我們就在教導說
[00:33:42.480 --> 00:33:47.100]  天上地下沒有別的名只有耶穌的名可以讓我們得痊癒
[00:33:47.340 --> 00:33:49.120]  那我就跟弟兄姊妹說
