
[00:00:00.000 --> 00:00:10.500]  主持人:弟子姊妹早上好 這一年都希望透過獵王或者透過以色列王來當中分享神教話語
[00:18:10.700 --> 00:18:12.700]  上帝說
[00:18:12.700 --> 00:18:14.700]  我認差
[00:18:14.700 --> 00:18:16.700]  先知道他們那裡
[00:18:16.700 --> 00:18:18.700]  引導他們歸去耶和華
[00:18:18.700 --> 00:18:20.700]  但他們不肯聽
[00:18:20.700 --> 00:18:22.700]  所以說
[00:18:22.700 --> 00:18:24.700]  上帝沒有離開
[00:18:24.700 --> 00:18:26.700]  因為人的罪的緣故
[00:18:26.700 --> 00:18:28.700]  但上帝仍然
[00:18:28.700 --> 00:18:30.700]  差遣先知來當中
[00:18:30.700 --> 00:18:32.700]  引導他們回去當中
[00:18:32.700 --> 00:18:34.700]  但他們不肯聽
[00:18:34.700 --> 00:18:36.700]  我們的信仰
[00:18:36.700 --> 00:18:38.700]  其中最重要的就是
[00:18:38.700 --> 00:18:40.700]  第二十節
[00:18:40.700 --> 00:18:42.700]  最不肯聽的就是
[00:18:42.700 --> 00:18:44.700]  神的靈感動撒加利亞
[00:18:44.700 --> 00:18:46.700]  然後當中
[00:18:46.700 --> 00:18:48.700]  去宣判
[00:18:48.700 --> 00:18:50.700]  你們為什麼犯耶和華警戒
[00:18:50.700 --> 00:18:52.700]  你們不肯聽
[00:18:52.700 --> 00:18:54.700]  你們這樣離去
[00:18:54.700 --> 00:18:56.700]  耶和華是要離開你的
[00:18:56.700 --> 00:18:58.700]  還有一節就說
[00:18:58.700 --> 00:19:00.700]  眾民和王的同和
[00:19:00.700 --> 00:19:02.700]  密謀殺害撒加利亞
[00:19:02.700 --> 00:19:04.700]  撒加利亞是誰呢
[00:19:04.700 --> 00:19:06.700]  是耶和華大的兒子
[00:19:06.700 --> 00:19:08.700]  我想
[00:19:08.700 --> 00:19:10.700]  這段時間
[00:19:10.700 --> 00:19:12.700]  在迦太書裡說
[00:19:12.700 --> 00:19:14.700]  保羅見到迦太
[00:19:14.700 --> 00:19:16.700]  你們信得好
[00:19:16.700 --> 00:19:18.700]  我又爛的時候
[00:19:18.700 --> 00:19:20.700]  我多辛苦的時候
[00:19:20.700 --> 00:19:22.700]  你都熱切對我
[00:19:22.700 --> 00:19:24.700]  但現在我和你講真話
[00:19:24.700 --> 00:19:26.700]  為什麼你當我是仇敵呢
[00:19:26.700 --> 00:19:28.700]  小時候
[00:19:28.700 --> 00:19:30.700]  我們鼓勵小朋友一定要講真話
[00:19:30.700 --> 00:19:32.700]  但越來越大了
[00:19:32.700 --> 00:19:34.700]  我們不敢講真話
[00:19:34.700 --> 00:19:36.700]  因為我們怕對方不喜歡
[00:19:36.700 --> 00:19:38.700]  但同時我們都不喜歡
[00:19:38.700 --> 00:19:40.700]  聽到別人講真話
[00:19:40.700 --> 00:19:42.700]  你有沒有打開耳朵
[00:19:42.700 --> 00:19:44.700]  去聆聽上帝對你的說話
[00:19:44.700 --> 00:19:46.700]  你有沒有打開耳朵
[00:19:46.700 --> 00:19:48.700]  聆聽弟兄姊妹對你的說話
[00:19:48.700 --> 00:19:50.700]  一個小組
[00:19:50.700 --> 00:19:52.700]  我再次強調小組不是查經
[00:19:52.700 --> 00:19:54.700]  是要查經
[00:19:54.700 --> 00:19:56.700]  但識經的話
[00:19:56.700 --> 00:19:58.700]  你應該回到裝備時宮
[00:19:58.700 --> 00:20:00.700]  小組最重要的是
[00:20:00.700 --> 00:20:02.700]  藉著經文當中
[00:20:02.700 --> 00:20:04.700]  有生命反思
[00:20:04.700 --> 00:20:06.700]  小組最重要的是
[00:20:06.700 --> 00:20:08.700]  藉著經文反思
[00:20:08.700 --> 00:20:10.700]  生命和弟兄姊妹
[00:20:10.700 --> 00:20:12.700]  最重要的是
[00:20:12.700 --> 00:20:14.700]  彼此之間欠缺督紮
[00:20:14.700 --> 00:20:16.700]  彼此提醒
[00:20:16.700 --> 00:20:18.700]  不要講了
[00:20:18.700 --> 00:20:20.700]  這些別人的事
[00:20:20.700 --> 00:20:22.700]  我們見到一些問題
[00:20:22.700 --> 00:20:24.700]  見到別人生命的問題
[00:20:24.700 --> 00:20:26.700]  我們不要提
[00:20:26.700 --> 00:20:28.700]  等全都人做
[00:20:28.700 --> 00:20:30.700]  弟兄姊妹
[00:20:30.700 --> 00:20:32.700]  不是全都人都要做
[00:20:32.700 --> 00:20:34.700]  彼此的督紮
[00:20:34.700 --> 00:20:36.700]  甚至夫妻之間
[00:20:36.700 --> 00:20:38.700]  我們都不能彼此督紮
[00:20:38.700 --> 00:20:40.700]  有時老婆跟我說話
[00:20:40.700 --> 00:20:42.700]  都很嘔心
[00:20:42.700 --> 00:20:44.700]  你這樣對兒子不對
[00:20:44.700 --> 00:20:48.700]  很難聽
[00:20:48.700 --> 00:20:50.700]  沒有人喜歡被人說
[00:20:50.700 --> 00:20:52.700]  沒有人喜歡被人提醒
[00:20:52.700 --> 00:20:54.700]  但保羅說什麼呢
[00:20:54.700 --> 00:20:56.700]  我這樣提醒你
[00:20:56.700 --> 00:20:58.700]  就期望你生命當中的基督
[00:20:58.700 --> 00:21:00.700]  能夠有形象當中
[00:21:00.700 --> 00:21:02.700]  保羅提醒家太
[00:21:02.700 --> 00:21:04.700]  弟兄姊妹說
[00:21:04.700 --> 00:21:06.700]  我期望你生命當中有基督
[00:21:06.700 --> 00:21:08.700]  今天我們提醒弟兄姊妹
[00:21:08.700 --> 00:21:10.700]  不是因為我聰明
[00:21:10.700 --> 00:21:12.700]  我提醒弟兄姊妹
[00:21:12.700 --> 00:21:14.700]  我提醒我配偶
[00:21:14.700 --> 00:21:16.700]  我期望基督在你生命當中形成
[00:21:16.700 --> 00:21:18.700]  我們不肯聽弟兄姊妹
[00:21:18.700 --> 00:21:20.700]  以致我們生命當中
[00:21:20.700 --> 00:21:22.700]  基督教信仰的源頭
[00:21:22.700 --> 00:21:24.700]  我們有沒有願意
[00:21:24.700 --> 00:21:26.700]  去歸向上帝呢
[00:21:26.700 --> 00:21:30.700]  我們從來沒有心願
[00:21:30.700 --> 00:21:32.700]  有時我經常說
[00:21:32.700 --> 00:21:34.700]  當你信耶穌時
[00:21:34.700 --> 00:21:36.700]  就沒有問題
[00:21:36.700 --> 00:21:38.700]  真的嗎
[00:21:38.700 --> 00:21:40.700]  弟兄姊妹你有沒有發現
[00:21:40.700 --> 00:21:42.700]  你生命當中經常得罪人
[00:21:42.700 --> 00:21:44.700]  你生命當中
[00:21:44.700 --> 00:21:46.700]  有沒有得罪你的同事
[00:21:46.700 --> 00:21:48.700]  你生命當中有沒有得罪你的小朋友
[00:21:48.700 --> 00:21:50.700]  你生命當中有沒有得罪你的配偶
[00:21:50.700 --> 00:21:52.700]  你生命當中有沒有得罪神
[00:21:52.700 --> 00:21:54.700]  不是一次過
[00:21:54.700 --> 00:21:56.700]  每一天都是這樣
[00:21:56.700 --> 00:21:58.700]  其實我們有禍了
[00:21:58.700 --> 00:22:00.700]  我們不斷在犯罪
[00:22:00.700 --> 00:22:02.700]  傷害自己
[00:22:02.700 --> 00:22:04.700]  再快一點
[00:22:04.700 --> 00:22:06.700]  這個很精彩
[00:22:06.700 --> 00:22:08.700]  所以要避開時間
[00:22:08.700 --> 00:22:10.700]  撒加里亞的名字是神紀念
[00:22:10.700 --> 00:22:12.700]  這個意思是神紀念
[00:22:12.700 --> 00:22:14.700]  神紀念
[00:22:14.700 --> 00:22:16.700]  紀念就是
[00:22:16.700 --> 00:22:18.700]  大衛和
[00:22:18.700 --> 00:22:20.700]  大衛的約
[00:22:20.700 --> 00:22:22.700]  所以亞斯當中
[00:22:22.700 --> 00:22:24.700]  他犯罪神紀念
[00:22:24.700 --> 00:22:26.700]  他和大衛的約
[00:22:26.700 --> 00:22:28.700]  他的後代要作王
[00:22:28.700 --> 00:22:30.700]  上帝沒有忘記大衛的約
[00:22:30.700 --> 00:22:32.700]  上帝也沒有忘記約亞斯
[00:22:32.700 --> 00:22:34.700]  所以
[00:22:34.700 --> 00:22:36.700]  察言先知來到當中
[00:22:36.700 --> 00:22:38.700]  去勸勉他悔改
[00:22:38.700 --> 00:22:40.700]  大衛約亞斯
[00:22:40.700 --> 00:22:42.700]  在原文當中
[00:22:42.700 --> 00:22:44.700]  同一個字
[00:22:44.700 --> 00:22:46.700]  他不紀念
[00:22:46.700 --> 00:22:48.700]  他不紀念
[00:22:48.700 --> 00:22:50.700]  是一個諷刺來的
[00:22:50.700 --> 00:22:52.700]  大衛約亞斯不紀念
[00:22:52.700 --> 00:22:54.700]  不紀念不論自己做什麼
[00:22:54.700 --> 00:22:56.700]  他殺死他的恩人的兒子
[00:22:56.700 --> 00:22:58.700]  耶和耶大
[00:22:58.700 --> 00:23:00.700]  耶和耶大
[00:23:00.700 --> 00:23:02.700]  約亞斯七歲的時候
[00:23:02.700 --> 00:23:04.700]  他被他的祖母
[00:23:04.700 --> 00:23:06.700]  謀朝篡位
[00:23:06.700 --> 00:23:08.700]  所以要殺死所有
[00:23:08.700 --> 00:23:10.700]  他父親的兒子
[00:23:10.700 --> 00:23:12.700]  包括約亞斯之外
[00:23:12.700 --> 00:23:14.700]  所以他老婆和妹妹
[00:23:14.700 --> 00:23:16.700]  來到當中拯救了
[00:23:16.700 --> 00:23:18.700]  約亞斯收了他
[00:23:18.700 --> 00:23:20.700]  約和大其中一個幫助他
[00:23:20.700 --> 00:23:22.700]  讓他成王
[00:23:22.700 --> 00:23:24.700]  約亞斯
[00:23:24.700 --> 00:23:26.700]  忘記了他的恩人
[00:23:26.700 --> 00:23:28.700]  他的師父耶和耶大
[00:23:28.700 --> 00:23:30.700]  所以連他的兒子也殺了
[00:23:30.700 --> 00:23:32.700]  所以最吊詭
[00:23:32.700 --> 00:23:34.700]  你可以翻譯就是
[00:23:34.700 --> 00:23:36.700]  他還要在耶和華當中
[00:23:36.700 --> 00:23:38.700]  殺害撒加利亞
[00:23:38.700 --> 00:23:40.700]  如果再翻譯的話
[00:23:40.700 --> 00:23:42.700]  在耶和華殿內
[00:23:42.700 --> 00:23:44.700]  殺害耶和華紀念的人
[00:23:44.700 --> 00:23:46.700]  他忘記了
[00:23:46.700 --> 00:23:48.700]  耶和耶大的恩人
[00:23:48.700 --> 00:23:50.700]  殺了他的兒子
[00:23:50.700 --> 00:23:52.700]  更加忘記了
[00:23:52.700 --> 00:23:54.700]  不想念耶和華如何紀念他
[00:23:56.700 --> 00:23:58.700]  最終撒加利亞趕臨死前
[00:23:58.700 --> 00:24:00.700]  怨神來到當中審判
[00:24:00.700 --> 00:24:04.700]  神審判
[00:24:04.700 --> 00:24:06.700]  很奇特
[00:24:06.700 --> 00:24:08.700]  這是在烈王記沒有記載的
[00:24:08.700 --> 00:24:10.700]  是歷代字下
[00:24:10.700 --> 00:24:12.700]  二十四章記載的
[00:24:12.700 --> 00:24:14.700]  他說
[00:24:14.700 --> 00:24:16.700]  就算很少軍隊
[00:24:16.700 --> 00:24:18.700]  來打敗
[00:24:18.700 --> 00:24:20.700]  約亞斯
[00:24:20.700 --> 00:24:22.700]  神僕
[00:24:24.700 --> 00:24:26.700]  一個軍隊
[00:24:26.700 --> 00:24:28.700]  來打敗
[00:24:28.700 --> 00:24:32.700]  烈王記
[00:24:32.700 --> 00:24:34.700]  刻意的
[00:24:34.700 --> 00:24:36.700]  因為猶大人
[00:24:36.700 --> 00:24:38.700]  離棄耶和華的列祖
[00:24:38.700 --> 00:24:40.700]  所以亞納來到當中
[00:24:40.700 --> 00:24:42.700]  懲罰他
[00:24:42.700 --> 00:24:46.700]  神僕
[00:24:46.700 --> 00:24:48.700]  背叛
[00:24:48.700 --> 00:24:50.700]  這個字語文很精彩
[00:24:50.700 --> 00:24:52.700]  背叛來到當中
[00:24:52.700 --> 00:24:54.700]  神僕殺他
[00:24:54.700 --> 00:24:56.700]  殺了耶和華的兒子
[00:24:56.700 --> 00:24:58.700]  為什麼呢
[00:24:58.700 --> 00:25:00.700]  由二十二章
[00:25:00.700 --> 00:25:02.700]  到二十四章
[00:25:02.700 --> 00:25:04.700]  不斷出現背叛的字
[00:25:04.700 --> 00:25:06.700]  這是阿哈席的冒充
[00:25:06.700 --> 00:25:08.700]  去謀錢篡位
[00:25:08.700 --> 00:25:10.700]  耶和華來反對
[00:25:10.700 --> 00:25:12.700]  第一個反對
[00:25:12.700 --> 00:25:14.700]  第二個反對
[00:25:14.700 --> 00:25:16.700]  約亞斯和人
[00:25:16.700 --> 00:25:18.700]  密謀殺害撒加利亞
[00:25:18.700 --> 00:25:20.700]  所以又反對
[00:25:20.700 --> 00:25:22.700]  最後神僕反對
[00:25:22.700 --> 00:25:26.700]  在文學上的結構
[00:25:26.700 --> 00:25:28.700]  來反映神審判
[00:25:28.700 --> 00:25:30.700]  最後第三章
[00:25:30.700 --> 00:25:32.700]  第三點
[00:25:32.700 --> 00:25:34.700]  如果你剛才讀到聖經
[00:25:34.700 --> 00:25:36.700]  耶和耶大不是王
[00:25:36.700 --> 00:25:38.700]  耶和耶大死了之後
[00:25:38.700 --> 00:25:40.700]  他能夠葬在烈王的墳墓當中
[00:25:40.700 --> 00:25:42.700]  但約亞斯是什麼呢
[00:25:42.700 --> 00:25:44.700]  約亞斯死了之後
[00:25:44.700 --> 00:25:46.700]  他只能葬在城裏
[00:25:46.700 --> 00:25:48.700]  不能葬在王的墳墓當中
[00:25:48.700 --> 00:25:50.700]  第四
[00:25:50.700 --> 00:25:52.700]  昔日有兩個女人
[00:25:52.700 --> 00:25:54.700]  拯救了約亞斯
[00:25:54.700 --> 00:25:56.700]  最後
[00:25:56.700 --> 00:25:58.700]  他也是被兩個外邦女人的兒子殺害
[00:25:58.700 --> 00:26:00.700]  在整個烈王記
[00:26:00.700 --> 00:26:02.700]  除了故事之外
[00:26:02.700 --> 00:26:04.700]  有很多文學結構當中
[00:26:04.700 --> 00:26:06.700]  反映了上帝審判
[00:26:06.700 --> 00:26:10.700]  弟兄姊妹
[00:26:10.700 --> 00:26:12.700]  做錯事
[00:26:12.700 --> 00:26:14.700]  是要被罰的
[00:26:14.700 --> 00:26:16.700]  你不要以為
[00:26:16.700 --> 00:26:18.700]  今天你犯罪
[00:26:18.700 --> 00:26:20.700]  今天你犯罪
[00:26:20.700 --> 00:26:22.700]  不需要受審判
[00:26:22.700 --> 00:26:24.700]  今天我們得罪了很多人
[00:26:24.700 --> 00:26:26.700]  今天我們得罪了很多人
[00:26:26.700 --> 00:26:28.700]  我發覺我們的生命不是經常悔改
[00:26:28.700 --> 00:26:30.700]  我們經常沒有
[00:26:30.700 --> 00:26:32.700]  警醒自己
[00:26:32.700 --> 00:26:34.700]  不肯聽人說話
[00:26:34.700 --> 00:26:36.700]  不肯親近上帝
[00:26:36.700 --> 00:26:38.700]  我們生命久而久之
[00:26:38.700 --> 00:26:40.700]  你不斷犯罪
[00:26:40.700 --> 00:26:42.700]  你的行為傷害了很多人
[00:26:42.700 --> 00:26:44.700]  你傷害了自己
[00:26:44.700 --> 00:26:46.700]  在我們小組當中
[00:26:46.700 --> 00:26:48.700]  其實我們有沒有反省
[00:26:48.700 --> 00:26:50.700]  自己和人的關係
[00:26:50.700 --> 00:26:52.700]  和夫婦的關係
[00:26:52.700 --> 00:26:54.700]  和子女的關係
[00:26:54.700 --> 00:26:56.700]  是神審判的
[00:26:56.700 --> 00:26:58.700]  神審判在當中
[00:26:58.700 --> 00:27:02.700]  不過當我們講審判的時候
[00:27:02.700 --> 00:27:04.700]  在我們基督教信仰講審判的時候
[00:27:04.700 --> 00:27:06.700]  我們都會講赦免
[00:27:06.700 --> 00:27:12.700]  在羅馬書很精彩講到
[00:27:12.700 --> 00:27:14.700]  為朋友死都會有
[00:27:14.700 --> 00:27:16.700]  為異人死都可能很少
[00:27:16.700 --> 00:27:18.700]  但一個為罪人死的
[00:27:18.700 --> 00:27:20.700]  其實很罕有
[00:27:20.700 --> 00:27:22.700]  是沒有的
[00:27:22.700 --> 00:27:24.700]  當我們作罪人的時候
[00:27:24.700 --> 00:27:26.700]  我們作上帝的敵人
[00:27:26.700 --> 00:27:30.700]  當我們作罪人的時候
[00:27:30.700 --> 00:27:32.700]  當我們作上帝的敵人的時候
[00:27:32.700 --> 00:27:34.700]  耶穌依然來到
[00:27:34.700 --> 00:27:36.700]  去拯救我們眾人
[00:27:36.700 --> 00:27:40.700]  恩典
[00:27:40.700 --> 00:27:42.700]  我看到是恩典
[00:27:42.700 --> 00:27:44.700]  整個羅馬書在第五章開始講
[00:27:44.700 --> 00:27:46.700]  有十六次恩典
[00:27:46.700 --> 00:27:48.700]  恩典是什麼呢
[00:27:48.700 --> 00:27:50.700]  當我們見到恩典的時候
[00:27:50.700 --> 00:27:52.700]  我們知道原來我們自己是罪人
[00:27:52.700 --> 00:27:54.700]  恩典是
[00:27:54.700 --> 00:27:56.700]  有人送禮物給你的時候
[00:27:56.700 --> 00:27:58.700]  你覺得可能
[00:27:58.700 --> 00:28:00.700]  你有什麼感受
[00:28:00.700 --> 00:28:02.700]  送禮物給你的時候
[00:28:02.700 --> 00:28:04.700]  你覺得應該要有
[00:28:04.700 --> 00:28:06.700]  但上帝送禮物這份救贖的時候
[00:28:06.700 --> 00:28:08.700]  你不配有這份恩典
[00:28:08.700 --> 00:28:10.700]  你不配收這份禮物
[00:28:10.700 --> 00:28:12.700]  當我們有這份恩典的時候
[00:28:12.700 --> 00:28:14.700]  你見到我是一個罪人
[00:28:14.700 --> 00:28:16.700]  但上帝仍然愛我的時候
[00:28:16.700 --> 00:28:18.700]  這份就是恩典
[00:28:18.700 --> 00:28:20.700]  你不要經常講
[00:28:20.700 --> 00:28:22.700]  最近很有恩典
[00:28:22.700 --> 00:28:24.700]  上帝祝福我
[00:28:24.700 --> 00:28:26.700]  但其實更有恩典的是
[00:28:26.700 --> 00:28:28.700]  當我還作罪的時候
[00:28:28.700 --> 00:28:30.700]  當我與上帝為仇敵的時候
[00:28:30.700 --> 00:28:32.700]  上帝依然愛你
[00:28:32.700 --> 00:28:34.700]  上帝依然拯救你
[00:28:34.700 --> 00:28:36.700]  上帝依然贖你的生命的時候
[00:28:36.700 --> 00:28:38.700]  你見不見到恩典
[00:28:38.700 --> 00:28:40.700]  你見不見到恩典
[00:28:40.700 --> 00:28:42.700]  弟兄姊妹
[00:28:42.700 --> 00:28:44.700]  你的恩典是自己賺回來的
[00:28:44.700 --> 00:28:46.700]  正如保羅所講
[00:28:46.700 --> 00:28:48.700]  你的恩術是因行為得救
[00:28:48.700 --> 00:28:50.700]  但恩典就是白白的得來
[00:28:50.700 --> 00:28:52.700]  弟兄姊妹
[00:28:52.700 --> 00:28:54.700]  你生命需要擁抱恩典
[00:28:54.700 --> 00:28:56.700]  你生命需要擁抱恩典
[00:28:56.700 --> 00:29:00.700]  你不要聽這些過關的
[00:29:00.700 --> 00:29:02.700]  以為必然會有這件事
[00:29:02.700 --> 00:29:04.700]  每次領受聖餐
[00:29:04.700 --> 00:29:06.700]  你見到自己的問題的時候
[00:29:06.700 --> 00:29:08.700]  上帝告訴你
[00:29:08.700 --> 00:29:10.700]  我依然愛你
[00:29:10.700 --> 00:29:12.700]  當人拒絕
[00:29:12.700 --> 00:29:14.700]  向上帝say no的時候
[00:29:14.700 --> 00:29:16.700]  上帝依然向你say yes
[00:29:16.700 --> 00:29:18.700]  我願意
[00:29:18.700 --> 00:29:20.700]  來拯救你救贖你
[00:29:20.700 --> 00:29:22.700]  今天我們的信仰
[00:29:22.700 --> 00:29:24.700]  是什麼信仰呢
[00:29:24.700 --> 00:29:26.700]  你有沒有
[00:29:26.700 --> 00:29:28.700]  和弟兄姊妹一齊來
[00:29:28.700 --> 00:29:30.700]  你有沒有和上帝一齊
[00:29:30.700 --> 00:29:32.700]  事上親近呢
[00:29:32.700 --> 00:29:34.700]  這是我們的關係
[00:29:34.700 --> 00:29:36.700]  我們的信仰不是doing
[00:29:36.700 --> 00:29:38.700]  不是要做侍奉
[00:29:38.700 --> 00:29:40.700]  不是你來就可以做
[00:29:40.700 --> 00:29:42.700]  我們的關係和上帝親密
[00:29:42.700 --> 00:29:44.700]  以致享受那份甜美
[00:29:44.700 --> 00:29:46.700]  上帝不斷對你說話
[00:29:46.700 --> 00:29:50.700]  我們有沒有記憶起自己的心
[00:29:50.700 --> 00:29:52.700]  歸向上帝
[00:29:52.700 --> 00:29:54.700]  最後
[00:29:54.700 --> 00:29:56.700]  我的弟兄姊妹
[00:29:56.700 --> 00:29:58.700]  你知道什麼是恩典
[00:29:58.700 --> 00:30:00.700]  今天上帝審判
[00:30:00.700 --> 00:30:02.700]  但他已經赦免你
[00:30:02.700 --> 00:30:04.700]  是因為我們的緣故
[00:30:04.700 --> 00:30:06.700]  毫無計較
