
[00:00:00.000 --> 00:00:01.080]  鄭智梅:鄭智梅,平安。
[00:23:09.440 --> 00:23:14.840]  仍然可以忠於上帝給你的那份感動,始終如一。
[00:23:15.240 --> 00:23:21.840]  傳現的獻上,會出一種彰顯耶穌基督活在你裡頭那種生命的動力。
[00:23:21.840 --> 00:23:25.040]  縱然環境是不理想,
[00:23:25.040 --> 00:23:28.040]  但是因著你的存在,
[00:23:28.040 --> 00:23:29.640]  因著你的堅持,
[00:23:29.640 --> 00:23:32.640]  讓環境能夠變得更加好。
[00:23:32.640 --> 00:23:36.640]  願神的話語今天來成為大家的幫助,
[00:23:36.640 --> 00:23:38.240]  讓我們同心普告。
[00:23:45.640 --> 00:23:48.240]  真愛恩主,我們來到你的跟前,
[00:23:48.240 --> 00:23:51.040]  我們去感謝你,讚美你,
[00:23:51.040 --> 00:23:55.040]  我們多謝你的應許,你常與我們同在。
[00:23:55.040 --> 00:23:58.440]  多謝你賜下你寶貴的話語,
[00:23:58.440 --> 00:24:03.240]  讓我們打開你的話語,我們能夠得著良光,
[00:24:03.240 --> 00:24:08.640]  讓我們將你的話語藏在心裡,讓我們能夠得著智慧。
[00:24:08.640 --> 00:24:13.240]  父神,你愛你的話語,是我們力量的源頭,
[00:24:13.640 --> 00:24:17.040]  是我們面對生活的裏面,重重的艱難的裏面,
[00:24:17.040 --> 00:24:19.440]  你是我們最強的後盾。
[00:24:19.440 --> 00:24:23.640]  求你幫助我們,無論面對任何的警方,
[00:24:23.640 --> 00:24:25.640]  無論面對不可知的將來,
[00:24:25.640 --> 00:24:29.240]  我們仍然可以像這個窮寡婦一樣,
[00:24:29.240 --> 00:24:34.040]  持守在你裏面的信心,我們傳言地來仰望你,
[00:24:34.040 --> 00:24:39.240]  我們仍然是帶著那份力量,帶著那份平安、喜樂,
[00:24:39.640 --> 00:24:44.040]  並且帶著那份使命,去活出你所交付給我們的,
[00:24:44.040 --> 00:24:48.040]  讓我們可以由此始終,傳言的忠於你,
[00:24:48.040 --> 00:24:52.440]  獻上最好的臂力,為你所用,獻上你所喜悅的敬拜。
[00:24:52.440 --> 00:24:55.440]  神啊求你就是這樣來與我們同在,
[00:24:55.440 --> 00:24:58.240]  祝福賜福我們在座各位弟兄姊妹,
[00:24:58.240 --> 00:25:00.240]  祝福我們的教會使用我們,
[00:25:00.240 --> 00:25:04.040]  多謝你讚美你,同心禱告,奉主名求,阿們。
