
[00:00:00.000 --> 00:00:01.400]  今天進入新的一年
[00:19:20.880 --> 00:19:22.480]  而在若拿的身上
[00:19:22.480 --> 00:19:24.880]  最重要是神提醒他
[00:19:24.880 --> 00:19:28.880]  若拿曾經在神面前的禱告是什麼呢?
[00:19:28.880 --> 00:19:30.280]  這裡給我們看見的時候
[00:19:30.280 --> 00:19:32.680]  他說神是一位怎樣的神呢?
[00:19:32.680 --> 00:19:34.080]  有恩典
[00:19:34.080 --> 00:19:36.680]  然後有憐憫
[00:19:36.680 --> 00:19:39.880]  然後有豐盛的慈愛
[00:19:39.880 --> 00:19:42.480]  若拿認不認識神呢?
[00:19:42.480 --> 00:19:45.280]  他都頗認識神的屬性
[00:19:45.280 --> 00:19:46.080]  神是有恩典
[00:19:46.080 --> 00:19:48.680]  有憐憫、豐盛、慈愛的神
[00:19:48.680 --> 00:19:52.680]  但我想若拿可能一個不太好的
[00:19:52.680 --> 00:19:55.080]  只是頭腦上的知識
[00:19:55.080 --> 00:19:57.080]  他縱然知道
[00:19:57.080 --> 00:19:59.280]  但當他實際經歷了
[00:19:59.280 --> 00:20:03.480]  神來到憐憫尼尼尼聖的人的時候
[00:20:03.480 --> 00:20:07.480]  若拿反而要在神面前求死
[00:20:07.480 --> 00:20:10.680]  反而求神取他的性命
[00:20:10.680 --> 00:20:13.080]  其實誰比較適合呢?
[00:20:13.080 --> 00:20:14.080]  若拿比較適合
[00:20:14.080 --> 00:20:16.080]  還是神比較適合呢?
[00:20:16.080 --> 00:20:18.880]  神最後告訴若拿
[00:20:18.880 --> 00:20:24.280]  既然你對一棵披麻樹都這麼愛惜的時候
[00:20:24.280 --> 00:20:28.480]  為什麼神不可以愛惜、憐憫
[00:20:28.480 --> 00:20:31.880]  這十二萬個尼尼尼聖的人呢?
[00:20:31.880 --> 00:20:35.280]  所以若拿的熱心好
[00:20:35.280 --> 00:20:36.680]  他的法路好
[00:20:36.680 --> 00:20:38.280]  以利亞的熱心好
[00:20:38.280 --> 00:20:42.280]  其實很重要的是要合乎真理
[00:20:42.280 --> 00:20:44.280]  是合乎神的屬性
[00:20:44.280 --> 00:20:46.880]  合乎神的心意
[00:20:46.880 --> 00:20:50.680]  保羅被教會提醒也是一樣
[00:20:50.680 --> 00:20:54.280]  當時他們有些人向神很有熱心
[00:20:54.280 --> 00:20:56.480]  但保羅責備他們
[00:20:56.480 --> 00:20:57.480]  告訴他們
[00:20:57.480 --> 00:21:01.680]  這份熱心不是按著真知識
[00:21:01.680 --> 00:21:03.280]  不是按著真理
[00:21:03.280 --> 00:21:07.280]  這份熱心只不過是想成就人的意的話
[00:21:07.280 --> 00:21:09.880]  不是按著神的意的話
[00:21:09.880 --> 00:21:13.280]  其實是不正確的熱心
[00:21:13.280 --> 00:21:15.680]  真正的熱心應該是合乎真理
[00:21:15.680 --> 00:21:17.480]  合乎神的屬性
[00:21:17.480 --> 00:21:19.680]  是合乎神的心意
[00:21:19.680 --> 00:21:20.680]  所以我們要很小心
[00:21:20.680 --> 00:21:24.480]  今天如果我們覺得為神大發熱心
[00:21:24.480 --> 00:21:25.680]  今天特別我們也有機會
[00:21:25.680 --> 00:21:27.680]  弟兄姊妹在教會新的一年
[00:21:27.680 --> 00:21:30.480]  我們有不同崗位上高的侍奉
[00:21:30.480 --> 00:21:32.080]  我很想鼓勵弟兄姊妹
[00:21:32.080 --> 00:21:33.280]  提醒弟兄姊妹
[00:21:33.280 --> 00:21:36.080]  我們為神來對侍奉那種熱心
[00:21:36.080 --> 00:21:37.880]  應該是合乎真理
[00:21:37.880 --> 00:21:40.680]  是合乎神的屬性
[00:21:40.680 --> 00:21:42.480]  是合乎神的心意
[00:21:42.480 --> 00:21:44.480]  同樣這個熱心在我們繼續講的時候
[00:21:44.480 --> 00:21:46.680]  應該是經得起考驗
[00:21:46.680 --> 00:21:49.680]  我們向神這個心要經得起考驗
[00:21:49.680 --> 00:21:52.080]  不只是我們俗語所講
[00:21:52.080 --> 00:21:56.480]  如果這個熱心只不過是三分鐘的熱度
[00:21:56.480 --> 00:21:58.680]  過了就沒有了
[00:21:58.680 --> 00:22:03.680]  尤其我們為神來作見證、傳福音
[00:22:03.680 --> 00:22:05.680]  我們在教會裡面侍奉
[00:22:05.680 --> 00:22:10.680]  我們其實是需要有這份經得起考驗的經歷
[00:22:10.680 --> 00:22:14.680]  不只是我願意有這樣的心
[00:22:14.680 --> 00:22:16.680]  很慶合合
[00:22:16.680 --> 00:22:18.680]  或者突然間有領受的時候
[00:22:18.680 --> 00:22:19.680]  我就去做
[00:22:19.680 --> 00:22:21.680]  但是只不過是三分鐘的熱度
[00:22:21.680 --> 00:22:23.680]  或者是虎頭蛇尾
[00:22:23.680 --> 00:22:25.680]  有頭無尾就做完了
[00:22:25.680 --> 00:22:27.680]  這個要經得起考驗
[00:22:27.680 --> 00:22:30.680]  有時候在我們的熱心裡面
[00:22:30.680 --> 00:22:33.680]  在我們來為神作見證、侍奉的時候
[00:22:33.680 --> 00:22:35.680]  不一定完全是順境
[00:22:35.680 --> 00:22:38.680]  我們都會遇到逆境的時刻
[00:22:38.680 --> 00:22:39.680]  在這些經歷裡面
[00:22:39.680 --> 00:22:41.680]  正正就是提醒我們
[00:22:41.680 --> 00:22:42.680]  人的很有限
[00:22:42.680 --> 00:22:45.680]  我們更加要在這些考驗當中
[00:22:45.680 --> 00:22:48.680]  來學習和成長
[00:22:48.680 --> 00:22:51.680]  所以保羅在被教會的書信提醒
[00:22:51.680 --> 00:22:52.680]  在哥林多的時候
[00:22:52.680 --> 00:22:53.680]  他告訴我們
[00:22:53.680 --> 00:22:58.680]  其實在我們一些信心、口才、知識、熱心、愛心
[00:22:58.680 --> 00:23:02.680]  其實這些都是我們需要不斷去經歷的
[00:23:02.680 --> 00:23:05.680]  而且不斷經過一些試驗
[00:23:05.680 --> 00:23:09.680]  以致我們能夠更加經歷到耶穌基督的恩典
[00:23:09.680 --> 00:23:11.680]  他又用提多做一個例子
[00:23:11.680 --> 00:23:13.680]  提多的熱心是怎樣呢?
[00:23:13.680 --> 00:23:14.680]  甚至提多的第二熱心
[00:23:14.680 --> 00:23:16.680]  這裡告訴我們是一種自發性
[00:23:16.680 --> 00:23:18.680]  他的熱心經過考驗之後
[00:23:18.680 --> 00:23:20.680]  是真的很願意
[00:23:20.680 --> 00:23:23.680]  在哥林多書第八章其實是說什麼呢?
[00:23:23.680 --> 00:23:25.680]  主要是提醒弟兄姊妹
[00:23:25.680 --> 00:23:27.680]  在對神的奉獻
[00:23:27.680 --> 00:23:32.680]  和在慈惠、慈情上的提醒
[00:23:32.680 --> 00:23:35.680]  同樣今天這個月份
[00:23:35.680 --> 00:23:39.680]  我們教會每年一月開始都是一個授托月
[00:23:39.680 --> 00:23:41.680]  這個同樣都是一種
[00:23:41.680 --> 00:23:46.680]  對我們在神面前的奉獻的一個考驗
[00:23:46.680 --> 00:23:50.680]  我們怎樣來對神有這份熱心
[00:23:50.680 --> 00:23:56.680]  我們怎樣來將神家當立的獻給神
[00:23:56.680 --> 00:23:59.680]  這個都是我們要不斷地學習
[00:23:59.680 --> 00:24:01.680]  也是經歷了考驗
[00:24:01.680 --> 00:24:04.680]  在對神的一個呈獻當中
[00:24:04.680 --> 00:24:09.680]  也顯明了我們在神那份的心是怎樣
[00:24:09.680 --> 00:24:13.680]  無論是熱心還是愛心還是甘心樂意好
[00:24:13.680 --> 00:24:16.680]  而最後的結果就是當
[00:24:16.680 --> 00:24:18.680]  保羅提到有一位弟兄他的熱心
[00:24:18.680 --> 00:24:20.680]  都是屢次經過試驗之後
[00:24:20.680 --> 00:24:25.680]  他對教會對弟兄姊妹的信心越發增加
[00:24:25.680 --> 00:24:28.680]  他的熱心也是越發增長
[00:24:28.680 --> 00:24:32.680]  而最終這個經歷到考驗的對神的心
[00:24:32.680 --> 00:24:36.680]  是彰顯神的榮耀
[00:24:36.680 --> 00:24:41.680]  所以一個熱心的考驗、試驗、檢視
[00:24:41.680 --> 00:24:44.680]  就是我們能不能夠再持久
[00:24:44.680 --> 00:24:48.680]  經得起考驗這個過程裡面
[00:24:48.680 --> 00:24:50.680]  這個大發熱心
[00:24:50.680 --> 00:24:52.680]  另外一個檢視就是
[00:24:52.680 --> 00:24:55.680]  我們在熱心裡面為神而作的時候
[00:24:55.680 --> 00:24:58.680]  我們有沒有尊重別人
[00:24:58.680 --> 00:25:00.680]  有沒有互相的尊重
[00:25:00.680 --> 00:25:03.680]  特別剛才提到以利亞
[00:25:03.680 --> 00:25:06.680]  當她覺得自己只剩下一個人
[00:25:06.680 --> 00:25:08.680]  當她為神大發熱心的時候
[00:25:08.680 --> 00:25:12.680]  其實她知道有另外的先知
[00:25:12.680 --> 00:25:16.680]  但當這些先知不能夠和她一起去加密山上
[00:25:16.680 --> 00:25:20.680]  和巴黎先知一起對抗的時候
[00:25:20.680 --> 00:25:24.680]  以利亞就覺得他們是一群沒什麼用
[00:25:24.680 --> 00:25:26.680]  或是次一等的先知
[00:25:26.680 --> 00:25:29.680]  她就不怎麼看得起他們
[00:25:29.680 --> 00:25:32.680]  所以這是以利亞自己為什麼
[00:25:32.680 --> 00:25:36.680]  在神面前再一次講只剩下我一個人
[00:25:36.680 --> 00:25:38.680]  其實這個是提醒我們
[00:25:38.680 --> 00:25:41.680]  神都用我們每一個不同的人
[00:25:41.680 --> 00:25:42.680]  這些先知
[00:25:42.680 --> 00:25:47.680]  神會有他的方法來使用他們
[00:25:47.680 --> 00:25:51.680]  以利亞不能夠以為自己就像高人一等
[00:25:51.680 --> 00:25:54.680]  將別人看低
[00:25:54.680 --> 00:25:56.680]  甚至可能踩低
[00:25:56.680 --> 00:26:00.680]  每一個人在神面前都有不同的領袖
[00:26:00.680 --> 00:26:04.680]  神都讓我們在當中有不同的學習和經歷
[00:26:04.680 --> 00:26:06.680]  所以保羅爺在這當中
[00:26:06.680 --> 00:26:09.680]  提醒哥倫多的教會弟兄姊妹
[00:26:09.680 --> 00:26:10.680]  告訴他們
[00:26:10.680 --> 00:26:14.680]  當他們在群體的生活裡面
[00:26:14.680 --> 00:26:16.680]  在教會當中的時候
[00:26:16.680 --> 00:26:18.680]  有時候大家有不同的意見
[00:26:18.680 --> 00:26:20.680]  有不同的看法
[00:26:20.680 --> 00:26:23.680]  但不是應該成為他們彼此的論斷
[00:26:23.680 --> 00:26:26.680]  應該是互相的尊重
[00:26:26.680 --> 00:26:30.680]  時候未到其實是提醒我們主要在來
[00:26:30.680 --> 00:26:34.680]  主要在來是告訴我們今天我們人體的很有限
[00:26:34.680 --> 00:26:36.680]  我們所知道的很有限
[00:26:36.680 --> 00:26:38.680]  每個人都可以有不同的領袖
[00:26:38.680 --> 00:26:43.680]  在教會裡面我們要彼此互相的尊重
[00:26:43.680 --> 00:26:48.680]  真正能夠最終最完全最正確的審判
[00:26:48.680 --> 00:26:51.680]  是在主在來的時候
[00:26:51.680 --> 00:26:54.680]  主才是那位傳言之道的神
[00:26:54.680 --> 00:26:58.680]  他會有最終正確的審判
[00:26:58.680 --> 00:27:03.680]  所以這裡提醒我們不要隨便論斷
[00:27:03.680 --> 00:27:07.680]  提醒我們如何彼此有不同的尊重
[00:27:07.680 --> 00:27:09.680]  我們有領袖的時候我們要互相的尊重
[00:27:09.680 --> 00:27:12.680]  不要以為好像以利亞一樣
[00:27:12.680 --> 00:27:15.680]  我能夠出來為神對抗這些霸力
[00:27:15.680 --> 00:27:17.680]  我就是最好的
[00:27:17.680 --> 00:27:19.680]  我就是高人一等
[00:27:19.680 --> 00:27:23.680]  我們知道神才是完全的掌管
[00:27:23.680 --> 00:27:26.680]  無論以利亞能夠為神做多少的事
[00:27:26.680 --> 00:27:29.680]  不是以利亞特別高人一等
[00:27:29.680 --> 00:27:31.680]  是神來用他
[00:27:31.680 --> 00:27:35.680]  所以在教會裡面沒有所謂有人形容位高權重
[00:27:35.680 --> 00:27:38.680]  其實沒有人是位高權重
[00:27:38.680 --> 00:27:40.680]  我們每一個人都是神的僕人
[00:27:40.680 --> 00:27:44.680]  神揀選了我們各岸不同的恩賜來服侍
[00:27:44.680 --> 00:27:46.680]  是彼此的配搭
[00:27:46.680 --> 00:27:48.680]  在基督裡面合而為一
[00:27:48.680 --> 00:27:52.680]  以至我們如何來發揮神給我們的恩賜
[00:27:52.680 --> 00:27:55.680]  在神家裡面一切來侍奉
[00:27:55.680 --> 00:27:57.680]  我們有不同的領袖
[00:27:57.680 --> 00:28:01.680]  神讓我們可以有不同的學習認識
[00:28:01.680 --> 00:28:04.680]  但最重要不要將自己看見自己
[00:28:04.680 --> 00:28:06.680]  只是看見自己
[00:28:06.680 --> 00:28:07.680]  好像以利亞一樣
[00:28:07.680 --> 00:28:09.680]  其他人比你次一等
[00:28:09.680 --> 00:28:11.680]  其他人不重要
[00:28:11.680 --> 00:28:13.680]  我們要尊重不同的領袖
[00:28:13.680 --> 00:28:16.680]  大家可以在基督裡面
[00:28:16.680 --> 00:28:18.680]  與主結連的手
[00:28:18.680 --> 00:28:21.680]  神讓我們不同的恩賜配搭
[00:28:21.680 --> 00:28:24.680]  我們的領袖合乎聖經真理
[00:28:24.680 --> 00:28:26.680]  我們如果真的覺得
[00:28:26.680 --> 00:28:30.680]  需要有不同的判斷論斷
[00:28:30.680 --> 00:28:33.680]  但最終是在神的手裡面
[00:28:33.680 --> 00:28:35.680]  才有最終真正的審斷
[00:28:35.680 --> 00:28:37.680]  所以如果大家有看
[00:28:37.680 --> 00:28:38.680]  諾肯聖賢最近
[00:28:38.680 --> 00:28:40.680]  我們在看傳道書的時候
[00:28:40.680 --> 00:28:41.680]  其實傳道書都是
[00:28:41.680 --> 00:28:43.680]  其中一個很重要的訊息
[00:28:43.680 --> 00:28:44.680]  告訴我們
[00:28:44.680 --> 00:28:46.680]  最終的審判不是在人那裡
[00:28:46.680 --> 00:28:48.680]  不是在日光之下
[00:28:48.680 --> 00:28:51.680]  最終的審判是在日光之上
[00:28:51.680 --> 00:28:52.680]  在神的手裡面
[00:28:52.680 --> 00:28:54.680]  如果大家有看的時候
[00:28:54.680 --> 00:28:55.680]  第三章有這樣說
[00:28:55.680 --> 00:28:57.680]  第十二章傳道書
[00:28:57.680 --> 00:29:00.680]  同樣都是說最後的總結
[00:29:00.680 --> 00:29:01.680]  告訴我們
[00:29:01.680 --> 00:29:03.680]  要帶著敬畏的心
[00:29:03.680 --> 00:29:04.680]  來到神的面前
[00:29:04.680 --> 00:29:07.680]  一切最終的審判
[00:29:07.680 --> 00:29:09.680]  在神的手裡面
[00:29:09.680 --> 00:29:10.680]  所以我盼望這個是
[00:29:10.680 --> 00:29:12.680]  我們在這個世代
[00:29:12.680 --> 00:29:13.680]  特別很不容易的時候
[00:29:13.680 --> 00:29:15.680]  我們要更多的學習
[00:29:15.680 --> 00:29:18.680]  怎樣去互相尊重
[00:29:18.680 --> 00:29:22.680]  最後在檢視這個大法熱心的時候
[00:29:22.680 --> 00:29:23.680]  看看我們有沒有一個
[00:29:23.680 --> 00:29:26.680]  常存對神的盼望
[00:29:26.680 --> 00:29:28.680]  這個熱心不只是看人
[00:29:28.680 --> 00:29:30.680]  如果我們看回以利亞
[00:29:30.680 --> 00:29:33.680]  如果大家再從以利亞經歷
[00:29:33.680 --> 00:29:34.680]  它的遭遇看
[00:29:34.680 --> 00:29:35.680]  其實可以發現
[00:29:35.680 --> 00:29:37.680]  以利亞覺得
[00:29:37.680 --> 00:29:40.680]  以色列人背棄了神的約
[00:29:40.680 --> 00:29:42.680]  有很多先知被殺
[00:29:42.680 --> 00:29:43.680]  所以他會覺得
[00:29:43.680 --> 00:29:45.680]  只剩下一個人
[00:29:45.680 --> 00:29:48.680]  可能給我們看見
[00:29:48.680 --> 00:29:50.680]  以利亞可能對他身邊的人
[00:29:50.680 --> 00:29:53.680]  很失望
[00:29:53.680 --> 00:29:54.680]  他對他身邊的人覺得
[00:29:54.680 --> 00:29:57.680]  不能夠和他一起
[00:29:57.680 --> 00:30:00.680]  起來對抗巴黎先知
[00:30:00.680 --> 00:30:01.680]  所以他對他身邊的人
[00:30:01.680 --> 00:30:02.680]  可能很失望
[00:30:02.680 --> 00:30:03.680]  然後他經歷到
[00:30:03.680 --> 00:30:05.680]  為神做了一些事情
[00:30:05.680 --> 00:30:07.680]  有一次他的期望
[00:30:07.680 --> 00:30:09.680]  不能夠達成之後
[00:30:09.680 --> 00:30:12.680]  他就來到神面前求死
[00:30:12.680 --> 00:30:14.680]  以致他不單止對人失望
[00:30:14.680 --> 00:30:16.680]  他對自己失望
[00:30:16.680 --> 00:30:18.680]  不如神你拿走我的命算了
[00:30:18.680 --> 00:30:20.680]  留在這裡也沒什麼用
[00:30:20.680 --> 00:30:22.680]  對自己也可能失望
[00:30:22.680 --> 00:30:23.680]  甚至可能你會發現
[00:30:23.680 --> 00:30:26.680]  當他和神的對話當中的時候
[00:30:26.680 --> 00:30:28.680]  其實他不單止對人
[00:30:28.680 --> 00:30:29.680]  對自己
[00:30:29.680 --> 00:30:31.680]  他更加對誰失望
[00:30:31.680 --> 00:30:33.680]  對神失望
[00:30:33.680 --> 00:30:34.680]  做了這麼多事情
[00:30:34.680 --> 00:30:37.680]  這個局面好像沒怎麼轉變
[00:30:37.680 --> 00:30:39.680]  神好像都沒有使用我
[00:30:39.680 --> 00:30:41.680]  沒有聽我的祈禱
[00:30:41.680 --> 00:30:43.680]  所以可能對以利亞來說
[00:30:43.680 --> 00:30:45.680]  是對神失望
[00:30:45.680 --> 00:30:47.680]  但從剛才提到
[00:30:47.680 --> 00:30:48.680]  反面教材的時候
[00:30:48.680 --> 00:30:49.680]  我就想提就是
[00:30:49.680 --> 00:30:52.680]  我們不要對神失望
[00:30:52.680 --> 00:30:53.680]  縱然我們有時
[00:30:53.680 --> 00:30:54.680]  人生的經歷裡邊
[00:30:54.680 --> 00:30:57.680]  我們會對人失望
[00:30:57.680 --> 00:30:59.680]  對這個局面失望
[00:30:59.680 --> 00:31:01.680]  對自己失望
[00:31:01.680 --> 00:31:03.680]  但我想弟兄姊妹
[00:31:03.680 --> 00:31:05.680]  不要對神失望
[00:31:05.680 --> 00:31:07.680]  我們要將我們的盼望
[00:31:07.680 --> 00:31:09.680]  放在神的身上
[00:31:09.680 --> 00:31:11.680]  我們要對準神
[00:31:11.680 --> 00:31:12.680]  無論是你自己的盼望
[00:31:12.680 --> 00:31:14.680]  是你的心
[00:31:14.680 --> 00:31:16.680]  我們都應該對準神
[00:31:16.680 --> 00:31:19.680]  神才是我們可以完全的依靠
[00:31:19.680 --> 00:31:23.680]  所以我們要尚存對神的盼望
[00:31:23.680 --> 00:31:24.680]  如果大家還有印象
[00:31:24.680 --> 00:31:26.680]  在我們說到聖誕
[00:31:26.680 --> 00:31:27.680]  不知道大家有沒有機會回來
[00:31:27.680 --> 00:31:28.680]  聖誕音樂崇拜
[00:31:28.680 --> 00:31:29.680]  在聖誕音樂崇拜的時候
[00:31:29.680 --> 00:31:31.680]  我們提到西冕這個人
[00:31:31.680 --> 00:31:33.680]  西冕其中在聖經裡邊
[00:31:33.680 --> 00:31:34.680]  形容他是一個
[00:31:34.680 --> 00:31:38.680]  素常盼望以色列安慰者來到
[00:31:38.680 --> 00:31:41.680]  其實在路加菲林都提過幾段經文
[00:31:41.680 --> 00:31:43.680]  都是在說當時候的人
[00:31:43.680 --> 00:31:46.680]  如何素常盼望
[00:31:46.680 --> 00:31:48.680]  我跳一段
[00:31:48.680 --> 00:31:50.680]  其中就是路加二十四章
[00:31:50.680 --> 00:31:52.680]  兩個人和耶穌一路行聊天的時候
[00:31:52.680 --> 00:31:53.680]  他們都提到
[00:31:53.680 --> 00:31:55.680]  他們耶路撒冷城的人
[00:31:55.680 --> 00:31:56.680]  他們那班人
[00:31:56.680 --> 00:32:00.680]  盼望尼賽亞都是素來所盼望
[00:32:00.680 --> 00:32:01.680]  我想這個盼望正正就是
[00:32:01.680 --> 00:32:04.680]  在當時候他們很盼望尼賽亞的來到
[00:32:04.680 --> 00:32:06.680]  這個盼望成為他們生活裡邊
[00:32:06.680 --> 00:32:08.680]  不可分割的一部分
[00:32:08.680 --> 00:32:10.680]  是擺在這班以色列人
[00:32:10.680 --> 00:32:12.680]  當時候他們成為一個
[00:32:12.680 --> 00:32:15.680]  常常有的盼望
[00:32:15.680 --> 00:32:16.680]  提醒他們記得
[00:32:16.680 --> 00:32:18.680]  盼望不是在人
[00:32:18.680 --> 00:32:19.680]  不是在環境
[00:32:19.680 --> 00:32:22.680]  是在神那裡
[00:32:22.680 --> 00:32:23.680]  所以這個是
[00:32:23.680 --> 00:32:26.680]  從當中我們要學習
[00:32:26.680 --> 00:32:28.680]  當我們為神大發熱心的時候
[00:32:28.680 --> 00:32:30.680]  我們為神做了一些事的時候
[00:32:30.680 --> 00:32:31.680]  其實我們的盼望
[00:32:31.680 --> 00:32:34.680]  不是擺在工作的果效
[00:32:34.680 --> 00:32:36.680]  不是擺在為神做得多好
[00:32:36.680 --> 00:32:39.680]  不是擺在自己有多厲害
[00:32:39.680 --> 00:32:41.680]  其實我們把成果
[00:32:41.680 --> 00:32:43.680]  把盼望要擺在哪裡
[00:32:43.680 --> 00:32:45.680]  擺在神那裡
[00:32:45.680 --> 00:32:49.680]  甚至可能當我們經歷了一些艱難的時候
[00:32:49.680 --> 00:32:50.680]  詩人在詩篇62篇
[00:32:50.680 --> 00:32:52.680]  我覺得是一個
[00:32:52.680 --> 00:32:54.680]  去面對艱難的時刻
[00:32:54.680 --> 00:32:57.680]  也可以好像就是
[00:32:57.680 --> 00:32:59.680]  以利亞時候
[00:32:59.680 --> 00:33:03.680]  一些為仍然神保守著的七千人
[00:33:03.680 --> 00:33:04.680]  那一百個先知
[00:33:04.680 --> 00:33:07.680]  可能他們面對很多的攻擊
[00:33:07.680 --> 00:33:10.680]  很多的時勢增惡的時候
[00:33:10.680 --> 00:33:13.680]  但是他們在這些環境當中
[00:33:13.680 --> 00:33:15.680]  他們能夠做的是什麼呢?
[00:33:15.680 --> 00:33:18.680]  這個是詩人所經歷
[00:33:18.680 --> 00:33:19.680]  所領受的
[00:33:19.680 --> 00:33:22.680]  我相信這個也可能是我們
[00:33:22.680 --> 00:33:23.680]  要再一次
[00:33:23.680 --> 00:33:25.680]  一起來去被提醒
[00:33:25.680 --> 00:33:27.680]  我們的盼望不要失去
[00:33:27.680 --> 00:33:29.680]  尤其是對神的盼望
[00:33:29.680 --> 00:33:33.680]  以致我們繼續緊緊來依靠我們的神
[00:33:33.680 --> 00:33:35.680]  所以我想邀請大家一起來讀
[00:33:35.680 --> 00:33:38.680]  第五第六節詩篇62篇
[00:33:38.680 --> 00:33:40.680]  讓我們一起去經歷
[00:33:40.680 --> 00:33:44.680]  可能我們有機會會對人失望
[00:33:44.680 --> 00:33:46.680]  對自己失望
[00:33:46.680 --> 00:33:49.680]  但我盼望我們不會對神失望
[00:33:49.680 --> 00:33:51.680]  我們一起讀第五第六節吧
[00:33:51.680 --> 00:33:52.680]  預備起
[00:33:52.680 --> 00:33:53.680]  我的心難
[00:33:53.680 --> 00:33:55.680]  你當默默無聲
[00:33:55.680 --> 00:33:57.680]  專等候神
[00:33:57.680 --> 00:34:01.680]  因為我的盼望是從他而來
[00:34:01.680 --> 00:34:04.680]  唯獨他是我的盤石
[00:34:04.680 --> 00:34:06.680]  我的拯救
[00:34:06.680 --> 00:34:08.680]  他是我的高台
[00:34:08.680 --> 00:34:10.680]  我必不動搖
[00:34:10.680 --> 00:34:13.680]  我相信這個是以神為他的盼望中心
[00:34:13.680 --> 00:34:15.680]  為他召命的中心
[00:34:15.680 --> 00:34:19.680]  就好像我想那七千人
[00:34:19.680 --> 00:34:21.680]  可能他們真的沒什麼人知道
[00:34:21.680 --> 00:34:22.680]  可能他們很默默無聲
[00:34:22.680 --> 00:34:24.680]  沒什麼怎麼出聲
[00:34:24.680 --> 00:34:26.680]  但我相信他們正正就是
[00:34:26.680 --> 00:34:29.680]  能夠繼續專心等候神
[00:34:29.680 --> 00:34:32.680]  他們將他們的盼望放在神的身上
[00:34:32.680 --> 00:34:34.680]  這裡也提到
[00:34:34.680 --> 00:34:36.680]  私人體會到神是他的盤石
[00:34:36.680 --> 00:34:37.680]  拯救
[00:34:37.680 --> 00:34:38.680]  高台
[00:34:38.680 --> 00:34:40.680]  這些其實都是神的屬性
[00:34:40.680 --> 00:34:42.680]  是私人很認識
[00:34:42.680 --> 00:34:43.680]  很經歷
[00:34:43.680 --> 00:34:46.680]  甚至第十一十二節他再提
[00:34:46.680 --> 00:34:48.680]  神是那位全能的神
[00:34:48.680 --> 00:34:49.680]  能力都屬乎神
[00:34:49.680 --> 00:34:52.680]  神是那位慈愛的神
[00:34:52.680 --> 00:34:54.680]  所以這是私人經歷到
[00:34:54.680 --> 00:34:58.680]  在神裡面體會神的屬性
[00:34:58.680 --> 00:35:01.680]  他和神怎樣去連結
[00:35:01.680 --> 00:35:03.680]  最終他更加深信
[00:35:03.680 --> 00:35:05.680]  神有最後的審判
[00:35:05.680 --> 00:35:06.680]  神的判斷
[00:35:06.680 --> 00:35:09.680]  神會來顯明
[00:35:09.680 --> 00:35:11.680]  好盼望這個正正就是我們今天
[00:35:11.680 --> 00:35:13.680]  要從以利亞身上
[00:35:13.680 --> 00:35:16.680]  一些提醒學習
[00:35:16.680 --> 00:35:19.680]  我們要更多的認識
[00:35:19.680 --> 00:35:20.680]  不斷認識自己
[00:35:20.680 --> 00:35:22.680]  我們怎樣去除
[00:35:22.680 --> 00:35:23.680]  我們生命裡面
[00:35:23.680 --> 00:35:25.680]  有的一些盲點
[00:35:25.680 --> 00:35:28.680]  我們真的不是為人而活
[00:35:28.680 --> 00:35:30.680]  不是為自己而活
[00:35:30.680 --> 00:35:32.680]  我們是為主而活
[00:35:32.680 --> 00:35:34.680]  當我們真是願意
[00:35:34.680 --> 00:35:36.680]  為神大發熱心的時候
[00:35:36.680 --> 00:35:38.680]  我們同樣都要很小心
[00:35:38.680 --> 00:35:41.680]  我們為神而作的
[00:35:41.680 --> 00:35:43.680]  我們是不是合乎聖經
[00:35:43.680 --> 00:35:45.680]  是不是合乎神的屬性
[00:35:45.680 --> 00:35:46.680]  心意呢
[00:35:46.680 --> 00:35:49.680]  我們會不會經得起考驗
[00:35:49.680 --> 00:35:51.680]  我們更加要在當中
[00:35:51.680 --> 00:35:53.680]  學會彼此的尊重
[00:35:53.680 --> 00:35:56.680]  不要看自己高人一等
[00:35:56.680 --> 00:35:57.680]  不是看自己
[00:35:57.680 --> 00:36:00.680]  是我們願意更多的
[00:36:00.680 --> 00:36:03.680]  和人一起去為神去工作
[00:36:03.680 --> 00:36:05.680]  我們更加要對準神
[00:36:05.680 --> 00:36:08.680]  在神裡面有盼望
[00:36:08.680 --> 00:36:11.680]  不是放在任何人的身上
[00:36:11.680 --> 00:36:15.680]  不是放在結果身上
[00:36:15.680 --> 00:36:17.680]  高舉基督活出照明
[00:36:17.680 --> 00:36:19.680]  是我們今年盼望
[00:36:19.680 --> 00:36:22.680]  能夠和弟兄姊妹一起走的方向
[00:36:22.680 --> 00:36:24.680]  我們會透過以利亞來學習
[00:36:24.680 --> 00:36:25.680]  除了今天
[00:36:25.680 --> 00:36:27.680]  我們接下來還有兩次
[00:36:27.680 --> 00:36:29.680]  都會從以利亞
[00:36:29.680 --> 00:36:32.680]  繼續來領受神給我們的訊息教導
[00:36:32.680 --> 00:36:34.680]  希望大家都能夠更好的準備
[00:36:34.680 --> 00:36:35.680]  你有機會回去
[00:36:35.680 --> 00:36:37.680]  能夠多些看有關的經文
[00:36:37.680 --> 00:36:39.680]  以致我們真的能夠成為
[00:36:39.680 --> 00:36:41.680]  一個高舉基督
