
[00:00:00.000 --> 00:00:04.200]  大家都會留意到在這個季度的崇拜講題
[00:21:07.800 --> 00:21:08.800]  一句說話
[00:21:08.800 --> 00:21:10.800]  很清楚響起
[00:21:10.800 --> 00:21:14.800]  你不是孤單的
[00:21:14.800 --> 00:21:19.800]  這句說話突然帶給她心裏很大的安慰
[00:21:19.800 --> 00:21:21.800]  她知道不是自己要面對
[00:21:21.800 --> 00:21:24.800]  單獨面對自己餘下的人生
[00:21:24.800 --> 00:21:27.800]  因為上帝仍然與她同在
[00:21:27.800 --> 00:21:29.800]  神的愛在那個時候
[00:21:29.800 --> 00:21:31.800]  安慰了她的心
[00:21:31.800 --> 00:21:34.800]  她就繼續放膽面對
[00:21:34.800 --> 00:21:37.800]  她後來的生活
[00:21:37.800 --> 00:21:39.800]  我也想回到自己
[00:21:39.800 --> 00:21:41.800]  我過去也提及過
[00:21:41.800 --> 00:21:43.800]  曾經有一個大的手術
[00:21:43.800 --> 00:21:45.800]  也是我常常很感恩的事情
[00:21:45.800 --> 00:21:46.800]  在手術之後
[00:21:46.800 --> 00:21:48.800]  我自己發覺自己的身體
[00:21:48.800 --> 00:21:51.800]  在康復過程裏面
[00:21:51.800 --> 00:21:53.800]  很多波動
[00:21:53.800 --> 00:21:54.800]  有時好些
[00:21:54.800 --> 00:21:55.800]  有時差些
[00:21:55.800 --> 00:21:58.800]  有時突然有一種很不舒服的情況
[00:21:58.800 --> 00:22:00.800]  我就心想
[00:22:00.800 --> 00:22:01.800]  要不要打電話通知醫生
[00:22:01.800 --> 00:22:03.800]  要不要再入醫院呢
[00:22:03.800 --> 00:22:05.800]  很多內心裏面的掛心
[00:22:05.800 --> 00:22:07.800]  在那個時候出現
[00:22:07.800 --> 00:22:09.800]  有一個早上
[00:22:09.800 --> 00:22:11.800]  我記得當我自己讀聖經
[00:22:11.800 --> 00:22:12.800]  讀聖經之前
[00:22:12.800 --> 00:22:15.800]  我就唱一首詩歌
[00:22:15.800 --> 00:22:17.800]  隨意翻開心靈聖詩
[00:22:17.800 --> 00:22:18.800]  一揭開的時候
[00:22:18.800 --> 00:22:21.800]  有一首熟悉的詩歌
[00:22:21.800 --> 00:22:24.800]  「天父必看顧」
[00:22:24.800 --> 00:22:26.800]  大家都認識這首詩歌
[00:22:26.800 --> 00:22:28.800]  一唱的時候
[00:22:28.800 --> 00:22:29.800]  詩歌就說
[00:22:29.800 --> 00:22:33.800]  「任遭何事不要驚怕」
[00:22:33.800 --> 00:22:37.800]  「天父必看顧你」
[00:22:37.800 --> 00:22:39.800]  我也唱不了
[00:22:39.800 --> 00:22:41.800]  心裏只知道
[00:22:41.800 --> 00:22:44.800]  上帝給我一種很大的安慰
[00:22:44.800 --> 00:22:47.800]  知道祂會看顧著
[00:22:47.800 --> 00:22:49.800]  無論是否起伏
[00:22:49.800 --> 00:22:53.800]  只知道上帝是看顧著
[00:22:53.800 --> 00:22:55.800]  所以祂吩咐我
[00:22:55.800 --> 00:22:58.800]  「任遭何事不要驚怕」
[00:22:58.800 --> 00:23:00.800]  很多時候我們會察覺到
[00:23:00.800 --> 00:23:02.800]  上帝用不同的方式
[00:23:02.800 --> 00:23:06.800]  來讓你和我體會到祂的愛
[00:23:06.800 --> 00:23:08.800]  祂是仍然的
[00:23:08.800 --> 00:23:10.800]  來掌管著你的人生
[00:23:10.800 --> 00:23:13.800]  祂是帶領著你走每一步
[00:23:13.800 --> 00:23:14.800]  以前你發覺
[00:23:14.800 --> 00:23:16.800]  聖經講到一件事情
[00:23:16.800 --> 00:23:18.800]  神透過祂的靈
[00:23:18.800 --> 00:23:19.800]  將祂的愛
[00:23:19.800 --> 00:23:21.800]  囂觀在我們的內心
[00:23:21.800 --> 00:23:22.800]  聖經所講的囂觀
[00:23:22.800 --> 00:23:25.800]  不是在講滴幾滴的水
[00:23:25.800 --> 00:23:27.800]  滋潤下你的心
[00:23:27.800 --> 00:23:29.800]  不是在講囂觀
[00:23:29.800 --> 00:23:31.800]  什麼是囂觀
[00:23:31.800 --> 00:23:34.800]  囂觀是湧流的意思
[00:23:34.800 --> 00:23:38.800]  而且是在講源源不絕的一個泉湧
[00:23:38.800 --> 00:23:39.800]  在你的生命裏面
[00:23:39.800 --> 00:23:41.800]  來不斷的滋潤你
[00:23:41.800 --> 00:23:45.800]  不斷的激勵你的生命
[00:23:45.800 --> 00:23:46.800]  各位電影姊妹
[00:23:46.800 --> 00:23:47.800]  或許你有些時候會感覺
[00:23:47.800 --> 00:23:50.800]  可能信主都有一段日子
[00:23:50.800 --> 00:23:52.800]  好像人生都有些時候
[00:23:52.800 --> 00:23:54.800]  覺得和神的關係
[00:23:54.800 --> 00:23:56.800]  有些少疏遠了
[00:23:56.800 --> 00:23:58.800]  沒錯,都有回來教會
[00:23:58.800 --> 00:24:00.800]  有些時候可能有些侍奉
[00:24:00.800 --> 00:24:01.800]  但有時會有種感覺
[00:24:01.800 --> 00:24:02.800]  好像靠一些的聚會
[00:24:02.800 --> 00:24:03.800]  一些的侍奉
[00:24:03.800 --> 00:24:07.800]  來維持和神的關係
[00:24:07.800 --> 00:24:11.800]  但是心裏面其實渴慕著
[00:24:11.800 --> 00:24:14.800]  更深刻體會到神的愛
[00:24:14.800 --> 00:24:18.800]  也更加知道祂愛神
[00:24:18.800 --> 00:24:19.800]  但是在這個時刻
[00:24:19.800 --> 00:24:20.800]  你記得
[00:24:20.800 --> 00:24:23.800]  你讓你的內心向神開闖
[00:24:23.800 --> 00:24:24.800]  特別有些時候
[00:24:24.800 --> 00:24:26.800]  當你面對一些困難
[00:24:26.800 --> 00:24:28.800]  患難的時候
[00:24:28.800 --> 00:24:30.800]  你知道神是會這樣做的
[00:24:30.800 --> 00:24:32.800]  祂是會透過聖靈
[00:24:32.800 --> 00:24:34.800]  充滿你的心
[00:24:34.800 --> 00:24:38.800]  以至你能夠更深刻體會上帝的愛
[00:24:38.800 --> 00:24:40.800]  我們說我已經領受聖靈
[00:24:40.800 --> 00:24:41.800]  沒錯
[00:24:41.800 --> 00:24:43.800]  聖經士堂傳裏面講述
[00:24:43.800 --> 00:24:45.800]  在五旬節的時候
[00:24:45.800 --> 00:24:47.800]  聖靈降臨在我們中間
[00:24:47.800 --> 00:24:50.800]  我們信主那一刻已經領受聖靈
[00:24:50.800 --> 00:24:53.800]  祂與我們永遠同在
[00:24:53.800 --> 00:24:55.800]  但士堂傳同樣記載
[00:24:55.800 --> 00:24:56.800]  在他們五旬節
[00:24:56.800 --> 00:24:58.800]  經歷聖靈的臨在的時候
[00:24:58.800 --> 00:25:01.800]  在後來很多不同的階段
[00:25:01.800 --> 00:25:03.800]  你見到聖經所講
[00:25:03.800 --> 00:25:06.800]  聖靈充滿他們
[00:25:06.800 --> 00:25:08.800]  面對著當時不同的處境
[00:25:08.800 --> 00:25:11.800]  聖靈再次充滿他們的生命
[00:25:11.800 --> 00:25:13.800]  他們深刻地再領受
[00:25:13.800 --> 00:25:17.800]  神給他們的力量和愛
[00:25:17.800 --> 00:25:21.800]  來去面對
[00:25:21.800 --> 00:25:22.800]  在過去
[00:25:22.800 --> 00:25:25.800]  我自己讀一本見證集
[00:25:25.800 --> 00:25:27.800]  心裏特別感動一件事情
[00:25:27.800 --> 00:25:29.800]  一位姊妹
[00:25:29.800 --> 00:25:31.800]  她在中國內地
[00:25:31.800 --> 00:25:34.800]  當時是早期中國文革的期間
[00:25:34.800 --> 00:25:35.800]  在那段時間
[00:25:35.800 --> 00:25:36.800]  她自己很奇妙
[00:25:36.800 --> 00:25:38.800]  上帝開路
[00:25:38.800 --> 00:25:39.800]  在那些很艱難的日子
[00:25:39.800 --> 00:25:41.800]  竟然讓她讀到大學
[00:25:41.800 --> 00:25:42.800]  而且後來
[00:25:42.800 --> 00:25:45.800]  她在不同的地方教人英文
[00:25:45.800 --> 00:25:47.800]  帶領了很多人信主
[00:25:47.800 --> 00:25:49.800]  但是她年輕一點的時候
[00:25:49.800 --> 00:25:52.800]  有一個特別的經歷
[00:25:52.800 --> 00:25:53.800]  因為她父母
[00:25:53.800 --> 00:25:55.800]  是一些海外的知識份子
[00:25:55.800 --> 00:25:57.800]  當年回到祖國
[00:25:57.800 --> 00:25:59.800]  很希望能夠建樹
[00:25:59.800 --> 00:26:02.800]  很希望能夠有些貢獻
[00:26:02.800 --> 00:26:03.800]  媽媽是傳道人
[00:26:03.800 --> 00:26:05.800]  爸爸是工程師
[00:26:05.800 --> 00:26:06.800]  回去之後
[00:26:06.800 --> 00:26:09.800]  面對很多政治的動盪
[00:26:09.800 --> 00:26:11.800]  兩個雙雙入獄
[00:26:11.800 --> 00:26:13.800]  被拉到坐牢
[00:26:13.800 --> 00:26:16.800]  這個女孩
[00:26:16.800 --> 00:26:19.800]  當時是一個青年的階段
[00:26:19.800 --> 00:26:22.800]  一個人單獨住在一個破爛的房屋裏
[00:26:22.800 --> 00:26:25.800]  在中國西北的地區
[00:26:25.800 --> 00:26:27.800]  她講述當時心裏非常悲哀
[00:26:27.800 --> 00:26:30.800]  因為自己單獨面對自己的生活
[00:26:30.800 --> 00:26:31.800]  父母將來如何
[00:26:31.800 --> 00:26:33.800]  她不知道
[00:26:33.800 --> 00:26:34.800]  但是在那個時候
[00:26:34.800 --> 00:26:36.800]  有一個晚上
[00:26:36.800 --> 00:26:38.800]  在寒風雜雜的時候
[00:26:38.800 --> 00:26:39.800]  破爛的房屋裏
[00:26:39.800 --> 00:26:41.800]  仍然非常寒冷
[00:26:41.800 --> 00:26:42.800]  突然間
[00:26:42.800 --> 00:26:46.800]  那扇門被大風吹開了
[00:26:46.800 --> 00:26:48.800]  房間裏面凍到
[00:26:48.800 --> 00:26:51.800]  好像在冰雪之下
[00:26:51.800 --> 00:26:52.800]  在那個時候
[00:26:52.800 --> 00:26:54.800]  這位姐妹就講
[00:26:54.800 --> 00:26:56.800]  我當時心裏很難過
[00:26:56.800 --> 00:26:58.800]  大聲向神說
[00:26:58.800 --> 00:27:00.800]  神啊,你讓我死吧
[00:27:00.800 --> 00:27:01.800]  我不關門了
[00:27:01.800 --> 00:27:04.800]  讓我凍死吧
[00:27:04.800 --> 00:27:05.800]  在那個時候
[00:27:05.800 --> 00:27:08.800]  她想父親跟她說一句話
[00:27:08.800 --> 00:27:09.800]  父親告訴她
[00:27:09.800 --> 00:27:12.800]  你何時遇到患難
[00:27:12.800 --> 00:27:14.800]  你記住
[00:27:14.800 --> 00:27:18.800]  倚靠上帝
[00:27:18.800 --> 00:27:19.800]  在那個時候
[00:27:19.800 --> 00:27:20.800]  她心裏面向神祈禱
[00:27:20.800 --> 00:27:22.800]  神啊,如果你願意我死
[00:27:22.800 --> 00:27:24.800]  你讓我離開
[00:27:24.800 --> 00:27:27.800]  你讓我繼續生存
[00:27:27.800 --> 00:27:30.800]  你堅固我
[00:27:30.800 --> 00:27:32.800]  就是一句話
[00:27:32.800 --> 00:27:33.800]  她就講
[00:27:33.800 --> 00:27:34.800]  在那個時候
[00:27:34.800 --> 00:27:35.800]  她突然間感覺到
[00:27:35.800 --> 00:27:37.800]  自己裏面有一股暖流
[00:27:37.800 --> 00:27:39.800]  湧流在她裏面
[00:27:39.800 --> 00:27:40.800]  還有她感受到
[00:27:40.800 --> 00:27:44.800]  好像一張棉被包裹著她
[00:27:44.800 --> 00:27:45.800]  大家記得當時
[00:27:45.800 --> 00:27:47.800]  她的門是打開了
[00:27:47.800 --> 00:27:50.800]  強風是吹入她的房間裏面
[00:27:50.800 --> 00:27:52.800]  很冰冷的環境
[00:27:52.800 --> 00:27:53.800]  但是她說
[00:27:53.800 --> 00:27:54.800]  當時不知為何
[00:27:54.800 --> 00:27:58.800]  有一種很特別的溫暖包圍著她
[00:27:58.800 --> 00:28:03.800]  感覺好像神跟她在一起
[00:28:03.800 --> 00:28:04.800]  在那個時候
[00:28:04.800 --> 00:28:05.800]  她心裏面很感動
[00:28:05.800 --> 00:28:08.800]  她再次將自己後來的生活
[00:28:08.800 --> 00:28:10.800]  交託給神
[00:28:10.800 --> 00:28:13.800]  這位姐妹說出一件事
[00:28:13.800 --> 00:28:16.800]  她說後來她經歷了很多
[00:28:16.800 --> 00:28:18.800]  上帝很奇妙地帶領她
[00:28:18.800 --> 00:28:22.800]  一直能夠經過這些患難
[00:28:22.800 --> 00:28:23.800]  竟然意想不到
[00:28:23.800 --> 00:28:25.800]  是被神很大的使用
[00:28:25.800 --> 00:28:27.800]  後來在不同的農村裏面
[00:28:27.800 --> 00:28:30.800]  帶領很多人順處
[00:28:30.800 --> 00:28:32.800]  很多很多這樣的見證
[00:28:32.800 --> 00:28:33.800]  當我們回看
[00:28:33.800 --> 00:28:35.800]  當我們思想的時候
[00:28:35.800 --> 00:28:37.800]  就想起聖經所講
[00:28:37.800 --> 00:28:38.800]  這位上帝
[00:28:38.800 --> 00:28:39.800]  祂藉著聖靈
[00:28:39.800 --> 00:28:40.800]  將祂的愛
[00:28:40.800 --> 00:28:42.800]  囂貫在我們心裏面
[00:28:42.800 --> 00:28:43.800]  讓我們能夠
[00:28:43.800 --> 00:28:45.800]  在一切的環境當中
[00:28:45.800 --> 00:28:47.800]  甚至在患難當中
[00:28:47.800 --> 00:28:50.800]  仍然可以歡歡喜喜
[00:28:50.800 --> 00:28:52.800]  各位弟兄姊妹
[00:28:52.800 --> 00:28:54.800]  我們讀聖經的時候
[00:28:54.800 --> 00:28:56.800]  一直讀到下面的經文
[00:28:56.800 --> 00:28:57.800]  你會看到聖經所講
[00:28:57.800 --> 00:28:58.800]  沒錯
[00:28:58.800 --> 00:29:00.800]  在我們還作罪人的時候
[00:29:00.800 --> 00:29:02.800]  主已經為我們死了
[00:29:02.800 --> 00:29:04.800]  我們知道何為愛
[00:29:04.800 --> 00:29:06.800]  但是在人生的經歷裏面
[00:29:06.800 --> 00:29:07.800]  上帝繼續藉著聖靈
[00:29:07.800 --> 00:29:09.800]  來不斷將祂的愛
[00:29:09.800 --> 00:29:11.800]  囂貫在我們心裏面
[00:29:11.800 --> 00:29:13.800]  以致去到聖經第十一節
[00:29:13.800 --> 00:29:14.800]  你再看
[00:29:14.800 --> 00:29:16.800]  第五章第十一節
[00:29:16.800 --> 00:29:17.800]  不但如此
[00:29:17.800 --> 00:29:19.800]  聖經重複地說
[00:29:19.800 --> 00:29:21.800]  不但如此
[00:29:21.800 --> 00:29:24.800]  我們藉著主耶穌基督與神和好
[00:29:24.800 --> 00:29:27.800]  也就藉著祂以神為樂
[00:29:27.800 --> 00:29:30.800]  可以仍然快樂在神的裏面
[00:29:30.800 --> 00:29:34.800]  無論你的生活是富裕
[00:29:34.800 --> 00:29:36.800]  是貧乏
[00:29:36.800 --> 00:29:38.800]  無論你有沒有成就
[00:29:38.800 --> 00:29:41.800]  或者很多生活的不足
[00:29:41.800 --> 00:29:43.800]  但因為你知道有神
[00:29:43.800 --> 00:29:46.800]  你的心可以快樂
[00:29:46.800 --> 00:29:48.800]  有些人因為以神為樂
[00:29:48.800 --> 00:29:50.800]  願意信服祂
[00:29:50.800 --> 00:29:51.800]  很歡喜
[00:29:51.800 --> 00:29:53.800]  願意來信靠祂
[00:29:53.800 --> 00:29:55.800]  因為信服上帝
[00:29:55.800 --> 00:29:56.800]  信靠上帝
[00:29:56.800 --> 00:29:59.800]  就是你最大的快樂
[00:29:59.800 --> 00:30:01.800]  在經歷的過程裏面
[00:30:01.800 --> 00:30:04.800]  一直以神為樂
[00:30:04.800 --> 00:30:05.800]  去跟隨上帝
[00:30:05.800 --> 00:30:07.800]  去信靠上帝
[00:30:07.800 --> 00:30:09.800]  各位弟兄姊妹
[00:30:09.800 --> 00:30:10.800]  記得
[00:30:10.800 --> 00:30:13.800]  你不單止信了耶穌
[00:30:13.800 --> 00:30:16.800]  你是與神和好了
[00:30:16.800 --> 00:30:20.800]  你是站在恩典的地步上
[00:30:20.800 --> 00:30:22.800]  而且神將永恆的
[00:30:22.800 --> 00:30:26.800]  真實的盼望賜給了你
[00:30:26.800 --> 00:30:28.800]  而今天無論有什麼處境
[00:30:28.800 --> 00:30:32.800]  你是可以歡歡喜喜地去面對
[00:30:32.800 --> 00:30:36.800]  而且你會去不斷地經歷
[00:30:36.800 --> 00:30:39.800]  當你一直向神開闖你的內心的時候
[00:30:39.800 --> 00:30:41.800]  聖靈會讓你知道
[00:30:41.800 --> 00:30:45.800]  祂的愛沒有離開過你
[00:30:45.800 --> 00:30:48.800]  因此你的內心可以領受一份
[00:30:48.800 --> 00:30:50.800]  很深刻的保證
[00:30:50.800 --> 00:30:54.800]  神會帶領你經歷人生的路
[00:30:54.800 --> 00:30:58.800]  引你進入祂要賜給你的榮耀裏面
[00:30:58.800 --> 00:31:01.800]  讓我們這樣來到純強處
[00:31:01.800 --> 00:31:07.800]  我們一起祈禱
[00:31:07.800 --> 00:31:09.800]  我請大家靜一靜
[00:31:09.800 --> 00:31:11.800]  向神祈禱
[00:31:11.800 --> 00:31:15.800]  祈求神,藉著聖靈將祂的愛
[00:31:15.800 --> 00:31:17.800]  囂觀你的人生
[00:31:17.800 --> 00:31:20.800]  讓你前面更經歷聖靈的充滿
[00:31:20.800 --> 00:31:23.800]  更經歷聖靈愛的工作
[00:31:23.800 --> 00:31:52.800]  一起給祈禱
[00:31:52.800 --> 00:32:15.800]  親愛的主,我們感謝祢
[00:32:15.800 --> 00:32:18.800]  祢是那位沒有能力
[00:32:18.800 --> 00:32:22.800]  又沒有慈愛的主
[00:32:22.800 --> 00:32:25.800]  主,祢不單只要我們能夠得著救恩
[00:32:25.800 --> 00:32:29.800]  祢定義要將豐盛的生命賜給我們
[00:32:29.800 --> 00:32:35.800]  祢要將我們帶進祢的榮耀裏面
[00:32:35.800 --> 00:32:38.800]  主,我們見到世界雖然有很多苦難
[00:32:38.800 --> 00:32:40.800]  很多邪惡的事情
[00:32:40.800 --> 00:32:42.800]  但是主,我們知道
[00:32:42.800 --> 00:32:45.800]  祢已經得醒了世界
[00:32:45.800 --> 00:32:47.800]  在祢自己的智慧
[00:32:47.800 --> 00:32:49.800]  和祢的大能裏面
[00:32:49.800 --> 00:32:53.800]  祢竟然將這一切患難的事情
[00:32:53.800 --> 00:32:57.800]  化成為對我們生命的詛咒
[00:32:57.800 --> 00:33:01.800]  主,我們有些時候不完全明白
[00:33:01.800 --> 00:33:03.800]  但是主,我們只知道
[00:33:03.800 --> 00:33:06.800]  祢應許,藉著聖靈將祢的愛
[00:33:06.800 --> 00:33:09.800]  常常囂觀我們的內心
[00:33:09.800 --> 00:33:11.800]  讓我們深刻體會祢的慈愛
[00:33:11.800 --> 00:33:14.800]  我們就可以放膽地面對一切
[00:33:14.800 --> 00:33:17.800]  而且在其中誇盛
[00:33:17.800 --> 00:33:18.800]  領受在當中
[00:33:18.800 --> 00:33:23.800]  祢要給我們成長成熟的生命
[00:33:23.800 --> 00:33:25.800]  主,我們再一次在祢面前禱告
[00:33:25.800 --> 00:33:28.800]  求祢添旺我們愛祢的心
[00:33:28.800 --> 00:33:31.800]  免得我們面對著困難的時候
[00:33:31.800 --> 00:33:34.800]  我們疲倦灰心
[00:33:34.800 --> 00:33:36.800]  求祢賜下祢的聖靈
[00:33:36.800 --> 00:33:38.800]  充滿我們眾人
[00:33:38.800 --> 00:33:41.800]  免得我們和祢的關係冷淡
[00:33:41.800 --> 00:33:44.800]  被這個世界吸引了
[00:33:44.800 --> 00:33:46.800]  主,讓我們更加知道
[00:33:46.800 --> 00:33:48.800]  去馴服祢
[00:33:48.800 --> 00:33:51.800]  去信靠祢
[00:33:51.800 --> 00:33:53.800]  讓我們在祢恩典當中
[00:33:53.800 --> 00:33:55.800]  我們真的能夠得著
[00:33:55.800 --> 00:33:57.800]  了賜給我們
[00:33:57.800 --> 00:34:00.800]  天父,願祢這樣聽我們在祢面前的禱告
[00:34:00.800 --> 00:34:02.800]  恩待我們
[00:34:02.800 --> 00:34:05.800]  奉耶穌聖名禱告,阿門
