
[00:00:00.000 --> 00:00:03.000]  在開始靜悼之前,我們同心祈禱
[00:23:22.400 --> 00:23:26.400]  一個去傳給子
[00:23:26.400 --> 00:23:27.400]  子再傳給下一代
[00:23:27.400 --> 00:23:30.400]  只是一個口頭的記述
[00:23:30.400 --> 00:23:33.400]  跟神的關係都是薄弱
[00:23:33.400 --> 00:23:39.400]  因為沒有一個親身的經歷
[00:23:39.400 --> 00:23:42.400]  而這次是一個主動的信心
[00:23:42.400 --> 00:23:45.400]  按著神的說話
[00:23:45.400 --> 00:23:48.400]  去執行指令而獲救
[00:23:48.400 --> 00:23:55.400]  神透過去以本月為正月為一年之首
[00:23:55.400 --> 00:24:01.400]  透過去執行禹節的命令
[00:24:01.400 --> 00:24:12.400]  命令生活和信仰結連
[00:24:12.400 --> 00:24:14.400]  他們借在這個時間
[00:24:14.400 --> 00:24:16.400]  在這個禹節
[00:24:16.400 --> 00:24:19.400]  在一個慶祝豐收的時間
[00:24:19.400 --> 00:24:23.400]  但同時來到去
[00:24:23.400 --> 00:24:25.400]  喫一餐的禹節
[00:24:25.400 --> 00:24:29.400]  從恩典來到開始
[00:24:29.400 --> 00:24:32.400]  以色列人不是坐在那裡
[00:24:32.400 --> 00:24:33.400]  翹起雙手
[00:24:33.400 --> 00:24:36.400]  等神來拯救
[00:24:36.400 --> 00:24:38.400]  神發落終於放行
[00:24:38.400 --> 00:24:40.400]  可以拉隊走人
[00:24:40.400 --> 00:24:41.400]  不是的
[00:24:41.400 --> 00:24:45.400]  以色列人要參與在其中
[00:24:45.400 --> 00:24:47.400]  最終埋門一腳
[00:24:47.400 --> 00:24:50.400]  我們說以色列人怎麼可以走呢?
[00:24:50.400 --> 00:24:52.400]  他們肯走纔可以
[00:24:52.400 --> 00:24:54.400]  整個救贖的行程
[00:24:54.400 --> 00:24:55.400]  經歷了神的大能
[00:24:55.400 --> 00:24:57.400]  經歷了神的拯救
[00:24:57.400 --> 00:25:00.400]  他們都需要走
[00:25:00.400 --> 00:25:03.400]  否則他們仍然留在埃及地
[00:25:03.400 --> 00:25:07.400]  神說去透過十災
[00:25:07.400 --> 00:25:10.400]  讓以色列人能夠離開埃及
[00:25:10.400 --> 00:25:13.400]  但如果以色列人不走
[00:25:13.400 --> 00:25:15.400]  都是沒有用的
[00:25:15.400 --> 00:25:19.400]  神透過他們去運用信心
[00:25:19.400 --> 00:25:20.400]  聽到神的宣告
[00:25:20.400 --> 00:25:23.400]  而經歷這件事的時間
[00:25:23.400 --> 00:25:28.400]  他和神有一個新的關係
[00:25:28.400 --> 00:25:31.400]  禹節不單止是一個家庭的事
[00:25:31.400 --> 00:25:34.400]  是更加整個民族的事
[00:25:34.400 --> 00:25:36.400]  禹節不單止是出埃及
[00:25:36.400 --> 00:25:39.400]  和我一代的以色列人的事
[00:25:39.400 --> 00:25:44.400]  更加是以色列人世世代代傳承下去
[00:25:44.400 --> 00:25:46.400]  在經文裡去十四節說
[00:25:46.400 --> 00:25:48.400]  你們要紀念這一天
[00:25:48.400 --> 00:25:50.400]  所謂耶和華的節
[00:25:50.400 --> 00:25:56.400]  作為你們世世代代永遠的定例
[00:25:56.400 --> 00:25:58.400]  每年守禹節
[00:25:58.400 --> 00:26:01.400]  父母教育兒女
[00:26:01.400 --> 00:26:02.400]  到兒女長大之後
[00:26:02.400 --> 00:26:04.400]  再教育下一代
[00:26:04.400 --> 00:26:08.400]  繼續傳遞傳承下去
[00:26:08.400 --> 00:26:12.400]  代代相傳
[00:26:12.400 --> 00:26:17.400]  禹節是猶太家庭一代又一代傳揚下去
[00:26:17.400 --> 00:26:20.400]  是家人團聚的時間
[00:26:20.400 --> 00:26:21.400]  過節的時間
[00:26:21.400 --> 00:26:24.400]  長者會講禹節的來歷
[00:26:24.400 --> 00:26:25.400]  禹節的現值
[00:26:25.400 --> 00:26:28.400]  以小孩子為中心
[00:26:28.400 --> 00:26:30.400]  猶太人在這個時間
[00:26:30.400 --> 00:26:33.400]  會預備一些節目讓小孩子來參與
[00:26:33.400 --> 00:26:35.400]  然後小孩就問到
[00:26:35.400 --> 00:26:37.400]  為什麼要守禹節
[00:26:37.400 --> 00:26:41.400]  父母就將禹節的典故
[00:26:41.400 --> 00:26:48.400]  重新說一次
[00:26:48.400 --> 00:26:54.400]  在殺長子之災
[00:26:54.400 --> 00:26:59.400]  在禹節的命令裡
[00:26:59.400 --> 00:27:01.400]  可以凸顯一件事
[00:27:01.400 --> 00:27:06.400]  神來到要敗壞所有埃及的神靈
[00:27:06.400 --> 00:27:09.400]  法老過去相信自己是神
[00:27:09.400 --> 00:27:11.400]  但原來只是一個王
[00:27:11.400 --> 00:27:14.400]  只有耶和華是神
[00:27:14.400 --> 00:27:16.400]  對於埃及的百姓
[00:27:16.400 --> 00:27:18.400]  對於以色列人來說
[00:27:18.400 --> 00:27:21.400]  整個神學體系已經崩潰
[00:27:21.400 --> 00:27:23.400]  我們要知道
[00:27:23.400 --> 00:27:27.400]  耶和華先是一位獨一的真神
[00:27:27.400 --> 00:27:30.400]  對於波西來說
[00:27:30.400 --> 00:27:33.400]  他被神呼召
[00:27:33.400 --> 00:27:35.400]  才一年
[00:27:35.400 --> 00:27:37.400]  但被呼召的時間
[00:27:37.400 --> 00:27:40.900]  他來受神的在職訓練
[00:27:40.900 --> 00:27:44.900]  去體驗到神的大能和信實
[00:27:44.900 --> 00:27:48.900]  神說過的話算數
[00:27:48.900 --> 00:27:50.900]  相較於埃及的法老
[00:27:50.900 --> 00:27:53.900]  說了就讓你走
[00:27:53.900 --> 00:27:55.400]  又再反饋
[00:27:55.400 --> 00:28:00.900]  一次、兩次、三次、四次、五次、六次、七次、八次、九次、十次
[00:28:00.900 --> 00:28:07.900]  在兩個體系裏面來做一個比較
[00:28:07.900 --> 00:28:09.900]  對於儀式人來說
[00:28:09.900 --> 00:28:12.900]  他們在上帝的神職大能當中
[00:28:12.900 --> 00:28:15.900]  全部都是神的作爲
[00:28:15.900 --> 00:28:19.900]  他們只要單單相信就夠了
[00:28:19.900 --> 00:28:26.900]  你們要紀念這一天
[00:28:26.900 --> 00:28:27.900]  守衛耶和華的節
[00:28:27.900 --> 00:28:31.900]  作爲你們世世代代永遠的定義
[00:28:31.900 --> 00:28:34.900]  每一次來參與
[00:28:34.900 --> 00:28:36.900]  每一次來更新
[00:28:36.900 --> 00:28:38.900]  每一次來參與
[00:28:38.900 --> 00:28:39.900]  來再次投身
[00:28:39.900 --> 00:28:41.900]  每一次來參與
[00:28:41.900 --> 00:28:43.900]  再次認定
[00:28:43.900 --> 00:28:45.900]  每一次來參與
[00:28:45.900 --> 00:28:46.900]  經一年的時間
[00:28:46.900 --> 00:28:48.900]  重新來維新
[00:28:48.900 --> 00:28:56.900]  這十四節不單止是一個記憶
[00:28:58.900 --> 00:29:01.900]  不單止是被提醒
[00:29:01.900 --> 00:29:03.900]  而是一個希望
[00:29:03.900 --> 00:29:11.900]  容讓每一次來經歷參與
[00:29:11.900 --> 00:29:15.900]  在這個節的禮序裏面
[00:29:15.900 --> 00:29:19.900]  他們來重新出發
[00:29:19.900 --> 00:29:24.900]  他們來經歷一個新的維新
[00:29:25.900 --> 00:29:28.900]  詩篇六十五篇十一節說
[00:29:28.900 --> 00:29:31.900]  他說你以恩典爲年歲的冠冕
[00:29:31.900 --> 00:29:34.900]  你的路徑都敵夏之有
[00:29:34.900 --> 00:29:36.900]  隨着年月增長
[00:29:36.900 --> 00:29:39.900]  神的恩典格外顯多
[00:29:39.900 --> 00:29:41.900]  一步又一步
[00:29:41.900 --> 00:29:44.900]  這個是恩典之路
[00:29:44.900 --> 00:29:49.900]  一年將盡回望過去
[00:29:49.900 --> 00:29:54.900]  讓我們來數算神的恩典和作爲
[00:29:54.900 --> 00:29:59.900]  帶着期待去迎向2019年
[00:29:59.900 --> 00:30:02.900]  一年依次回望過去
[00:30:02.900 --> 00:30:06.900]  神如何護衛我們
[00:30:06.900 --> 00:30:11.900]  渡過病患、失憶、同病
[00:30:11.900 --> 00:30:16.900]  提攜我們經過幽屋、黑暗地
[00:30:16.900 --> 00:30:21.900]  鼓勵我們來勇闖新的一天
[00:30:21.900 --> 00:30:26.900]  神說他以本月爲正月
[00:30:26.900 --> 00:30:29.900]  爲一年之壽
[00:30:29.900 --> 00:30:33.900]  讓我們去到一年將盡
[00:30:33.900 --> 00:30:36.900]  我們重啓我們自己
[00:30:36.900 --> 00:30:41.900]  同時再一次重啓我們與神的關係
[00:30:41.900 --> 00:30:44.900]  在新的一年裏面
[00:30:44.900 --> 00:30:47.900]  我們重新出發
[00:30:47.900 --> 00:30:52.900]  在2019年我們來與神同行
[00:30:52.900 --> 00:30:56.900]  去體驗神的信實和偉大
[00:30:56.900 --> 00:31:01.900]  去同心祈禱
[00:31:01.900 --> 00:31:06.900]  我們祝我們神多謝你
[00:31:06.900 --> 00:31:12.900]  2018年確實不容易過
[00:31:12.900 --> 00:31:17.900]  在一年的裏面有歡笑
[00:31:17.900 --> 00:31:21.900]  同時有眼淚
[00:31:21.900 --> 00:31:24.900]  但感恩的一直有你在旁
[00:31:24.900 --> 00:31:29.900]  扶持、鼓勵、引領和眷顧
[00:31:29.900 --> 00:31:32.900]  盼望在新的一年裏面
[00:31:32.900 --> 00:31:35.900]  我們重啓我們自己
[00:31:35.900 --> 00:31:38.900]  重啓我們與神的關係
[00:31:38.900 --> 00:31:41.900]  我們在恩典裏面啓航
[00:31:41.900 --> 00:31:48.900]  我們在恩典裏面再出發
[00:31:48.900 --> 00:31:52.900]  讓透過過往你私人的請求
[00:31:52.900 --> 00:31:57.900]  去鼓勵我們勇敢的邁步向前
[00:31:57.900 --> 00:32:02.900]  透過你對我們的救贖這份榮恩
[00:32:02.900 --> 00:32:06.900]  讓我們在艱難裏面繼續奮進
[00:32:06.900 --> 00:32:13.900]  讓我們深信神你帶領我們經過都是恩典之路
[00:32:13.900 --> 00:32:20.900]  讓我們帶着盼望帶着期待去迎向2019年
[00:32:20.900 --> 00:32:28.900]  讓我們所看到的不單只是面前我們所見的
[00:32:28.900 --> 00:32:31.900]  更加憑着信心的眼睛
[00:32:31.900 --> 00:32:35.900]  看到神你一直爲我們導航
[00:32:35.900 --> 00:32:39.900]  而你以恩典帶領着我們
[00:32:39.900 --> 00:32:44.900]  盼望這份恩情成爲溫暖我們的心
[00:32:44.900 --> 00:32:46.900]  給我們力量
[00:32:46.900 --> 00:32:50.900]  幫我們盼望繼續邁步向前
[00:32:50.900 --> 00:32:52.900]  我們祈禱
[00:32:52.900 --> 00:32:54.900]  賴奉耶穌基督的聖名祈求
[00:32:54.900 --> 00:32:56.900]  阿們
