
[00:00:00.000 --> 00:00:07.640]  我們再一齊同心祈禱 將現在的時間再交給主
[00:21:07.640 --> 00:21:11.600]  上帝是公義又慈愛的上帝
[00:21:11.600 --> 00:21:15.280]  因此在你去面對很多不同的人事問題
[00:21:15.280 --> 00:21:16.640]  社會的問題
[00:21:16.640 --> 00:21:19.520]  你按正義來行事
[00:21:19.520 --> 00:21:23.120]  但你不可以放棄良善
[00:21:23.120 --> 00:21:26.360]  因為上帝是公義又慈愛的
[00:21:26.360 --> 00:21:28.000]  而在過程當中
[00:21:28.000 --> 00:21:30.080]  亦都願意去學習固存
[00:21:30.080 --> 00:21:33.360]  一些和你有爭論者的需要
[00:21:33.360 --> 00:21:36.640]  不要去抹黑他
[00:21:36.640 --> 00:21:40.240]  我們今天純粹看到報紙的一個分析
[00:21:40.240 --> 00:21:42.280]  就是一種策略
[00:21:42.280 --> 00:21:45.160]  如何去否定對方
[00:21:45.160 --> 00:21:47.640]  就是污名化
[00:21:47.640 --> 00:21:50.600]  將他的名聲去否定他
[00:21:50.600 --> 00:21:53.080]  亦呼應我們開始時所說的
[00:21:53.080 --> 00:21:56.920]  不要去傳播謠言
[00:21:56.920 --> 00:21:57.920]  去抹黑他
[00:21:57.920 --> 00:22:00.840]  去否定他作一些人身的攻擊
[00:22:00.840 --> 00:22:03.400]  當你以良善待對方的時候
[00:22:03.400 --> 00:22:07.680]  你都表明出你尊重他有言論的自由
[00:22:07.680 --> 00:22:10.120]  他有他自己的選擇
[00:22:10.120 --> 00:22:13.280]  在過程中尊重他有個人的尊嚴
[00:22:13.280 --> 00:22:17.760]  不會去不必要地去辱罵
[00:22:17.760 --> 00:22:20.440]  去羞辱對方
[00:22:20.440 --> 00:22:23.280]  如果大家記得在詩篇裏面一節經文
[00:22:23.280 --> 00:22:25.440]  很多人看完之後都很深刻的
[00:22:25.440 --> 00:22:29.240]  就是詩篇的三十九篇第一節
[00:22:29.240 --> 00:22:32.520]  詩人就說在我的敵人面前
[00:22:32.520 --> 00:22:33.680]  我要很小心
[00:22:33.680 --> 00:22:35.920]  我要謹慎自己的言語
[00:22:35.920 --> 00:22:39.280]  免得我的舌頭犯罪
[00:22:39.280 --> 00:22:40.480]  面對其他人的時候
[00:22:40.480 --> 00:22:43.080]  可能未必有這樣的衝動
[00:22:43.080 --> 00:22:44.720]  但面對一些惡人
[00:22:44.720 --> 00:22:47.240]  或者一些恨你的人的時候
[00:22:47.240 --> 00:22:50.360]  你會發覺內心有些時候會有一種試探
[00:22:50.360 --> 00:22:52.320]  會說一些說話
[00:22:52.320 --> 00:22:55.440]  以致舌頭犯罪
[00:22:55.440 --> 00:22:56.400]  因此詩人就說
[00:22:56.400 --> 00:22:58.440]  我求神給我著環
[00:22:58.440 --> 00:23:03.200]  勒住我的口免得我得罪上帝
[00:23:03.200 --> 00:23:06.240]  在惡人面前仍要謹慎自己
[00:23:06.240 --> 00:23:09.680]  保持著那份良善
[00:23:09.680 --> 00:23:12.880]  這個是聖經對我們的勉勵
[00:23:12.880 --> 00:23:16.520]  你再看回聖經的最下面第九節
[00:23:16.520 --> 00:23:18.400]  這一段就是最下面
[00:23:18.400 --> 00:23:21.200]  「不可壓迫寄居的
[00:23:21.200 --> 00:23:25.160]  因為你們在埃及地也作過寄居的
[00:23:25.160 --> 00:23:28.440]  知道寄居者的心情」
[00:23:28.440 --> 00:23:31.480]  這裡所說的心情就是去體諒
[00:23:31.480 --> 00:23:33.680]  去憐憫他們的狀況
[00:23:33.680 --> 00:23:38.000]  因為以色列人都曾經作過奴僕
[00:23:38.000 --> 00:23:41.560]  如果你去到一個新地方
[00:23:41.560 --> 00:23:47.440]  你可能未必是投資移民很多錢
[00:23:47.440 --> 00:23:50.120]  你可能去到一個新地方是無依無靠的
[00:23:50.120 --> 00:23:53.040]  好像以色列人當時在埃及地的情況
[00:23:53.040 --> 00:23:57.560]  無依無靠甚至有很多時候被當地人所拒絕
[00:23:57.560 --> 00:24:00.960]  輕視很多的擔憂很多的憂慮
[00:24:00.960 --> 00:24:05.240]  這種情況以色列人是明白的
[00:24:05.240 --> 00:24:07.760]  而且我們應該明白他們的心情
[00:24:07.760 --> 00:24:09.560]  體恤他們的狀況
[00:24:09.560 --> 00:24:12.040]  而作出一些適當的判斷
[00:24:12.040 --> 00:24:15.800]  不要去壓迫這些寄居者
[00:24:15.800 --> 00:24:19.200]  我們有些時候看新聞
[00:24:19.200 --> 00:24:21.200]  不知道大家有沒有一個感覺
[00:24:21.200 --> 00:24:25.240]  當你看到一些新聞說到一些尼泊爾裔
[00:24:25.240 --> 00:24:28.440]  印巴裔的一些青少年人
[00:24:28.440 --> 00:24:32.840]  他們犯了一些刑事被捉拿
[00:24:32.840 --> 00:24:36.560]  我們一看又是印巴裔
[00:24:36.560 --> 00:24:41.600]  可能我們會覺得他們比一般人更加壞
[00:24:41.600 --> 00:24:45.720]  但你可以想像來到香港
[00:24:45.720 --> 00:24:47.760]  不懂得當地本地的語言
[00:24:47.760 --> 00:24:51.560]  就算懂得一些廣東話可能被人輕視
[00:24:51.560 --> 00:24:52.800]  不容易找到工作
[00:24:52.800 --> 00:24:55.000]  不容易有一個前途
[00:24:55.000 --> 00:24:57.480]  家居生活很困難
[00:24:57.480 --> 00:25:00.640]  他們很容易會受到影響
[00:25:00.640 --> 00:25:02.000]  在這個情況之下
[00:25:02.000 --> 00:25:05.400]  沒錯他們都要承擔一些犯錯的結果
[00:25:05.400 --> 00:25:10.720]  但他們同樣需要別人對他們的憐憫和幫助
[00:25:10.720 --> 00:25:15.040]  所以就在「不可壓迫寄居的第九節」
[00:25:15.040 --> 00:25:18.520]  因為你們在埃及地也作過寄居的
[00:25:18.520 --> 00:25:22.160]  知道寄居者的心情
[00:25:22.160 --> 00:25:24.040]  在當中上帝勉勵我們
[00:25:24.040 --> 00:25:29.000]  仍然以愛以憐憫來關心他們
[00:25:29.000 --> 00:25:31.840]  下一個經文繼續提到安息年安息日
[00:25:31.840 --> 00:25:33.280]  我們不詳細說
[00:25:33.280 --> 00:25:35.120]  但其中清楚提出一個訊息
[00:25:35.120 --> 00:25:39.120]  就是實踐安息不是一種自私的行徑
[00:25:39.120 --> 00:25:42.240]  我自己休息我敬拜神
[00:25:42.240 --> 00:25:45.720]  而是安息當中讓你身邊的人
[00:25:45.720 --> 00:25:51.680]  其他的社群都得到幫助得到好處
[00:25:51.680 --> 00:25:56.280]  而讓他們都在神面前都可以蒙福
[00:25:56.280 --> 00:25:57.280]  各位弟兄姊妹
[00:25:57.280 --> 00:26:01.200]  我們常常讀到聖經新約的時候提及
[00:26:01.200 --> 00:26:05.440]  羅馬書講到我們要小心不要被惡所成
[00:26:05.440 --> 00:26:10.400]  反而要以善成惡
[00:26:10.400 --> 00:26:14.040]  而在很多社會的爭論人際間的爭論當中
[00:26:14.040 --> 00:26:19.800]  我們留心是行公正也都行良善
[00:26:19.800 --> 00:26:23.600]  這個正是上帝對我們的心意
[00:26:23.600 --> 00:26:26.040]  也都深知到在良善當中
[00:26:26.040 --> 00:26:31.360]  真正的光明和平安才會臨到我們
[00:26:31.360 --> 00:26:33.200]  我們一齊來祈禱
[00:26:40.200 --> 00:26:41.680]  公義的上帝
[00:26:41.680 --> 00:26:44.280]  滿有慈愛的上帝
[00:26:44.280 --> 00:26:45.880]  我們感謝祢
[00:26:45.880 --> 00:26:48.560]  賜下祢自己的真理
[00:26:48.560 --> 00:26:51.640]  求祢教導我們在社會上生活的時候
[00:26:51.640 --> 00:26:54.440]  如何按祢的心意行事
[00:26:54.440 --> 00:26:57.840]  讓祢的光照耀這個社會
[00:26:57.840 --> 00:26:58.760]  祢的教會
[00:26:58.760 --> 00:27:01.600]  祢的子民都榮耀祢
[00:27:01.600 --> 00:27:03.640]  求祢這樣幫助我們
[00:27:03.640 --> 00:27:05.600]  奉耶穌成名祈禱
[00:27:05.600 --> 00:27:06.600]  阿門
