
[00:00:00.000 --> 00:00:08.000]  感謝您的恩典,讓我們有這麼美麗的星期天可以一起來聚集敬拜主
[00:25:39.000 --> 00:25:40.000]  但是愚蠢沒有
[00:25:40.000 --> 00:25:41.000]  他自己去請
[00:25:41.000 --> 00:25:43.000]  然後愚蠢還說
[00:25:43.000 --> 00:25:45.000]  偷來的東西甜一點
[00:25:45.000 --> 00:25:47.000]  偷來的水甜一點
[00:25:47.000 --> 00:25:49.000]  偷來的餅更有味道
[00:25:49.000 --> 00:25:53.000]  我不知道他愚蠢是不是請客的時候
[00:25:53.000 --> 00:25:56.000]  教人偷東西來我那裏吃
[00:25:56.000 --> 00:25:58.000]  自備食物
[00:25:58.000 --> 00:26:01.000]  可能好像有些西方人叫Potluck Party
[00:26:01.000 --> 00:26:03.000]  你自己帶東西去吃
[00:26:03.000 --> 00:26:06.000]  他沒有預備
[00:26:06.000 --> 00:26:10.000]  面對兩個邀請
[00:26:10.000 --> 00:26:12.000]  不接受智慧邀請
[00:26:12.000 --> 00:26:15.000]  而接受愚蠢的邀請的話
[00:26:15.000 --> 00:26:20.000]  是不是真的極之愚蠢呢
[00:26:20.000 --> 00:26:22.000]  智慧預備了一切
[00:26:22.000 --> 00:26:25.000]  邀請你
[00:26:25.000 --> 00:26:27.000]  另外那個愚蠢什麼都不預備
[00:26:27.000 --> 00:26:29.000]  叫你自己沒東西吃
[00:26:29.000 --> 00:26:32.000]  偷點東西來吃就行了
[00:26:32.000 --> 00:26:33.000]  十八節說
[00:26:33.000 --> 00:26:36.000]  受害的人不知道死亡就在他那裏
[00:26:36.000 --> 00:26:38.000]  往他那裏去的
[00:26:38.000 --> 00:26:41.000]  已經墜入陰間的深處
[00:26:41.000 --> 00:26:44.000]  已經墜入可能有點誇張
[00:26:44.000 --> 00:26:48.000]  意思就是如果人接受愚蠢的邀請
[00:26:48.000 --> 00:26:50.000]  他真的很難自拔
[00:26:50.000 --> 00:26:52.000]  一定會墜入陰間
[00:26:52.000 --> 00:26:56.000]  他說死路一條
[00:26:56.000 --> 00:26:59.000]  上次我講針研第八章的時候提到
[00:26:59.000 --> 00:27:01.000]  上帝的智慧就是耶穌
[00:27:01.000 --> 00:27:02.000]  第九章就說
[00:27:02.000 --> 00:27:05.000]  智慧大排筵席去請客
[00:27:05.000 --> 00:27:07.000]  令我想到其實耶穌
[00:27:07.000 --> 00:27:11.000]  也邀請人去跟隨他
[00:27:11.000 --> 00:27:12.000]  他向人呼籲
[00:27:12.000 --> 00:27:15.000]  他說誰喝了我所吸的水
[00:27:15.000 --> 00:27:17.000]  誰就永遠不再渴
[00:27:17.000 --> 00:27:20.000]  我吸的水要在他裏面成為泉源
[00:27:20.000 --> 00:27:22.000]  不斷地湧出活水
[00:27:22.000 --> 00:27:25.000]  使他得到永恆的生命
[00:27:25.000 --> 00:27:26.000]  耶穌也說
[00:27:26.000 --> 00:27:27.000]  我就是生命的食糧
[00:27:27.000 --> 00:27:29.000]  到我這裏來的永遠不餓
[00:27:29.000 --> 00:27:32.000]  信我的永遠不渴
[00:27:32.000 --> 00:27:35.000]  水和糧都在耶穌那裏預備好了
[00:27:35.000 --> 00:27:38.000]  你不用去偷
[00:27:38.000 --> 00:27:40.000]  來吧所有勞苦背負重擔的人
[00:27:40.000 --> 00:27:42.000]  都到我這裏來
[00:27:42.000 --> 00:27:45.000]  我要使你們得安息
[00:27:45.000 --> 00:27:47.000]  當我們和主耶穌建立了一個
[00:27:47.000 --> 00:27:49.000]  持續相愛的關係之後
[00:27:49.000 --> 00:27:52.000]  我們就會更加有智慧
[00:27:52.000 --> 00:27:55.000]  與世上的人去建立關係
[00:27:55.000 --> 00:27:57.000]  保羅也提醒我們
[00:27:57.000 --> 00:28:00.000]  你們跟非信徒來往要有智慧
[00:28:00.000 --> 00:28:01.000]  要把握機會
[00:28:01.000 --> 00:28:03.000]  講話要溫和風趣
[00:28:03.000 --> 00:28:05.000]  要知道怎樣回答
[00:28:05.000 --> 00:28:08.000]  每一個人所提出的問題
[00:28:08.000 --> 00:28:10.000]  今天這個世界
[00:28:10.000 --> 00:28:11.000]  除了耶穌的邀請
[00:28:11.000 --> 00:28:13.000]  其實還有很多的聲音
[00:28:13.000 --> 00:28:15.000]  其他的聲音
[00:28:15.000 --> 00:28:17.000]  大部分都是來自魔鬼撒旦
[00:28:17.000 --> 00:28:20.000]  他呼籲人要向前看
[00:28:20.000 --> 00:28:21.000]  拜金錢
[00:28:21.000 --> 00:28:23.000]  為錢賣命
[00:28:23.000 --> 00:28:25.000]  但感謝主
[00:28:25.000 --> 00:28:28.000]  最近澳洲有位很知名的球星
[00:28:28.000 --> 00:28:31.000]  叫做Israel Falau
[00:28:31.000 --> 00:28:33.000]  以色列科流
[00:28:33.000 --> 00:28:34.000]  他是基督徒
[00:28:34.000 --> 00:28:35.000]  他在網頁上說
[00:28:35.000 --> 00:28:36.000]  根據聖經
[00:28:36.000 --> 00:28:39.000]  同性戀的人會落地獄
[00:28:39.000 --> 00:28:41.000]  球會馬上要取消
[00:28:41.000 --> 00:28:44.000]  他那張價值四百萬元的合約
[00:28:44.000 --> 00:28:47.000]  並且以後不可以打倫比賽
[00:28:47.000 --> 00:28:48.000]  很慘
[00:28:48.000 --> 00:28:51.000]  一生人的職業都沒有了
[00:28:51.000 --> 00:28:54.000]  但我們感謝主
[00:28:54.000 --> 00:28:57.000]  這位弟兄沒有由於錢而向壓力低頭
[00:28:57.000 --> 00:29:02.000]  他是堅決跟隨耶穌
[00:29:02.000 --> 00:29:05.000]  至於宗教的聲音對華人來說
[00:29:05.000 --> 00:29:07.000]  佛教的聲音當然是最強
[00:29:07.000 --> 00:29:11.000]  不過幾年前
[00:29:11.000 --> 00:29:15.000]  我也看過一位曾經出家23年的佛教師太
[00:29:15.000 --> 00:29:17.000]  叫做鄭麗駿
[00:29:17.000 --> 00:29:19.000]  她終於明白到
[00:29:19.000 --> 00:29:22.000]  真正的上帝是自有永有
[00:29:22.000 --> 00:29:26.000]  而不是佛教所說的無始無終
[00:29:26.000 --> 00:29:27.000]  她也說
[00:29:27.000 --> 00:29:28.000]  靠自己修行
[00:29:28.000 --> 00:29:31.000]  是沒有辦法可以得到永恆的生命
[00:29:31.000 --> 00:29:34.000]  唯有接受耶穌的邀請
[00:29:34.000 --> 00:29:38.000]  才可以得到永恆的生命
[00:29:38.000 --> 00:29:42.000]  在我們當中今天有人未信耶穌
[00:29:42.000 --> 00:29:44.000]  耶穌今天仍然邀請你
[00:29:44.000 --> 00:29:49.000]  來參加祂要給你的豐盛的筵席
[00:29:49.000 --> 00:29:53.000]  你自己要做出一個明智的選擇
[00:29:53.000 --> 00:29:55.000]  為自己生命的好處
[00:29:55.000 --> 00:30:00.000]  我當然勸你要接受耶穌的邀請
[00:30:00.000 --> 00:30:03.000]  如果你想接受又有問題的話
[00:30:03.000 --> 00:30:06.000]  散會之後歡迎你來找我
[00:30:06.000 --> 00:30:09.000]  大兄姊妹們
[00:30:09.000 --> 00:30:13.000]  我們要更加的去和上主
[00:30:13.000 --> 00:30:18.000]  主耶穌保持一個緊密的關係
[00:30:18.000 --> 00:30:20.000]  向我們一起祈禱
[00:30:20.000 --> 00:30:23.000]  真是天父感謝祢邀請我們
[00:30:23.000 --> 00:30:26.000]  和祢建立永恆的關係
[00:30:26.000 --> 00:30:28.000]  求祢幫助有智慧
[00:30:28.000 --> 00:30:31.000]  幫助我們有智慧和世人來往
[00:30:31.000 --> 00:30:33.000]  奉耶穌基督的名祈禱
[00:30:33.000 --> 00:30:34.000]  阿們
