
[00:00:00.000 --> 00:00:11.000]  我們今天就從詩篇 這些聖經裡頭 我們一同來看到心靈平靜的秘訣
[00:20:01.000 --> 00:20:03.000]  就因為我們裡面
[00:20:03.000 --> 00:20:05.000]  好像神不與我們在一起了
[00:20:05.000 --> 00:20:07.000]  神不與我們同在了
[00:20:07.000 --> 00:20:09.000]  所以你就覺得很難過
[00:20:09.000 --> 00:20:11.000]  很不平
[00:20:11.000 --> 00:20:13.000]  心裡頭愁煩
[00:20:13.000 --> 00:20:15.000]  其實如果我們常常想到神
[00:20:15.000 --> 00:20:17.000]  有神就夠了
[00:20:17.000 --> 00:20:18.000]  這樣的話
[00:20:18.000 --> 00:20:20.000]  我們裡面就有喜樂
[00:20:20.000 --> 00:20:25.000]  第四個命令
[00:20:25.000 --> 00:20:28.000]  就是第五節
[00:20:28.000 --> 00:20:30.000]  第五節所說的
[00:20:30.000 --> 00:20:34.000]  當將你的事交托耶和華
[00:20:34.000 --> 00:20:36.000]  並依靠他
[00:20:36.000 --> 00:20:39.000]  他就必成全
[00:20:39.000 --> 00:20:43.000]  這是將你的事交托
[00:20:43.000 --> 00:20:45.000]  交托的意思呢
[00:20:45.000 --> 00:20:47.000]  就是謝給
[00:20:47.000 --> 00:20:50.000]  好像你在工人
[00:20:50.000 --> 00:20:52.000]  要裝一個車
[00:20:52.000 --> 00:20:54.000]  他抬了一個很重的東西
[00:20:54.000 --> 00:20:56.000]  然後到車的地方
[00:20:56.000 --> 00:20:58.000]  就把它謝下來
[00:20:58.000 --> 00:21:00.000]  就謝給這個車了
[00:21:00.000 --> 00:21:03.000]  就不背在自己身上了
[00:21:03.000 --> 00:21:06.000]  在《聖經》上也提醒過我們
[00:21:06.000 --> 00:21:09.000]  彼得前書也提醒
[00:21:09.000 --> 00:21:12.000]  他說你們要把一切的憂慮
[00:21:12.000 --> 00:21:13.000]  謝給神
[00:21:13.000 --> 00:21:15.000]  謝給神
[00:21:15.000 --> 00:21:18.000]  因為他顧念你們
[00:21:18.000 --> 00:21:19.000]  就是交托
[00:21:19.000 --> 00:21:21.000]  就是謝給神
[00:21:21.000 --> 00:21:22.000]  謝了以後
[00:21:22.000 --> 00:21:24.000]  交托了以後呢
[00:21:24.000 --> 00:21:26.000]  你就不要把重擔
[00:21:26.000 --> 00:21:28.000]  再背在身上了
[00:21:28.000 --> 00:21:32.000]  你就不要再憂愁了
[00:21:32.000 --> 00:21:34.000]  我們常常聽到一個小故事
[00:21:34.000 --> 00:21:36.000]  就是有一個人背了一個擔子
[00:21:36.000 --> 00:21:37.000]  挑了一個擔子
[00:21:37.000 --> 00:21:40.000]  在路上走
[00:21:40.000 --> 00:21:41.000]  走得很辛苦
[00:21:41.000 --> 00:21:43.000]  然後過了一個車
[00:21:43.000 --> 00:21:45.000]  停下來了
[00:21:45.000 --> 00:21:47.000]  好心的司機叫他
[00:21:47.000 --> 00:21:48.000]  那你上車吧
[00:21:48.000 --> 00:21:50.000]  他就上來了
[00:21:50.000 --> 00:21:51.000]  上了車以後
[00:21:51.000 --> 00:21:54.000]  他在裡面看見
[00:21:54.000 --> 00:21:57.000]  怎麼這個人上了車以後
[00:21:57.000 --> 00:22:00.000]  還把擔子再背在身上呢
[00:22:00.000 --> 00:22:01.000]  他就告訴他
[00:22:01.000 --> 00:22:03.000]  你可以把擔子放下來的
[00:22:03.000 --> 00:22:05.000]  他說我坐你的車
[00:22:05.000 --> 00:22:07.000]  已經很不好意思了
[00:22:07.000 --> 00:22:09.000]  你給我這麼大的好處
[00:22:09.000 --> 00:22:11.000]  我不可以
[00:22:11.000 --> 00:22:14.000]  把我的擔子再放在你車上面
[00:22:14.000 --> 00:22:19.000]  叫你還要多加增加你的重量呢
[00:22:19.000 --> 00:22:20.000]  其實他不是
[00:22:20.000 --> 00:22:23.000]  他應該把擔子上了車了
[00:22:23.000 --> 00:22:24.000]  已經交托了
[00:22:24.000 --> 00:22:25.000]  然後把擔子呢
[00:22:25.000 --> 00:22:28.000]  就要把它放下來了
[00:22:28.000 --> 00:22:32.000]  就像農夫一樣的農民
[00:22:32.000 --> 00:22:35.000]  他們到的時候
[00:22:35.000 --> 00:22:36.000]  到播種的時候
[00:22:36.000 --> 00:22:39.000]  就把種子殺下去了
[00:22:39.000 --> 00:22:41.000]  他就交托
[00:22:41.000 --> 00:22:42.000]  交托了
[00:22:42.000 --> 00:22:43.000]  交托給這個地了
[00:22:43.000 --> 00:22:45.000]  交托給神了
[00:22:45.000 --> 00:22:46.000]  然後呢
[00:22:46.000 --> 00:22:49.000]  就等到收割了
[00:22:49.000 --> 00:22:52.000]  這個農夫這樣做的話
[00:22:52.000 --> 00:22:54.000]  就是個交托
[00:22:54.000 --> 00:22:55.000]  照樣呢
[00:22:55.000 --> 00:22:56.000]  我們信徒呢
[00:22:56.000 --> 00:22:59.000]  有信心也順服
[00:22:59.000 --> 00:23:01.000]  我們就把一切的憂慮呢
[00:23:01.000 --> 00:23:03.000]  交托給神了
[00:23:03.000 --> 00:23:07.000]  如果我們還是背著重擔
[00:23:07.000 --> 00:23:09.000]  我們對神還沒有信心
[00:23:09.000 --> 00:23:11.000]  那我們這個話
[00:23:11.000 --> 00:23:18.000]  是自己就可能受到虧損的
[00:23:18.000 --> 00:23:21.000]  他說當你在交托以後
[00:23:21.000 --> 00:23:22.000]  第六節說
[00:23:22.000 --> 00:23:26.000]  他要使你的公義如光發出
[00:23:26.000 --> 00:23:29.000]  使你的公平明如正午
[00:23:29.000 --> 00:23:31.000]  當你把這一切的事情
[00:23:31.000 --> 00:23:33.000]  都交托給他了
[00:23:33.000 --> 00:23:35.000]  交托給神了
[00:23:35.000 --> 00:23:37.000]  我們能夠學習
[00:23:37.000 --> 00:23:39.000]  在不平的環境當中
[00:23:39.000 --> 00:23:41.000]  我們來學習忍耐
[00:23:41.000 --> 00:23:45.000]  學習來順服
[00:23:45.000 --> 00:23:46.000]  那麼神呢
[00:23:46.000 --> 00:23:48.000]  必定會顯明
[00:23:48.000 --> 00:23:50.000]  我們是屬神的
[00:23:50.000 --> 00:23:52.000]  我們這些屬神的兒女
[00:23:52.000 --> 00:23:55.000]  是無辜的
[00:23:55.000 --> 00:23:58.000]  這個是講到
[00:23:58.000 --> 00:23:59.000]  我們神呢
[00:23:59.000 --> 00:24:02.000]  必定會最後顯出
[00:24:02.000 --> 00:24:03.000]  他是公義
[00:24:03.000 --> 00:24:07.000]  也顯出他的兒女是公義的
[00:24:07.000 --> 00:24:08.000]  我記得我們在這裡
[00:24:08.000 --> 00:24:10.000]  我講過一個見證
[00:24:10.000 --> 00:24:12.000]  就在德國有一個
[00:24:12.000 --> 00:24:15.000]  很出名的一個聖徒
[00:24:15.000 --> 00:24:17.000]  叫做Henry
[00:24:17.000 --> 00:24:19.000]  他為人很敬虔
[00:24:19.000 --> 00:24:20.000]  很愛主
[00:24:20.000 --> 00:24:23.000]  也很能夠幫助人
[00:24:23.000 --> 00:24:24.000]  有一天
[00:24:24.000 --> 00:24:26.000]  他在門口有人敲門
[00:24:26.000 --> 00:24:28.000]  他就把門打開了
[00:24:28.000 --> 00:24:29.000]  原來是一個
[00:24:29.000 --> 00:24:31.000]  他不認識的一個女人
[00:24:31.000 --> 00:24:35.000]  裡頭手上抱著一個嬰孩
[00:24:35.000 --> 00:24:36.000]  然後這個女人
[00:24:36.000 --> 00:24:37.000]  給了他以後呢
[00:24:37.000 --> 00:24:40.000]  就把嬰孩就交給他
[00:24:40.000 --> 00:24:43.000]  就把孩子交給他
[00:24:43.000 --> 00:24:46.000]  說這個是你的孩子
[00:24:46.000 --> 00:24:48.000]  然後把這個孩子給他以後
[00:24:48.000 --> 00:24:50.000]  他就走了
[00:24:50.000 --> 00:24:52.000]  那麼這個人還沒有反應過來
[00:24:52.000 --> 00:24:54.000]  到底怎麼回事
[00:24:54.000 --> 00:24:56.000]  結果這事情就在正常
[00:24:56.000 --> 00:24:59.000]  在這個周圍的地方傳開了
[00:24:59.000 --> 00:25:02.000]  你看這個人平時很愛主
[00:25:02.000 --> 00:25:03.000]  很敬虔
[00:25:03.000 --> 00:25:05.000]  結果他是假冒偽善
[00:25:05.000 --> 00:25:08.000]  結果他還做這樣的事情
[00:25:08.000 --> 00:25:10.000]  那麼他就心裡頭就
[00:25:10.000 --> 00:25:12.000]  很難過很不平了
[00:25:12.000 --> 00:25:14.000]  他就跟神禱告
[00:25:14.000 --> 00:25:15.000]  怎麼辦呢
[00:25:15.000 --> 00:25:17.000]  這個孩子不是我的
[00:25:17.000 --> 00:25:19.000]  我根本就沒有做這個事情
[00:25:19.000 --> 00:25:20.000]  怎麼這個事情
[00:25:20.000 --> 00:25:24.000]  會落到我的身上呢
[00:25:24.000 --> 00:25:25.000]  那麼神在禱告的時候
[00:25:25.000 --> 00:25:27.000]  聽見說
[00:25:27.000 --> 00:25:31.000]  他說我在世上的時候
[00:25:31.000 --> 00:25:33.000]  人家怎麼對待我的
[00:25:33.000 --> 00:25:36.000]  我怎麼能夠忍受這些冤枉
[00:25:36.000 --> 00:25:38.000]  這些不平的事情
[00:25:38.000 --> 00:25:41.000]  你呢也要學我
[00:25:41.000 --> 00:25:42.000]  你也要忍受
[00:25:42.000 --> 00:25:44.000]  你不要為自己
[00:25:44.000 --> 00:25:47.000]  說什麼辯護的話
[00:25:47.000 --> 00:25:49.000]  結果這個聖徒
[00:25:49.000 --> 00:25:51.000]  這位信徒呢
[00:25:51.000 --> 00:25:53.000]  就學習
[00:25:53.000 --> 00:25:55.000]  學習忍耐
[00:25:55.000 --> 00:25:58.000]  承受這些不公平的待遇
[00:25:58.000 --> 00:26:00.000]  他就把這個女孩子
[00:26:00.000 --> 00:26:03.000]  像他的女兒一樣的照顧
[00:26:03.000 --> 00:26:04.000]  他是一個人
[00:26:04.000 --> 00:26:06.000]  他是單身
[00:26:06.000 --> 00:26:08.000]  所以就把這個嬰孩呢
[00:26:08.000 --> 00:26:10.000]  就照顧他
[00:26:10.000 --> 00:26:14.000]  就好好地來撫養他
[00:26:14.000 --> 00:26:15.000]  過了幾年以後
[00:26:15.000 --> 00:26:18.000]  這女人又出現了
[00:26:18.000 --> 00:26:19.000]  這下又出現的話
[00:26:19.000 --> 00:26:23.000]  是跟正常的人來宣佈
[00:26:23.000 --> 00:26:25.000]  這個Henry這個基督徒
[00:26:25.000 --> 00:26:27.000]  他是無辜的
[00:26:27.000 --> 00:26:28.000]  這孩子不是他的
[00:26:28.000 --> 00:26:30.000]  就當時他說
[00:26:30.000 --> 00:26:32.000]  我是因為什麼難處
[00:26:32.000 --> 00:26:35.000]  我就把這責任推卸掉了
[00:26:35.000 --> 00:26:39.000]  他說他沒有做過這些事情
[00:26:39.000 --> 00:26:41.000]  幾年以後
[00:26:41.000 --> 00:26:43.000]  神證明他
[00:26:43.000 --> 00:26:44.000]  他是無辜的
[00:26:44.000 --> 00:26:46.000]  他是清白的
[00:26:46.000 --> 00:26:49.000]  所以就是叫我們教徒以後呢
[00:26:49.000 --> 00:26:53.000]  神要使你的光如
[00:26:53.000 --> 00:26:54.000]  公義呢
[00:26:54.000 --> 00:26:56.000]  像光發出來
[00:26:56.000 --> 00:27:00.000]  而且像中午那麼明亮的光
[00:27:00.000 --> 00:27:03.000]  所以當你把這個事情教導給他
[00:27:03.000 --> 00:27:06.000]  你還要依靠他
[00:27:06.000 --> 00:27:07.000]  這樣的話
[00:27:07.000 --> 00:27:13.000]  必定看到神會保守你
[00:27:13.000 --> 00:27:16.000]  第七節又是一個命令了
[00:27:16.000 --> 00:27:21.000]  他說你要你當默然依靠
[00:27:21.000 --> 00:27:23.000]  你當默然依靠耶化
[00:27:23.000 --> 00:27:26.000]  耐心等候他
[00:27:26.000 --> 00:27:29.000]  默然依靠
[00:27:29.000 --> 00:27:31.000]  這個默然依靠呢
[00:27:31.000 --> 00:27:34.000]  意思就是安息
[00:27:34.000 --> 00:27:36.000]  默然依靠的英文是rest
[00:27:36.000 --> 00:27:37.000]  就是一個安息
[00:27:37.000 --> 00:27:40.000]  在主裡頭安息
[00:27:40.000 --> 00:27:42.000]  在主裡頭安息
[00:27:42.000 --> 00:27:45.000]  就是你可以放心
[00:27:45.000 --> 00:27:47.000]  不要憂慮
[00:27:47.000 --> 00:27:49.000]  不要被中斷
[00:27:49.000 --> 00:27:52.000]  不要為自己說話
[00:27:52.000 --> 00:27:54.000]  當我們受到不平
[00:27:54.000 --> 00:27:55.000]  受到怨氣的時候
[00:27:55.000 --> 00:27:58.000]  我們自然的反應就是說話
[00:27:58.000 --> 00:28:00.000]  我不是這樣的
[00:28:00.000 --> 00:28:01.000]  我不是那樣的
[00:28:01.000 --> 00:28:03.000]  是他不好
[00:28:03.000 --> 00:28:05.000]  我們會說話
[00:28:05.000 --> 00:28:07.000]  我們要把我們的不滿
[00:28:07.000 --> 00:28:09.000]  不平的情緒發洩出來
[00:28:09.000 --> 00:28:10.000]  但是神呢
[00:28:10.000 --> 00:28:12.000]  他說你要默然依靠
[00:28:12.000 --> 00:28:15.000]  你要在主裡頭安息
[00:28:15.000 --> 00:28:18.000]  不為自己說話
[00:28:18.000 --> 00:28:19.000]  所以很多時候
[00:28:19.000 --> 00:28:21.000]  我們能夠安靜
[00:28:21.000 --> 00:28:23.000]  遇到不平的事情
[00:28:23.000 --> 00:28:25.000]  我們能安靜不說話
[00:28:25.000 --> 00:28:29.000]  是一個最好的方法
[00:28:29.000 --> 00:28:37.000]  這表示我們有一個敬畏神的心
[00:28:37.000 --> 00:28:42.000]  神叫我們來安息在祂的裡頭
[00:28:42.000 --> 00:28:44.000]  因為可能你覺得
[00:28:44.000 --> 00:28:45.000]  一安息的話
[00:28:45.000 --> 00:28:49.000]  這事情要很久才能夠解決
[00:28:49.000 --> 00:28:52.000]  很久才能夠清除
[00:28:52.000 --> 00:28:54.000]  時間可能很長
[00:28:54.000 --> 00:28:58.000]  可是聖經多次的告訴我們
[00:28:58.000 --> 00:29:01.000]  時間是掌握在聖的手中
[00:29:01.000 --> 00:29:03.000]  聖經也說了
[00:29:03.000 --> 00:29:08.000]  神看一樂如千年 千年如一樂
[00:29:08.000 --> 00:29:10.000]  那天我跟他姊妹就問我了
[00:29:10.000 --> 00:29:15.000]  一樂如千年 千年如一樂
[00:29:15.000 --> 00:29:19.000]  好像有些地方就說了
[00:29:19.000 --> 00:29:24.000]  當你用顯微鏡來看事情的時候
[00:29:24.000 --> 00:29:26.000]  到底是一樂如千年呢
[00:29:26.000 --> 00:29:29.000]  還是千年如一樂呢
[00:29:29.000 --> 00:29:30.000]  我說我的體會就是
[00:29:30.000 --> 00:29:32.000]  當你用顯微鏡來看的話
[00:29:32.000 --> 00:29:34.000]  好像一天放大出來
[00:29:34.000 --> 00:29:36.000]  好像就一千年
[00:29:36.000 --> 00:29:38.000]  放大很大
[00:29:38.000 --> 00:29:41.000]  那麼當你用望遠鏡來看東西的時候
[00:29:41.000 --> 00:29:43.000]  可能千年如一樂
[00:29:43.000 --> 00:29:46.000]  很遠很多的東西
[00:29:46.000 --> 00:29:49.000]  看起來不過就是在眼前
[00:29:49.000 --> 00:29:52.000]  所以時間掌握在神手裡
[00:29:52.000 --> 00:29:55.000]  它可以讓這個事情很快地過去
[00:29:55.000 --> 00:29:57.000]  你如果有病了
[00:29:57.000 --> 00:30:00.000]  有的基督徒可能病了十年八年
[00:30:00.000 --> 00:30:02.000]  一直到他離開世界
[00:30:02.000 --> 00:30:04.000]  這病一直還沒有好
[00:30:04.000 --> 00:30:05.000]  他不是沒有禱告
[00:30:05.000 --> 00:30:06.000]  他也禱告
[00:30:06.000 --> 00:30:10.000]  反正神就沒有立刻就醫治他
[00:30:10.000 --> 00:30:12.000]  那有的時候基督徒也禱告
[00:30:12.000 --> 00:30:14.000]  病就好了
[00:30:14.000 --> 00:30:16.000]  所以時間可以快可以慢
[00:30:16.000 --> 00:30:18.000]  都在神的手中
[00:30:18.000 --> 00:30:23.000]  神教我們的就是要安息在他裡頭
[00:30:23.000 --> 00:30:25.000]  是快也好 慢也好
[00:30:25.000 --> 00:30:30.000]  神都是清楚的命令 清楚的話
[00:30:30.000 --> 00:30:33.000]  那麼其實神呢
[00:30:33.000 --> 00:30:35.000]  我們在等候神呢
[00:30:35.000 --> 00:30:41.000]  神是值得我們等候的
[00:30:41.000 --> 00:30:43.000]  時間掌握在神手中
[00:30:43.000 --> 00:30:44.000]  可以快可以慢
[00:30:44.000 --> 00:30:47.000]  祂是我們值得等候的
[00:30:47.000 --> 00:30:50.000]  祂永遠不會失信
[00:30:50.000 --> 00:30:51.000]  看起來好像時間長了
[00:30:51.000 --> 00:30:53.000]  神到底有沒有聽禱告
[00:30:53.000 --> 00:30:55.000]  神到底管不管呢
[00:30:55.000 --> 00:30:57.000]  神是信使的
[00:30:57.000 --> 00:31:01.000]  祂一定會管這些事情
[00:31:01.000 --> 00:31:03.000]  再下來一個命令
[00:31:03.000 --> 00:31:05.000]  就在第八節了
[00:31:05.000 --> 00:31:10.000]  當止住怒氣離棄憤怒
[00:31:10.000 --> 00:31:14.000]  意思就是從怒氣從生氣離開
[00:31:14.000 --> 00:31:16.000]  不要生氣了
[00:31:16.000 --> 00:31:19.000]  憤怒就比生氣還要嚴重點的
[00:31:19.000 --> 00:31:22.000]  要離氣離開它
[00:31:22.000 --> 00:31:24.000]  那這個憤怒呢
[00:31:24.000 --> 00:31:26.000]  可以使人作惡的
[00:31:26.000 --> 00:31:29.000]  他說不要心懷不平
[00:31:29.000 --> 00:31:31.000]  以致作惡
[00:31:31.000 --> 00:31:33.000]  當你憤怒 憤怒到最後呢
[00:31:33.000 --> 00:31:35.000]  你會作惡的
[00:31:35.000 --> 00:31:36.000]  怎麼叫作惡呢
[00:31:36.000 --> 00:31:42.000]  你就會攔住他
[00:31:42.000 --> 00:31:44.000]  這個人做這麼多壞事
[00:31:44.000 --> 00:31:46.000]  我要去制止他
[00:31:46.000 --> 00:31:47.000]  結果呢
[00:31:47.000 --> 00:31:50.000]  你用你自己的方法去對付他
[00:31:50.000 --> 00:31:52.000]  那麼這樣的話呢
[00:31:52.000 --> 00:31:54.000]  也會是一個作惡
[00:31:54.000 --> 00:31:55.000]  另外呢
[00:31:55.000 --> 00:31:58.000]  我們受了不平的以後呢
[00:31:58.000 --> 00:32:00.000]  我們對神有怨氣
[00:32:00.000 --> 00:32:02.000]  那麼這個也是作惡
[00:32:02.000 --> 00:32:03.000]  所以這個怒氣呢
[00:32:03.000 --> 00:32:05.000]  可以是對惡人
[00:32:05.000 --> 00:32:08.000]  也可以是對神
[00:32:08.000 --> 00:32:12.000]  怪神怎麼讓這個事情臨到我呢
[00:32:12.000 --> 00:32:15.000]  所以這個憤怒呢
[00:32:15.000 --> 00:32:18.000]  是使神不要我們作惡
[00:32:18.000 --> 00:32:24.000]  讓他來處理
[00:32:24.000 --> 00:32:26.000]  不義的事情呢
[00:32:26.000 --> 00:32:28.000]  是要過去的
[00:32:28.000 --> 00:32:30.000]  但是公義呢
[00:32:30.000 --> 00:32:31.000]  神的義呢
[00:32:31.000 --> 00:32:34.000]  卻是要存到永遠的
[00:32:34.000 --> 00:32:36.000]  這些惡人呢
[00:32:36.000 --> 00:32:39.000]  他們不過是暫時的
[00:32:39.000 --> 00:32:42.000]  最後都是要將草被割下
[00:32:42.000 --> 00:32:47.000]  要將青菜快要枯開
[00:32:47.000 --> 00:32:59.000]  那積極方面呢
[00:32:59.000 --> 00:33:00.000]  積極方面
[00:33:00.000 --> 00:33:07.000]  我們就是要這個青菜
[00:33:07.000 --> 00:33:08.000]  等候神
[00:33:08.000 --> 00:33:09.000]  畢竟就是說
[00:33:09.000 --> 00:33:14.000]  等候神的也要把你承受地圖
[00:33:14.000 --> 00:33:15.000]  這篇詩篇裡頭
[00:33:15.000 --> 00:33:19.000]  一共有五次提到要承受地圖
[00:33:19.000 --> 00:33:22.000]  從各方面來解釋給我們聽
[00:33:22.000 --> 00:33:25.000]  承受地圖是什麼樣
[00:33:25.000 --> 00:33:26.000]  這惡人呢
[00:33:26.000 --> 00:33:28.000]  他說在地上呢
[00:33:28.000 --> 00:33:32.000]  要被解除
[00:33:32.000 --> 00:33:33.000]  他說過不久
[00:33:33.000 --> 00:33:36.000]  你要看他歸無有
[00:33:36.000 --> 00:33:37.000]  你看世界上
[00:33:37.000 --> 00:33:38.000]  在歷史上
[00:33:38.000 --> 00:33:42.000]  這些做壞事的這些壞人
[00:33:42.000 --> 00:33:43.000]  他們殺了多少人
[00:33:43.000 --> 00:33:45.000]  做了多少壞事
[00:33:45.000 --> 00:33:47.000]  結果你現在再看一看
[00:33:47.000 --> 00:33:50.000]  他們好像都已經過去了
[00:33:50.000 --> 00:33:51.000]  他說呢
[00:33:51.000 --> 00:33:56.000]  就是要等候神
[00:33:56.000 --> 00:33:57.000]  那麼義人呢
[00:33:57.000 --> 00:33:59.000]  一定的結果呢
[00:33:59.000 --> 00:34:00.000]  一定是有平安
[00:34:00.000 --> 00:34:03.000]  一定是有喜樂的
[00:34:03.000 --> 00:34:04.000]  那麼這個是
[00:34:04.000 --> 00:34:08.000]  也一定要蒙神的祝福的
[00:34:08.000 --> 00:34:11.000]  惡人從地上除掉了
[00:34:11.000 --> 00:34:13.000]  剩下的呢
[00:34:13.000 --> 00:34:14.000]  義人呢
[00:34:14.000 --> 00:34:16.000]  就要承受
[00:34:16.000 --> 00:34:20.000]  就接受地上神給他的一切的福氣
[00:34:20.000 --> 00:34:21.000]  特別是說到
[00:34:21.000 --> 00:34:23.000]  無論你在世上
[00:34:23.000 --> 00:34:26.000]  受到什麼樣的待遇
[00:34:26.000 --> 00:34:29.000]  可能今生你不會
[00:34:29.000 --> 00:34:31.000]  得到什麼好的結果
[00:34:31.000 --> 00:34:33.000]  但是在神的國裡頭
[00:34:33.000 --> 00:34:35.000]  神就是要紀念你
[00:34:35.000 --> 00:34:39.000]  所受的一切的苦難
[00:34:39.000 --> 00:34:41.000]  第六個:止住怒氣
[00:34:41.000 --> 00:34:43.000]  離棄憤怒
[00:34:43.000 --> 00:34:46.000]  第七個是在二十七節了
[00:34:46.000 --> 00:34:48.000]  二十七節就提到了
[00:34:48.000 --> 00:34:49.000]  他說
[00:34:49.000 --> 00:34:53.000]  你當離惡行善
[00:34:53.000 --> 00:34:58.000]  就可以永遠安居
[00:34:58.000 --> 00:35:00.000]  這樣的話就告訴我們
[00:35:00.000 --> 00:35:02.000]  要以惡人的結局呢
[00:35:02.000 --> 00:35:04.000]  作為警戒
[00:35:04.000 --> 00:35:07.000]  要看到歷史上這些惡人
[00:35:07.000 --> 00:35:09.000]  他的結果怎麼樣
[00:35:09.000 --> 00:35:11.000]  你要提醒自己
[00:35:11.000 --> 00:35:14.000]  不要走他們所走過的路
[00:35:14.000 --> 00:35:16.000]  因為神所喜歡的
[00:35:16.000 --> 00:35:18.000]  就是愛他的人
[00:35:18.000 --> 00:35:20.000]  守他皆寧的人
[00:35:20.000 --> 00:35:22.000]  神說要向他們
[00:35:22.000 --> 00:35:26.000]  施持愛直到前代
[00:35:26.000 --> 00:35:28.000]  那積極方面呢
[00:35:28.000 --> 00:35:29.000]  就叫行善
[00:35:29.000 --> 00:35:31.000]  離開惡
[00:35:31.000 --> 00:35:35.000]  然後做好的事情
[00:35:35.000 --> 00:35:38.000]  意思就是要好好的生活
[00:35:38.000 --> 00:35:41.000]  要盡到我們的本分
[00:35:41.000 --> 00:35:43.000]  聖經也告訴我們
[00:35:43.000 --> 00:35:45.000]  我們不要以惡報惡
[00:35:45.000 --> 00:35:47.000]  我們要以善神惡
[00:35:47.000 --> 00:35:51.000]  要為逼迫他的人禱告
[00:35:51.000 --> 00:35:54.000]  這就是我們要行善
[00:35:54.000 --> 00:35:55.000]  行善的意思就是
[00:35:55.000 --> 00:35:57.000]  按照神的意思
[00:35:57.000 --> 00:35:59.000]  過每天的生活
[00:35:59.000 --> 00:36:01.000]  如果我們沒有行善
[00:36:01.000 --> 00:36:03.000]  忽略了行善
[00:36:03.000 --> 00:36:05.000]  那只是埋怨
[00:36:05.000 --> 00:36:07.000]  那說不定
[00:36:07.000 --> 00:36:10.000]  自己也會犯罪
[00:36:10.000 --> 00:36:12.000]  所以就是叫我們要
[00:36:12.000 --> 00:36:15.000]  離惡行善
[00:36:15.000 --> 00:36:19.000]  最後一條就是在三十四節
[00:36:19.000 --> 00:36:22.000]  三十四節說的
[00:36:22.000 --> 00:36:25.000]  他說你當等候耶和華
[00:36:25.000 --> 00:36:28.000]  遵守他的道
[00:36:28.000 --> 00:36:32.000]  所以叫我們等候耶和華
[00:36:32.000 --> 00:36:33.000]  還有一個呢
[00:36:33.000 --> 00:36:37.000]  要遵守他的道
[00:36:37.000 --> 00:36:38.000]  這個等候
[00:36:38.000 --> 00:36:40.000]  這句話是很容易說的
[00:36:40.000 --> 00:36:42.000]  我們常常聽別人弟兄妹妹說
[00:36:42.000 --> 00:36:44.000]  你要等候啊等候
[00:36:44.000 --> 00:36:46.000]  等候很容易說的
[00:36:46.000 --> 00:36:48.000]  碰到自己的時候呢
[00:36:48.000 --> 00:36:49.000]  要等候
[00:36:49.000 --> 00:36:51.000]  是覺得很難的
[00:36:51.000 --> 00:36:53.000]  因為我們的人呢
[00:36:53.000 --> 00:36:55.000]  是沒有什麼耐心的
[00:36:55.000 --> 00:36:57.000]  我們希望這難處呢
[00:36:57.000 --> 00:36:59.000]  很快就解決
[00:36:59.000 --> 00:37:00.000]  希望我們的難處
[00:37:00.000 --> 00:37:03.000]  難處一禱告就過去了
[00:37:03.000 --> 00:37:05.000]  可是有的時候不是這樣
[00:37:05.000 --> 00:37:06.000]  那怎麼辦呢
[00:37:06.000 --> 00:37:07.000]  你要等候
[00:37:07.000 --> 00:37:11.000]  所以等候是不太容易做到的
[00:37:11.000 --> 00:37:14.000]  我們需要從上面來的力量
[00:37:14.000 --> 00:37:16.000]  從神給我們的力量
[00:37:16.000 --> 00:37:17.000]  叫我們呢
[00:37:17.000 --> 00:37:21.000]  能夠要忍耐
[00:37:21.000 --> 00:37:23.000]  這等候
[00:37:23.000 --> 00:37:25.000]  也是一個意思呢
[00:37:25.000 --> 00:37:28.000]  就是造神的時間
[00:37:28.000 --> 00:37:30.000]  等候神的時間
[00:37:30.000 --> 00:37:32.000]  神可能快可能慢
[00:37:32.000 --> 00:37:34.000]  神有祂的時間
[00:37:34.000 --> 00:37:38.000]  神什麼時候解決我們的難處
[00:37:38.000 --> 00:37:40.000]  怎麼叫我們從難處出來
[00:37:40.000 --> 00:37:42.000]  祂有祂的時間
[00:37:42.000 --> 00:37:43.000]  而且神呢
[00:37:43.000 --> 00:37:45.000]  有祂的方法
[00:37:45.000 --> 00:37:50.000]  所以等候就是按照神的方法
[00:37:50.000 --> 00:37:51.000]  神呢
[00:37:51.000 --> 00:37:54.000]  常常是要我們忍耐
[00:37:54.000 --> 00:37:56.000]  按祂的方法
[00:37:56.000 --> 00:37:58.000]  不是來報復別人
[00:37:58.000 --> 00:38:01.000]  而是叫我們依靠祂
[00:38:01.000 --> 00:38:02.000]  那麼還是呢
[00:38:02.000 --> 00:38:06.000]  要行在神的道路中間
[00:38:06.000 --> 00:38:09.000]  所以一個就是造神的時間
[00:38:09.000 --> 00:38:10.000]  用神的方法
[00:38:10.000 --> 00:38:13.000]  行在神的路上
[00:38:13.000 --> 00:38:14.000]  這樣的話
[00:38:14.000 --> 00:38:16.000]  這樣是積極性的等候
[00:38:16.000 --> 00:38:17.000]  不是消極的
[00:38:17.000 --> 00:38:19.000]  只是等的
[00:38:19.000 --> 00:38:23.000]  就是告訴我們要等候
[00:38:23.000 --> 00:38:25.000]  所以我們這裡特別提到
[00:38:25.000 --> 00:38:28.000]  要遵守祂的道
