
[00:00:00.000 --> 00:00:06.540]  馬太福音28章18節到20節
[00:20:56.160 --> 00:21:00.360]  哪個行業是微笑指數包尾呢
[00:21:00.360 --> 00:21:01.760]  然後他說
[00:21:01.760 --> 00:21:03.560]  這麼多的服務行業
[00:21:03.560 --> 00:21:05.560]  服務行業裏面
[00:21:05.560 --> 00:21:07.360]  微笑指數最弱的
[00:21:07.360 --> 00:21:10.360]  最差的最弱的行業是什麼呢
[00:21:10.360 --> 00:21:11.160]  我說出來
[00:21:11.160 --> 00:21:12.160]  如果你是做那個行業
[00:21:12.160 --> 00:21:13.160]  請你原諒我
[00:21:13.160 --> 00:21:15.560]  我不是針對你
[00:21:15.560 --> 00:21:16.560]  他說
[00:21:16.560 --> 00:21:18.560]  是那些開大巴
[00:21:18.560 --> 00:21:22.160]  開小巴的司機
[00:21:22.160 --> 00:21:23.960]  原來是微笑指數
[00:21:23.960 --> 00:21:25.160]  這麼多的行業裏面
[00:21:25.160 --> 00:21:27.160]  是最差的最低的
[00:21:27.160 --> 00:21:29.560]  所以當時你又開大巴開小巴
[00:21:29.560 --> 00:21:30.960]  請你不要怪我
[00:21:30.960 --> 00:21:35.160]  我不是針對你
[00:21:35.160 --> 00:21:36.560]  那你上巴士的時候
[00:21:36.560 --> 00:21:37.960]  也發覺真是的
[00:21:37.960 --> 00:21:39.160]  你見到司機
[00:21:39.160 --> 00:21:41.760]  有沒有對你笑口誓誓的樣子
[00:21:41.760 --> 00:21:44.560]  沒有的
[00:21:44.560 --> 00:21:45.760]  拍卡沒有
[00:21:45.760 --> 00:21:50.760]  入錢沒有
[00:21:50.760 --> 00:21:51.560]  那你又知不知道
[00:21:51.560 --> 00:21:53.360]  哪個服務行業
[00:21:53.360 --> 00:21:54.760]  微笑指數最高呢
[00:21:54.760 --> 00:21:56.760]  在香港
[00:21:56.760 --> 00:21:58.560]  就是叫你買手錶
[00:21:58.560 --> 00:21:59.560]  買金
[00:21:59.560 --> 00:22:01.560]  買銀那些
[00:22:01.560 --> 00:22:03.560]  那些是微笑指數最高
[00:22:03.560 --> 00:22:04.760]  但拉運來說
[00:22:04.760 --> 00:22:06.760]  全世界是排最後
[00:22:06.760 --> 00:22:08.960]  那你說淒不淒涼
[00:22:08.960 --> 00:22:10.160]  真的很淒涼
[00:22:10.160 --> 00:22:11.360]  等一等
[00:22:11.360 --> 00:22:14.360]  為什麼香港人笑都笑不出來
[00:22:14.360 --> 00:22:15.960]  這麼多重擔嗎
[00:22:15.960 --> 00:22:17.160]  這麼多壓力嗎
[00:22:17.160 --> 00:22:18.560]  沒錯這個是真的
[00:22:18.560 --> 00:22:21.960]  但我發覺最明顯一個原因
[00:22:21.960 --> 00:22:23.160]  其中一個原因
[00:22:23.160 --> 00:22:25.160]  就是香港人平時
[00:22:25.160 --> 00:22:26.160]  聽聽賣賣
[00:22:26.160 --> 00:22:29.360]  很多很不開心的消息
[00:22:29.360 --> 00:22:31.360]  大家認同嗎
[00:22:31.360 --> 00:22:32.360]  經常聽聽賣賣
[00:22:32.360 --> 00:22:33.760]  當然很灰
[00:22:33.760 --> 00:22:34.960]  很心鬱
[00:22:34.960 --> 00:22:36.960]  很不開心的消息
[00:22:36.960 --> 00:22:39.960]  好像昨天那個什麼扶手電梯
[00:22:39.960 --> 00:22:42.760]  又發生了
[00:22:42.760 --> 00:22:44.560]  有時候我們聽聽賣賣
[00:22:44.560 --> 00:22:45.360]  接收賣賣
[00:22:45.360 --> 00:22:48.760]  都是一些很負面不開心的消息
[00:22:48.760 --> 00:22:51.360]  各位頂智妹妹
[00:22:51.360 --> 00:22:56.560]  今天你和我要一反常態
[00:22:56.560 --> 00:23:00.960]  正是香港最需要有正面消息的時候
[00:23:00.960 --> 00:23:03.560]  最需要有好消息的時候
[00:23:03.560 --> 00:23:04.960]  你和我
[00:23:04.960 --> 00:23:06.760]  義不容辭的
[00:23:06.760 --> 00:23:10.560]  將好消息傳開去
[00:23:10.560 --> 00:23:12.960]  什麼是最好的消息
[00:23:12.960 --> 00:23:15.760]  神的話就是最好的消息
[00:23:15.760 --> 00:23:18.160]  福音就是好訊息
[00:23:18.160 --> 00:23:19.160]  頂智妹妹
[00:23:19.160 --> 00:23:21.560]  當人人都說你沒用的
[00:23:21.560 --> 00:23:24.960]  當人人說你生在這個世界上多餘的
[00:23:24.960 --> 00:23:27.960]  當人家說你好像地底泥的時候
[00:23:27.960 --> 00:23:29.160]  你說不是
[00:23:29.160 --> 00:23:31.160]  你告訴這個朋友
[00:23:31.160 --> 00:23:32.960]  你是尊貴
[00:23:32.960 --> 00:23:35.160]  因為你是神所做的
[00:23:35.160 --> 00:23:37.160]  因為神愛你
[00:23:37.160 --> 00:23:39.160]  因為神愛世人
[00:23:39.160 --> 00:23:42.560]  所以上帝不要拋棄你
[00:23:42.560 --> 00:23:44.160]  上帝沒有離開你
[00:23:44.160 --> 00:23:47.160]  你在上帝的眼中都是尊貴的
[00:23:47.160 --> 00:23:48.160]  頂智妹妹
[00:23:48.160 --> 00:23:50.960]  我們要將這個好消息告訴別人
[00:23:50.960 --> 00:23:54.760]  當人人都覺得你自己前途很灰暗
[00:23:54.760 --> 00:23:58.960]  當你沒有向上流的時候
[00:23:58.960 --> 00:24:00.360]  你告訴他
[00:24:00.360 --> 00:24:01.160]  不是
[00:24:01.160 --> 00:24:02.960]  在耶穌基督裡面
[00:24:02.960 --> 00:24:04.760]  你是有希望的
[00:24:04.760 --> 00:24:05.960]  Amen
[00:24:05.960 --> 00:24:07.160]  頂智妹妹
[00:24:07.160 --> 00:24:09.160]  你在神的裡面
[00:24:09.160 --> 00:24:10.760]  你是有盼望的
[00:24:10.760 --> 00:24:14.960]  因為上帝是一位無所不能的上帝
[00:24:14.960 --> 00:24:21.560]  今天我們要向四周的人告訴他們一個好消息
[00:24:21.560 --> 00:24:26.760]  就是上帝的兒子耶穌基督為你而犧牲
[00:24:26.760 --> 00:24:30.960]  你可以成為一個新造的人
[00:24:30.960 --> 00:24:34.360]  不再一樣的人
[00:24:34.360 --> 00:24:38.160]  只要你接受主耶穌基督的救恩
[00:24:38.160 --> 00:24:42.760]  最後這個大使命也有第三個特色
[00:24:42.760 --> 00:24:45.160]  第三個特色是什麼呢?
[00:24:45.160 --> 00:24:48.760]  就是人人有份
[00:24:48.760 --> 00:24:51.360]  大家喜不喜歡聽人人有份?
[00:24:51.360 --> 00:24:54.160]  因為人人有份下一句是什麼?
[00:24:54.160 --> 00:24:56.760]  永不落空
[00:24:56.760 --> 00:25:00.960]  原來上帝將這個大使命給我們的時候
[00:25:00.960 --> 00:25:01.960]  各位頂智妹妹
[00:25:01.960 --> 00:25:06.160]  是每一個人都有份在其中
[00:25:06.160 --> 00:25:08.160]  只要你信了耶穌
[00:25:08.160 --> 00:25:09.960]  只要你是重新得救的基督徒
[00:25:09.960 --> 00:25:15.960]  你就有份來領受去實踐這個大使命
[00:25:15.960 --> 00:25:17.560]  我想問大家
[00:25:17.560 --> 00:25:19.960]  耶穌頒佈這個大使命
[00:25:19.960 --> 00:25:23.960]  健康的人可以來傳福音
[00:25:23.960 --> 00:25:26.960]  我想問大家有病的人可以嗎?
[00:25:26.960 --> 00:25:28.760]  你看我剛才講完見證
[00:25:28.760 --> 00:25:34.160]  你知道有病的人一樣可以傳福音
[00:25:34.160 --> 00:25:37.160]  我們身體健全的人可以傳福音
[00:25:37.160 --> 00:25:39.960]  身體有殘障的人可以傳福音嗎?
[00:25:39.960 --> 00:25:41.960]  都一樣可以傳福音
[00:25:41.960 --> 00:25:42.960]  頂智妹妹
[00:25:42.960 --> 00:25:45.160]  因為上帝是很公平的
[00:25:45.160 --> 00:25:46.960]  無論你是什麼背景
[00:25:46.960 --> 00:25:48.160]  什麼身份
[00:25:48.160 --> 00:25:49.960]  只要你是神的兒女
[00:25:49.960 --> 00:25:55.360]  你就有資格來實踐這個大使命
[00:25:55.360 --> 00:25:56.960]  去領受這個大使命
[00:25:56.960 --> 00:25:59.560]  去傳主的福音
[00:25:59.560 --> 00:26:02.760]  我記得當我們福音聖會
[00:26:02.760 --> 00:26:05.960]  上一期培訓班舉行的時候
[00:26:05.960 --> 00:26:10.160]  我發覺當我們第一期的培訓班
[00:26:10.160 --> 00:26:13.760]  雖然當時都未知道大球場是批了出來
[00:26:13.760 --> 00:26:15.360]  還是很早的時間
[00:26:15.360 --> 00:26:16.960]  但我們都有五六百人
[00:26:16.960 --> 00:26:20.560]  報名參加這個陪談員的培訓
[00:26:20.560 --> 00:26:23.160]  或者叫三合一的培訓
[00:26:23.160 --> 00:26:25.760]  但竟然我發覺裡面培訓班
[00:26:25.760 --> 00:26:29.960]  有十幾二十位的頂智妹是很特別的
[00:26:29.960 --> 00:26:30.960]  為什麼呢?
[00:26:30.960 --> 00:26:34.760]  原來這一班的頂智妹是眼睛失明的
[00:26:34.760 --> 00:26:36.760]  是視障人士
[00:26:36.760 --> 00:26:40.960]  當他們都要去報名參加陪談訓練的時候
[00:26:40.960 --> 00:26:44.360]  我為這一班的頂智妹很感恩
[00:26:44.360 --> 00:26:49.760]  因為上帝將大使命委託了給她
[00:26:49.760 --> 00:26:53.960]  上帝榮耀的大使命是頒佈了給她
[00:26:53.960 --> 00:26:56.760]  今天上帝將這個大使命
[00:26:56.760 --> 00:27:04.960]  也是頒佈了、委託了給你和我去實踐這個大使命
[00:27:04.960 --> 00:27:07.160]  最後
[00:27:07.160 --> 00:27:08.760]  我想告訴大家
[00:27:08.760 --> 00:27:10.960]  在結束的時候
[00:27:10.960 --> 00:27:12.960]  我想大家知道
[00:27:12.960 --> 00:27:15.360]  耶穌頒佈大使命到現在
[00:27:15.360 --> 00:27:18.160]  已經有二千多年的時間
[00:27:18.160 --> 00:27:23.360]  這二千多年的日子當中
[00:27:23.360 --> 00:27:29.360]  世界上曾經出現了很多很叱吒風雲的人物
[00:27:29.360 --> 00:27:33.960]  世界上曾經有很多權傾天下的人物
[00:27:33.960 --> 00:27:38.560]  但這些人物都是大江東去
[00:27:38.560 --> 00:27:40.360]  二千多年來
[00:27:40.360 --> 00:27:42.560]  這個歷史上告訴我們
[00:27:42.560 --> 00:27:47.760]  世界上有很多很強大的帝國
[00:27:47.760 --> 00:27:54.360]  但這些帝國現今已經銷聲匿跡
[00:27:54.360 --> 00:27:55.960]  但有一件事
[00:27:55.960 --> 00:27:57.760]  二千多年到今天
[00:27:57.760 --> 00:28:01.160]  仍然沒有停止、沒有改變
[00:28:01.160 --> 00:28:04.160]  仍然是薪火相傳到今天
[00:28:04.160 --> 00:28:08.160]  這就是主耶穌的大使命
[00:28:08.160 --> 00:28:10.360]  只要有人的地方
[00:28:10.360 --> 00:28:15.160]  就有人來實踐這個大使命
[00:28:15.160 --> 00:28:16.560]  只要有人的地方
[00:28:16.560 --> 00:28:19.360]  就有人去將這個福音傳開
[00:28:19.360 --> 00:28:20.560]  正如今天
[00:28:20.560 --> 00:28:23.560]  你和我坐在這裡成為上帝的兒女
[00:28:23.560 --> 00:28:27.960]  是因為之前有人向我們傳福音
[00:28:27.960 --> 00:28:30.160]  今天感謝主
[00:28:30.160 --> 00:28:33.160]  耶穌的大使命到現在
[00:28:33.160 --> 00:28:37.760]  仍然不斷地承傳下去
[00:28:37.760 --> 00:28:39.360]  所以我們感謝上帝
[00:28:39.360 --> 00:28:40.760]  在最後的時候
[00:28:40.760 --> 00:28:44.960]  我想告訴大家一個好消息
[00:28:44.960 --> 00:28:47.560]  就是十年前
[00:28:47.560 --> 00:28:51.360]  上帝給香港有郭福臨的報道會
[00:28:51.360 --> 00:28:52.960]  在座當中有多少位
[00:28:52.960 --> 00:28:55.560]  十年前有去過大球場的呢?
[00:28:55.560 --> 00:28:57.360]  你舉手給我看看有沒有
[00:28:57.360 --> 00:28:59.560]  是去郭福臨報道會的
[00:28:59.560 --> 00:29:02.960]  有沒有人曾經去過郭培里報道會的呢?
[00:29:02.960 --> 00:29:03.960]  比較多一點
[00:29:03.960 --> 00:29:04.960]  等一下
[00:29:04.960 --> 00:29:07.760]  可能你說我十年前沒有機會去郭福臨報道會
[00:29:07.760 --> 00:29:08.360]  但不要緊
[00:29:08.360 --> 00:29:09.560]  感謝上帝
[00:29:09.560 --> 00:29:11.160]  十年後的今天
[00:29:11.160 --> 00:29:13.960]  上帝給香港的教會再一次起來
[00:29:13.960 --> 00:29:18.760]  聯合地舉辦全港報道大會
[00:29:18.760 --> 00:29:21.760]  這個日子剛才羅牧師已經告訴大家
[00:29:21.760 --> 00:29:25.960]  是11月30日到12月3日
[00:29:25.960 --> 00:29:29.760]  總共是四天七場的報道會
[00:29:29.760 --> 00:29:33.960]  我們很感謝上帝在大概
[00:29:33.960 --> 00:29:37.160]  也是三個月前12月的時候
[00:29:37.160 --> 00:29:40.960]  12月的時候我們得到康文署的批信
[00:29:40.960 --> 00:29:46.960]  告訴我們大球場申請了一年
[00:29:46.960 --> 00:29:48.560]  終於是獲批
[00:29:48.560 --> 00:29:50.360]  所以我們為這件事感恩
[00:29:50.360 --> 00:29:52.960]  當我們知道這個消息之後
[00:29:52.960 --> 00:29:57.960]  我們就開始公佈給所有的教會知道
[00:29:57.960 --> 00:30:00.560]  也因為這個緣故
[00:30:00.560 --> 00:30:13.360]  今天我們可以來預備進入全港報道的目標方向
[00:30:13.360 --> 00:30:15.760]  大家知道我們的主題嗎?
[00:30:15.760 --> 00:30:20.960]  我們整個大會的主題一起讀好不好?
[00:30:20.960 --> 00:30:22.360]  預備起
[00:30:22.360 --> 00:30:24.960]  主愛臨香港
[00:30:24.960 --> 00:30:28.160]  這個是我們報道大會的主題
[00:30:28.160 --> 00:30:31.160]  我們領人方面也有一個口號
[00:30:31.160 --> 00:30:34.160]  103不如一起讀這個領人口號
[00:30:34.160 --> 00:30:35.760]  預備起
[00:30:35.760 --> 00:30:38.560]  齊心為主傳福音
[00:30:38.560 --> 00:30:41.560]  同領三友得救恩
[00:30:41.560 --> 00:30:43.560]  都押不押韻?
[00:30:43.560 --> 00:30:44.960]  多讀一次好不好?
[00:30:44.960 --> 00:30:45.960]  預備起
[00:30:45.960 --> 00:30:49.160]  齊心為主傳福音
[00:30:49.160 --> 00:30:51.960]  同領三友得救恩
[00:30:51.960 --> 00:30:55.160]  這個是我們的口號
[00:30:55.160 --> 00:30:59.160]  我們一起同心祈禱
[00:30:59.160 --> 00:30:59.960]  親愛的天父
[00:30:59.960 --> 00:31:01.760]  當我們祈禱的時候
[00:31:01.760 --> 00:31:04.160]  我們要Hallelujah讚美你
[00:31:04.160 --> 00:31:08.160]  因為你將大使命託付我們
[00:31:08.160 --> 00:31:11.160]  你沒有將大使命頒佈給天使
[00:31:11.160 --> 00:31:15.360]  也沒有將大使命委託給未遇上的人
[00:31:15.360 --> 00:31:19.560]  你將這個榮耀的大使命交託在我們的身上
[00:31:19.560 --> 00:31:20.360]  主啊
[00:31:20.360 --> 00:31:21.560]  我們很感恩
[00:31:21.560 --> 00:31:22.560]  很榮幸
[00:31:22.560 --> 00:31:25.160]  能夠成為主福音的使者
[00:31:25.160 --> 00:31:26.960]  求你大大的使用教會
[00:31:26.960 --> 00:31:28.560]  所有弟兄姊妹
[00:31:28.560 --> 00:31:31.960]  知道他們下個星期也有報道會
[00:31:31.960 --> 00:31:33.560]  但願我們努力
[00:31:33.560 --> 00:31:35.160]  去派單張
[00:31:35.160 --> 00:31:36.160]  去關心人
[00:31:36.160 --> 00:31:37.160]  去邀請人
[00:31:37.160 --> 00:31:39.760]  來一起參加報道的工作
[00:31:39.760 --> 00:31:41.560]  願你的好消息
[00:31:41.560 --> 00:31:44.160]  能夠傳遍整個香港
[00:31:44.160 --> 00:31:45.160]  祈禱感恩
[00:31:45.160 --> 00:31:47.160]  奉耶穌的名求
[00:31:47.160 --> 00:31:48.160]  阿門
