
[00:00:00.000 --> 00:00:02.000]  Hallelujah 讚美主
[00:18:49.000 --> 00:18:51.000]  我想再問多一點的時候
[00:18:51.000 --> 00:18:53.000]  我家人就枝延而退
[00:18:53.000 --> 00:18:55.000]  沒有事的了
[00:18:55.000 --> 00:18:57.000]  沒事發生
[00:18:57.000 --> 00:18:59.000]  平安的
[00:18:59.000 --> 00:19:01.000]  我自己心裏也會感覺
[00:19:01.000 --> 00:19:03.000]  是些什麼呢
[00:19:03.000 --> 00:19:04.000]  病可能也不輕
[00:19:04.000 --> 00:19:07.000]  是什麼病呢
[00:19:07.000 --> 00:19:10.000]  我馬上就去了這個教堂
[00:19:10.000 --> 00:19:12.000]  一個很大很大的教堂
[00:19:12.000 --> 00:19:14.000]  我在當中就做了
[00:19:14.000 --> 00:19:15.000]  我人生裏面很記得的
[00:19:15.000 --> 00:19:17.000]  第二個很重要的禱告
[00:19:17.000 --> 00:19:19.000]  我求主幫助
[00:19:19.000 --> 00:19:21.000]  當人原來很不平安的時候
[00:19:21.000 --> 00:19:22.000]  向這一位
[00:19:22.000 --> 00:19:24.000]  我當時很有限知識認識的
[00:19:24.000 --> 00:19:26.000]  這一位神祈禱的時候
[00:19:26.000 --> 00:19:29.000]  同樣都是在那一刻
[00:19:29.000 --> 00:19:34.000]  很經歷到這份平安
[00:19:34.000 --> 00:19:39.000]  經歷了這位神賜給我的平安
[00:19:39.000 --> 00:19:41.000]  在那個歐洲之行
[00:19:41.000 --> 00:19:42.000]  我去到最後的站
[00:19:42.000 --> 00:19:43.000]  就是去到英國
[00:19:43.000 --> 00:19:44.000]  玩了幾天
[00:19:44.000 --> 00:19:46.000]  探望我哥哥
[00:19:46.000 --> 00:19:48.000]  我記得住在他那裏
[00:19:48.000 --> 00:19:50.000]  他當時在那裏工作
[00:19:50.000 --> 00:19:53.000]  我記得回來香港
[00:19:53.000 --> 00:19:56.000]  飛回來香港之前的那一晚
[00:19:56.000 --> 00:19:58.000]  我哥哥就捉了我進房間
[00:19:58.000 --> 00:20:00.000]  跟我說話
[00:20:00.000 --> 00:20:04.000]  很少兩兄妹這樣傾談
[00:20:04.000 --> 00:20:06.000]  原來他就跟我說
[00:20:06.000 --> 00:20:08.000]  爸爸發生什麼事
[00:20:08.000 --> 00:20:11.000]  原來我爸爸有木其胃癌
[00:20:11.000 --> 00:20:13.000]  只剩下六個月的命
[00:20:13.000 --> 00:20:16.000]  我就好像晴天霹靂的感覺
[00:20:16.000 --> 00:20:21.000]  他邀請我去接受耶穌
[00:20:21.000 --> 00:20:24.000]  跟隨耶穌和家人一起去面對
[00:20:24.000 --> 00:20:26.000]  爸爸的病
[00:20:26.000 --> 00:20:28.000]  當時哥哥也相信了耶穌
[00:20:28.000 --> 00:20:33.000]  我的一些姐姐和弟弟也相信了耶穌
[00:20:33.000 --> 00:20:37.000]  那一刻我就好像感受到
[00:20:37.000 --> 00:20:41.000]  聖經裏面的黑蓋
[00:20:41.000 --> 00:20:44.000]  好像披露了很久的時間
[00:20:44.000 --> 00:20:48.000]  沒有特別有機會去認識這位主
[00:20:48.000 --> 00:20:49.000]  但是那一刻
[00:20:49.000 --> 00:20:52.000]  有個人在旁邊鼓勵我
[00:20:52.000 --> 00:20:54.000]  勇敢去到神面前
[00:20:54.000 --> 00:20:59.000]  帶領著我去走我要走的路
[00:20:59.000 --> 00:21:00.000]  掙扎了一段時間
[00:21:00.000 --> 00:21:02.000]  我就做了一個決定
[00:21:02.000 --> 00:21:04.000]  就是接受了
[00:21:04.000 --> 00:21:08.000]  這位耶穌帶著我的一生
[00:21:08.000 --> 00:21:12.000]  那一刻當這個黑蓋
[00:21:12.000 --> 00:21:14.000]  去到耶穌的面前
[00:21:14.000 --> 00:21:16.000]  耶穌跟他說了什麼話呢
[00:21:16.000 --> 00:21:18.000]  五十一、五十二節
[00:21:18.000 --> 00:21:20.000]  我們一起讀
[00:21:20.000 --> 00:21:26.000]  「耶穌對他說:你要我為你做什麼呢?
[00:21:26.000 --> 00:21:32.000]  黑眼的人對他說:拉玻璃,我要能看見
[00:21:32.000 --> 00:21:38.000]  耶穌說:去吧,你的信使你痊癒了
[00:21:38.000 --> 00:21:40.000]  他立刻看見了
[00:21:40.000 --> 00:21:45.000]  就在路上跟隨耶穌」
[00:21:45.000 --> 00:21:52.000]  路上跟隨耶穌
[00:21:52.000 --> 00:21:56.000]  當這個黑蓋去到耶穌面前
[00:21:56.000 --> 00:21:58.000]  耶穌就引導他
[00:21:58.000 --> 00:22:00.000]  你想我為你做什麼
[00:22:00.000 --> 00:22:03.000]  黑蓋就說:拉玻璃
[00:22:03.000 --> 00:22:05.000]  即是說夫子、老師的意思
[00:22:05.000 --> 00:22:08.000]  我很想看得見
[00:22:08.000 --> 00:22:12.000]  他知道自己的限制軟弱
[00:22:12.000 --> 00:22:16.000]  耶穌就這樣說:你的信使你痊癒了
[00:22:16.000 --> 00:22:19.000]  他就看得見
[00:22:19.000 --> 00:22:23.000]  並且跟隨了耶穌
[00:22:23.000 --> 00:22:26.000]  信耶穌是一個歷程
[00:22:26.000 --> 00:22:28.000]  這個歷程包括了什麼呢
[00:22:28.000 --> 00:22:31.000]  你聽見了一位耶穌
[00:22:31.000 --> 00:22:34.000]  這一位創造我們生命的主宰
[00:22:34.000 --> 00:22:37.000]  你聽見了
[00:22:37.000 --> 00:22:40.000]  但可能中間都會有些難阻
[00:22:40.000 --> 00:22:43.000]  或者你自己不再繼續聽
[00:22:43.000 --> 00:22:45.000]  但你走前一步
[00:22:45.000 --> 00:22:46.000]  好像有人鼓勵你
[00:22:46.000 --> 00:22:49.000]  你勇敢走前一步
[00:22:49.000 --> 00:22:52.000]  黑蓋就是勇敢走前一步
[00:22:52.000 --> 00:22:54.000]  走前一步
[00:22:54.000 --> 00:22:57.000]  好像接受了這一份禮物
[00:22:57.000 --> 00:22:59.000]  打開了他的心
[00:22:59.000 --> 00:23:02.000]  容讓耶穌在他的生命裡工作
[00:23:02.000 --> 00:23:04.000]  當他打開了他的心的時候
[00:23:04.000 --> 00:23:08.000]  耶穌就可以在他裡面工作
[00:23:08.000 --> 00:23:12.000]  可以醫治他的疾病
[00:23:12.000 --> 00:23:14.000]  幫助他
[00:23:14.000 --> 00:23:17.000]  信耶穌就是一個歷程
[00:23:17.000 --> 00:23:19.000]  當你走前一步
[00:23:19.000 --> 00:23:23.000]  下一步你就看見耶穌的真實
[00:23:23.000 --> 00:23:25.000]  帶著你的一生
[00:23:25.000 --> 00:23:29.000]  而這個黑蓋也很堅定
[00:23:29.000 --> 00:23:34.000]  跟隨著耶穌走下去
[00:23:34.000 --> 00:23:39.000]  而且最關鍵的地方在哪裡呢?
[00:23:39.000 --> 00:23:41.000]  耶穌不是說全靠我依你
[00:23:41.000 --> 00:23:43.000]  祂不是這樣說的
[00:23:43.000 --> 00:23:44.000]  祂是說什麼呢?
[00:23:44.000 --> 00:23:46.000]  有沒有留意到祂怎麼說?
[00:23:46.000 --> 00:23:49.000]  祂說是你的信
[00:23:49.000 --> 00:23:52.000]  你的信使你痊癒
[00:23:52.000 --> 00:23:54.000]  信耶穌是一個歷程
[00:23:54.000 --> 00:23:58.000]  不過最關鍵的仍然是信的決定
[00:23:58.000 --> 00:24:01.000]  信的決定
[00:24:01.000 --> 00:24:05.000]  既好像很容易 也不容易
[00:24:05.000 --> 00:24:07.000]  因為我們覺得沒有需要
[00:24:07.000 --> 00:24:09.000]  不是每個人都像黑蓋那樣
[00:24:09.000 --> 00:24:11.000]  看到自己很被忽略
[00:24:11.000 --> 00:24:13.000]  很慘 很慘
[00:24:13.000 --> 00:24:16.000]  沒有人可以幫助他
[00:24:16.000 --> 00:24:18.000]  我記得早幾天
[00:24:18.000 --> 00:24:22.000]  土耳其坐過程機回來香港的時候
[00:24:22.000 --> 00:24:24.000]  坐了九個小時
[00:24:24.000 --> 00:24:25.000]  大家坐過長途機
[00:24:25.000 --> 00:24:28.000]  可能都會知道
[00:24:28.000 --> 00:24:30.000]  有時飛機都會送一些包給你
[00:24:30.000 --> 00:24:32.000]  包裡面有什麼呢?
[00:24:32.000 --> 00:24:34.000]  有眼罩 有襪 有拖鞋
[00:24:34.000 --> 00:24:36.000]  可以讓你用來
[00:24:36.000 --> 00:24:40.000]  在長途機裡面睡得舒服一點
[00:24:40.000 --> 00:24:43.000]  這個包我沒有用
[00:24:43.000 --> 00:24:46.000]  我放在我的座位前面
[00:24:46.000 --> 00:24:49.000]  座位背面的袋子裡
[00:24:49.000 --> 00:24:51.000]  我就放在那裡
[00:24:51.000 --> 00:24:52.000]  我打算下機的時候
[00:24:52.000 --> 00:24:54.000]  我可能都可以拿走
[00:24:54.000 --> 00:24:56.000]  將來可能入營的時候
[00:24:56.000 --> 00:25:00.000]  可以用也說不定 或者被人用
[00:25:00.000 --> 00:25:03.000]  於是我就這樣放在那裡
[00:25:03.000 --> 00:25:05.000]  後來我就去洗手間
[00:25:05.000 --> 00:25:07.000]  我自己一個人坐過程機
[00:25:07.000 --> 00:25:08.000]  我去洗手間回來
[00:25:08.000 --> 00:25:11.000]  我旁邊有個國內的女士
[00:25:11.000 --> 00:25:13.000]  她就不知道為什麼
[00:25:13.000 --> 00:25:14.000]  就拿走她的東西
[00:25:14.000 --> 00:25:16.000]  就走開了 坐在別的位置
[00:25:16.000 --> 00:25:18.000]  不知道坐到哪裡去了
[00:25:18.000 --> 00:25:19.000]  可能班機還有些位置
[00:25:19.000 --> 00:25:22.000]  讓她坐在安靜一點的位置
[00:25:22.000 --> 00:25:24.000]  就不見了
[00:25:24.000 --> 00:25:29.000]  然後我就發現 咦 包不見了
[00:25:29.000 --> 00:25:32.000]  然後我就跟大家一樣
[00:25:32.000 --> 00:25:34.000]  很自然地我就想
[00:25:34.000 --> 00:25:36.000]  當然是這位女士
[00:25:36.000 --> 00:25:40.000]  拿走包走了
[00:25:40.000 --> 00:25:44.000]  我記得當我下機之前
[00:25:44.000 --> 00:25:46.000]  飛機要降落之前
[00:25:46.000 --> 00:25:48.000]  突然有聲音跟我說
[00:25:48.000 --> 00:25:56.000]  你看看你的椅子底 包在那裡
[00:25:56.000 --> 00:25:59.000]  我就看了一下 咦 真的
[00:25:59.000 --> 00:26:02.000]  我就向神懺悔
[00:26:02.000 --> 00:26:05.000]  我剛才冤枉了那個女士
[00:26:05.000 --> 00:26:07.000]  這也是我們的弊病
[00:26:07.000 --> 00:26:10.000]  經常冤枉國內人士
[00:26:10.000 --> 00:26:13.000]  我就向神懺悔
[00:26:13.000 --> 00:26:15.000]  我突然有反省
[00:26:15.000 --> 00:26:19.000]  我就會感覺到 其實人就是這樣
[00:26:19.000 --> 00:26:21.000]  看到一個問題發生
[00:26:21.000 --> 00:26:24.000]  很多時候我們就賴在誰誰誰
[00:26:24.000 --> 00:26:26.000]  但其實很可能那個問題
[00:26:26.000 --> 00:26:29.000]  自己也有份造成
[00:26:29.000 --> 00:26:31.000]  我們有沒有承認這個問題
[00:26:31.000 --> 00:26:35.000]  或者甚至承認自己的罪呢
[00:26:35.000 --> 00:26:38.000]  是的 相信耶穌
[00:26:38.000 --> 00:26:41.000]  祂的醫治常常帶著我們
[00:26:41.000 --> 00:26:43.000]  去承認自己的罪
[00:26:43.000 --> 00:26:48.000]  讓我們的生命越來越美麗
[00:26:48.000 --> 00:26:51.000]  我們未必是黑眼那個
[00:26:51.000 --> 00:26:55.000]  但我們心裡也有很多盲點
[00:26:55.000 --> 00:26:57.000]  我們心裡有很多盲點
[00:26:57.000 --> 00:27:00.000]  很需要神讓我們看見
[00:27:00.000 --> 00:27:04.000]  去醫治我們
[00:27:04.000 --> 00:27:09.000]  這是一個很美麗的禮物
[00:27:09.000 --> 00:27:11.000]  跟隨耶穌帶給我們
[00:27:11.000 --> 00:27:13.000]  有一個很美麗的生命
[00:27:13.000 --> 00:27:15.000]  去引導著我們
[00:27:15.000 --> 00:27:18.000]  我們去到哪裡 祂都引領著我們
