
[00:00:00.000 --> 00:00:02.220]  大兄姊妹們 吃過早餐了嗎?
[00:19:51.200 --> 00:19:54.200]  以斯拉就回應百姓的請求
[00:19:54.200 --> 00:19:57.200]  於是這班百姓
[00:19:57.200 --> 00:19:59.200]  他們聚集起來
[00:19:59.200 --> 00:20:01.200]  他們閱讀聖經
[00:20:01.200 --> 00:20:04.200]  當他們這班百姓
[00:20:04.200 --> 00:20:06.200]  他們一同讀聖經的時候
[00:20:06.200 --> 00:20:09.200]  他們會成為一個群眾
[00:20:09.200 --> 00:20:10.200]  一個會眾
[00:20:10.200 --> 00:20:12.200]  成為一個聚集
[00:20:12.200 --> 00:20:16.200]  成為一間教會
[00:20:16.200 --> 00:20:20.200]  百姓他們是執意而聽的
[00:20:20.200 --> 00:20:21.200]  意思就是說
[00:20:21.200 --> 00:20:23.200]  他們在聚集
[00:20:23.200 --> 00:20:24.200]  在一個教會當中
[00:20:24.200 --> 00:20:26.200]  他們很留心去聽
[00:20:26.200 --> 00:20:27.200]  他們很主動去聽
[00:20:27.200 --> 00:20:31.200]  他們不是又要來聽,真是辛苦了
[00:20:31.200 --> 00:20:32.200]  要我聽嗎?
[00:20:32.200 --> 00:20:33.200]  不是的
[00:20:33.200 --> 00:20:36.200]  他們執著耳朵很留心去聽
[00:20:36.200 --> 00:20:38.200]  一般來說
[00:20:38.200 --> 00:20:39.200]  在這樣的場景
[00:20:39.200 --> 00:20:40.200]  在水門口
[00:20:40.200 --> 00:20:42.200]  在城鎮家那裡
[00:20:42.200 --> 00:20:44.200]  一同來讀聖經的時候
[00:20:44.200 --> 00:20:45.200]  講解聖經的時候
[00:20:45.200 --> 00:20:47.200]  焦點是誰呢?
[00:20:47.200 --> 00:20:48.200]  焦點一般來想
[00:20:48.200 --> 00:20:51.200]  當然是以斯拉文士祭司
[00:20:51.200 --> 00:20:53.200]  在城鎮家來說
[00:20:53.200 --> 00:20:54.200]  在聚會當中
[00:20:54.200 --> 00:20:56.200]  一般的焦點來說
[00:20:56.200 --> 00:20:59.200]  應該是曹牧師吧
[00:20:59.200 --> 00:21:00.200]  不是的,弄錯了
[00:21:00.200 --> 00:21:02.200]  原來經文說
[00:21:02.200 --> 00:21:03.200]  焦點是百姓
[00:21:03.200 --> 00:21:04.200]  百姓是焦點
[00:21:04.200 --> 00:21:06.200]  以斯拉文不是焦點
[00:21:06.200 --> 00:21:09.200]  這部分很重要的特點就是百姓
[00:21:09.200 --> 00:21:11.200]  百姓提了七次
[00:21:11.200 --> 00:21:14.200]  這個百姓叫主持
[00:21:14.200 --> 00:21:15.200]  英文叫subject
[00:21:15.200 --> 00:21:18.200]  這個主持有很多動詞
[00:21:18.200 --> 00:21:19.200]  這個主持
[00:21:19.200 --> 00:21:21.200]  這班百姓是做很多事情
[00:21:21.200 --> 00:21:22.200]  講很多事情
[00:21:22.200 --> 00:21:24.200]  有要求的
[00:21:24.200 --> 00:21:26.200]  他們有要求
[00:21:26.200 --> 00:21:28.200]  有落力的行動
[00:21:28.200 --> 00:21:30.200]  他們是很主動的
[00:21:30.200 --> 00:21:32.200]  不是坐在那裡
[00:21:32.200 --> 00:21:34.200]  聽聽說什麼
[00:21:34.200 --> 00:21:37.200]  不是的,很主動質疑他們
[00:21:37.200 --> 00:21:38.200]  很明顯的
[00:21:38.200 --> 00:21:39.200]  就是他們請
[00:21:39.200 --> 00:21:41.200]  是他們請以斯拉
[00:21:41.200 --> 00:21:43.200]  麻煩他,辛苦他
[00:21:43.200 --> 00:21:46.200]  拿律法書過來
[00:21:46.200 --> 00:21:48.200]  而以斯拉的功能
[00:21:48.200 --> 00:21:51.200]  就是讀出這個律法書
[00:21:51.200 --> 00:21:52.200]  所以我們可以說
[00:21:52.200 --> 00:21:54.200]  以斯拉是文士,是祭司
[00:21:54.200 --> 00:21:58.200]  也是百姓的僕人
[00:21:58.200 --> 00:22:00.200]  同樣我們這班做牧人的
[00:22:00.200 --> 00:22:02.200]  做牧者的,教牧的
[00:22:02.200 --> 00:22:04.200]  我們是文士,我們是祭司
[00:22:04.200 --> 00:22:06.200]  但是我們是什麼?
[00:22:06.200 --> 00:22:09.200]  是你們的僕人
[00:22:09.200 --> 00:22:13.200]  接著我們留意第四節至第八節
[00:22:13.200 --> 00:22:15.200]  我們如同一人去讀出
[00:22:15.200 --> 00:22:17.200]  讀完之後要記得
[00:22:17.200 --> 00:22:19.200]  好,請第四節開始
[00:22:22.200 --> 00:22:24.200]  第四節
[00:22:52.200 --> 00:22:54.200]  阿彌陀佛
[00:23:22.200 --> 00:23:42.200]  (法文)
[00:23:42.200 --> 00:23:44.200]  這部分的開始
[00:23:44.200 --> 00:23:48.200]  是以斯拉站在哪裡?
[00:23:48.200 --> 00:23:51.200]  站在木臺上
[00:23:51.200 --> 00:23:53.200]  這個木臺是為了這件事
[00:23:53.200 --> 00:23:56.200]  是為了這個聚會而製作的
[00:23:56.200 --> 00:23:59.200]  以斯拉是被十三個人圍住
[00:23:59.200 --> 00:24:00.200]  這十三個人
[00:24:00.200 --> 00:24:03.200]  不知道他們是什麼人
[00:24:03.200 --> 00:24:04.200]  不知道他們是什麼人
[00:24:04.200 --> 00:24:06.200]  他們又不是祭司
[00:24:06.200 --> 00:24:08.200]  他們又不是利尾人
[00:24:08.200 --> 00:24:10.200]  我相信他們就是信徒的領袖
[00:24:10.200 --> 00:24:14.200]  或者相信他們是像你們那樣
[00:24:14.200 --> 00:24:16.200]  而聚會的地方就在水門
[00:24:16.200 --> 00:24:19.200]  水門就不在聖殿裡面
[00:24:19.200 --> 00:24:22.200]  在聖殿的旁邊
[00:24:22.200 --> 00:24:25.200]  所以這個不是因為不是聖殿的緣故
[00:24:25.200 --> 00:24:28.200]  所有的人都可以在當中聚集
[00:24:28.200 --> 00:24:30.200]  所以女人可以
[00:24:30.200 --> 00:24:31.200]  孩子可以
[00:24:31.200 --> 00:24:32.200]  不然的話
[00:24:32.200 --> 00:24:34.200]  如果在耶路撒冷
[00:24:34.200 --> 00:24:36.200]  在這個聖殿裡面的話
[00:24:36.200 --> 00:24:40.200]  就應該只有男人才可以
[00:24:40.200 --> 00:24:43.200]  接著以斯拉在眾民的面前
[00:24:43.200 --> 00:24:47.200]  一捲開那個經卷
[00:24:47.200 --> 00:24:48.200]  一捲開的時候
[00:24:48.200 --> 00:24:52.200]  民眾就好像剛才你們那樣站起來
[00:24:52.200 --> 00:24:54.200]  這幅圖可以想一下
[00:24:54.200 --> 00:24:56.200]  以斯拉站在這裡
[00:24:56.200 --> 00:24:58.200]  弟兄姊妹們又站在這裡
[00:24:58.200 --> 00:25:01.200]  這個就是一個一起的意思
[00:25:01.200 --> 00:25:05.200]  就是一個休戚與共的意思
[00:25:05.200 --> 00:25:07.200]  是一個合一的意思
[00:25:07.200 --> 00:25:11.200]  接著百姓就和以斯拉有一個互動
[00:25:11.200 --> 00:25:13.200]  以斯拉去祝福
[00:25:13.200 --> 00:25:14.200]  去讚美
[00:25:14.200 --> 00:25:19.200]  去稱頌耶和華為最大的上帝
[00:25:19.200 --> 00:25:21.200]  百姓就領受了祝福
[00:25:21.200 --> 00:25:25.200]  就舉手和聲在這裡唱
[00:25:25.200 --> 00:25:28.200]  回應就說阿們
[00:25:28.200 --> 00:25:31.200]  阿們
[00:25:31.200 --> 00:25:34.200]  阿們的意思就是說肯定
[00:25:34.200 --> 00:25:37.200]  這個就好像新約那樣說
[00:25:37.200 --> 00:25:39.200]  兩次的阿們
[00:25:39.200 --> 00:25:45.200]  就是兩次的師弟
[00:25:45.200 --> 00:25:48.200]  百姓除了提高他們的聲音
[00:25:48.200 --> 00:25:50.200]  也舉起他們的手
[00:25:50.200 --> 00:25:51.200]  這個說法就是說
[00:25:51.200 --> 00:25:53.200]  我們很期待
[00:25:53.200 --> 00:25:56.200]  我們是很依靠你
[00:25:56.200 --> 00:25:58.200]  接著百姓是俯伏在地
[00:25:58.200 --> 00:26:01.200]  顯示他們是信服
[00:26:01.200 --> 00:26:03.200]  他們是聽從
[00:26:03.200 --> 00:26:06.200]  其實他們這樣敬拜
[00:26:06.200 --> 00:26:08.200]  敬拜了多久?
[00:26:08.200 --> 00:26:11.200]  敬拜了六個小時
[00:26:11.200 --> 00:26:14.200]  這六個小時是很歡喜的
[00:26:14.200 --> 00:26:16.200]  是很甘心的
[00:26:16.200 --> 00:26:19.200]  因為他們第一次
[00:26:19.200 --> 00:26:22.200]  能夠在耶路撒冷這個地方
[00:26:22.200 --> 00:26:25.200]  他們可以去敬拜
[00:26:25.200 --> 00:26:27.200]  可以用自己的思覺
[00:26:27.200 --> 00:26:30.200]  可以說自己的故事
[00:26:30.200 --> 00:26:32.200]  可以聽到
[00:26:32.200 --> 00:26:35.200]  敬拜他們的神
[00:26:35.200 --> 00:26:37.200]  尤其是當他們見到以斯拉
[00:26:37.200 --> 00:26:40.200]  拿著經卷的時候
[00:26:40.200 --> 00:26:43.200]  他們是很興奮的
[00:26:43.200 --> 00:26:45.200]  在這個時候
[00:26:45.200 --> 00:26:48.200]  我們看見百姓的心
[00:26:48.200 --> 00:26:51.200]  百姓所高舉的是什麼?
[00:26:51.200 --> 00:26:54.200]  百姓所高舉的是律法
[00:26:54.200 --> 00:26:56.200]  是神的話語
[00:26:56.200 --> 00:26:59.200]  不是領袖
[00:26:59.200 --> 00:27:03.200]  木臺不是拿來高舉領袖
[00:27:03.200 --> 00:27:05.200]  而是幫助領袖
[00:27:05.200 --> 00:27:07.200]  是呼喚弟兄姊妹們
[00:27:07.200 --> 00:27:09.200]  去聚集去敬拜
[00:27:09.200 --> 00:27:12.200]  去成為一間教會
[00:27:12.200 --> 00:27:15.200]  以斯拉所站的木臺
[00:27:15.200 --> 00:27:19.200]  這個木臺是百姓所建造的
[00:27:19.200 --> 00:27:21.200]  所以我們每個人在崇拜當中
[00:27:21.200 --> 00:27:24.200]  我們都有我們的份
[00:27:24.200 --> 00:27:25.200]  有些是讀的
[00:27:25.200 --> 00:27:28.200]  有些是宣講解釋的
[00:27:28.200 --> 00:27:29.200]  有些是在這裡禱告
[00:27:29.200 --> 00:27:31.200]  有些是讚美的
[00:27:31.200 --> 00:27:34.200]  每個人都有份
[00:27:34.200 --> 00:27:37.200]  大家很主動的去參與
[00:27:37.200 --> 00:27:40.200]  好像剛才讀這三篇聖經
[00:27:40.200 --> 00:27:42.200]  你們是有份讀的
[00:27:42.200 --> 00:27:44.200]  不是單單我們讀的
[00:27:44.200 --> 00:27:45.200]  無論我們唱歌
[00:27:45.200 --> 00:27:47.200]  無論我們去祈禱
[00:27:47.200 --> 00:27:48.200]  無論我們讀經
[00:27:48.200 --> 00:27:50.200]  做任何的事
[00:27:50.200 --> 00:27:54.200]  我們都很主動去做的
[00:27:54.200 --> 00:27:55.200]  在第七節
[00:27:55.200 --> 00:27:57.200]  一個新的段落
[00:27:57.200 --> 00:28:00.200]  又列出了十三個名字
[00:28:00.200 --> 00:28:02.200]  和第四節不同的
[00:28:02.200 --> 00:28:04.200]  這次這十三個人的身份
[00:28:04.200 --> 00:28:05.200]  就知道了
[00:28:05.200 --> 00:28:07.200]  他們是利美人
[00:28:07.200 --> 00:28:09.200]  這些名字是找得到的
[00:28:09.200 --> 00:28:12.200]  譬如在十章找到七個名字
[00:28:12.200 --> 00:28:15.200]  在第九章找到四個名字
[00:28:15.200 --> 00:28:17.200]  在十一章找到兩個名字
[00:28:17.200 --> 00:28:19.200]  這些人都是利美人
[00:28:19.200 --> 00:28:24.200]  是負責教導講解律法的
[00:28:24.200 --> 00:28:26.200]  他們是逐段逐段
[00:28:26.200 --> 00:28:28.200]  逐句逐句的講解
[00:28:28.200 --> 00:28:30.200]  當時的百姓是怎樣
[00:28:30.200 --> 00:28:32.200]  他們是留心的去聽
[00:28:32.200 --> 00:28:34.200]  他們從留心去聽
[00:28:34.200 --> 00:28:36.200]  聽你講什麼
[00:28:36.200 --> 00:28:37.200]  留心去聽
[00:28:37.200 --> 00:28:40.200]  轉到他們明白
[00:28:40.200 --> 00:28:42.200]  他們明白了的時候
[00:28:42.200 --> 00:28:44.200]  他們就歡喜快樂
[00:28:44.200 --> 00:28:46.200]  聖經說他們明白了
[00:28:46.200 --> 00:28:49.200]  他們就快樂了
[00:28:49.200 --> 00:28:50.200]  在第七節
[00:28:50.200 --> 00:28:52.200]  我們見到一些名字
[00:28:52.200 --> 00:28:55.200]  第四節我們見到一些名字
[00:28:55.200 --> 00:28:56.200]  這些當然是
[00:28:56.200 --> 00:28:59.200]  當時參與侍奉人的名單
[00:28:59.200 --> 00:29:01.200]  很被今天的程序表當中
[00:29:01.200 --> 00:29:03.200]  列舉了很多人的名字
[00:29:03.200 --> 00:29:05.200]  或者一百年之後
[00:29:05.200 --> 00:29:08.200]  當你們的後人翻開程序表的時候
[00:29:08.200 --> 00:29:10.200]  就見到這些名字
[00:29:29.200 --> 00:29:37.200]  文智新、司徒慶賢、黃文謙、鄭啟和、梁耀明、林兆平
[00:29:37.200 --> 00:29:39.200]  在耶利米的年代
[00:29:39.200 --> 00:29:41.200]  尼西美的年代
[00:29:41.200 --> 00:29:43.200]  這些侍奉的人
[00:29:43.200 --> 00:29:46.200]  他們是沒有想過名字會記錄在經卷那裡的
[00:29:46.200 --> 00:29:50.200]  我們這班二千五百年後的人是所知道的
[00:29:50.200 --> 00:29:55.200]  無論如何他們是積極參與崇拜侍奉
[00:29:55.200 --> 00:29:57.200]  所以今天弟兄姐妹們
[00:29:57.200 --> 00:30:00.200]  這個崇拜是你們的
[00:30:00.200 --> 00:30:07.200]  是你們一班人聚集成為一間教會
[00:30:07.200 --> 00:30:12.200]  你們要很主動的去侍奉、去敬拜
[00:30:12.200 --> 00:30:15.200]  接著我們讀十二節
[00:30:15.200 --> 00:30:17.200]  請你們讀出
[00:30:27.200 --> 00:30:30.200]  (唸十二節)
[00:30:57.200 --> 00:31:14.200]  真是好了,有你們的份,有你們的參與
[00:31:14.200 --> 00:31:16.200]  應該有些印象了
[00:31:16.200 --> 00:31:18.200]  讀到十二節
[00:31:18.200 --> 00:31:20.200]  從一節到八節
[00:31:20.200 --> 00:31:23.200]  我們看到這幅圖畫很清楚
[00:31:23.200 --> 00:31:27.200]  建築工程差不多完結了
[00:31:27.200 --> 00:31:30.200]  他們走在一起讀聖經
[00:31:30.200 --> 00:31:32.200]  成為一間教會
[00:31:32.200 --> 00:31:35.200]  這幅圖畫是很美的圖畫
[00:31:35.200 --> 00:31:39.200]  讀到第九節我們發現情況有點奇怪
[00:31:39.200 --> 00:31:44.200]  因為第九節講到省長尼西美和作祭司的文士以斯拉
[00:31:44.200 --> 00:31:48.200]  並教訓百姓的尼美人對眾聞說
[00:31:48.200 --> 00:31:53.200]  今天是耶和華你們的神的生日
[00:31:53.200 --> 00:31:57.200]  不要被愛哭泣
[00:31:57.200 --> 00:32:04.200]  這是因為眾聞聽見律法書上的話都哭了
[00:32:04.200 --> 00:32:08.200]  百姓聽完都哭了
[00:32:08.200 --> 00:32:11.200]  為什麼他們會哭呢?
[00:32:11.200 --> 00:32:13.200]  這是一個快樂的日子
[00:32:13.200 --> 00:32:15.200]  為什麼會哭呢?
[00:32:15.200 --> 00:32:18.200]  或者他們完成了一個艱鉅的工作
[00:32:18.200 --> 00:32:20.200]  過往很辛苦
[00:32:20.200 --> 00:32:22.200]  現在快完結了
[00:32:22.200 --> 00:32:24.200]  很開心就哭了
[00:32:24.200 --> 00:32:26.200]  或者能夠走在一起
[00:32:26.200 --> 00:32:29.200]  能夠相聚就哭了
[00:32:29.200 --> 00:32:31.200]  很感動
[00:32:31.200 --> 00:32:34.200]  或者我們能夠回到以前崇拜的方式
[00:32:34.200 --> 00:32:36.200]  能夠聽過往慣常的故事
[00:32:36.200 --> 00:32:38.200]  能夠唱慣常的歌
[00:32:38.200 --> 00:32:40.200]  很溫馨
[00:32:40.200 --> 00:32:45.200]  因此而哭了
[00:32:45.200 --> 00:32:49.200]  或者他們哭因為他們聽到神的話
[00:32:49.200 --> 00:32:52.200]  好像若西柚王那樣
[00:32:52.200 --> 00:32:57.200]  聽到神的話就知道自己的罪咎
[00:32:57.200 --> 00:33:03.200]  或者他們感受到在一個這麼混亂的世代
[00:33:03.200 --> 00:33:07.200]  他們知道唯有神的話
[00:33:07.200 --> 00:33:12.200]  是他們的根基
[00:33:12.200 --> 00:33:15.200]  為什麼他們會哭呢?
[00:33:15.200 --> 00:33:18.200]  他們會哭因為
[00:33:18.200 --> 00:33:22.200]  他們成為了一間教會
[00:33:22.200 --> 00:33:26.200]  這班百姓當他們閱讀聖經的時候
[00:33:26.200 --> 00:33:28.200]  他們成為一間教會
[00:33:28.200 --> 00:33:30.200]  成為一個assembly
[00:33:30.200 --> 00:33:33.200]  成為一個真正的教會
[00:33:33.200 --> 00:33:37.200]  在一個混亂的世代當中
[00:33:37.200 --> 00:33:40.200]  他們掌握到一個基礎
[00:33:40.200 --> 00:33:42.200]  去找到他們的根基
[00:33:42.200 --> 00:33:48.200]  去知道神的話語是他們群體的權威
[00:33:48.200 --> 00:33:49.200]  很明顯的
[00:33:49.200 --> 00:33:52.200]  律法的閱讀和讀神的話
[00:33:52.200 --> 00:33:56.200]  不是祭司所控制的
[00:33:56.200 --> 00:34:00.200]  是他們一切可以去領受的
[00:34:00.200 --> 00:34:04.200]  同樣當我們這班百姓
[00:34:04.200 --> 00:34:07.200]  城鎮街這班百姓聚在一起
[00:34:07.200 --> 00:34:09.200]  成為一間教會
[00:34:09.200 --> 00:34:11.200]  當我們讀聖經的時候
[00:34:11.200 --> 00:34:13.200]  我們就成為一間教會
[00:34:13.200 --> 00:34:15.200]  我們可以在一個混亂的世代當中
[00:34:15.200 --> 00:34:17.200]  找到我們的根基
[00:34:17.200 --> 00:34:20.200]  我們要哭我們會哭
[00:34:20.200 --> 00:34:23.200]  因為教會是很重要的
[00:34:23.200 --> 00:34:27.200]  在教會裡面的聖經故事、詩歌
[00:34:27.200 --> 00:34:34.200]  都是藏著珍寶、藏著神的話
[00:34:34.200 --> 00:34:38.200]  這些珍寶是信心的話
[00:34:38.200 --> 00:34:40.200]  是信仰的話
[00:34:40.200 --> 00:34:43.200]  是在這裡才學到的
[00:34:43.200 --> 00:34:45.200]  是獨特的
[00:34:45.200 --> 00:34:48.200]  外面世界沒有的
[00:34:48.200 --> 00:34:53.200]  我們在這裡學習耶穌基督的故事
[00:34:53.200 --> 00:34:57.200]  認識祂的救恩
[00:34:57.200 --> 00:35:01.200]  我們學習寬恕
[00:35:01.200 --> 00:35:03.200]  經歷恩惠
[00:35:03.200 --> 00:35:05.200]  學習愛
[00:35:05.200 --> 00:35:08.200]  經歷禍
[00:35:08.200 --> 00:35:12.200]  當一個社會能夠接觸這麼特別的語言
[00:35:12.200 --> 00:35:15.200]  這麼信仰的語言
[00:35:15.200 --> 00:35:19.200]  社會一是生氣、討厭
[00:35:19.200 --> 00:35:24.200]  另一方面是感到激勵
[00:35:24.200 --> 00:35:28.200]  所以其實當我們說要影響這個社會的話
[00:35:28.200 --> 00:35:31.200]  我們有我們信仰的語言的話
[00:35:31.200 --> 00:35:32.200]  弟兄姊妹
[00:35:32.200 --> 00:35:36.200]  我們五千人就可以影響了
[00:35:36.200 --> 00:35:40.200]  但當你根本都不能夠說出你的話
[00:35:40.200 --> 00:35:42.200]  不能夠說出你信仰的話
[00:35:42.200 --> 00:35:44.200]  你經歷不到你信仰的話
[00:35:44.200 --> 00:35:47.200]  你就失去了你的根基
[00:35:47.200 --> 00:35:50.200]  當教會不能夠說出這樣的話的時候
[00:35:50.200 --> 00:35:52.200]  教會就失去了根基
[00:35:52.200 --> 00:35:56.200]  當城鎮家不能夠說出這樣的話的時候
[00:35:56.200 --> 00:36:01.200]  城鎮家就失去了教會的根基
[00:36:01.200 --> 00:36:03.200]  在尼西米基的八章
[00:36:03.200 --> 00:36:08.200]  所有的人在水門的廣場
[00:36:08.200 --> 00:36:09.200]  他們很歡喜
[00:36:09.200 --> 00:36:13.200]  因為他們有一個信仰的語言
[00:36:13.200 --> 00:36:16.200]  他們有聖經的根基
[00:36:16.200 --> 00:36:18.200]  但是過往在異邦當中
[00:36:18.200 --> 00:36:20.200]  他們根本是不能夠去聽道
[00:36:20.200 --> 00:36:22.200]  不能夠去讀聖經
[00:36:22.200 --> 00:36:23.200]  不能夠去唱詩歌
[00:36:23.200 --> 00:36:27.200]  不能夠說他們的故事
[00:36:27.200 --> 00:36:30.200]  他們常常期待將來能夠
[00:36:30.200 --> 00:36:32.200]  是可以讀經、可以解經
[00:36:32.200 --> 00:36:34.200]  可以唱自己的故歌
[00:36:34.200 --> 00:36:37.200]  可以說自己的故事
[00:36:37.200 --> 00:36:38.200]  這個是過往的期待
[00:36:38.200 --> 00:36:41.200]  如今他們可以了
[00:36:41.200 --> 00:36:48.200]  當他們見到以色列站在這個大木箱上
[00:36:48.200 --> 00:36:51.200]  這個木台上的時候
[00:36:51.200 --> 00:36:54.200]  拿著這本大聖經的時候
[00:36:54.200 --> 00:36:57.200]  阿們
[00:36:57.200 --> 00:37:01.200]  教會是有寶藏的
[00:37:01.200 --> 00:37:05.200]  珍寶不是拿來保留的
[00:37:05.200 --> 00:37:09.200]  我們是要分享這些珍寶的
[00:37:09.200 --> 00:37:11.200]  我們從這裡出發
[00:37:11.200 --> 00:37:13.200]  分享這些珍寶
[00:37:13.200 --> 00:37:16.200]  分享這種閒話的方式
[00:37:16.200 --> 00:37:18.200]  思想的方式
[00:37:18.200 --> 00:37:20.200]  行動的方式
[00:37:20.200 --> 00:37:23.200]  這樣就讓我們在路途上
[00:37:23.200 --> 00:37:26.200]  我們樂享聖賢
[00:37:26.200 --> 00:37:28.200]  傳美好的福音
[00:37:28.200 --> 00:37:32.200]  正如尼西米基的百姓是非常主動
[00:37:32.200 --> 00:37:38.200]  我們是要主動追尋靈性的根深
[00:37:38.200 --> 00:37:44.200]  我們知道神的話語是城鎮家的根基
[00:37:44.200 --> 00:37:47.200]  是城鎮家的權位
[00:37:47.200 --> 00:37:49.200]  透過聖經
[00:37:49.200 --> 00:37:55.200]  聖靈是會帶領我們進入豐盛的生命
[00:37:55.200 --> 00:37:59.200]  讓我們在主耶穌基督的恩惠裡面
[00:37:59.200 --> 00:38:01.200]  彼此的扶持
[00:38:01.200 --> 00:38:05.200]  相信聖靈的能力
[00:38:05.200 --> 00:38:07.200]  阿們
