
[00:00:00.000 --> 00:00:04.200]  有一次有兩個年輕人在談話
[00:18:53.800 --> 00:18:55.800]  聖經告訴我們
[00:18:55.800 --> 00:18:58.800]  我們會得到一個新的生命
[00:18:58.800 --> 00:19:01.800]  我們也會成為一個新造的人
[00:19:01.800 --> 00:19:03.800]  當主耶穌命令
[00:19:03.800 --> 00:19:04.800]  要這個前果
[00:19:04.800 --> 00:19:06.800]  我們的果絲布
[00:19:06.800 --> 00:19:07.800]  拿開的時候
[00:19:07.800 --> 00:19:09.800]  我們可以去理解
[00:19:09.800 --> 00:19:13.800]  當我們領受了一個新的生命之後
[00:19:13.800 --> 00:19:16.800]  這個生命就是
[00:19:16.800 --> 00:19:19.800]  罪的困鎖已經解開
[00:19:19.800 --> 00:19:22.800]  我們不再受罪的克制
[00:19:22.800 --> 00:19:26.800]  使徒彼得在後書提醒我們
[00:19:26.800 --> 00:19:30.800]  如果我們真的認識救主耶穌基督
[00:19:30.800 --> 00:19:32.800]  能夠脫離世上的污穢
[00:19:32.800 --> 00:19:36.800]  但是我們最後又在罪中被前果
[00:19:36.800 --> 00:19:38.800]  被制服的時候
[00:19:38.800 --> 00:19:39.800]  我們的警方
[00:19:39.800 --> 00:19:43.800]  會比之前的警方更不好了
[00:19:43.800 --> 00:19:46.800]  他用一個例子
[00:19:46.800 --> 00:19:49.800]  「久所吐的他轉過來又吃」
[00:19:49.800 --> 00:19:54.800]  「朱洗乾淨了又回到泥裡滾」
[00:19:54.800 --> 00:19:57.800]  他用這兩個例子來形容
[00:19:57.800 --> 00:20:00.800]  被神拯救之後的人
[00:20:00.800 --> 00:20:04.800]  仍然在罪中而活
[00:20:04.800 --> 00:20:08.800]  而雅各也有同類型的教導
[00:20:08.800 --> 00:20:10.800]  在《雅各書》一章
[00:20:10.800 --> 00:20:17.800]  「聽道而不行道的就像對著鏡子看自己本來的面目」
[00:20:17.800 --> 00:20:19.800]  「看完了走了之後」
[00:20:19.800 --> 00:20:24.800]  「隨即又忘記他原本的相貌如何」
[00:20:24.800 --> 00:20:25.800]  這就是正正
[00:20:25.800 --> 00:20:28.800]  我相信正正主耶穌在這裡
[00:20:28.800 --> 00:20:30.800]  叫拉薩路
[00:20:30.800 --> 00:20:32.800]  叫那些人將拉薩路
[00:20:32.800 --> 00:20:35.800]  捆綁著他身體的布
[00:20:35.800 --> 00:20:36.800]  來拿開
[00:20:36.800 --> 00:20:38.800]  來行走的時候
[00:20:38.800 --> 00:20:39.800]  其實就是告訴我們
[00:20:39.800 --> 00:20:43.800]  我們的罪就像果絲布一樣被挪開之後
[00:20:43.800 --> 00:20:45.800]  我們要有行動
[00:20:45.800 --> 00:20:49.800]  否則我們的生命就會很快萎縮
[00:20:49.800 --> 00:20:51.800]  有一天有一個老師
[00:20:51.800 --> 00:20:53.800]  拿了一個罡子
[00:20:53.800 --> 00:20:57.800]  裡面有一些拳頭大小的石頭
[00:20:57.800 --> 00:20:59.800]  放在罡子上
[00:20:59.800 --> 00:21:04.800]  將大石頭塞到罡子上
[00:21:04.800 --> 00:21:06.800]  再放不下大石頭
[00:21:06.800 --> 00:21:08.800]  老師就問學生
[00:21:08.800 --> 00:21:10.800]  「這個罡子是不是滿了?」
[00:21:10.800 --> 00:21:12.800]  學生看到是滿了
[00:21:12.800 --> 00:21:14.800]  再放不下去
[00:21:14.800 --> 00:21:17.800]  老師就說「真的滿了?」
[00:21:17.800 --> 00:21:21.800]  然後就在桌子下面
[00:21:21.800 --> 00:21:25.800]  拿了另一罡碎石
[00:21:25.800 --> 00:21:27.800]  碎石就倒下去
[00:21:27.800 --> 00:21:28.800]  搖搖搖
[00:21:28.800 --> 00:21:30.800]  碎石就在罡子上倒下去
[00:21:30.800 --> 00:21:34.800]  到了碎石不可以再放下去的時候
[00:21:34.800 --> 00:21:36.800]  老師就問學生
[00:21:36.800 --> 00:21:38.800]  「這個罡子是不是滿了?」
[00:21:38.800 --> 00:21:41.800]  這班學生就有點猶豫
[00:21:41.800 --> 00:21:43.800]  「應該還沒有滿」
[00:21:43.800 --> 00:21:45.800]  老師就說
[00:21:45.800 --> 00:21:46.800]  「好」
[00:21:46.800 --> 00:21:49.800]  在桌子裡面又拿了一罡沙
[00:21:49.800 --> 00:21:51.800]  將沙再倒下去
[00:21:51.800 --> 00:21:52.800]  又搖搖搖
[00:21:52.800 --> 00:21:54.800]  「真的還可以再放一些沙」
[00:21:54.800 --> 00:21:57.800]  然後老師再問
[00:21:57.800 --> 00:21:58.800]  「是不是滿了?」
[00:21:58.800 --> 00:22:00.800]  這班學生就醒目
[00:22:00.800 --> 00:22:01.800]  「還沒有滿」
[00:22:01.800 --> 00:22:06.800]  老師在桌子底下拿了一瓶水
[00:22:06.800 --> 00:22:07.800]  把水倒下去
[00:22:07.800 --> 00:22:09.800]  倒到滿了
[00:22:09.800 --> 00:22:11.800]  然後就問學生
[00:22:11.800 --> 00:22:18.800]  「你覺得這個示範教了你什麼功課?」
[00:22:18.800 --> 00:22:19.800]  那班學生就說
[00:22:19.800 --> 00:22:20.800]  「哦」
[00:22:20.800 --> 00:22:22.800]  「功課就是說」
[00:22:22.800 --> 00:22:25.800]  「無論我們的生活節奏多麼忙碌」
[00:22:25.800 --> 00:22:27.800]  「我們都要盡量努力」
[00:22:27.800 --> 00:22:29.800]  「以至我們生活更多的東西」
[00:22:29.800 --> 00:22:33.800]  「可以放進我們的時間表裡面」
[00:22:33.800 --> 00:22:34.800]  老師就說
[00:22:34.800 --> 00:22:36.800]  「並不是如此」
[00:22:36.800 --> 00:22:37.800]  「不是這樣的」
[00:22:37.800 --> 00:22:39.800]  「這個故事並不是叫我們」
[00:22:39.800 --> 00:22:41.800]  「將我們的時間表倒到滿滿」
[00:22:41.800 --> 00:22:43.800]  「搞到自己忙得半死」
[00:22:43.800 --> 00:22:46.800]  「這個例子是告訴我們」
[00:22:46.800 --> 00:22:48.800]  「這個例子就是說」
[00:22:48.800 --> 00:22:53.800]  「我們要懂得先放大的石頭」
[00:22:53.800 --> 00:22:56.800]  「如果先放水、先放沙、先放石仔的時候」
[00:22:56.800 --> 00:22:58.800]  「大的石頭」
[00:22:58.800 --> 00:23:01.800]  「進不去瓦瓦裡」
[00:23:01.800 --> 00:23:05.800]  「請問我們人生的大石頭是什麼?」
[00:23:05.800 --> 00:23:06.800]  「當我們做了耶穌」
[00:23:06.800 --> 00:23:07.800]  「當我們信了耶穌」
[00:23:07.800 --> 00:23:11.800]  「耶穌成為我們生命的中心的時候」
[00:23:11.800 --> 00:23:13.800]  「我們對神的敬拜就是」
[00:23:13.800 --> 00:23:16.800]  「我們必定要放進瓦瓦裡的大石頭」
[00:23:16.800 --> 00:23:17.800]  「我們對神的侍奉」
[00:23:17.800 --> 00:23:19.800]  「我們的讀經、我們的祈禱」
[00:23:19.800 --> 00:23:21.800]  「就是在這個瓦瓦裡應該有的大石頭」
[00:23:21.800 --> 00:23:23.800]  「如果我們將我們生活的其他」
[00:23:23.800 --> 00:23:25.800]  「點點滴滴、瑣瑣碎碎的生活」
[00:23:25.800 --> 00:23:27.800]  「用盡我們的時間」
[00:23:27.800 --> 00:23:30.800]  「用盡我們的精神與體力的時候」
[00:23:30.800 --> 00:23:33.800]  「這些大石頭就進不去瓦瓦裡」
[00:23:33.800 --> 00:23:36.800]  「明白我的意思嗎?」
[00:23:36.800 --> 00:23:37.800]  「所以我鼓勵大家」
[00:23:37.800 --> 00:23:41.800]  「將我們的人生次序放正」
[00:23:41.800 --> 00:23:42.800]  「當我們信了耶穌之後」
[00:23:42.800 --> 00:23:43.800]  「主耶穌已經將我們」
[00:23:43.800 --> 00:23:46.800]  「從罪的枷鎖裡釋放出來」
[00:23:46.800 --> 00:23:47.800]  「就好像拉薩路」
[00:23:47.800 --> 00:23:50.800]  「當他的果師父完全拿走的時候」
[00:23:50.800 --> 00:23:51.800]  「他就可以行走」
[00:23:51.800 --> 00:23:54.800]  「但是他要行走」
[00:23:54.800 --> 00:23:55.800]  「我們聽道的時候」
[00:23:55.800 --> 00:23:57.800]  「我們必須要行道」
[00:23:57.800 --> 00:24:01.800]  「聽道而不行道的時候」
[00:24:01.800 --> 00:24:03.800]  「這個生命就不能成長」
[00:24:03.800 --> 00:24:05.800]  「所以我們互相鼓勵」
[00:24:05.800 --> 00:24:08.800]  「讓我們重新將人生的次序擺好」
[00:24:08.800 --> 00:24:10.800]  「我們認定什麼是我們」
[00:24:10.800 --> 00:24:12.800]  「這個瓦瓦裡的大石頭」
[00:24:12.800 --> 00:24:15.800]  「讓我們首先放入大石頭」
[00:24:15.800 --> 00:24:17.800]  「讓我們低頭祈禱」
[00:24:17.800 --> 00:24:19.800]  「主耶穌基督我們向祢感恩」
[00:24:19.800 --> 00:24:20.800]  「因為祢的救恩」
[00:24:20.800 --> 00:24:22.800]  「讓我們成為祢的兒女」
[00:24:22.800 --> 00:24:25.800]  「神下幫助我們重新排序」
[00:24:25.800 --> 00:24:27.800]  「我們的人生次序」
[00:24:27.800 --> 00:24:28.800]  「認定主耶穌」
[00:24:28.800 --> 00:24:31.800]  「以祢為我們生命中心的時候」
[00:24:31.800 --> 00:24:34.800]  「我們的生活也以祢為中心」
[00:24:34.800 --> 00:24:35.800]  「幫助我們」
[00:24:35.800 --> 00:24:38.800]  「以致我們在祢的敬拜侍奉裡」
[00:24:38.800 --> 00:24:40.800]  「成為我們生命的首位」
[00:24:40.800 --> 00:24:43.800]  「我們平常的工作生活」
[00:24:43.800 --> 00:24:48.800]  「各方面都應該圍繞著祢來安排」
[00:24:48.800 --> 00:24:50.800]  「求祢帶領我們」
[00:24:50.800 --> 00:24:51.800]  「幫助我們」
[00:24:51.800 --> 00:24:53.800]  「我們需要勇氣來做一些決定」
[00:24:53.800 --> 00:24:54.800]  「幫助我們做決定」
[00:24:54.800 --> 00:24:56.800]  「也能夠讓我們有能力行得出來」
[00:24:56.800 --> 00:24:59.800]  「多謝祢讓我們一起祈禱奉主命求」
[00:24:59.800 --> 00:25:00.800]  Amen
