
[00:00:00.000 --> 00:00:04.860]  我讀一段聖經在路加福音第四章第一到第十四節
[00:18:31.200 --> 00:18:32.800]  怎麼勝過這個世界嘛
[00:18:32.800 --> 00:18:34.000]  我請問你
[00:18:34.000 --> 00:18:36.300]  你們要渴慕神的話語
[00:18:36.300 --> 00:18:37.800]  當你渴慕神的話語的時候
[00:18:37.800 --> 00:18:39.600]  我告訴你神的話帶給你智慧
[00:18:39.600 --> 00:18:40.700]  帶給你動力
[00:18:40.700 --> 00:18:42.200]  能夠勝過你的環境的
[00:18:42.200 --> 00:18:43.000]  你們
[00:18:43.000 --> 00:18:43.800]  哈利路亞
[00:18:43.800 --> 00:18:45.200]  所以第一個你要渴慕神的話
[00:18:45.200 --> 00:18:46.100]  第二個
[00:18:46.100 --> 00:18:48.100]  每天花時間來敬拜神
[00:18:48.100 --> 00:18:50.000]  跟著說每天花時間來敬拜神
[00:18:50.000 --> 00:18:54.200]  第二個試探
[00:18:54.200 --> 00:18:57.700]  魔鬼把萬國的榮華顯給耶穌看
[00:18:57.700 --> 00:18:58.400]  然後對祂說
[00:18:58.400 --> 00:19:00.000]  你要在我面前下拜
[00:19:00.000 --> 00:19:02.500]  我就把這一切都給你
[00:19:02.500 --> 00:19:04.100]  第八節你看耶穌怎麼回答
[00:19:04.100 --> 00:19:05.800]  耶穌說經上記得說
[00:19:05.800 --> 00:19:08.000]  當拜祖你的神
[00:19:08.000 --> 00:19:10.300]  但要侍奉他
[00:19:10.300 --> 00:19:12.300]  換說在每天的生活當中
[00:19:12.300 --> 00:19:14.800]  我們都要來敬拜神嘛
[00:19:14.800 --> 00:19:17.400]  敬拜不是只有在主日的一個活動
[00:19:17.400 --> 00:19:19.500]  教會的活動而已
[00:19:19.500 --> 00:19:21.500]  我們需要在每天的生活當中
[00:19:21.500 --> 00:19:23.200]  在各樣的環境當中
[00:19:23.200 --> 00:19:25.800]  學習過一個敬拜讚美的生活
[00:19:25.800 --> 00:19:27.000]  你們
[00:19:27.000 --> 00:19:30.200]  我們看在聖經裡面給我們很好的榜樣
[00:19:30.200 --> 00:19:32.000]  這個亞伯拉罕
[00:19:32.000 --> 00:19:33.400]  你看見他就是
[00:19:33.400 --> 00:19:34.800]  在各樣的環境當中
[00:19:34.800 --> 00:19:36.200]  他能夠敬拜神
[00:19:36.200 --> 00:19:37.800]  在家中敬拜
[00:19:37.800 --> 00:19:39.000]  你看亞伯拉罕
[00:19:39.000 --> 00:19:41.800]  他無論搬家搬到哪裡
[00:19:41.800 --> 00:19:44.000]  第一件事他做什麼
[00:19:44.000 --> 00:19:45.600]  竹壇
[00:19:45.600 --> 00:19:47.200]  竹一座壇
[00:19:47.200 --> 00:19:49.000]  帶領全家來敬拜神
[00:19:49.000 --> 00:19:51.700]  他是懂得不但在教會敬拜
[00:19:51.700 --> 00:19:55.300]  他在家中敬拜的好榜樣
[00:19:55.300 --> 00:19:59.300]  如果你比較亞伯拉罕跟他的侄兒羅德
[00:19:59.300 --> 00:20:01.100]  兩個人的家庭
[00:20:01.100 --> 00:20:03.900]  說真的這兩個人其實在神面前都是藝人嘛
[00:20:03.900 --> 00:20:05.800]  聖經說羅德也是藝人你要知道
[00:20:05.800 --> 00:20:06.700]  他不是什麼壞人
[00:20:06.700 --> 00:20:08.600]  他是藝人啊
[00:20:08.600 --> 00:20:11.900]  這兩個人在神面前都是蒙神喜悅的
[00:20:11.900 --> 00:20:13.900]  可是你看見他們的家庭
[00:20:13.900 --> 00:20:14.400]  何等不同
[00:20:14.400 --> 00:20:17.200]  一個是家中有祭壇
[00:20:17.200 --> 00:20:18.700]  全家來敬拜
[00:20:18.700 --> 00:20:21.200]  一個是家中沒有祭壇
[00:20:21.200 --> 00:20:23.800]  你就看見亞伯拉罕的子孫
[00:20:23.800 --> 00:20:25.700]  你看見一代一代侍奉神
[00:20:25.700 --> 00:20:26.500]  不是嗎
[00:20:26.500 --> 00:20:28.600]  所以聖經裡面講到亞伯拉罕的神
[00:20:28.600 --> 00:20:30.800]  是亞伯拉罕以上雅各的神
[00:20:30.800 --> 00:20:32.900]  一代一代的侍奉
[00:20:32.900 --> 00:20:34.800]  而羅德的子孫呢
[00:20:34.800 --> 00:20:38.500]  羅德的子孫是摩押亞門啊
[00:20:38.500 --> 00:20:42.000]  他們反而成為外邦人的土地啊
[00:20:42.000 --> 00:20:44.600]  這是何等樣不同的結果
[00:20:44.600 --> 00:20:46.100]  求神幫助我們能夠效法
[00:20:46.100 --> 00:20:49.100]  像亞伯拉罕在家中就開始敬拜
[00:20:49.100 --> 00:20:50.200]  你們
[00:20:50.200 --> 00:20:52.100]  我們看見保羅呢
[00:20:52.100 --> 00:20:56.200]  保羅他也是在苦難的環境當中敬拜神
[00:20:56.200 --> 00:20:58.200]  你看見當時保羅跟希拉
[00:20:58.200 --> 00:21:00.400]  被關在監獄裡面的時候
[00:21:00.400 --> 00:21:01.500]  被人家打了
[00:21:01.500 --> 00:21:04.600]  上了這個手銬腳鐐的
[00:21:04.600 --> 00:21:05.700]  放在監獄裡
[00:21:05.700 --> 00:21:07.500]  半夜醒來
[00:21:07.500 --> 00:21:09.700]  他們沒有哀聲嘆氣
[00:21:09.700 --> 00:21:10.800]  半夜醒來的時候
[00:21:10.800 --> 00:21:13.800]  保羅跟希拉開口讚美神
[00:21:13.800 --> 00:21:15.000]  歌頌神啊
[00:21:15.000 --> 00:21:16.300]  哈利路亞
[00:21:16.300 --> 00:21:18.000]  而當他們歌頌神的時候
[00:21:18.000 --> 00:21:20.600]  聖經說就地大震動
[00:21:20.600 --> 00:21:24.100]  神將他們從監獄當中能夠拯救出來
[00:21:24.100 --> 00:21:27.900]  我們看見保羅跟希拉在苦難當中啊
[00:21:27.900 --> 00:21:29.300]  他們沒有埋怨
[00:21:29.300 --> 00:21:30.200]  在苦難當中
[00:21:30.200 --> 00:21:31.900]  他們選擇敬拜神
[00:21:31.900 --> 00:21:34.400]  而且不是無可奈何的敬拜
[00:21:34.400 --> 00:21:36.000]  不是說保羅對希拉說
[00:21:36.000 --> 00:21:38.200]  希拉神說在苦難敬拜
[00:21:38.200 --> 00:21:40.100]  選首歌我們唱唱吧
[00:21:40.100 --> 00:21:41.100]  不是的
[00:21:41.100 --> 00:21:42.900]  他們從心靈裡面來敬拜
[00:21:42.900 --> 00:21:43.400]  為什麼
[00:21:43.400 --> 00:21:45.500]  因為一定敬拜得很好聽嘛
[00:21:45.500 --> 00:21:46.800]  否則聖經怎麼會說
[00:21:46.800 --> 00:21:49.100]  眾求飯都側耳而聽呢
[00:21:49.100 --> 00:21:51.500]  你想想看半夜有人在睡覺
[00:21:51.500 --> 00:21:52.600]  有人唱歌
[00:21:52.600 --> 00:21:55.400]  唱得很難聽你會怎麼樣
[00:21:55.400 --> 00:21:57.400]  一個鞋子丟過去
[00:21:57.400 --> 00:21:59.000]  shut up
[00:21:59.000 --> 00:21:59.800]  沒有
[00:21:59.800 --> 00:22:00.700]  眾求飯側耳
[00:22:00.700 --> 00:22:03.900]  可見他們從心靈發出美好的音樂
[00:22:03.900 --> 00:22:05.700]  唱得很好聽嘛
[00:22:05.700 --> 00:22:08.000]  不但是眾求飯側耳而聽
[00:22:08.000 --> 00:22:10.400]  我相信神聽了也很高興
[00:22:10.400 --> 00:22:12.400]  所以解釋在聖經裡面說
[00:22:12.400 --> 00:22:13.400]  因為神聽了他們
[00:22:13.400 --> 00:22:15.300]  神太高興了
[00:22:15.300 --> 00:22:16.900]  因為聖經說
[00:22:16.900 --> 00:22:18.200]  天是神的寶座
[00:22:18.200 --> 00:22:19.700]  地是祂的腳凳嘛
[00:22:19.700 --> 00:22:22.200]  那神就情不自禁打拍子
[00:22:22.200 --> 00:22:24.200]  就是腳凳打拍子
[00:22:24.200 --> 00:22:26.900]  地就震動
[00:22:26.900 --> 00:22:28.200]  尖門全開
[00:22:28.200 --> 00:22:30.400]  我們看見保羅跟希拉是在
[00:22:30.400 --> 00:22:33.000]  苦難的環境當中來讚美神
[00:22:33.000 --> 00:22:35.100]  今天無論你在怎麼樣的環境當中
[00:22:35.100 --> 00:22:36.100]  我告訴你
[00:22:36.100 --> 00:22:37.200]  就算你看不明白
[00:22:37.200 --> 00:22:38.800]  就像我們今天所唱的那首詩歌
[00:22:38.800 --> 00:22:40.800]  就算你看不清楚看不明白
[00:22:40.800 --> 00:22:43.700]  你要選擇來讚美神
[00:22:43.700 --> 00:22:45.500]  當你一讚美神的時候
[00:22:45.500 --> 00:22:48.000]  神就能夠打開你的心境
[00:22:48.000 --> 00:22:50.300]  讓你能明白神的心意
[00:22:50.300 --> 00:22:51.700]  當你讚美神的時候
[00:22:51.700 --> 00:22:53.000]  你就能夠看見
[00:22:53.000 --> 00:22:55.100]  神為你預備的出路
[00:22:55.100 --> 00:22:56.000]  你們
[00:22:56.000 --> 00:22:57.800]  我們看見約撒法就是這樣
[00:22:57.800 --> 00:22:59.400]  約撒法在戰場上
[00:22:59.400 --> 00:23:01.200]  甚至在戰場上
[00:23:01.200 --> 00:23:03.200]  有誰會在戰場上歌頌讚美
[00:23:03.200 --> 00:23:07.400]  約撒法就選擇在戰場上來讚美神
[00:23:07.400 --> 00:23:10.100]  當約撒法跟這磨牙人在征戰的時候
[00:23:10.100 --> 00:23:12.800]  他把詩歌隊放在最前面
[00:23:12.800 --> 00:23:14.500]  聖經說他們一歌唱
[00:23:14.500 --> 00:23:16.800]  神就拆遷伏兵啊
[00:23:16.800 --> 00:23:18.200]  擊敗所有的磨牙人
[00:23:18.200 --> 00:23:19.300]  哈利路亞
[00:23:19.300 --> 00:23:20.900]  丁永傑今天無論你遇到怎麼樣
[00:23:20.900 --> 00:23:21.700]  艱難的環境
[00:23:21.700 --> 00:23:23.300]  仇敵怎麼厲害的攻擊你
[00:23:23.300 --> 00:23:26.100]  我告訴你你要來敬拜讚美神
[00:23:26.100 --> 00:23:27.100]  當你讚美神的時候
[00:23:27.100 --> 00:23:29.600]  神要拆遷他的伏兵
[00:23:29.600 --> 00:23:31.200]  他的秘密軍隊
[00:23:31.200 --> 00:23:32.300]  為你來征戰啊
[00:23:32.300 --> 00:23:33.100]  哈利路亞
[00:23:33.100 --> 00:23:34.000]  你們
[00:23:34.000 --> 00:23:34.900]  所以第二個
[00:23:34.900 --> 00:23:38.600]  一定要每天花時間來敬拜神
[00:23:38.600 --> 00:23:39.600]  第三個
[00:23:39.600 --> 00:23:41.300]  要過一個順服神的生活
[00:23:41.300 --> 00:23:44.900]  跟你們說過一個順服神的生活
[00:23:44.900 --> 00:23:47.300]  第三個試探來了
[00:23:47.300 --> 00:23:49.800]  魔鬼把耶穌帶到墊頂上
[00:23:49.800 --> 00:23:51.900]  對他說跳下去吧
[00:23:51.900 --> 00:23:54.700]  因為神要用死者拖住你
[00:23:54.700 --> 00:23:56.200]  我們看耶穌怎麼回答
[00:23:56.200 --> 00:23:57.900]  四章十二節耶穌對他說
[00:23:57.900 --> 00:24:01.900]  經上說不可試探足你的神啊
[00:24:01.900 --> 00:24:03.100]  換句話說
[00:24:03.100 --> 00:24:06.400]  不可以依靠自己的思想意念
[00:24:06.400 --> 00:24:10.200]  不可憑自己的血氣來行事為人啊
[00:24:10.200 --> 00:24:14.000]  我們凡事要順從神的主權啊
[00:24:14.000 --> 00:24:15.600]  我們要聽從神的話
[00:24:15.600 --> 00:24:17.000]  順從神的主權
[00:24:17.000 --> 00:24:19.700]  而不是憑人的血氣來行事
[00:24:19.700 --> 00:24:22.500]  今天很多基督徒不明白這個原則
[00:24:22.500 --> 00:24:24.300]  他們也沒有搞清楚
[00:24:24.300 --> 00:24:26.500]  這個生命主權的問題
[00:24:26.500 --> 00:24:27.700]  所以每一次生活裡面
[00:24:27.700 --> 00:24:29.400]  遇到問題的時候
[00:24:29.400 --> 00:24:31.500]  也不懂得來尋求神
[00:24:31.500 --> 00:24:33.900]  總是走回自己的老路
[00:24:33.900 --> 00:24:37.500]  按照自己過去習慣的經驗跟方式
[00:24:37.500 --> 00:24:40.700]  用盡他們自己的聰明才能
[00:24:40.700 --> 00:24:44.600]  卻忘記了耶穌基督才是他們生命的主
[00:24:44.600 --> 00:24:48.200]  他們凡事應當尋求主的心意
[00:24:48.200 --> 00:24:49.500]  Amen
[00:24:49.500 --> 00:24:51.500]  這就好像我常常想到
[00:24:51.500 --> 00:24:54.000]  主耶穌肉身的父母親嘛
[00:24:54.000 --> 00:24:55.400]  你還記得有一次聖經講到
[00:24:55.400 --> 00:24:57.000]  他們高高興興的
[00:24:57.000 --> 00:25:01.000]  把耶穌帶到聖殿裡面去敬拜神
[00:25:01.000 --> 00:25:02.200]  散會之後
[00:25:02.200 --> 00:25:05.100]  他們高高興興的回家去了
[00:25:05.100 --> 00:25:06.700]  走了一天的路才發現
[00:25:06.700 --> 00:25:09.200]  欸 耶穌到哪裡去
[00:25:09.200 --> 00:25:11.700]  怎麼耶穌不見了
[00:25:11.700 --> 00:25:13.400]  他們才匆匆忙忙回到聖殿
[00:25:13.400 --> 00:25:15.500]  才發現 哦 原來他們忘記
[00:25:15.500 --> 00:25:18.300]  把耶穌就留在聖殿裡面了
[00:25:18.300 --> 00:25:19.400]  也不是故意的
[00:25:19.400 --> 00:25:20.900]  但是 somehow
[00:25:20.900 --> 00:25:23.500]  心思意念就從來沒有再
[00:25:23.500 --> 00:25:26.900]  注意到耶穌現在在哪裡嘛
[00:25:26.900 --> 00:25:28.400]  因為今天我發現很多時候
[00:25:28.400 --> 00:25:30.400]  我們不也是如此嗎
[00:25:30.400 --> 00:25:32.300]  我們主日來到教會聚會
[00:25:32.300 --> 00:25:34.700]  走了就把耶穌留在教會裡面了
[00:25:34.700 --> 00:25:35.800]  不是嗎
[00:25:35.800 --> 00:25:37.300]  也不是故意的
[00:25:37.300 --> 00:25:39.500]  只是我們的心思意念從來沒有
[00:25:39.500 --> 00:25:41.100]  停留在耶穌身上
[00:25:41.100 --> 00:25:44.000]  我們從來沒有想到耶穌現在在哪裡
[00:25:44.000 --> 00:25:46.400]  我們就忙我們自己的事情去了
[00:25:46.400 --> 00:25:48.200]  我們忙別的事情去了
[00:25:48.200 --> 00:25:49.700]  從週一到週六
[00:25:49.700 --> 00:25:51.800]  我們在忙著我們自己的事情
[00:25:51.800 --> 00:25:53.300]  我們從來沒有注意到
[00:25:53.300 --> 00:25:56.600]  耶穌現在在哪裡啊
[00:25:56.600 --> 00:25:59.700]  欸 弟兄姊妹有時候在忙碌的生活當中
[00:25:59.700 --> 00:26:02.100]  你真的要停下來
[00:26:02.100 --> 00:26:07.300]  想一下到底現在耶穌在哪裡啊
[00:26:07.300 --> 00:26:08.900]  在忙碌的生活當中
[00:26:08.900 --> 00:26:11.400]  有時候你真的需要停下來
[00:26:11.400 --> 00:26:13.100]  想一下
[00:26:13.100 --> 00:26:17.200]  到底耶穌現在要我做什麼啊
[00:26:17.200 --> 00:26:18.900]  我們真的需要在我們生活當中
[00:26:18.900 --> 00:26:23.100]  重新歡迎耶穌 重新來掌權欸
[00:26:23.100 --> 00:26:25.600]  我們若是渴望經歷神的工作
[00:26:25.600 --> 00:26:27.300]  我告訴你 我們就必須讓神
[00:26:27.300 --> 00:26:30.200]  在我們生命當中來掌權
[00:26:30.200 --> 00:26:32.200]  從小事情開始
[00:26:32.200 --> 00:26:33.900]  從你的情緒
[00:26:33.900 --> 00:26:34.900]  你的脾氣
[00:26:34.900 --> 00:26:36.200]  當你發脾氣的時候
[00:26:36.200 --> 00:26:37.500]  想一下吧
[00:26:37.500 --> 00:26:39.000]  耶穌在哪裡啊
[00:26:39.000 --> 00:26:41.000]  耶穌要我做什麼
[00:26:41.000 --> 00:26:42.300]  在你的前台上
[00:26:42.300 --> 00:26:43.300]  你的家庭上
[00:26:43.300 --> 00:26:45.100]  你的事業上
[00:26:45.100 --> 00:26:50.000]  一件一件你邀請耶穌重新來做主吧
[00:26:50.000 --> 00:26:53.300]  以前你都習慣性自己做主嘛
[00:26:53.300 --> 00:26:55.400]  現在你要對主說
[00:26:55.400 --> 00:26:58.800]  主啊 我要請你來掌權
[00:26:58.800 --> 00:27:00.900]  我願意聽你的聲音
[00:27:00.900 --> 00:27:03.400]  我願意順從你的引導
[00:27:03.400 --> 00:27:05.100]  我告訴你什麼時候你
[00:27:05.100 --> 00:27:08.800]  重新開始真正讓耶穌來掌權的時候
[00:27:08.800 --> 00:27:12.200]  主就要在你生命當中做翻轉的工作
[00:27:12.200 --> 00:27:17.200]  你們讓你生命就帶來屬靈的能力
[00:27:17.200 --> 00:27:18.300]  最後第三
[00:27:18.300 --> 00:27:19.700]  要去服侍這個世代
[00:27:19.700 --> 00:27:23.300]  跟你們說要去服侍這個世代
[00:27:23.300 --> 00:27:25.400]  路加福音四章十四節這裡說
[00:27:25.400 --> 00:27:26.900]  耶穌滿有聖靈的能力
[00:27:26.900 --> 00:27:31.000]  回到伽利利 祂的名聲就傳遍四方
[00:27:31.000 --> 00:27:34.200]  為什麼祂的名聲就傳遍四方呢
[00:27:34.200 --> 00:27:37.900]  如果你是從十五節繼續讀下去
[00:27:37.900 --> 00:27:38.900]  其實很長一段聲音
[00:27:38.900 --> 00:27:40.100]  我也沒有時間在讀
[00:27:40.100 --> 00:27:42.100]  一直讀下去你會發現
[00:27:42.100 --> 00:27:43.900]  為什麼耶穌名聲傳遍四方
[00:27:43.900 --> 00:27:47.800]  就是因為祂去服侍那個世代裡面
[00:27:47.800 --> 00:27:50.700]  有需要的人群嘛
[00:27:50.700 --> 00:27:52.900]  這為什麼路加福音四章十八節裡面
[00:27:52.900 --> 00:27:54.900]  主耶穌很清楚地宣告
[00:27:54.900 --> 00:27:56.600]  祂在地上的使命
[00:27:56.600 --> 00:27:58.300]  祂說主的靈在我身上
[00:27:58.300 --> 00:28:01.000]  因為祂用高我 聖靈恩高高他
[00:28:01.000 --> 00:28:01.900]  然後幹什麼
[00:28:01.900 --> 00:28:04.600]  叫祂傳福音給貧窮的人
[00:28:04.600 --> 00:28:05.800]  拆解祂報告
[00:28:05.800 --> 00:28:07.400]  被擄得得釋放
[00:28:07.400 --> 00:28:09.000]  瞎眼的看見
[00:28:09.000 --> 00:28:11.600]  叫那受壓制的得自由
[00:28:11.600 --> 00:28:14.100]  我們就看見在這很清楚耶
[00:28:14.100 --> 00:28:16.500]  神賜下聖靈的恩高
[00:28:16.500 --> 00:28:19.500]  不是為了我們自己的滿足
[00:28:19.500 --> 00:28:22.000]  不是為了叫我們自己得到一致釋放
[00:28:22.000 --> 00:28:24.400]  當然神會幫助我們 神會滿足
[00:28:24.400 --> 00:28:26.000]  但是聖靈賜下恩高
[00:28:26.000 --> 00:28:29.100]  最重要的目的不是為了我們耶
[00:28:29.100 --> 00:28:30.700]  神賜下聖靈的恩高
[00:28:30.700 --> 00:28:33.100]  是要我們去服侍這個世代
[00:28:33.100 --> 00:28:36.300]  有需要的人群
[00:28:36.300 --> 00:28:38.600]  你知道我常說在靈恩運動裡面
[00:28:38.600 --> 00:28:41.600]  一個最大的陷阱
[00:28:41.600 --> 00:28:43.900]  就是自我中心
[00:28:43.900 --> 00:28:46.600]  一切都是以自我為滿足
[00:28:46.600 --> 00:28:48.300]  以自我為中心
[00:28:48.300 --> 00:28:50.100]  我們所想到的就是
[00:28:50.100 --> 00:28:51.600]  我的需要啊
[00:28:51.600 --> 00:28:53.000]  我的滿足啊
[00:28:53.000 --> 00:28:54.100]  我的醫治啊
[00:28:54.100 --> 00:28:55.500]  我的平安啊
[00:28:55.500 --> 00:28:59.400]  我們想來想去都是我我我我我
[00:28:59.400 --> 00:29:03.200]  你還記得主耶穌登山變相的時候
[00:29:03.200 --> 00:29:06.300]  神榮耀的同在降臨下來
[00:29:06.300 --> 00:29:09.800]  連摩西跟以利亞都顯現出來
[00:29:09.800 --> 00:29:11.400]  而當彼得看見
[00:29:11.400 --> 00:29:14.300]  那種神榮耀同在的光景的時候
[00:29:14.300 --> 00:29:16.300]  他第一個反應是什麼
[00:29:16.300 --> 00:29:17.400]  他第一個反應是主啊
[00:29:17.400 --> 00:29:19.400]  我們在這裡真好啊
[00:29:19.400 --> 00:29:21.000]  我在這裡搭三座棚吧
[00:29:21.000 --> 00:29:23.000]  一座衛尼一座摩西一座禮儀臉
[00:29:23.000 --> 00:29:25.100]  換句話說太好不用下山了
[00:29:25.100 --> 00:29:27.100]  我們就在這裡了
[00:29:27.100 --> 00:29:29.200]  而就在他說這句話的時候
[00:29:29.200 --> 00:29:31.500]  父神從天上的雲彩
[00:29:31.500 --> 00:29:33.300]  有聲音對他們說
[00:29:33.300 --> 00:29:35.300]  No 這是我的愛子
[00:29:35.300 --> 00:29:36.900]  你們要聽他的
[00:29:36.900 --> 00:29:37.600]  換句話說
[00:29:37.600 --> 00:29:41.000]  嘿 不要一天到晚只想到自己
[00:29:41.000 --> 00:29:42.400]  自作主張
[00:29:42.400 --> 00:29:44.900]  說我們在這裡真好不要下山了
[00:29:44.900 --> 00:29:47.800]  要聽耶穌的
[00:29:47.800 --> 00:29:50.200]  結果聖經告訴我們第二天
[00:29:50.200 --> 00:29:52.300]  耶穌就帶他們下山
[00:29:52.300 --> 00:29:53.400]  做什麼
[00:29:53.400 --> 00:29:56.700]  一字柄人穿神國的道理
[00:29:56.700 --> 00:30:00.100]  第二天神賜下聖靈的恩高在我們中間
[00:30:00.100 --> 00:30:03.000]  神樂意降下了榮耀的同在在我們中間
[00:30:03.000 --> 00:30:05.000]  不是為了我們
[00:30:05.000 --> 00:30:07.200]  是為了神的國度
[00:30:07.200 --> 00:30:09.300]  是為了這個破碎的世代
[00:30:09.300 --> 00:30:11.200]  是為了需要的人群
[00:30:11.200 --> 00:30:13.000]  是要叫被擄的人釋放
[00:30:13.000 --> 00:30:15.400]  叫受壓制的人得自由
[00:30:15.400 --> 00:30:16.700]  你們
[00:30:16.700 --> 00:30:19.400]  有一次我聽到一些弟兄姐妹對我說
[00:30:19.400 --> 00:30:21.700]  牧師啊 我不需要聖靈的恩賜啊
[00:30:21.700 --> 00:30:22.800]  什麼你不需要
[00:30:22.800 --> 00:30:26.200]  不是為你啦
[00:30:26.200 --> 00:30:28.400]  是為了神的國度
[00:30:28.400 --> 00:30:31.200]  是為了這個世代
[00:30:31.200 --> 00:30:32.900]  為這個緣故我告訴你
[00:30:32.900 --> 00:30:34.300]  我們要大大傷口
[00:30:34.300 --> 00:30:35.800]  求更多的恩賜
[00:30:35.800 --> 00:30:36.800]  更多的聖靈
[00:30:36.800 --> 00:30:40.000]  更多的能力在我們中間
[00:30:40.000 --> 00:30:43.500]  我們要像神大大傷口啊
[00:30:43.500 --> 00:30:44.400]  弟兄姐妹我常常說
[00:30:44.400 --> 00:30:45.300]  今天做一個基督徒
[00:30:45.300 --> 00:30:45.900]  我告訴你
[00:30:45.900 --> 00:30:48.700]  我們沒有權利來哀嘆這個世代
[00:30:48.700 --> 00:30:50.200]  我常常聽見弟兄姐妹對我說
[00:30:50.200 --> 00:30:51.700]  喔 世代太黑暗
[00:30:51.700 --> 00:30:52.800]  我告訴你做基督徒
[00:30:52.800 --> 00:30:56.600]  我們根本沒有權利來埋怨這個世代太黑暗
[00:30:56.600 --> 00:31:01.000]  就好像光沒有權利埋怨黑暗一樣
[00:31:01.000 --> 00:31:02.800]  如果你覺得今天的世代太黑暗
[00:31:02.800 --> 00:31:03.600]  充滿罪惡
[00:31:03.600 --> 00:31:04.900]  有一件事你可以做了
[00:31:04.900 --> 00:31:07.800]  好好為主發光吧
[00:31:07.800 --> 00:31:10.200]  活出你的信心來
[00:31:10.200 --> 00:31:12.100]  活出你的愛心來
[00:31:12.100 --> 00:31:14.200]  活出你的盼望來
[00:31:14.200 --> 00:31:19.600]  叫世人看見我們有盼望嗎
[00:31:19.600 --> 00:31:23.800]  請問你這個世界看見教會有盼望嗎
[00:31:23.800 --> 00:31:26.700]  今天教會需要反省你知道嗎
[00:31:26.700 --> 00:31:29.200]  我們沒有活出神的榮耀來啊
[00:31:29.200 --> 00:31:30.800]  不要埋怨這個世界太黑暗
[00:31:30.800 --> 00:31:32.600]  你又沒有做光嘛
[00:31:32.600 --> 00:31:33.700]  這才是真正的願望
[00:31:33.700 --> 00:31:35.500]  不然神幫我們發光一定要幹什麼
[00:31:35.500 --> 00:31:37.900]  我請問你
[00:31:37.900 --> 00:31:40.000]  幹什麼啊
[00:31:40.000 --> 00:31:44.000]  面對黑暗你不發光你幹什麼啊
[00:31:44.000 --> 00:31:45.900]  神幫我們發光這個世界
[00:31:45.900 --> 00:31:48.200]  是有使命的
[00:31:48.200 --> 00:31:50.500]  是有託付的
[00:31:50.500 --> 00:31:53.900]  正是因為現今的世代黑暗
[00:31:53.900 --> 00:31:56.100]  神要我們活出祂的榮耀
[00:31:56.100 --> 00:32:00.300]  來服侍這個破碎的世代
[00:32:00.300 --> 00:32:01.800]  不是依靠我們自己的力量
[00:32:01.800 --> 00:32:03.800]  我們沒有力量
[00:32:03.800 --> 00:32:06.400]  所以需要聖靈嗎
[00:32:06.400 --> 00:32:11.200]  需要聖靈的大囊膠罐在我們身上嗎
[00:32:11.200 --> 00:32:17.300]  今天神已經賜下聖靈在我們中間了
[00:32:17.300 --> 00:32:22.100]  不要把聖靈當作一個裝飾品
[00:32:22.100 --> 00:32:26.500]  我再說不要把聖靈當作一個裝飾品
[00:32:26.500 --> 00:32:30.000]  聖靈是要來引導我們的
[00:32:30.000 --> 00:32:33.300]  聖靈要賜下能力給我們的
[00:32:33.300 --> 00:32:35.000]  是要來完成神的使命
[00:32:35.000 --> 00:32:38.200]  完成神的託付的
[00:32:38.200 --> 00:32:41.300]  求神賜給我們一個渴慕的心
[00:32:41.300 --> 00:32:43.900]  向神大大張口吧
[00:32:43.900 --> 00:32:49.400]  甚至我們說大大張口神就大大充滿我們
[00:32:49.400 --> 00:32:54.200]  好叫我們活出一個滿有聖靈能力的生活
[00:32:54.200 --> 00:32:57.800]  我們才可能影響這個世代
[00:32:57.800 --> 00:33:00.300]  你們我們一起禱告
[00:33:00.300 --> 00:33:01.900]  親愛的主我們再次來到你面前
[00:33:01.900 --> 00:33:03.900]  我們仰望你
[00:33:03.900 --> 00:33:06.200]  主啊是的我們需要聖靈
[00:33:06.200 --> 00:33:09.900]  在這個世代主啊危機的世代
[00:33:09.900 --> 00:33:14.300]  我們真的需要你聖靈的能力教冠在我們身上
[00:33:14.300 --> 00:33:17.500]  好讓我們能夠活出一個有能力的生活
[00:33:17.500 --> 00:33:19.500]  能夠影響這個世代
[00:33:19.500 --> 00:33:24.200]  主啊願你的聖靈今天再一次來充滿我們教冠我們
[00:33:24.200 --> 00:33:26.300]  我們深深的渴慕你
[00:33:26.300 --> 00:33:29.400]  我們承認我們深深的需要你
[00:33:29.400 --> 00:33:31.100]  求你再一次幫助我們
[00:33:31.100 --> 00:33:33.600]  在生活的每一件小事上
[00:33:33.600 --> 00:33:35.800]  我們重新讓你來掌權
[00:33:35.800 --> 00:33:37.400]  在每一件小事上
[00:33:37.400 --> 00:33:40.300]  我們重新迴轉到你的面前來
[00:33:40.300 --> 00:33:43.800]  主若是我們過去沒有為你做美好的見證
[00:33:43.800 --> 00:33:46.500]  主讓我們從今天開始願意為你而活
[00:33:46.500 --> 00:33:47.800]  重新為你而活
[00:33:47.800 --> 00:33:50.600]  為你能夠站立在這樣一個世代
[00:33:50.600 --> 00:33:52.700]  這個需要福音的世代
[00:33:52.700 --> 00:33:54.500]  需要恩典的世代
[00:33:54.500 --> 00:33:56.600]  主讓我們重新為你站立
[00:33:56.600 --> 00:33:58.800]  能夠服侍這個需要的世代
[00:33:58.800 --> 00:34:00.900]  主啊真的求你興起我們
[00:34:00.900 --> 00:34:03.800]  興起我們在這個黑暗的世代
[00:34:03.800 --> 00:34:05.400]  成為你榮耀的見證
