
[00:00:00.000 --> 00:00:02.000]  鄧影姊妹平安
[00:30:23.000 --> 00:30:28.000]  當他帶這些抹藥和沉香過來的時候
[00:30:28.000 --> 00:30:30.000]  都很張揚
[00:30:30.000 --> 00:30:32.000]  六十多磅
[00:30:32.000 --> 00:30:37.000]  甚至可能是挺大的陣仗
[00:30:37.000 --> 00:30:41.000]  在耶穌被釘十字架之後
[00:30:41.000 --> 00:30:46.000]  尼哥底姆就沒有任何顧慮了
[00:30:46.000 --> 00:30:47.000]  他站出來
[00:30:47.000 --> 00:30:54.000]  公開承認自己作為耶穌的跟隨者
[00:30:54.000 --> 00:31:02.000]  我們今天的生命階段是怎樣呢?
[00:31:02.000 --> 00:31:06.000]  是一個什麼樣的光景呢?
[00:31:06.000 --> 00:31:08.000]  是不是收起來了?
[00:31:08.000 --> 00:31:11.000]  是不是沉了水?
[00:31:11.000 --> 00:31:14.000]  是不是若隱若現?
[00:31:14.000 --> 00:31:17.000]  是不是不敢站得太出?
[00:31:17.000 --> 00:31:20.000]  這是不是我們來的呢?
[00:31:20.000 --> 00:31:25.000]  抑或我們願意獻上整個生命
[00:31:25.000 --> 00:31:30.000]  勇敢地跟隨耶穌呢?
[00:31:30.000 --> 00:31:36.000]  我想說,這是一個逐步生命的進程
[00:31:36.000 --> 00:31:40.000]  生命更新,改變
[00:31:40.000 --> 00:31:43.000]  是需要不斷地操練
[00:31:43.000 --> 00:31:46.000]  在職場當中
[00:31:46.000 --> 00:31:51.000]  無論你喜不喜歡你今天做的這份工作
[00:31:51.000 --> 00:31:53.000]  喜不喜歡這個處境
[00:31:53.000 --> 00:31:55.000]  我要問的是
[00:31:55.000 --> 00:32:01.000]  我們有沒有認定上帝參與在其中?
[00:32:01.000 --> 00:32:04.000]  當我們有這份認定的時候
[00:32:04.000 --> 00:32:08.000]  我們就需要去祈求上帝
[00:32:08.000 --> 00:32:11.000]  讓我們在今天這個處境當中
[00:32:11.000 --> 00:32:14.000]  我見得到上帝的作為
[00:32:14.000 --> 00:32:17.000]  並且賜給我們勇氣
[00:32:17.000 --> 00:32:21.000]  去對於一些不同的處境
[00:32:21.000 --> 00:32:25.000]  能夠作出一個有智慧的回應
[00:32:25.000 --> 00:32:29.000]  在職場當中
[00:32:29.000 --> 00:32:33.000]  每一個難處的出路都不同
[00:32:33.000 --> 00:32:36.000]  沒有標準答案
[00:32:36.000 --> 00:32:40.000]  但是在回應之先
[00:32:40.000 --> 00:32:43.000]  我們需要先提醒自己
[00:32:43.000 --> 00:32:47.000]  不要迴避,不要避,不要閃開
[00:32:47.000 --> 00:32:51.000]  不要因為艱難
[00:32:51.000 --> 00:32:55.000]  所以找藉口,找捷徑
[00:32:55.000 --> 00:33:01.000]  當我們能夠有信心認定上帝在這裡
[00:33:01.000 --> 00:33:04.000]  請我們去學習
[00:33:04.000 --> 00:33:08.000]  透過禱告,透過聖經的說話
[00:33:08.000 --> 00:33:11.000]  去分辨上帝的聲音
[00:33:11.000 --> 00:33:18.000]  學習,做出一個合乎神的價值觀的決定
[00:33:18.000 --> 00:33:23.000]  若然我們肯定是出於上帝
[00:33:23.000 --> 00:33:27.000]  可能你發覺那個做法不是多麼靈巧
[00:33:27.000 --> 00:33:29.000]  像蛇也好
[00:33:29.000 --> 00:33:34.000]  相信上帝仍然會用幫助我們
[00:33:34.000 --> 00:33:37.000]  去拆解我們在工作間
[00:33:37.000 --> 00:33:43.000]  在職場上面對任何難前的問題
[00:33:43.000 --> 00:33:50.000]  這樣不僅是我們的個人生命能夠逐步成長
[00:33:50.000 --> 00:33:54.000]  也可以藉著我們所做的
[00:33:54.000 --> 00:33:58.000]  成為身邊我們的同事
[00:33:58.000 --> 00:34:01.000]  甚至微信的人的鼓勵
[00:34:01.000 --> 00:34:04.000]  我深信這個做法
[00:34:04.000 --> 00:34:10.000]  正正就是活出我們在職場中的照明
[00:34:10.000 --> 00:34:16.000]  讓別人看見我們背後的上帝
[00:34:16.000 --> 00:34:18.000]  作為一個總結
[00:34:18.000 --> 00:34:23.000]  不知道大家有沒有看過《無間道》這齣戲
[00:34:23.000 --> 00:34:28.000]  我上網找找,原來有《無間道1》《無間道2》《無間道3》
[00:34:28.000 --> 00:34:33.000]  還要拍電視劇
[00:34:33.000 --> 00:34:36.000]  相類似的題材
[00:34:36.000 --> 00:34:40.000]  通常都是說黑白兩道
[00:34:40.000 --> 00:34:47.000]  互相把臥底擺放在對方陣營裡
[00:34:47.000 --> 00:34:50.000]  我有一個體會
[00:34:50.000 --> 00:34:54.000]  今天不少大兄姊妹都覺得
[00:34:54.000 --> 00:34:57.000]  我們在工作間
[00:34:57.000 --> 00:35:00.000]  在我們的職場裡我們在做臥底
[00:35:00.000 --> 00:35:02.000]  我們在做無間道
[00:35:02.000 --> 00:35:04.000]  為什麼?
[00:35:04.000 --> 00:35:08.000]  因為我們信徒的身份是不能見光的
[00:35:08.000 --> 00:35:14.000]  因為一見光就見光死
[00:35:14.000 --> 00:35:18.000]  但是,糟糕的是
[00:35:18.000 --> 00:35:21.000]  我們知道我們有一個重大的任務
[00:35:21.000 --> 00:35:24.000]  上帝有一個照明
[00:35:24.000 --> 00:35:28.000]  就是要將我們身邊的人
[00:35:28.000 --> 00:35:34.000]  帶到耶穌面前,領人歸主
[00:35:34.000 --> 00:35:39.000]  我想透過今天這個訊息
[00:35:39.000 --> 00:35:43.000]  我們真的能夠放下
[00:35:43.000 --> 00:35:48.000]  我們作為臥底的想法和掙扎
[00:35:48.000 --> 00:35:52.000]  我們不是臥底
[00:35:52.000 --> 00:35:56.000]  我們需要明白上帝是很清楚
[00:35:56.000 --> 00:36:02.000]  賦予了給我們一個作主門徒的身份
[00:36:02.000 --> 00:36:04.000]  求主幫助我們
[00:36:04.000 --> 00:36:09.000]  時刻當我們面對職場當中
[00:36:09.000 --> 00:36:11.000]  林林總總的挑戰
[00:36:11.000 --> 00:36:17.000]  我們都懂得將焦點放在耶穌身上
[00:36:17.000 --> 00:36:20.000]  求主賜給我們信心
[00:36:20.000 --> 00:36:25.000]  當我們面對一些很艱難的處境的時候
[00:36:25.000 --> 00:36:29.000]  我們不要被那個處境嚇怕了
[00:36:29.000 --> 00:36:33.000]  又或者當我們願意認定
[00:36:33.000 --> 00:36:39.000]  這個上帝是我們照明的主體的時候
[00:36:39.000 --> 00:36:44.000]  願意我們就成為上帝手中的弓
[00:36:44.000 --> 00:36:47.000]  我們學習與祂同弓
[00:36:47.000 --> 00:36:51.000]  透過祈禱,透過聖經
[00:36:51.000 --> 00:36:56.000]  去面對我們林林總總的掙扎
[00:36:56.000 --> 00:37:01.000]  做出一些合乎上帝價值觀的決定
[00:37:01.000 --> 00:37:03.000]  求主幫助我們
