
[00:00:00.000 --> 00:00:07.120]  在1992年,當時諾貝爾經濟學獎的得主
[00:22:00.280 --> 00:22:03.600]  給門徒一個盼望和應許
[00:22:03.600 --> 00:22:05.720]  祂說有一天作主的門徒
[00:22:05.720 --> 00:22:07.400]  你們會見到人子
[00:22:07.400 --> 00:22:09.400]  和他的父的榮耀
[00:22:09.400 --> 00:22:11.320]  在父的榮耀裡面
[00:22:11.320 --> 00:22:15.720]  和聖天使一同來臨的時候
[00:22:15.720 --> 00:22:19.600]  到那一天被顛倒的是非
[00:22:19.600 --> 00:22:22.600]  會得到公正的審判
[00:22:22.600 --> 00:22:25.400]  人子會將那些
[00:22:25.400 --> 00:22:29.120]  將上主的道當作可恥的人
[00:22:29.120 --> 00:22:31.680]  將他們當為可恥
[00:22:31.680 --> 00:22:36.680]  問題是這一天要等多久呢?
[00:22:36.680 --> 00:22:38.200]  想像一下
[00:22:38.200 --> 00:22:40.360]  當阿伯拉罕的後代
[00:22:40.360 --> 00:22:44.560]  他們日後經歷亡國被擄的日子的時候
[00:22:44.560 --> 00:22:47.880]  他們讀到《創世紀》十七章的時候
[00:22:47.880 --> 00:22:51.400]  當時以色列國已經國破家亡
[00:22:51.400 --> 00:22:54.560]  君王和百姓已經被擄
[00:22:54.560 --> 00:22:56.560]  他們沒有了土地
[00:22:56.560 --> 00:22:58.160]  他們沒有了地位
[00:22:58.160 --> 00:23:01.600]  他們也見不到有神蹟
[00:23:01.600 --> 00:23:03.600]  《創世紀》的編修者
[00:23:03.600 --> 00:23:04.600]  在這裡
[00:23:04.600 --> 00:23:06.280]  我相信藉著經文
[00:23:06.280 --> 00:23:10.080]  是繼續提醒這班被擄的群體
[00:23:10.080 --> 00:23:11.320]  不要忘記
[00:23:11.320 --> 00:23:13.480]  這一位全能的上帝
[00:23:13.480 --> 00:23:15.040]  和他們之間
[00:23:15.040 --> 00:23:18.480]  仍然有那份永遠的約
[00:23:18.480 --> 00:23:21.840]  這段經文正正是給予被擄的群體
[00:23:21.840 --> 00:23:24.040]  他們面對黑暗的時候
[00:23:24.040 --> 00:23:26.720]  他們能夠繼續有盼望
[00:23:26.720 --> 00:23:29.480]  抓緊上主的應許
[00:23:29.480 --> 00:23:32.880]  沒有人會知道黑暗的日子會有多長
[00:23:32.880 --> 00:23:35.720]  上主的子民和百姓
[00:23:35.720 --> 00:23:40.920]  還要忍受被當作可恥的日子有多久
[00:23:40.920 --> 00:23:43.480]  但是他們唯一可以持守的
[00:23:43.480 --> 00:23:47.960]  是繼續仰望上主
[00:23:47.960 --> 00:23:50.200]  這一份盼望
[00:23:50.200 --> 00:23:52.320]  最後和大家分享一位
[00:23:52.320 --> 00:23:56.120]  一百零三歲的老牧師的生命
[00:23:56.120 --> 00:23:58.000]  這位中國的老牧師
[00:23:58.000 --> 00:23:59.760]  在寧波的老牧師
[00:23:59.760 --> 00:24:03.520]  他剛剛在二月十七日凌晨安息主懷
[00:24:03.520 --> 00:24:06.360]  他的名字叫范愛氏牧師
[00:24:06.360 --> 00:24:08.360]  在一九五七年
[00:24:08.360 --> 00:24:10.200]  六十一年之前
[00:24:10.200 --> 00:24:15.480]  他被打成為中央級的基督教右派
[00:24:15.480 --> 00:24:17.480]  當時打了五個右派
[00:24:17.480 --> 00:24:19.160]  他是其中一個
[00:24:19.160 --> 00:24:20.840]  後來他寫回憶錄
[00:24:20.840 --> 00:24:25.400]  他記下了一段他生命中非常痛苦的經歷
[00:24:25.400 --> 00:24:28.080]  他說當他知道自己被他的同道
[00:24:28.080 --> 00:24:29.720]  去攻擊
[00:24:29.720 --> 00:24:32.360]  被劃為右派份子之後
[00:24:32.360 --> 00:24:35.480]  在一九五七年的十一月六日的晚上
[00:24:35.480 --> 00:24:41.000]  他走上被打為右派的會議場地的天台上
[00:24:41.000 --> 00:24:42.760]  他的內心跟他說
[00:24:42.760 --> 00:24:44.120]  跳下去吧
[00:24:44.120 --> 00:24:47.760]  了斷了這個人生
[00:24:47.760 --> 00:24:49.600]  很痛苦
[00:24:49.600 --> 00:24:51.120]  就在這個時候
[00:24:51.120 --> 00:24:53.720]  他說他回想起自己的夢召
[00:24:53.720 --> 00:24:56.000]  回想起自己的侍奉
[00:24:56.000 --> 00:24:58.320]  他說現在壯志未酬
[00:24:58.320 --> 00:25:00.120]  捲入了政治運動
[00:25:00.120 --> 00:25:02.760]  背上了滔天的罪名
[00:25:02.760 --> 00:25:04.480]  有口難分
[00:25:04.480 --> 00:25:06.360]  功尚未成
[00:25:06.360 --> 00:25:08.920]  我即去乎
[00:25:08.920 --> 00:25:11.440]  他感覺到悲痛迷茫
[00:25:11.440 --> 00:25:14.080]  無助無告
[00:25:14.080 --> 00:25:15.160]  他形容不到自己
[00:25:15.160 --> 00:25:17.880]  他說自己就好像一葉偏舟
[00:25:17.880 --> 00:25:24.120]  在狂風追逐的汪洋大海上迷失了方向
[00:25:24.120 --> 00:25:26.560]  但他回想起自己的太太
[00:25:26.560 --> 00:25:28.360]  回想起自己有五個小朋友
[00:25:28.360 --> 00:25:30.800]  由一歲到十三歲
[00:25:30.800 --> 00:25:36.680]  他問我如何忍心捨棄他們呢
[00:25:36.680 --> 00:25:38.600]  內心有另一把聲音跟他說
[00:25:38.600 --> 00:25:41.240]  你不可以跳
[00:25:41.240 --> 00:25:42.720]  跳下去
[00:25:42.720 --> 00:25:44.080]  不可以跳
[00:25:44.080 --> 00:25:49.320]  兩種聲音在他內心中交戰
[00:25:49.320 --> 00:25:53.200]  他形容自己就像一個人生的天秤
[00:25:53.200 --> 00:25:58.280]  在生與死之間激烈擺動
[00:25:58.280 --> 00:26:01.600]  他說任何一個微小的東西
[00:26:01.600 --> 00:26:03.480]  放在一邊的時候
[00:26:03.480 --> 00:26:06.680]  都會導致一個決定性的後果
[00:26:06.680 --> 00:26:07.560]  這時候他說
[00:26:07.560 --> 00:26:11.840]  我再回想起耶穌基督受撒旦試探那一幕
[00:26:11.840 --> 00:26:16.400]  撒旦引誘他在墊頂跳下去
[00:26:16.400 --> 00:26:19.040]  耶穌洞悉撒旦的詭計
[00:26:19.040 --> 00:26:20.920]  退去
[00:26:20.920 --> 00:26:26.200]  他說這時候他決定效法主的腳步懸崖勒馬
[00:26:26.200 --> 00:26:28.920]  避免了一個悲劇的發生
[00:26:28.920 --> 00:26:30.880]  不過他說
[00:26:30.880 --> 00:26:34.360]  他為此付上了沉重的代價
[00:26:34.360 --> 00:26:36.840]  他繼續要面對無情的批判
[00:26:36.840 --> 00:26:38.480]  痛苦的改造
[00:26:38.480 --> 00:26:40.120]  屈辱的人生
[00:26:40.120 --> 00:26:43.040]  艱苦的歲月
[00:26:43.040 --> 00:26:45.920]  終於等到文化大革命結束了
[00:26:45.920 --> 00:26:52.040]  凡愛事牧師要到1978年5月才得到平反
[00:26:52.040 --> 00:26:54.960]  換言之他帶了右派份子的母子
[00:26:54.960 --> 00:27:00.720]  總共帶了22年8,030日
[00:27:00.720 --> 00:27:01.960]  他後來這樣說
[00:27:01.960 --> 00:27:04.720]  他說如果1957年11月6日那晚
[00:27:04.720 --> 00:27:07.480]  我在酒店的屋頂上
[00:27:07.480 --> 00:27:09.320]  我預先知道
[00:27:09.320 --> 00:27:14.000]  原來我未來要走的路是這麼艱鉅、這麼漫長的
[00:27:14.000 --> 00:27:17.280]  要帶著這個右派份子的母
[00:27:17.280 --> 00:27:23.000]  忍受批判22年8,030日那麼久
[00:27:23.000 --> 00:27:27.080]  他說說不定我人生的指針
[00:27:27.080 --> 00:27:30.920]  已經向跳下去那邊傾斜了
[00:27:30.920 --> 00:27:32.200]  沒錯
[00:27:32.200 --> 00:27:36.120]  凡愛牧師如果真的預先知道
[00:27:36.120 --> 00:27:38.520]  他要忍受22年
[00:27:38.520 --> 00:27:43.120]  他一定捱不過這8,030日
[00:27:43.120 --> 00:27:44.920]  但是他不知道
[00:27:44.920 --> 00:27:50.520]  他靠著上主一天一天地捱過了
[00:27:50.520 --> 00:27:53.320]  從人的角度他似乎喪失了很多
[00:27:53.320 --> 00:27:55.160]  他賠償了很多
[00:27:55.160 --> 00:27:57.520]  他捨棄了很多
[00:27:57.520 --> 00:27:59.360]  但弔詭的是
[00:27:59.360 --> 00:28:01.400]  在上主的角度
[00:28:01.400 --> 00:28:03.400]  他救回自己
[00:28:03.400 --> 00:28:04.920]  他賺了
[00:28:04.920 --> 00:28:07.160]  他得著更多
[00:28:07.160 --> 00:28:08.240]  文化大革命之後
[00:28:08.240 --> 00:28:11.640]  他繼續投入在教會的侍奉上
[00:28:11.640 --> 00:28:13.520]  用他自己的生命
[00:28:13.520 --> 00:28:15.760]  祝福了中國的教會
[00:28:15.760 --> 00:28:17.080]  頂姐妹
[00:28:17.080 --> 00:28:19.320]  在這個御苦期
[00:28:19.320 --> 00:28:20.400]  大齋期
[00:28:20.400 --> 00:28:23.360]  我們需要再一次思想我們的生命
[00:28:23.360 --> 00:28:25.880]  在上帝的角度裏面
[00:28:25.880 --> 00:28:28.240]  我們要捨棄甚麼呢
[00:28:28.240 --> 00:28:31.080]  我們要學習捨棄的是甚麼呢
[00:28:31.080 --> 00:28:32.960]  為了他者
[00:28:32.960 --> 00:28:34.720]  甚麼是我們
[00:28:34.720 --> 00:28:36.880]  你和我
[00:28:36.880 --> 00:28:40.000]  要背的自己的十字架呢
[00:28:40.000 --> 00:28:43.240]  我們仍然會面對各種各樣的試探
[00:28:43.240 --> 00:28:44.880]  我們的回應
[00:28:44.880 --> 00:28:46.520]  我們的選擇
[00:28:46.520 --> 00:28:49.120]  其實在主的面前
[00:28:49.120 --> 00:28:51.160]  是在回答上主
[00:28:51.160 --> 00:28:53.120]  「我是誰」
[00:28:53.120 --> 00:28:56.440]  「我怎樣去做一個基督的門徒」
[00:28:56.440 --> 00:28:58.280]  沒錯,在某些地方
[00:28:58.280 --> 00:29:01.480]  有人需要為主殉道
[00:29:01.480 --> 00:29:05.000]  或者好像仍然在中國內地的家庭教會
[00:29:05.000 --> 00:29:06.840]  或者地下教會一樣
[00:29:06.840 --> 00:29:09.040]  他們會受到迫害
[00:29:09.040 --> 00:29:11.520]  但這個亦都可以是
[00:29:11.520 --> 00:29:13.400]  在其他地方裏面
[00:29:13.400 --> 00:29:15.160]  一些我們見到
[00:29:15.160 --> 00:29:17.000]  為了家庭的兒女
[00:29:17.000 --> 00:29:20.440]  而奉獻自己的生命的母親
[00:29:20.440 --> 00:29:22.800]  為了照顧至親
[00:29:22.800 --> 00:29:25.640]  而擺上了自己生命的人
[00:29:25.640 --> 00:29:31.240]  一些願意和邊緣弱者同行的人
[00:29:31.240 --> 00:29:34.840]  或者是那些為了改變社會
[00:29:34.840 --> 00:29:37.080]  而選擇公民抗命
[00:29:37.080 --> 00:29:40.160]  結果被囚的年青人
[00:29:40.160 --> 00:29:44.640]  甚至乎是被自己的國家政權
[00:29:44.640 --> 00:29:48.800]  囚禁,甚至乎是流亡海外的人士
[00:29:48.800 --> 00:29:50.800]  或者是我們在香港亦都會見到一些
[00:29:50.800 --> 00:29:53.000]  為了改善權益
[00:29:53.000 --> 00:29:56.280]  而今無被知方懲處的
[00:29:56.280 --> 00:30:00.200]  勞方,一些的工人
[00:30:00.200 --> 00:30:03.080]  好像是捨棄
[00:30:03.080 --> 00:30:05.880]  但是他們這個捨棄
[00:30:05.880 --> 00:30:09.240]  是為了他者去擺上的
[00:30:09.240 --> 00:30:11.240]  今日,弟兄姊妹
[00:30:11.240 --> 00:30:15.520]  我們為了去持守主和主的道
[00:30:15.520 --> 00:30:18.640]  我們願意捨棄些甚麼呢?
[00:30:18.640 --> 00:30:22.400]  我們想得到的又是些甚麼呢?
[00:30:22.400 --> 00:30:25.120]  聽說Walter在他的辦公室門口
[00:30:25.120 --> 00:30:26.600]  貼了一張揮春
[00:30:26.600 --> 00:30:32.240]  寫著「孝慕快來」這四個字
[00:30:32.240 --> 00:30:35.000]  願似圖保羅的提醒
[00:30:35.000 --> 00:30:37.080]  亦都成為我們每一個人
[00:30:37.080 --> 00:30:38.960]  亦都包括Walter的提醒
[00:30:38.960 --> 00:30:41.480]  在我們沒有盼望的時候
[00:30:41.480 --> 00:30:45.280]  仍然存著盼望來相信
[00:30:45.280 --> 00:30:46.680]  我們真的不知道
[00:30:46.680 --> 00:30:49.920]  耶穌所說的終末的榮耀
[00:30:49.920 --> 00:30:53.280]  那一天何時才能夠實現
[00:30:53.280 --> 00:30:57.160]  我們要經歷這個漫長的黑暗日子有多久
[00:30:57.160 --> 00:31:00.040]  那份盼望的確不容易
[00:31:00.040 --> 00:31:02.320]  但是求主幫助我們
[00:31:02.320 --> 00:31:03.520]  讓我們每一個人
[00:31:03.520 --> 00:31:07.560]  繼續能夠靠著上主的恩典
[00:31:07.560 --> 00:31:11.960]  我們渡過眼前的每一天
[00:31:11.960 --> 00:31:15.480]  一天一天都是經歷上主的恩典
[00:31:15.480 --> 00:31:16.280]  阿門
