
[00:00:00.000 --> 00:00:05.240]  今日的講題就是「主要容他」三方面
[00:19:10.900 --> 00:19:13.500]  承認耶穌是救主的信徒身上
[00:19:13.500 --> 00:19:16.200]  就組成我們這個教會了
[00:19:16.200 --> 00:19:20.600]  而這個雅各約翰的媽媽
[00:19:20.600 --> 00:19:23.000]  也都是很有警覺性
[00:19:23.000 --> 00:19:26.300]  當耶穌在第十章
[00:19:26.300 --> 00:19:28.100]  就要上耶路撒冷了
[00:19:28.100 --> 00:19:31.400]  這個瑪琳亞
[00:19:31.400 --> 00:19:33.400]  這個雅各約翰的媽媽
[00:19:33.400 --> 00:19:35.400]  聽到耶穌說要上耶路撒冷
[00:19:35.400 --> 00:19:36.400]  要上聖殿
[00:19:36.400 --> 00:19:38.400]  她馬上就去到耶穌的面前
[00:19:38.400 --> 00:19:40.600]  實話實說
[00:19:40.600 --> 00:19:41.800]  耶穌耶穌
[00:19:41.800 --> 00:19:43.500]  當你在德國的時候
[00:19:43.500 --> 00:19:44.700]  我兩個兒子
[00:19:44.700 --> 00:19:45.900]  一個叫雅各
[00:19:45.900 --> 00:19:47.200]  一個叫約翰
[00:19:47.200 --> 00:19:48.800]  當你在德國的時候
[00:19:48.800 --> 00:19:51.100]  可不可以讓我們一個坐你的左邊
[00:19:51.100 --> 00:19:52.500]  一個坐你的右邊
[00:19:52.500 --> 00:19:54.100]  一個做左丞相
[00:19:54.100 --> 00:19:55.600]  一個做右丞相
[00:19:55.600 --> 00:19:58.700]  說得很清楚的
[00:19:58.700 --> 00:20:01.000]  所以這班門徒
[00:20:01.000 --> 00:20:04.300]  現在又聽到耶穌基督
[00:20:04.300 --> 00:20:07.800]  叫他去對面村子裡面
[00:20:07.800 --> 00:20:12.900]  來到天那頭的路子過來的時候
[00:20:12.900 --> 00:20:14.900]  他們馬上就想起
[00:20:14.900 --> 00:20:18.700]  這個撒加利亞書第九章第九節
[00:20:18.700 --> 00:20:19.800]  「錫安的民啊
[00:20:19.800 --> 00:20:21.100]  應當大大喜樂
[00:20:21.100 --> 00:20:22.400]  耶路撒冷的民啊
[00:20:22.400 --> 00:20:23.500]  應當歡呼
[00:20:23.500 --> 00:20:24.000]  看啊
[00:20:24.000 --> 00:20:26.600]  你的王來到你們這裡
[00:20:26.600 --> 00:20:28.000]  他是公義的
[00:20:28.000 --> 00:20:29.900]  並且施行拯救
[00:20:29.900 --> 00:20:31.800]  謙謙和和的騎著路
[00:20:31.800 --> 00:20:36.000]  就是騎著路驅使」
[00:20:36.000 --> 00:20:39.500]  當門徒去到對面村子
[00:20:39.500 --> 00:20:41.300]  見到那一匹驢
[00:20:41.300 --> 00:20:44.300]  被人綁在欄杆裡面
[00:20:44.300 --> 00:20:48.000]  就馬上二話不說就牽走了
[00:20:48.000 --> 00:20:49.000]  一班人
[00:20:49.000 --> 00:20:52.900]  那些人就大聲在那裏哭著
[00:20:52.900 --> 00:20:55.800]  「喂!你們搞什麼?」
[00:20:55.800 --> 00:20:57.400]  他們不知道怎麼回答
[00:20:57.400 --> 00:20:58.700]  不知道是不是嚇到發抖了
[00:20:58.700 --> 00:21:00.200]  但是他們知道
[00:21:00.200 --> 00:21:03.100]  耶穌曾經跟他們說過
[00:21:03.100 --> 00:21:04.700]  不要這麼大聲
[00:21:04.700 --> 00:21:06.200]  主要容他
[00:21:06.200 --> 00:21:07.600]  看看有沒有效
[00:21:07.600 --> 00:21:09.800]  一說主要容他
[00:21:09.800 --> 00:21:14.500]  那一班人馬上就被他拿走了
[00:21:14.500 --> 00:21:17.900]  「難無非這個真是彌賽雅
[00:21:17.900 --> 00:21:22.200]  無非這個撒加利亞書第九章第九節
[00:21:22.200 --> 00:21:25.000]  就能夠實現在此刻」
[00:21:25.000 --> 00:21:27.000]  於是就牽路子
[00:21:27.000 --> 00:21:28.900]  被耶穌基督騎上了
[00:21:28.900 --> 00:21:32.500]  當耶穌未騎上那匹路子之前
[00:21:32.500 --> 00:21:34.000]  那一班門徒做什麼
[00:21:34.000 --> 00:21:37.300]  馬上就脫了衣服
[00:21:37.300 --> 00:21:39.100]  因為聖經記載
[00:21:39.100 --> 00:21:42.200]  那匹路子是未被騎上的
[00:21:42.200 --> 00:21:44.800]  就放在馬鞍上面
[00:21:44.800 --> 00:21:46.500]  做什麼?
[00:21:46.500 --> 00:21:48.600]  以成體統
[00:21:48.600 --> 00:21:50.400]  皇帝騎驢
[00:21:50.400 --> 00:21:51.600]  皇帝騎馬
[00:21:51.600 --> 00:21:53.900]  馬怎麼可以沒有馬鞍呢?
[00:21:53.900 --> 00:21:57.000]  所以馬上就警覺性了
[00:21:57.000 --> 00:21:58.700]  馬上就覺醒了
[00:21:58.700 --> 00:22:01.200]  這個就是和平的君王
[00:22:01.200 --> 00:22:03.300]  這個就是君王要來的彌賽雅
[00:22:03.300 --> 00:22:04.700]  現在要進耶路撒冷
[00:22:04.700 --> 00:22:11.100]  即時就把衣服脫在馬鞍上給他騎
[00:22:11.100 --> 00:22:12.100]  不單如此
[00:22:12.100 --> 00:22:13.200]  還有其他的門徒
[00:22:13.200 --> 00:22:14.200]  聖經記載
[00:22:14.200 --> 00:22:18.100]  就把衣服鋪在地上
[00:22:18.100 --> 00:22:21.000]  然後讓耶穌來走過
[00:22:21.000 --> 00:22:23.400]  這一班門徒的醒覺
[00:22:23.400 --> 00:22:27.800]  馬上就引起周圍的猶太人的醒覺
[00:22:27.800 --> 00:22:29.400]  猶太人在等什麼?
[00:22:29.400 --> 00:22:30.300]  在談什麼?
[00:22:30.300 --> 00:22:32.200]  那個彌賽雅是怎麼來的?
[00:22:32.200 --> 00:22:33.500]  來的時候是怎麼樣?
[00:22:33.500 --> 00:22:34.800]  馬上就記得了
[00:22:34.800 --> 00:22:36.400]  好像我們大家都會背
[00:22:36.400 --> 00:22:38.400]  約翰福音三章十六字
[00:22:38.400 --> 00:22:39.600]  我們傳福音
[00:22:39.600 --> 00:22:40.900]  不懂得傳也好
[00:22:40.900 --> 00:22:42.900]  總是懂得說一句
[00:22:42.900 --> 00:22:44.000]  神愛世人
[00:22:44.000 --> 00:22:45.600]  甚至將他獨生子
[00:22:45.600 --> 00:22:46.800]  賜給他們的一切
[00:22:46.800 --> 00:22:48.000]  信他的不至滅亡
[00:22:48.000 --> 00:22:49.600]  反得永生
[00:22:49.600 --> 00:22:50.900]  若有人在基督裡
[00:22:50.900 --> 00:22:52.000]  他就是新造之人
[00:22:52.000 --> 00:22:53.200]  當我們這樣說的時候
[00:22:53.200 --> 00:22:55.800]  周邊的信徒都懂得幫我們一起背
[00:22:55.800 --> 00:22:57.600]  神愛世人
[00:22:57.600 --> 00:22:58.900]  甚至將他獨生子
[00:22:58.900 --> 00:23:01.000]  信耶穌得永生
[00:23:01.000 --> 00:23:04.800]  那一班門徒馬上就記得
[00:23:04.800 --> 00:23:07.200]  撒卡尼亞書第九章第九詞
[00:23:07.200 --> 00:23:09.800]  「錫安的民應當大大喜樂」
[00:23:09.800 --> 00:23:12.600]  「耶路撒冷的民應當歡呼」
[00:23:12.600 --> 00:23:16.700]  「看!你的王來到你這裡」
[00:23:16.700 --> 00:23:17.900]  「他是公義的」
[00:23:17.900 --> 00:23:19.600]  「並且施行拯救」
[00:23:19.600 --> 00:23:22.500]  「謙謙和和地騎著驢」
[00:23:22.500 --> 00:23:26.800]  「就是騎著驢的軀子」
[00:23:26.800 --> 00:23:29.100]  他們馬上就警覺了
[00:23:29.100 --> 00:23:32.700]  不單止要將衣服都鋪在地上
[00:23:32.700 --> 00:23:34.200]  開始門徒鋪
[00:23:34.200 --> 00:23:37.700]  然後就是其他的群眾鋪
[00:23:37.700 --> 00:23:39.500]  群眾又想起另一件事
[00:23:39.500 --> 00:23:43.300]  只是鋪那些衣服在地上不夠
[00:23:43.300 --> 00:23:44.800]  想起一百年前
[00:23:44.800 --> 00:23:47.000]  一百年前發生什麼事?
[00:23:47.000 --> 00:23:48.200]  一百年前
[00:23:48.200 --> 00:23:51.600]  就是敘利亞去侵略以色列國
[00:23:51.600 --> 00:23:52.400]  猶太國
[00:23:52.400 --> 00:23:57.800]  當時猶太國就被敘利亞國來統治
[00:23:57.800 --> 00:24:00.200]  所以有一家人叫做馬加比
[00:24:00.200 --> 00:24:02.600]  馬加比就帶領以色列人
[00:24:02.600 --> 00:24:06.400]  猶太人就抗拒敘利亞的國家
[00:24:06.400 --> 00:24:07.500]  因此就獨立了
[00:24:07.500 --> 00:24:09.800]  獨立了之後就做了一隻銀幣
[00:24:09.800 --> 00:24:11.100]  現在在博物館也有的
[00:24:11.100 --> 00:24:12.300]  在銀幣裡面
[00:24:12.300 --> 00:24:14.800]  銀幣署做了銀幣
[00:24:14.800 --> 00:24:17.800]  一面就是馬加比的銅像
[00:24:17.800 --> 00:24:20.400]  一面就是鍾樹枝
[00:24:20.400 --> 00:24:22.400]  於是一百年前
[00:24:22.400 --> 00:24:24.400]  當我們復國的時候
[00:24:24.400 --> 00:24:26.800]  就如此的輝煌
[00:24:26.800 --> 00:24:31.600]  現在就覺得鋪這個衣服不夠了
[00:24:31.600 --> 00:24:35.100]  還快快地把鍾樹枝砍下來
[00:24:35.100 --> 00:24:37.500]  然後搖旗合攬
[00:24:37.500 --> 00:24:41.700]  又鋪在地上讓這匹路經過
[00:24:41.700 --> 00:24:44.100]  大聲歡呼什麼?
[00:24:44.100 --> 00:24:47.000]  和珅啊!和珅啊!
[00:24:47.000 --> 00:24:50.800]  那要來的是應當稱頌的和珅啊!和珅啊!
[00:24:50.800 --> 00:24:53.300]  榮耀高高在上的和珅啊!
[00:24:53.300 --> 00:24:57.800]  被這個尊為聖者的和珅啊!
[00:24:57.800 --> 00:25:01.100]  歡呼在那大叫和珅啊!和珅啊!
[00:25:01.100 --> 00:25:03.300]  和珅啊!是什麼意思呢?
[00:25:03.300 --> 00:25:06.100]  周濂華牧師九十多歲了
[00:25:06.100 --> 00:25:08.300]  他就說和珅啊!
[00:25:08.300 --> 00:25:12.700]  就好像現在我們中國人
[00:25:12.700 --> 00:25:14.700]  古時所叫的就是
[00:25:14.700 --> 00:25:17.700]  萬歲萬歲萬萬歲
[00:25:17.700 --> 00:25:20.300]  一見到皇帝你就萬歲萬歲萬萬歲
[00:25:20.300 --> 00:25:21.600]  有什麼請求呢?
[00:25:21.600 --> 00:25:24.800]  那時候就要去請求他了
[00:25:24.800 --> 00:25:27.600]  那他鋪這個山在地上
[00:25:27.600 --> 00:25:29.700]  鋪樹枝在地上是什麼呢?
[00:25:29.700 --> 00:25:31.500]  說的是一個王要來了
[00:25:31.500 --> 00:25:35.700]  就好像現在的中國也好
[00:25:35.700 --> 00:25:36.900]  南洋也好
[00:25:36.900 --> 00:25:37.800]  外國也好
[00:25:37.800 --> 00:25:41.000]  當一個國王去出巡的時候
[00:25:41.000 --> 00:25:43.300]  他們就為他做一條新路
[00:25:43.300 --> 00:25:47.600]  做一條新路去紀念他
[00:25:47.600 --> 00:25:48.700]  做一條新路紀念
[00:25:48.700 --> 00:25:50.900]  那現在要做新路
[00:25:50.900 --> 00:25:52.000]  哪裡來得及呢?
[00:25:52.000 --> 00:25:53.400]  那來不及了
[00:25:53.400 --> 00:25:55.200]  正在走的是舊路
[00:25:55.200 --> 00:25:57.800]  那即時就將衣服
[00:25:57.800 --> 00:26:00.900]  將樹枝鋪下去
[00:26:00.900 --> 00:26:03.500]  那就覺得這個就是一條新路了
[00:26:03.500 --> 00:26:07.400]  走的就是一條新路了
[00:26:07.400 --> 00:26:11.800]  當一個皇帝要來的時候
[00:26:11.800 --> 00:26:14.300]  當一個彌賽孝要來的時候
[00:26:14.300 --> 00:26:16.300]  就建立一個王國
[00:26:16.300 --> 00:26:18.000]  建立一個救恩
[00:26:18.000 --> 00:26:22.100]  建立一個和平的地方
[00:26:22.100 --> 00:26:23.500]  猶太人
[00:26:23.500 --> 00:26:26.200]  他們永遠都不覺得耶穌是彌賽雅
[00:26:26.200 --> 00:26:29.100]  所以仍然在等他們的彌賽雅要來
[00:26:29.100 --> 00:26:31.700]  他們的彌賽雅就是那個軍事的力量
[00:26:31.700 --> 00:26:33.100]  或者是經濟的力量
[00:26:33.100 --> 00:26:34.900]  或者是政治的力量
[00:26:34.900 --> 00:26:36.900]  而我們信耶穌的人
[00:26:36.900 --> 00:26:39.600]  已經知道耶穌就是彌賽雅
[00:26:39.600 --> 00:26:41.800]  耶穌就是和平的彌賽雅
[00:26:41.800 --> 00:26:43.600]  是受苦的彌賽雅
[00:26:43.600 --> 00:26:46.500]  是死在十字架上的彌賽雅
[00:26:46.500 --> 00:26:48.100]  祂死後三日要復活
[00:26:48.100 --> 00:26:50.300]  祂就成為萬王之王
[00:26:50.300 --> 00:26:51.800]  萬主之主
[00:26:51.800 --> 00:26:54.800]  所以你們要去洗萬民作惡的門徒
[00:26:54.800 --> 00:26:55.700]  神愛世人
[00:26:55.700 --> 00:26:57.700]  這個是萬人的救主
[00:26:57.700 --> 00:27:01.700]  所以耶穌基督就親自作我們的王
[00:27:01.700 --> 00:27:03.300]  所以讓我們信主的
[00:27:03.300 --> 00:27:04.500]  讓耶穌作王
[00:27:04.500 --> 00:27:05.500]  作你的主
[00:27:05.500 --> 00:27:07.800]  如果我們當中有未信耶穌的
[00:27:07.800 --> 00:27:09.500]  讓我們今天打開心門
[00:27:09.500 --> 00:27:13.100]  接受耶穌基督做我們的救主
[00:27:13.100 --> 00:27:15.900]  所以耶穌基督就要做我們的救主
[00:27:15.900 --> 00:27:19.800]  而且要全世界的人都做祂的救主
[00:27:19.800 --> 00:27:21.300]  要建立祂的天國
[00:27:21.300 --> 00:27:25.900]  要建立祂和平的國度
[00:27:25.900 --> 00:27:28.600]  教會就是要有這個使命
[00:27:28.600 --> 00:27:30.200]  要建立天國
[00:27:30.200 --> 00:27:32.800]  建立一個和平的國家
[00:27:32.800 --> 00:27:34.700]  和平的國度
[00:27:34.700 --> 00:27:36.500]  如果在教會的子民
[00:27:36.500 --> 00:27:38.100]  在教會的信眾
[00:27:38.100 --> 00:27:39.800]  心中有和平
[00:27:39.800 --> 00:27:41.000]  心中有愛
[00:27:41.000 --> 00:27:42.500]  有耶穌的和平
[00:27:42.500 --> 00:27:46.100]  有《馬太福音》第五章到第七章所講的
[00:27:46.100 --> 00:27:47.800]  天國大使命
[00:27:47.800 --> 00:27:49.300]  天國的大憲章
[00:27:49.300 --> 00:27:53.000]  作為我們基督徒行事為人的基礎
[00:27:53.000 --> 00:27:57.900]  作為我們基督徒語言處世的基礎
[00:27:57.900 --> 00:27:59.900]  香港就會有太平
[00:27:59.900 --> 00:28:01.900]  香港就會有溫和
[00:28:01.900 --> 00:28:07.900]  香港就會更加健康來發展
[00:28:07.900 --> 00:28:09.900]  如果大家問
[00:28:09.900 --> 00:28:11.700]  神的國在哪裡?
[00:28:11.700 --> 00:28:13.300]  天國在哪裡?
[00:28:13.300 --> 00:28:15.500]  耶穌就回答那些門徒
[00:28:15.500 --> 00:28:19.300]  神的國不是好像在打開一本地圖書
[00:28:19.300 --> 00:28:21.100]  打開地圖書看
[00:28:21.100 --> 00:28:22.700]  神的國就在這裡
[00:28:22.700 --> 00:28:24.500]  第幾頁在這裡
[00:28:24.500 --> 00:28:25.700]  或者我們指的
[00:28:25.700 --> 00:28:28.000]  這個國家在那裡
[00:28:28.000 --> 00:28:29.000]  在這裡
[00:28:29.000 --> 00:28:31.200]  神的國是沒有版圖的
[00:28:31.200 --> 00:28:35.200]  神的國也沒有在地圖打開去指出來
[00:28:35.200 --> 00:28:36.800]  神的國在哪裡?
[00:28:36.800 --> 00:28:39.800]  耶穌說神的國就在你心中
[00:28:39.800 --> 00:28:40.900]  意思說什麼?
[00:28:40.900 --> 00:28:42.900]  我們就是神的國
[00:28:42.900 --> 00:28:44.100]  哪裡有基督徒
[00:28:44.100 --> 00:28:46.500]  哪裡就有神的國
[00:28:46.500 --> 00:28:48.400]  天國呢?
[00:28:48.400 --> 00:28:49.200]  什麼時候來?
[00:28:49.200 --> 00:28:50.700]  天國要降臨
[00:28:50.700 --> 00:28:53.100]  在神學上有一句很重要的話
[00:28:53.100 --> 00:28:55.900]  就是以言未言
[00:28:55.900 --> 00:28:57.900]  未言又以言
[00:28:57.900 --> 00:28:59.500]  搞什麼呢?
[00:28:59.500 --> 00:29:01.000]  天國在哪裡?
[00:29:01.000 --> 00:29:02.600]  天國將要實現
[00:29:02.600 --> 00:29:04.200]  但是現在還沒實現
[00:29:04.200 --> 00:29:05.200]  天國還沒實現
[00:29:05.200 --> 00:29:05.900]  天國在哪裡?
[00:29:05.900 --> 00:29:07.100]  天國又要實現
[00:29:07.100 --> 00:29:07.900]  哪裡實現?
[00:29:07.900 --> 00:29:09.100]  在教會實現
[00:29:09.100 --> 00:29:11.100]  在基督徒的心中實現
[00:29:11.100 --> 00:29:14.600]  所以如果我們基督徒帶著愛
[00:29:14.600 --> 00:29:16.500]  去與人相處
[00:29:16.500 --> 00:29:20.300]  愛來與人相聚
[00:29:20.300 --> 00:29:22.300]  就實現了
[00:29:22.300 --> 00:29:23.700]  已經是實現了
[00:29:23.700 --> 00:29:26.500]  因為這個是看得見天的國
[00:29:26.500 --> 00:29:28.000]  看得見神的國
[00:29:28.000 --> 00:29:29.900]  看得見上帝的偉大
[00:29:29.900 --> 00:29:32.200]  上帝的能力
[00:29:32.200 --> 00:29:38.000]  最近最關注的消息是什麼呢?
[00:29:38.000 --> 00:29:40.500]  如果是世界最關注的消息
[00:29:40.500 --> 00:29:44.900]  就是習近平訪美
[00:29:44.900 --> 00:29:50.100]  以及教宗本督十六世訪美
[00:29:50.100 --> 00:29:52.600]  這兩個就撞在一起
[00:29:52.600 --> 00:29:55.900]  撞在一起你就看見那個特別之處
[00:29:55.900 --> 00:29:57.900]  特別是我們作為牧師基督徒
[00:29:57.900 --> 00:30:00.700]  一種屬靈的警覺性
[00:30:00.700 --> 00:30:02.200]  說到權力
[00:30:02.200 --> 00:30:06.100]  習近平就說打貪
[00:30:06.100 --> 00:30:09.800]  打貪是全世界打貪的
[00:30:09.800 --> 00:30:11.300]  馬來西亞都打貪
[00:30:11.300 --> 00:30:13.100]  打不到的
[00:30:13.100 --> 00:30:15.500]  那個首相今天還去訪問
[00:30:15.500 --> 00:30:16.700]  都是打貪的
[00:30:16.700 --> 00:30:18.300]  有黃衫軍
[00:30:18.300 --> 00:30:23.000]  黃衫軍說要愛潔淨
[00:30:23.000 --> 00:30:24.400]  要愛乾淨
[00:30:24.400 --> 00:30:26.700]  有一班紅衫軍就說
[00:30:26.700 --> 00:30:29.400]  我們要支持首相
[00:30:29.400 --> 00:30:31.200]  打不到的
[00:30:31.200 --> 00:30:34.200]  中國打貪打到
[00:30:34.200 --> 00:30:37.100]  不僅打到也要用他們的說話
[00:30:37.100 --> 00:30:40.300]  或者是報章的說話
[00:30:40.300 --> 00:30:43.300]  打老虎
[00:30:43.300 --> 00:30:44.800]  那個打到
[00:30:44.800 --> 00:30:47.500]  還要大老虎
[00:30:47.500 --> 00:30:48.500]  權力
[00:30:48.500 --> 00:30:49.300]  第二
[00:30:49.300 --> 00:30:51.800]  剛剛沒多久
[00:30:51.800 --> 00:30:57.300]  習近平就是閱兵
[00:30:57.300 --> 00:30:59.300]  閱兵之後身為中國人
[00:30:59.300 --> 00:31:01.800]  真是無限的光彩
[00:31:01.800 --> 00:31:04.200]  看看我們的飛機 看看我們的軍隊
[00:31:04.200 --> 00:31:07.600]  多整齊 多先進
[00:31:07.600 --> 00:31:12.000]  那個飛彈一射 射到美國的西岸
[00:31:12.000 --> 00:31:14.300]  所以叫你的親戚就要擔心
[00:31:14.300 --> 00:31:16.300]  不要駐西岸 只要駐東岸
[00:31:16.300 --> 00:31:19.500]  東岸打不到 西岸打到
[00:31:19.500 --> 00:31:26.600]  這個本督十六世教宗就去訪問
[00:31:26.600 --> 00:31:28.000]  雖然是天主教徒
[00:31:28.000 --> 00:31:31.400]  但和宗教都很有相近
[00:31:31.400 --> 00:31:33.000]  訪問的時候
[00:31:33.000 --> 00:31:37.000]  第一 他就向原居民抱歉
[00:31:37.000 --> 00:31:41.400]  我們很久之前來這裡傳福音
[00:31:41.400 --> 00:31:44.000]  傷害了原居民
[00:31:44.000 --> 00:31:45.800]  這個值得我們借鏡
[00:31:45.800 --> 00:31:47.400]  我們傳福音
[00:31:47.400 --> 00:31:49.400]  我們教弟兄姊妹
[00:31:49.400 --> 00:31:51.000]  很多時候我們就說
[00:31:51.000 --> 00:31:52.000]  侍奉啦 侍奉啦
[00:31:52.000 --> 00:31:53.400]  不侍奉 不侍奉
[00:31:53.400 --> 00:31:54.000]  是不是
[00:31:54.000 --> 00:31:54.800]  當然不侍奉
[00:31:54.800 --> 00:31:56.800]  是我叫的 或者是不知道是誰叫的
[00:31:56.800 --> 00:31:59.400]  如果你知道侍奉是主叫的時候
[00:31:59.400 --> 00:32:02.800]  你不侍奉 你就干犯了主的主權
[00:32:02.800 --> 00:32:05.800]  很大件事的 是不是
[00:32:05.800 --> 00:32:07.800]  那會不會我們說
[00:32:07.800 --> 00:32:10.200]  抱歉 真是很對不起
[00:32:10.200 --> 00:32:11.800]  傷害了你 是不是
[00:32:11.800 --> 00:32:12.800]  不知道是誰傷害
[00:32:12.800 --> 00:32:14.000]  總之代表教會也好
[00:32:14.000 --> 00:32:16.600]  代表很抱歉 傷害了你
[00:32:16.600 --> 00:32:18.200]  不好意思 傷害了你
[00:32:18.200 --> 00:32:20.600]  但是你這次主吩咐你侍奉
[00:32:20.600 --> 00:32:22.000]  請你侍奉 是不是
[00:32:22.000 --> 00:32:23.000]  很多人侍奉
[00:32:23.000 --> 00:32:24.000]  我不侍奉 是不是
[00:32:24.000 --> 00:32:26.600]  因為很麻煩 很多問題 是不是
[00:32:26.600 --> 00:32:28.600]  那就受傷害了
[00:32:28.600 --> 00:32:29.800]  傷害要醫治了
[00:32:29.800 --> 00:32:31.600]  希望你得醫治了
[00:32:31.600 --> 00:32:32.800]  因為主吩咐你
[00:32:32.800 --> 00:32:33.800]  如果我吩咐你
[00:32:33.800 --> 00:32:35.200]  你就不要侍奉了
[00:32:35.200 --> 00:32:36.200]  但是主吩咐你
[00:32:36.200 --> 00:32:37.200]  主要用你
[00:32:37.200 --> 00:32:38.200]  你說對了
[00:32:38.200 --> 00:32:40.800]  我的生命 我的金錢 我的時間
[00:32:40.800 --> 00:32:42.800]  拿去吧 拿去吧
[00:32:42.800 --> 00:32:45.200]  第二 這個教宗
[00:32:45.200 --> 00:32:46.800]  他做第二件事就是
[00:32:46.800 --> 00:32:49.000]  一個視像直播
[00:32:49.000 --> 00:32:52.800]  有一個十五歲的西班牙少女
[00:32:52.800 --> 00:32:56.000]  叫做西班牙少女
[00:32:56.000 --> 00:32:58.200]  這個西班牙少女
[00:32:58.200 --> 00:33:01.800]  就和這個教宗在那裡對談
[00:33:01.800 --> 00:33:03.600]  她就說出她的身世了
[00:33:03.600 --> 00:33:09.400]  「我患上白狼病」
[00:33:09.400 --> 00:33:13.600]  「然後我在社區 在學校被人欺凌」
[00:33:13.600 --> 00:33:16.600]  「所以我很痛苦 就流淚了」
[00:33:16.600 --> 00:33:21.200]  「不過現在我能夠可以來到去」
[00:33:21.200 --> 00:33:22.800]  「過得好」
[00:33:22.800 --> 00:33:30.600]  「就因為我每天以歌來安慰自己」
[00:33:30.600 --> 00:33:34.600]  「用歌聲來幫助自己」
[00:33:34.600 --> 00:33:37.800]  這個本督十六世就說了
[00:33:37.800 --> 00:33:41.200]  「我現在有個請求」
[00:33:41.200 --> 00:33:46.200]  「你可不可以為我唱一首歌呢?」
[00:33:46.200 --> 00:33:49.800]  結果那個女孩子
[00:33:49.800 --> 00:33:53.400]  西班牙女孩子用西班牙語唱了一首歌
[00:33:53.400 --> 00:33:54.600]  很感動
[00:33:54.600 --> 00:33:57.400]  第三個的例子是什麼呢?
[00:33:57.400 --> 00:34:00.200]  就是一個五歲的小朋友
[00:34:00.200 --> 00:34:08.600]  趁著教宗坐開篷車遊行的時候
[00:34:08.600 --> 00:34:10.600]  他就在群眾裡面
[00:34:10.600 --> 00:34:12.800]  不知在哪裡就鼠了出來
[00:34:12.800 --> 00:34:16.600]  就走入那個會場當中
[00:34:16.600 --> 00:34:18.600]  走了三步
[00:34:18.600 --> 00:34:22.600]  就被那些保安人員抓去
[00:34:22.600 --> 00:34:25.400]  帶回群眾當中
[00:34:25.400 --> 00:34:27.400]  教宗本督看到
[00:34:27.400 --> 00:34:28.800]  就叫他來
[00:34:28.800 --> 00:34:31.200]  「不要抓他 叫那個來」
[00:34:31.200 --> 00:34:32.800]  就叫那個小朋友來
[00:34:32.800 --> 00:34:36.000]  那個小朋友來就拿著一封信
[00:34:36.000 --> 00:34:38.200]  就交給教宗
[00:34:38.200 --> 00:34:40.200]  所以如果你看資料就是
[00:34:40.200 --> 00:34:44.000]  五歲小朋友的物件給教宗
[00:34:44.000 --> 00:34:45.600]  那個物件說什麼呢?
[00:34:45.600 --> 00:34:46.600]  很簡單
[00:34:46.600 --> 00:34:50.600]  他說「我五歲是美國公民」
[00:34:50.600 --> 00:34:56.600]  「我爸爸媽媽是偷渡非法的墨西哥移民」
[00:34:56.600 --> 00:34:59.000]  「現在我天天擔心」
[00:34:59.000 --> 00:35:03.600]  「不知什麼時候他們就被帶走」
[00:35:03.600 --> 00:35:07.000]  叫教宗跟國會議員有關人士說
[00:35:07.000 --> 00:35:10.600]  「讓這些非法移民他們能夠合法居留」
[00:35:10.600 --> 00:35:14.400]  「或者有什麼方法使他們再居留的時候」
[00:35:14.400 --> 00:35:18.800]  「就不用提心吊膽了」
[00:35:18.800 --> 00:35:21.800]  當這個小路
[00:35:21.800 --> 00:35:26.800]  只不過是載耶穌基督走一條很短的路
[00:35:26.800 --> 00:35:28.400]  聖經記得很短的
[00:35:28.400 --> 00:35:32.000]  就是騎著去走耶路撒冷的路
[00:35:32.000 --> 00:35:33.600]  進入聖殿
[00:35:33.600 --> 00:35:36.200]  再去伯大利
[00:35:36.200 --> 00:35:40.800]  或者在伯大利又再去耶路撒冷
[00:35:40.800 --> 00:35:42.200]  再進入聖殿
[00:35:42.200 --> 00:35:48.000]  然後就沒有再記載這個小路的故事了
[00:35:48.000 --> 00:35:50.800]  從此這個小路就不知道做什麼了
[00:35:50.800 --> 00:35:52.400]  無所謂
[00:35:52.400 --> 00:35:55.000]  只要我們有短短的時間
[00:35:55.000 --> 00:35:57.200]  哪怕是小小的時間
[00:35:57.200 --> 00:35:59.800]  跟一個人來到去相處
[00:35:59.800 --> 00:36:00.800]  那個人的相處
[00:36:00.800 --> 00:36:04.200]  去將他心中裡面的苦悶告訴他
[00:36:04.200 --> 00:36:05.400]  告訴我們
[00:36:05.400 --> 00:36:06.600]  或者告訴主
[00:36:06.600 --> 00:36:08.800]  因為你在這裡其實是想告訴主
[00:36:08.800 --> 00:36:10.600]  可能你唱首歌而已
[00:36:10.600 --> 00:36:12.200]  我喜歡唱首歌的
[00:36:12.200 --> 00:36:13.800]  去到那些人說得很負面
[00:36:13.800 --> 00:36:15.600]  我當然立刻學一首歌
[00:36:15.600 --> 00:36:19.600]  「教徒主恩守,定徵仰望神」
[00:36:19.600 --> 00:36:20.800]  這樣去唱
[00:36:20.800 --> 00:36:23.200]  他就很開心
[00:36:23.200 --> 00:36:25.200]  我曾經去探望一個人
[00:36:25.200 --> 00:36:27.200]  那個人是信耶穌的
[00:36:27.200 --> 00:36:31.400]  信耶穌是因為他的兒子是英文教育的
[00:36:31.400 --> 00:36:33.800]  所以就帶他回英文教會
[00:36:33.800 --> 00:36:35.000]  去聽這一頭霧水
[00:36:35.000 --> 00:36:36.600]  什麼聖經都不知道
[00:36:36.600 --> 00:36:40.200]  後來有個那裡的傳人覺得
