
[00:00:00.000 --> 00:00:02.920]  在教會慶祝二十週年的時刻,
[00:18:11.320 --> 00:18:14.320]  叫眾人看見就俯伏敬拜,
[00:18:14.320 --> 00:18:17.320]  這就好像約翰福音十二章三十二節,
[00:18:17.320 --> 00:18:19.320]  主耶穌所說的話,
[00:18:19.320 --> 00:18:21.320]  主說我若從地上被舉起來,
[00:18:21.320 --> 00:18:23.320]  就要吸引萬人來歸向我,
[00:18:23.320 --> 00:18:25.320]  Hallelujah!
[00:18:25.320 --> 00:18:28.320]  當我在仔細讀這幾段聖經的時候,
[00:18:28.320 --> 00:18:31.320]  我們看見Shakaina Glory,
[00:18:31.320 --> 00:18:33.320]  都是跟神的葬墓,
[00:18:33.320 --> 00:18:36.320]  神的聖殿有關,
[00:18:36.320 --> 00:18:39.320]  葬墓跟聖殿是什麼地方呢?
[00:18:39.320 --> 00:18:41.320]  葬墓跟聖殿都是舊約時代,
[00:18:41.320 --> 00:18:44.320]  以色列人敬拜神的地方,
[00:18:44.320 --> 00:18:45.320]  換句話說,
[00:18:45.320 --> 00:18:47.320]  是一個敬拜神的會堂,
[00:18:47.320 --> 00:18:48.320]  我就想到,
[00:18:48.320 --> 00:18:53.320]  我們今天不正式也想要建一個敬拜神的會堂嗎?
[00:18:53.320 --> 00:18:55.320]  就在那個時候,
[00:18:55.320 --> 00:18:57.320]  神給我一句話,
[00:18:57.320 --> 00:18:59.320]  神對我說,
[00:18:59.320 --> 00:19:01.320]  你要為我建造,
[00:19:01.320 --> 00:19:05.320]  a house of Shakaina Glory,
[00:19:05.320 --> 00:19:07.320]  你要為我建造一個,
[00:19:07.320 --> 00:19:10.320]  我榮耀同在充滿的聖殿,
[00:19:10.320 --> 00:19:12.320]  Hallelujah!
[00:19:12.320 --> 00:19:14.320]  那天晚上我在神面前,
[00:19:14.320 --> 00:19:16.320]  就領受這樣一個榮耀的意象,
[00:19:16.320 --> 00:19:19.320]  你可知道那天晚上多麼興奮嗎?
[00:19:19.320 --> 00:19:23.320]  我馬上發email給教母團,給建堂同工們,
[00:19:23.320 --> 00:19:25.320]  你知道我平常發email,
[00:19:25.320 --> 00:19:27.320]  如果你收過email都知道,
[00:19:27.320 --> 00:19:29.320]  很簡短沒有廢話,
[00:19:29.320 --> 00:19:31.320]  只有yes, no, ok, that's it,
[00:19:31.320 --> 00:19:33.320]  多一個字都沒有,
[00:19:33.320 --> 00:19:35.320]  我的email多一個字都沒有,
[00:19:35.320 --> 00:19:38.320]  可是那天的email非常的詳盡,
[00:19:38.320 --> 00:19:40.320]  而且是英文寫的,
[00:19:40.320 --> 00:19:41.320]  連我女兒都說,
[00:19:41.320 --> 00:19:43.320]  Oh wow, dad,
[00:19:43.320 --> 00:19:46.320]  這是我見過你寫最長的email,
[00:19:46.320 --> 00:19:48.320]  而且居然文法都對,
[00:19:48.320 --> 00:19:51.320]  Hallelujah!
[00:19:51.320 --> 00:19:53.320]  我相信這一定是聖靈的感動,
[00:19:53.320 --> 00:19:56.320]  結果大家收到我的email都非常的歡喜,
[00:19:56.320 --> 00:19:57.320]  有位同工說,
[00:19:57.320 --> 00:20:00.320]  好像大家都活過來了,
[00:20:00.320 --> 00:20:02.320]  本來大家都不知道怎麼樣推動,
[00:20:02.320 --> 00:20:04.320]  怎麼樣往前走,
[00:20:04.320 --> 00:20:08.320]  現在神給我們一個非常清楚的意象,
[00:20:08.320 --> 00:20:11.320]  House of Shekinah Glory,
[00:20:11.320 --> 00:20:13.320]  神呼召我們,
[00:20:13.320 --> 00:20:18.320]  要為主來建造這樣一個榮耀同在充滿的聖殿,
[00:20:18.320 --> 00:20:20.320]  Amen!
[00:20:20.320 --> 00:20:22.320]  所以第二個我們一個榮耀的意象,
[00:20:22.320 --> 00:20:24.320]  第三個,一個建殿的計畫,
[00:20:24.320 --> 00:20:27.320]  跟你們說一個建殿的計畫,
[00:20:27.320 --> 00:20:28.320]  那你會問說,
[00:20:28.320 --> 00:20:31.320]  我們要怎麼樣來建造這個會堂呢?
[00:20:31.320 --> 00:20:33.320]  詳細的資料,
[00:20:33.320 --> 00:20:36.320]  建堂委員會會印發一個非常精美的小冊子,
[00:20:36.320 --> 00:20:38.320]  向大家解釋,
[00:20:38.320 --> 00:20:41.320]  應該會在一兩個禮拜之後會發給大家,
[00:20:41.320 --> 00:20:44.320]  我再次講很重要的很多的重點,
[00:20:44.320 --> 00:20:46.320]  我現在很簡單的告訴大家,
[00:20:46.320 --> 00:20:50.320]  讓大家可以開始為建堂的施工來禱告,
[00:20:50.320 --> 00:20:51.320]  首先,
[00:20:51.320 --> 00:20:53.320]  第一個這個計畫的名字,
[00:20:53.320 --> 00:20:55.320]  名字是很重要的,
[00:20:55.320 --> 00:20:57.320]  我們建殿計畫的名字叫,
[00:20:57.320 --> 00:21:00.320]  Shekinah Glory建殿計畫,
[00:21:00.320 --> 00:21:01.320]  各位同學來,
[00:21:01.320 --> 00:21:04.320]  Shekinah Glory建殿計畫,
[00:21:04.320 --> 00:21:05.320]  第二個,
[00:21:05.320 --> 00:21:08.320]  這個會堂的位置在哪裡?
[00:21:08.320 --> 00:21:13.320]  這個新的會堂不是建立在現在我們的建築裡面,
[00:21:13.320 --> 00:21:19.320]  而是要從兒童中心向外延伸到外面的草地上,
[00:21:19.320 --> 00:21:20.320]  為什麼呢?
[00:21:20.320 --> 00:21:22.320]  原因是如果要在裡面建的話,
[00:21:22.320 --> 00:21:25.320]  我們發現不但要加高屋頂,
[00:21:25.320 --> 00:21:28.320]  而且要拆除裡面很多的柱子,
[00:21:28.320 --> 00:21:31.320]  要拆除柱子必須加很多的橫樑,
[00:21:31.320 --> 00:21:33.320]  費用更加的昂貴,
[00:21:33.320 --> 00:21:37.320]  反而我們在外面建一個單獨的會堂,
[00:21:37.320 --> 00:21:39.320]  會比較便宜,
[00:21:39.320 --> 00:21:41.320]  所以給大家看一下草圖,
[00:21:41.320 --> 00:21:42.320]  這是一個草圖,
[00:21:42.320 --> 00:21:44.320]  將來也不見得完全一樣這個樣子,
[00:21:44.320 --> 00:21:47.320]  但是告訴你這個位置是這個位置,
[00:21:47.320 --> 00:21:49.320]  是從我們左邊是我們現在的會堂,
[00:21:49.320 --> 00:21:53.320]  我們看見就從這個lobby旁邊開始建出去,
[00:21:53.320 --> 00:21:55.320]  中間是一個大家可以gather的地方,
[00:21:55.320 --> 00:21:58.320]  從建築物那邊是個兩千人的會堂,
[00:21:58.320 --> 00:22:01.320]  所以大概的這樣一個設計告訴大家,
[00:22:01.320 --> 00:22:05.320]  我們預計會損失八十到一百個停車位,
[00:22:05.320 --> 00:22:09.320]  但是我們想到如果中間有三十分鐘換場的時間,
[00:22:09.320 --> 00:22:11.320]  再加上shuttle bus的服務,
[00:22:11.320 --> 00:22:14.320]  我們相信這個影響並不太大,
[00:22:14.320 --> 00:22:17.320]  第三方面,費用方面,
[00:22:17.320 --> 00:22:22.320]  我們估計整個硬體方面大概需要一千萬美金,
[00:22:22.320 --> 00:22:26.320]  加上軟體包括音響跟室內裝潢,
[00:22:26.320 --> 00:22:29.320]  總共不會超過一千五百萬,
[00:22:29.320 --> 00:22:31.320]  我們認為這是個合理的價位,
[00:22:31.320 --> 00:22:35.320]  也是我們三千人的會眾應當可以負擔起的一個費用,
[00:22:35.320 --> 00:22:41.320]  所以不久之後我們會向會眾一起來提出更具體的募款計畫,
[00:22:41.320 --> 00:22:44.320]  最後第四,時間上,
[00:22:44.320 --> 00:22:46.320]  我們預計從現在開始推動,
[00:22:46.320 --> 00:22:50.320]  一直到公元2018年來完工,
[00:22:50.320 --> 00:22:54.320]  換句話說要三年的時間我們才能完工,
[00:22:54.320 --> 00:22:57.320]  這給我們足夠的時間申請執照,
[00:22:57.320 --> 00:23:00.320]  招標,募款等等的工作,
[00:23:00.320 --> 00:23:03.320]  我們預計下個月7月12號,
[00:23:03.320 --> 00:23:07.320]  是我們遷進新唐的地方,
[00:23:07.320 --> 00:23:09.320]  我們7月10號搬到這個地方,
[00:23:09.320 --> 00:23:12.320]  2003年一個週年紀念,
[00:23:12.320 --> 00:23:16.320]  我們用7月12號的主日為這個建電計畫,
[00:23:16.320 --> 00:23:19.320]  會做第一次的任線行動,
[00:23:19.320 --> 00:23:22.320]  然後今年8月2號,
[00:23:22.320 --> 00:23:24.320]  20週年慶典的時候,
[00:23:24.320 --> 00:23:27.320]  我們會為整個新的會堂的模型,
[00:23:27.320 --> 00:23:29.320]  做一個揭幕的儀式,
[00:23:29.320 --> 00:23:32.320]  正式展開建堂的工作,
[00:23:32.320 --> 00:23:34.320]  弟兄姊妹,
[00:23:34.320 --> 00:23:35.320]  在我的靈裡面,
[00:23:35.320 --> 00:23:37.320]  我真的確信,
[00:23:37.320 --> 00:23:40.320]  這的確是神給我們建電的時刻到了,
[00:23:40.320 --> 00:23:41.320]  Amen,
[00:23:41.320 --> 00:23:43.320]  事實上我是蠻exciting的,
[00:23:43.320 --> 00:23:44.320]  你興不興奮啊,
[00:23:44.320 --> 00:23:45.320]  Amen,
[00:23:45.320 --> 00:23:46.320]  Hallelujah,
[00:23:46.320 --> 00:23:51.320]  真的,
[00:23:51.320 --> 00:23:53.320]  這不但是我們20週年,
[00:23:53.320 --> 00:23:55.320]  能夠獻給神最好的禮物,
[00:23:55.320 --> 00:23:56.320]  真的,
[00:23:56.320 --> 00:23:58.320]  這是一個最好的禮物獻上給神,
[00:23:58.320 --> 00:24:00.320]  另一方面也看見,
[00:24:00.320 --> 00:24:02.320]  能夠藉著建電的事工,
[00:24:02.320 --> 00:24:05.320]  能夠使我們再一次同心合一,
[00:24:05.320 --> 00:24:07.320]  連結在一起,
[00:24:07.320 --> 00:24:10.320]  我們再一次經歷神偉大奇妙的作為,
[00:24:10.320 --> 00:24:12.320]  求神再一次幫助我們,
[00:24:12.320 --> 00:24:16.320]  真的因著神給我們這樣一個託付跟使命,
[00:24:16.320 --> 00:24:18.320]  讓我們能夠再一次同心合一,
[00:24:18.320 --> 00:24:23.320]  為神建造這個House of Shakinah Glory,
[00:24:23.320 --> 00:24:24.320]  Amen,
[00:24:24.320 --> 00:24:25.320]  我們一起禱告,
[00:24:25.320 --> 00:24:28.320]  親愛的主,我們再一次來到你們獻上我們的感謝與讚美,
[00:24:28.320 --> 00:24:29.320]  謝謝你,
[00:24:29.320 --> 00:24:34.320]  在過去20年看見你在我們中間成就何等榮耀的工作,
[00:24:34.320 --> 00:24:36.320]  主,今天早上我們再一次來到你面前,
[00:24:36.320 --> 00:24:38.320]  重新為了教會前面的發展,
[00:24:38.320 --> 00:24:40.320]  尾聲在你面前,
[00:24:40.320 --> 00:24:42.320]  求主再一次幫助我們,
[00:24:42.320 --> 00:24:44.320]  看見你給我們榮耀的意向跟計畫,
[00:24:44.320 --> 00:24:46.320]  何等榮耀,
[00:24:46.320 --> 00:24:50.320]  要為你建造一個榮耀同在充滿的聖殿,
[00:24:50.320 --> 00:24:52.320]  就讓我們真的歡喜快樂,
[00:24:52.320 --> 00:24:53.320]  同心合一,
[00:24:53.320 --> 00:24:55.320]  直到我們為你完成這功,
[00:24:55.320 --> 00:24:56.320]  我們謝謝你,
[00:24:56.320 --> 00:24:58.320]  將一切榮耀歸給你,
[00:24:58.320 --> 00:24:59.320]  感謝禱告,
[00:24:59.320 --> 00:25:00.320]  奉耶穌得勝的名,
[00:25:00.320 --> 00:25:01.320]  祈求,
[00:25:01.320 --> 00:25:02.320]  Amen,
