
[00:00:00.000 --> 00:00:03.080]  年青的時候我上主一學
[00:16:07.380 --> 00:16:10.580]  所以只有男性提出優妻
[00:16:10.580 --> 00:16:14.580]  就沒有女性提出優夫
[00:16:14.580 --> 00:16:18.580]  當時男性可以為任何理由
[00:16:18.580 --> 00:16:19.980]  去優妻
[00:16:19.980 --> 00:16:23.780]  比如說太太煮飯煮焦了
[00:16:23.780 --> 00:16:25.380]  那怎麼辦?
[00:16:25.380 --> 00:16:27.580]  優她
[00:16:27.580 --> 00:16:29.180]  娶那個不煮焦的
[00:16:29.180 --> 00:16:30.780]  所以娶方太
[00:16:30.780 --> 00:16:35.180]  煮飯就可以煮菜
[00:16:35.180 --> 00:16:37.580]  那今天太太如果煮焦飯
[00:16:37.580 --> 00:16:39.580]  你會怎樣回答?
[00:16:39.580 --> 00:16:40.580]  關我什麼事?
[00:16:40.580 --> 00:16:41.780]  因為沒有西施
[00:16:41.780 --> 00:16:43.980]  你叫西施煮飯就不焦了
[00:16:43.980 --> 00:16:46.180]  即是買個西施電飯煲就不焦了
[00:16:46.180 --> 00:16:47.580]  一切都是西施的錯
[00:16:47.580 --> 00:16:49.180]  不關我錯
[00:16:49.180 --> 00:16:50.580]  但當時來說
[00:16:50.580 --> 00:16:54.180]  女士如果煮焦飯是可以優的
[00:16:54.180 --> 00:16:57.180]  當時男士為任何理由去優妻
[00:16:57.180 --> 00:16:59.380]  而文士和法理初人認為
[00:16:59.380 --> 00:17:01.780]  優妻是合法的
[00:17:01.780 --> 00:17:04.980]  唯一的條件就是你要寫優書給她
[00:17:04.980 --> 00:17:06.380]  當你寫優書給她的時候
[00:17:06.380 --> 00:17:07.580]  就優了她
[00:17:07.580 --> 00:17:10.180]  但對很多被優的婦女來說
[00:17:10.180 --> 00:17:12.380]  生活就面對很多艱苦
[00:17:12.380 --> 00:17:14.580]  她們被人視為孕婦
[00:17:14.580 --> 00:17:15.980]  她們在當時的社會中
[00:17:15.980 --> 00:17:19.580]  失去了男性的那種經濟支持和保護
[00:17:19.580 --> 00:17:22.180]  生活其實很艱難
[00:17:22.180 --> 00:17:23.380]  所以在這裡
[00:17:23.380 --> 00:17:26.380]  耶穌提出了一個更高的原則
[00:17:26.380 --> 00:17:29.780]  就是人其實不應該隨意優妻
[00:17:29.780 --> 00:17:33.980]  只有當妻子犯了淫亂的事的時候
[00:17:33.980 --> 00:17:36.780]  又或者因為淫亂的緣故的時候
[00:17:36.780 --> 00:17:40.380]  才可以成為一個優妻的理由
[00:17:40.380 --> 00:17:42.780]  很多基督徒讀完聖經之後
[00:17:42.780 --> 00:17:44.380]  他們第一個想法就是
[00:17:44.380 --> 00:17:46.580]  他們心裡只是在問
[00:17:46.580 --> 00:17:47.980]  聖經裡面哪一書
[00:17:47.980 --> 00:17:51.180]  讓我們找到合法離婚的理由呢?
[00:17:51.180 --> 00:17:52.380]  所以他讀這篇聖經的時候
[00:17:52.380 --> 00:17:53.780]  他腦裡只是在想
[00:17:53.780 --> 00:17:56.780]  這裡找到一個合法離婚的理由了
[00:17:56.780 --> 00:17:57.980]  真是太好了
[00:17:57.980 --> 00:17:59.580]  於是很多基督徒
[00:17:59.580 --> 00:18:01.380]  或者在教會裡我們教導的時候
[00:18:01.380 --> 00:18:03.180]  我記得我小時候信主的時候
[00:18:03.180 --> 00:18:04.580]  我們很早就已經知道
[00:18:04.580 --> 00:18:06.980]  只有兩個理由可以離婚的
[00:18:06.980 --> 00:18:09.580]  第一個理由是什麼?
[00:18:09.580 --> 00:18:11.180]  不知道嗎?
[00:18:11.180 --> 00:18:11.980]  感謝主
[00:18:11.980 --> 00:18:13.180]  原來我們是沒有理由的
[00:18:13.180 --> 00:18:15.780]  所以我們不應該離婚的
[00:18:15.780 --> 00:18:16.980]  第一個理由就是
[00:18:16.980 --> 00:18:18.180]  對方犯了淫亂
[00:18:18.180 --> 00:18:19.380]  這些是聖經所說的
[00:18:19.380 --> 00:18:21.180]  所以就可以和他離婚了
[00:18:21.180 --> 00:18:21.980]  第二個理由
[00:18:21.980 --> 00:18:23.580]  很多書信裡說的
[00:18:23.580 --> 00:18:25.980]  未信的人提出說要分開
[00:18:25.980 --> 00:18:26.980]  所以他主動
[00:18:26.980 --> 00:18:28.180]  是要他主動
[00:18:28.180 --> 00:18:29.780]  他主動提出離婚了
[00:18:29.780 --> 00:18:30.780]  那就離婚了
[00:18:30.780 --> 00:18:31.380]  正
[00:18:31.380 --> 00:18:34.580]  總之就是他主動了
[00:18:34.580 --> 00:18:36.380]  但是我想告訴大家節目
[00:18:36.380 --> 00:18:37.780]  如果他讀聖經
[00:18:37.780 --> 00:18:41.180]  只是在這裡找到離婚的理由的話
[00:18:41.180 --> 00:18:44.180]  你可能誤會了耶穌基督的意思
[00:18:44.180 --> 00:18:46.380]  耶穌基督在書中要告訴
[00:18:46.380 --> 00:18:47.780]  當時的門徒知道
[00:18:47.780 --> 00:18:49.780]  當時跟隨的人知道
[00:18:49.780 --> 00:18:51.380]  我們其實應該有一個比起
[00:18:51.380 --> 00:18:54.180]  俗世社會更高的標準
[00:18:54.180 --> 00:18:55.580]  在優妻的事上
[00:18:55.580 --> 00:18:57.380]  也可以這麼說
[00:18:57.380 --> 00:18:58.580]  就是耶穌基督在書中
[00:18:58.580 --> 00:19:01.780]  是顯示出他對女性的保護和尊重
[00:19:01.780 --> 00:19:04.580]  不應該為了煮焦飯、優妻
[00:19:04.580 --> 00:19:07.580]  而是應該為一個更高的標準和原則
[00:19:07.580 --> 00:19:09.580]  才可以有這件事
[00:19:09.580 --> 00:19:10.580]  換言之
[00:19:10.580 --> 00:19:11.980]  一個屬神的人
[00:19:11.980 --> 00:19:13.580]  我們顯示出來的義
[00:19:13.580 --> 00:19:16.380]  應該比當時的文士和法利賽人
[00:19:16.380 --> 00:19:19.180]  當時的社會所展示出來的義
[00:19:19.180 --> 00:19:21.780]  有更高的標準
[00:19:21.780 --> 00:19:23.380]  耶穌基督接著用了
[00:19:23.380 --> 00:19:26.980]  「起誓」這個問題去教導當時的門徒
[00:19:26.980 --> 00:19:29.180]  文士和法利賽人都會起誓
[00:19:29.180 --> 00:19:30.780]  起誓對於他們來說
[00:19:30.780 --> 00:19:33.180]  是表示著他為一件事
[00:19:33.180 --> 00:19:34.980]  表示出那種鄭重
[00:19:34.980 --> 00:19:36.180]  這件事是很鄭重的
[00:19:36.180 --> 00:19:38.180]  所以我要起誓來向你講明
[00:19:38.180 --> 00:19:39.980]  是多麼重要
[00:19:39.980 --> 00:19:41.780]  其實我們男性都很明白這件事
[00:19:41.780 --> 00:19:44.180]  當我們正在拍拖的時候
[00:19:44.180 --> 00:19:47.580]  我們常常向女朋友展示我們這種鄭重
[00:19:47.580 --> 00:19:49.180]  我指著天起誓
[00:19:49.180 --> 00:19:50.380]  你是我生命當中
[00:19:50.380 --> 00:19:53.380]  遇到最愛的一個人
[00:19:53.380 --> 00:19:54.380]  不過結婚之後
[00:19:54.380 --> 00:19:56.380]  我們就會改變我們的誓詞
[00:19:56.380 --> 00:19:58.380]  當我們想送一束花給太太的時候
[00:19:58.380 --> 00:19:58.980]  看到一束花
[00:19:58.980 --> 00:20:00.780]  嘩!三百多元
[00:20:00.780 --> 00:20:02.380]  三百多元可以買很多東西
[00:20:02.380 --> 00:20:03.380]  它不值三百元
[00:20:03.380 --> 00:20:04.180]  所以還是不要了
[00:20:04.180 --> 00:20:05.780]  三百元算了
[00:20:05.780 --> 00:20:08.780]  所以起誓在當時來說很鄭重
[00:20:08.780 --> 00:20:09.580]  代表著一種
[00:20:09.580 --> 00:20:12.780]  我們對這件事很鄭重
[00:20:12.780 --> 00:20:14.380]  在聖經裡面我們看到
[00:20:14.380 --> 00:20:16.580]  猶太人對起誓的那種鄭重
[00:20:16.580 --> 00:20:18.780]  鄭重到為了貪心
[00:20:18.780 --> 00:20:20.780]  為了殺人都起誓
[00:20:20.780 --> 00:20:22.980]  《斯大林主義13章12》裡面提到
[00:20:22.980 --> 00:20:24.780]  有四十多個人
[00:20:24.780 --> 00:20:27.980]  他們在神面前鄭重的起誓
[00:20:27.980 --> 00:20:29.780]  要殺保羅
[00:20:29.780 --> 00:20:31.780]  他們在神面前同謀起誓說
[00:20:31.780 --> 00:20:33.180]  如果不先殺保羅
[00:20:33.180 --> 00:20:35.380]  就不吃不喝
[00:20:35.380 --> 00:20:37.780]  有沒有想過殺人也要起誓?
[00:20:37.780 --> 00:20:40.380]  嘩!真的想都沒想過
[00:20:40.380 --> 00:20:42.780]  《聖經》第五章二十字那裡提到
[00:20:42.780 --> 00:20:46.780]  先知伊麗莎醫好了亞蘭的元帥乃曼
[00:20:46.780 --> 00:20:51.180]  但是她拒絕了亞蘭元帥乃曼所給的黃金
[00:20:51.180 --> 00:20:53.580]  但是她的徒弟基斯哈西
[00:20:53.580 --> 00:20:56.380]  就心裡面貪心這些黃金
[00:20:56.380 --> 00:20:58.180]  於是她心裡面就這樣說
[00:20:58.180 --> 00:20:59.180]  聖經說
[00:20:59.180 --> 00:21:02.380]  「我主人不願從這亞蘭乃曼手裡
[00:21:02.380 --> 00:21:04.780]  受她帶來的禮物」
[00:21:04.780 --> 00:21:07.380]  「我指著永生的耶和華起誓」
[00:21:07.380 --> 00:21:10.380]  「我必跑去追上她」
[00:21:10.380 --> 00:21:12.580]  「向她要謝」
[00:21:12.580 --> 00:21:15.980]  原來要錢、貪心都要起誓
[00:21:15.980 --> 00:21:19.380]  由此可見猶太人對起誓是多麼輕率
[00:21:19.380 --> 00:21:21.780]  但是為了要取信於對方
[00:21:21.780 --> 00:21:23.780]  就指著神來起誓
[00:21:23.780 --> 00:21:26.780]  要向對方證明是多麼鄭重
[00:21:26.780 --> 00:21:29.380]  來博取對方的信任
[00:21:29.380 --> 00:21:31.180]  耶穌基督指出
[00:21:31.180 --> 00:21:35.980]  屬神的人不應該靠著指著神起誓
[00:21:35.980 --> 00:21:38.580]  來證明你所說的真
[00:21:38.580 --> 00:21:40.180]  來取信於人
[00:21:40.180 --> 00:21:43.380]  而應該透過我們每天的生活、言行
[00:21:43.380 --> 00:21:45.580]  流露來讓人看見
[00:21:45.580 --> 00:21:47.580]  當別人和我交往的時候看見
[00:21:47.580 --> 00:21:50.380]  這個人是一個誠實的人
[00:21:50.380 --> 00:21:51.780]  我信得過他
[00:21:51.780 --> 00:21:52.980]  當我們說話的時候
[00:21:52.980 --> 00:21:54.380]  是就說是
[00:21:54.380 --> 00:21:56.380]  不是就說不是
[00:21:56.380 --> 00:21:59.180]  在我們生活裡面展露出這種誠實
[00:21:59.180 --> 00:22:00.980]  人家就會信任我們
[00:22:00.980 --> 00:22:03.580]  根本無需起誓
[00:22:03.580 --> 00:22:05.980]  要透過起誓來證明自己
[00:22:05.980 --> 00:22:08.180]  可能是一件很可悲的事
[00:22:08.180 --> 00:22:11.580]  今天我們社會就不會透過起誓來證明自己
[00:22:11.580 --> 00:22:14.980]  不過我們的社會也用很多不同的方式來證明自己
[00:22:14.980 --> 00:22:16.580]  譬如透過不同的證書
[00:22:16.580 --> 00:22:18.980]  找專家的說話來證明自己
[00:22:18.980 --> 00:22:23.580]  但是有時當我們看見證書、專家、資歷
[00:22:23.580 --> 00:22:25.180]  我們有時都會覺得很失落
[00:22:25.180 --> 00:22:28.980]  因為他只是告訴我們這些是虛假的
[00:22:28.980 --> 00:22:30.980]  最近台灣有一個大新聞
[00:22:30.980 --> 00:22:32.180]  都殺到香港了
[00:22:32.180 --> 00:22:34.580]  就是關於地溝油事件
[00:22:34.580 --> 00:22:37.180]  所以除了中國大陸的地溝油
[00:22:37.180 --> 00:22:38.380]  原來台灣也有
[00:22:38.380 --> 00:22:40.980]  大概將來全世界都會有的
[00:22:40.980 --> 00:22:47.380]  當我去完台灣買了我最心愛的鳳梨酥的時候
[00:22:47.380 --> 00:22:48.980]  我每一口都告訴自己
[00:22:48.980 --> 00:22:51.980]  又短命一點了
[00:22:51.980 --> 00:22:54.380]  台灣的食品廠說
[00:22:54.380 --> 00:22:56.180]  這些是良心食品
[00:22:56.180 --> 00:22:58.380]  聽到之後我就開始明白
[00:22:58.380 --> 00:23:01.980]  良心的良字其實是心涼的涼
[00:23:01.980 --> 00:23:03.380]  意思就是當你吃的時候
[00:23:03.380 --> 00:23:06.780]  每一口你的心都涼了
[00:23:06.780 --> 00:23:09.380]  在這裡要多討論另外一個問題
[00:23:09.380 --> 00:23:12.380]  就是有些教會教導頂子妹說
[00:23:12.380 --> 00:23:13.980]  按照聖經的教導
[00:23:13.980 --> 00:23:17.380]  信徒不應該發誓
[00:23:17.380 --> 00:23:19.180]  所以就算在法庭上
[00:23:19.180 --> 00:23:21.380]  我們也不應該發誓
[00:23:21.380 --> 00:23:22.780]  我也曾經聽過一個見證
[00:23:22.780 --> 00:23:24.980]  就是一個信徒在法庭上
[00:23:24.980 --> 00:23:26.580]  他拒絕發誓
[00:23:26.580 --> 00:23:29.780]  雖然他看到意外要來作證
[00:23:29.780 --> 00:23:33.380]  他拒絕發誓結果被法官判罰
[00:23:33.380 --> 00:23:34.980]  於是有些頂子妹就問
[00:23:34.980 --> 00:23:37.380]  咦,我們將來上到法庭的時候
[00:23:37.380 --> 00:23:39.580]  我們應不應該發誓
[00:23:39.580 --> 00:23:40.780]  應該發誓呢
[00:23:40.780 --> 00:23:42.980]  你有沒有問過這個問題
[00:23:42.980 --> 00:23:43.980]  我們沒有問這個問題
[00:23:43.980 --> 00:23:47.980]  證明我們也不太重視聖經
[00:23:47.980 --> 00:23:49.380]  當我們面對這個問題的時候
[00:23:49.380 --> 00:23:50.780]  我們值得思考
[00:23:50.780 --> 00:23:52.180]  不過按我的理解
[00:23:52.180 --> 00:23:54.380]  或者我這樣來看
[00:23:54.380 --> 00:23:57.780]  這段經文的重點不是在說
[00:23:57.780 --> 00:24:00.380]  在法庭上我們應不應該發誓
[00:24:00.380 --> 00:24:01.380]  而是在提醒我們
[00:24:01.380 --> 00:24:02.980]  在我們的生活裡面
[00:24:02.980 --> 00:24:06.380]  我們不是以發誓來取信於人
[00:24:06.380 --> 00:24:08.980]  我們應該以誠實的態度
[00:24:08.980 --> 00:24:10.780]  來展現出誠實
[00:24:10.780 --> 00:24:12.580]  使得別人信任我們
[00:24:12.580 --> 00:24:13.180]  換言之
[00:24:13.180 --> 00:24:15.380]  這段經文不是要求我們在法庭上
[00:24:15.380 --> 00:24:16.180]  不可以發誓
[00:24:16.180 --> 00:24:18.380]  或者在其他情況下不可以發誓
[00:24:18.380 --> 00:24:20.380]  所以當我們按照法律的要求
[00:24:20.380 --> 00:24:22.380]  在法庭上發誓的時候
[00:24:22.380 --> 00:24:26.380]  我覺得這仍然是可以的一件事
[00:24:26.380 --> 00:24:27.980]  耶穌基督接著就用了
[00:24:27.980 --> 00:24:32.180]  「以牙還牙,以眼還眼」的詩
[00:24:32.180 --> 00:24:34.180]  來教導我們
[00:24:34.180 --> 00:24:37.180]  我曾經聽過一些未信的人指責教會
[00:24:37.180 --> 00:24:38.780]  他說你看看聖經裡面
[00:24:38.780 --> 00:24:40.580]  又說神是慈愛的
[00:24:40.580 --> 00:24:41.780]  但是你看看聖經裡面
[00:24:41.780 --> 00:24:44.380]  那位神充滿著血腥
[00:24:44.380 --> 00:24:46.780]  兩手都沾滿了鮮血
[00:24:46.780 --> 00:24:47.780]  你看看聖經裡面
[00:24:47.780 --> 00:24:49.780]  還教我們要以牙還牙
[00:24:49.780 --> 00:24:51.380]  以眼還眼
[00:24:51.380 --> 00:24:53.980]  要我們報仇雪恨
[00:24:53.980 --> 00:24:55.180]  由此可見
[00:24:55.180 --> 00:24:58.380]  神不是一位良善的神
[00:24:58.380 --> 00:25:00.380]  其實我們弄錯了
[00:25:00.380 --> 00:25:02.180]  在這裡,耶穌基督不是告訴我們
[00:25:02.180 --> 00:25:04.380]  要去報仇雪恨
[00:25:04.380 --> 00:25:07.180]  所以那句「以牙還牙,以眼還眼」
[00:25:07.180 --> 00:25:11.180]  不是叫我們要一個立定心智去報仇
[00:25:11.180 --> 00:25:13.380]  君子報仇,十年未晚
[00:25:13.380 --> 00:25:14.980]  我一定以牙還牙
[00:25:14.980 --> 00:25:16.780]  一定以眼還眼
[00:25:16.780 --> 00:25:18.780]  聖經不是這樣教我們
[00:25:18.780 --> 00:25:19.980]  模擬過去的聖經裡面
[00:25:19.980 --> 00:25:22.380]  是很清楚的,有些律例講明
[00:25:22.380 --> 00:25:25.980]  神是容許人去追討血債
[00:25:25.980 --> 00:25:28.380]  就是說當對方來到無辜
[00:25:28.380 --> 00:25:30.180]  來殺了你的親人的時候
[00:25:30.180 --> 00:25:33.380]  你是有權去追究他的
[00:25:33.380 --> 00:25:34.380]  但是聖經裡面
[00:25:34.380 --> 00:25:36.780]  耶穌基督在這裡說的重點
[00:25:36.780 --> 00:25:39.780]  不是告訴我們要去追討別人的罪
[00:25:39.780 --> 00:25:41.580]  一生一世下定決心
[00:25:41.580 --> 00:25:43.780]  以牙還牙,以眼還眼
[00:25:43.780 --> 00:25:45.580]  總之直到我死
[00:25:45.580 --> 00:25:47.580]  我都要追究他
[00:25:47.580 --> 00:25:49.780]  聖經在這裡其實告訴我們
[00:25:49.780 --> 00:25:53.380]  即使我們要去追究別人的仇
[00:25:53.380 --> 00:25:55.580]  當你追究到血債的仇
[00:25:55.580 --> 00:25:58.980]  你都應該有適可而止的態度
[00:25:58.980 --> 00:26:00.980]  如果你損失一隻眼
[00:26:00.980 --> 00:26:03.580]  你最多只能要求對方一隻眼
[00:26:03.580 --> 00:26:05.180]  如果你損失一隻牙
[00:26:05.180 --> 00:26:07.980]  你最多只能要求對方一隻牙
[00:26:07.980 --> 00:26:09.380]  換言之,耶穌基督在這裡
[00:26:09.380 --> 00:26:11.780]  是在限制人的報仇
[00:26:11.780 --> 00:26:14.180]  是告訴屬神的人知道
[00:26:14.180 --> 00:26:16.180]  沒錯,有些的仇
[00:26:16.180 --> 00:26:17.580]  在舊約的律例裡面
[00:26:17.580 --> 00:26:19.580]  是容許去追究的
[00:26:19.580 --> 00:26:22.580]  但你有沒有想過以善勝惡
[00:26:22.580 --> 00:26:25.580]  以饒恕取代仇恨呢?
[00:26:25.580 --> 00:26:28.780]  耶穌基督告訴當時的跟隨者知道
[00:26:28.780 --> 00:26:31.380]  在天國神一國的憲法裡面
[00:26:31.380 --> 00:26:34.180]  我們更加應該是以善勝惡
[00:26:34.180 --> 00:26:35.380]  不是報仇
[00:26:35.380 --> 00:26:38.780]  而是願意去服侍關懷他們
[00:26:38.780 --> 00:26:40.780]  接著耶穌基督舉了當時的人
[00:26:40.780 --> 00:26:42.780]  很能夠明白的例子
[00:26:42.780 --> 00:26:44.580]  就是當時的法律,羅馬的法律
[00:26:44.580 --> 00:26:47.580]  是容許軍人強求平民百姓
[00:26:47.580 --> 00:26:49.580]  幫他揹著行李
[00:26:49.580 --> 00:26:55.180]  不過只能夠行一里路
[00:26:55.180 --> 00:26:57.180]  當你行多過一里路之後
[00:26:57.180 --> 00:26:58.580]  就不可以了
[00:26:58.580 --> 00:27:02.580]  但耶穌基督告訴當時的屬神的人知道
[00:27:02.580 --> 00:27:04.180]  我們要以善勝惡
[00:27:04.180 --> 00:27:06.780]  即是他強求我行一里路
[00:27:06.780 --> 00:27:08.780]  不要緊,我做多一點
[00:27:08.780 --> 00:27:12.580]  我幫他,甚至幫他揹兩里的路
[00:27:12.580 --> 00:27:13.980]  他要拿我的衣服
[00:27:13.980 --> 00:27:15.780]  不要緊,多給他一件衣服
[00:27:15.780 --> 00:27:18.580]  他打我右邊,我給他打左邊
[00:27:18.580 --> 00:27:21.380]  當然,今天很多人聽到牧師這樣說的時候
[00:27:21.380 --> 00:27:24.180]  都會說牧師,你有一點點精神問題
[00:27:24.180 --> 00:27:26.180]  要向執事會反映一下
[00:27:26.180 --> 00:27:27.780]  要不要送你去
[00:27:27.780 --> 00:27:29.780]  看看精神科醫生
[00:27:29.780 --> 00:27:32.580]  因為有沒有可能給你打左邊臉
[00:27:32.580 --> 00:27:34.180]  又給你打右邊臉
[00:27:34.180 --> 00:27:36.180]  或者在頂姐妹心裡面想一下
[00:27:36.180 --> 00:27:37.580]  我們也試驗一下牧師
[00:27:37.580 --> 00:27:38.980]  待會出門的時候
[00:27:38.980 --> 00:27:40.580]  一巴掌打他右邊
[00:27:40.580 --> 00:27:43.380]  看看他會不會給我們打左邊
[00:27:45.380 --> 00:27:48.180]  耶穌基督真的這樣教
[00:27:48.180 --> 00:27:50.180]  我們也這樣告訴你
[00:27:50.180 --> 00:27:51.780]  你要試驗的,無所謂
[00:27:51.780 --> 00:27:55.780]  你要找精神科醫生去檢查,也無所謂
[00:27:55.780 --> 00:27:59.780]  但這就是耶穌基督告訴當時的門徒聽的教導
[00:27:59.780 --> 00:28:01.780]  他背後想說的是什麼
[00:28:01.780 --> 00:28:04.780]  背後想說的就是告訴每一個屬神的人知道
[00:28:04.780 --> 00:28:06.980]  我們要以善勝惡
[00:28:06.980 --> 00:28:09.580]  以愛代替仇恨
[00:28:09.580 --> 00:28:13.780]  要饒恕代替報仇
[00:28:13.780 --> 00:28:16.580]  耶穌基督最後也提出了
[00:28:16.580 --> 00:28:21.180]  愛鄰舍和愛仇敵的事
[00:28:21.180 --> 00:28:23.180]  敏斯頓和發利哉人
[00:28:23.180 --> 00:28:25.380]  他們說要愛你的鄰舍
[00:28:25.380 --> 00:28:26.980]  恨你的仇敵
[00:28:26.980 --> 00:28:27.980]  意思就是說
[00:28:27.980 --> 00:28:29.380]  親疏有別
[00:28:29.380 --> 00:28:32.380]  其實這是中國文化也是這麼說的
[00:28:32.380 --> 00:28:34.980]  我記得我曾經聽過一個這樣的故事
[00:28:34.980 --> 00:28:36.780]  話說有兩群年輕人
[00:28:36.780 --> 00:28:39.980]  他們開車在街道路口相遇
[00:28:39.980 --> 00:28:41.380]  在村口相遇
[00:28:41.380 --> 00:28:44.380]  但是大家都不肯先退讓
[00:28:44.380 --> 00:28:47.380]  不肯報車讓對方先來過
[00:28:47.380 --> 00:28:49.380]  最初當然是封鎖他
[00:28:49.380 --> 00:28:51.380]  封鎖了兩次他又封鎖你
[00:28:51.380 --> 00:28:53.380]  接著你怎麼做?
[00:28:53.380 --> 00:28:55.780]  接著當然是下車罵他
[00:28:55.780 --> 00:29:00.180]  首先應該在車裡伸頭出來指著他說髒話
[00:29:00.180 --> 00:29:02.380]  接著他又伸頭出來說髒話
[00:29:02.380 --> 00:29:03.780]  接著就下車
[00:29:03.780 --> 00:29:04.780]  他又下車
[00:29:04.780 --> 00:29:05.780]  接著怎樣?
[00:29:05.780 --> 00:29:07.180]  打他
[00:29:07.180 --> 00:29:08.380]  打完之後
[00:29:08.380 --> 00:29:10.380]  上車離開
[00:29:10.380 --> 00:29:12.980]  後來在村裡大家再遇到
[00:29:12.980 --> 00:29:15.980]  遇到的時候才知道原來大家是親戚
[00:29:15.980 --> 00:29:16.980]  於是乎大家
[00:29:16.980 --> 00:29:19.380]  哎呀早知道是親戚就不打了
[00:29:19.380 --> 00:29:21.780]  自己人為什麼要打呢?
[00:29:21.780 --> 00:29:23.780]  你有沒有聽過這樣的故事?
[00:29:23.780 --> 00:29:26.180]  自己人
[00:29:26.180 --> 00:29:28.380]  原來自己人和不是自己人
[00:29:28.380 --> 00:29:31.380]  是一個很重要的分野
[00:29:31.380 --> 00:29:33.580]  耶穌基督這樣告訴他
[00:29:33.580 --> 00:29:36.380]  真正天國裡面的憲法
[00:29:36.380 --> 00:29:38.180]  其實是講愛的
[00:29:38.180 --> 00:29:41.180]  它不是再分鄰舍和仇敵
[00:29:41.180 --> 00:29:44.380]  再不是分自己人和非自己人
[00:29:44.380 --> 00:29:46.780]  無論是對鄰舍或者對仇敵
[00:29:46.780 --> 00:29:49.380]  對自己人或者對非自己人
[00:29:49.380 --> 00:29:52.380]  都應該以愛來回應
[00:29:52.380 --> 00:29:54.380]  因此要愛你的仇敵
[00:29:54.380 --> 00:29:56.980]  為那些逼迫你的人來禱告
[00:29:56.980 --> 00:29:59.780]  其實這是一件很不容易的事
[00:29:59.780 --> 00:30:03.780]  當你遇到一些真正傷害你和出賣你的人的時候
[00:30:03.780 --> 00:30:05.180]  你就會明白
[00:30:05.180 --> 00:30:07.980]  愛仇敵是多麼困難
[00:30:07.980 --> 00:30:09.580]  我記得我以前在團體裡面
[00:30:09.580 --> 00:30:12.180]  講這個搖樹這個主題的時候
[00:30:12.180 --> 00:30:15.380]  當時那些團友全部都是預科
[00:30:15.380 --> 00:30:17.980]  我問他們有沒有人傷害過你
[00:30:17.980 --> 00:30:18.780]  有
[00:30:18.780 --> 00:30:20.780]  以前隔壁的同學拿了我來拆家
[00:30:20.780 --> 00:30:22.380]  我很恨他
[00:30:22.380 --> 00:30:24.380]  不過我今天原諒了他
[00:30:24.380 --> 00:30:25.980]  我聽完之後我心裡想
[00:30:25.980 --> 00:30:27.180]  他們其實不太明白
[00:30:27.180 --> 00:30:29.380]  什麼叫做搖樹
[00:30:29.380 --> 00:30:31.580]  只有當你被出賣
[00:30:31.580 --> 00:30:33.780]  當你被人傷害
[00:30:33.780 --> 00:30:37.580]  當你被人深深地背後插了刀的時候
[00:30:37.580 --> 00:30:41.980]  那一刻你就明白什麼叫做搖樹
[00:30:41.980 --> 00:30:44.380]  我們的姊妹堂最近的人事糾紛
[00:30:44.380 --> 00:30:46.580]  也讓我很深的體會
[00:30:46.580 --> 00:30:49.780]  我曾經有機會勸告其中一些的當事人
[00:30:49.780 --> 00:30:53.180]  鼓勵他們以一個寬闊的心去處理
[00:30:53.180 --> 00:30:56.180]  放下自己的理據
[00:30:56.180 --> 00:30:58.580]  向神伸冤
[00:30:58.580 --> 00:31:00.980]  但是無奈對受傷的人來說
[00:31:00.980 --> 00:31:03.580]  這其實是一件很不可能的事
[00:31:03.580 --> 00:31:08.180]  所以也讓我深深地體會和深深地感觸
[00:31:08.180 --> 00:31:10.580]  只有主耶穌基督能夠明白
[00:31:10.580 --> 00:31:14.180]  受傷被出賣的感受是什麼
[00:31:14.180 --> 00:31:16.380]  因為他曾經受傷害
[00:31:16.380 --> 00:31:17.780]  被出賣
[00:31:17.780 --> 00:31:20.580]  但是在十字架上他這樣禱告說
[00:31:20.580 --> 00:31:22.780]  父啊赦免他們
[00:31:22.780 --> 00:31:24.980]  因為他們所做的
[00:31:24.980 --> 00:31:27.380]  他們不要得
[00:31:27.380 --> 00:31:28.580]  在結束的時候
[00:31:28.580 --> 00:31:32.780]  讓我再重讀這幾節聖經
[00:31:32.780 --> 00:31:37.580]  成為耶穌基督對我們的教導和提醒
[00:31:37.580 --> 00:31:39.380]  在第二十節那裡
[00:31:39.380 --> 00:31:40.980]  耶穌這樣說
[00:31:40.980 --> 00:31:42.580]  我告訴你們
[00:31:42.580 --> 00:31:43.980]  你們的義
[00:31:43.980 --> 00:31:47.180]  如果不勝過民事和法理採用的義
[00:31:47.180 --> 00:31:50.180]  斷不能進天國
[00:31:50.180 --> 00:31:51.780]  四十八節
[00:31:51.780 --> 00:31:54.180]  所以你們要完全
[00:31:54.180 --> 00:31:57.380]  像你們的天父完全一樣
[00:31:57.380 --> 00:32:01.180]  讓我們一起低頭禱告
[00:32:01.180 --> 00:32:04.980]  在禱告的時候讓我們一起思考一下
[00:32:04.980 --> 00:32:07.380]  耶穌基督指出了
[00:32:07.380 --> 00:32:10.580]  他的教導不是要否決律法
[00:32:10.580 --> 00:32:12.580]  而是要超越律法
[00:32:12.580 --> 00:32:16.180]  對你們來說有什麼意義呢?
[00:32:16.180 --> 00:32:19.180]  作為基督徒其實真的不是很容易
[00:32:19.180 --> 00:32:22.380]  連法路或者心裡面有動了淫念
[00:32:22.380 --> 00:32:24.380]  都不行
