
[00:00:00.000 --> 00:00:02.000]  靜止會,平安
[00:23:56.000 --> 00:23:59.000]  我鼓勵大家從家裡開始
[00:23:59.000 --> 00:24:04.000]  你願不願意為配偶而活呢?
[00:24:04.000 --> 00:24:07.000]  有一首舊歌的歌詞
[00:24:07.000 --> 00:24:09.000]  是時代曲,不是聖詩
[00:24:09.000 --> 00:24:14.000]  說到一位男士愛上一位牧羊姑娘
[00:24:14.000 --> 00:24:17.000]  說他願意拋棄夢想
[00:24:17.000 --> 00:24:19.000]  又願意化作白羊
[00:24:19.000 --> 00:24:21.000]  跟在她的身旁
[00:24:21.000 --> 00:24:24.000]  讓她舉起馬鞭
[00:24:24.000 --> 00:24:27.000]  打在他的背上
[00:24:27.000 --> 00:24:29.000]  每次聽到這首歌
[00:24:29.000 --> 00:24:31.000]  我都會問自己
[00:24:31.000 --> 00:24:36.000]  我願不願意為我的配偶拋棄夢想呢?
[00:24:36.000 --> 00:24:42.000]  除了在家裡學習愛之外
[00:24:42.000 --> 00:24:47.000]  還可以在教會裡學習愛弟兄姊妹
[00:24:47.000 --> 00:24:49.000]  我們不要單單講愛
[00:24:49.000 --> 00:24:52.000]  還要有些實際行動
[00:24:54.000 --> 00:24:57.000]  我給一些實際的建議
[00:24:57.000 --> 00:25:00.000]  《羅馬書》十二章十三節說
[00:25:00.000 --> 00:25:03.000]  信徒缺乏要幫補
[00:25:03.000 --> 00:25:08.000]  在現代社會中國文化下成長的人
[00:25:08.000 --> 00:25:10.000]  一般有困難的時候
[00:25:10.000 --> 00:25:12.000]  是不會隨便告訴別人的
[00:25:12.000 --> 00:25:16.000]  所以我們要主動關心弟兄姊妹
[00:25:16.000 --> 00:25:20.000]  比如打電話、發短信
[00:25:20.000 --> 00:25:23.000]  有時我們跟弟兄姊妹聊天的時候
[00:25:23.000 --> 00:25:25.000]  都可以輔助他們
[00:25:25.000 --> 00:25:27.000]  聆聽他們的心聲
[00:25:27.000 --> 00:25:29.000]  為他們解憂
[00:25:29.000 --> 00:25:32.000]  其實這些都是很實際的愛心行動
[00:25:32.000 --> 00:25:36.000]  尤其是現在在疫情當中
[00:25:36.000 --> 00:25:38.000]  很多人都被困家中
[00:25:38.000 --> 00:25:42.000]  我們不妨打電話聯絡弟兄姊妹
[00:25:42.000 --> 00:25:45.000]  我做個總結
[00:25:45.000 --> 00:25:49.000]  十字架是由兩條木組成
[00:25:49.000 --> 00:25:54.000]  直的可以代表神人關係的重建
[00:25:54.000 --> 00:25:59.000]  橫的代表人與人之間的關係
[00:25:59.000 --> 00:26:04.000]  因此我們要先跟上帝重建關係
[00:26:04.000 --> 00:26:08.000]  在光明中與上帝相交
[00:26:08.000 --> 00:26:14.000]  然後跟弟兄姊妹彼此關懷、彼此相愛
[00:26:15.000 --> 00:26:20.000]  最後讓我用兩句話總結今天的講道
[00:26:20.000 --> 00:26:24.000]  行在光中與神相交
[00:26:24.000 --> 00:26:28.000]  繼而卿子互往還
[00:26:28.000 --> 00:26:30.000]  遵守神命
[00:26:30.000 --> 00:26:32.000]  學孝基督
[00:26:32.000 --> 00:26:36.000]  愛心行動見真情
[00:26:36.000 --> 00:26:41.000]  希望能夠鼓勵大家繼續好好愛神
[00:26:41.000 --> 00:26:44.000]  也好好愛我們的弟兄姊妹
[00:26:44.000 --> 00:26:47.000]  讓我們一起同心祈禱
[00:26:47.000 --> 00:26:49.000]  撒拉主耶穌
[00:26:49.000 --> 00:26:53.000]  感謝祢為我們的罪付上了贖罪制
[00:26:53.000 --> 00:26:57.000]  求祢幫助我們時時與祢同行
[00:26:57.000 --> 00:26:59.000]  也學習祢的愛
[00:26:59.000 --> 00:27:01.000]  去關懷我們的弟兄姊妹
[00:27:01.000 --> 00:27:04.000]  奉耶穌基督的名祈禱
[00:27:04.000 --> 00:27:06.000]  阿門
