
[00:00:00.000 --> 00:00:03.380]  今次這個題目真是好
[00:16:49.620 --> 00:16:51.020]  正在坐牢
[00:16:51.020 --> 00:16:53.260]  坐牢你猜怎樣
[00:16:53.260 --> 00:16:54.780]  誰祝福他
[00:16:54.780 --> 00:16:56.460]  提摩他
[00:16:56.460 --> 00:16:58.580]  陪他
[00:16:58.580 --> 00:17:00.660]  照顧他
[00:17:00.660 --> 00:17:02.900]  因為他坐牢的時間
[00:17:02.900 --> 00:17:04.420]  他還叫他寫一封信
[00:17:04.420 --> 00:17:05.940]  帶一件外衣給他
[00:17:05.940 --> 00:17:07.100]  他很冷
[00:17:07.100 --> 00:17:09.100]  我在這裡我要看書
[00:17:09.100 --> 00:17:11.180]  你帶我那本書來
[00:17:11.180 --> 00:17:12.260]  你來陪我
[00:17:12.260 --> 00:17:13.500]  他真的陪他
[00:17:13.500 --> 00:17:17.180]  結果保羅沒有出牢
[00:17:17.180 --> 00:17:18.820]  就在那裡殉道讀
[00:17:18.820 --> 00:17:21.620]  但這封信你就知道他和他的關係
[00:17:21.620 --> 00:17:24.500]  跨代同行是關係
[00:17:24.500 --> 00:17:26.420]  不只是給他資料
[00:17:26.420 --> 00:17:27.780]  是生命給了他
[00:17:27.780 --> 00:17:29.140]  你看看這裡你就知道
[00:17:29.140 --> 00:17:31.060]  什麼叫跨代同行
[00:17:31.060 --> 00:17:32.100]  一起讀
[00:17:32.100 --> 00:17:33.500]  奉神旨意
[00:17:33.500 --> 00:17:35.340]  照著在基督耶穌裡
[00:17:35.340 --> 00:17:37.260]  生命的應許
[00:17:37.260 --> 00:17:39.900]  作基督耶穌仕途的保羅
[00:17:39.900 --> 00:17:41.300]  寫信給我
[00:17:41.300 --> 00:17:44.420]  親愛的兒子提摩他
[00:17:44.420 --> 00:17:47.340]  願因為憐憫平安
[00:17:47.340 --> 00:17:51.300]  從父神和我們主基督耶穌歸於你
[00:17:51.300 --> 00:17:52.700]  我感謝神
[00:17:52.700 --> 00:17:54.900]  就是我接觸祖先
[00:17:54.900 --> 00:17:57.940]  用清潔的良心所侍奉的
[00:17:57.940 --> 00:18:01.100]  祈禱的時候不住的想念你
[00:18:01.100 --> 00:18:02.620]  紀念你的眼淚
[00:18:02.620 --> 00:18:05.580]  晝夜徹徹的想要見你
[00:18:05.580 --> 00:18:07.820]  好叫我滿心快樂
[00:18:07.820 --> 00:18:10.420]  想到你心裡無偽之信
[00:18:10.420 --> 00:18:12.820]  這信先是從你外祖母
[00:18:12.820 --> 00:18:14.300]  他知道外祖母的名
[00:18:14.300 --> 00:18:15.620]  羅兒
[00:18:15.620 --> 00:18:16.820]  和他母親的名
[00:18:16.820 --> 00:18:20.100]  和你母親有彌基心裡的
[00:18:20.100 --> 00:18:22.260]  我深信也在你的心裡
[00:18:22.260 --> 00:18:23.940]  為此我提醒你
[00:18:23.940 --> 00:18:25.580]  使你們神藉著我
[00:18:25.580 --> 00:18:27.300]  按手給你的恩賜
[00:18:27.300 --> 00:18:29.420]  再如火挑旺起來
[00:18:29.420 --> 00:18:30.980]  因為神賜給我們
[00:18:30.980 --> 00:18:32.500]  不是膽怯的心
[00:18:32.500 --> 00:18:35.260]  乃是剛強仁愛謹守的心
[00:18:35.260 --> 00:18:36.660]  真是好
[00:18:36.660 --> 00:18:38.980]  這一段為什麼我這麼喜歡
[00:18:38.980 --> 00:18:42.580]  他看到跨代同行有什麼因素
[00:18:42.580 --> 00:18:44.620]  第一是感情
[00:18:44.620 --> 00:18:45.700]  你和他同行
[00:18:45.700 --> 00:18:48.540]  母親不算同行
[00:18:48.540 --> 00:18:50.100]  親到什麼地步
[00:18:50.100 --> 00:18:51.660]  因為他帶他信主
[00:18:51.660 --> 00:18:53.540]  所以他說「福音所生」
[00:18:53.540 --> 00:18:54.860]  我真是很好
[00:18:54.860 --> 00:18:57.860]  因神給我很多機會講見證
[00:18:57.860 --> 00:19:00.580]  所以我也有很多「福音所生」
[00:19:00.580 --> 00:19:03.580]  「福音所生」時我不能賠償所有
[00:19:03.580 --> 00:19:06.460]  但我也找一些人賠償缺了字的人
[00:19:06.460 --> 00:19:09.460]  我也選一些和他同行的
[00:19:09.460 --> 00:19:10.740]  這很重要
[00:19:10.740 --> 00:19:12.620]  他是我親愛的兒子
[00:19:12.620 --> 00:19:15.180]  最大的祝福是什麼
[00:19:15.180 --> 00:19:16.380]  不是他的學問
[00:19:16.380 --> 00:19:17.580]  他也教了他很多
[00:19:17.580 --> 00:19:19.540]  因為「恩賜」
[00:19:19.540 --> 00:19:21.420]  神是有恩典的
[00:19:21.420 --> 00:19:23.180]  如果你和他分享最重要
[00:19:23.180 --> 00:19:24.060]  「憐憫」
[00:19:24.060 --> 00:19:24.700]  「憐憫」是什麼?
[00:19:24.700 --> 00:19:25.900]  我們都是罪人
[00:19:25.900 --> 00:19:28.060]  如果神赦免我們的憐憫
[00:19:28.060 --> 00:19:28.980]  「平安」
[00:19:28.980 --> 00:19:30.460]  「平安」很重要
[00:19:30.460 --> 00:19:31.940]  謝玲玲姐妹
[00:19:31.940 --> 00:19:33.900]  你剛才的見證是對的
[00:19:33.900 --> 00:19:34.460]  為什麼?
[00:19:34.460 --> 00:19:35.700]  你說頭不痛
[00:19:35.700 --> 00:19:37.420]  不是心理作用
[00:19:37.420 --> 00:19:38.820]  聖經裏面有一句說話
[00:19:38.820 --> 00:19:39.780]  我很喜歡
[00:19:39.780 --> 00:19:42.060]  我每逢見人探病都喜歡讀
[00:19:42.060 --> 00:19:43.900]  「你心歡喜
[00:19:43.900 --> 00:19:45.420]  靈快樂
[00:19:45.420 --> 00:19:49.100]  肉身也必安然居住」
[00:19:49.100 --> 00:19:52.460]  現在全世界有心理治療
[00:19:52.460 --> 00:19:53.820]  你心理
[00:19:53.820 --> 00:19:55.140]  你身體的狀態
[00:19:55.140 --> 00:19:56.500]  有相關的
[00:19:56.500 --> 00:19:58.420]  而在靈裏面的狀態
[00:19:58.420 --> 00:20:00.660]  所以我見你祈禱
[00:20:00.660 --> 00:20:03.100]  神真的給你很平靜
[00:20:03.100 --> 00:20:04.820]  不是你的身體完全康復
[00:20:04.820 --> 00:20:05.900]  有關係的
[00:20:05.900 --> 00:20:08.420]  心靈是彼此影響的
[00:20:08.420 --> 00:20:09.540]  所以這個很重要
[00:20:09.540 --> 00:20:12.060]  而且你關心一個人
[00:20:12.060 --> 00:20:15.060]  你很重要祈禱
[00:20:15.060 --> 00:20:16.980]  我現在四代
[00:20:16.980 --> 00:20:19.780]  我的孫子都十八歲
[00:20:19.780 --> 00:20:22.340]  去了讀大學
[00:20:22.340 --> 00:20:23.460]  很好
[00:20:23.460 --> 00:20:26.740]  因為我要和他做朋友
[00:20:26.740 --> 00:20:27.940]  最重要是什麼?
[00:20:27.940 --> 00:20:31.380]  我跟他學打機
[00:20:31.380 --> 00:20:33.820]  原來那些機很好打
[00:20:33.820 --> 00:20:35.180]  很好玩
[00:20:35.180 --> 00:20:37.020]  你不玩過也不知道
[00:20:37.020 --> 00:20:38.300]  多好
[00:20:38.300 --> 00:20:40.540]  所以我們是很好的朋友
[00:20:40.540 --> 00:20:41.540]  又打機
[00:20:41.540 --> 00:20:42.820]  又看電影
[00:20:42.820 --> 00:20:43.980]  你不和他一起看電影
[00:20:43.980 --> 00:20:45.900]  你不知道他在想什麼
[00:20:45.900 --> 00:20:48.180]  你猜我昨晚和他看了一套什麼電影?
[00:20:48.180 --> 00:20:50.860]  《聖球大戰》
[00:20:50.860 --> 00:20:51.380]  是不是?
[00:20:51.380 --> 00:20:52.260]  寫得多好
[00:20:52.260 --> 00:20:54.580]  這套真的寫得好
[00:20:54.580 --> 00:20:56.380]  我幫他賣廣告
[00:20:56.380 --> 00:20:59.660]  真的寫得好
[00:20:59.660 --> 00:21:01.500]  所以你變成了一個朋友
[00:21:01.500 --> 00:21:03.900]  所以我每年都寫一封信給他
[00:21:03.900 --> 00:21:04.820]  他生日
[00:21:04.820 --> 00:21:06.980]  你猜我怎樣稱呼他?
[00:21:06.980 --> 00:21:08.780]  My dear Wesley
[00:21:08.780 --> 00:21:12.060]  My roommate
[00:21:12.060 --> 00:21:14.780]  因為我周末喜歡去他家睡
[00:21:14.780 --> 00:21:16.980]  他很好
[00:21:16.980 --> 00:21:19.140]  他平時有張床在下面
[00:21:19.140 --> 00:21:19.900]  讓給我
[00:21:19.900 --> 00:21:22.340]  他就爬上上面那一格睡
[00:21:22.340 --> 00:21:25.380]  我們真的很親
[00:21:25.380 --> 00:21:26.860]  他雖然走了
[00:21:26.860 --> 00:21:28.820]  我不斷為他祈禱
[00:21:28.820 --> 00:21:33.740]  祈禱是將很遠的人帶到你的身邊
[00:21:33.740 --> 00:21:36.700]  而將神的祝福送到很遠的地方
[00:21:36.700 --> 00:21:39.460]  所以你不要怕地理的阻隔
[00:21:39.460 --> 00:21:41.980]  祈禱是超越地理的
[00:21:41.980 --> 00:21:45.780]  所以他去了還未夠一年
[00:21:45.780 --> 00:21:47.900]  但我們是連繫的
[00:21:47.900 --> 00:21:52.380]  當然要認識祂祖母等等
[00:21:52.380 --> 00:21:53.820]  認識祂一家人
[00:21:53.820 --> 00:21:58.780]  你每逢愛屋及烏
[00:21:58.780 --> 00:22:00.220]  你要關心你的家人
[00:22:00.220 --> 00:22:02.980]  因為你的家人是會影響你的
[00:22:02.980 --> 00:22:04.060]  他真是很好
[00:22:04.060 --> 00:22:07.100]  你母親和愛祖母
[00:22:07.100 --> 00:22:09.260]  將信仰傳授給你
[00:22:09.260 --> 00:22:11.300]  你真是蒙福
[00:22:11.300 --> 00:22:12.500]  跟他一起感恩
[00:22:12.500 --> 00:22:14.900]  我們基督徒最重要感恩
[00:22:14.900 --> 00:22:16.860]  聖經裏面的十誡
[00:22:16.860 --> 00:22:18.420]  最重要的一誡之一
[00:22:18.420 --> 00:22:21.020]  當然要尊敬神
[00:22:21.020 --> 00:22:25.700]  孝敬父母
[00:22:25.700 --> 00:22:28.060]  我對我的父母都很好
[00:22:28.060 --> 00:22:29.260]  真是不錯
[00:22:29.260 --> 00:22:30.660]  拉美他們也信主
[00:22:30.660 --> 00:22:33.260]  我稍後也會和你們分享
[00:22:33.260 --> 00:22:34.540]  所以這個很重要
[00:22:34.540 --> 00:22:36.580]  但祂是按手給你的恩賜
[00:22:36.580 --> 00:22:40.300]  每個人都有不同的構造
[00:22:40.300 --> 00:22:43.060]  你要找出自己的強項在哪裡
[00:22:43.060 --> 00:22:45.700]  讓他按他的強項去讀書
[00:22:45.700 --> 00:22:47.100]  但不止這樣
[00:22:47.100 --> 00:22:49.780]  神給不同的人有不同的恩賜
[00:22:49.780 --> 00:22:51.180]  有些是管理的恩賜
[00:22:51.180 --> 00:22:52.740]  有些是關懷的恩賜
[00:22:52.740 --> 00:22:54.180]  有些是講道的恩賜
[00:22:54.180 --> 00:22:55.380]  有些是不同的
[00:22:55.380 --> 00:22:58.140]  聖經裏面起碼有二十三種不同的恩賜
[00:22:58.140 --> 00:22:59.420]  你還要幫他找到
[00:22:59.420 --> 00:23:01.020]  不單止讀書讀什麼
[00:23:01.020 --> 00:23:03.060]  還要讓他在神裏面
[00:23:03.060 --> 00:23:05.140]  神給他有什麼恩賜
[00:23:05.140 --> 00:23:07.420]  這樣他活出來就不同了
[00:23:07.420 --> 00:23:08.700]  這是一個過程
[00:23:08.700 --> 00:23:10.300]  你幫他發現自己
[00:23:10.300 --> 00:23:11.380]  還有一樣東西
[00:23:11.380 --> 00:23:13.980]  我覺得和他父親有關
[00:23:13.980 --> 00:23:16.500]  膽怯的心
[00:23:16.500 --> 00:23:17.700]  不是膽怯的心
[00:23:17.700 --> 00:23:19.820]  而是剛強仁愛謹守
[00:23:19.820 --> 00:23:22.580]  膽怯是什麼呢?
[00:23:22.580 --> 00:23:24.660]  做兒子
[00:23:24.660 --> 00:23:28.860]  如果和父親的關係比較疏遠
[00:23:28.860 --> 00:23:31.500]  人是沒有那麼有信心的
[00:23:31.500 --> 00:23:33.300]  因為做兒子
[00:23:33.300 --> 00:23:37.460]  很需要父親來肯定他
[00:23:37.460 --> 00:23:39.660]  因為他父親不同信仰
[00:23:39.660 --> 00:23:41.740]  不同族裔
[00:23:41.740 --> 00:23:45.300]  我相信比較遙遠一點
[00:23:45.300 --> 00:23:49.340]  剩下的比較膽怯一點
[00:23:49.340 --> 00:23:54.180]  你認識你服侍的下一代
[00:23:54.180 --> 00:23:56.140]  你要知道他的強處在哪裡
[00:23:56.140 --> 00:23:57.460]  他的軟弱在哪裡
[00:23:57.460 --> 00:23:59.460]  你幫他可以幫到他
[00:23:59.460 --> 00:24:01.460]  所以他說不用擔心
[00:24:01.460 --> 00:24:03.260]  神會賜給你
[00:24:03.260 --> 00:24:06.620]  剛強仁愛謹守的心
[00:24:06.620 --> 00:24:08.340]  很多神賜給我們
[00:24:08.340 --> 00:24:11.900]  能夠勝過我們成長的創傷
[00:24:11.900 --> 00:24:15.180]  我最後去讀神學
[00:24:15.180 --> 00:24:16.420]  去讀心理學
[00:24:16.420 --> 00:24:17.420]  去讀輔導
[00:24:17.420 --> 00:24:18.500]  讀什麼呢?
[00:24:18.500 --> 00:24:22.820]  因為成長遺留下來的
[00:24:22.820 --> 00:24:24.620]  會影響你今天
[00:24:24.620 --> 00:24:26.860]  所以不但要處理你的明天
[00:24:26.860 --> 00:24:28.620]  也要處理你過去
[00:24:28.620 --> 00:24:31.900]  很多人不敢處理過去的關係
[00:24:31.900 --> 00:24:33.820]  經常有陰影
[00:24:33.820 --> 00:24:35.900]  我經常有信心
[00:24:35.900 --> 00:24:37.460]  他就肯幫你說
[00:24:37.460 --> 00:24:41.660]  不要一靠近就要找他的創傷
[00:24:41.660 --> 00:24:42.980]  他慢慢相信你
[00:24:42.980 --> 00:24:43.900]  他會告訴你
[00:24:43.900 --> 00:24:45.540]  所以你看這裡的時間
[00:24:45.540 --> 00:24:47.300]  他跟祂同行真是好
[00:24:47.300 --> 00:24:49.020]  我時間不多
[00:24:49.020 --> 00:24:51.700]  所以就繼續說下去
[00:24:51.700 --> 00:24:53.580]  而且傳下去的時間
[00:24:53.580 --> 00:24:55.340]  我們中國人有一句很好的
[00:24:55.340 --> 00:24:57.780]  就是「承傳」
[00:24:57.780 --> 00:24:58.620]  「承」是什麼呢?
[00:24:58.620 --> 00:25:00.660]  是上一代給你的祝福
[00:25:00.660 --> 00:25:03.260]  你忍受了就傳下去
[00:25:03.260 --> 00:25:05.100]  那你就不枉此生
[00:25:05.100 --> 00:25:07.500]  既有「承」就有「傳」
[00:25:07.500 --> 00:25:09.260]  「承」是上一代給你的祝福
[00:25:09.260 --> 00:25:12.100]  「傳」就是祝福一代至一代
[00:25:12.100 --> 00:25:14.420]  而且是祝福四代
[00:25:14.420 --> 00:25:17.020]  我們看看四代的「承傳」
[00:25:17.020 --> 00:25:21.020]  大家一起讀《保羅寫筆》的題目
[00:25:21.020 --> 00:25:24.220]  「我而你在基督耶穌的恩典上
[00:25:24.220 --> 00:25:26.180]  剛強起來
[00:25:26.180 --> 00:25:27.980]  你在許多見證人面前
[00:25:27.980 --> 00:25:29.980]  聽見我所教訓的
[00:25:29.980 --> 00:25:33.580]  也要教託那忠心能教導別人的人
[00:25:33.580 --> 00:25:35.580]  你要和我同受苦難
[00:25:35.580 --> 00:25:37.860]  好像基督耶穌的精兵
[00:25:37.860 --> 00:25:42.340]  凡在軍中當兵的不將誓無前身
[00:25:42.340 --> 00:25:44.980]  好叫那朝他當兵的人喜悅
[00:25:44.980 --> 00:25:47.060]  人在牆上比武
[00:25:47.060 --> 00:25:49.820]  非按規矩就不能得冠冕
[00:25:49.820 --> 00:25:51.900]  勞力的農夫
[00:25:51.900 --> 00:25:53.620]  你當先得糧食
[00:25:53.620 --> 00:25:55.940]  我所說的話你要思想
[00:25:55.940 --> 00:25:58.740]  因為凡事主必給你聰明」
[00:25:58.740 --> 00:26:00.980]  我沒有時間逐一講
[00:26:00.980 --> 00:26:03.260]  但是很重要
[00:26:03.260 --> 00:26:04.380]  我們傳下去
[00:26:04.380 --> 00:26:06.060]  我現在學了這個
[00:26:06.060 --> 00:26:07.900]  你也要找一個人
[00:26:07.900 --> 00:26:09.820]  你再傳下去
[00:26:09.820 --> 00:26:10.980]  他又會傳下去
[00:26:10.980 --> 00:26:12.380]  那就四代
[00:26:12.380 --> 00:26:13.140]  很好的
[00:26:13.140 --> 00:26:15.100]  做青年工作真的很發達
[00:26:15.100 --> 00:26:16.380]  一個傳
[00:26:16.380 --> 00:26:17.820]  他再傳
[00:26:17.820 --> 00:26:19.780]  很多代
[00:26:19.780 --> 00:26:20.620]  我現在見到有些
[00:26:20.620 --> 00:26:23.220]  我當年很早帶他信主
[00:26:23.220 --> 00:26:25.020]  他也帶了幾代人信主
[00:26:25.020 --> 00:26:26.580]  不單止他的子女
[00:26:26.580 --> 00:26:28.700]  所以這是多次
[00:26:28.700 --> 00:26:30.220]  我們教會就是這樣
[00:26:30.220 --> 00:26:31.860]  不只是坐著聽
[00:26:31.860 --> 00:26:33.500]  我們聽了之後分享
[00:26:33.500 --> 00:26:34.140]  傳下去
[00:26:34.140 --> 00:26:35.820]  他又再傳下去
[00:26:35.820 --> 00:26:38.300]  所以你見這二千年來
[00:26:38.300 --> 00:26:40.500]  福音傳到地方
[00:26:40.500 --> 00:26:42.860]  全世界差不多每個地方
[00:26:42.860 --> 00:26:44.580]  都有人信主
[00:26:44.580 --> 00:26:45.780]  差不多每一個
[00:26:45.780 --> 00:26:46.940]  連最極權人
[00:26:46.940 --> 00:26:48.460]  連穆斯林的國家
[00:26:48.460 --> 00:26:49.780]  都很多人信主
[00:26:49.780 --> 00:26:50.900]  我很感恩
[00:26:50.900 --> 00:26:53.420]  所以不再詳細講
[00:26:53.420 --> 00:26:54.900]  舉幾個例子
[00:26:54.900 --> 00:26:56.020]  好像當兵
[00:26:56.020 --> 00:26:57.820]  當兵專心
[00:26:57.820 --> 00:26:58.660]  是什麼呢?
[00:26:58.660 --> 00:27:00.100]  不要誓無前身
[00:27:00.100 --> 00:27:01.420]  我也有誓無的
[00:27:01.420 --> 00:27:02.500]  沒問題
[00:27:02.500 --> 00:27:04.620]  前身的意思
[00:27:04.620 --> 00:27:07.980]  那個變成你主要的職務
[00:27:07.980 --> 00:27:08.940]  不要
[00:27:08.940 --> 00:27:10.980]  無論你做什麼也好
[00:27:10.980 --> 00:27:12.620]  你都要服侍主
[00:27:12.620 --> 00:27:15.780]  不要只是被世界纏著
[00:27:15.780 --> 00:27:17.820]  然後當然比武
[00:27:17.820 --> 00:27:19.420]  比武這個字不是最好
[00:27:19.420 --> 00:27:21.700]  其實他在床上賽跑
[00:27:21.700 --> 00:27:22.820]  要按規矩
[00:27:22.820 --> 00:27:24.620]  你賽跑最重要的規矩是什麼?
[00:27:24.620 --> 00:27:27.140]  你走對一條跑道
[00:27:27.140 --> 00:27:29.020]  每人都有不同的跑道
[00:27:29.020 --> 00:27:30.620]  不要踩過隔壁
[00:27:30.620 --> 00:27:32.060]  這個就是我做青年工作
[00:27:32.060 --> 00:27:33.060]  經常幫他找
[00:27:33.060 --> 00:27:34.780]  你知不知道你跑什麼路
[00:27:34.780 --> 00:27:36.340]  你知不知道你應該怎樣走
[00:27:36.340 --> 00:27:38.140]  他如果找到時間
[00:27:38.140 --> 00:27:39.740]  你猜不到的
[00:27:39.740 --> 00:27:40.340]  你猜不到
[00:27:40.340 --> 00:27:41.500]  我兩個兒子都是
[00:27:41.500 --> 00:27:42.300]  猜不到
[00:27:42.300 --> 00:27:44.300]  我沒有叫他來突破
[00:27:44.300 --> 00:27:46.700]  但他找到了
[00:27:46.700 --> 00:27:50.420]  我大兒子在Silicon Valley
[00:27:50.420 --> 00:27:52.220]  做IT做得很好
[00:27:52.220 --> 00:27:54.980]  不過他腦生了個瘤
[00:27:54.980 --> 00:27:56.860]  要做兩次手術
[00:27:56.860 --> 00:27:58.620]  每次都要做八個小時
[00:27:58.620 --> 00:28:00.100]  我都很擔心
[00:28:00.100 --> 00:28:00.860]  他做完之後
[00:28:00.860 --> 00:28:01.980]  他忽然間發覺
[00:28:01.980 --> 00:28:03.500]  那我怎樣?
[00:28:03.500 --> 00:28:04.340]  我很成功
[00:28:04.340 --> 00:28:05.500]  我在IT
[00:28:05.500 --> 00:28:06.220]  他忽然間發覺
[00:28:06.220 --> 00:28:08.060]  我都不知道還有多久
[00:28:08.060 --> 00:28:11.060]  他決定告訴媽媽
[00:28:11.060 --> 00:28:13.220]  說我不做了
[00:28:13.220 --> 00:28:15.500]  我媽問他你想做什麼
[00:28:15.500 --> 00:28:17.860]  他說我想做青年工作
[00:28:17.860 --> 00:28:19.700]  嘩 多好
[00:28:19.700 --> 00:28:20.620]  他忽然間發覺
[00:28:20.620 --> 00:28:21.940]  他有兒子
[00:28:21.940 --> 00:28:24.740]  他很想將他的恩典傳出去
[00:28:24.740 --> 00:28:26.180]  媽媽很好
[00:28:26.180 --> 00:28:26.900]  我很miss他
[00:28:26.900 --> 00:28:27.620]  他走了
[00:28:27.620 --> 00:28:29.220]  我都很傷
[00:28:29.220 --> 00:28:30.220]  他說
[00:28:30.220 --> 00:28:31.220]  你做青年工作
[00:28:31.220 --> 00:28:32.820]  你都要找個mentor
[00:28:32.820 --> 00:28:35.100]  有人跟你同行才行
[00:28:35.100 --> 00:28:36.860]  我大兒子說
[00:28:36.860 --> 00:28:38.340]  那我找誰?
[00:28:38.340 --> 00:28:42.340]  當然是跟你爸爸
[00:28:42.340 --> 00:28:44.340]  我的小兒子也是
[00:28:44.340 --> 00:28:45.700]  他是clinical psychologist
[00:28:45.700 --> 00:28:46.500]  PhD
[00:28:46.500 --> 00:28:48.740]  在外面都不知道多少工資
[00:28:48.740 --> 00:28:50.980]  很高工資
[00:28:50.980 --> 00:28:54.340]  他去見過監獄處請clinical psychologist
[00:28:54.340 --> 00:28:57.100]  嘩 你想像不到那麼高工資
[00:28:57.100 --> 00:28:58.940]  因為很遠
[00:28:58.940 --> 00:28:59.900]  他想一想
[00:28:59.900 --> 00:29:01.100]  不去那麼遠
[00:29:01.100 --> 00:29:02.380]  但他在外面找了一份工資
[00:29:02.380 --> 00:29:03.380]  都很高
[00:29:03.380 --> 00:29:05.140]  又是做到差不多
[00:29:05.140 --> 00:29:06.300]  他說 so what?
[00:29:06.300 --> 00:29:07.380]  嘩 我看了測試
[00:29:07.380 --> 00:29:08.820]  就已經很多錢了
[00:29:08.820 --> 00:29:09.780]  我說
[00:29:09.780 --> 00:29:11.220]  那份工資又很高
[00:29:11.220 --> 00:29:13.220]  但他跟著都跟媽媽說
[00:29:13.220 --> 00:29:16.380]  他說 我覺得我不滿足
[00:29:16.380 --> 00:29:17.700]  工資很高
[00:29:17.700 --> 00:29:20.060]  他說你想做什麼?
[00:29:20.060 --> 00:29:22.220]  我想做青年工作
[00:29:22.220 --> 00:29:23.940]  他說要你找mentor
[00:29:23.940 --> 00:29:25.460]  找誰?
[00:29:25.460 --> 00:29:27.460]  都是找你爸爸
[00:29:27.460 --> 00:29:30.020]  結果改寫了
[00:29:30.020 --> 00:29:33.900]  2008年四川地震
[00:29:33.900 --> 00:29:36.780]  我們三父子和很多義工
[00:29:36.780 --> 00:29:38.580]  進入了四川
[00:29:38.580 --> 00:29:41.100]  同一間叫北村中學
[00:29:41.100 --> 00:29:42.380]  同行了十年
[00:29:42.380 --> 00:29:46.420]  北村中學死了一千多人
[00:29:46.420 --> 00:29:47.980]  我們陪他們同行
[00:29:47.980 --> 00:29:49.220]  同行了十年
[00:29:49.220 --> 00:29:51.060]  嘩 他們多開心
[00:29:51.060 --> 00:29:52.780]  現在他們已經畢業了
[00:29:52.780 --> 00:29:54.500]  再找到自己的人生
[00:29:54.500 --> 00:29:55.940]  很多都信了主
[00:29:55.940 --> 00:29:57.180]  多開心
[00:29:57.180 --> 00:30:00.540]  當你找到自己要跑的路
[00:30:00.540 --> 00:30:02.940]  當你真的將你的生命傳下去
[00:30:02.940 --> 00:30:05.940]  又傳你生命的主給他們
[00:30:05.940 --> 00:30:09.020]  你人生無憾
[00:30:09.020 --> 00:30:10.580]  所以你問我開不開心
[00:30:10.580 --> 00:30:14.780]  雖然我工資一般
[00:30:14.780 --> 00:30:16.780]  都沒有餓死我
[00:30:16.780 --> 00:30:18.020]  OK的
[00:30:18.020 --> 00:30:20.540]  人需要的東西很少
[00:30:20.540 --> 00:30:21.820]  但你找到的時候
[00:30:21.820 --> 00:30:23.100]  你真的很開心
[00:30:23.100 --> 00:30:25.460]  當然要知道走什麼路
[00:30:25.460 --> 00:30:26.780]  農夫是什麼?
[00:30:26.780 --> 00:30:28.660]  農夫要鬆土
[00:30:28.660 --> 00:30:29.860]  要殺種
[00:30:29.860 --> 00:30:30.900]  要挑冠
[00:30:30.900 --> 00:30:32.420]  然後收割
[00:30:32.420 --> 00:30:35.020]  就是我們怎樣影響下一代
[00:30:35.020 --> 00:30:35.780]  鬆土
[00:30:35.780 --> 00:30:38.780]  裡面有很多石頭要鬆
[00:30:38.780 --> 00:30:39.700]  殺種
[00:30:39.700 --> 00:30:40.860]  神的話
[00:30:40.860 --> 00:30:42.660]  然後灌溉
[00:30:42.660 --> 00:30:44.500]  和他一起經歷神的話
[00:30:44.500 --> 00:30:46.300]  然後你收割
[00:30:46.300 --> 00:30:47.940]  見他 信了主
[00:30:47.940 --> 00:30:50.060]  所以你做青年工作
[00:30:50.060 --> 00:30:53.620]  最重要的青年工作者是誰?
[00:30:53.620 --> 00:30:56.100]  父母
[00:30:56.100 --> 00:30:57.460]  最重要
[00:30:57.460 --> 00:30:59.100]  沒有人可以替你
[00:30:59.100 --> 00:31:00.260]  所以你都要學
[00:31:00.260 --> 00:31:01.940]  要很謙卑地學
[00:31:01.940 --> 00:31:05.180]  然後你就不枉為人父母
[00:31:05.180 --> 00:31:07.820]  將你最珍貴的東西給他們
[00:31:07.820 --> 00:31:09.420]  不只是去到哈佛
[00:31:09.420 --> 00:31:12.100]  拿到PhD就夠了
[00:31:12.100 --> 00:31:13.220]  找到人生
[00:31:13.220 --> 00:31:14.260]  找到神
[00:31:14.260 --> 00:31:15.460]  所以很好
[00:31:15.460 --> 00:31:21.540]  講完這個就完了
[00:31:21.540 --> 00:31:22.780]  好像還有一個
[00:31:22.780 --> 00:31:24.100]  不要緊
[00:31:24.100 --> 00:31:26.700]  我這裡有另外一本書
[00:31:26.700 --> 00:31:30.860]  就數我的恩師
[00:31:30.860 --> 00:31:31.940]  怎樣祝福我
[00:31:31.940 --> 00:31:32.860]  真的很好
[00:31:32.860 --> 00:31:34.860]  我初初有個恩師很好
[00:31:34.860 --> 00:31:36.100]  蘇恩培
[00:31:36.100 --> 00:31:38.300]  他找到我
[00:31:38.300 --> 00:31:40.180]  他說玄文
[00:31:40.180 --> 00:31:42.500]  我發覺你裡面有一些火
[00:31:42.500 --> 00:31:44.060]  我什麼火?
[00:31:44.060 --> 00:31:45.940]  他說我一見到年輕人
[00:31:45.940 --> 00:31:48.060]  眼都光的
[00:31:48.060 --> 00:31:51.260]  他說你不要考慮
[00:31:51.260 --> 00:31:52.780]  不做醫生
[00:31:52.780 --> 00:31:56.300]  快要突破和我做青年工作
[00:31:56.300 --> 00:31:57.540]  我很害怕
[00:31:57.540 --> 00:31:58.620]  我不知道是不是
[00:31:58.620 --> 00:31:59.820]  站在那裡
[00:31:59.820 --> 00:32:01.540]  而且我都試了三年
[00:32:01.540 --> 00:32:02.700]  是兼職
[00:32:02.700 --> 00:32:04.020]  試了三年
[00:32:04.020 --> 00:32:06.380]  我知道真的有火
[00:32:06.380 --> 00:32:07.860]  這件事你不能騙
[00:32:07.860 --> 00:32:09.020]  火是裡面的
