
[00:00:00.000 --> 00:00:03.780]  感謝神今天是特別的一個主日
[00:25:52.320 --> 00:25:57.320]  這個是耶穌說他復活的時候
[00:25:57.320 --> 00:26:03.320]  接着要說的話
[00:26:03.320 --> 00:26:05.320]  第二次的預言受難
[00:26:05.320 --> 00:26:07.320]  是記載在九章四十四節
[00:26:07.320 --> 00:26:09.320]  但是接着他說什麼呢
[00:26:09.320 --> 00:26:11.320]  我們看四十五節
[00:26:11.320 --> 00:26:13.320]  九章四十五節
[00:26:13.320 --> 00:26:15.320]  在那裏顯示
[00:26:15.320 --> 00:26:20.320]  門徒不明白耶穌受難是什麼意思
[00:26:20.320 --> 00:26:22.320]  他個個都不明白
[00:26:22.320 --> 00:26:24.320]  四十六節
[00:26:24.320 --> 00:26:26.320]  不明白有什麼好做呢
[00:26:26.320 --> 00:26:28.320]  門徒中間起了議論
[00:26:28.320 --> 00:26:31.320]  誰將爲大
[00:26:31.320 --> 00:26:35.320]  什麼意思
[00:26:35.320 --> 00:26:37.320]  耶穌說他復活說受難
[00:26:37.320 --> 00:26:39.320]  他們不明白
[00:26:39.320 --> 00:26:41.320]  不明白之後做什麼
[00:26:41.320 --> 00:26:43.320]  不如爭一下誰是大
[00:26:43.320 --> 00:26:47.320]  不如說一下誰是第一
[00:26:47.320 --> 00:26:49.320]  誰是老闆
[00:26:49.320 --> 00:26:51.320]  誰是老頭
[00:26:51.320 --> 00:26:56.320]  誰厲害一些
[00:26:56.320 --> 00:27:00.320]  我相信大家都懂得去解釋這個教訓
[00:27:00.320 --> 00:27:02.320]  這個教訓就是
[00:27:02.320 --> 00:27:04.320]  如果在教會里
[00:27:04.320 --> 00:27:06.320]  在教會里
[00:27:06.320 --> 00:27:08.320]  在弟兄姊妹之間
[00:27:08.320 --> 00:27:10.320]  如果在爭權
[00:27:10.320 --> 00:27:11.320]  爭位
[00:27:11.320 --> 00:27:12.320]  爭名
[00:27:12.320 --> 00:27:15.320]  爭利
[00:27:15.320 --> 00:27:22.320]  這些人是不明白耶穌受難和復活對他的意義
[00:27:22.320 --> 00:27:25.320]  他們也是辜負了耶穌基督
[00:27:25.320 --> 00:27:29.320]  爲他們復活爲他們受難的恩情
[00:27:29.320 --> 00:27:33.320]  這個是很可惜的
[00:27:33.320 --> 00:27:35.320]  千萬不要這麼做
[00:27:35.320 --> 00:27:42.320]  第三次預言受難和復活是記載在18章33節
[00:27:42.320 --> 00:27:44.320]  我們看34節
[00:27:44.320 --> 00:27:46.320]  門徒有什麼反應呢
[00:27:46.320 --> 00:27:49.320]  那裏顯示門徒仍然不知道怎麼樣
[00:27:49.320 --> 00:27:52.320]  他們不懂得反應
[00:27:52.320 --> 00:27:54.320]  接下來怎麼樣呢
[00:27:54.320 --> 00:27:56.320]  接下來一段經文
[00:27:56.320 --> 00:28:03.320]  就記載了耶穌醫好了一個盒子
[00:28:03.320 --> 00:28:06.320]  這個盒子他就懂得回應
[00:28:06.320 --> 00:28:08.320]  他的回應
[00:28:08.320 --> 00:28:12.320]  值得我們去效法
[00:28:12.320 --> 00:28:15.320]  我們看43節
[00:28:15.320 --> 00:28:16.320]  43節
[00:28:16.320 --> 00:28:18.320]  盒子立刻看見了
[00:28:18.320 --> 00:28:20.320]  就跟隨耶穌
[00:28:20.320 --> 00:28:22.320]  一路歸榮耀與神
[00:28:22.320 --> 00:28:27.320]  衆人看見這事也讚美神
[00:28:27.320 --> 00:28:30.320]  這個教訓就是
[00:28:30.320 --> 00:28:35.320]  耶穌復活能夠帶給我們
[00:28:35.320 --> 00:28:38.320]  屬靈的洞察力
[00:28:38.320 --> 00:28:44.320]  讓我們看到跟隨耶穌的好處
[00:28:44.320 --> 00:28:48.320]  也讓我們在生活和敬拜裏
[00:28:48.320 --> 00:28:51.320]  能夠去榮耀神
[00:28:51.320 --> 00:28:53.320]  而且這種生活
[00:28:53.320 --> 00:28:55.320]  是會帶來喜樂滿足
[00:28:55.320 --> 00:28:57.320]  你可以想象這個盒子
[00:28:57.320 --> 00:29:01.320]  是會給我們喜樂滿足來跟隨耶穌
[00:29:01.320 --> 00:29:03.320]  我們有沒有這種喜樂滿足
[00:29:03.320 --> 00:29:06.320]  來去跟從耶穌呢
[00:29:06.320 --> 00:29:10.320]  以致令人見到都羨慕
[00:29:10.320 --> 00:29:14.320]  令人見到都一同讚美神呢
[00:29:14.320 --> 00:29:21.320]  這是說生活見證
[00:29:21.320 --> 00:29:23.320]  還有一個教訓
[00:29:23.320 --> 00:29:29.320]  我們回來看24章第9節
[00:29:29.320 --> 00:29:32.320]  便從墳墓那裏回去
[00:29:32.320 --> 00:29:38.320]  把這一切事告訴一個仕途和其餘的人
[00:29:38.320 --> 00:29:47.320]  這個教訓就是要將耶穌復活的好消息傳開去
[00:29:47.320 --> 00:29:54.320]  即是傳福音
[00:29:54.320 --> 00:29:58.320]  今天我們先講這麼多教訓
[00:29:58.320 --> 00:30:00.320]  我和大家複述一次
[00:30:00.320 --> 00:30:06.320]  耶穌復活帶給我們四個的教訓
[00:30:06.320 --> 00:30:10.320]  第一,我們要背起自己的十字架
[00:30:10.320 --> 00:30:13.320]  天天跟從主
[00:30:13.320 --> 00:30:18.320]  第二,不要爭權爭位
[00:30:18.320 --> 00:30:24.320]  不要爭名爭利
[00:30:24.320 --> 00:30:27.320]  我們要謙卑來去服侍主
[00:30:27.320 --> 00:30:31.320]  要謙卑來去服侍人
[00:30:31.320 --> 00:30:38.320]  第三,要在生活和敬拜的事上有好的見證
[00:30:38.320 --> 00:30:40.320]  生活裏面敬拜神
[00:30:40.320 --> 00:30:43.320]  回到禮拜堂裏面也是敬拜神
[00:30:43.320 --> 00:30:50.320]  不要走出禮拜堂就不是信徒不是基督徒
[00:30:50.320 --> 00:30:56.320]  這是最可怕的
[00:30:56.320 --> 00:31:03.320]  生活和敬拜同樣要去榮耀神是一個敬拜
[00:31:03.320 --> 00:31:07.320]  第四,要傳福音
[00:31:07.320 --> 00:31:13.320]  讓更多的人知道耶穌基督爲我們死爲我們復活
[00:31:13.320 --> 00:31:19.320]  最後,我請大家一起讀彼得前書一章三節
[00:31:19.320 --> 00:31:23.320]  作爲回應和結束今天的信息
[00:31:23.320 --> 00:31:26.320]  彼得前書一章三節我們一起讀
[00:31:26.320 --> 00:31:31.320]  願衆贊歸於我們主耶穌基督的父神
[00:31:31.320 --> 00:31:34.320]  他曾照自己的大憐憫
[00:31:34.320 --> 00:31:37.320]  藉耶穌基督從死裏復活
[00:31:37.320 --> 00:31:39.320]  重生了我們
[00:31:39.320 --> 00:31:44.320]  叫我們有活潑的盼望
[00:31:44.320 --> 00:31:48.320]  耶穌基督復活帶給我們的教訓
[00:31:48.320 --> 00:31:52.320]  如果我們肯用心去做的時候
[00:31:52.320 --> 00:32:04.320]  這一節的聖經保證會賜給我們一個有生氣有希望的人生
[00:32:04.320 --> 00:32:17.320]  這是我們有救恩之後有永生之後的喜樂滿足的生活
[00:32:17.320 --> 00:32:22.320]  也將來永生的繼續延續的盼望
[00:32:22.320 --> 00:32:27.320]  我們一起祈禱
[00:32:27.320 --> 00:32:30.320]  慈悲人外天父多謝你
[00:32:30.320 --> 00:32:39.320]  這次讓我們能夠在敬拜裏特別紀念主的復活
[00:32:39.320 --> 00:32:45.320]  耶穌基督是復活的主
[00:32:45.320 --> 00:32:51.320]  我們也求主賜給我們一個活潑的盼望
[00:32:51.320 --> 00:32:57.320]  讓我們在生活在敬拜裏同樣能夠去榮耀神
[00:32:57.320 --> 00:33:01.320]  同樣能夠在你面前歡喜快樂
[00:33:01.320 --> 00:33:03.320]  我們感謝你
[00:33:03.320 --> 00:33:05.320]  多謝你聽我們的禱告
[00:33:05.320 --> 00:33:07.320]  奉耶穌基督聖明祈禱
[00:33:07.320 --> 00:33:09.320]  阿們
