
[00:00:00.000 --> 00:00:03.820]  各位來賓 主內的大兄姊妹 平安
[00:20:13.140 --> 00:20:16.220]  我們將來會有個盼望
[00:20:16.220 --> 00:20:19.620]  是從死裡復活的盼望
[00:20:19.620 --> 00:20:22.620]  因為我們知道神會再回來的
[00:20:22.620 --> 00:20:24.580]  主耶穌基督會回來的
[00:20:24.580 --> 00:20:26.220]  神救恩的計劃
[00:20:26.220 --> 00:20:29.740]  我們過去是我們過去的課範
[00:20:29.740 --> 00:20:30.620]  一筆勾銷
[00:20:30.620 --> 00:20:31.740]  因為我們極著信
[00:20:31.740 --> 00:20:32.900]  因信稱義
[00:20:32.900 --> 00:20:34.900]  現在是過著聖潔的生活
[00:20:34.900 --> 00:20:37.380]  將來我們會同德榮耀的
[00:20:37.380 --> 00:20:38.580]  我們如果沒有復活
[00:20:38.580 --> 00:20:41.020]  怎樣可以有這個永生的盼望
[00:20:41.020 --> 00:20:42.460]  同德榮耀呢?
[00:20:42.460 --> 00:20:44.820]  這個好像是很嚴重的後果
[00:20:44.820 --> 00:20:46.700]  最後第五個
[00:20:46.700 --> 00:20:49.540]  第十九節那裡提到
[00:20:49.540 --> 00:20:53.740]  如果沒有死人復活的話
[00:20:53.740 --> 00:20:57.620]  我們現在所受的苦
[00:20:57.620 --> 00:21:00.820]  所承受的聖潔生活
[00:21:00.820 --> 00:21:07.260]  所受到的逼迫、困難
[00:21:07.260 --> 00:21:09.740]  我們跟著神而做
[00:21:09.740 --> 00:21:10.860]  如果我們做
[00:21:10.860 --> 00:21:12.300]  這裡就沒有了
[00:21:12.300 --> 00:21:15.660]  只是對今生而活
[00:21:15.660 --> 00:21:19.340]  我們所忍受的、所過的
[00:21:19.340 --> 00:21:22.540]  是不是很傻?
[00:21:22.540 --> 00:21:27.980]  這個就是一連串的後果在當中
[00:21:27.980 --> 00:21:29.580]  所以在這裡看到第二個重點
[00:21:29.580 --> 00:21:31.300]  如果沒有死人復活
[00:21:31.300 --> 00:21:35.740]  我們只會思念今生的生活
[00:21:35.740 --> 00:21:40.460]  我們每個人都會在地上建立
[00:21:40.460 --> 00:21:43.380]  我們天堂式的生活方式
[00:21:43.380 --> 00:21:47.060]  我們會為了名譽地位
[00:21:47.060 --> 00:21:50.380]  而花盡我們的心思、意念
[00:21:50.380 --> 00:22:01.020]  我想起我以前在2009年的時候
[00:22:01.020 --> 00:22:02.740]  2007年的時候
[00:22:02.740 --> 00:22:05.580]  我自己有過的工作訓練
[00:22:05.580 --> 00:22:10.660]  從實驗室當中調升到
[00:22:10.660 --> 00:22:13.460]  研究所所長裡面的辦公室
[00:22:13.460 --> 00:22:16.900]  做一個科技的顧問
[00:22:16.900 --> 00:22:20.860]  是一年的訓練 為期一年的訓練
[00:22:20.860 --> 00:22:22.580]  一開始的那一星期
[00:22:22.580 --> 00:22:26.540]  每個人都在安排我怎樣去承認
[00:22:26.540 --> 00:22:30.060]  就派了一部黑莓手機給我
[00:22:30.060 --> 00:22:32.420]  Blackberry
[00:22:32.420 --> 00:22:35.980]  這個當時是非常流行的
[00:22:35.980 --> 00:22:38.140]  是一個地位的象徵
[00:22:38.140 --> 00:22:39.860]  每個人都有一部Blackberry
[00:22:39.860 --> 00:22:41.100]  包括我們的總統
[00:22:41.100 --> 00:22:42.300]  奧巴馬總統的時候
[00:22:42.300 --> 00:22:43.420]  都是競選的時候
[00:22:43.420 --> 00:22:47.340]  想起有些報道都說
[00:22:47.340 --> 00:22:53.260]  在途中就透過這個黑莓手機
[00:22:53.260 --> 00:22:55.540]  就在跟家人聯絡、跟朋友聯絡
[00:22:55.540 --> 00:22:58.300]  在工作的時候就收到很多訊息
[00:22:58.300 --> 00:23:01.260]  掛著黑莓手機在皮帶上在震動
[00:23:01.260 --> 00:23:04.540]  大家如果有黑莓手機的初版的時候
[00:23:04.540 --> 00:23:06.140]  旁邊有個輪的
[00:23:06.140 --> 00:23:10.340]  在這裡前後可以移動一些短訊
[00:23:10.340 --> 00:23:13.740]  這個發明、這個創意
[00:23:13.740 --> 00:23:17.060]  是當時智能手機的一種革命
[00:23:17.060 --> 00:23:19.900]  是成為了我們生活的一部分
[00:23:19.900 --> 00:23:23.980]  我們往往這個科技就開始融入了
[00:23:23.980 --> 00:23:26.780]  電子科技就融入了我們生命當中
[00:23:26.780 --> 00:23:29.260]  我們現在就知道被iPhone所取締
[00:23:29.260 --> 00:23:32.980]  其他的電子產品所取締了
[00:23:32.980 --> 00:23:35.940]  但是在這些電腦訊息當中
[00:23:35.940 --> 00:23:37.220]  這些短訊當中
[00:23:37.220 --> 00:23:41.060]  往往就開始令到我們
[00:23:41.060 --> 00:23:44.380]  來造成我們變成有很大壓力
[00:23:44.380 --> 00:23:48.460]  大家知不知道黑莓手機的俗稱是甚麼
[00:23:48.460 --> 00:23:50.860]  叫做「毒手機」
[00:23:50.860 --> 00:23:52.660]  英文是Quackberry
[00:23:52.660 --> 00:23:54.220]  是同事告訴我的
[00:23:54.220 --> 00:23:59.620]  因為是給了這個手機控制了我們的生活
[00:23:59.620 --> 00:24:02.620]  所以我在剛剛完成一年訓練的時候
[00:24:02.620 --> 00:24:05.780]  就把這部手機馬上還給我的同事
[00:24:05.780 --> 00:24:08.380]  那個辦公室說我不需要再用了
[00:24:08.380 --> 00:24:12.980]  因為是每十秒鐘或者每一分鐘
[00:24:12.980 --> 00:24:14.620]  就有短訊出來的
[00:24:14.620 --> 00:24:16.660]  那你就令到我們心慌慌
[00:24:16.660 --> 00:24:19.700]  令到我們的生命很匆忙
[00:24:19.700 --> 00:24:23.340]  結果我們用的時間
[00:24:23.340 --> 00:24:26.060]  用的時間是更加的匆忙
[00:24:26.060 --> 00:24:28.740]  想用同一個時間做更多的事
[00:24:28.740 --> 00:24:31.540]  就變得更加不是有效率的
[00:24:31.540 --> 00:24:33.500]  其實是馬馬虎虎的
[00:24:33.500 --> 00:24:36.820]  或者有時會導致有這樣的情況出現
[00:24:36.820 --> 00:24:38.940]  在這種情況之下
[00:24:38.940 --> 00:24:41.940]  讓它成為我們的主權
[00:24:41.940 --> 00:24:43.340]  其實我們在當中
[00:24:43.340 --> 00:24:48.540]  我們有很多餐館的老闆
[00:24:48.540 --> 00:24:49.300]  在我們當中
[00:24:49.300 --> 00:24:51.260]  有一班做生意的
[00:24:51.260 --> 00:24:54.460]  有一班做家長的
[00:24:54.460 --> 00:24:55.980]  在職母親
[00:24:55.980 --> 00:24:57.660]  又要上班
[00:24:57.660 --> 00:25:00.980]  又要回到家裏幫子女做功課
[00:25:00.980 --> 00:25:01.940]  現在很困難
[00:25:01.940 --> 00:25:04.460]  那些子女上網上課
[00:25:04.460 --> 00:25:06.820]  那些功課就很難追
[00:25:06.820 --> 00:25:08.700]  又要用很多時間
[00:25:08.700 --> 00:25:09.900]  又要照顧家裏
[00:25:09.900 --> 00:25:16.340]  所以其實我們就患了一種的匆忙性
[00:25:16.340 --> 00:25:18.140]  太多事要做了
[00:25:18.140 --> 00:25:19.300]  我們不懂得停下來
[00:25:19.300 --> 00:25:21.340]  慢一慢停下來
[00:25:21.340 --> 00:25:22.940]  我們真的要學習
[00:25:22.940 --> 00:25:25.940]  我們將我們的生命停下來
[00:25:25.940 --> 00:25:27.540]  想一些熟練的事情
[00:25:27.540 --> 00:25:31.860]  因為我們不是只會想今生的生活
[00:25:31.860 --> 00:25:32.860]  我們要想想
[00:25:32.860 --> 00:25:38.780]  我熟練生命上的成長問題
[00:25:38.780 --> 00:25:43.300]  我們繼續看第二十節
[00:25:43.300 --> 00:25:45.140]  在第二十節那裏提到
[00:25:45.140 --> 00:25:50.740]  在基督已經從死裏復活了
[00:25:50.740 --> 00:25:53.740]  那就轉一個角度去看
[00:25:53.740 --> 00:25:55.300]  剛才我們就說到
[00:25:55.300 --> 00:25:58.220]  基督是沒有死人復活的時候
[00:25:58.220 --> 00:26:00.500]  現在我們清楚知道
[00:26:00.500 --> 00:26:02.460]  基督已經從死裏復活
[00:26:02.460 --> 00:26:04.060]  那有甚麼後果?
[00:26:04.060 --> 00:26:08.500]  我們可以有甚麼訊息在當中?
[00:26:08.500 --> 00:26:11.300]  基督復活就好像
[00:26:11.300 --> 00:26:12.500]  碎了的人
[00:26:12.500 --> 00:26:17.180]  即是過了身的門徒
[00:26:17.180 --> 00:26:18.820]  過了身的人
[00:26:18.820 --> 00:26:20.460]  信主依靠神的人
[00:26:20.460 --> 00:26:22.500]  是一個初熟的果子
[00:26:22.500 --> 00:26:23.980]  這裏就提到
[00:26:23.980 --> 00:26:27.100]  《九曰聖經》好像尼米基二十三章的時候
[00:26:27.100 --> 00:26:30.220]  當以色列民有修成的時候
[00:26:30.220 --> 00:26:36.780]  祂就將祂頭一批的穀物獻給神
[00:26:36.780 --> 00:26:40.180]  祂當時還沒有其他的修成
[00:26:40.180 --> 00:26:45.540]  祂就將初熟的農產品的穀物獻給神
[00:26:45.540 --> 00:26:48.220]  這個「果子」不是指水果
[00:26:48.220 --> 00:26:50.020]  這個不是指屬靈「果子」
[00:26:50.020 --> 00:26:52.940]  是指我們所修成的
[00:26:52.940 --> 00:26:55.060]  就獻給神
[00:26:55.060 --> 00:27:02.780]  這個是預期了將會有更多的修成、修葛會來臨
[00:27:02.780 --> 00:27:06.140]  但是祂就將初熟的最初一批
[00:27:06.140 --> 00:27:09.980]  就獻給神這個信心的表現
[00:27:09.980 --> 00:27:11.100]  又一次提到
[00:27:11.100 --> 00:27:13.340]  死是因一人而出
[00:27:13.340 --> 00:27:19.380]  我們知道是因為亞當犯罪
[00:27:19.380 --> 00:27:22.460]  所以影響到我們和神的關係
[00:27:22.460 --> 00:27:26.180]  但是死人復活又是藉著主耶穌基督
[00:27:26.180 --> 00:27:30.140]  而這個救恩是將我們的關係修補
[00:27:30.140 --> 00:27:32.140]  亞當
[00:27:32.140 --> 00:27:33.380]  因為亞當犯罪
[00:27:33.380 --> 00:27:35.940]  我們每個人都會死
[00:27:35.940 --> 00:27:38.140]  都要有身體、性命的
[00:27:38.140 --> 00:27:44.660]  不會有生命、會有轉折、會死
[00:27:44.660 --> 00:27:47.060]  因為各種原因會死去
[00:27:47.060 --> 00:27:49.180]  但是我們每個人
[00:27:49.180 --> 00:27:52.820]  會因為藉著主耶穌主來的弟兄姊妹
[00:27:52.820 --> 00:27:56.740]  我們會藉著耶穌而從死裡復活
[00:27:56.740 --> 00:27:58.180]  我們地上有根生的生命
[00:27:58.180 --> 00:28:01.940]  但是這裡指的復活是身體的復活
[00:28:01.940 --> 00:28:04.740]  我們將會有身體的復活
[00:28:04.740 --> 00:28:08.220]  這個就正如我們見到同一道理
[00:28:08.220 --> 00:28:10.500]  初熟的「果子」同一道理
[00:28:10.500 --> 00:28:12.580]  我們見到初熟的「果子」
[00:28:12.580 --> 00:28:16.780]  我們就預期到修葛、豐收的時候
[00:28:16.780 --> 00:28:19.860]  還有其他的修成的時候
[00:28:19.860 --> 00:28:22.100]  會有更多的修成
[00:28:22.100 --> 00:28:25.300]  當我們見到主耶穌基督復活的時候
[00:28:25.300 --> 00:28:26.540]  我們就預期到
[00:28:26.540 --> 00:28:30.580]  見到我們將來自己信主的
[00:28:30.580 --> 00:28:32.820]  都會復活過來
[00:28:32.820 --> 00:28:35.780]  這個是信心等待的功課
[00:28:35.780 --> 00:28:39.940]  我們知道按照有它的次序而復活的
[00:28:39.940 --> 00:28:41.020]  有先後次序
[00:28:41.020 --> 00:28:43.420]  首先是主耶穌基督復活
[00:28:43.420 --> 00:28:46.580]  之後主耶穌基督回來的時候
[00:28:46.580 --> 00:28:48.260]  我們會在大災難的時候
[00:28:48.260 --> 00:28:52.260]  我們知道在《大耶律書》
[00:28:52.260 --> 00:28:56.700]  或者是《啟示錄》我們可以看到
[00:28:56.700 --> 00:28:58.420]  我們在大災難的時候
[00:28:58.420 --> 00:29:00.100]  我們會被提
[00:29:00.100 --> 00:29:04.020]  之後我們會有信主的弟兄姊妹
[00:29:04.020 --> 00:29:06.420]  會有復活的時候
[00:29:06.420 --> 00:29:10.940]  會有審判的時候
[00:29:10.940 --> 00:29:15.100]  最後千里年之後的時候
[00:29:15.100 --> 00:29:21.180]  主耶穌基督會將一切執政的、掌權的、有能的
[00:29:21.180 --> 00:29:25.220]  所有的權能都交給我們的神
[00:29:25.220 --> 00:29:27.300]  因為主耶穌基督作王
[00:29:27.300 --> 00:29:30.100]  祂的權柄都是祂的腳下
[00:29:30.100 --> 00:29:31.780]  祂的仇敵都是祂的腳下
[00:29:31.780 --> 00:29:33.060]  在千里年的時候
[00:29:33.060 --> 00:29:34.500]  作王的時候
[00:29:34.500 --> 00:29:40.500]  祂的權柄是高過死亡的
[00:29:40.500 --> 00:29:46.100]  祂會戰勝死亡的這個仇敵
[00:29:46.100 --> 00:29:50.300]  祂就好像將死變成人化了
[00:29:50.300 --> 00:29:51.860]  人性化了
[00:29:51.860 --> 00:30:00.020]  祂必然會完全統治萬物
[00:30:00.020 --> 00:30:03.660]  因為經常說神
[00:30:03.660 --> 00:30:04.900]  我們的神
[00:30:04.900 --> 00:30:07.860]  所有的萬物都會歸祂
[00:30:07.860 --> 00:30:09.340]  歸降服於祂
[00:30:09.340 --> 00:30:12.700]  祂是萬物之主
[00:30:12.700 --> 00:30:18.420]  我們知道祂之後會有個最後的審判
[00:30:18.420 --> 00:30:22.220]  是審判不信的
[00:30:22.220 --> 00:30:26.700]  不信主耶穌基督的人
[00:30:26.700 --> 00:30:28.940]  我們看到第三點的重點
[00:30:28.940 --> 00:30:30.100]  復活
[00:30:30.100 --> 00:30:36.340]  原來真是我們基督徒信心的基礎
[00:30:36.340 --> 00:30:40.500]  如果這個復活是帶給了我們的盼望
[00:30:40.500 --> 00:30:43.340]  帶給主耶穌基督會回來作王
[00:30:43.340 --> 00:30:44.740]  會有千禧年
[00:30:44.740 --> 00:30:47.420]  最後還會一切的政權
[00:30:47.420 --> 00:30:52.220]  最後都會蓋在神之下
[00:30:52.220 --> 00:30:54.740]  我們有永生
[00:30:54.740 --> 00:30:58.220]  重享神的榮耀的時候
[00:30:58.220 --> 00:30:59.540]  其實這個死人復活
[00:30:59.540 --> 00:31:00.620]  在二賽亞書
[00:31:00.620 --> 00:31:03.140]  在舊約聖經都很清楚地提到
[00:31:03.140 --> 00:31:06.740]  二十六章第十九節提到
[00:31:06.740 --> 00:31:08.140]  死人要復活
[00:31:08.140 --> 00:31:09.420]  廝守要興起
[00:31:09.420 --> 00:31:13.260]  歲載的塵埃都要醒起來過場
[00:31:13.260 --> 00:31:14.740]  不只是二賽亞書
[00:31:14.740 --> 00:31:17.540]  但以書十二章第一節提到
[00:31:17.540 --> 00:31:18.580]  這班猶太人
[00:31:18.580 --> 00:31:19.420]  以色列人
[00:31:19.420 --> 00:31:21.860]  在名錄上有名的
[00:31:21.860 --> 00:31:23.860]  必得到拯救
[00:31:23.860 --> 00:31:24.860]  他們會怎樣?
[00:31:24.860 --> 00:31:28.460]  他們會塵埃中有多人蘇聖
[00:31:28.460 --> 00:31:31.020]  他們其中會有審判之後
[00:31:31.020 --> 00:31:35.860]  其中會得到永生
[00:31:35.860 --> 00:31:37.940]  在《約翰福音》第五章二十八節
[00:31:37.940 --> 00:31:39.860]  主耶穌基督都引用了
[00:31:39.860 --> 00:31:42.740]  但以書十二章第二節那一句話
[00:31:42.740 --> 00:31:44.940]  說在墓裏面的
[00:31:44.940 --> 00:31:46.940]  聽到祂的聲音的時候
[00:31:46.940 --> 00:31:48.980]  就會起來
[00:31:48.980 --> 00:31:52.020]  行善的就會復活得新
[00:31:52.020 --> 00:31:53.420]  不跟隨耶穌的
[00:31:53.420 --> 00:31:55.100]  不認耶穌基督為主
[00:31:55.100 --> 00:31:57.020]  而犯罪的繼續犯罪的
[00:31:57.020 --> 00:31:59.020]  就會被定罪
[00:31:59.020 --> 00:32:01.220]  所以在新約、舊約
[00:32:01.220 --> 00:32:04.100]  都提到死人復活的經文
[00:32:04.100 --> 00:32:05.820]  這個真理當中
[00:32:05.820 --> 00:32:07.260]  這個死人復活
[00:32:07.260 --> 00:32:11.260]  是神親自叫主耶穌基督
[00:32:11.260 --> 00:32:12.780]  從死裏復活
[00:32:12.780 --> 00:32:14.500]  這個是神的大能
[00:32:14.500 --> 00:32:16.700]  主耶穌基督就自己
[00:32:16.700 --> 00:32:17.580]  走出去
[00:32:17.580 --> 00:32:19.380]  去起身
[00:32:19.380 --> 00:32:23.020]  在哥林多前書第四章
[00:32:23.020 --> 00:32:25.860]  第八節那裏
[00:32:25.860 --> 00:32:28.620]  提到這班基督徒
[00:32:28.620 --> 00:32:30.420]  這班哥林多的門徒
[00:32:30.420 --> 00:32:32.420]  他們自以為飽足了
[00:32:32.420 --> 00:32:36.260]  不需要福音的真諦了
[00:32:36.260 --> 00:32:38.140]  就可以自己自大起來
[00:32:38.140 --> 00:32:39.700]  有自戀的心態
[00:32:39.700 --> 00:32:41.220]  自己做王了
[00:32:41.220 --> 00:32:43.820]  但是他們明明就
[00:32:43.820 --> 00:32:45.020]  有個錯誤的思想
[00:32:45.020 --> 00:32:48.420]  其實地上的王
[00:32:48.420 --> 00:32:50.540]  不是一個永恆的王
[00:32:50.540 --> 00:32:52.300]  我們知道
[00:32:52.300 --> 00:32:54.060]  主耶穌基督會回來做王
[00:32:54.060 --> 00:32:55.500]  我們知道我們的神
[00:32:55.500 --> 00:33:00.060]  最後是掌管一切的權柄的神
[00:33:00.060 --> 00:33:03.700]  所以我們看到第三個重點的時候
[00:33:03.700 --> 00:33:04.620]  剛才提到說
[00:33:04.620 --> 00:33:06.820]  復活是我們信心的基礎
[00:33:06.820 --> 00:33:08.660]  這個信心的基礎當中
[00:33:08.660 --> 00:33:11.540]  我們看回我們美國的大選
[00:33:11.540 --> 00:33:13.500]  我們在大選當中
[00:33:13.500 --> 00:33:15.940]  我們知道
[00:33:15.940 --> 00:33:21.380]  神已經揀選了他的總統
[00:33:21.380 --> 00:33:22.740]  我們的總統
[00:33:22.740 --> 00:33:25.300]  我們千萬不要過分憂慮
[00:33:25.300 --> 00:33:27.140]  因為地上的政權
[00:33:27.140 --> 00:33:28.860]  地上不是我們的家
[00:33:28.860 --> 00:33:30.820]  我們是一個俠侶
[00:33:30.820 --> 00:33:32.940]  我們盼望我們知道有一天
[00:33:32.940 --> 00:33:35.580]  我們會從死裡復活
[00:33:35.580 --> 00:33:37.380]  那個時候
[00:33:37.380 --> 00:33:39.140]  我們天上的家
[00:33:39.140 --> 00:33:40.740]  是我們永恆的家
[00:33:40.740 --> 00:33:42.980]  我們會有永生在當中
[00:33:42.980 --> 00:33:45.500]  所以我們在等待的期間
[00:33:45.500 --> 00:33:47.100]  不要過分憂慮
[00:33:47.100 --> 00:33:49.820]  我們嘗試有一些
[00:33:49.820 --> 00:33:55.100]  電子產品的一種的禁食
[00:33:55.100 --> 00:33:58.220]  我們嘗試不要有一段時間
[00:33:58.220 --> 00:33:59.540]  或者用十分鐘的時間
[00:33:59.540 --> 00:34:00.700]  不要看手機
[00:34:00.700 --> 00:34:05.300]  不要有任何的電子工具在我們附近
[00:34:05.300 --> 00:34:07.260]  要安靜地來
[00:34:07.260 --> 00:34:08.180]  或者半天吧
[00:34:08.180 --> 00:34:09.580]  好嗎? 嘗試半天吧
[00:34:09.580 --> 00:34:11.860]  來為美國
[00:34:11.860 --> 00:34:15.300]  無論哪個候選人成為我們的總統
[00:34:15.300 --> 00:34:17.740]  為美國來禱告
[00:34:17.740 --> 00:34:20.820]  雖然我們經歷了很多針鋒相對的言論
[00:34:20.820 --> 00:34:22.260]  無論是傳媒
[00:34:22.260 --> 00:34:26.020]  或者總統或候選人所講的言論
[00:34:26.020 --> 00:34:29.820]  令到我們心裡充滿著一堆的擔憂
[00:34:29.820 --> 00:34:32.780]  但是我們要清楚明白
[00:34:32.780 --> 00:34:35.220]  我們不要被這些掛慮
[00:34:35.220 --> 00:34:37.460]  來控制我們的生活
[00:34:37.460 --> 00:34:40.740]  同一道理
[00:34:40.740 --> 00:34:42.220]  我們下個星期
[00:34:42.220 --> 00:34:45.700]  我們執事會選舉了
[00:34:45.700 --> 00:34:46.900]  我們很感謝神
[00:34:46.900 --> 00:34:50.580]  我們當中有你們過往的執事
[00:34:50.580 --> 00:34:55.220]  一直是神在帶領我們去侍奉祂
[00:34:55.220 --> 00:34:57.020]  我們清楚知道
[00:34:57.020 --> 00:34:59.900]  我們地上這些的名分
[00:34:59.900 --> 00:35:01.460]  無論是執事
[00:35:01.460 --> 00:35:02.300]  長老
[00:35:02.300 --> 00:35:04.580]  或者每個的徒工
[00:35:04.580 --> 00:35:07.180]  我們都清楚明白到
[00:35:07.180 --> 00:35:11.300]  我們千萬不要像哥倫多的門徒一樣
[00:35:11.300 --> 00:35:14.420]  變做認為自己已經封祖了
[00:35:14.420 --> 00:35:15.900]  自己可以作王了
[00:35:15.900 --> 00:35:18.380]  我們千萬不要存在這個心態
[00:35:18.380 --> 00:35:21.060]  我們要存著敬畏的心
[00:35:21.060 --> 00:35:23.020]  明白到主耶穌基督
[00:35:23.020 --> 00:35:24.580]  才是我們的王
[00:35:24.580 --> 00:35:27.940]  我們用接下來這個星期的時間
[00:35:27.940 --> 00:35:33.580]  去為我們的未來的執事來禱告
[00:35:33.580 --> 00:35:40.380]  剛才保羅就用了三個不同的角度
[00:35:40.380 --> 00:35:42.940]  去證明有死人復活
[00:35:42.940 --> 00:35:45.380]  在第一節至到十一節那裡
[00:35:45.380 --> 00:35:48.060]  保羅就用了耶穌基督
[00:35:48.060 --> 00:35:50.260]  從死裡復活這個歷史事實
[00:35:50.260 --> 00:35:52.260]  去證明有死人復活
[00:35:52.260 --> 00:35:54.460]  第十二節至到第十九節
[00:35:54.460 --> 00:35:56.780]  就用了一個假設的性質
[00:35:56.780 --> 00:35:58.300]  就說如果沒有死人復活
[00:35:58.300 --> 00:36:02.380]  那個後果是很嚴重的
[00:36:02.380 --> 00:36:05.940]  剛才二十節至到二十八節那裡就提到
[00:36:05.940 --> 00:36:08.420]  神這個救恩計劃
[00:36:08.420 --> 00:36:09.900]  死人復活
[00:36:09.900 --> 00:36:13.860]  是救恩計劃一種重要的一個部分
[00:36:13.860 --> 00:36:18.420]  是我們信心的一個基礎
[00:36:18.420 --> 00:36:21.860]  來到二十九節至到三十四節
[00:36:21.860 --> 00:36:26.580]  保羅就用他們門徒和他自己的見證
[00:36:26.580 --> 00:36:31.660]  去證明有死人復活這個事實
[00:36:31.660 --> 00:36:33.500]  在二十九節那裡提到
[00:36:33.500 --> 00:36:36.620]  保羅就反問他們當中的弟兄姊妹
[00:36:36.620 --> 00:36:43.820]  你們既然認為用替身來受洗
[00:36:43.820 --> 00:36:46.580]  為死人來洗禮
[00:36:46.580 --> 00:36:49.540]  如果你既然覺得自己是對的話
[00:36:49.540 --> 00:36:55.260]  為什麼你會說你們受洗是為了什麼?
[00:36:55.260 --> 00:36:56.340]  如果沒有死人復活
[00:36:56.340 --> 00:36:58.340]  就白白地去做
[00:36:58.340 --> 00:37:01.780]  他就這樣去反問他們
[00:37:01.780 --> 00:37:03.460]  他又自問
[00:37:03.460 --> 00:37:05.700]  就說如果沒有死人復活
[00:37:05.700 --> 00:37:09.420]  我們又為了什麼去冒險
[00:37:09.420 --> 00:37:10.980]  時時刻刻地冒險
[00:37:10.980 --> 00:37:13.620]  在官方受到官方的逼迫
[00:37:13.620 --> 00:37:15.420]  在社會的動亂當中
[00:37:15.420 --> 00:37:18.060]  又被市民去針對我們
[00:37:18.060 --> 00:37:23.100]  究竟我們這些每天去冒死
[00:37:23.100 --> 00:37:26.340]  去受這個苦是為了什麼呢?
[00:37:26.340 --> 00:37:31.140]  他提到說他無非受到這個逼迫
[00:37:31.140 --> 00:37:33.980]  不是為了誇口自己
[00:37:33.980 --> 00:37:36.060]  是為了接受神的誇口
[00:37:36.060 --> 00:37:38.060]  他們每天好像打仗一樣
[00:37:38.060 --> 00:37:39.300]  好像搏鬥一樣
[00:37:39.300 --> 00:37:42.860]  保羅就用了這個比喻
[00:37:42.860 --> 00:37:46.700]  說好像在野獸爭鬥的鬥獸場裡面
[00:37:46.700 --> 00:37:50.300]  在跟野獸搏鬥一樣
[00:37:50.300 --> 00:37:55.100]  他自己當時是沒有被扔進競技場
[00:37:55.100 --> 00:37:57.820]  但是他用這個比喻去形容
[00:37:57.820 --> 00:37:59.620]  他們所受到的逼迫
[00:37:59.620 --> 00:38:03.060]  所受到的屬靈的真摯是多麼的大
[00:38:03.060 --> 00:38:05.140]  可以隨時連命都沒有
[00:38:05.140 --> 00:38:07.500]  這種的逼迫 這種的困苦
[00:38:07.500 --> 00:38:11.500]  為什麼他們會去為了什麼呢?
[00:38:11.500 --> 00:38:14.660]  因為就是為了有復活的事情
[00:38:14.660 --> 00:38:16.940]  如果不復活的話
[00:38:16.940 --> 00:38:19.500]  我們不如我們這班弟兄姊妹
[00:38:19.500 --> 00:38:23.940]  不如日日夜夜的吃吃喝喝
[00:38:23.940 --> 00:38:26.100]  我們主內的弟兄姊妹
[00:38:26.100 --> 00:38:29.300]  吃吃喝喝是可以的
[00:38:29.300 --> 00:38:34.100]  我們中國人就很喜歡在餐桌上面
[00:38:34.100 --> 00:38:36.780]  去做一個交談 去交易的時間
[00:38:36.780 --> 00:38:41.260]  很多時候會約朋友去吃一餐 去慶祝
[00:38:41.260 --> 00:38:44.020]  但是這裡所提的吃吃喝喝
[00:38:44.020 --> 00:38:47.620]  說是不理其他的事情
[00:38:47.620 --> 00:38:49.820]  儘管吃儘管吃
[00:38:49.820 --> 00:38:52.420]  反而這些的娛樂消遣
[00:38:52.420 --> 00:38:56.020]  變成了不是一種消遣這麼簡單
[00:38:56.020 --> 00:39:01.620]  變成了主宰我們生命的事情
[00:39:01.620 --> 00:39:03.260]  我們只顧吃吃喝喝
[00:39:03.260 --> 00:39:05.620]  完全不追求屬靈的事情
[00:39:05.620 --> 00:39:10.340]  不會為主而受苦
[00:39:10.340 --> 00:39:15.300]  這個是沒有死人復活的後果
[00:39:15.300 --> 00:39:16.700]  我們明明就不是這樣做
[00:39:16.700 --> 00:39:21.060]  我們的見證不是這樣的
[00:39:21.060 --> 00:39:23.540]  保羅在座勸主內的弟兄姊妹說
[00:39:23.540 --> 00:39:26.500]  你們不要自己騙自己
[00:39:26.500 --> 00:39:30.220]  亂交朋友
[00:39:30.220 --> 00:39:32.620]  而犯罪呢 一起去犯罪呢
[00:39:32.620 --> 00:39:33.700]  是不應該的
[00:39:33.700 --> 00:39:35.740]  快點醒悟吧
[00:39:35.740 --> 00:39:36.540]  快點醒悟吧
[00:39:36.540 --> 00:39:38.740]  不要再犯這些罪了
[00:39:38.740 --> 00:39:40.260]  我們要改過了
[00:39:40.260 --> 00:39:41.820]  因為當時我們知道
[00:39:41.820 --> 00:39:44.780]  我們之前提到他們有拜假神
[00:39:44.780 --> 00:39:46.660]  有妙技
[00:39:46.660 --> 00:39:49.900]  又有在情慾上所犯的罪
[00:39:49.900 --> 00:39:53.220]  他們都是不認識神
[00:39:53.220 --> 00:39:54.340]  有人不認識神
[00:39:54.340 --> 00:39:57.300]  拉他們一起去犯罪
[00:39:57.300 --> 00:39:59.220]  千萬不要這樣做
[00:39:59.220 --> 00:40:03.300]  因為這個嚴重性是非常嚴重的
[00:40:03.300 --> 00:40:04.740]  在這裡提到
[00:40:04.740 --> 00:40:08.980]  其實保羅提出這個重點
[00:40:08.980 --> 00:40:13.340]  其實我們的生命就是一個引證
[00:40:13.340 --> 00:40:15.940]  是一個福音的引證
[00:40:15.940 --> 00:40:18.780]  是證明了福音的真實性
[00:40:18.780 --> 00:40:21.420]  證明了我們恩信稱義
[00:40:21.420 --> 00:40:23.260]  過聖潔的生活
