
[00:00:00.000 --> 00:00:03.720]  各位弟兄姊妹 午安 主禮平安
[00:30:59.600 --> 00:31:07.760]  有著我們心裏認為的方法是最好的
[00:31:07.760 --> 00:31:13.360]  我們會否依靠我們所擁有的
[00:31:13.360 --> 00:31:21.920]  我們是否真的去依靠我們萬有的上帝呢?
[00:31:21.920 --> 00:31:24.680]  當賴孟去想
[00:31:24.680 --> 00:31:27.800]  才知道應該怎樣去做
[00:31:27.800 --> 00:31:32.880]  才是一個醫治的方法的時候
[00:31:32.880 --> 00:31:37.760]  以利沙就是叫使者告訴他
[00:31:37.760 --> 00:31:44.200]  去到約旦河沐浴七次就能夠潔淨
[00:31:44.200 --> 00:31:50.360]  我們的想法是否好像我們所想的
[00:31:50.360 --> 00:31:52.920]  我們所經驗的事
[00:31:52.920 --> 00:32:00.040]  我們就去作為上帝自己的規範呢?
[00:32:00.040 --> 00:32:04.280]  我們很多時候的禱告可能都會是這樣
[00:32:04.280 --> 00:32:10.120]  「上帝啊 你一定要這樣給我」
[00:32:10.120 --> 00:32:13.960]  這樣我們就會限制了
[00:32:13.960 --> 00:32:18.360]  上帝在我們身上的作為
[00:32:18.360 --> 00:32:22.400]  亦都限制了我們自己
[00:32:22.400 --> 00:32:28.680]  是怎樣看上帝在我們身上所作的功
[00:32:28.680 --> 00:32:31.400]  所以上帝的作為
[00:32:31.400 --> 00:32:39.520]  不是在於我們眼前所看見的偉大或渺小
[00:32:39.520 --> 00:32:48.080]  而是在於這一切究竟是否出於上帝的說話呢?
[00:32:48.080 --> 00:32:49.960]  先知的吩咐
[00:32:49.960 --> 00:32:52.880]  即是上帝的話語
[00:32:52.880 --> 00:33:01.360]  是要賴孟去到約旦河沐浴七次
[00:33:01.360 --> 00:33:04.240]  就是這一句說話
[00:33:04.240 --> 00:33:07.440]  不多不少
[00:33:07.440 --> 00:33:11.760]  亦都不是在於這個很美麗
[00:33:11.760 --> 00:33:19.280]  而水質又好的阿巴拿河或法爾法河
[00:33:19.280 --> 00:33:24.200]  上帝的話是要在約旦河
[00:33:24.200 --> 00:33:28.560]  就是在約旦河那裏得潔淨
[00:33:28.560 --> 00:33:34.160]  甚至都不是因為約旦河
[00:33:34.160 --> 00:33:40.080]  而是因為上帝的話語
[00:33:40.080 --> 00:33:45.200]  所以賴孟他是這樣
[00:33:45.200 --> 00:33:49.280]  他是會受到君王所器重
[00:33:49.280 --> 00:33:51.760]  但是麻風病
[00:33:51.760 --> 00:33:58.320]  令他成為一個欠缺了整全的人
[00:33:58.320 --> 00:34:02.240]  我們可能在我們心靈上
[00:34:02.240 --> 00:34:05.840]  我們都會有一些缺陷
[00:34:05.840 --> 00:34:08.080]  我們都會認為
[00:34:08.080 --> 00:34:11.120]  可能我們未有一個很整全的生命
[00:34:11.120 --> 00:34:15.040]  或者我們都未必會意識得到
[00:34:15.040 --> 00:34:20.320]  但是當可能在我們日常的經歷裏面
[00:34:20.320 --> 00:34:22.800]  我們特別在這個疫情
[00:34:22.800 --> 00:34:24.640]  我們會看得見
[00:34:24.640 --> 00:34:28.800]  過往可能我們會認為很重要的事情
[00:34:28.800 --> 00:34:31.040]  今日我們會看到
[00:34:31.040 --> 00:34:34.400]  原來最重要的是甚麼呢?
[00:34:34.400 --> 00:34:36.720]  身體最重要是要健康
[00:34:36.720 --> 00:34:40.560]  我們就算今日剛剛上課的時候
[00:34:40.560 --> 00:34:42.960]  跟同學分享都說
[00:34:42.960 --> 00:34:44.880]  最重要是這段時間
[00:34:44.880 --> 00:34:45.840]  無論任何時候
[00:34:45.840 --> 00:34:50.000]  原來發覺要保持健康
[00:34:50.000 --> 00:34:53.760]  我們的心靈我們都要健康
[00:34:53.760 --> 00:34:57.520]  有同學他們會擔心
[00:34:57.520 --> 00:35:01.760]  亦都有同學他們覺得都繼續遇上
[00:35:01.760 --> 00:35:05.440]  因為認為我們今年的情況
[00:35:05.440 --> 00:35:10.640]  其實比過去兩年多了經驗去面對
[00:35:10.640 --> 00:35:15.360]  以及多了至少有口罩
[00:35:15.360 --> 00:35:19.200]  兩年前甚麼都很缺乏
[00:35:19.200 --> 00:35:23.200]  今年亦多了有很足夠的口罩
[00:35:23.200 --> 00:35:26.400]  或者是疫苗
[00:35:26.400 --> 00:35:28.880]  各樣的東西
[00:35:28.880 --> 00:35:34.080]  盼望我們都是在這個時候
[00:35:34.080 --> 00:35:39.600]  我們都知道我們去承認我們需要依靠神
[00:35:39.600 --> 00:35:42.320]  我們每個人去面對各種
[00:35:42.320 --> 00:35:47.600]  我們不能夠去知道怎樣去面對的時候
[00:35:47.600 --> 00:35:52.880]  我們更加會顯得知道自己的軟弱
[00:35:52.880 --> 00:35:56.320]  甚至可以說是不堪一擊
[00:35:56.320 --> 00:36:04.400]  心靈可能陷於憂慮、無助、灰心、絕望
[00:36:04.400 --> 00:36:06.160]  盼望我們都是
[00:36:06.160 --> 00:36:11.920]  我們知道我們是一個軟弱無力的平凡人
[00:36:11.920 --> 00:36:18.320]  我們都是去盡上自己可以做到的能力
[00:36:18.320 --> 00:36:23.040]  我們都能夠和整個社會
[00:36:23.040 --> 00:36:25.840]  我們和我們身邊的弟兄姊妹
[00:36:25.840 --> 00:36:29.040]  和香港的市民我們都一起
[00:36:29.040 --> 00:36:32.160]  有這個休戚與共
[00:36:32.160 --> 00:36:34.000]  一起團結
[00:36:34.000 --> 00:36:37.680]  一起共渡難關
[00:36:37.680 --> 00:36:42.480]  所以我們亦都在乃曼她的經歷裏面
[00:36:42.480 --> 00:36:46.160]  我們會知道神的話語
[00:36:46.160 --> 00:36:50.640]  神祂自己要我們去到約旦河
[00:36:50.640 --> 00:36:54.000]  就是祂要使用的地方
[00:36:54.000 --> 00:37:01.760]  要去馴服和接受恩典的地方
[00:37:01.760 --> 00:37:08.720]  盼望我們真的可以更加藉著主耶穌基督
[00:37:08.720 --> 00:37:13.520]  祂讓我們有這個豐盛的生命
[00:37:13.520 --> 00:37:17.040]  我們知道我們是可以靠著主
[00:37:17.040 --> 00:37:20.400]  因為祂的應許就是
[00:37:20.400 --> 00:37:23.520]  祂來到是要叫我們得生命
[00:37:23.520 --> 00:37:26.400]  並且是得的更豐盛
[00:37:26.400 --> 00:37:30.320]  願意我們就是整個的群體
[00:37:30.320 --> 00:37:34.480]  我們亦都成為一個見證
[00:37:34.480 --> 00:37:37.200]  無論大與小
[00:37:37.200 --> 00:37:42.240]  神是使用我們每一個人的生命
[00:37:42.240 --> 00:37:44.320]  剛剛都有提到
[00:37:44.320 --> 00:37:48.960]  我的一位同學的見證
[00:37:48.960 --> 00:37:51.760]  另外下半部有提到
[00:37:51.760 --> 00:37:54.080]  她先生是怎樣呢?
[00:37:54.080 --> 00:37:55.920]  他在醫治的過程裏面
[00:37:55.920 --> 00:37:58.880]  到之後這個後遺症有什麼呢?
[00:37:58.880 --> 00:38:02.960]  她說當在醫院的時候
[00:38:02.960 --> 00:38:08.400]  她想寫一些信去多謝弟兄姊妹
[00:38:08.400 --> 00:38:11.280]  去為她代禱的時候
[00:38:11.280 --> 00:38:13.600]  原來因為她腦部
[00:38:13.600 --> 00:38:17.200]  最後她的神蹟就是
[00:38:17.200 --> 00:38:19.200]  她不用做手術
[00:38:19.200 --> 00:38:21.120]  因為以前來說
[00:38:21.120 --> 00:38:22.240]  很多年前
[00:38:22.240 --> 00:38:26.240]  仍然需要做開腦手術的時候
[00:38:26.240 --> 00:38:29.680]  就是要去一個很大的手術
[00:38:29.680 --> 00:38:33.440]  但當時原來完全不用做這個手術
[00:38:33.440 --> 00:38:35.920]  不過影響就是有
[00:38:35.920 --> 00:38:40.400]  當她去接過這一封信
[00:38:40.400 --> 00:38:43.760]  想看看寫些什麼
[00:38:43.760 --> 00:38:50.640]  去跟弟兄姊妹去讀感謝信的時候
[00:38:50.640 --> 00:38:52.560]  她馬上哭了
[00:38:52.560 --> 00:38:54.720]  為什麼呢?
[00:38:54.720 --> 00:38:57.760]  因為她認不出那些字
[00:38:57.760 --> 00:38:59.360]  她看不到那些字
[00:38:59.360 --> 00:39:00.960]  她看到的那些字
[00:39:00.960 --> 00:39:04.560]  原來全部都好像是怪獸字
[00:39:04.560 --> 00:39:10.000]  因為原來這個腦部影響了她寫字
[00:39:10.000 --> 00:39:11.840]  讀字都有影響
[00:39:11.840 --> 00:39:13.920]  所以寫出來的東西
[00:39:13.920 --> 00:39:18.480]  原來是寫一個完整的字
[00:39:18.480 --> 00:39:24.480]  於是她之後要慢慢訓練
[00:39:24.480 --> 00:39:26.400]  去寫字
[00:39:26.400 --> 00:39:30.320]  隨著現在的科技進步
[00:39:30.320 --> 00:39:31.600]  現在寫字
[00:39:31.600 --> 00:39:33.280]  如果用電腦
[00:39:33.280 --> 00:39:35.040]  就是要去拆碼
[00:39:35.040 --> 00:39:38.800]  要記住那些寫法
[00:39:38.800 --> 00:39:44.080]  所以當她在教會裏面的一個服事
[00:39:44.080 --> 00:39:47.680]  她會有去做主席
[00:39:47.680 --> 00:39:49.280]  會有去領詩
[00:39:49.280 --> 00:39:50.480]  那怎樣呢?
[00:39:50.480 --> 00:39:51.680]  又要讀字
[00:39:51.680 --> 00:39:53.680]  又要讀聖經
[00:39:53.680 --> 00:39:55.440]  又要唱歌、看字
[00:39:55.440 --> 00:39:57.200]  所以她就要
[00:39:57.200 --> 00:40:00.880]  之前的預備功夫就要用很多
[00:40:00.880 --> 00:40:01.680]  要用很多
[00:40:01.680 --> 00:40:04.800]  她才可以去讀到那些字
[00:40:04.800 --> 00:40:07.120]  去寫出來
[00:40:07.120 --> 00:40:11.280]  所以其實神去使用我們每一位
[00:40:11.280 --> 00:40:18.640]  無論我們在身體心靈上的需要缺乏
[00:40:18.640 --> 00:40:21.360]  神一直看顧
[00:40:21.360 --> 00:40:24.080]  一直使用我們
[00:40:24.080 --> 00:40:29.920]  叫我們生命都能夠去祝福其他人
[00:40:29.920 --> 00:40:34.560]  我們都一起有一個祈禱
[00:40:34.560 --> 00:40:36.960]  親愛的天父我們多謝你
[00:40:36.960 --> 00:40:40.800]  因為你自己話語的寶貴
[00:40:40.800 --> 00:40:43.200]  讓我們去知道
[00:40:43.200 --> 00:40:48.240]  我們都是作為你自己一個很微小的見證
[00:40:48.240 --> 00:40:52.640]  願意你在任何時候都去使用我們
[00:40:52.640 --> 00:40:56.560]  你自己的說話是去成就一切
[00:40:56.560 --> 00:41:01.360]  我們會看見這個被老的小女孩
[00:41:01.360 --> 00:41:05.040]  她這一份仁愛的心
[00:41:05.040 --> 00:41:08.080]  亦都有對你自己的信心
[00:41:08.080 --> 00:41:09.680]  去鼓勵我們
[00:41:09.680 --> 00:41:12.560]  去幫助有需要的人
[00:41:12.560 --> 00:41:14.640]  即使所面對的人
[00:41:14.640 --> 00:41:16.240]  可能是我們
[00:41:16.240 --> 00:41:19.920]  真是按常理是我們不會喜歡的
[00:41:19.920 --> 00:41:21.680]  但是我們都樂意
[00:41:21.680 --> 00:41:27.280]  去將到他們帶到你自己的面前
[00:41:27.280 --> 00:41:29.680]  盼望我們亦都是去學習
[00:41:29.680 --> 00:41:32.640]  好像這位的僕人
[00:41:32.640 --> 00:41:34.640]  乃孟的僕人
[00:41:34.640 --> 00:41:37.840]  他的信心都是激勵了我們
[00:41:37.840 --> 00:41:39.920]  在有需要的時候
[00:41:39.920 --> 00:41:42.320]  我們就是憑著信心
[00:41:42.320 --> 00:41:48.240]  去有這個真理去幫助其他人
[00:41:48.240 --> 00:41:50.720]  主也多謝你自己
[00:41:50.720 --> 00:41:54.240]  因為主耶穌來到地上
[00:41:54.240 --> 00:41:58.000]  祂去拯救 醫治我們
[00:41:58.000 --> 00:42:04.480]  祂去提醒我們要時刻去檢視自己的信
[00:42:04.480 --> 00:42:07.920]  是否也有從你而來
[00:42:07.920 --> 00:42:13.120]  是否也有我們能夠去撇去自己的驕傲
[00:42:13.120 --> 00:42:16.560]  有這個信服的心
[00:42:16.560 --> 00:42:22.400]  盼望我們都能夠繼續在任何的環境當中
[00:42:22.400 --> 00:42:26.560]  都去信靠神你自己的幫助
[00:42:26.560 --> 00:42:32.160]  亦都是信服你自己的話語和指引
[00:42:32.160 --> 00:42:33.520]  多謝你
[00:42:33.520 --> 00:42:37.440]  因為你是去拯救我們
[00:42:37.440 --> 00:42:39.280]  醫治我們每一位
[00:42:39.280 --> 00:42:42.800]  願意我們都能夠帶著這份信
[00:42:42.800 --> 00:42:45.920]  我們是去這份光
[00:42:45.920 --> 00:42:48.880]  我們是去到人群當中
[00:42:48.880 --> 00:42:51.040]  願意他們的心靈
[00:42:51.040 --> 00:42:54.400]  都能夠得著這份醫治
[00:42:54.400 --> 00:42:56.720]  多謝你去聽我們的祈禱
[00:42:56.720 --> 00:42:57.840]  我們的祈禱是
[00:42:57.840 --> 00:43:00.880]  奉靠主耶穌基督得聖的名求
[00:43:00.880 --> 00:43:02.880]  阿們
