
[00:00:00.000 --> 00:00:03.440]  好 今天就和大家分享C篇第一篇
[00:14:47.880 --> 00:14:49.640]  跟亞伯蘭分手之後
[00:14:49.640 --> 00:14:52.760]  他舉目看見約旦河的平原
[00:14:52.760 --> 00:14:54.480]  直到索爾都是很滋潤的
[00:14:54.480 --> 00:14:57.280]  很漂亮的
[00:14:57.280 --> 00:15:00.680]  接著他就慢慢的挪移他的帳幕
[00:15:00.680 --> 00:15:02.760]  直到索多瑪
[00:15:02.760 --> 00:15:04.720]  最初他見到這個城市
[00:15:04.720 --> 00:15:06.840]  但是他沒有問關於罪惡的事情
[00:15:06.840 --> 00:15:08.840]  他覺得漂亮他就去住
[00:15:08.840 --> 00:15:10.360]  今天有些事情都是
[00:15:10.360 --> 00:15:12.080]  背後有些罪惡在
[00:15:12.080 --> 00:15:13.360]  老實講
[00:15:13.360 --> 00:15:14.840]  是會這樣
[00:15:14.840 --> 00:15:17.200]  但是他羨慕這種美
[00:15:17.200 --> 00:15:18.120]  這種滋潤
[00:15:18.120 --> 00:15:19.200]  一種好
[00:15:19.200 --> 00:15:21.680]  但是他忘記了那個城市的罪惡
[00:15:21.680 --> 00:15:23.320]  他漸漸的移近
[00:15:23.320 --> 00:15:26.280]  直接住在當中
[00:15:26.280 --> 00:15:30.200]  當後期有神的使者去探訪他
[00:15:30.200 --> 00:15:33.240]  已經去到一個很敗壞的地方
[00:15:33.240 --> 00:15:35.120]  那些人說有兩個男人來
[00:15:35.120 --> 00:15:36.320]  出來被我們騷擾
[00:15:36.320 --> 00:15:37.320]  不要啊,我有女兒
[00:15:37.320 --> 00:15:38.400]  不如給女兒來騷擾
[00:15:38.400 --> 00:15:40.640]  他的道德已經放低了
[00:15:40.640 --> 00:15:42.800]  他不會說完全拒絕
[00:15:42.800 --> 00:15:47.800]  他會說放低一點,不要騷擾我們男的訪客
[00:15:47.800 --> 00:15:49.960]  我有女兒給你騷擾
[00:15:49.960 --> 00:15:51.880]  他一直移進去
[00:15:51.880 --> 00:15:53.360]  一開始看一看,想一想
[00:15:53.360 --> 00:15:54.960]  但是他的生命已經
[00:15:54.960 --> 00:15:58.160]  從一個移近
[00:15:58.160 --> 00:16:00.120]  進駐在其中
[00:16:00.120 --> 00:16:01.680]  所以我們說
[00:16:01.680 --> 00:16:03.080]  罪惡
[00:16:03.080 --> 00:16:05.480]  罪的生命在一個過程裡面
[00:16:05.480 --> 00:16:09.040]  不知不覺的進入其中
[00:16:09.040 --> 00:16:10.840]  我們需要被提醒
[00:16:10.840 --> 00:16:15.600]  需要被人去諮詢我們
[00:16:15.600 --> 00:16:17.360]  去提醒我們
[00:16:17.360 --> 00:16:20.560]  你這樣做,是不是真的對的
[00:16:20.560 --> 00:16:22.280]  是不是合乎聖經的呢
[00:16:22.280 --> 00:16:24.160]  你這樣做,人體很快樂
[00:16:24.160 --> 00:16:26.800]  很風流,很爽
[00:16:26.800 --> 00:16:29.960]  但是你是不是走在罪惡的道路上呢
[00:16:29.960 --> 00:16:32.760]  有一天回不了頭
[00:16:32.760 --> 00:16:34.320]  我們要想
[00:16:34.320 --> 00:16:35.840]  我們看些什麼
[00:16:35.840 --> 00:16:38.400]  聽些什麼
[00:16:38.400 --> 00:16:40.120]  慢慢做些什麼
[00:16:40.120 --> 00:16:43.280]  甚至已經在做些什麼
[00:16:43.280 --> 00:16:44.960]  相對來說
[00:16:44.960 --> 00:16:46.560]  這幾個行動
[00:16:46.560 --> 00:16:48.560]  去想想
[00:16:48.560 --> 00:16:49.800]  去站在那裡
[00:16:49.800 --> 00:16:50.840]  甚至坐在那裡
[00:16:50.840 --> 00:16:53.840]  有人說也象徵著舊約
[00:16:53.840 --> 00:16:57.760]  三種人物的一種狀態
[00:16:57.760 --> 00:16:59.560]  就是先知
[00:16:59.560 --> 00:17:01.440]  祭司和君王
[00:17:01.440 --> 00:17:03.240]  因為先知常常要想一些事情
[00:17:03.240 --> 00:17:04.880]  跟神去溝通去思想
[00:17:04.880 --> 00:17:07.000]  然後向人去傳遞
[00:17:07.000 --> 00:17:09.520]  先知所想的是神的話
[00:17:09.520 --> 00:17:13.080]  祂所溝通的是神的話
[00:17:13.080 --> 00:17:16.360]  祭司是常常站著獻祭
[00:17:16.360 --> 00:17:18.800]  祂站在崗位是一個屬神
[00:17:18.800 --> 00:17:22.560]  是一個代表神的崗位去獻祭
[00:17:22.560 --> 00:17:23.720]  代表人的罪
[00:17:23.720 --> 00:17:24.480]  或者平安祭
[00:17:24.480 --> 00:17:25.400]  或者各樣的祭
[00:17:25.400 --> 00:17:26.520]  獻給上帝
[00:17:26.520 --> 00:17:29.280]  祂站在那裡都成為人的祝福
[00:17:29.280 --> 00:17:31.240]  君王是常常坐在那裡
[00:17:31.240 --> 00:17:33.320]  祂坐在寶座上去審判
[00:17:33.320 --> 00:17:35.680]  去處理祂的國務
[00:17:35.680 --> 00:17:36.640]  政務
[00:17:36.640 --> 00:17:38.720]  所以說到這三種的狀態
[00:17:38.720 --> 00:17:39.920]  去思想
[00:17:39.920 --> 00:17:42.400]  站在那裡和坐在那裡
[00:17:42.400 --> 00:17:44.880]  是祭司、君王、先知
[00:17:44.880 --> 00:17:48.200]  他們不同的角色
[00:17:48.200 --> 00:17:49.200]  我們都要思想
[00:17:49.200 --> 00:17:52.560]  究竟我們所想的是什麼
[00:17:52.560 --> 00:17:58.080]  我們是否成為神話語的一個執事
[00:17:58.080 --> 00:18:00.360]  可以讓神的話語
[00:18:00.360 --> 00:18:03.160]  傳達到別人的生命當中
[00:18:03.160 --> 00:18:05.440]  我們想想我們站在那裡做什麼
[00:18:05.440 --> 00:18:06.520]  我們站在那裡
[00:18:06.520 --> 00:18:08.760]  是否為人去禱告
[00:18:08.760 --> 00:18:10.760]  成為祭司的職責
[00:18:10.760 --> 00:18:14.880]  去幫助別人去親近神
[00:18:14.880 --> 00:18:17.400]  讓人的罪得到一個解脫
[00:18:17.400 --> 00:18:20.720]  讓神的恩典臨到人的生命
[00:18:20.720 --> 00:18:21.680]  我們是否一個君王
[00:18:21.680 --> 00:18:23.080]  有沒有智慧
[00:18:23.080 --> 00:18:25.760]  坐在那裡管理手所作的
[00:18:25.760 --> 00:18:28.880]  是否合乎神的心意
[00:18:28.880 --> 00:18:30.640]  你會覺得我有錢是我的
[00:18:30.640 --> 00:18:33.680]  但這並不是聖經的觀念
[00:18:33.680 --> 00:18:34.680]  你說我有健康
[00:18:34.680 --> 00:18:36.120]  我喜歡怎麼用就怎麼用
[00:18:36.120 --> 00:18:39.200]  對不起,這並不是聖經的觀念
[00:18:39.200 --> 00:18:41.480]  聖經是說我們只是一個管家
[00:18:41.480 --> 00:18:43.640]  我們有的東西我們要衡量
[00:18:43.640 --> 00:18:45.520]  我這樣用,這樣洗
[00:18:45.520 --> 00:18:47.680]  是否合乎神的心意
[00:18:47.680 --> 00:18:49.480]  是否討我主人的喜悅
[00:18:49.480 --> 00:18:51.320]  並不是很高傲地說
[00:18:51.320 --> 00:18:52.360]  這是我的
[00:18:52.360 --> 00:18:53.960]  我喜歡怎麼用就怎麼用
[00:18:53.960 --> 00:18:56.280]  你需要跟神去談
[00:18:56.280 --> 00:18:58.520]  你需要尋求神的旨意
[00:18:58.520 --> 00:19:02.400]  無論你在什麼狀況裡面
[00:19:02.400 --> 00:19:06.480]  都需要討神的喜悅
[00:19:06.480 --> 00:19:13.160]  在經文的第四節這樣說
[00:19:13.160 --> 00:19:14.840]  他說惡人不是這樣
[00:19:14.840 --> 00:19:18.120]  惡人就像康丕一樣被風吹散
[00:19:18.120 --> 00:19:21.880]  在詩人裡面用了一些比喻
[00:19:21.880 --> 00:19:24.560]  因為詩人很有想像性
[00:19:24.560 --> 00:19:26.920]  他在第二、第三節說了樹
[00:19:26.920 --> 00:19:28.680]  待會我們會說那個比喻
[00:19:28.680 --> 00:19:29.600]  但是到了第四節
[00:19:29.600 --> 00:19:30.360]  因為連續第一節
[00:19:30.360 --> 00:19:32.080]  我們說了一、四、兩節
[00:19:32.080 --> 00:19:32.880]  惡人不是這樣
[00:19:32.880 --> 00:19:35.680]  惡人就像康丕一樣被風吹散
[00:19:35.680 --> 00:19:37.600]  意思就是惡人沒有什麼價值
[00:19:37.600 --> 00:19:39.680]  康丕就是那些衣服
[00:19:39.680 --> 00:19:41.560]  可能花生那層衣服
[00:19:41.560 --> 00:19:42.280]  就是有一個殼
[00:19:42.280 --> 00:19:43.400]  裡面有一層衣服
[00:19:43.400 --> 00:19:45.160]  是不是?
[00:19:45.160 --> 00:19:46.200]  可以講解就是這樣
[00:19:46.200 --> 00:19:46.960]  那些衣服
[00:19:46.960 --> 00:19:49.240]  就是那些包著果子
[00:19:49.240 --> 00:19:51.880]  裡面那層很輕的
[00:19:51.880 --> 00:19:53.240]  以前他們篩走的
[00:19:53.240 --> 00:19:54.160]  那些又不是能吃的
[00:19:54.160 --> 00:19:55.400]  又沒有什麼價值
[00:19:55.400 --> 00:19:57.040]  那就會篩走被風吹散
[00:19:57.040 --> 00:19:59.280]  那個筲箕一拋開
[00:19:59.280 --> 00:20:01.800]  那些風就吹走這些沒什麼價值的東西
[00:20:01.800 --> 00:20:03.080]  有價值掉回筲箕
[00:20:03.080 --> 00:20:04.800]  就收了是種子
[00:20:04.800 --> 00:20:07.560]  可以去種植、去吃等等
[00:20:07.560 --> 00:20:12.240]  所以康丕就是一些沒價值被風吹散的東西
[00:20:12.240 --> 00:20:14.160]  代表著沒有價值
[00:20:14.160 --> 00:20:15.600]  以及被凋棄
[00:20:15.600 --> 00:20:18.280]  馬太福音也是這麼說
[00:20:18.280 --> 00:20:19.720]  他手裡面拿著波機
[00:20:19.720 --> 00:20:21.360]  要養剩的牆
[00:20:21.360 --> 00:20:23.000]  將墨紙收在倉庫裡面
[00:20:23.000 --> 00:20:26.760]  把坑用不盡的火燒盡了
[00:20:26.760 --> 00:20:28.680]  這些東西是沒用的
[00:20:28.680 --> 00:20:32.040]  是會被消滅、被銷毀
[00:20:32.040 --> 00:20:33.960]  聖經說到其實
[00:20:33.960 --> 00:20:35.280]  都很嚴肅
[00:20:35.280 --> 00:20:37.200]  稍後第五、六節都會重複說到
[00:20:37.200 --> 00:20:39.680]  這種審判性的結果
[00:20:39.680 --> 00:20:42.560]  當惡人他所想的、所做的
[00:20:42.560 --> 00:20:45.640]  所佔據的位置是這樣的時候
[00:20:45.640 --> 00:20:46.920]  他就是沒用的
[00:20:46.920 --> 00:20:48.040]  他是沒價值的
[00:20:48.040 --> 00:20:50.760]  是會被凋棄、被審判
[00:20:50.760 --> 00:20:52.360]  頂止每樣我們說
[00:20:52.360 --> 00:20:56.280]  我們要來到神面前蒙福的時候
[00:20:56.280 --> 00:20:59.560]  我們要小心我們所做的事情
[00:20:59.560 --> 00:21:01.040]  我們所想的事情
[00:21:01.040 --> 00:21:02.080]  我們所習慣的
[00:21:02.080 --> 00:21:06.240]  認為是我們一部分的自己
[00:21:06.240 --> 00:21:08.880]  這些就是討神喜悅
[00:21:08.880 --> 00:21:11.840]  當我們看到祭司先知君王
[00:21:11.840 --> 00:21:13.440]  他所做的事情
[00:21:13.440 --> 00:21:18.400]  所站立的、所做的、所參與的
[00:21:18.400 --> 00:21:20.200]  是不是我們正在做呢?
[00:21:20.200 --> 00:21:22.120]  我們有這樣的身份
[00:21:22.120 --> 00:21:23.120]  因為彼得厚書說到
[00:21:23.120 --> 00:21:25.920]  我們就是有君尊的祭司
[00:21:25.920 --> 00:21:27.560]  我們有這樣的位份
[00:21:27.560 --> 00:21:30.160]  究竟我們是否配得上呢?
[00:21:30.160 --> 00:21:31.760]  還是我們就是詩篇說到
[00:21:31.760 --> 00:21:34.280]  這些不好做的事情我們正在做呢?
[00:21:34.280 --> 00:21:36.360]  我們所想的、所想的
[00:21:36.360 --> 00:21:37.480]  所拿不拿去參與
[00:21:37.480 --> 00:21:38.800]  或者後來也不是拿不拿去
[00:21:38.800 --> 00:21:40.880]  是經常這樣做的事情
[00:21:40.880 --> 00:21:42.560]  是不是合神心意呢?
[00:21:42.560 --> 00:21:44.560]  是不是惡人的那一件事呢?
[00:21:44.560 --> 00:21:46.440]  這是值得我們去
[00:21:46.440 --> 00:21:50.800]  很大、很深的思想
[00:21:50.800 --> 00:21:52.120]  第二點想跟大家分享
[00:21:52.120 --> 00:21:53.440]  這是要做的事情
[00:21:53.440 --> 00:21:55.840]  就是被神的懷疑去建立
[00:21:55.840 --> 00:21:59.200]  詩篇第二、一章二、三節這樣說
[00:21:59.200 --> 00:22:00.920]  我請大家再讀一次好嗎?
[00:22:00.920 --> 00:22:01.800]  請讀
[00:22:01.800 --> 00:22:04.360]  為喜愛耶和華的律法
[00:22:04.360 --> 00:22:05.720]  晝夜思賞
[00:22:05.720 --> 00:22:07.720]  這人便為有福
[00:22:07.720 --> 00:22:09.520]  他要像一棵樹
[00:22:09.520 --> 00:22:11.200]  栽在溪水旁
[00:22:11.200 --> 00:22:13.000]  安事後結果子
[00:22:13.000 --> 00:22:14.960]  葉子也不枯乾
[00:22:14.960 --> 00:22:16.520]  凡他所做的
[00:22:16.520 --> 00:22:18.960]  都順利
[00:22:18.960 --> 00:22:21.040]  大家都明白
[00:22:21.040 --> 00:22:23.000]  神要祝福我們
[00:22:23.000 --> 00:22:24.720]  我們需要做的事情
[00:22:24.720 --> 00:22:27.480]  這個做的事情就是思想
[00:22:27.480 --> 00:22:31.120]  神的律法
[00:22:31.120 --> 00:22:32.480]  這種思想
[00:22:32.480 --> 00:22:34.040]  不單是想一下
[00:22:34.040 --> 00:22:35.360]  待會他用的比喻
[00:22:35.360 --> 00:22:36.400]  其實更加精彩
[00:22:36.400 --> 00:22:40.040]  好像一棵樹栽在溪水旁
[00:22:40.040 --> 00:22:40.960]  我們要問
[00:22:40.960 --> 00:22:42.440]  究竟他對待神的話語
[00:22:42.440 --> 00:22:44.680]  是什麼態度呢?
[00:22:44.680 --> 00:22:46.960]  我們有沒有晝夜思賞呢?
[00:22:46.960 --> 00:22:48.800]  為什麼要晝夜思賞呢?
[00:22:48.800 --> 00:22:50.480]  不明白就要去想
[00:22:50.480 --> 00:22:52.480]  覺得很有味道
[00:22:52.480 --> 00:22:54.320]  很有一種意義
[00:22:54.320 --> 00:22:55.520]  可以繼續更深的
[00:22:55.520 --> 00:22:58.240]  盡心應用在生命裡去想
[00:22:58.240 --> 00:22:59.560]  但今天我們說
[00:22:59.560 --> 00:23:00.640]  我們讀了經
[00:23:00.640 --> 00:23:01.640]  我們做了靈修
[00:23:01.640 --> 00:23:03.040]  我們聽了道就夠了
[00:23:03.040 --> 00:23:04.280]  是不是夠呢?
[00:23:04.280 --> 00:23:06.000]  不夠的
[00:23:06.000 --> 00:23:09.280]  是要不斷的思想
[00:23:09.280 --> 00:23:11.000]  縱使你思想一個字
[00:23:11.000 --> 00:23:13.080]  一個字眼都可以
[00:23:13.080 --> 00:23:15.600]  不一定要很長篇大論的思想
[00:23:15.600 --> 00:23:16.640]  去研經
[00:23:16.640 --> 00:23:17.920]  去寫一篇文章
[00:23:17.920 --> 00:23:19.680]  並不是這樣
[00:23:19.680 --> 00:23:21.640]  問題是那個深度
[00:23:21.640 --> 00:23:22.640]  是不是夠呢?
[00:23:22.640 --> 00:23:24.520]  我們沒有晝夜思想
[00:23:24.520 --> 00:23:27.000]  重複的、反覆的思想
[00:23:27.000 --> 00:23:29.480]  神的說話
[00:23:29.480 --> 00:23:31.080]  在舊約裡面
[00:23:31.080 --> 00:23:36.040]  是狹止說到摩西五經這個律法書
[00:23:36.040 --> 00:23:37.200]  Torah
[00:23:37.200 --> 00:23:38.600]  Torah的意思是指引
[00:23:38.600 --> 00:23:41.440]  是一種指引
[00:23:41.440 --> 00:23:44.800]  摩西五經還要是指引人過一個
[00:23:44.800 --> 00:23:46.720]  敬畏上帝的生活
[00:23:46.720 --> 00:23:47.760]  那些律法
[00:23:47.760 --> 00:23:50.040]  原意不是要規限我們
[00:23:50.040 --> 00:23:52.640]  原意是要去祝福他的子民
[00:23:52.640 --> 00:23:53.880]  告訴他有什麼應該做
[00:23:53.880 --> 00:23:54.960]  有什麼不應該做
[00:23:54.960 --> 00:23:56.440]  所以他遵守
[00:23:56.440 --> 00:23:57.520]  就是蒙福
[00:23:57.520 --> 00:24:00.880]  我們來到今天新約的時代
[00:24:00.880 --> 00:24:04.520]  我們沒有什麼規條式的律法
[00:24:04.520 --> 00:24:08.720]  但是很多的原則性的教導
[00:24:08.720 --> 00:24:12.400]  新約的時候的標準比舊約還要高
[00:24:12.400 --> 00:24:15.720]  今天就如詩篇第一篇說到
[00:24:15.720 --> 00:24:16.800]  你想一下
[00:24:16.800 --> 00:24:18.480]  其實開始有問題
[00:24:18.480 --> 00:24:19.400]  在舊約世界
[00:24:19.400 --> 00:24:20.680]  你想一下好像沒什麼問題
[00:24:20.680 --> 00:24:22.680]  沒什麼律法去管理你的思想
[00:24:22.680 --> 00:24:24.640]  想什麼成為犯罪
[00:24:24.640 --> 00:24:27.400]  沒有去指正他有罪
[00:24:27.400 --> 00:24:28.320]  當然有
[00:24:28.320 --> 00:24:31.560]  不過在規條上不能判他有罪
[00:24:31.560 --> 00:24:32.560]  但是在新約的世界
[00:24:32.560 --> 00:24:34.400]  當我們想那些事情的時候
[00:24:34.400 --> 00:24:37.880]  其實我們已經規範了神的律法
[00:24:37.880 --> 00:24:40.800]  上帝已經當我們是有罪
[00:24:40.800 --> 00:24:44.160]  因為你想已經是一個違反上帝
[00:24:44.160 --> 00:24:47.800]  遠離上帝的一個行為
[00:24:47.800 --> 00:24:52.240]  在舊約世界裡面
[00:24:52.240 --> 00:24:53.800]  最有名的一段經文
[00:24:53.800 --> 00:24:57.160]  是《生命記》第六章四到九節
[00:24:57.160 --> 00:24:58.280]  被稱為"Shema"
[00:24:58.280 --> 00:24:59.240]  是一個示馬
[00:24:59.240 --> 00:25:00.400]  就是說要聽
[00:25:00.400 --> 00:25:01.760]  這個意思就是說
[00:25:01.760 --> 00:25:03.080]  宣告一神論
[00:25:03.080 --> 00:25:05.080]  一個很重要的一段經文
[00:25:05.080 --> 00:25:07.800]  它說以色列你要聽
[00:25:07.800 --> 00:25:09.880]  而說我們的神是獨一的主
[00:25:09.880 --> 00:25:12.440]  你要盡心盡性盡力愛
[00:25:12.440 --> 00:25:14.520]  而說你的神
[00:25:14.520 --> 00:25:16.080]  我今天所吩咐你的話
[00:25:16.080 --> 00:25:17.720]  要記在心裡面
[00:25:17.720 --> 00:25:20.000]  也要殷勤教導你的兒女
[00:25:20.000 --> 00:25:21.360]  無論坐在這裡
[00:25:21.360 --> 00:25:22.360]  走在這裡
[00:25:22.360 --> 00:25:23.240]  睡在這裡
[00:25:23.240 --> 00:25:25.240]  起來都要談論
[00:25:25.240 --> 00:25:27.520]  又要在你的手上作記號
[00:25:27.520 --> 00:25:29.160]  帶你握上這段經文
[00:25:29.160 --> 00:25:32.000]  要寫在你的房屋門框上
[00:25:32.000 --> 00:25:34.200]  並在你的城門上
[00:25:34.200 --> 00:25:35.320]  是說到
[00:25:35.320 --> 00:25:36.120]  這個吩咐
[00:25:36.120 --> 00:25:37.200]  是說到神的話語
[00:25:37.200 --> 00:25:39.640]  是終日圍繞一個生命
[00:25:39.640 --> 00:25:41.880]  無論是起居飲食
[00:25:41.880 --> 00:25:42.640]  無論是家庭
[00:25:42.640 --> 00:25:45.160]  無論是城市
[00:25:45.160 --> 00:25:47.320]  各樣生活的狀態
[00:25:47.320 --> 00:25:50.360]  都以神的話語為中心
[00:25:50.360 --> 00:25:52.000]  但是今天我們很可惜
[00:25:52.000 --> 00:25:52.840]  調轉了
[00:25:52.840 --> 00:25:54.800]  神的話語只是生活的
[00:25:54.800 --> 00:25:57.040]  很短很短的一部分
[00:25:57.040 --> 00:25:59.520]  一天給它三分鐘
[00:25:59.520 --> 00:26:00.640]  已經很多
[00:26:00.640 --> 00:26:01.640]  五分鐘的
[00:26:01.640 --> 00:26:02.840]  現在難
[00:26:02.840 --> 00:26:03.400]  十分鐘
[00:26:03.400 --> 00:26:04.120]  十五分鐘
[00:26:04.120 --> 00:26:05.080]  半小時
[00:26:05.080 --> 00:26:07.520]  少之又少
[00:26:07.520 --> 00:26:09.720]  我們怎樣去應用神話語呢?
[00:26:09.720 --> 00:26:10.760]  我們開始認識
[00:26:10.760 --> 00:26:12.120]  去深思
[00:26:12.120 --> 00:26:13.560]  去盡心的
[00:26:13.560 --> 00:26:15.160]  我來了差不多兩年
[00:26:15.160 --> 00:26:19.320]  其實沒有什麼人問過我聖經問題
[00:26:19.320 --> 00:26:20.160]  這個意思就是說
[00:26:20.160 --> 00:26:21.480]  可能大家都很熟悉聖經
[00:26:21.480 --> 00:26:22.440]  不過我問大家的時候
[00:26:22.440 --> 00:26:25.440]  好像不太像大家很熟悉聖經
[00:26:25.440 --> 00:26:27.160]  當我們不懂得聖經的時候就去問
[00:26:27.160 --> 00:26:29.040]  我們不知道怎樣去解的時候
[00:26:29.040 --> 00:26:31.080]  就要尋求解決
[00:26:31.080 --> 00:26:32.240]  但是如果我們的生命
[00:26:32.240 --> 00:26:34.720]  是一種很隨意的
[00:26:34.720 --> 00:26:36.240]  可有可無的
[00:26:36.240 --> 00:26:39.320]  這個並不是有福的生命
[00:26:39.320 --> 00:26:41.240]  有福的生命是讓神的話語
[00:26:41.240 --> 00:26:43.560]  深深進入我們的裡面
[00:26:43.560 --> 00:26:47.480]  成為一種很深的影響
[00:26:47.480 --> 00:26:49.680]  所以第三節是這麼說的
[00:26:49.680 --> 00:26:51.080]  他要像一棵樹
[00:26:51.080 --> 00:26:53.080]  栽在溪水旁岸的時候
[00:26:53.080 --> 00:26:53.880]  結果指
[00:26:53.880 --> 00:26:55.160]  葉子也不枯乾
[00:26:55.160 --> 00:26:57.560]  凡他所做的盡都順利
[00:26:57.560 --> 00:27:01.040]  此人用了一個很美麗的比喻
[00:27:01.040 --> 00:27:02.280]  他說水
[00:27:02.280 --> 00:27:03.120]  找不回這幅圖
[00:27:03.120 --> 00:27:04.280]  這個不是在水旁
[00:27:04.280 --> 00:27:05.760]  找錯了
[00:27:05.760 --> 00:27:06.920]  說到水旁
[00:27:06.920 --> 00:27:08.280]  就是說有一個供應
[00:27:08.280 --> 00:27:10.360]  源源不絕的供應
[00:27:10.360 --> 00:27:12.560]  這個樹
[00:27:12.560 --> 00:27:14.880]  那種營養的來源
[00:27:14.880 --> 00:27:15.560]  有水
[00:27:15.560 --> 00:27:16.680]  或者有些礦物
[00:27:16.680 --> 00:27:17.880]  或者有不同的資源
[00:27:17.880 --> 00:27:20.040]  去讓它吸收在根部
[00:27:20.040 --> 00:27:21.280]  慢慢發展
[00:27:21.280 --> 00:27:22.680]  由很少的樹苗
[00:27:22.680 --> 00:27:24.240]  慢慢慢慢成形
[00:27:24.240 --> 00:27:26.680]  變成一棵大樹
[00:27:26.680 --> 00:27:28.440]  神的話語就是這樣
[00:27:28.440 --> 00:27:30.000]  進入我們的生命
[00:27:30.000 --> 00:27:31.240]  去滋潤
[00:27:31.240 --> 00:27:32.720]  去豐富
[00:27:32.720 --> 00:27:36.800]  去叫我們發展我們的生命
[00:27:36.800 --> 00:27:38.920]  但是如果
[00:27:38.920 --> 00:27:42.520]  我們沒有看重神的話語
[00:27:42.520 --> 00:27:45.920]  就好像我們查了一些
[00:27:45.920 --> 00:27:48.040]  防水的那些東西
[00:27:48.040 --> 00:27:49.240]  流水很重要
[00:27:49.240 --> 00:27:50.400]  防水的那些東西
[00:27:50.400 --> 00:27:51.200]  水在旁邊
[00:27:51.200 --> 00:27:53.480]  不過你進不了你的生命裡面
[00:27:53.480 --> 00:27:56.240]  因為你查了一種防水的東西
[00:27:56.240 --> 00:27:58.360]  你可能也在溪水旁邊
[00:27:58.360 --> 00:28:01.600]  不過你那棵樹是絕緣的
[00:28:01.600 --> 00:28:03.880]  或者是防水的
[00:28:03.880 --> 00:28:05.920]  神的話語不能夠進入你的生命
[00:28:05.920 --> 00:28:08.480]  不能夠滋潤你的樹苗
[00:28:08.480 --> 00:28:09.360]  不能夠成長
[00:28:09.360 --> 00:28:10.720]  別人丟了種子在那裡
[00:28:10.720 --> 00:28:13.200]  你就一向都是這麼大棵
[00:28:13.200 --> 00:28:15.520]  因為沒有什麼的滋潤
[00:28:15.520 --> 00:28:17.160]  去生長
[00:28:17.160 --> 00:28:19.240]  那我們說為什麼
[00:28:19.240 --> 00:28:21.760]  信徒的生命是這麼枯乾
[00:28:21.760 --> 00:28:25.480]  為什麼我們的屬靈生命是這麼幼嫩
[00:28:25.480 --> 00:28:27.800]  因為神的話語
[00:28:27.800 --> 00:28:30.920]  沒有深深的進入我們裡面
[00:28:30.920 --> 00:28:32.080]  這種的心
[00:28:32.080 --> 00:28:36.560]  有時候是一種很大的扭轉
[00:28:36.560 --> 00:28:40.360]  甚至在耶穌所說的
[00:28:40.360 --> 00:28:41.280]  祂是葡萄樹
[00:28:41.280 --> 00:28:42.680]  我們是枝子
[00:28:42.680 --> 00:28:43.520]  不潔淨的
[00:28:43.520 --> 00:28:44.880]  祂要剪去
[00:28:44.880 --> 00:28:46.680]  潔淨的祂要修剪
[00:28:46.680 --> 00:28:48.080]  是要經過修剪
[00:28:48.080 --> 00:28:49.280]  神的話語
[00:28:49.280 --> 00:28:51.480]  有沒有在我們生命裡面提醒我們
[00:28:51.480 --> 00:28:53.080]  喂,你這樣是錯的
[00:28:53.080 --> 00:28:54.520]  喂,你這樣是不對的
[00:28:54.520 --> 00:28:56.200]  喂,你還敢做?
[00:28:56.200 --> 00:28:57.920]  神有沒有這樣去提醒我們
[00:28:57.920 --> 00:28:59.920]  我們願不願意被神提醒呢?
[00:28:59.920 --> 00:29:01.880]  或者我們做著做著
[00:29:01.880 --> 00:29:04.400]  神好像沒有什麼眼睛看著
[00:29:04.400 --> 00:29:05.600]  我做也是這樣做
[00:29:05.600 --> 00:29:07.440]  又怎樣呢?
[00:29:07.440 --> 00:29:09.240]  如果你這樣的態度
[00:29:09.240 --> 00:29:12.120]  你認為神會怎樣呢?
[00:29:12.120 --> 00:29:14.680]  神不一定拿個雷來砍你
[00:29:14.680 --> 00:29:18.280]  不過放縱你也很慘
[00:29:18.280 --> 00:29:18.800]  是不是?
[00:29:18.800 --> 00:29:19.600]  你就做吧
[00:29:19.600 --> 00:29:20.320]  越做越壞
[00:29:20.320 --> 00:29:21.720]  你的生命越做越多問題
[00:29:21.720 --> 00:29:23.600]  你認為很好嗎?
[00:29:23.600 --> 00:29:27.720]  好的生命是願意被神的話語去提醒
[00:29:27.720 --> 00:29:30.920]  就好像如果你開車的話
[00:29:30.920 --> 00:29:32.160]  如果…
[00:29:32.160 --> 00:29:34.480]  Ben開車,有些人也開車
[00:29:34.480 --> 00:29:36.720]  如果你見到一個人開車在前面
[00:29:36.720 --> 00:29:39.480]  他慢慢有些黑眼睛睡覺
[00:29:39.480 --> 00:29:40.520]  輪胎歪了一點
[00:29:40.520 --> 00:29:43.200]  慢慢有點傾斜了
[00:29:43.200 --> 00:29:44.280]  你會怎樣做呢?
[00:29:44.280 --> 00:29:45.640]  你應該提醒他
[00:29:45.640 --> 00:29:46.880]  響個鞍或者走過
[00:29:46.880 --> 00:29:48.200]  喂,老友你睡醒了
[00:29:48.200 --> 00:29:49.400]  不要再傾斜路了
[00:29:49.400 --> 00:29:51.080]  再傾斜路又怎樣呢?
[00:29:51.080 --> 00:29:53.840]  車毀人亡
[00:29:53.840 --> 00:29:55.040]  你不提醒他是好事嗎?
[00:29:55.040 --> 00:29:57.320]  不被人提醒是好事嗎?
[00:29:57.320 --> 00:29:58.080]  神的話語
[00:29:58.080 --> 00:29:59.320]  有沒有在我們生命裡面
