
[00:00:00.000 --> 00:00:03.800]  根據熟悉地理的聖經學者來形容
[00:21:45.000 --> 00:21:49.800]  其實源於我們只要肯跟你認錯的話
[00:21:49.800 --> 00:21:55.600]  我們的關係就得以復和
[00:21:55.600 --> 00:21:58.600]  主耶穌教導我們能夠
[00:21:58.600 --> 00:22:02.800]  可以銘記這種關係
[00:22:02.800 --> 00:22:06.600]  當我們知道或者想起
[00:22:06.600 --> 00:22:10.000]  耶穌基督也是為愛我們而這樣犧牲的時候
[00:22:10.000 --> 00:22:12.000]  為什麼我們對於家人
[00:22:12.000 --> 00:22:16.400]  還有那些無謂的堅持呢
[00:22:16.400 --> 00:22:20.000]  當我們每一次再去頌念主禱文的時候
[00:22:20.000 --> 00:22:21.800]  去到這一句
[00:22:21.800 --> 00:22:29.400]  「又求饒恕我們的罪,因為我們饒恕得罪我們的人」的時候
[00:22:29.400 --> 00:22:32.200]  這些饒恕得罪我們的人
[00:22:32.200 --> 00:22:35.200]  如果是家人的話
[00:22:35.200 --> 00:22:37.000]  求你賜能力給我們
[00:22:37.000 --> 00:22:39.400]  能夠勇氣給我們
[00:22:39.400 --> 00:22:43.400]  能夠可以去寬恕他們
[00:22:43.400 --> 00:22:46.600]  也讓我們如果知錯的話
[00:22:46.600 --> 00:22:49.800]  我們都向家人來求寬恕
[00:22:49.800 --> 00:22:55.800]  我深信愛就是這樣透過我們的對不起來展現出來
[00:22:55.800 --> 00:23:00.400]  讓我們都能夠聽到之後去行道
[00:23:00.400 --> 00:23:03.400]  去實踐主你給我們的教導
[00:23:03.400 --> 00:23:08.000]  以致我們每一個都不會後悔
[00:23:08.000 --> 00:23:10.000]  主我們多謝祢
[00:23:10.000 --> 00:23:14.200]  祈禱感恩是奉主耶穌基督得勝名次祈求
[00:23:14.200 --> 00:23:15.800]  阿門
