
[00:00:00.000 --> 00:00:03.600]  很有趣 「十定銀子的誤會」
[00:16:38.360 --> 00:16:40.840]  就是那個主人要出去德國
[00:16:40.840 --> 00:16:41.720]  就是出去
[00:16:41.720 --> 00:16:43.320]  去拿王權
[00:16:43.320 --> 00:16:44.920]  那麼他怎樣吩咐這群
[00:16:44.920 --> 00:16:45.960]  僕人
[00:16:45.960 --> 00:16:47.560]  我要走一段時間
[00:16:47.560 --> 00:16:49.240]  你們要做些什麼
[00:16:49.240 --> 00:16:50.760]  第二個就是
[00:16:50.760 --> 00:16:52.080]  這些僕人接著會做些什麼呢
[00:16:52.080 --> 00:16:54.280]  有沒有回應主人的吩咐呢
[00:16:54.280 --> 00:16:56.280]  第三個就是主人回來了
[00:16:56.280 --> 00:16:58.480]  他怎樣評價這群僕人呢
[00:16:58.480 --> 00:16:59.560]  第四就是
[00:16:59.560 --> 00:17:01.520]  僕人面臨什麼結果呢
[00:17:01.520 --> 00:17:03.680]  那麼我們
[00:17:03.680 --> 00:17:05.640]  首先就是十三節回去
[00:17:05.640 --> 00:17:08.400]  我們很清晰要很看清楚
[00:17:08.680 --> 00:17:11.360]  究竟主人吩咐那些僕人做些什麼呢
[00:17:11.360 --> 00:17:12.840]  那些僕人有什麼做得不好
[00:17:12.840 --> 00:17:14.440]  是不是他聽足了主人的吩咐
[00:17:14.440 --> 00:17:15.240]  會聽漏
[00:17:15.240 --> 00:17:17.000]  或者是不是誤解了
[00:17:17.000 --> 00:17:18.240]  或者其實他做了的
[00:17:18.240 --> 00:17:20.360]  只不過是誤會了意思呢
[00:17:20.360 --> 00:17:21.880]  第十三節很明顯
[00:17:21.880 --> 00:17:22.600]  就說
[00:17:22.600 --> 00:17:25.600]  他叫了自己的十個僕人來
[00:17:25.600 --> 00:17:28.600]  交給他們十證人質說
[00:17:28.600 --> 00:17:30.800]  你們去做生意
[00:17:30.800 --> 00:17:32.560]  直到我回來
[00:17:32.560 --> 00:17:33.920]  我會
[00:17:33.920 --> 00:17:35.560]  放多一點focus在
[00:17:35.560 --> 00:17:37.080]  直到我回來裡面
[00:17:37.080 --> 00:17:37.840]  為什麼呢
[00:17:38.040 --> 00:17:40.560]  因為剛才說了這段經文是說主在來的
[00:17:40.560 --> 00:17:42.400]  那麼我們要想一下
[00:17:42.400 --> 00:17:45.000]  為什麼耶穌用這個比喻說主在來呢
[00:17:45.000 --> 00:17:46.760]  直到我回來就是
[00:17:46.760 --> 00:17:50.080]  這個主人吩咐了那群僕人要做一些事情
[00:17:50.080 --> 00:17:52.080]  其實做那些事情是不是最重要呢
[00:17:52.080 --> 00:17:53.840]  不知道 待會再看
[00:17:53.840 --> 00:17:55.200]  就是做生意在這裡
[00:17:55.200 --> 00:17:57.920]  但是強調就是要做到什麼時候
[00:17:57.920 --> 00:17:59.520]  直到我回來的時候
[00:17:59.520 --> 00:18:01.840]  主人沒有說什麼時候回來
[00:18:01.840 --> 00:18:03.160]  沒有
[00:18:03.160 --> 00:18:05.040]  主人知不知道自己什麼時候回來
[00:18:05.040 --> 00:18:06.960]  其實可能他都不知道
[00:18:06.960 --> 00:18:08.040]  他要等到那個
[00:18:08.040 --> 00:18:10.640]  最終授權給他做王的人說的嘛
[00:18:10.640 --> 00:18:12.920]  所以耶穌有時候跟門徒說
[00:18:12.920 --> 00:18:14.280]  你什麼時候回來啊
[00:18:14.280 --> 00:18:15.160]  主耶穌說我
[00:18:15.160 --> 00:18:17.000]  作為人子的時候我不知道
[00:18:17.000 --> 00:18:19.720]  我回到天父那裡我就知道了
[00:18:19.720 --> 00:18:20.600]  不是
[00:18:20.600 --> 00:18:22.640]  耶穌不是全能的人什麼都知道的嗎
[00:18:22.640 --> 00:18:24.840]  因為耶穌在地上道成國生的時候
[00:18:24.840 --> 00:18:26.080]  都有他的限制
[00:18:26.080 --> 00:18:27.760]  但是當他得到
[00:18:27.760 --> 00:18:29.840]  得到天上所有的權命的時候
[00:18:29.840 --> 00:18:30.560]  他什麼都知道
[00:18:30.560 --> 00:18:31.680]  他知道自己什麼時候回來
[00:18:31.680 --> 00:18:32.560]  所以
[00:18:32.560 --> 00:18:34.800]  為什麼主在來這麼曖昧呢
[00:18:34.800 --> 00:18:35.880]  不知道什麼時候回來的
[00:18:36.080 --> 00:18:37.200]  我們就不斷在這裡等
[00:18:37.200 --> 00:18:39.400]  我們就要在主耶穌還沒回來之前
[00:18:39.400 --> 00:18:40.480]  要做好
[00:18:40.480 --> 00:18:42.080]  耶穌給我們的吩咐
[00:18:42.080 --> 00:18:43.560]  我快了
[00:18:43.560 --> 00:18:45.080]  已經下到應用那裡了
[00:18:45.080 --> 00:18:46.280]  第二
[00:18:46.280 --> 00:18:47.040]  我們看看
[00:18:47.040 --> 00:18:48.360]  那些僕人怎麼回應
[00:18:48.360 --> 00:18:49.800]  那我就倒一倒轉
[00:18:49.800 --> 00:18:51.280]  我們就不跟那個次序
[00:18:51.280 --> 00:18:53.520]  次序是先講了良善的僕人
[00:18:53.520 --> 00:18:55.120]  我們先看看惡僕
[00:18:55.120 --> 00:18:56.440]  不是
[00:18:56.440 --> 00:18:58.680]  惡僕這個字也是那個主人
[00:18:58.680 --> 00:18:59.800]  就是比喻裡面的主人
[00:18:59.800 --> 00:19:02.360]  評價那個僕人做得不好的地方
[00:19:02.360 --> 00:19:03.280]  叫惡僕
[00:19:03.280 --> 00:19:05.960]  那個人是怎麼回應的呢
[00:19:05.960 --> 00:19:07.280]  不如大家幫我讀吧
[00:19:07.280 --> 00:19:08.000]  我講了很多東西了
[00:19:08.000 --> 00:19:08.360]  好
[00:19:08.360 --> 00:19:09.560]  二十字和二十字一起讀
[00:19:09.560 --> 00:19:10.320]  一二三
[00:19:10.320 --> 00:19:12.160]  又有一個人來
[00:19:12.160 --> 00:19:24.480]  因為你是嚴厲的人
[00:19:24.480 --> 00:19:27.000]  沒有放的也要去拿
[00:19:27.000 --> 00:19:30.080]  沒有中的也要去收
[00:19:30.080 --> 00:19:30.680]  好
[00:19:30.680 --> 00:19:33.360]  我也很快
[00:19:33.360 --> 00:19:35.440]  我自己的稿也來不及了
[00:19:36.080 --> 00:19:36.680]  好
[00:19:36.680 --> 00:19:38.440]  我漏講了一件事
[00:19:38.440 --> 00:19:40.400]  你知道一定銀子有多少嗎?
[00:19:40.400 --> 00:19:43.360]  又跟大家玩一下數學了
[00:19:43.360 --> 00:19:45.360]  上次講窮寡婦
[00:19:45.360 --> 00:19:47.080]  就好像什麼一尼
[00:19:47.080 --> 00:19:48.760]  一尼一個C
[00:19:48.760 --> 00:19:50.520]  或者很少錢
[00:19:50.520 --> 00:19:51.600]  最小的銀幣
[00:19:51.600 --> 00:19:53.160]  那個寡婦奉獻
[00:19:53.160 --> 00:19:55.160]  這裡是在講一定銀子
[00:19:55.160 --> 00:19:57.480]  其實原文是一個尼拿
[00:19:57.480 --> 00:20:00.440]  一個尼拿就是100的德拿尼
[00:20:00.440 --> 00:20:03.800]  很多希臘文當時他們的錢幣的名字
[00:20:03.800 --> 00:20:04.960]  簡單來講就是
[00:20:05.200 --> 00:20:06.560]  100天的工資
[00:20:06.560 --> 00:20:08.280]  或者3個月的工資
[00:20:08.280 --> 00:20:12.840]  你當然每個人的收入都不同了
[00:20:12.840 --> 00:20:14.360]  你將你的收入
[00:20:14.360 --> 00:20:15.720]  借乘3
[00:20:15.720 --> 00:20:16.920]  就是這麼多了
[00:20:16.920 --> 00:20:19.040]  我假設一個普通的城市
[00:20:19.040 --> 00:20:21.200]  因為香港也是一個高收入的城市
[00:20:21.200 --> 00:20:23.240]  我當一個普通的城市
[00:20:23.240 --> 00:20:25.840]  100元就是一天的工資
[00:20:25.840 --> 00:20:27.520]  不知道大家覺得高還是低
[00:20:27.520 --> 00:20:30.160]  那乘回100天就是1萬元
[00:20:30.160 --> 00:20:32.960]  所以當時應該每個僕人
[00:20:32.960 --> 00:20:34.360]  都要人人1萬元
[00:20:34.360 --> 00:20:35.680]  人人1萬元
[00:20:35.680 --> 00:20:36.920]  都挺好的
[00:20:36.920 --> 00:20:40.000]  就算我們消費券也是人人5千元
[00:20:40.000 --> 00:20:41.680]  他有1萬元給你用
[00:20:41.680 --> 00:20:43.320]  那你會怎麼用呢?
[00:20:43.320 --> 00:20:44.880]  就等於現在
[00:20:44.880 --> 00:20:47.280]  突然間我們每個人都給你1萬元
[00:20:47.280 --> 00:20:48.440]  你會在未來
[00:20:48.440 --> 00:20:49.320]  怎麼用呢?
[00:20:49.320 --> 00:20:53.160]  在我不說什麼時候要終止
[00:20:53.160 --> 00:20:54.640]  你經常說這個遊戲什麼時候結束的
[00:20:54.640 --> 00:20:57.000]  是不是有3天的時間
[00:20:57.000 --> 00:20:57.920]  或者3個月的時間
[00:20:57.920 --> 00:20:58.600]  不知道的
[00:20:58.600 --> 00:21:00.840]  總之你就要好好運用1萬元
[00:21:00.840 --> 00:21:02.200]  那你會怎麼運用呢?
[00:21:02.600 --> 00:21:05.680]  二十節說的那個僕人就是這樣運用的
[00:21:05.680 --> 00:21:06.480]  他怎麼運用呢?
[00:21:06.480 --> 00:21:08.280]  他就
[00:21:08.280 --> 00:21:13.080]  我也是將那1萬元找些手巾包好
[00:21:13.080 --> 00:21:14.760]  接著收起來
[00:21:14.760 --> 00:21:16.080]  現在全都給你了
[00:21:16.080 --> 00:21:19.640]  完全無風不動
[00:21:19.640 --> 00:21:21.560]  沒有多的也沒有少的
[00:21:21.560 --> 00:21:22.240]  為什麼呢?
[00:21:22.240 --> 00:21:23.800]  有一次他直接說了為什麼
[00:21:23.800 --> 00:21:25.680]  因為我怕了你
[00:21:25.680 --> 00:21:27.640]  你是那些嚴厲的人
[00:21:27.640 --> 00:21:29.280]  沒有放的就要拿
[00:21:29.280 --> 00:21:30.720]  沒有中的就要收
[00:21:30.720 --> 00:21:33.960]  所以我還是這樣做比較好
[00:21:33.960 --> 00:21:35.400]  好了
[00:21:35.400 --> 00:21:38.480]  主人又怎麼評語他呢?
[00:21:38.480 --> 00:21:41.680]  主人第一句就說
[00:21:41.680 --> 00:21:42.880]  你這個僕
[00:21:42.880 --> 00:21:44.160]  馬上給他一個評語
[00:21:44.160 --> 00:21:45.600]  僕
[00:21:45.600 --> 00:21:48.600]  僕呢
[00:21:48.600 --> 00:21:51.960]  僕這個字是邪惡的
[00:21:51.960 --> 00:21:55.320]  我讀回原文那本書的意思
[00:21:55.320 --> 00:21:57.720]  低賤墮落的意思
[00:21:57.720 --> 00:21:59.520]  就是一個很嚴厲的
[00:22:00.320 --> 00:22:01.920]  在這個僕人的身上
[00:22:01.920 --> 00:22:04.400]  我要憑你的話定你的罪
[00:22:04.400 --> 00:22:06.640]  你既知道我是嚴厲的人
[00:22:06.640 --> 00:22:07.880]  沒有放下的要去拿
[00:22:07.880 --> 00:22:09.040]  沒有中的要去收
[00:22:09.040 --> 00:22:10.760]  但是我想說清楚
[00:22:10.760 --> 00:22:13.800]  不是代表主人承認自己是一個嚴厲的人
[00:22:13.800 --> 00:22:14.480]  是這樣
[00:22:14.480 --> 00:22:17.240]  而是我用你的話來定你的罪
[00:22:17.240 --> 00:22:18.520]  就是你覺得我是這樣就好
[00:22:18.520 --> 00:22:19.800]  我就用這樣的方式
[00:22:19.800 --> 00:22:21.120]  來懲戒你
[00:22:21.120 --> 00:22:24.120]  為什麼你不將我給你的那1萬元
[00:22:24.120 --> 00:22:26.280]  拿去銀行都能夠收到利息
[00:22:26.280 --> 00:22:29.120]  最簡單最基本最容易最安全的方法
[00:22:29.120 --> 00:22:30.280]  你都不做
[00:22:31.320 --> 00:22:32.680]  所以
[00:22:32.680 --> 00:22:34.400]  他的結果是怎樣的
[00:22:34.400 --> 00:22:36.200]  於是
[00:22:36.200 --> 00:22:37.880]  主人對著其他人說
[00:22:37.880 --> 00:22:39.040]  將他那一錠銀
[00:22:39.040 --> 00:22:41.040]  給那有10錠的那個
[00:22:41.040 --> 00:22:42.440]  總之簡單來說
[00:22:42.440 --> 00:22:43.960]  他那1萬元沒有了
[00:22:43.960 --> 00:22:45.400]  他所有的沒有了
[00:22:45.400 --> 00:22:53.720]  我們有什麼可以在惡毒裡面去反省呢
[00:22:53.720 --> 00:22:56.400]  我剛才說
[00:22:56.400 --> 00:22:59.440]  我們也可以參考馬德荒25章的
[00:22:59.440 --> 00:23:01.720]  但是不是一模一樣的參考
[00:23:01.720 --> 00:23:03.720]  有些可以類近的地方
[00:23:03.720 --> 00:23:05.800]  在25章26節
[00:23:05.800 --> 00:23:08.400]  當時主人評價那個僕人
[00:23:08.400 --> 00:23:10.160]  不單單是惡是懶
[00:23:10.160 --> 00:23:12.160]  又惡又懶的僕人
[00:23:12.160 --> 00:23:13.480]  就是懶散
[00:23:13.480 --> 00:23:15.680]  怠妥
[00:23:15.680 --> 00:23:17.200]  退縮的意思
[00:23:17.200 --> 00:23:20.160]  我在思想
[00:23:20.160 --> 00:23:24.920]  究竟那個惡僕為什麼受到這麼嚴厲的評價呢
[00:23:24.920 --> 00:23:26.560]  他做錯了什麼呢
[00:23:26.920 --> 00:23:30.000]  他藏起了錢在手巾裡面
[00:23:30.000 --> 00:23:32.120]  是不是真的這麼大罪大惡極
[00:23:32.120 --> 00:23:35.000]  得到這麼惡劣的評語呢
[00:23:35.000 --> 00:23:37.520]  我在這裡反覆思想
[00:23:37.520 --> 00:23:38.840]  我想了很久
[00:23:38.840 --> 00:23:41.440]  他說
[00:23:41.440 --> 00:23:44.520]  他是不是真的沒有聽主人的吩咐呢
[00:23:44.520 --> 00:23:45.880]  是,他真的沒有聽到
[00:23:45.880 --> 00:23:48.920]  因為主人說要去做生意
[00:23:48.920 --> 00:23:50.640]  直到我回來的日子
[00:23:50.640 --> 00:23:53.120]  他根本就沒有做過生意
[00:23:53.120 --> 00:23:54.440]  甚至乎
[00:23:54.440 --> 00:23:56.200]  他沒有等主人回來
[00:23:56.200 --> 00:23:57.200]  為什麼呢
[00:23:57.200 --> 00:24:00.400]  因為當他決定將這些錢包在一萬
[00:24:00.400 --> 00:24:02.040]  將一萬塊錢包在手上的時候
[00:24:02.040 --> 00:24:03.720]  他已經決定不等主人回來了
[00:24:03.720 --> 00:24:04.720]  我已經決定了
[00:24:04.720 --> 00:24:06.000]  我不會動他了
[00:24:06.000 --> 00:24:09.040]  他沒有好好等候主人這段時間
[00:24:09.040 --> 00:24:10.560]  去運用這些錢
[00:24:10.560 --> 00:24:13.760]  所以他是完全沒有聽主人的吩咐
[00:24:13.760 --> 00:24:15.280]  為什麼不聽呢
[00:24:15.280 --> 00:24:17.200]  經文說
[00:24:17.200 --> 00:24:19.600]  我怕你,我怕了你
[00:24:19.600 --> 00:24:22.280]  他是真的怕還是假的怕呢
[00:24:22.280 --> 00:24:23.960]  其實我看這些色經說話
[00:24:23.960 --> 00:24:25.440]  他都可能不是很怕
[00:24:25.440 --> 00:24:26.440]  如果真的怕
[00:24:26.440 --> 00:24:28.080]  你怕主人會說
[00:24:28.080 --> 00:24:30.360]  你又惡,又這樣那樣
[00:24:30.360 --> 00:24:31.200]  我真的怕你
[00:24:31.200 --> 00:24:32.840]  你會跟你的老闆這樣說話
[00:24:32.840 --> 00:24:33.640]  你當然不會
[00:24:33.640 --> 00:24:35.080]  你真的怕他不會這樣說
[00:24:35.080 --> 00:24:36.600]  你不怕他就會這樣說
[00:24:36.600 --> 00:24:38.120]  所以有人說他不是真的怕
[00:24:38.120 --> 00:24:39.200]  只是藉口
[00:24:39.200 --> 00:24:41.000]  但我當他真的怕
[00:24:41.000 --> 00:24:42.720]  我當他真的怕,他怕什麼呢
[00:24:42.720 --> 00:24:46.040]  他就是完全看到主人負面的事情
[00:24:46.040 --> 00:24:47.160]  是很嚴厲的
[00:24:47.160 --> 00:24:48.440]  是要求很高的
[00:24:48.440 --> 00:24:49.720]  是
[00:24:49.720 --> 00:24:50.960]  他都很怕自己
[00:24:50.960 --> 00:24:52.320]  我做生意可能會
[00:24:52.320 --> 00:24:53.560]  沒有風險的
[00:24:53.560 --> 00:24:54.080]  可能
[00:24:54.080 --> 00:24:55.160]  你以為一定賺嗎
[00:24:55.160 --> 00:24:56.080]  如果一定賺的話
[00:24:56.080 --> 00:24:58.160]  就不用做生意了
[00:24:58.160 --> 00:24:58.920]  可能會虧損的
[00:24:58.920 --> 00:24:59.800]  虧損了怎麼辦呢
[00:24:59.800 --> 00:25:01.600]  虧損了回來給主人罵的
[00:25:01.600 --> 00:25:03.000]  我賠不起的
[00:25:03.000 --> 00:25:04.080]  諸如此類
[00:25:04.080 --> 00:25:06.160]  所以
[00:25:06.160 --> 00:25:08.440]  我去反省這個惡瀆的時候就是
[00:25:08.440 --> 00:25:10.080]  他怕些什麼
[00:25:10.080 --> 00:25:12.360]  而他真的沒有等過主人
[00:25:12.360 --> 00:25:13.360]  沒有等過主人
[00:25:13.360 --> 00:25:15.000]  我又很想邀請大家
[00:25:15.000 --> 00:25:15.920]  你也想一下
[00:25:15.920 --> 00:25:18.880]  你站在這個惡瀆的處境裡面
[00:25:18.880 --> 00:25:20.360]  你有沒有什麼怕呢
[00:25:20.360 --> 00:25:24.120]  如果耶穌這樣安排這個
[00:25:24.320 --> 00:25:25.720]  就是你等他回來的時候
[00:25:25.720 --> 00:25:27.600]  你在這段時間你會怎麼回應呢
[00:25:27.600 --> 00:25:34.920]  其實我覺得
[00:25:34.920 --> 00:25:36.760]  我會評價這個僕人是一個
[00:25:36.760 --> 00:25:38.360]  不自由的僕人
[00:25:38.360 --> 00:25:39.520]  不自由的僕人
[00:25:39.520 --> 00:25:40.240]  為什麼呢
[00:25:40.240 --> 00:25:42.720]  他可能跟主人的關係
[00:25:42.720 --> 00:25:44.160]  就真的純粹是
[00:25:44.160 --> 00:25:45.120]  你是主
[00:25:45.120 --> 00:25:45.960]  我是僕
[00:25:45.960 --> 00:25:49.000]  其實在原文這個僕是奴隸的意思
[00:25:49.000 --> 00:25:53.920]  他純粹是一個奴隸
[00:25:53.920 --> 00:25:55.760]  他沒有當自己是一個
[00:25:55.760 --> 00:25:56.960]  人
[00:25:56.960 --> 00:25:58.280]  來看自己
[00:25:58.280 --> 00:25:59.920]  他好像完全沒有自由
[00:25:59.920 --> 00:26:00.920]  他很多事情害怕
[00:26:00.920 --> 00:26:02.640]  很多事情阻攔著自己
[00:26:02.640 --> 00:26:07.720]  或者我們看完良僕的時候
[00:26:07.720 --> 00:26:08.760]  良善的僕人裡面
[00:26:08.760 --> 00:26:11.520]  可以再多一點點立體的層面去思想
[00:26:11.520 --> 00:26:14.440]  我們看看良善的僕人又會有什麼情況
[00:26:14.440 --> 00:26:15.640]  那個吩咐不用說了
[00:26:15.640 --> 00:26:16.360]  主人吩咐
[00:26:16.360 --> 00:26:18.200]  在僕人的行動裡面
[00:26:18.200 --> 00:26:19.720]  有兩個不同的僕人
[00:26:19.720 --> 00:26:21.600]  一個就是頭一個上來
[00:26:22.480 --> 00:26:24.720]  就說我將這一錠銀
[00:26:24.720 --> 00:26:26.640]  就是一萬塊變成了十萬塊
[00:26:26.640 --> 00:26:27.040]  哇
[00:26:27.040 --> 00:26:27.720]  十倍
[00:26:27.720 --> 00:26:29.320]  第十八節
[00:26:29.320 --> 00:26:30.440]  第二個又來
[00:26:30.440 --> 00:26:33.320]  主人我將這一錠銀變成了五錠銀
[00:26:33.320 --> 00:26:34.480]  就是五萬塊
[00:26:34.480 --> 00:26:36.520]  一個就成大十倍
[00:26:36.520 --> 00:26:37.840]  一個成大五倍
[00:26:37.840 --> 00:26:40.680]  這個僕人的行動很好
[00:26:40.680 --> 00:26:44.320]  主人的評語和僕人的結果一起說了
[00:26:44.320 --> 00:26:47.080]  在第十七節和第十九節說
[00:26:47.080 --> 00:26:48.560]  主人對他說
[00:26:48.560 --> 00:26:49.160]  好
[00:26:49.160 --> 00:26:50.200]  我善良的僕人
[00:26:50.200 --> 00:26:52.920]  這個好字是一個很好的評語
[00:26:52.920 --> 00:26:54.480]  好像創世紀那樣
[00:26:54.480 --> 00:26:56.440]  上帝看到他所創造的一切
[00:26:56.440 --> 00:26:56.960]  好
[00:26:56.960 --> 00:26:58.000]  Excellent
[00:26:58.000 --> 00:26:58.760]  Well done
[00:26:58.760 --> 00:26:59.640]  欣賞
[00:26:59.640 --> 00:27:00.280]  見蠟
[00:27:00.280 --> 00:27:01.120]  他
[00:27:01.120 --> 00:27:02.680]  看到的這兩個僕人
[00:27:02.680 --> 00:27:05.480]  然後他更加稱讚這個僕人是
[00:27:05.480 --> 00:27:07.200]  善良的僕人
[00:27:07.200 --> 00:27:08.240]  善良的僕人
[00:27:08.240 --> 00:27:11.120]  你既在這最小的事上
[00:27:11.120 --> 00:27:11.680]  中心
[00:27:11.680 --> 00:27:14.080]  你有權並管十座城
[00:27:14.080 --> 00:27:15.680]  第十九節
[00:27:15.680 --> 00:27:17.640]  主人對那五錠銀
[00:27:17.640 --> 00:27:19.160]  就是五萬塊那個賺到
[00:27:19.400 --> 00:27:21.160]  就是說主人也對這個說
[00:27:21.160 --> 00:27:22.400]  你管五座城
[00:27:22.400 --> 00:27:24.840]  這裡又要一點點澄清誤解
[00:27:24.840 --> 00:27:25.440]  有人說
[00:27:25.440 --> 00:27:27.240]  多明顯不同的
[00:27:27.240 --> 00:27:29.160]  就是十座城那個
[00:27:29.160 --> 00:27:31.760]  就是十錠銀那個就多一點說話
[00:27:31.760 --> 00:27:34.400]  五錠銀那個就只有一句而已
[00:27:34.400 --> 00:27:35.080]  這個呢
[00:27:35.080 --> 00:27:36.280]  其實我看
[00:27:36.280 --> 00:27:37.600]  都是看《釋經書》說
[00:27:37.600 --> 00:27:38.080]  其實
[00:27:38.080 --> 00:27:44.160]  主人是同樣欣賞一模一樣這兩個的僕人
[00:27:44.160 --> 00:27:46.560]  也是欣賞來讚賞他們的
[00:27:46.560 --> 00:27:47.400]  但是在
[00:27:47.720 --> 00:27:49.480]  希臘文的寫作手法裡面
[00:27:49.480 --> 00:27:51.280]  作者若果發覺
[00:27:51.280 --> 00:27:53.720]  那些東西是在一個平衡句子裡面
[00:27:53.720 --> 00:27:55.280]  是重複的話
[00:27:55.280 --> 00:27:56.960]  第二句的時候
[00:27:56.960 --> 00:27:57.960]  就只會將
[00:27:57.960 --> 00:27:59.720]  和第一句不同的東西
[00:27:59.720 --> 00:28:00.600]  寫出來
[00:28:00.600 --> 00:28:02.680]  同樣的東西就省略了
[00:28:02.680 --> 00:28:03.920]  省回一些篇幅
[00:28:03.920 --> 00:28:04.720]  這樣的意思而已
[00:28:04.720 --> 00:28:07.600]  所以我們可以這樣理解第十九節就是
[00:28:07.600 --> 00:28:09.440]  主人對他說
[00:28:09.440 --> 00:28:10.360]  好
[00:28:10.360 --> 00:28:11.720]  我這善良的僕人
[00:28:11.720 --> 00:28:14.320]  你既在最小的事上中心
[00:28:14.320 --> 00:28:17.280]  你有權並管五座城
[00:28:18.360 --> 00:28:19.440]  我想強調
[00:28:19.440 --> 00:28:22.520]  這個十錠銀和五錠銀兩個僕人
[00:28:22.520 --> 00:28:23.800]  是被
[00:28:23.800 --> 00:28:26.440]  被主人同樣地欣賞
[00:28:26.440 --> 00:28:27.840]  同樣地
[00:28:27.840 --> 00:28:30.600]  得到他們的讚賞
[00:28:30.600 --> 00:28:33.160]  這裡為什麼這麼重要呢?
[00:28:33.160 --> 00:28:34.520]  我想強調一件事就是
[00:28:34.520 --> 00:28:36.360]  不是代表你
[00:28:36.360 --> 00:28:37.240]  做到
[00:28:37.240 --> 00:28:38.760]  為神做到多一點東西
[00:28:38.760 --> 00:28:40.960]  這個就是為神做到少一點東西
[00:28:40.960 --> 00:28:43.360]  其實那些東西都不知道怎麼衡量的
[00:28:43.360 --> 00:28:47.160]  我們的主耶穌就會有不同的眼光
[00:28:47.160 --> 00:28:47.680]  不是的
[00:28:48.360 --> 00:28:49.760]  他其實同樣地欣賞
[00:28:49.760 --> 00:28:50.400]  因為他們是
[00:28:50.400 --> 00:28:51.600]  中心
[00:28:51.600 --> 00:28:53.280]  其實最重要的是
[00:28:53.280 --> 00:28:54.040]  中心
[00:28:54.040 --> 00:28:56.160]  甚至乎那裡說
[00:28:56.160 --> 00:28:57.720]  在最小的事上中心
[00:28:57.720 --> 00:28:58.760]  這個我們經常記住的
[00:28:58.760 --> 00:29:00.160]  我們要在最小的事上中心
[00:29:00.160 --> 00:29:01.720]  其實在原文裡面
[00:29:01.720 --> 00:29:03.680]  是沒有「事」這個字的
[00:29:03.680 --> 00:29:04.840]  只是「最少」
[00:29:04.840 --> 00:29:08.280]  他強調在一些很微小的東西裡面
[00:29:08.280 --> 00:29:08.800]  中心
[00:29:08.800 --> 00:29:09.800]  但是翻譯就是
[00:29:09.800 --> 00:29:10.760]  你的東西不知道怎麼翻譯
[00:29:10.760 --> 00:29:11.880]  就要弄一個「事」字在這裡
[00:29:11.880 --> 00:29:13.320]  譬如是small drop
[00:29:13.320 --> 00:29:14.320]  small task
[00:29:14.320 --> 00:29:15.280]  small thing
[00:29:15.720 --> 00:29:17.720]  即是在中文翻譯多數用「事」這個字
[00:29:17.720 --> 00:29:19.600]  但是強調不是「事」
[00:29:19.600 --> 00:29:20.840]  是「少」
[00:29:20.840 --> 00:29:23.520]  我們要在很微小的東西裡面
[00:29:23.520 --> 00:29:24.680]  去中心
[00:29:24.680 --> 00:29:26.440]  上帝
[00:29:26.440 --> 00:29:27.040]  耶穌
[00:29:27.040 --> 00:29:27.800]  就會喜悅
[00:29:27.800 --> 00:29:31.000]  更加不是強調「管我五座城」
[00:29:31.000 --> 00:29:33.280]  因為看回《馬太方》二十五章
[00:29:33.280 --> 00:29:34.680]  主人是說
[00:29:34.680 --> 00:29:35.200]  你來
[00:29:35.200 --> 00:29:37.360]  跟我一起分享我的喜悅
[00:29:37.360 --> 00:29:39.160]  分享我的王權
[00:29:39.160 --> 00:29:40.960]  分享我所擁有的
[00:29:40.960 --> 00:29:44.680]  其實在主在來的時候
[00:29:44.680 --> 00:29:45.720]  在天國裡面
[00:29:45.720 --> 00:29:48.240]  什麼是上帝給我們的讚賞呢?
[00:29:48.240 --> 00:29:51.720]  不是說你可以管十座香港城市
[00:29:51.720 --> 00:29:55.640]  管三座英國倫敦
[00:29:55.640 --> 00:29:57.280]  我覺得不是這些
[00:29:57.280 --> 00:29:59.000]  我去到天國也不稀罕這些東西
[00:29:59.000 --> 00:30:00.840]  我希望擁有的就是
[00:30:00.840 --> 00:30:02.520]  能夠和我們所愛
[00:30:02.520 --> 00:30:03.760]  我們的主耶穌基督
[00:30:03.760 --> 00:30:05.320]  一起分享祂的喜樂
[00:30:05.320 --> 00:30:06.800]  分享祂的豐盛
[00:30:06.800 --> 00:30:08.720]  分享祂的祝福
[00:30:08.720 --> 00:30:10.080]  這個
[00:30:10.080 --> 00:30:11.840]  就是在天國裡面
[00:30:11.840 --> 00:30:14.200]  主要賞賜給
[00:30:14.640 --> 00:30:15.480]  忠心的人
[00:30:15.480 --> 00:30:19.240]  而在這裡我再思想多一點
[00:30:19.240 --> 00:30:21.000]  什麼叫做忠心呢?
[00:30:21.000 --> 00:30:24.480]  善良的僕人就是
[00:30:24.480 --> 00:30:25.480]  good 好
[00:30:25.480 --> 00:30:27.080]  和evil是相反的
[00:30:27.080 --> 00:30:29.320]  忠心是值得信賴的
[00:30:29.320 --> 00:30:31.200]  faithful的意思
[00:30:31.200 --> 00:30:33.960]  這個良善的僕人給我們看到的就是
[00:30:33.960 --> 00:30:37.160]  他是完全聽足主人吩咐去做生意
[00:30:37.160 --> 00:30:39.040]  而且他願意去做
[00:30:39.040 --> 00:30:40.320]  願意去等
[00:30:40.320 --> 00:30:43.720]  做到主人再回來的時候
[00:30:44.400 --> 00:30:45.920]  為什麼他不害怕呢?
