
[00:00:00.000 --> 00:00:02.240]  好,等節目讓我們聽神的道義
[00:16:04.160 --> 00:16:06.560]  從第17節開始有發的
[00:16:06.560 --> 00:16:09.080]  一直到最後第38節
[00:16:09.080 --> 00:16:11.240]  想講些甚麼給我們知道
[00:16:11.240 --> 00:16:13.840]  今天就和大家分享從11節開始
[00:16:13.840 --> 00:16:16.160]  一直到最後38節
[00:16:16.160 --> 00:16:19.640]  我逐小段小段地講
[00:16:19.640 --> 00:16:20.960]  我們逐段逐段地講
[00:16:20.960 --> 00:16:23.640]  我不敢說我今天可以講完
[00:16:23.640 --> 00:16:24.880]  不敢講今天可以講
[00:16:24.880 --> 00:16:26.480]  我們先講一部份
[00:16:26.480 --> 00:16:27.320]  先講一部份
[00:16:27.320 --> 00:16:30.800]  我先看頭的第18節到第19節
[00:16:30.800 --> 00:16:32.600]  從18到19節
[00:16:32.600 --> 00:16:34.960]  我們找到之後一起再讀多一次好嗎?
[00:16:34.960 --> 00:16:36.640]  我們一起來讀一遍
[00:16:36.640 --> 00:16:37.880]  好,第18節
[00:16:37.880 --> 00:16:39.400]  18節
[00:16:39.400 --> 00:16:42.520]  他們來了,保羅就說
[00:16:42.520 --> 00:16:47.680]  你們知道,自從我到亞細亞的日子以來
[00:16:47.680 --> 00:16:51.520]  在你們中間始終為人如何
[00:16:51.520 --> 00:16:54.640]  侍奉主,凡事謙卑
[00:16:54.640 --> 00:17:00.800]  眼中流淚,又因猶太人的謀害經歷試煉
[00:17:00.800 --> 00:17:03.000]  好,我們讀到這裏為止
[00:17:03.000 --> 00:17:05.360]  保羅在這裏指出一件事情
[00:17:05.360 --> 00:17:07.200]  保羅在這裏指出一件事
[00:17:07.200 --> 00:17:10.480]  保羅現在要去的侍奉
[00:17:10.480 --> 00:17:12.520]  保羅現在要去的侍奉
[00:17:12.520 --> 00:17:14.680]  與以弗所教會的眾大兄姐妹
[00:17:14.680 --> 00:17:16.840]  其實看得非常之清楚
[00:17:16.840 --> 00:17:19.320]  以弗所教會的弟兄姐妹看得非常清楚
[00:17:19.320 --> 00:17:21.240]  保羅是一個甚麼樣的人呢?
[00:17:21.240 --> 00:17:22.400]  保羅是一個甚麼樣的人呢?
[00:17:22.400 --> 00:17:25.120]  保羅將自己已經透過三年的侍奉裏
[00:17:25.120 --> 00:17:26.480]  去否罷給他們知道
[00:17:26.480 --> 00:17:28.080]  透過三年的服侍
[00:17:28.080 --> 00:17:30.120]  保羅就否罷給大家
[00:17:30.120 --> 00:17:32.480]  保羅說他自己侍奉主的時候
[00:17:32.480 --> 00:17:35.360]  保羅說,凡事謙卑
[00:17:35.360 --> 00:17:35.960]  凡事謙卑
[00:17:35.960 --> 00:17:37.640]  眼中流淚
[00:17:37.640 --> 00:17:38.640]  眼中流淚
[00:17:38.640 --> 00:17:39.960]  弟兄姐妹
[00:17:39.960 --> 00:17:41.480]  做目者
[00:17:41.480 --> 00:17:43.320]  做為目者
[00:17:43.320 --> 00:17:47.400]  其實心腸好像做父母一樣
[00:17:47.400 --> 00:17:50.800]  心腸好像作為父母一樣
[00:17:50.800 --> 00:17:53.040]  我經常與湯傳道討論到
[00:17:53.040 --> 00:17:54.760]  牧會的問題的時候
[00:17:54.760 --> 00:17:57.680]  我經常與湯傳道討論牧會的時候
[00:17:57.680 --> 00:17:59.000]  他經常都說
[00:17:59.000 --> 00:18:01.280]  黃牧師你有沒有生幾個兒子
[00:18:01.280 --> 00:18:03.840]  在你的教會裏
[00:18:03.840 --> 00:18:05.040]  湯傳道經常問
[00:18:05.040 --> 00:18:09.320]  黃牧師你有沒有生多幾個兒女
[00:18:09.320 --> 00:18:11.360]  我不敢生
[00:18:11.360 --> 00:18:12.840]  我不敢生
[00:18:12.840 --> 00:18:14.800]  因為生了要教的
[00:18:14.800 --> 00:18:15.960]  生完了要教導
[00:18:15.960 --> 00:18:18.080]  上帝知道我的能力不是很高
[00:18:18.080 --> 00:18:19.560]  上帝知道我的能力不是很高
[00:18:19.560 --> 00:18:22.080]  所以放我在一間小一點的教會裏面
[00:18:22.080 --> 00:18:24.840]  放我在一個小教會裏面
[00:18:24.840 --> 00:18:27.120]  因為牧羊每一個信徒
[00:18:27.120 --> 00:18:29.600]  其實要花很多時間和心力
[00:18:29.600 --> 00:18:31.240]  因為牧羊每一個信徒
[00:18:31.240 --> 00:18:33.080]  就要花很多心力
[00:18:33.080 --> 00:18:34.760]  好像做父母一樣
[00:18:34.760 --> 00:18:35.920]  好像做父母一樣
[00:18:35.920 --> 00:18:38.600]  你有一個兒女
[00:18:38.600 --> 00:18:41.720]  就多一份重擔
[00:18:41.720 --> 00:18:43.320]  老實說
[00:18:43.320 --> 00:18:47.320]  就是綿乾碎濕地去養育一個兒女
[00:18:47.320 --> 00:18:50.760]  含辛茹苦地把她撫養大
[00:18:50.760 --> 00:18:53.040]  和牧羊一樣
[00:18:53.040 --> 00:18:54.120]  和父母一樣
[00:18:54.120 --> 00:18:56.400]  每一個信徒留意著她的情況
[00:18:56.400 --> 00:18:58.920]  每一個信徒留意她的狀況
[00:18:58.920 --> 00:19:01.640]  留意到她最近好像不太妥
[00:19:01.640 --> 00:19:03.720]  留意她好像最近不太妥
[00:19:03.720 --> 00:19:05.600]  那就要知道她什麼情況
[00:19:05.600 --> 00:19:07.160]  要知道她什麼狀況
[00:19:07.160 --> 00:19:09.360]  又不是你問她她一定回答你的
[00:19:09.360 --> 00:19:11.120]  有時候問她不一定會答的
[00:19:11.120 --> 00:19:17.720]  就是她有些不能言盡的困難
[00:19:17.720 --> 00:19:20.360]  有些不可以言談的問題
[00:19:20.360 --> 00:19:22.440]  那就要花時間慢慢去了解
[00:19:22.440 --> 00:19:24.000]  就要花時間慢慢去了解
[00:19:24.000 --> 00:19:25.920]  要慢慢和她討論
[00:19:25.920 --> 00:19:27.200]  和她慢慢討論
[00:19:27.200 --> 00:19:28.160]  傾談
[00:19:28.160 --> 00:19:28.680]  傾談
[00:19:28.680 --> 00:19:30.560]  了解情況之後
[00:19:30.560 --> 00:19:31.600]  了解情況之後
[00:19:31.600 --> 00:19:32.880]  還要怎麼樣
[00:19:32.880 --> 00:19:34.120]  還要怎樣呢
[00:19:34.120 --> 00:19:36.040]  有兒女的你會明白
[00:19:36.040 --> 00:19:37.600]  還要看她什麼性格
[00:19:37.600 --> 00:19:39.600]  還要看她是什麼樣的性格
[00:19:39.600 --> 00:19:42.000]  同一番話
[00:19:42.000 --> 00:19:44.760]  不是每個兒女都一樣可以這樣說的
[00:19:44.760 --> 00:19:47.880]  同一番話不是每個人都適用的
[00:19:47.880 --> 00:19:49.320]  有些兒女呢
[00:19:49.320 --> 00:19:50.840]  直一點的你就跟她說
[00:19:50.840 --> 00:19:51.880]  聰明一點吧
[00:19:51.880 --> 00:19:53.400]  這樣OK的
[00:19:53.400 --> 00:19:54.880]  如果很直的話
[00:19:54.880 --> 00:19:57.240]  你就可以說聰明一點
[00:19:57.240 --> 00:19:58.840]  但是有些不行的
[00:19:58.840 --> 00:19:59.880]  有些不行
[00:19:59.880 --> 00:20:02.080]  你要慢慢地跟她說
[00:20:02.080 --> 00:20:03.960]  讓她慢慢地明白
[00:20:03.960 --> 00:20:05.200]  要跟她慢慢去講
[00:20:05.200 --> 00:20:06.120]  慢慢去明白
[00:20:06.120 --> 00:20:08.440]  保羅說她凡事謙卑
[00:20:08.440 --> 00:20:09.480]  其實意思就是說
[00:20:09.480 --> 00:20:11.080]  我不是因為你的目者
[00:20:11.080 --> 00:20:14.080]  於是乎我要硬套一套給你
[00:20:14.080 --> 00:20:16.520]  保羅說她凡事謙卑
[00:20:16.520 --> 00:20:18.240]  不是說你是因為你是目者
[00:20:18.240 --> 00:20:20.600]  而凡事都給你
[00:20:20.600 --> 00:20:22.000]  硬套下去給你
[00:20:22.000 --> 00:20:22.920]  不是
[00:20:22.920 --> 00:20:24.760]  硬套下去給你
[00:20:24.760 --> 00:20:26.760]  謙卑的意思是什麼
[00:20:26.760 --> 00:20:27.600]  謙卑是什麼意思
[00:20:27.600 --> 00:20:29.280]  不是給你糟蹋她
[00:20:29.280 --> 00:20:30.320]  不是給你去譴責她
[00:20:30.320 --> 00:20:33.680]  這些很多教會會有的錯誤思維
[00:20:33.680 --> 00:20:35.480]  這是很多教會會有的
[00:20:35.480 --> 00:20:36.960]  目者要謙卑
[00:20:36.960 --> 00:20:37.520]  目者要謙卑
[00:20:37.520 --> 00:20:39.160]  就是我們有什麼要求
[00:20:39.160 --> 00:20:40.200]  所以我們有什麼要求
[00:20:40.200 --> 00:20:41.600]  目者都要滿足我的要求
[00:20:41.600 --> 00:20:42.760]  這就叫謙卑了
[00:20:42.760 --> 00:20:44.520]  目者都要滿足我們的要求
[00:20:44.520 --> 00:20:45.560]  這才叫謙卑
[00:20:45.560 --> 00:20:47.480]  謙卑是什麼意思
[00:20:47.480 --> 00:20:48.200]  謙卑是什麼意思
[00:20:48.200 --> 00:20:50.560]  謙卑是放低自己
[00:20:50.560 --> 00:20:51.880]  謙卑是放低自己
[00:20:51.880 --> 00:20:54.040]  體貼對方的需要
[00:20:54.040 --> 00:20:55.480]  體貼對方的需要
[00:20:55.480 --> 00:20:56.520]  體貼什麼需要
[00:20:56.520 --> 00:20:58.200]  真正她的需要
[00:20:58.200 --> 00:20:59.480]  她的真正的需要
[00:20:59.480 --> 00:21:01.080]  然後在這個過程當中
[00:21:01.080 --> 00:21:02.240]  在這個過程當中
[00:21:02.240 --> 00:21:04.480]  能夠在上帝的裏面
[00:21:04.480 --> 00:21:05.680]  能夠在上帝裏面
[00:21:05.680 --> 00:21:07.600]  用上帝的教導
[00:21:07.600 --> 00:21:08.840]  用上帝的教導
[00:21:08.840 --> 00:21:09.840]  告訴她知道
[00:21:09.840 --> 00:21:10.520]  告訴她知道
[00:21:10.520 --> 00:21:11.960]  陪她走
[00:21:11.960 --> 00:21:12.640]  陪她一起走
[00:21:12.640 --> 00:21:14.360]  這種叫做謙卑
[00:21:14.360 --> 00:21:16.000]  這就是謙卑
[00:21:16.000 --> 00:21:16.640]  不是的
[00:21:16.640 --> 00:21:18.520]  牧師要聽我說什麼
[00:21:18.520 --> 00:21:19.120]  她要聽什麼
[00:21:19.120 --> 00:21:20.520]  那她就叫謙卑了
[00:21:20.520 --> 00:21:22.440]  不是說牧師要聽我的話
[00:21:22.440 --> 00:21:24.000]  我說什麼她做什麼
[00:21:24.000 --> 00:21:24.640]  這是謙卑
[00:21:24.640 --> 00:21:26.040]  不是的
[00:21:26.040 --> 00:21:27.640]  是要了解她的需要
[00:21:27.640 --> 00:21:29.400]  了解她的需要
[00:21:29.400 --> 00:21:30.200]  並且怎麼樣
[00:21:30.200 --> 00:21:31.800]  眼中流淚
[00:21:31.800 --> 00:21:33.160]  並且眼中流淚
[00:21:33.160 --> 00:21:35.800]  我想到一個耶穌的教訓
[00:21:35.800 --> 00:21:37.880]  所以我們想到一個耶穌的教訓
[00:21:37.880 --> 00:21:40.200]  與喜樂的人同笑
[00:21:40.200 --> 00:21:42.040]  與喜樂的人同笑
[00:21:42.040 --> 00:21:42.840]  同喜樂
[00:21:42.840 --> 00:21:43.280]  同喜樂
[00:21:43.280 --> 00:21:45.280]  但與哀哭的人同哭
[00:21:45.280 --> 00:21:47.240]  與哀哭的人同哭
[00:21:47.240 --> 00:21:48.240]  這是什麼意思
[00:21:48.240 --> 00:21:49.160]  這是什麼意思呢
[00:21:49.160 --> 00:21:51.800]  你跟她身同感受
[00:21:51.800 --> 00:21:54.000]  你跟她身同感受
[00:21:54.000 --> 00:21:55.200]  她難受
[00:21:55.200 --> 00:21:55.800]  她難受
[00:21:55.800 --> 00:21:58.160]  你都應該體會到她的難受
[00:21:58.160 --> 00:22:00.080]  你應該體會到她難受
[00:22:00.080 --> 00:22:01.240]  丁師妹你知不知道
[00:22:01.240 --> 00:22:02.400]  做父母一樣的
[00:22:02.400 --> 00:22:03.200]  我相信在這裏
[00:22:03.200 --> 00:22:04.080]  大家做父母的
[00:22:04.080 --> 00:22:05.280]  你都明白這一點
[00:22:05.280 --> 00:22:06.440]  我相信作為父母
[00:22:06.440 --> 00:22:07.800]  大家都明白這一點
[00:22:07.800 --> 00:22:11.640]  當你自己的子女受傷害的時候
[00:22:11.640 --> 00:22:13.520]  當你兒女受傷害的時候
[00:22:13.520 --> 00:22:14.760]  他既然痛了
[00:22:14.760 --> 00:22:15.600]  他當然痛了
[00:22:15.600 --> 00:22:16.600]  但你還不痛
[00:22:16.600 --> 00:22:17.760]  但你更痛
[00:22:17.760 --> 00:22:19.240]  這份心情
[00:22:19.240 --> 00:22:21.800]  是上帝推動保羅去侍奉
[00:22:21.800 --> 00:22:24.080]  這份心情是上帝推動保羅去侍奉
[00:22:24.080 --> 00:22:26.000]  同樣作為父母一樣
[00:22:26.000 --> 00:22:26.800]  同樣作為父母
[00:22:26.800 --> 00:22:29.200]  當如果你體會到你子女的痛
[00:22:29.200 --> 00:22:31.480]  不是叫你一直痛下去
[00:22:31.480 --> 00:22:32.920]  當你看到兒女的痛
[00:22:32.920 --> 00:22:34.440]  你不是一直這樣痛下去
[00:22:34.440 --> 00:22:37.600]  而是推動你怎樣去幫助他
[00:22:37.600 --> 00:22:39.080]  而是推動你怎樣去幫助他
[00:22:39.080 --> 00:22:42.200]  這個正正就是保羅在這裏所講的題目
[00:22:42.200 --> 00:22:44.120]  這是這裏保羅所講的題目
[00:22:44.120 --> 00:22:45.560]  為甚麼會痛
[00:22:45.560 --> 00:22:46.200]  為甚麼會痛
[00:22:46.200 --> 00:22:47.400]  保羅接著說
[00:22:47.400 --> 00:22:48.120]  保羅接著說
[00:22:48.120 --> 00:22:49.480]  因為怎樣
[00:22:49.480 --> 00:22:52.160]  猶太人的謀害
[00:22:52.160 --> 00:22:54.200]  正在經歷試煉
[00:22:54.200 --> 00:22:55.920]  因為猶太人的謀害
[00:22:55.920 --> 00:22:56.760]  正在經歷試煉
[00:22:56.760 --> 00:22:58.080]  這番說話講甚麼
[00:22:58.080 --> 00:23:00.440]  正正就是十九章所講的事情
[00:23:00.440 --> 00:23:02.320]  這是十九章所講的事情
[00:23:02.320 --> 00:23:04.120]  這個底米雕
[00:23:04.120 --> 00:23:04.880]  底米雕
[00:23:04.880 --> 00:23:07.760]  他搞到以佛所說雞毛鴨血
[00:23:07.760 --> 00:23:10.680]  搞到以佛所亂七八糟
[00:23:10.680 --> 00:23:12.200]  搞到當地的信徒
[00:23:12.200 --> 00:23:14.720]  搞到當地的信徒
[00:23:14.720 --> 00:23:17.560]  都不知道怎樣繼續在面前走
[00:23:17.560 --> 00:23:19.920]  都不知道怎樣在面前走
[00:23:19.920 --> 00:23:21.600]  在這樣的情況之下
[00:23:21.600 --> 00:23:22.480]  在這樣的情況之下
[00:23:22.480 --> 00:23:24.840]  保羅其實引導了一個狀況
[00:23:24.840 --> 00:23:26.080]  保羅引導了一個狀況
[00:23:26.080 --> 00:23:29.920]  教會的信徒
[00:23:29.920 --> 00:23:30.680]  教會的信徒
[00:23:30.680 --> 00:23:34.920]  其實是要面對很多從外來的挑戰
[00:23:34.920 --> 00:23:37.160]  其實是要面對很多從外來的挑戰
[00:23:37.160 --> 00:23:39.800]  而且這些挑戰是很刮你的心的
[00:23:39.800 --> 00:23:39.800]  而且這些挑戰是很刮你的心的
[00:23:39.800 --> 00:23:42.200]  而這些挑戰是很刮你的心的
[00:23:42.200 --> 00:23:43.240]  刮甚麼心
[00:23:43.240 --> 00:23:45.320]  因為這些是猶太人
[00:23:45.320 --> 00:23:46.360]  因為這些是猶太人
[00:23:46.360 --> 00:23:47.680]  同為猶太人
[00:23:47.680 --> 00:23:50.080]  而保羅自己也是猶太人
[00:23:50.080 --> 00:23:51.320]  保羅同為猶太人
[00:23:51.320 --> 00:23:53.920]  以佛所教會裏面有很多的猶太人
[00:23:53.920 --> 00:23:55.440]  以佛所裏面有很多猶太人
[00:23:55.440 --> 00:23:57.200]  雖然也有很多希臘人
[00:23:57.200 --> 00:23:58.320]  也有很多希臘人
[00:23:58.320 --> 00:23:59.520]  及其他法外人
[00:23:59.520 --> 00:24:00.400]  及其他法外人
[00:24:00.400 --> 00:24:03.960]  但是主要的骨幹仍然有很多的猶太人
[00:24:03.960 --> 00:24:05.560]  主要是猶太人
[00:24:05.560 --> 00:24:08.880]  而是這一班來到的
[00:24:08.880 --> 00:24:10.360]  以佛所教會的信徒
[00:24:10.360 --> 00:24:13.600]  而這些來到以佛所的信徒的長老
[00:24:13.600 --> 00:24:14.800]  你要明白
[00:24:14.800 --> 00:24:15.360]  要他明白
[00:24:15.360 --> 00:24:16.800]  現在挑戰你的
[00:24:16.800 --> 00:24:19.080]  也是你最愛的那班人
[00:24:19.080 --> 00:24:21.320]  現在挑戰你的也是你最愛的那班人
[00:24:21.320 --> 00:24:22.480]  痛不痛
[00:24:22.480 --> 00:24:23.080]  痛不痛
[00:24:23.080 --> 00:24:24.200]  即是你越疼那個兒子
[00:24:24.200 --> 00:24:25.200]  他都越插你兩刀
[00:24:25.200 --> 00:24:26.280]  你怎樣
[00:24:26.280 --> 00:24:27.680]  你最喜愛的兒女
[00:24:27.680 --> 00:24:29.160]  他越讓你心痛
[00:24:29.160 --> 00:24:32.240]  我經常都想說這番話
[00:24:32.240 --> 00:24:33.720]  都是這樣說的
[00:24:33.720 --> 00:24:34.840]  最傷害你的那個人
[00:24:34.840 --> 00:24:36.280]  就是你越愛的那個人
[00:24:36.280 --> 00:24:37.400]  最傷害你的那個人
[00:24:37.400 --> 00:24:38.680]  就是你最愛的那個人
[00:24:38.680 --> 00:24:40.400]  對嗎?
[00:24:40.400 --> 00:24:41.000]  你不愛他
[00:24:41.000 --> 00:24:42.800]  你不傷心的
[00:24:42.800 --> 00:24:43.520]  你不愛他
[00:24:43.520 --> 00:24:44.480]  你不傷心的
[00:24:44.480 --> 00:24:47.280]  保羅在這裏表現到這份心腸
[00:24:47.280 --> 00:24:49.280]  保羅在這裏表現他的心腸
[00:24:49.280 --> 00:24:52.320]  他其實很掛念著以佛所教會
[00:24:52.320 --> 00:24:55.560]  因為他們會同樣面對同樣的挑戰
[00:24:55.560 --> 00:24:57.680]  保羅很慣了以佛所教會
[00:24:57.680 --> 00:24:59.880]  因為他同樣面臨這樣的挑戰
[00:24:59.880 --> 00:25:00.760]  簡單來說
[00:25:00.760 --> 00:25:03.480]  保羅是說到在過去昔日的日子
[00:25:03.480 --> 00:25:05.240]  甚至將來的日子
[00:25:05.240 --> 00:25:06.920]  無論保羅自己也好
[00:25:06.920 --> 00:25:08.880]  或者以佛所教會也好
[00:25:08.880 --> 00:25:09.880]  保羅說
[00:25:09.880 --> 00:25:12.080]  現在的日子或者將來的日子
[00:25:12.080 --> 00:25:12.840]  保羅也好
[00:25:12.840 --> 00:25:14.280]  以佛所教會也好
[00:25:14.280 --> 00:25:18.600]  你們的侍奉將會是有血有淚有挑戰
[00:25:18.600 --> 00:25:21.720]  你的侍奉是有血有淚有挑戰
[00:25:21.720 --> 00:25:24.720]  但是只要我們是藏身在主的裏面
[00:25:24.720 --> 00:25:26.480]  只要我們藏身在主裏面
[00:25:26.480 --> 00:25:28.680]  向上帝謙卑
[00:25:28.680 --> 00:25:30.520]  向上帝謙卑
[00:25:30.520 --> 00:25:33.360]  為甚麼當我們要向上帝謙卑很重要呢?
[00:25:33.360 --> 00:25:35.680]  為甚麼向上帝謙卑很重要呢?
[00:25:35.680 --> 00:25:38.160]  那你就不是為自己的好處著想
[00:25:38.160 --> 00:25:40.080]  你就是不是為自己的好處而想
[00:25:40.080 --> 00:25:42.760]  你看事物就用上帝的眼
[00:25:42.760 --> 00:25:45.680]  看事物就用上帝的眼去看事物
[00:25:45.680 --> 00:25:46.840]  在這個時候
[00:25:46.840 --> 00:25:47.720]  在這個時候
[00:25:47.720 --> 00:25:50.520]  你的侍奉才繼續有力量去走
[00:25:50.520 --> 00:25:52.120]  你的侍奉才有力量去走
[00:25:52.120 --> 00:25:57.160]  這樣的侍奉反而是在推動你去更愛
[00:25:57.160 --> 00:25:58.960]  怎樣去傳主的道理
[00:25:58.960 --> 00:26:02.680]  這樣的侍奉能推動你去更愛傳主的道理
[00:26:02.680 --> 00:26:03.560]  接著第二部分
[00:26:03.560 --> 00:26:06.720]  保羅第二十至二十一節就這樣講了
[00:26:06.720 --> 00:26:08.840]  接下來二十節就是這麼講了
[00:26:08.840 --> 00:26:11.400]  我讀給大家聽,大家留意
[00:26:11.400 --> 00:26:12.920]  你們也知道
[00:26:12.920 --> 00:26:14.920]  凡與你們有益的
[00:26:14.920 --> 00:26:18.240]  我沒有一樣卑微不說的
[00:26:18.240 --> 00:26:20.080]  或在眾人面前
[00:26:20.080 --> 00:26:22.320]  或在各人家裡
[00:26:22.320 --> 00:26:24.440]  我都教導你們
[00:26:24.440 --> 00:26:27.120]  又對猶太人和希臘人
[00:26:27.120 --> 00:26:30.280]  證明當向上帝悔改
[00:26:30.280 --> 00:26:33.400]  信靠我主耶穌基督
[00:26:33.400 --> 00:26:34.280]  你們也知道
[00:26:34.280 --> 00:26:35.560]  凡是你們有益的
[00:26:35.560 --> 00:26:37.840]  我沒有一樣卑微不說的
[00:26:37.840 --> 00:26:39.040]  或在眾人面前
[00:26:39.040 --> 00:26:40.240]  或在個人家裡
[00:26:40.240 --> 00:26:41.360]  我都教導你們
[00:26:41.360 --> 00:26:43.680]  又對猶太人和希臘人證明
[00:26:43.680 --> 00:26:45.000]  當向神悔改
[00:26:45.000 --> 00:26:47.200]  信靠我主耶穌基督
[00:26:47.200 --> 00:26:49.960]  保羅在這裡講另一樣很重要的事
[00:26:49.960 --> 00:26:52.400]  保羅在這裡講很重要的一件事
[00:26:52.400 --> 00:26:54.160]  他在這裡流淚
[00:26:54.160 --> 00:26:55.320]  在這裡謙卑
[00:26:55.320 --> 00:26:56.680]  在大家當中的侍奉
[00:26:56.680 --> 00:26:58.040]  你們知道的
[00:26:58.040 --> 00:26:58.920]  他在這裡流淚
[00:26:58.920 --> 00:26:59.800]  在這裡謙卑
[00:26:59.800 --> 00:27:01.600]  他的侍奉大家都知道
[00:27:01.600 --> 00:27:04.880]  保羅不是用我話對你有益處
[00:27:04.880 --> 00:27:06.960]  保羅說我對你有益處
[00:27:06.960 --> 00:27:10.680]  是你們客觀地對我有一個評價
[00:27:10.680 --> 00:27:12.800]  所以你們客觀地對我有一個評價
[00:27:12.800 --> 00:27:13.640]  你知道
[00:27:13.640 --> 00:27:15.080]  凡對你們有益的
[00:27:15.080 --> 00:27:18.000]  我沒有一樣是卑微去說的
[00:27:18.000 --> 00:27:19.200]  凡是對你們有益的
[00:27:19.200 --> 00:27:20.760]  我沒有卑微不說的
[00:27:20.760 --> 00:27:23.760]  十幾年前在外教會有位老人家
[00:27:23.760 --> 00:27:26.200]  在十幾年前教會有一個老人家
[00:27:26.200 --> 00:27:27.000]  胡先生
[00:27:27.000 --> 00:27:28.400]  如果大家還記得他
[00:27:28.400 --> 00:27:29.520]  胡先生
[00:27:29.520 --> 00:27:31.480]  我都很久沒有接觸過他了
[00:27:31.480 --> 00:27:32.960]  好久也沒有接觸他了
[00:27:32.960 --> 00:27:34.440]  最後一次我接觸他的時候
[00:27:34.440 --> 00:27:35.320]  他打個電話給我
[00:27:35.320 --> 00:27:36.520]  黃牧師
[00:27:36.520 --> 00:27:38.640]  最後一次他跟我打電話的時候
[00:27:38.640 --> 00:27:39.280]  黃牧師
[00:27:39.280 --> 00:27:40.520]  我回中國大陸了
[00:27:40.520 --> 00:27:41.720]  我不回來了
[00:27:41.720 --> 00:27:43.200]  說我回中國大陸了
[00:27:43.200 --> 00:27:44.920]  不回來了
[00:27:44.920 --> 00:27:47.480]  接著他講了一句話
[00:27:47.480 --> 00:27:49.040]  接著他講了一句話
[00:27:49.040 --> 00:27:50.840]  他說黃牧師
[00:27:50.840 --> 00:27:52.080]  在加拿大裏面
[00:27:52.080 --> 00:27:52.920]  在加拿大
[00:27:52.920 --> 00:27:55.360]  我信主的過程當中
[00:27:55.360 --> 00:27:56.920]  在我信主的過程當中
[00:27:56.920 --> 00:27:58.640]  有一件事我很想跟你說
[00:27:58.640 --> 00:28:01.200]  有一件事很想跟你分享
[00:28:01.200 --> 00:28:03.360]  你經常說真話
[00:28:03.360 --> 00:28:08.200]  他說你經常說真話
[00:28:08.200 --> 00:28:09.440]  我跟他說
[00:28:09.440 --> 00:28:10.760]  我跟他說
[00:28:10.760 --> 00:28:13.040]  我是說我應該說的話
[00:28:13.040 --> 00:28:14.960]  我說我是講應該講的
[00:28:14.960 --> 00:28:17.040]  上帝在那一刻給了我甚麼說話
[00:28:17.040 --> 00:28:18.960]  上帝在那一刻
[00:28:18.960 --> 00:28:20.000]  給了我甚麼說話
[00:28:20.000 --> 00:28:20.960]  我就講給你聽
[00:28:20.960 --> 00:28:23.000]  我就講給你聽
[00:28:23.000 --> 00:28:24.240]  他說在加拿大
[00:28:24.240 --> 00:28:26.040]  不是每個牧者都這樣
[00:28:26.040 --> 00:28:27.000]  他說在加拿大
[00:28:27.000 --> 00:28:28.400]  不是每個牧者都這樣
[00:28:28.400 --> 00:28:29.560]  但是我很想說這件事
[00:28:29.560 --> 00:28:30.920]  我才回中國大陸
[00:28:30.920 --> 00:28:32.480]  所以我說我很想告訴你
[00:28:32.480 --> 00:28:35.600]  我才回到中國
[00:28:35.600 --> 00:28:37.200]  為甚麼要避諱
[00:28:37.200 --> 00:28:39.560]  為甚麼要避諱呢
[00:28:39.560 --> 00:28:41.160]  避諱有幾個原因
[00:28:41.160 --> 00:28:43.400]  避諱有幾個原因
[00:28:43.400 --> 00:28:44.760]  不想說話傷害你
[00:28:44.760 --> 00:28:46.520]  導致你不喜歡我
[00:28:46.520 --> 00:28:48.440]  不想講一些事情傷害你
[00:28:48.440 --> 00:28:51.040]  導致你不喜歡我
[00:28:51.040 --> 00:28:52.600]  避諱有另外一個原因
[00:28:52.600 --> 00:28:53.680]  避諱有另外一個原因
[00:28:53.680 --> 00:28:54.920]  就是世人那一套
[00:28:54.920 --> 00:28:55.920]  就是世人那一套
[00:28:55.920 --> 00:28:57.440]  你好 我好 大家好
[00:28:57.440 --> 00:29:00.720]  你好 我好 大家好
[00:29:00.720 --> 00:29:01.600]  弟兄姊妹
[00:29:01.600 --> 00:29:02.720]  弟兄姊妹
[00:29:02.720 --> 00:29:04.080]  你想一想
[00:29:04.080 --> 00:29:05.920]  你想一想
[00:29:05.920 --> 00:29:07.560]  對你有益的話
[00:29:07.560 --> 00:29:08.840]  對你有益的話
[00:29:08.840 --> 00:29:10.640]  有多少是順耳的話
[00:29:10.640 --> 00:29:13.360]  有多少是順耳的呢
[00:29:13.360 --> 00:29:15.640]  中國人都有這樣的評語
[00:29:15.640 --> 00:29:17.360]  中國人有這樣一句話
[00:29:17.360 --> 00:29:18.680]  忠言逆耳
[00:29:18.680 --> 00:29:22.120]  忠言逆耳
[00:29:22.120 --> 00:29:23.440]  有些話
[00:29:23.440 --> 00:29:24.360]  有些話
[00:29:24.360 --> 00:29:25.720]  是對你有益處的
[00:29:25.720 --> 00:29:27.400]  是對你有益的
[00:29:27.400 --> 00:29:29.120]  而是需要你去聽的
[00:29:29.120 --> 00:29:30.080]  需要你去聽
[00:29:30.080 --> 00:29:31.160]  這番說話
[00:29:31.160 --> 00:29:31.880]  這些話
[00:29:31.880 --> 00:29:33.080]  就照直告訴你
[00:29:33.080 --> 00:29:34.520]  就照直告訴你
[00:29:34.520 --> 00:29:36.760]  保羅說你們去看到的
[00:29:36.760 --> 00:29:38.040]  保羅說你們看見的
[00:29:38.040 --> 00:29:39.880]  不是我自己要評論
[00:29:39.880 --> 00:29:41.360]  我是這樣的性情
