
[00:00:00.000 --> 00:00:03.400]  我今天發現了一件事
[00:18:01.680 --> 00:18:04.680]  緊緊的栽種連接起來
[00:18:04.680 --> 00:18:07.240]  叫這一個走掉的樂器
[00:18:07.240 --> 00:18:10.400]  可以被大師的手來調教
[00:18:10.400 --> 00:18:13.480]  師伯會幫我們唱「全因為你」
[00:18:13.480 --> 00:18:15.600]  一邊唱這首歌的時候
[00:18:15.600 --> 00:18:17.200]  希望每一位
[00:18:17.200 --> 00:18:23.480]  未曾經歷耶穌基督的救恩和寬恕
[00:18:23.480 --> 00:18:26.840]  今天你聽見聖靈對你的呼召
[00:18:26.840 --> 00:18:28.400]  今天你看見
[00:18:28.400 --> 00:18:30.800]  原來在你日常的生活裡面
[00:18:30.800 --> 00:18:33.960]  已經有天父這麼多的聲音給過你
[00:18:33.960 --> 00:18:36.680]  這麼多的美麗的事物來吸引你
[00:18:36.680 --> 00:18:38.240]  你願意你的生命
[00:18:38.240 --> 00:18:41.720]  從今天開始永屬於祂
[00:18:41.720 --> 00:18:44.560]  來成為一個被改變的生命
[00:18:44.560 --> 00:18:47.760]  現在就可以開始離開你的座位
[00:18:47.760 --> 00:18:49.200]  走到前面來
[00:18:49.200 --> 00:18:50.480]  走齊的時候
[00:18:50.480 --> 00:18:52.600]  我帶領你來祈禱
[00:18:52.600 --> 00:18:55.200]  希望大家這一段時間
[00:18:55.200 --> 00:18:57.640]  不要離座離開別處
[00:18:57.640 --> 00:18:59.960]  而是如果你離座的話
[00:18:59.960 --> 00:19:02.960]  你是回應主對你的感動和呼召
[00:19:02.960 --> 00:19:04.760]  來到前面這一處
[00:19:04.760 --> 00:19:06.960]  現在開始可以離
[00:19:06.960 --> 00:19:21.640]  後面的朋友
[00:19:21.640 --> 00:19:23.280]  裡面的朋友
[00:19:23.280 --> 00:19:24.720]  你願意嗎?
[00:19:24.720 --> 00:19:26.600]  你明白主的心意
[00:19:26.600 --> 00:19:28.280]  你明白你的人生
[00:19:28.280 --> 00:19:30.200]  是可以由那張椅子
[00:19:30.200 --> 00:19:32.000]  變成這一張椅子
[00:19:32.000 --> 00:19:36.800]  可以讓耶穌基督
[00:19:36.800 --> 00:19:40.280]  成為你生命的主宰
[00:19:40.280 --> 00:19:41.880]  讓你的心
[00:19:41.880 --> 00:19:45.080]  是被耶穌基督的亮光
[00:19:45.080 --> 00:19:48.160]  耶穌基督自己來掌管
[00:19:48.160 --> 00:19:51.960]  現在可以離
[00:19:51.960 --> 00:19:54.960]  每一位你回應主的呼召
