
[00:00:00.000 --> 00:00:04.540]  乃蠻是雅蘭國一個很大的人物
[00:17:28.040 --> 00:17:30.960]  浸浴缸通常都是洗得比較徹底
[00:17:30.960 --> 00:17:32.560]  又舒服地洗
[00:17:32.560 --> 00:17:33.560]  不跟你花灑
[00:17:33.560 --> 00:17:35.080]  花灑就幾分鐘洗完
[00:17:35.080 --> 00:17:37.040]  浸浴缸通常也有一段時間
[00:17:37.040 --> 00:17:39.400]  所以不是隨隨便便洗
[00:17:39.400 --> 00:17:41.040]  出來再下去
[00:17:41.040 --> 00:17:42.000]  七次
[00:17:42.000 --> 00:17:43.440]  七次你想想
[00:17:43.440 --> 00:17:45.080]  毫無自尊
[00:17:45.080 --> 00:17:46.520]  你讀到以利沙
[00:17:46.520 --> 00:17:50.080]  其實逐一講他很團結的口吻
[00:17:50.080 --> 00:17:54.040]  是你進來我家
[00:17:54.040 --> 00:17:56.040]  不是我出去見你
[00:17:56.040 --> 00:17:57.360]  是你求我
[00:17:57.360 --> 00:17:58.520]  不是我求你
[00:17:58.520 --> 00:18:00.640]  你想好不是我想好
[00:18:00.640 --> 00:18:01.920]  不要搞錯
[00:18:01.920 --> 00:18:04.480]  先放下你的自尊
[00:18:04.480 --> 00:18:06.920]  你必須要下到更低
[00:18:06.920 --> 00:18:07.960]  以利沙要他
[00:18:07.960 --> 00:18:09.760]  必須要下到更低
[00:18:09.760 --> 00:18:12.280]  你覺得自己很大
[00:18:12.280 --> 00:18:14.440]  你去到上主的面前
[00:18:14.440 --> 00:18:17.680]  你必須首先要變得更小
[00:18:17.680 --> 00:18:18.880]  七次
[00:18:18.880 --> 00:18:20.200]  很不乾淨
[00:18:20.200 --> 00:18:21.320]  非常髒
[00:18:21.320 --> 00:18:22.960]  很髒
[00:18:22.960 --> 00:18:24.200]  沐浴一次
[00:18:24.200 --> 00:18:26.480]  大家會不會在香港來的朋友
[00:18:26.480 --> 00:18:27.760]  洗澡洗一次
[00:18:27.760 --> 00:18:29.600]  會不會太少?
[00:18:29.600 --> 00:18:30.840]  我回香港的時候
[00:18:30.840 --> 00:18:32.120]  我記得暑假回香港
[00:18:32.120 --> 00:18:33.920]  真的熱得不得了
[00:18:33.920 --> 00:18:36.240]  熱到爆炸
[00:18:36.240 --> 00:18:37.240]  你知不知道
[00:18:37.240 --> 00:18:39.720]  洗完澡一出你廁所門口
[00:18:39.720 --> 00:18:40.840]  就已經出汗
[00:18:40.840 --> 00:18:43.880]  真的想再進去洗一次
[00:18:43.880 --> 00:18:46.280]  回香港的人有時候我問
[00:18:46.280 --> 00:18:47.240]  你洗多少次澡
[00:18:47.240 --> 00:18:49.000]  早上一次、晚上洗一次
[00:18:49.000 --> 00:18:50.320]  起碼兩次
[00:18:50.320 --> 00:18:52.120]  這裏講七次
[00:18:52.120 --> 00:18:53.760]  七次
[00:18:53.760 --> 00:18:55.440]  英國就一定不會的
[00:18:55.440 --> 00:18:56.240]  坦白說
[00:18:56.240 --> 00:18:57.400]  哪有這麼熱
[00:18:57.400 --> 00:19:00.080]  所以乃蠻在五章第十一節
[00:19:00.080 --> 00:19:01.800]  他就很氣憤
[00:19:01.800 --> 00:19:03.440]  他就離開了神人的家
[00:19:03.440 --> 00:19:06.320]  就很氣憤地講了一番話
[00:19:06.320 --> 00:19:12.280]  這番話我們可以看到乃蠻是一位很重自尊心的人
[00:19:12.280 --> 00:19:14.600]  很大的男人的人
[00:19:14.600 --> 00:19:16.680]  很大的男人的人
[00:19:16.680 --> 00:19:17.440]  第一
[00:19:17.440 --> 00:19:21.440]  他原來是真的期望以利沙出來見他
[00:19:21.440 --> 00:19:22.720]  你要明白
[00:19:22.720 --> 00:19:25.960]  如果以利沙當時不是在撒瑪利亞
[00:19:25.960 --> 00:19:27.720]  而是在吉甲的話
[00:19:27.720 --> 00:19:31.360]  這樣乃蠻就是從撒瑪利亞見完皇帝之後
[00:19:31.360 --> 00:19:32.960]  他就要開車
[00:19:32.960 --> 00:19:35.440]  洗輪車去到吉甲這個位置
[00:19:35.440 --> 00:19:36.640]  大家看到嗎?
[00:19:36.640 --> 00:19:37.600]  這個地圖裏面
[00:19:37.600 --> 00:19:39.080]  撒瑪利亞在這裏
[00:19:39.080 --> 00:19:41.960]  吉甲就在這堆花的位置
[00:19:41.960 --> 00:19:44.800]  從這裏下去也有一點時間
[00:19:44.800 --> 00:19:47.160]  又要再下去找以利沙
[00:19:47.160 --> 00:19:50.360]  他去找他就會驚豔出來
[00:19:50.360 --> 00:19:51.000]  是嗎?
[00:19:51.000 --> 00:19:51.760]  還有第二
[00:19:51.760 --> 00:19:54.560]  他期待以利沙起碼也做一些事情
[00:19:54.560 --> 00:19:56.520]  我給你500元看醫生
[00:19:56.520 --> 00:19:58.480]  誰知道醫生就說
[00:19:58.480 --> 00:20:00.080]  你回家多睡點覺
[00:20:00.080 --> 00:20:01.240]  多喝點水
[00:20:01.240 --> 00:20:02.120]  沒有藥給
[00:20:02.120 --> 00:20:03.000]  OK
[00:20:03.000 --> 00:20:03.680]  可以了
[00:20:03.680 --> 00:20:04.960]  你要不要價錢?
[00:20:04.960 --> 00:20:06.360]  我寫些價錢給你
[00:20:06.360 --> 00:20:07.000]  就是這樣
[00:20:07.000 --> 00:20:07.840]  500元
[00:20:07.840 --> 00:20:09.520]  大哥
[00:20:09.520 --> 00:20:11.720]  你會覺得他被人騙了
[00:20:11.720 --> 00:20:13.000]  沒有藥喫
[00:20:13.000 --> 00:20:15.280]  以利沙卸責?
[00:20:15.280 --> 00:20:17.400]  給些專業可以嗎?
[00:20:17.400 --> 00:20:19.480]  例如爲我騎個靚桃
[00:20:19.480 --> 00:20:21.760]  替我挽住他們搖搖手
[00:20:21.760 --> 00:20:25.080]  好像做場法事一樣可以嗎?
[00:20:25.080 --> 00:20:26.560]  什麼都沒有做
[00:20:26.560 --> 00:20:27.680]  還有第三
[00:20:27.680 --> 00:20:29.120]  什麼?
[00:20:29.120 --> 00:20:30.320]  去若旦河?
[00:20:30.320 --> 00:20:31.600]  他在開玩笑
[00:20:31.600 --> 00:20:33.120]  去若旦河你不是在玩嗎?
[00:20:33.120 --> 00:20:34.440]  不是在開玩笑吧?
[00:20:34.440 --> 00:20:39.400]  還要我這樣浸入若旦河那裏?
[00:20:39.400 --> 00:20:41.440]  大哥
[00:20:41.440 --> 00:20:44.000]  你看看若旦河在哪裏
[00:20:44.000 --> 00:20:45.200]  如果這個地圖
[00:20:45.200 --> 00:20:47.520]  假設是以利沙、吉格
[00:20:47.520 --> 00:20:49.560]  若旦河就要打彎過去
[00:20:49.560 --> 00:20:52.680]  又要開輪車去到那裏
[00:20:52.680 --> 00:20:56.440]  打彎過去若旦河又要浪費我的時間
[00:20:56.440 --> 00:20:57.320]  再說
[00:20:57.320 --> 00:21:00.880]  我在亞南的大馬士革那裏
[00:21:00.880 --> 00:21:03.560]  我在亞南的大馬士革那裏的河水
[00:21:03.560 --> 00:21:08.480]  任何一條河都比以色列的任何河都漂亮很多
[00:21:09.880 --> 00:21:12.400]  這些以色列的水
[00:21:12.400 --> 00:21:13.760]  有什麼好看的?
[00:21:13.760 --> 00:21:16.200]  我亞南的不是洗得更乾淨
[00:21:16.200 --> 00:21:18.160]  更潔淨嗎?
[00:21:18.160 --> 00:21:19.560]  若旦河?
[00:21:19.560 --> 00:21:21.040]  若旦河是什麼料子?
[00:21:21.040 --> 00:21:22.640]  我不知道你去過若旦河
[00:21:22.640 --> 00:21:26.360]  若旦河其實不是真的非常乾淨
[00:21:26.360 --> 00:21:28.360]  等於你現在說
[00:21:28.360 --> 00:21:31.400]  城門河浸一浸
[00:21:31.400 --> 00:21:33.480]  你敢不敢浸?
[00:21:33.480 --> 00:21:37.080]  乃蠻就太大了
[00:21:37.080 --> 00:21:42.280]  乃蠻必須要在上主的面前變得少
[00:21:42.280 --> 00:21:45.440]  不要以爲他有大派頭
[00:21:45.440 --> 00:21:47.640]  不要以爲他有大財富
[00:21:47.640 --> 00:21:49.760]  不要以爲他有大能力
[00:21:49.760 --> 00:21:50.840]  大本事
[00:21:50.840 --> 00:21:53.400]  就可以買得起上帝纔行
[00:21:53.400 --> 00:21:55.440]  如果用福音的角度去看
[00:21:55.440 --> 00:21:56.760]  看節目用朋友
[00:21:56.760 --> 00:21:58.560]  如果用福音的角度去講
[00:21:58.560 --> 00:22:02.680]  所有這些讓我們覺得自己很大的東西
[00:22:02.680 --> 00:22:06.080]  都不能夠讓我們得到救恩
[00:22:06.080 --> 00:22:10.640]  不是因爲這些你做很多
[00:22:10.640 --> 00:22:12.240]  所以上帝看得起你
[00:22:12.240 --> 00:22:14.520]  好吧,我給你救恩吧
[00:22:14.520 --> 00:22:16.200]  我們去到上帝的面前
[00:22:16.200 --> 00:22:18.680]  必須要變爲少
[00:22:18.680 --> 00:22:21.720]  否則你的生命是絕對突破不了的
[00:22:21.720 --> 00:22:24.360]  絕對認識不了真正的神是怎樣
[00:22:24.360 --> 00:22:26.720]  你也不能夠經歷上帝
[00:22:26.720 --> 00:22:27.560]  沒錯
[00:22:27.560 --> 00:22:30.640]  要由大變小
[00:22:30.640 --> 00:22:32.600]  爲何變少呢?
[00:22:32.600 --> 00:22:35.360]  當然不是浪費錢變少
[00:22:35.360 --> 00:22:40.600]  就是你和我必須要徹底放下我們自己
[00:22:40.600 --> 00:22:41.720]  變少
[00:22:41.720 --> 00:22:44.080]  在上帝面前變少
[00:22:44.080 --> 00:22:45.840]  第一件事我們要學的就是
[00:22:45.840 --> 00:22:50.240]  我們要願意做一件小事
[00:22:50.240 --> 00:22:51.920]  留意第十三節
[00:22:51.920 --> 00:22:54.160]  「他的僕人進前來對他說
[00:22:54.160 --> 00:22:58.480]  我父先知若吩咐你做一件大事
[00:22:58.480 --> 00:22:59.760]  你豈不做乜
[00:22:59.760 --> 00:23:03.960]  何方說你去沐浴而得潔靜?」
[00:23:03.960 --> 00:23:07.480]  我相信乃蠻在離開以利沙的家之後
[00:23:07.480 --> 00:23:09.720]  他打算回程
[00:23:09.720 --> 00:23:11.920]  坐回自己的馬車
[00:23:11.920 --> 00:23:14.240]  在回程去阿蘭的途中
[00:23:14.240 --> 00:23:17.640]  那段時間在車上他一定很氣勁
[00:23:17.640 --> 00:23:19.320]  一定唸唸有詞
[00:23:19.320 --> 00:23:21.800]  在那個時候正如第十三節所講
[00:23:21.800 --> 00:23:23.480]  他的僕人進前來
[00:23:23.480 --> 00:23:27.680]  這個僕人就好像在他家的小女子一樣
[00:23:27.680 --> 00:23:29.600]  當主人正在苦惱之中
[00:23:29.600 --> 00:23:32.120]  不知道怎樣算好的時候
[00:23:32.120 --> 00:23:36.320]  這個人他夠膽進言
[00:23:36.320 --> 00:23:38.840]  這位小僕的意思就是
[00:23:38.840 --> 00:23:42.680]  先知叫你做一件大事的話
[00:23:42.680 --> 00:23:44.640]  你怎樣都會做吧
[00:23:44.640 --> 00:23:47.200]  大佬 先知叫你做大事
[00:23:47.200 --> 00:23:48.840]  特別是大這個字
[00:23:48.840 --> 00:23:49.840]  又是同一個字
[00:23:49.840 --> 00:23:50.560]  大這個字
[00:23:50.560 --> 00:23:52.120]  這個字形容過乃文
[00:23:52.120 --> 00:23:54.640]  他是很偉大的男人
[00:23:54.640 --> 00:23:57.760]  所以很偉大的男人就應該做很大的事
[00:23:57.760 --> 00:23:59.400]  你一定做的
[00:23:59.400 --> 00:24:01.440]  如果以利沙叫你
[00:24:01.440 --> 00:24:05.400]  你要將你的錢用來鎮壓阿蘭的窗人
[00:24:05.400 --> 00:24:07.120]  捐七成出來
[00:24:07.120 --> 00:24:08.440]  他都會照做
[00:24:08.440 --> 00:24:10.960]  如果他叫你做社會服務工作
[00:24:10.960 --> 00:24:12.560]  做些慈善的事情
[00:24:12.560 --> 00:24:13.800]  例如辦學
[00:24:13.800 --> 00:24:14.960]  建醫院
[00:24:14.960 --> 00:24:16.640]  建這建那
[00:24:16.640 --> 00:24:18.520]  乃文都一定會照做
[00:24:18.520 --> 00:24:22.320]  如果叫你釋放那些無辜入獄的人士
[00:24:22.320 --> 00:24:25.520]  那些在國內受你虐打的人
[00:24:25.520 --> 00:24:26.760]  你都會照做
[00:24:26.760 --> 00:24:29.720]  因爲這些都是大事
[00:24:29.720 --> 00:24:32.360]  大人物做大事
[00:24:32.360 --> 00:24:36.600]  所以這位僕人連消帶打就繼續說
[00:24:36.600 --> 00:24:42.640]  他說何妨叫你去沐浴得潔淨呢?
[00:24:42.640 --> 00:24:43.680]  更何妨
[00:24:43.680 --> 00:24:46.760]  意思是你去若誕河那裏沐浴
[00:24:46.760 --> 00:24:48.440]  洗乾淨而已
[00:24:48.440 --> 00:24:50.400]  很難嗎?
[00:24:50.400 --> 00:24:51.760]  一位小僕
[00:24:51.760 --> 00:24:54.360]  他真是一個夠膽的人
[00:24:54.360 --> 00:24:56.120]  不過他又未去到那個位置
[00:24:56.120 --> 00:24:58.400]  夠膽說是件小事
[00:24:58.400 --> 00:24:59.680]  但是他很聰明
[00:24:59.680 --> 00:25:01.840]  他可以倒轉來說
[00:25:01.840 --> 00:25:03.240]  其實他的意思是
[00:25:03.240 --> 00:25:06.400]  沐浴是一件小事而已
[00:25:06.400 --> 00:25:08.840]  你都不做嗎?
[00:25:08.840 --> 00:25:12.400]  即是如果你家裏有人信主的家人
[00:25:12.400 --> 00:25:14.440]  你的朋友信主
[00:25:14.440 --> 00:25:17.280]  叫你去那個報道會
[00:25:17.280 --> 00:25:19.440]  或者給些見證你聽一下
[00:25:19.440 --> 00:25:22.120]  又或者給些詩歌你聽一下
[00:25:22.120 --> 00:25:24.400]  又或者發條鏈接在WhatsApp跟你說
[00:25:24.400 --> 00:25:24.960]  喂喂
[00:25:24.960 --> 00:25:26.240]  你這條鏈接正啊
[00:25:26.240 --> 00:25:27.280]  是誰說的
[00:25:27.280 --> 00:25:28.560]  這個見證是好東西
[00:25:28.560 --> 00:25:29.840]  是誰說的好
[00:25:29.840 --> 00:25:31.000]  這個報道會來的
[00:25:31.000 --> 00:25:33.640]  聽一下
[00:25:33.640 --> 00:25:35.640]  大佬又不是叫你捐錢
[00:25:35.640 --> 00:25:37.680]  又不是叫你做些什麼難事
[00:25:37.680 --> 00:25:40.520]  不是叫你上蘇丹去遊戲
[00:25:40.520 --> 00:25:42.600]  是沒有蝕底的東西
[00:25:42.600 --> 00:25:44.880]  聽一下又何妨呢?
[00:25:44.880 --> 00:25:49.400]  先放下了我們自己
[00:25:49.400 --> 00:25:54.120]  放下了我們心裏面那個大的我
[00:25:54.120 --> 00:25:56.200]  去做一件小事
[00:25:56.200 --> 00:25:58.640]  而當你去做這件小事的時候
[00:25:58.640 --> 00:26:00.560]  你放下你自己的時候
[00:26:00.560 --> 00:26:07.040]  這樣你分分鐘就會經歷你想象不到更大的事
[00:26:07.040 --> 00:26:08.720]  我記得有個朋友
[00:26:08.720 --> 00:26:10.880]  是他來Lis的時候
[00:26:10.880 --> 00:26:14.600]  他開頭回來第二個組
[00:26:14.600 --> 00:26:15.760]  他回來第二個組的時候
[00:26:15.760 --> 00:26:17.640]  他覺得好鬼死悶
[00:26:17.640 --> 00:26:18.840]  他說什麼教育這麼悶
[00:26:18.840 --> 00:26:20.640]  他還沒信主的
[00:26:20.640 --> 00:26:21.680]  他就說好悶啊
[00:26:21.680 --> 00:26:22.560]  都不對啊
[00:26:22.560 --> 00:26:24.320]  叫我去這些師奶組
[00:26:24.320 --> 00:26:26.320]  哇,那些人說話悶到爆
[00:26:26.320 --> 00:26:28.000]  又叫我去那些國語啊
[00:26:28.000 --> 00:26:29.040]  其他的組那裏
[00:26:29.040 --> 00:26:30.120]  我會聽國語
[00:26:30.120 --> 00:26:30.840]  我都明白
[00:26:30.840 --> 00:26:31.520]  我都叻
[00:26:31.520 --> 00:26:34.160]  但是那些我不喜歡聽
[00:26:34.160 --> 00:26:34.880]  然後他就說
[00:26:34.880 --> 00:26:36.000]  Benny,我可不可以
[00:26:36.000 --> 00:26:37.640]  Benny就說你那組是怎樣的
[00:26:37.640 --> 00:26:38.440]  我說來啊
[00:26:38.440 --> 00:26:39.200]  來試試我的組
[00:26:39.200 --> 00:26:41.280]  我的學生是職稱組來的
[00:26:41.280 --> 00:26:42.040]  你都這麼年輕
[00:26:42.040 --> 00:26:43.680]  不如你試試來聽一下
[00:26:43.680 --> 00:26:45.640]  他說來聽一下
[00:26:45.640 --> 00:26:46.200]  好啊
[00:26:46.200 --> 00:26:47.320]  都沒有蝕底
[00:26:47.320 --> 00:26:48.160]  又不是你死的
[00:26:48.160 --> 00:26:49.120]  你又不會喫了我的
[00:26:49.120 --> 00:26:50.400]  是啊,我們不會喫人的
[00:26:50.400 --> 00:26:51.840]  你即管來聽
[00:26:51.840 --> 00:26:54.240]  結果他就覺得沒有什麼蝕底
[00:26:54.240 --> 00:26:55.360]  聽話而已
[00:26:55.360 --> 00:26:56.720]  又不用死
[00:26:56.720 --> 00:26:58.200]  於是聽着聽着
[00:26:58.200 --> 00:26:59.680]  有一次報道會
[00:26:59.680 --> 00:27:01.120]  講完一篇一封紙的時候
[00:27:01.120 --> 00:27:02.680]  他舉手決志
[00:27:02.680 --> 00:27:04.280]  哇,我都嘔了煙
[00:27:04.280 --> 00:27:06.120]  因爲他記得跟我說過
[00:27:06.120 --> 00:27:08.360]  我是不會信主的
[00:27:08.360 --> 00:27:10.600]  我是不會信主的
[00:27:10.600 --> 00:27:12.720]  但是他就在那一刻
[00:27:12.720 --> 00:27:16.320]  決志信主
[00:27:16.320 --> 00:27:18.640]  還有第二件事
[00:27:18.640 --> 00:27:21.800]  願意聽神人的說話
[00:27:21.800 --> 00:27:26.360]  第14節:於是乃蠻下去照着神人的話
[00:27:26.360 --> 00:27:28.720]  在若誕河裏沐浴七回
[00:27:28.720 --> 00:27:29.800]  他的浴服完
[00:27:29.800 --> 00:27:31.160]  好像小孩子的浴
[00:27:31.160 --> 00:27:33.240]  他就潔淨了
[00:27:33.240 --> 00:27:36.320]  經文很小心在第五章第十四節
[00:27:36.320 --> 00:27:41.120]  講到乃蠻下了若誕河沐浴浸了七次
[00:27:41.120 --> 00:27:46.080]  不過這裏並不是說乃蠻聽服人的話
[00:27:46.080 --> 00:27:47.080]  你留意聖經
[00:27:47.080 --> 00:27:50.200]  他反而是說照着神人的話
[00:27:50.200 --> 00:27:53.080]  而且這裏用的沐浴這個字
[00:27:53.080 --> 00:27:57.440]  並不是先前所說的沐浴相同的字
[00:27:57.440 --> 00:27:59.280]  先前用沐浴這個字
[00:27:59.280 --> 00:28:02.680]  是指清洗、弄乾淨或者指沐浴的意思
[00:28:02.680 --> 00:28:04.040]  而這裏的意思
[00:28:04.040 --> 00:28:06.760]  這個字是指浸入去、浸下去
[00:28:06.760 --> 00:28:13.280]  大概就是講到乃蠻很認真地全身浸入去若誕河裏
[00:28:13.280 --> 00:28:14.680]  然後上水再浸
[00:28:14.680 --> 00:28:15.560]  上水再浸
[00:28:15.560 --> 00:28:17.240]  上水再浸
[00:28:17.240 --> 00:28:18.760]  一年七次
[00:28:18.760 --> 00:28:20.280]  喂!喂!喂!
[00:28:20.280 --> 00:28:23.520]  以前沒有閉路電視的
[00:28:23.520 --> 00:28:25.560]  沒有Facebook直播的
[00:28:25.560 --> 00:28:29.520]  沒有YouTube直播或者Zoom的直播
[00:28:29.520 --> 00:28:31.720]  隨便做做樣子吧
[00:28:31.720 --> 00:28:33.760]  誰會理你?
[00:28:33.760 --> 00:28:35.920]  誰會看到你?
[00:28:35.920 --> 00:28:36.640]  你有沒有留意?
[00:28:36.640 --> 00:28:37.720]  不是的
[00:28:37.720 --> 00:28:39.760]  乃蠻是很認真的
[00:28:39.760 --> 00:28:42.680]  他照着神人爾利沙所說的話去做
[00:28:42.680 --> 00:28:45.480]  浸他的身體入去若誕河裏
[00:28:45.480 --> 00:28:48.000]  認真清洗七次
[00:28:48.000 --> 00:28:51.000]  經文不是很清楚地告訴我們
[00:28:51.000 --> 00:28:52.760]  到底是不是浸完一次之後
[00:28:52.760 --> 00:28:53.880]  他就好了一點
[00:28:53.880 --> 00:28:55.120]  浸第二次再好了一點
[00:28:55.120 --> 00:28:56.680]  浸第三次又好了多一點
[00:28:56.680 --> 00:28:58.560]  浸七次之後就好了
[00:28:58.560 --> 00:29:00.680]  還是七次
[00:29:00.680 --> 00:29:03.040]  第七次之後他才一次過
[00:29:03.040 --> 00:29:04.160]  一下子好了
[00:29:04.160 --> 00:29:06.320]  後者機會居多
[00:29:06.320 --> 00:29:08.360]  經文不是很清楚
[00:29:08.360 --> 00:29:09.520]  弟兄姐妹
[00:29:09.520 --> 00:29:10.920]  你可以想象一下
[00:29:10.920 --> 00:29:15.000]  周圍可能有很多你不認識的人盯着你
[00:29:15.000 --> 00:29:16.160]  可能在笑你
[00:29:16.160 --> 00:29:17.840]  盯着你這個人
[00:29:17.840 --> 00:29:20.080]  在那裏洗澡洗七次
[00:29:20.080 --> 00:29:22.240]  大叔你不是很便宜吧
[00:29:22.240 --> 00:29:23.400]  這樣做也有的
[00:29:23.400 --> 00:29:26.680]  哪有人傻得那麼死運的
[00:29:26.680 --> 00:29:32.480]  不過當乃蠻放下他自己的大之後
[00:29:32.480 --> 00:29:35.440]  他去做一件很小的事
[00:29:35.440 --> 00:29:38.400]  結果他的肉復原了
[00:29:38.400 --> 00:29:44.080]  他的肉竟然可以變成小男孩滑溜溜的肉
[00:29:44.080 --> 00:29:45.960]  他真的結症了
[00:29:45.960 --> 00:29:47.880]  你讀到「小」這個字嗎?
[00:29:47.880 --> 00:29:49.240]  「小」這個字你讀到嗎?
[00:29:49.240 --> 00:29:51.120]  大男人這個約乃蠻
[00:29:51.120 --> 00:29:53.720]  他聽到小女子的意見
[00:29:53.720 --> 00:29:56.360]  結果他就放下了他大我
[00:29:56.360 --> 00:29:58.480]  願意做一件小的事
[00:29:58.480 --> 00:30:01.520]  結果他的皮膚變成一個小男孩
[00:30:01.520 --> 00:30:03.600]  那麼幽默了
[00:30:03.600 --> 00:30:04.760]  結症了
[00:30:04.760 --> 00:30:07.680]  他這次真的乾淨了
[00:30:07.680 --> 00:30:10.200]  聽神的說話
[00:30:10.200 --> 00:30:12.640]  用神的方法
[00:30:12.640 --> 00:30:14.640]  纔得到結症
[00:30:14.640 --> 00:30:17.520]  纔可以真正認識主
[00:30:17.520 --> 00:30:21.160]  不是用我們以爲的方法
[00:30:21.160 --> 00:30:23.880]  我們要知道
[00:30:23.880 --> 00:30:25.400]  是神的方法
[00:30:25.400 --> 00:30:26.920]  按照神的方法去做
[00:30:26.920 --> 00:30:28.520]  按照神的說話去做的話
[00:30:28.520 --> 00:30:32.080]  有時你會覺得很難明白爲什麼可以
[00:30:32.080 --> 00:30:34.880]  很難以置信是這樣的嗎?
[00:30:34.880 --> 00:30:36.320]  正如保羅所說
[00:30:36.320 --> 00:30:37.640]  福音的救法
[00:30:37.640 --> 00:30:39.960]  人以爲是低祕的方法
[00:30:39.960 --> 00:30:42.640]  但是主卻是用這種方法
[00:30:42.640 --> 00:30:44.520]  顯出祂的大能
[00:30:44.520 --> 00:30:48.840]  乃蠻就是經歷了不一樣的人生
[00:30:48.840 --> 00:30:51.280]  你和我信主的時候
[00:30:51.280 --> 00:30:52.880]  是否也是這樣?
[00:30:52.880 --> 00:30:55.240]  當我們見到自己的無知
[00:30:55.240 --> 00:30:57.440]  當我們發覺自己的有限
[00:30:57.440 --> 00:31:01.920]  當我們見到自己的不配的時候
[00:31:01.920 --> 00:31:04.120]  放棄了我們自己的時候
[00:31:04.120 --> 00:31:07.200]  我們就會見到耶穌的救恩
[00:31:07.200 --> 00:31:08.920]  我們甚至不會相信
[00:31:08.920 --> 00:31:11.280]  我這樣的人也可以得救的嗎?
[00:31:11.280 --> 00:31:11.880]  是的
[00:31:11.880 --> 00:31:14.000]  耶穌的方法就是這樣
[00:31:14.000 --> 00:31:15.040]  就是這麼特別
[00:31:15.040 --> 00:31:16.000]  就是這麼簡單
[00:31:16.000 --> 00:31:18.440]  也是這麼有力量
[00:31:18.440 --> 00:31:18.960]  沒錯
[00:31:18.960 --> 00:31:20.400]  雖然我們不明白
[00:31:20.400 --> 00:31:21.960]  不過你要做的
[00:31:21.960 --> 00:31:23.640]  就是你要去相信
[00:31:23.640 --> 00:31:25.560]  你要去聽從
[00:31:25.560 --> 00:31:27.880]  第三樣東西
[00:31:27.880 --> 00:31:30.720]  謙卑去到神人的面前
[00:31:30.720 --> 00:31:34.160]  這就是乃蠻做到的小
[00:31:34.160 --> 00:31:36.440]  他謙卑去到神人的面前
[00:31:36.440 --> 00:31:38.080]  留意第十五節他說什麼
[00:31:38.080 --> 00:31:39.680]  在第十五節開始
[00:31:39.680 --> 00:31:40.320]  他在這裏說
[00:31:40.320 --> 00:31:42.560]  乃蠻帶着一切隨從的人
[00:31:42.560 --> 00:31:43.880]  回到神的那裏
[00:31:43.880 --> 00:31:45.080]  站到祂的面前
[00:31:45.080 --> 00:31:46.840]  神人的那裏站到祂的面前
[00:31:46.840 --> 00:31:47.800]  「如今我知道
[00:31:47.800 --> 00:31:49.320]  除了以色列之外
[00:31:49.320 --> 00:31:51.360]  普天之下沒有上帝
[00:31:51.360 --> 00:31:53.840]  現在求禰修點拂人的禮物
[00:31:53.840 --> 00:31:54.680]  以理沙說
[00:31:54.680 --> 00:31:57.400]  我子爵所侍奉永生的耶和華起誓
[00:31:57.400 --> 00:31:58.920]  我必不受
[00:31:58.920 --> 00:32:00.280]  乃蠻在三地求他
[00:32:00.280 --> 00:32:01.480]  他卻不受
[00:32:01.480 --> 00:32:02.920]  乃蠻說
[00:32:02.920 --> 00:32:04.600]  你若不肯受
[00:32:04.600 --> 00:32:09.800]  請將兩騾子駝的土賜給拂人
[00:32:09.800 --> 00:32:10.720]  從今以後
[00:32:10.720 --> 00:32:15.480]  拂人必不再將繁祭或平安祭獻與別臣
[00:32:15.480 --> 00:32:17.240]  只獻給耶和華
[00:32:17.240 --> 00:32:18.440]  唯有一件事
[00:32:18.440 --> 00:32:20.560]  願耶和華要恕你拂人
[00:32:20.560 --> 00:32:23.920]  我主人進臨門廟叩拜的時候
[00:32:23.920 --> 00:32:26.800]  我用手參他在臨門廟
[00:32:26.800 --> 00:32:30.920]  我在臨門廟屈膝的彼此
[00:32:30.920 --> 00:32:33.600]  願耶和華要恕我」
[00:32:33.600 --> 00:32:35.680]  其實乃蠻結證了之後
[00:32:35.680 --> 00:32:36.640]  好返之後
[00:32:36.640 --> 00:32:39.160]  大可以直接拉上大隊
[00:32:39.160 --> 00:32:42.680]  順道北上回到雅蘭
[00:32:42.680 --> 00:32:44.800]  但是他沒有
[00:32:44.800 --> 00:32:48.920]  當他回到以利沙的時候
[00:32:48.920 --> 00:32:51.520]  你記得他首先不是交約費
[00:32:51.520 --> 00:32:53.360]  沒錯,他真的會交約費
[00:32:53.360 --> 00:32:55.920]  但是他首先不是交約費
[00:32:55.920 --> 00:32:58.120]  他首先說了一句話
[00:32:58.120 --> 00:33:01.440]  他說:如今我知道除了以色列之外
[00:33:01.440 --> 00:33:03.880]  普天下沒有上帝
[00:33:03.880 --> 00:33:04.720]  我們見到嗎?
[00:33:04.720 --> 00:33:06.200]  我們見不見到?
[00:33:06.200 --> 00:33:08.120]  當他謙卑自己的時候
[00:33:08.120 --> 00:33:11.520]  他見到誰是上帝
[00:33:11.520 --> 00:33:13.480]  當他謙卑自己的時候
[00:33:13.480 --> 00:33:16.320]  整隊人馬回到以利沙的面前
[00:33:16.320 --> 00:33:18.640]  沒錯,這次不是爲醫治而來
[00:33:18.640 --> 00:33:22.760]  而是要從神那裏得到更多東西
[00:33:22.760 --> 00:33:25.000]  一會兒再講這個重點
[00:33:25.000 --> 00:33:26.920]  在五章第十五到第十八節
