
[00:00:00.000 --> 00:00:05.040]  各位 主內的弟兄姊妹 來賓 早晨
[00:20:17.760 --> 00:20:20.720]  這個好像親生父親的養父
[00:20:20.720 --> 00:20:22.480]  他都會將神的話語
[00:20:22.480 --> 00:20:25.800]  一字不缺地告訴他
[00:20:25.800 --> 00:20:32.040]  雖然這個訊息會令到他很不受歡迎
[00:20:32.040 --> 00:20:35.320]  但是他都會完完整整地
[00:20:35.320 --> 00:20:36.560]  一字不缺地
[00:20:36.560 --> 00:20:40.640]  毫無隱瞞地告訴以利
[00:20:40.640 --> 00:20:42.080]  我們看到第十九節的時候
[00:20:42.080 --> 00:20:43.920]  撒姆爾就漸漸長大了
[00:20:43.920 --> 00:20:44.920]  這件事過去了
[00:20:44.920 --> 00:20:45.560]  繼續長大
[00:20:45.560 --> 00:20:48.880]  新耶和華神繼續與他同在
[00:20:48.880 --> 00:20:50.480]  一他所說
[00:20:50.480 --> 00:20:52.400]  撒姆爾所說的話
[00:20:52.400 --> 00:20:53.600]  一句都不會落空
[00:20:53.600 --> 00:20:55.320]  一句逐一都成就
[00:20:55.320 --> 00:20:58.040]  當然耶和華神與撒姆爾所說的話
[00:20:58.040 --> 00:20:59.640]  撒姆爾說出來而已
[00:20:59.640 --> 00:21:01.600]  這些是神的旨意
[00:21:01.600 --> 00:21:03.120]  當然不會落空
[00:21:03.120 --> 00:21:04.760]  一一完完整整
[00:21:04.760 --> 00:21:11.160]  這就是一個很謙卑的獨人的情況
[00:21:11.160 --> 00:21:12.160]  從丹
[00:21:12.160 --> 00:21:12.920]  二十節那句話
[00:21:12.920 --> 00:21:14.560]  從丹至別士巴
[00:21:14.560 --> 00:21:17.040]  所有從北到南
[00:21:17.040 --> 00:21:18.320]  整個境界
[00:21:18.320 --> 00:21:20.360]  以色列的迦南地
[00:21:20.360 --> 00:21:22.000]  人人都知道
[00:21:22.000 --> 00:21:24.600]  原來撒姆爾就是先知
[00:21:24.600 --> 00:21:27.520]  這個先知是怎樣呢
[00:21:27.520 --> 00:21:30.040]  耶和華再次在時羅
[00:21:30.040 --> 00:21:32.040]  在回眸的地方再次顯現
[00:21:32.040 --> 00:21:35.040]  因為耶和華將他自己的話
[00:21:35.040 --> 00:21:36.760]  默示給撒姆爾聽
[00:21:36.760 --> 00:21:38.600]  撒姆爾就將這些話
[00:21:38.600 --> 00:21:41.960]  全篇以色列地
[00:21:41.960 --> 00:21:44.920]  神對先知說的話
[00:21:44.920 --> 00:21:48.840]  先知就一字不缺地將他的意象
[00:21:48.840 --> 00:21:50.320]  告訴先知
[00:21:50.320 --> 00:21:54.520]  將他演繹完完整整地說出來
[00:21:54.520 --> 00:21:57.960]  這是撒姆爾自從在摩西以來
[00:21:57.960 --> 00:22:00.280]  這個就是第一個先知
[00:22:00.280 --> 00:22:02.840]  直接地將神的話語
[00:22:02.840 --> 00:22:04.080]  神的意象
[00:22:04.080 --> 00:22:07.400]  透過這個先知
[00:22:07.400 --> 00:22:11.520]  說出這個二十年文字
[00:22:11.520 --> 00:22:13.600]  我們現在神的話語在哪裏
[00:22:13.600 --> 00:22:16.320]  我們在哪裏知道
[00:22:16.320 --> 00:22:17.000]  聖經
[00:22:17.000 --> 00:22:18.840]  我們今個月的主題就是聖經
[00:22:18.840 --> 00:22:22.600]  馬木斯在六月的第一個主日
[00:22:22.600 --> 00:22:24.560]  已經和大家分享過
[00:22:24.560 --> 00:22:26.240]  神的話語
[00:22:26.240 --> 00:22:30.120]  在舊約的時候是從先知告訴我們
[00:22:30.120 --> 00:22:31.640]  摩西是先知
[00:22:31.640 --> 00:22:34.200]  我們一路看下來的時候
[00:22:34.200 --> 00:22:35.200]  看到撒姆爾記
[00:22:35.200 --> 00:22:41.200]  看到每一位先知所記載的舊約經文
[00:22:41.200 --> 00:22:43.760]  已經清清楚楚地寫在這裏
[00:22:43.760 --> 00:22:45.080]  我們又清楚知道
[00:22:45.080 --> 00:22:49.240]  神的話語聖經有多少卷書卷
[00:22:49.240 --> 00:22:51.320]  六十六卷是嗎
[00:22:51.320 --> 00:22:53.920]  六十六卷書卷
[00:22:53.920 --> 00:22:58.120]  無加無減
[00:22:58.120 --> 00:23:00.320]  已經存備了
[00:23:00.320 --> 00:23:02.320]  我們想到這裏的時候
[00:23:02.320 --> 00:23:05.160]  究竟現代還有沒有先知
[00:23:05.160 --> 00:23:06.880]  如果有人告訴你
[00:23:06.880 --> 00:23:08.400]  旁邊經常有個先知
[00:23:08.400 --> 00:23:10.600]  我們去看看
[00:23:10.600 --> 00:23:11.480]  聽聽他說甚麼
[00:23:11.480 --> 00:23:13.080]  他說是先知
[00:23:13.080 --> 00:23:14.760]  我們要小心
[00:23:14.760 --> 00:23:15.880]  知道嗎
[00:23:15.880 --> 00:23:18.440]  因為神的話語已經完備
[00:23:18.440 --> 00:23:22.720]  完完全全寫在聖經上
[00:23:22.720 --> 00:23:25.400]  他透過舊約的先知
[00:23:25.400 --> 00:23:26.440]  透過新約的時候
[00:23:26.440 --> 00:23:27.520]  透過他的仕途
[00:23:27.520 --> 00:23:28.960]  透過他的門徒
[00:23:28.960 --> 00:23:30.600]  已經寫得清清楚楚
[00:23:30.600 --> 00:23:31.960]  寫在這裏
[00:23:31.960 --> 00:23:33.920]  現在有人說有先知
[00:23:33.920 --> 00:23:36.520]  可能就將意思改變了
[00:23:36.520 --> 00:23:38.880]  根據舊約這段經文的提示
[00:23:38.880 --> 00:23:40.040]  告訴我們
[00:23:40.040 --> 00:23:44.800]  先知就是神密使透過他的意象告訴他
[00:23:44.800 --> 00:23:48.720]  然後他就將他的話語再說出來
[00:23:48.720 --> 00:23:50.640]  傳道牧師是不是先知
[00:23:50.640 --> 00:23:51.360]  不是
[00:23:51.360 --> 00:23:54.240]  是神的僕人將話語說出來
[00:23:54.240 --> 00:23:56.400]  我們不是先知
[00:23:56.400 --> 00:23:59.440]  所以我們要留意這件事
[00:23:59.440 --> 00:24:01.960]  我們看回今天的主題的時候
[00:24:01.960 --> 00:24:05.840]  究竟我們怎樣藉著神的話去認識神
[00:24:05.840 --> 00:24:08.160]  我們要願意被神改變
[00:24:08.160 --> 00:24:10.360]  邁向成熟
[00:24:10.360 --> 00:24:12.520]  以利聽到神的話
[00:24:12.520 --> 00:24:14.160]  他願不願意被改變
[00:24:14.160 --> 00:24:15.440]  他願意
[00:24:15.440 --> 00:24:17.800]  就算在教會裏面
[00:24:17.800 --> 00:24:19.880]  在會幕裏面侍奉的
[00:24:19.880 --> 00:24:21.120]  好像以利那兩個兒子
[00:24:21.120 --> 00:24:22.840]  他們侍奉經拜
[00:24:22.840 --> 00:24:28.760]  但是他們不願意被神的話語所改變
[00:24:28.760 --> 00:24:31.920]  我們應用上面有三個原則
[00:24:31.920 --> 00:24:34.160]  第一個原則就是剛剛所提到的
[00:24:34.160 --> 00:24:36.280]  我們聽到神的話語的時候
[00:24:36.280 --> 00:24:40.160]  我們願意更新我們和神的關係
[00:24:40.160 --> 00:24:41.160]  我們回主日學
[00:24:41.160 --> 00:24:42.200]  我們聽神的話語
[00:24:42.200 --> 00:24:43.920]  我們上網看YouTube
[00:24:43.920 --> 00:24:46.360]  看到很多知名的港督學家
[00:24:46.360 --> 00:24:51.320]  牧師或者神學院的老師去教導
[00:24:51.320 --> 00:24:53.280]  很多information
[00:24:53.280 --> 00:24:54.200]  很多資訊
[00:24:54.200 --> 00:24:55.680]  很多資料
[00:24:55.680 --> 00:25:00.120]  我們願不願意去更新我們和神的關係
[00:25:00.120 --> 00:25:01.480]  我們藉著這個原則
[00:25:01.480 --> 00:25:03.760]  我們就可以去認識神
[00:25:03.760 --> 00:25:06.200]  我們究竟是
[00:25:06.200 --> 00:25:08.400]  是being inform
[00:25:08.400 --> 00:25:11.880]  是當這些聖經神的話語是information
[00:25:11.880 --> 00:25:15.360]  還是藉著這些話語能夠transform
[00:25:15.360 --> 00:25:17.040]  有transformation
[00:25:17.040 --> 00:25:19.640]  藉以得到有spiritual formation
[00:25:19.640 --> 00:25:22.640]  有屬靈的成長
[00:25:22.640 --> 00:25:24.440]  我們所藉著神的話語
[00:25:24.440 --> 00:25:26.360]  我們不是當一個資訊
[00:25:26.360 --> 00:25:29.560]  你記得我們上了很多班
[00:25:29.560 --> 00:25:32.440]  我們好像逐卷書卷上了
[00:25:32.440 --> 00:25:34.760]  就加上那些很多
[00:25:34.760 --> 00:25:36.640]  好像checklist那樣
[00:25:36.640 --> 00:25:38.000]  我們不是
[00:25:38.000 --> 00:25:40.760]  我們上主日學一定
[00:25:40.760 --> 00:25:42.400]  但是我們有沒有上主日學
[00:25:42.400 --> 00:25:45.720]  有沒有將我們的生命
[00:25:45.720 --> 00:25:47.480]  有沒有跟著聖經的教導
[00:25:47.480 --> 00:25:48.920]  能夠更新
[00:25:48.920 --> 00:25:52.600]  能夠得到一個新的生命
[00:25:52.600 --> 00:25:55.960]  我們起初信主的弟兄姊妹
[00:25:55.960 --> 00:25:58.280]  我們信主的時候都很火熱
[00:25:58.280 --> 00:25:59.720]  我們當時
[00:25:59.720 --> 00:26:00.560]  剛剛信主的時候
[00:26:00.560 --> 00:26:02.640]  可能這間教會都很多年了
[00:26:02.640 --> 00:26:04.280]  是不是五十多年了
[00:26:04.280 --> 00:26:05.320]  都起碼這樣
[00:26:05.320 --> 00:26:06.120]  很多年了
[00:26:06.120 --> 00:26:08.200]  很多我們當中的會眾
[00:26:08.200 --> 00:26:09.280]  都在這裡有很多年
[00:26:09.280 --> 00:26:12.440]  四十多年有些當中
[00:26:12.440 --> 00:26:13.840]  我們信主的年日
[00:26:13.840 --> 00:26:16.280]  不斷增加的時候
[00:26:16.280 --> 00:26:17.920]  我們心裡的火焰
[00:26:17.920 --> 00:26:20.680]  有沒有因而減弱呢
[00:26:20.680 --> 00:26:23.320]  神一直這樣去眷顧我們
[00:26:23.320 --> 00:26:25.840]  神的燈一直都沒有熄滅
[00:26:25.840 --> 00:26:29.360]  對我們這班被揀選的兒女
[00:26:29.360 --> 00:26:31.160]  一直都在我們當中
[00:26:31.160 --> 00:26:33.080]  我們繼續去靈修
[00:26:33.080 --> 00:26:35.040]  我鼓勵當中的弟兄姊妹
[00:26:35.040 --> 00:26:37.160]  如果我們的靈修的習慣
[00:26:37.160 --> 00:26:38.880]  的經歷是減少的
[00:26:38.880 --> 00:26:41.600]  我鼓勵大家去堅持
[00:26:41.600 --> 00:26:43.320]  繼續回到靈修
[00:26:43.320 --> 00:26:45.600]  讀經的計劃如果還沒有開始
[00:26:45.600 --> 00:26:48.520]  讀經計劃不是一年才可以開始一次的
[00:26:48.520 --> 00:26:50.560]  如果暫時沒有讀經計劃
[00:26:50.560 --> 00:26:53.160]  我們年中都可以開始讀經
[00:26:53.160 --> 00:26:56.600]  我們不用等到一月才開始讀經計劃
[00:26:56.600 --> 00:26:58.280]  我們主要學九月期間
[00:26:58.280 --> 00:27:00.840]  我們都會有一堂課程
[00:27:00.840 --> 00:27:04.640]  會鼓勵大家去開始讀整本聖經
[00:27:04.640 --> 00:27:07.120]  大家留意九月的主要學課程
[00:27:07.120 --> 00:27:11.960]  我鼓勵大家重新建立同神的關係
[00:27:11.960 --> 00:27:14.480]  重新去加強同神的關係
[00:27:14.480 --> 00:27:20.680]  從這個關係去經歷我們同神的事情
[00:27:20.680 --> 00:27:22.320]  我很感謝我們當中
[00:27:22.320 --> 00:27:25.480]  剛剛受浸的那班六位弟兄姊妹
[00:27:25.480 --> 00:27:27.880]  我們母親節那天受浸
[00:27:27.880 --> 00:27:29.480]  跟我們這班姊妹受浸
[00:27:29.480 --> 00:27:31.880]  然後隔了一個星期有個慶祝的會
[00:27:31.880 --> 00:27:33.000]  慶祝派對
[00:27:33.000 --> 00:27:34.840]  在其中一個姊妹當中
[00:27:34.840 --> 00:27:37.200]  邀請一班朋友在裡面
[00:27:37.200 --> 00:27:38.680]  當時提籤長老在
[00:27:38.680 --> 00:27:40.400]  馬克思長老也在
[00:27:40.400 --> 00:27:42.240]  他們來到我們當中
[00:27:42.240 --> 00:27:48.480]  當晚有兩位弟兄姊妹決志順轉
[00:27:48.480 --> 00:27:51.240]  他們不只是來開派對那麼簡單
[00:27:51.240 --> 00:27:53.120]  他們的意思是那班姊妹
[00:27:53.120 --> 00:27:55.080]  是邀請他們的朋友
[00:27:55.080 --> 00:27:56.800]  去分開他們當中
[00:27:56.800 --> 00:28:00.240]  一起去慶祝一件喜樂的事情
[00:28:00.240 --> 00:28:04.840]  當中去藉著這個機會去分享見證
[00:28:04.840 --> 00:28:07.320]  我們學習怎樣去跟
[00:28:07.320 --> 00:28:11.360]  我們未信主的家人朋友去分享見證
[00:28:11.360 --> 00:28:12.960]  我們今天下午的時候
[00:28:12.960 --> 00:28:14.840]  我們門徒訓練班弟兄姊妹
[00:28:14.840 --> 00:28:18.160]  都會有一個分享見證的聚會
[00:28:18.160 --> 00:28:20.640]  我們會學習怎樣去分享見證
[00:28:20.640 --> 00:28:22.600]  大家去互相鼓勵
[00:28:22.600 --> 00:28:26.080]  我期望大家可以在同神去建立這個關係
[00:28:26.080 --> 00:28:27.680]  有些實際的行動
[00:28:27.680 --> 00:28:31.320]  來讀經靈修和學習怎樣去分享見證
[00:28:31.320 --> 00:28:33.280]  第二個原則我們看到
[00:28:33.280 --> 00:28:37.600]  就是神的話使我們在敬拜中
[00:28:37.600 --> 00:28:40.720]  去降伏在祂面前
[00:28:40.720 --> 00:28:42.400]  我們藉著神的話語
[00:28:42.400 --> 00:28:49.520]  我們知道耶和華神是值得我們去敬畏的
[00:28:49.520 --> 00:28:52.360]  施風和敬拜是分不開的
[00:28:52.360 --> 00:28:55.160]  在創世紀開始已經是
[00:28:55.160 --> 00:28:58.760]  亞當夏娃在伊甸園裏面去施風
[00:28:58.760 --> 00:29:01.000]  去敬拜耶和華神
[00:29:01.000 --> 00:29:04.400]  因為耶和華神是創造宇宙萬物的神
[00:29:04.400 --> 00:29:08.520]  我們一切所有的都是神給我們
[00:29:08.520 --> 00:29:10.240]  我們見到我們的罪
[00:29:10.240 --> 00:29:12.200]  我們所犯的不足
[00:29:12.200 --> 00:29:14.200]  我們每個人有不足的地方
[00:29:14.200 --> 00:29:18.240]  但是藉著主耶穌基督在十字架上所留的寶血
[00:29:18.240 --> 00:29:19.840]  已經洗淨我們
[00:29:19.840 --> 00:29:24.920]  我們在神面前只有俯伏敬拜
[00:29:24.920 --> 00:29:27.000]  我們每次來到神的殿中裏面
[00:29:27.000 --> 00:29:28.480]  去敬拜讚美神的時候
[00:29:28.480 --> 00:29:30.720]  我們都想起十字架
[00:29:30.720 --> 00:29:32.200]  當時舊約的時代
[00:29:32.200 --> 00:29:34.680]  我們是在安息日去敬拜神
[00:29:34.680 --> 00:29:38.280]  但是主耶穌基督在禮拜日復活的時候
[00:29:38.280 --> 00:29:41.480]  我們將我們敬拜的日期改為禮拜日
[00:29:41.480 --> 00:29:46.400]  因為我們紀念到主耶穌基督在十字架上的救恩
[00:29:46.400 --> 00:29:49.360]  我們來到神的殿中裏面去敬拜的時候
[00:29:49.360 --> 00:29:52.160]  其實都是在這裏應該有個侍奉的心
[00:29:52.160 --> 00:29:54.160]  我們當中背後有很多的童工
[00:29:54.160 --> 00:29:55.680]  我們每次敬拜的時候
[00:29:55.680 --> 00:30:00.240]  都需要有很多弟兄姊妹願意去侍奉
[00:30:00.240 --> 00:30:02.840]  無論是安排去之前的
[00:30:02.840 --> 00:30:05.240]  去預備程序表
[00:30:05.240 --> 00:30:06.840]  去接程序表
[00:30:06.840 --> 00:30:08.120]  來安排座位
[00:30:08.120 --> 00:30:09.600]  來有一個招待
[00:30:09.600 --> 00:30:10.800]  又有背後的應音
[00:30:10.800 --> 00:30:11.520]  又有詩會
[00:30:11.520 --> 00:30:13.240]  又有詩歌的時候
[00:30:13.240 --> 00:30:15.920]  我們都是在當中去侍奉敬拜
[00:30:15.920 --> 00:30:18.960]  我們千萬不要活冷淡起來
[00:30:18.960 --> 00:30:21.040]  因為如果我們在敬拜當中
[00:30:21.040 --> 00:30:24.640]  如果和侍奉將它分割起來的時候
[00:30:24.640 --> 00:30:28.760]  我們就好像有肌肉萎縮的時候
[00:30:28.760 --> 00:30:31.920]  我們看到我自己媽媽在過去那一年
[00:30:31.920 --> 00:30:34.400]  都有做過換膝蓋
[00:30:34.400 --> 00:30:37.200]  完全的total knee replacement
[00:30:37.200 --> 00:30:40.920]  之後醫生就一定叫我們做什麼
[00:30:40.920 --> 00:30:44.600]  做物理治療
[00:30:44.600 --> 00:30:46.720]  如果你不做物理治療
[00:30:46.720 --> 00:30:49.040]  肌肉可能會萎縮
[00:30:49.040 --> 00:30:51.680]  如果做物理治療可以增加血液循環
[00:30:51.680 --> 00:30:53.840]  可能會康復得快
[00:30:53.840 --> 00:30:56.880]  所以我們來到教會
[00:30:56.880 --> 00:30:57.800]  我們回教會
[00:30:57.800 --> 00:31:00.080]  我們成為教會的一份子的時候
[00:31:00.080 --> 00:31:01.800]  我們千萬不可以
[00:31:01.800 --> 00:31:03.600]  我不想侍奉
[00:31:03.600 --> 00:31:04.840]  我很累
[00:31:04.840 --> 00:31:08.200]  我們有神給了各樣的恩賜給大家
[00:31:08.200 --> 00:31:09.680]  我們做到的我們做
[00:31:09.680 --> 00:31:12.080]  做不到的我們就交託給神
[00:31:12.080 --> 00:31:15.320]  以為自己做不到
[00:31:15.320 --> 00:31:18.480]  我們千萬不要給自己一個機會
[00:31:18.480 --> 00:31:22.440]  將侍奉和敬拜分割起來
[00:31:22.440 --> 00:31:26.120]  我們不要有肌肉萎縮的情況出現
[00:31:26.120 --> 00:31:28.680]  我們反而要繼續去成長
[00:31:28.680 --> 00:31:31.280]  邁向成長
[00:31:31.280 --> 00:31:34.800]  我在這裡感謝當中的弟兄姊妹
[00:31:34.800 --> 00:31:37.360]  在疫情裡面都在中心侍奉
[00:31:37.360 --> 00:31:39.080]  我們疫情將要過去了
[00:31:39.080 --> 00:31:39.920]  不是過去
[00:31:39.920 --> 00:31:42.440]  開始緩和
[00:31:42.440 --> 00:31:48.960]  但是我們將會面對其他難處的時候
[00:31:48.960 --> 00:31:51.480]  我鼓勵當中的弟兄姊妹
[00:31:51.480 --> 00:31:53.040]  我們去侍奉
[00:31:53.040 --> 00:31:55.160]  對象是主耶穌基督
[00:31:55.160 --> 00:31:56.080]  不是理傳道
[00:31:56.080 --> 00:31:58.680]  不是哪個牧師
[00:31:58.680 --> 00:32:01.440]  我們侍奉的是侍奉神
[00:32:01.440 --> 00:32:03.400]  我們是繼續去甘心地
[00:32:03.400 --> 00:32:04.560]  有擔當地
[00:32:04.560 --> 00:32:08.280]  繼續在不同的事工上
[00:32:08.280 --> 00:32:09.960]  繼續去敬拜
[00:32:09.960 --> 00:32:12.840]  繼續去侍奉我們的主耶穌基督
[00:32:12.840 --> 00:32:14.400]  我們第三個原則
[00:32:14.400 --> 00:32:19.480]  我們怎樣去藉著神的話語去認識神呢
[00:32:19.480 --> 00:32:20.920]  第三個原則就是
[00:32:20.920 --> 00:32:26.400]  神的話語使我們認識神的信神
[00:32:26.400 --> 00:32:29.720]  我們看到經文當中說
[00:32:29.720 --> 00:32:36.240]  神的話透過撒姆爾傳揚出意識的傳聞
[00:32:36.240 --> 00:32:38.880]  一句話都沒有落空
[00:32:38.880 --> 00:32:40.520]  一句話都沒有落空
[00:32:40.520 --> 00:32:42.520]  神是信實的
[00:32:42.520 --> 00:32:44.000]  祂有祂的時間表
[00:32:44.000 --> 00:32:46.520]  我們眼前的五年
[00:32:46.520 --> 00:32:47.640]  一兩年的時間
[00:32:47.640 --> 00:32:49.360]  是我們的時間表
[00:32:49.360 --> 00:32:54.040]  但是神的時間是數以千年計
[00:32:54.040 --> 00:33:01.760]  我們看到一直從耶和華神夫召阿伯蘭
[00:33:01.760 --> 00:33:03.520]  離開吾爾的地方
[00:33:03.520 --> 00:33:06.840]  一直眷顧到來到這個期間
[00:33:06.840 --> 00:33:08.720]  幾千年了
[00:33:08.720 --> 00:33:11.840]  看到神的時間表是不同的
[00:33:11.840 --> 00:33:15.480]  但是祂一句話都沒有落空
[00:33:15.480 --> 00:33:16.800]  我們看到神的話
[00:33:16.800 --> 00:33:18.080]  看到聖經的教導性
[00:33:18.080 --> 00:33:18.960]  得到鼓勵的時候
[00:33:18.960 --> 00:33:20.920]  我們要因著信
[00:33:20.920 --> 00:33:24.560]  要有信心地繼續去等待神的應許
[00:33:24.560 --> 00:33:26.520]  我們不要被眼前的事情
[00:33:26.520 --> 00:33:28.640]  一兩年遇到眼前的事情
[00:33:28.640 --> 00:33:30.640]  而將我們拉低
[00:33:30.640 --> 00:33:32.440]  拖垮起來
[00:33:32.440 --> 00:33:34.320]  我們千萬不要這樣
[00:33:34.320 --> 00:33:35.920]  我們又要因為一句話
[00:33:35.920 --> 00:33:39.280]  神的一句話都是信實會成就的
[00:33:39.280 --> 00:33:43.840]  我們就不應該將我們這些說話隱藏起來
[00:33:43.840 --> 00:33:47.760]  我們要將這個福音廣傳出來
[00:33:47.760 --> 00:33:52.720]  我剛剛在網上看到一個介紹
[00:33:52.720 --> 00:33:55.120]  這個介紹就是
[00:33:55.120 --> 00:33:59.280]  介紹有一個在菲律賓
[00:33:59.280 --> 00:34:02.720]  五月一號開了一個博物館
[00:34:02.720 --> 00:34:08.000]  它叫做Faith and Liberty Discovery Center
[00:34:08.000 --> 00:34:12.320]  是美國聖經公會所開的
[00:34:12.320 --> 00:34:13.360]  它那裡的總部
[00:34:13.360 --> 00:34:15.560]  美國聖經公會就在菲律賓
[00:34:15.560 --> 00:34:17.040]  大家去過菲律賓嗎
[00:34:17.040 --> 00:34:18.160]  費城嗎
[00:34:18.160 --> 00:34:20.280]  那裡有個獨立廣場
[00:34:20.280 --> 00:34:23.400]  因為那裡是簽獨立宣言的地方
[00:34:23.400 --> 00:34:25.240]  在獨立廣場旁邊
[00:34:25.240 --> 00:34:27.840]  就是美國聖經公會
[00:34:27.840 --> 00:34:30.200]  它就有個意象
[00:34:30.200 --> 00:34:31.520]  有個念頭就說
[00:34:31.520 --> 00:34:34.120]  在那裡不如建一個博物館
[00:34:34.120 --> 00:34:36.080]  那個博物館有什麼不同呢
[00:34:36.080 --> 00:34:38.040]  就說告訴別人
[00:34:38.040 --> 00:34:40.480]  我們在這個分裂的社會當中
[00:34:40.480 --> 00:34:42.400]  美國這個社會很分裂
[00:34:42.400 --> 00:34:46.080]  但是神一直都在這個國家裡面
[00:34:46.080 --> 00:34:52.600]  祂怎樣將聖經和憲法和獨立聲明
[00:34:52.600 --> 00:34:55.240]  究竟他們有什麼共通點
[00:34:55.240 --> 00:34:56.960]  祂就將祂的共通點
[00:34:56.960 --> 00:34:59.920]  將這六個共通點
[00:34:59.920 --> 00:35:04.920]  在這個博物館裡面跟大家分享
[00:35:04.920 --> 00:35:09.720]  在入口的門口看到有一個雕塑
[00:35:09.720 --> 00:35:12.920]  一個雕塑就是所謂的訊號燈
[00:35:12.920 --> 00:35:15.160]  一個Beacon訊號燈
[00:35:15.160 --> 00:35:19.800]  它有三條東西好像扭在一起射上去
[00:35:19.800 --> 00:35:23.840]  在裡面就看到三條好像繩子一樣
[00:35:23.840 --> 00:35:26.160]  像鋼絲一樣射上去
[00:35:26.160 --> 00:35:28.240]  射到屋頂穿過屋頂
[00:35:28.240 --> 00:35:30.240]  這三個原來發現了
[00:35:30.240 --> 00:35:32.520]  Constitution
[00:35:32.520 --> 00:35:36.000]  Declaration of Independence和Bible
[00:35:36.000 --> 00:35:39.960]  聖經、憲法和獨立宣言
[00:35:39.960 --> 00:35:43.800]  這三個共通點其中這三個共通點是最明顯的
[00:35:43.800 --> 00:35:48.200]  就是信、Faith、Liberty、自由
[00:35:48.200 --> 00:35:53.400]  和這個Justice、公義
[00:35:53.400 --> 00:35:58.840]  聖經其實和我們的社會生活上
[00:35:58.840 --> 00:36:03.160]  我們都有息息相關
[00:36:03.160 --> 00:36:07.160]  我們透過神的話語去認識神的信神
[00:36:07.160 --> 00:36:10.320]  我鼓勵當中的弟兄姊妹
[00:36:10.320 --> 00:36:14.640]  我們每個月都有祈禱會
[00:36:14.640 --> 00:36:16.400]  月月報有祈禱會
[00:36:16.400 --> 00:36:18.960]  我期望全教會有祈禱會
[00:36:18.960 --> 00:36:20.600]  然後其他的兩個禮拜
[00:36:20.600 --> 00:36:22.240]  一個月有四個禮拜
[00:36:22.240 --> 00:36:27.400]  期望大家有禱告小組的禱告聚會
[00:36:27.400 --> 00:36:31.920]  因為我們走這條這麼艱難的道路的時候
[00:36:31.920 --> 00:36:36.320]  無論是疫情慢慢緩和過去的時候
[00:36:36.320 --> 00:36:40.800]  我們都會有一浪接一浪的困難的時候
[00:36:40.800 --> 00:36:42.640]  我們需要去面對
[00:36:42.640 --> 00:36:45.040]  但是神是信實的
[00:36:45.040 --> 00:36:47.440]  只有藉著神的話語
[00:36:47.440 --> 00:36:51.320]  在大家當中能夠互相去鼓勵
[00:36:51.320 --> 00:36:53.800]  藉著聖經去帶領我們
[00:36:53.800 --> 00:36:56.160]  如果大家未有祈禱小組的話
[00:36:56.160 --> 00:36:58.640]  我期望大家有祈禱小組
[00:36:58.640 --> 00:37:01.320]  有夥伴組合在一起
[00:37:01.320 --> 00:37:05.000]  有定期的祈禱的時候
[00:37:05.000 --> 00:37:06.880]  我們看到最後的時候
[00:37:06.880 --> 00:37:10.920]  我們可以重溫三個應用的原則
[00:37:10.920 --> 00:37:14.360]  我們如何能夠藉著神的話語去認識神呢?
[00:37:14.360 --> 00:37:16.880]  這三個原則就是
[00:37:16.880 --> 00:37:21.320]  神的話語能夠更新我們與神的關係
[00:37:21.320 --> 00:37:23.520]  神的話能夠使我們在敬拜當中
[00:37:23.520 --> 00:37:27.920]  在降伏主的面前去施放敬拜
[00:37:27.920 --> 00:37:32.400]  最後我們知道神的話是信實的
[00:37:32.400 --> 00:37:35.920]  祂的話是一句都沒有落空
[00:37:35.920 --> 00:37:38.200]  所以我們不需要隱瞞
[00:37:38.200 --> 00:37:40.680]  我們要繼續去傳揚出去
[00:37:40.680 --> 00:37:45.120]  繼續願意被神去改變我們
[00:37:45.120 --> 00:37:48.880]  藉著神的話語繼續邁向成熟
[00:37:48.880 --> 00:37:51.680]  我們當中可能有一班舞蹈的朋友
[00:37:51.680 --> 00:37:57.120]  剛剛來教會嘗試去認識神的話語
[00:37:57.120 --> 00:37:59.520]  這個神的話語就是
[00:37:59.520 --> 00:38:03.440]  知道原來何謂神 何謂真愛
[00:38:03.440 --> 00:38:05.800]  主耶穌基督在十字架上的救恩
[00:38:05.800 --> 00:38:11.400]  已經清清楚楚地透過聖經告訴我們
[00:38:11.400 --> 00:38:17.200]  神救恩的計劃從舊約開始到未來將會發生的事
[00:38:17.200 --> 00:38:22.840]  已經清清楚楚地一字一句地寫在聖經裏面
[00:38:22.840 --> 00:38:28.880]  這份真愛在聖經上一直是一個主題
[00:38:28.880 --> 00:38:37.480]  如果當中有願意接受神這份寶貴的禮物的時候
[00:38:37.480 --> 00:38:46.240]  希望你能夠欣然地接受
[00:38:46.240 --> 00:38:50.680]  在提摩太后書三章十六至十七節這樣提到
[00:38:50.680 --> 00:38:55.440]  不如我們一起起來讀完經文一起祈禱
[00:38:55.440 --> 00:39:02.640]  我們這個月背誦的經文繼續在提摩太后書三章十六至十七節
[00:39:02.640 --> 00:39:04.080]  我們一起讀
[00:39:04.080 --> 00:39:10.600]  聖經都是神所物是的 於教訓督澤使人歸正
[00:39:10.600 --> 00:39:13.760]  教導人學義都是有益的
[00:39:13.760 --> 00:39:19.280]  叫屬神的人得以完全 預備行各樣的善事
[00:39:19.280 --> 00:39:22.960]  我們一起低頭祈禱 領受神的祝福
