
[00:00:00.000 --> 00:00:01.940]  上次我們講羅馬書第六章的時候
[00:16:18.780 --> 00:16:20.340]  竟然做不到
[00:16:20.340 --> 00:16:21.660]  我不想做的惡
[00:16:21.660 --> 00:16:23.420]  竟然做了
[00:16:23.420 --> 00:16:25.260]  那究竟發生什麼事呢?
[00:16:25.260 --> 00:16:27.260]  這個問題我們等一下再處理
[00:16:27.260 --> 00:16:29.500]  好像很複雜
[00:16:29.500 --> 00:16:31.740]  但在《解經家》裡面要面對兩個問題
[00:16:31.740 --> 00:16:32.060]  第一
[00:16:32.060 --> 00:16:36.180]  究竟保羅這段經文形容的是我們信主前的我
[00:16:36.180 --> 00:16:38.180]  還是信主後的我
[00:16:38.180 --> 00:16:40.460]  有兩派人士的解釋
[00:16:40.460 --> 00:16:42.380]  主張是信主前的人認為
[00:16:42.380 --> 00:16:43.900]  因為保羅用的字眼很重
[00:16:43.900 --> 00:16:45.740]  我已經賣給罪了
[00:16:45.740 --> 00:16:47.540]  在我裡面沒有良善的
[00:16:47.540 --> 00:16:49.180]  而且是一個屢戰屢敗的人
[00:16:49.180 --> 00:16:52.340]  怎麼可能有一個基督徒的生命呢?
[00:16:52.340 --> 00:16:53.420]  第二
[00:16:53.420 --> 00:16:54.940]  主張是信主之後的
[00:16:54.940 --> 00:16:56.940]  因為在七章十四節之後
[00:16:56.940 --> 00:16:58.780]  保羅用的時態
[00:16:58.780 --> 00:17:00.740]  在動詞的時態改了
[00:17:00.740 --> 00:17:02.060]  用了present tense
[00:17:02.060 --> 00:17:03.700]  用了現在式
[00:17:03.700 --> 00:17:07.780]  希臘文的現在式是有一種持續不斷的意義
[00:17:07.780 --> 00:17:09.980]  如果這種狀態是持續不斷的話
[00:17:09.980 --> 00:17:12.660]  那就應該是信主後的情況
[00:17:12.660 --> 00:17:15.060]  而不是信主前的情況
[00:17:15.060 --> 00:17:19.820]  我們怎麼面對究竟這段經文形容是信主前還是信主後呢?
[00:17:19.820 --> 00:17:20.940]  第一
[00:17:20.940 --> 00:17:25.740]  我們千萬不要陷入爭拗的迷思裡面
[00:17:25.740 --> 00:17:26.540]  為什麼呢?
[00:17:26.540 --> 00:17:30.620]  因為保羅根本就沒有說信主前還是信主後
[00:17:30.620 --> 00:17:34.340]  是解經家自己想了出來要解決的問題
[00:17:34.340 --> 00:17:36.580]  不是保羅要解決的問題
[00:17:36.580 --> 00:17:38.420]  當我們不需要解決這個問題的時候
[00:17:38.420 --> 00:17:40.940]  反而我們會客觀地去理解
[00:17:40.940 --> 00:17:42.620]  其實我們的主觀經驗
[00:17:42.620 --> 00:17:45.820]  和在我們所認識的群體經驗裡面
[00:17:45.820 --> 00:17:48.140]  兩個律的爭拗
[00:17:48.140 --> 00:17:53.820]  是由信主前和信主後都一直發生
[00:17:53.820 --> 00:17:55.860]  想像一下
[00:17:55.860 --> 00:17:57.420]  我裡面這兩個律
[00:17:57.420 --> 00:17:59.820]  一個扯著我去做行善的
[00:17:59.820 --> 00:18:02.180]  但是另一個律就扯著我去行惡的
[00:18:02.180 --> 00:18:06.540]  但是最終的行惡那個就勝了
[00:18:06.540 --> 00:18:09.460]  保羅所形容的這種狀態
[00:18:09.460 --> 00:18:11.060]  似乎是我們信主前的情況
[00:18:11.060 --> 00:18:12.100]  不過是的
[00:18:12.100 --> 00:18:14.380]  那個過程是
[00:18:14.380 --> 00:18:17.380]  兩個律是爭戰的那個情況
[00:18:17.380 --> 00:18:18.700]  是信主前信主後都發生
[00:18:18.700 --> 00:18:20.100]  不過信主前
[00:18:20.100 --> 00:18:26.140]  我們必然會輸給行惡的那個意念
[00:18:26.140 --> 00:18:28.300]  想像一下弟兄姊妹
[00:18:28.300 --> 00:18:30.980]  無論我們信主前和信主後都好
[00:18:30.980 --> 00:18:34.580]  我們常常都有種矛盾經歷的
[00:18:34.580 --> 00:18:39.260]  我理性地很想戒煙
[00:18:39.260 --> 00:18:43.580]  但是我口已經在吸煙了
[00:18:43.580 --> 00:18:47.180]  我理性地告訴我自己應該戒賭
[00:18:47.180 --> 00:18:48.860]  我應該要戒賭
[00:18:48.860 --> 00:18:51.060]  我誓神砍完需要戒賭
[00:18:51.060 --> 00:18:54.460]  但是我已經坐在賭桌上了
[00:18:54.460 --> 00:18:56.460]  是不是很奇怪的事情
[00:18:56.460 --> 00:18:58.700]  女士有很多媽媽
[00:18:58.700 --> 00:19:01.100]  現在我聽聞是很多男士這樣
[00:19:01.100 --> 00:19:02.460]  不是很多女士這樣
[00:19:02.460 --> 00:19:04.140]  在教兒子的過程裏面
[00:19:04.140 --> 00:19:05.700]  教女兒的過程裏面
[00:19:05.700 --> 00:19:07.180]  是想教好她的
[00:19:07.180 --> 00:19:08.620]  是想表達愛的
[00:19:08.620 --> 00:19:11.460]  但是怎知道一去教她的時候
[00:19:11.460 --> 00:19:15.340]  就語言的侮辱
[00:19:15.340 --> 00:19:21.220]  或者甚至行動上的暴力出現了
[00:19:21.220 --> 00:19:23.500]  但是你問那個爸媽是不是想打兒子
[00:19:23.500 --> 00:19:24.180]  想打女兒
[00:19:24.180 --> 00:19:28.460]  不是的,他靠近她是想表達愛的
[00:19:28.460 --> 00:19:30.940]  一靠近她就開始發怒了
[00:19:30.940 --> 00:19:33.900]  一發怒就一巴掌就上去了
[00:19:33.900 --> 00:19:34.740]  他想不想呢
[00:19:34.740 --> 00:19:35.980]  不想的
[00:19:35.980 --> 00:19:37.300]  理性上他不是很想
[00:19:37.300 --> 00:19:39.780]  但是他真的做了出來
[00:19:39.780 --> 00:19:41.940]  很多男士當你下班的時候
[00:19:41.940 --> 00:19:43.260]  臨開門的時候
[00:19:43.260 --> 00:19:44.460]  你真的想想
[00:19:44.460 --> 00:19:45.860]  想好台詞
[00:19:45.860 --> 00:19:47.780]  一開門見到老婆就跟她說
[00:19:47.780 --> 00:19:49.940]  老婆你今天真是漂亮了
[00:19:49.940 --> 00:19:51.180]  I love you
[00:19:51.180 --> 00:19:52.700]  想著表達愛意
[00:19:52.700 --> 00:19:55.540]  一開門你見到老婆在廚房衝出來
[00:19:55.540 --> 00:19:56.900]  哭泣的樣子
[00:19:56.900 --> 00:19:58.100]  你讚不下去了
[00:19:58.100 --> 00:19:59.020]  接著他就看著你
[00:19:59.020 --> 00:20:00.180]  幹什麼撞鬼來
[00:20:00.180 --> 00:20:01.820]  我真的撞鬼了
[00:20:01.820 --> 00:20:03.420]  我見到鬼來了
[00:20:03.420 --> 00:20:04.820]  你不斷說我愛你
[00:20:04.820 --> 00:20:07.300]  變成我撞鬼
[00:20:07.300 --> 00:20:09.140]  夫妻倆就開始吵架了
[00:20:09.140 --> 00:20:10.820]  原本進門之前的
[00:20:10.820 --> 00:20:13.780]  我是想進去稱讚老婆的
[00:20:13.780 --> 00:20:14.780]  給點鼓勵她的
[00:20:14.780 --> 00:20:15.820]  怎知道進去之後
[00:20:15.820 --> 00:20:17.300]  一來就爆了
[00:20:17.300 --> 00:20:19.100]  大家爆粗了
[00:20:19.100 --> 00:20:23.100]  為什麼呢
[00:20:23.100 --> 00:20:25.660]  當有個朋友跟我一起吃飯
[00:20:25.660 --> 00:20:26.700]  吃完飯之後
[00:20:26.700 --> 00:20:28.540]  他又搶著結帳
[00:20:28.540 --> 00:20:31.140]  第二次吃飯他又搶著結帳
[00:20:31.140 --> 00:20:32.660]  慢慢慢慢我就覺得
[00:20:32.660 --> 00:20:34.420]  如果不用錢吃飯
[00:20:34.420 --> 00:20:36.820]  我一定要找這個人
[00:20:36.820 --> 00:20:38.060]  為什麼呢
[00:20:38.060 --> 00:20:40.780]  這種叫做貪
[00:20:40.780 --> 00:20:41.620]  不是吧
[00:20:41.620 --> 00:20:43.820]  這個叫做貪小便宜
[00:20:43.820 --> 00:20:45.500]  貪小便宜也是罪
[00:20:45.500 --> 00:20:47.820]  講明是貪當然是罪
[00:20:47.820 --> 00:20:48.740]  是不是
[00:20:48.740 --> 00:20:50.740]  什麼叫做貪小便宜
[00:20:50.740 --> 00:20:52.460]  貪小便宜就是貪
[00:20:52.460 --> 00:20:53.740]  貪就是罪
[00:20:53.740 --> 00:20:54.980]  已經講完了
[00:20:54.980 --> 00:20:56.140]  還要解釋
[00:20:56.140 --> 00:20:57.860]  不是的
[00:20:57.860 --> 00:20:59.420]  他很喜歡請人吃飯
[00:20:59.420 --> 00:21:00.740]  我就找他
[00:21:00.740 --> 00:21:02.860]  他很喜歡請人吃飯
[00:21:02.860 --> 00:21:04.380]  不是一定要請你吃飯
[00:21:04.380 --> 00:21:06.460]  所以你要知道
[00:21:06.460 --> 00:21:09.180]  這種經驗是你和我常常經歷的
[00:21:09.180 --> 00:21:11.220]  在我們未信主前信主後
[00:21:11.220 --> 00:21:11.860]  都經歷的
[00:21:11.860 --> 00:21:13.980]  兩個律不斷的爭戰
[00:21:13.980 --> 00:21:14.980]  但問題是
[00:21:14.980 --> 00:21:15.860]  那怎麼辦呢
[00:21:15.860 --> 00:21:16.660]  本來就說
[00:21:16.660 --> 00:21:18.420]  律法是屬乎零的
[00:21:18.420 --> 00:21:20.900]  但我的身體是屬乎罪的
[00:21:20.900 --> 00:21:23.140]  已經賣給罪了
[00:21:23.140 --> 00:21:25.300]  然後有第二種進路的人
[00:21:25.300 --> 00:21:26.740]  第一種的人認為
[00:21:26.740 --> 00:21:28.660]  我靠著守律法
[00:21:28.660 --> 00:21:29.540]  行律法
[00:21:29.540 --> 00:21:30.860]  我可以被稱義
[00:21:30.860 --> 00:21:32.580]  可以做一個好人
[00:21:32.580 --> 00:21:33.980]  但普羅話推翻了
[00:21:33.980 --> 00:21:35.380]  不可能發生
[00:21:35.380 --> 00:21:37.060]  有第二類的人就認為
[00:21:37.060 --> 00:21:38.900]  我靠著我的能力
[00:21:38.900 --> 00:21:41.020]  去克制我的肉體
[00:21:41.020 --> 00:21:43.420]  我就可以勝過罪
[00:21:43.420 --> 00:21:44.500]  因為普羅也說
[00:21:44.500 --> 00:21:45.260]  攻克己身
[00:21:45.260 --> 00:21:46.540]  叫身伏我
[00:21:46.540 --> 00:21:47.460]  不要忘記
[00:21:47.460 --> 00:21:48.580]  普羅這句話
[00:21:48.580 --> 00:21:50.300]  必須在羅馬書第七章
[00:21:50.300 --> 00:21:52.860]  第八章之後去理解
[00:21:52.860 --> 00:21:54.940]  不是之前去理解
[00:21:54.940 --> 00:21:57.180]  在教會歷史裏面
[00:21:57.180 --> 00:21:58.780]  二千年
[00:21:58.780 --> 00:22:01.100]  有修道的歷史很長
[00:22:01.100 --> 00:22:03.020]  修道院的歷史非常長
[00:22:03.020 --> 00:22:04.020]  無論天主教的
[00:22:04.020 --> 00:22:04.740]  東正教的
[00:22:04.740 --> 00:22:08.460]  基督教的修道院都有
[00:22:08.460 --> 00:22:09.820]  但奇怪在哪裏呢
[00:22:09.820 --> 00:22:10.740]  弟兄姊妹
[00:22:10.740 --> 00:22:12.060]  凡是入新修道院的人
[00:22:12.060 --> 00:22:14.700]  都是立志行善的
[00:22:14.700 --> 00:22:20.020]  普羅這裏似乎在說一些很賴皮的東西
[00:22:20.020 --> 00:22:21.020]  普羅說甚麼
[00:22:21.020 --> 00:22:23.860]  他說我本來想行善的
[00:22:23.860 --> 00:22:25.180]  我想願意做的
[00:22:25.180 --> 00:22:26.660]  我反而做不到
[00:22:26.660 --> 00:22:27.820]  我不想願意做的
[00:22:27.820 --> 00:22:29.180]  我反而做了
[00:22:29.180 --> 00:22:31.420]  若果我想做的做不到
[00:22:31.420 --> 00:22:32.940]  不想做的做了的話
[00:22:32.940 --> 00:22:33.980]  不是我做的
[00:22:33.980 --> 00:22:36.700]  是罪做的
[00:22:36.700 --> 00:22:38.860]  這種這麼賴皮的答案
[00:22:38.860 --> 00:22:39.900]  都可以嗎
[00:22:39.900 --> 00:22:41.100]  這麼賴皮的答案
[00:22:41.100 --> 00:22:42.420]  都可以嗎
[00:22:42.420 --> 00:22:43.580]  你不是跟很多人
[00:22:43.580 --> 00:22:44.660]  很多人犯罪之後
[00:22:44.660 --> 00:22:45.340]  我會跟你說
[00:22:45.340 --> 00:22:46.980]  我不想的
[00:22:46.980 --> 00:22:48.300]  每個人都說我不想的
[00:22:48.300 --> 00:22:50.460]  我不想就行了
[00:22:50.460 --> 00:22:52.540]  分別在哪裏
[00:22:52.540 --> 00:22:54.500]  分別在這裏
[00:22:54.500 --> 00:22:56.100]  內容是一樣的
[00:22:56.100 --> 00:22:58.380]  分別是
[00:22:58.380 --> 00:22:59.420]  動機的問題
[00:22:59.420 --> 00:23:01.460]  心態的問題
[00:23:01.460 --> 00:23:03.260]  如果有些人遇到賴皮的
[00:23:03.260 --> 00:23:05.780]  說這些話叫藉口
[00:23:05.780 --> 00:23:07.700]  但普羅現在說的這種人不是
[00:23:07.700 --> 00:23:08.660]  這種人是
[00:23:08.660 --> 00:23:13.060]  我是真的立志要行善的
[00:23:13.060 --> 00:23:14.740]  即是在意志上
[00:23:14.740 --> 00:23:17.900]  我已經決定了我要做好了
[00:23:17.900 --> 00:23:20.620]  我是要行善的
[00:23:20.620 --> 00:23:22.420]  他不是玩玩的
[00:23:22.420 --> 00:23:24.180]  他真的很認真的
[00:23:24.180 --> 00:23:25.380]  但不知為何
[00:23:25.380 --> 00:23:26.340]  到做的時候
[00:23:26.340 --> 00:23:28.380]  真的做不到嗎
[00:23:28.380 --> 00:23:29.620]  普羅就要剖析
[00:23:29.620 --> 00:23:30.700]  做不到的原因
[00:23:30.700 --> 00:23:32.900]  不是我的意志的問題
[00:23:32.900 --> 00:23:35.940]  是我裏面有一個律
[00:23:35.940 --> 00:23:38.540]  永遠會勝過我的問題
[00:23:38.540 --> 00:23:40.700]  這個叫做罪
[00:23:40.700 --> 00:23:43.100]  那又如何呢
[00:23:43.100 --> 00:23:45.340]  凡是立志行善的人
[00:23:45.340 --> 00:23:46.260]  做不到的人
[00:23:46.260 --> 00:23:48.060]  都會有普羅這種經歷
[00:23:48.060 --> 00:23:49.900]  這種掙扎之後
[00:23:49.900 --> 00:23:54.260]  接著會吶喊出來
[00:23:54.260 --> 00:23:58.580]  但今天我和你最大的困難在哪裏呢
[00:23:58.580 --> 00:23:59.780]  我往往以為
[00:23:59.780 --> 00:24:01.660]  我們可以靠著守律法
[00:24:01.660 --> 00:24:03.140]  所以基督徒應該做些甚麼
[00:24:03.140 --> 00:24:04.020]  不應該做些甚麼
[00:24:04.020 --> 00:24:04.780]  應該做些甚麼
[00:24:04.780 --> 00:24:05.700]  應該不做些甚麼
[00:24:05.700 --> 00:24:06.980]  我符合了應該做的事
[00:24:06.980 --> 00:24:07.580]  我就好了
[00:24:07.580 --> 00:24:10.420]  但原來是不行的
[00:24:10.420 --> 00:24:11.300]  第二
[00:24:11.300 --> 00:24:13.940]  我個人的靈修操練
[00:24:13.940 --> 00:24:16.380]  令到我自己的身體叫身服我
[00:24:16.380 --> 00:24:17.780]  這樣就可以了
[00:24:17.780 --> 00:24:19.220]  在修道院的歷史裏面
[00:24:19.220 --> 00:24:20.260]  告訴你和我
[00:24:20.260 --> 00:24:22.420]  天主教的修道院裏面
[00:24:22.420 --> 00:24:25.260]  每一個人都是立志入修道院裏面
[00:24:25.260 --> 00:24:26.100]  守獨身
[00:24:26.100 --> 00:24:29.260]  和要和上帝密切的關係
[00:24:29.260 --> 00:24:34.980]  全時間和上帝建立一種屬靈的關係
[00:24:34.980 --> 00:24:36.140]  但為何修道院裏面
[00:24:36.140 --> 00:24:38.300]  反而很奇怪
[00:24:38.300 --> 00:24:39.620]  我們到今天都想不明白
[00:24:39.620 --> 00:24:43.380]  神父為何可以喝酒和吃雪茄
[00:24:43.380 --> 00:24:46.340]  明明這東西都能挑動到人的情慾
[00:24:46.340 --> 00:24:48.140]  既然神父要禁慾的話
[00:24:48.140 --> 00:24:50.580]  為何還要吃一些挑動情慾的東西
[00:24:50.580 --> 00:24:51.460]  大家知道
[00:24:51.460 --> 00:24:54.700]  我們所認識的異端叫做摩門教
[00:24:54.700 --> 00:24:57.020]  摩門教是不准喝可樂的
[00:24:57.020 --> 00:24:58.660]  因為可樂有咖啡因
[00:24:58.660 --> 00:25:01.340]  咖啡因是會挑動人的情慾
[00:25:01.340 --> 00:25:03.060]  所以就不應該喝了
[00:25:03.060 --> 00:25:06.020]  但既然神父可以喝酒
[00:25:06.020 --> 00:25:09.860]  是否很奇怪
[00:25:09.860 --> 00:25:12.740]  基督教的修道院
[00:25:12.740 --> 00:25:15.420]  有修士啤
[00:25:15.420 --> 00:25:16.540]  聽過嗎
[00:25:16.540 --> 00:25:20.020]  有一種啤酒的牌子叫做修士啤
[00:25:20.020 --> 00:25:20.980]  甚麼叫做修士啤
[00:25:20.980 --> 00:25:24.460]  就是修士釀製出來的啤
[00:25:24.460 --> 00:25:25.780]  在歐洲就能喝到
[00:25:25.780 --> 00:25:27.820]  是名牌
[00:25:27.820 --> 00:25:29.620]  德國就能喝到
[00:25:29.620 --> 00:25:35.740]  很多修道院自己在地牢釀酒
[00:25:35.740 --> 00:25:37.220]  每個人都喝啤酒
[00:25:37.220 --> 00:25:42.780]  既然神父或修道士是要來修道的
[00:25:42.780 --> 00:25:44.420]  是要來修身的
[00:25:44.420 --> 00:25:46.860]  是要來建立和上帝的關係的
[00:25:46.860 --> 00:25:50.620]  為何會縱容這些修士可以喝酒
[00:25:50.620 --> 00:25:53.180]  是否很奇怪
[00:25:53.180 --> 00:25:55.020]  我們聽到很多醜聞
[00:25:55.020 --> 00:25:58.260]  很多醜聞發生在修道院裏面
[00:25:58.260 --> 00:26:02.420]  進去的人都是立志行善的
[00:26:02.420 --> 00:26:04.500]  大部份都是
[00:26:04.500 --> 00:26:06.740]  我們再看看近十年裏面
[00:26:06.740 --> 00:26:09.420]  無論是靈恩派的出名領袖
[00:26:09.420 --> 00:26:12.060]  或者是方派的出名領袖
[00:26:12.060 --> 00:26:14.260]  都相繼跌倒和軟弱
[00:26:14.260 --> 00:26:16.460]  剛剛上星期五我們收到一個消息
[00:26:16.460 --> 00:26:18.660]  葛培里一個報道家
[00:26:18.660 --> 00:26:22.740]  葛培里的兒子是葛福林
[00:26:22.740 --> 00:26:24.380]  他的孫子
[00:26:24.380 --> 00:26:26.340]  葛培里的孫子
[00:26:26.340 --> 00:26:28.100]  在佛羅里達州裏面
[00:26:28.100 --> 00:26:30.420]  牧養一間超級大教會
[00:26:30.420 --> 00:26:35.380]  最近請辭了 因為婚外情
[00:26:35.380 --> 00:26:42.500]  這麼出名的方派的報道家的後人
[00:26:42.500 --> 00:26:44.060]  都出事了
[00:26:44.060 --> 00:26:45.780]  你才開始明白 弟兄姊妹
[00:26:45.780 --> 00:26:49.980]  原來我們每一個人面對罪的那種挑戰
[00:26:49.980 --> 00:26:51.940]  和攻擊和誘惑
[00:26:51.940 --> 00:26:53.620]  跟你旁邊的弟兄姊妹說
[00:26:53.620 --> 00:26:59.860]  你都是無能的
[00:26:59.860 --> 00:27:01.460]  那怎麼辦呢
[00:27:01.460 --> 00:27:04.380]  原來在信主前和信主後
[00:27:04.380 --> 00:27:07.900]  這兩個掙扎 這兩個律都存在
[00:27:07.900 --> 00:27:09.380]  我重申再說
[00:27:09.380 --> 00:27:13.180]  保羅現在說的不是一個賴皮的答案
[00:27:13.180 --> 00:27:15.580]  保羅說的不是一個藉口
[00:27:15.580 --> 00:27:16.820]  保羅說的
[00:27:16.820 --> 00:27:20.780]  縱使我現在很願意立志行善
[00:27:20.780 --> 00:27:24.220]  但是我裏面都做不到
[00:27:24.220 --> 00:27:26.740]  我做出來的反而是惡
[00:27:26.740 --> 00:27:27.980]  那怎麼辦呢
[00:27:27.980 --> 00:27:31.060]  我真的不知道怎樣做好
[00:27:31.060 --> 00:27:32.140]  他就在那裏吶喊
[00:27:32.140 --> 00:27:34.900]  他說我真是苦
[00:27:34.900 --> 00:27:39.340]  誰可以救我脫離這個取捨的身體
[00:27:39.340 --> 00:27:42.300]  弟兄姊妹 當我們立志行善的時候
[00:27:42.300 --> 00:27:45.500]  有惡的意念會出現的 很奇怪
[00:27:45.500 --> 00:27:47.660]  最近我有機會坐地鐵
[00:27:47.660 --> 00:27:51.900]  這種經驗又重新經歷
[00:27:51.900 --> 00:27:53.980]  每逢我們這樣的年紀坐在地鐵
[00:27:53.980 --> 00:27:56.860]  都會有人年紀大過我們
[00:27:56.860 --> 00:27:58.900]  我們很尷尬的這個年齡
[00:27:58.900 --> 00:28:01.580]  又不是年輕 又不是老
[00:28:01.580 --> 00:28:03.220]  最尷尬的了
[00:28:03.220 --> 00:28:08.300]  你會見到有一些比你年長的人在你前面
[00:28:08.300 --> 00:28:09.900]  剛剛進來
[00:28:09.900 --> 00:28:12.980]  考慮起不起身給他位置的時候
[00:28:12.980 --> 00:28:14.820]  旁邊的年輕人就立刻起了身
[00:28:14.820 --> 00:28:16.300]  你會覺得香港都有前途
[00:28:16.300 --> 00:28:17.540]  年輕人在讓位
[00:28:17.540 --> 00:28:20.660]  通常年輕人都是穿校服的
[00:28:20.660 --> 00:28:23.460]  起身讓位給長者
[00:28:23.460 --> 00:28:25.100]  你坐吧
[00:28:25.100 --> 00:28:27.460]  一個長者就說 不用
[00:28:27.460 --> 00:28:31.220]  我都未夠老 你坐吧
[00:28:31.220 --> 00:28:33.460]  那一刻真的很尷尬
[00:28:33.460 --> 00:28:35.100]  我見到年輕人真的很尷尬
[00:28:35.100 --> 00:28:36.900]  我死了他坐不坐得好呢
[00:28:36.900 --> 00:28:37.620]  他立刻很尷尬
[00:28:37.620 --> 00:28:38.580]  不知道坐好還是不坐
[00:28:38.580 --> 00:28:40.220]  起了身了 這麼辛苦已經起身了
[00:28:40.220 --> 00:28:41.860]  現在坐了就很醜
[00:28:41.860 --> 00:28:43.060]  繼續堅持站在那裏
[00:28:43.060 --> 00:28:44.580]  那老人家又不坐
[00:28:44.580 --> 00:28:45.620]  那怎麼辦呢
[00:28:45.620 --> 00:28:48.700]  突然已經有人謀緊想坐了
[00:28:48.700 --> 00:28:51.340]  總之我見到年輕人就離開那些卡車廂
[00:28:51.340 --> 00:28:53.100]  去了另一卡那裏站
[00:28:53.100 --> 00:28:55.460]  因為他避開了這麼尷尬的場面
[00:28:55.460 --> 00:28:57.060]  很丟臉
[00:28:57.060 --> 00:28:58.500]  你想想這個年輕人
[00:28:58.500 --> 00:29:02.140]  下一次還讓不讓位呢
[00:29:02.140 --> 00:29:04.780]  開始明白這種的狀態
[00:29:04.780 --> 00:29:06.180]  你很想行善的時候
[00:29:06.180 --> 00:29:07.620]  同時有一個惡的意念
[00:29:07.620 --> 00:29:09.820]  就可以出現說 做不做好呢
[00:29:09.820 --> 00:29:11.420]  特別是香港現在
[00:29:11.420 --> 00:29:12.900]  我們每一個星期有兩天
[00:29:12.900 --> 00:29:16.620]  被人打劫的 叫賣旗
[00:29:16.620 --> 00:29:19.980]  一開始賣旗很快就給錢
[00:29:19.980 --> 00:29:23.260]  大家想一想 甚麼機構都還沒看清楚
[00:29:23.260 --> 00:29:25.060]  還沒看清楚就已經貼在你心口了
[00:29:25.060 --> 00:29:25.940]  你不給就不行了
[00:29:25.940 --> 00:29:27.820]  這就叫打劫
[00:29:27.820 --> 00:29:29.540]  明搶啊
[00:29:29.540 --> 00:29:31.500]  還沒看清楚啊 老友
[00:29:31.500 --> 00:29:33.020]  你不可以說我給了你一枝旗
[00:29:33.020 --> 00:29:34.660]  沒那麼醜
[00:29:34.660 --> 00:29:36.260]  你行善的時候
[00:29:36.260 --> 00:29:39.940]  與此同時你有惡的意念會出現
[00:29:39.940 --> 00:29:42.140]  你回到國內的時候
[00:29:42.140 --> 00:29:43.340]  見到那些小朋友
[00:29:43.340 --> 00:29:44.820]  沒有手沒有腳
[00:29:44.820 --> 00:29:46.740]  在那裏行乞
[00:29:46.740 --> 00:29:48.740]  你很有感動想給錢他
[00:29:48.740 --> 00:29:49.980]  但了解多一點之後
[00:29:49.980 --> 00:29:50.740]  你就會覺得
[00:29:50.740 --> 00:29:51.900]  了解國情多一點之後
[00:29:51.900 --> 00:29:52.820]  你會發覺這班小朋友
[00:29:52.820 --> 00:29:54.140]  可能背後有人操縱的
[00:29:54.140 --> 00:29:56.460]  還是不要給的
[00:29:56.460 --> 00:29:58.820]  惡與善的觀念常常
[00:29:58.820 --> 00:30:01.980]  都在我們的生命裏面同時產生
[00:30:01.980 --> 00:30:03.580]  當大家想要做好
[00:30:03.580 --> 00:30:06.380]  就有不好的意念出現了
[00:30:06.380 --> 00:30:07.300]  怎樣呢
[00:30:07.300 --> 00:30:09.460]  保羅說縱使是這樣
[00:30:09.460 --> 00:30:12.500]  我們都仍然要吶喊
[00:30:12.500 --> 00:30:16.740]  如果所有與保羅同樣經歷的人
[00:30:16.740 --> 00:30:18.500]  我們真的立志行善的
[00:30:18.500 --> 00:30:19.980]  只不過我真的做不到
[00:30:19.980 --> 00:30:20.860]  這樣的時候
[00:30:20.860 --> 00:30:21.900]  就會吶喊
[00:30:21.900 --> 00:30:22.780]  我真是苦
[00:30:22.780 --> 00:30:27.020]  誰能夠救我脫離這個取死的身體
[00:30:27.020 --> 00:30:28.260]  保羅的答案就說
[00:30:28.260 --> 00:30:28.820]  感謝主
[00:30:28.820 --> 00:30:30.420]  靠著我們主耶穌基督
[00:30:30.420 --> 00:30:32.060]  我們就得勝有餘
[00:30:32.060 --> 00:30:33.500]  跟你吶喊一聲
[00:30:33.500 --> 00:30:37.540]  靠著基督得勝有餘
[00:30:37.540 --> 00:30:38.300]  問題來了
[00:30:38.300 --> 00:30:39.980]  牧師
[00:30:39.980 --> 00:30:42.820]  上次聽了唐道的結論
[00:30:42.820 --> 00:30:44.660]  就是向神活
[00:30:44.660 --> 00:30:45.980]  向罪死
[00:30:45.980 --> 00:30:46.900]  是不是這麼簡單呢
[00:30:46.900 --> 00:30:48.260]  原來不是這麼簡單
[00:30:48.260 --> 00:30:49.860]  我下一堂道會講
[00:30:49.860 --> 00:30:51.140]  這一堂道會講了
[00:30:51.140 --> 00:30:52.180]  向神活
[00:30:52.180 --> 00:30:53.220]  向罪死
[00:30:53.220 --> 00:30:54.140]  原來我們第一
[00:30:54.140 --> 00:30:55.500]  不可以靠著律法
[00:30:55.500 --> 00:30:57.380]  律法是幫不到我們的
[00:30:57.380 --> 00:30:57.900]  第二
[00:30:57.900 --> 00:30:59.460]  我也不可以靠著恭一己身
[00:30:59.460 --> 00:31:00.580]  叫身復我
[00:31:00.580 --> 00:31:03.700]  因為這句話必須在羅馬書第七章第八章之後
[00:31:03.700 --> 00:31:05.180]  才有果效的
[00:31:05.180 --> 00:31:07.860]  如果你不明白第七章第八章的話
[00:31:07.860 --> 00:31:10.180]  恭一己身叫身復我
[00:31:10.180 --> 00:31:11.380]  是不會有果效的
[00:31:11.380 --> 00:31:12.060]  保羅說
[00:31:12.060 --> 00:31:15.660]  是人不能夠靠著自己的身體
[00:31:15.660 --> 00:31:20.220]  可以行到神的要求而被稱為義
[00:31:20.220 --> 00:31:22.900]  而且這個身體反而往往給我們的感覺就是
[00:31:22.900 --> 00:31:24.940]  我們裡面有兩個律在爭鬥中
[00:31:24.940 --> 00:31:25.860]  我們想做好的
[00:31:25.860 --> 00:31:27.100]  反而惡的事情做了出來
[00:31:27.100 --> 00:31:31.500]  往往是惡的意念勝過我們立志行善的
[00:31:31.500 --> 00:31:33.100]  那怎麼辦呢
[00:31:33.100 --> 00:31:33.820]  保羅說
[00:31:33.820 --> 00:31:36.980]  原來就是靠著基督才得勝
[00:31:36.980 --> 00:31:37.340]  哇
[00:31:37.340 --> 00:31:38.660]  那又另一個口號了
[00:31:38.660 --> 00:31:39.580]  是不是
[00:31:39.580 --> 00:31:41.820]  第一個口號就叫向神活
[00:31:41.820 --> 00:31:42.860]  向罪死
