
[00:00:00.000 --> 00:00:06.360]  今天和大家分享的訊息是在「明白主的心」的系列裡面
[00:17:37.600 --> 00:17:39.600]  她知道神要她做先知
[00:17:39.600 --> 00:17:41.600]  她就做先知的工作
[00:17:41.600 --> 00:17:42.600]  要她做事司
[00:17:42.600 --> 00:17:44.600]  她就做事司的工作
[00:17:44.600 --> 00:17:48.600]  她在當中已經出了
[00:17:48.600 --> 00:17:50.600]  Mother of Israel的形象
[00:17:50.600 --> 00:17:52.600]  因為以色列人
[00:17:52.600 --> 00:17:54.600]  如果你在原文看
[00:17:54.600 --> 00:17:56.600]  就是Children of Israel
[00:17:56.600 --> 00:17:58.600]  就想去那裏
[00:17:58.600 --> 00:18:00.600]  她已經要處理他們的糾紛
[00:18:00.600 --> 00:18:02.600]  你試想想
[00:18:02.600 --> 00:18:04.600]  當時一個女性
[00:18:04.600 --> 00:18:06.600]  在這麼混亂的場景
[00:18:06.600 --> 00:18:08.600]  以色列人被欺壓
[00:18:08.600 --> 00:18:10.600]  自己也是亂七八糟
[00:18:10.600 --> 00:18:12.600]  她還可以處理
[00:18:12.600 --> 00:18:14.600]  這些的審判
[00:18:14.600 --> 00:18:16.600]  這些的案件
[00:18:16.600 --> 00:18:18.600]  她是一個真正活出
[00:18:18.600 --> 00:18:20.600]  自己的照明的人
[00:18:20.600 --> 00:18:22.600]  棕樹
[00:18:22.600 --> 00:18:24.600]  可能你們去沙灘的時候
[00:18:24.600 --> 00:18:26.600]  會見得多一點
[00:18:26.600 --> 00:18:28.600]  Palm trees
[00:18:28.600 --> 00:18:30.600]  我查過
[00:18:30.600 --> 00:18:32.600]  究竟為何無端端坐在
[00:18:32.600 --> 00:18:34.600]  自己的棕樹下
[00:18:34.600 --> 00:18:36.600]  有什麼特別呢
[00:18:36.600 --> 00:18:38.600]  原來在C篇92篇
[00:18:38.600 --> 00:18:40.600]  1-2節裏說
[00:18:40.600 --> 00:18:42.600]  基督徒要興旺如棕樹
[00:18:42.600 --> 00:18:44.600]  生長如黎巴嫩的香柏樹
[00:18:44.600 --> 00:18:46.600]  生長如黎巴嫩的香柏樹
[00:18:46.600 --> 00:18:48.600]  生長如黎巴嫩的香柏樹
[00:18:48.600 --> 00:18:50.600]  經文特別說出
[00:18:50.600 --> 00:18:52.600]  底波拉
[00:18:52.600 --> 00:18:54.600]  在她自己的棕樹下
[00:18:54.600 --> 00:18:56.600]  去審判以色列人
[00:18:56.600 --> 00:18:58.600]  她想告訴我們
[00:18:58.600 --> 00:19:00.600]  底波拉是一個有standing的人
[00:19:00.600 --> 00:19:02.600]  底波拉是一個有standing的人
[00:19:02.600 --> 00:19:04.600]  她是一個受人尊敬的人
[00:19:04.600 --> 00:19:06.600]  她是一個行駛她的使命的人
[00:19:06.600 --> 00:19:08.600]  她是一個行駛她的使命的人
[00:19:08.600 --> 00:19:10.600]  作為一個女性
[00:19:10.600 --> 00:19:12.600]  作為一個女性
[00:19:12.600 --> 00:19:14.600]  在一個紛亂的時間
[00:19:14.600 --> 00:19:16.600]  在一個紛亂的時間
[00:19:16.600 --> 00:19:18.600]  她要兼顧這麼多的角色
[00:19:18.600 --> 00:19:20.600]  她要兼顧這麼多的角色
[00:19:20.600 --> 00:19:22.600]  是很難的
[00:19:22.600 --> 00:19:24.600]  但是士師記就要這樣說
[00:19:24.600 --> 00:19:26.600]  她呀 神呀
[00:19:26.600 --> 00:19:28.600]  就是要怎樣呢
[00:19:28.600 --> 00:19:30.600]  用一些人看起來沒有可能的人
[00:19:30.600 --> 00:19:32.600]  用一些人看起來沒有可能的人
[00:19:32.600 --> 00:19:34.600]  God used the unlikely
[00:19:34.600 --> 00:19:36.600]  一個女人有什麼可能
[00:19:36.600 --> 00:19:38.600]  會做到這麼多的事呢
[00:19:38.600 --> 00:19:40.600]  真是multitasking
[00:19:40.600 --> 00:19:42.600]  沒有說她在家裡要煮飯洗碗
[00:19:42.600 --> 00:19:44.600]  但是你可以想像得到
[00:19:44.600 --> 00:19:46.600]  她在家裡又有工作
[00:19:46.600 --> 00:19:48.600]  出來又有工作
[00:19:48.600 --> 00:19:52.600]  不知道大家有沒有訂Time Magazine的呢
[00:19:52.600 --> 00:19:54.600]  不知道大家有沒有訂Time Magazine的呢
[00:19:54.600 --> 00:19:56.600]  有沒有聽過
[00:19:56.600 --> 00:19:58.600]  The 100 Most Influential People
[00:19:58.600 --> 00:20:00.600]  The 100 Most Influential People
[00:20:00.600 --> 00:20:02.600]  100個
[00:20:02.600 --> 00:20:04.600]  最有影響力的人
[00:20:04.600 --> 00:20:06.600]  究竟2019年
[00:20:06.600 --> 00:20:08.600]  選了哪100個呢
[00:20:08.600 --> 00:20:10.600]  我其實已經停了訂
[00:20:10.600 --> 00:20:12.600]  你們不要笑我
[00:20:12.600 --> 00:20:14.600]  我已經停了訂
[00:20:14.600 --> 00:20:16.600]  因為我覺得現在時下不應該再看一本本
[00:20:16.600 --> 00:20:18.600]  應該就是電子版
[00:20:18.600 --> 00:20:20.600]  但是她還是寄給我
[00:20:20.600 --> 00:20:22.600]  我就拿來看
[00:20:22.600 --> 00:20:24.600]  看到這個100個
[00:20:24.600 --> 00:20:26.600]  我打了電話給她
[00:20:26.600 --> 00:20:28.600]  其實我沒有訂 打了幾次
[00:20:28.600 --> 00:20:30.600]  她還是寄來
[00:20:30.600 --> 00:20:32.600]  那我看吧
[00:20:32.600 --> 00:20:34.600]  100個最有影響力的人
[00:20:34.600 --> 00:20:36.600]  其中
[00:20:36.600 --> 00:20:38.600]  有一個我看了之後
[00:20:38.600 --> 00:20:40.600]  覺得很感動
[00:20:40.600 --> 00:20:42.600]  這個你們認不認識
[00:20:42.600 --> 00:20:44.600]  Dwayne Johnson
[00:20:44.600 --> 00:20:46.600]  很大隻的那個
[00:20:46.600 --> 00:20:48.600]  他在說什麼呢
[00:20:48.600 --> 00:20:50.600]  有記者訪問他
[00:20:50.600 --> 00:20:52.600]  他說
[00:20:52.600 --> 00:20:56.600]  記者形容他是一個
[00:20:56.600 --> 00:20:58.600]  Dwayne is
[00:20:58.600 --> 00:21:00.600]  someone who believes
[00:21:00.600 --> 00:21:02.600]  sky is the limit
[00:21:02.600 --> 00:21:04.600]  他覺得
[00:21:04.600 --> 00:21:06.600]  有什麼可以阻到他呢
[00:21:06.600 --> 00:21:08.600]  天空那麼高
[00:21:08.600 --> 00:21:10.600]  and will go above and beyond
[00:21:10.600 --> 00:21:12.600]  to make sure he gives 100%
[00:21:12.600 --> 00:21:14.600]  everyday
[00:21:14.600 --> 00:21:16.600]  他是一個
[00:21:16.600 --> 00:21:18.600]  很passionate的人
[00:21:18.600 --> 00:21:20.600]  無論他做什麼都好
[00:21:20.600 --> 00:21:22.600]  他都會give 100%
[00:21:22.600 --> 00:21:24.600]  可能他寫少了
[00:21:24.600 --> 00:21:26.600]  110%
[00:21:26.600 --> 00:21:28.600]  他覺得有什麼可以阻到他
[00:21:28.600 --> 00:21:30.600]  他每一天都去做
[00:21:30.600 --> 00:21:32.600]  他就是這樣熱愛生命
[00:21:32.600 --> 00:21:34.600]  有什麼辦法不成為
[00:21:34.600 --> 00:21:36.600]  最有影響力的人呢
[00:21:36.600 --> 00:21:38.600]  另外一個
[00:21:38.600 --> 00:21:40.600]  叫Sandra Oh
[00:21:40.600 --> 00:21:42.600]  可能不是那麼多人認識
[00:21:42.600 --> 00:21:44.600]  我一開始也不認識
[00:21:44.600 --> 00:21:46.600]  不過也要認識一下
[00:21:46.600 --> 00:21:48.600]  原來她是一個藝術家
[00:21:48.600 --> 00:21:50.600]  她對音樂特別有熱誠
[00:21:50.600 --> 00:21:52.600]  所以記者訪問她的時候
[00:21:52.600 --> 00:21:54.600]  她很執著
[00:21:54.600 --> 00:21:56.600]  她說
[00:21:56.600 --> 00:21:58.600]  treat dialogue
[00:21:58.600 --> 00:22:00.600]  like notes of music
[00:22:00.600 --> 00:22:02.600]  不可以走音
[00:22:02.600 --> 00:22:04.600]  每一個都要correctly toned
[00:22:04.600 --> 00:22:06.600]  說得很清楚
[00:22:06.600 --> 00:22:08.600]  很合音
[00:22:08.600 --> 00:22:10.600]  這麼執著
[00:22:10.600 --> 00:22:12.600]  這裡有沒有對音樂這麼執著的人呢
[00:22:12.600 --> 00:22:14.600]  這些人
[00:22:14.600 --> 00:22:16.600]  是對自己很有要求
[00:22:16.600 --> 00:22:18.600]  對自己的mission
[00:22:18.600 --> 00:22:20.600]  有吧
[00:22:20.600 --> 00:22:22.600]  對自己
[00:22:22.600 --> 00:22:24.600]  很有要求
[00:22:24.600 --> 00:22:26.600]  很火的
[00:22:26.600 --> 00:22:28.600]  有沒有見過這樣的人
[00:22:28.600 --> 00:22:30.600]  很火的
[00:22:30.600 --> 00:22:32.600]  不是整天罵人的意思
[00:22:32.600 --> 00:22:34.600]  很火而已
[00:22:34.600 --> 00:22:36.600]  我想說
[00:22:36.600 --> 00:22:38.600]  其實
[00:22:38.600 --> 00:22:40.600]  我也有一點點火
[00:22:40.600 --> 00:22:42.600]  一點點火
[00:22:42.600 --> 00:22:44.600]  認識我的人都知道
[00:22:44.600 --> 00:22:46.600]  我是很熱心
[00:22:46.600 --> 00:22:48.600]  如果你說1至10
[00:22:48.600 --> 00:22:50.600]  是熱心的程度
[00:22:50.600 --> 00:22:52.600]  10是最高
[00:22:52.600 --> 00:22:54.600]  可能不關我的事
[00:22:54.600 --> 00:22:56.600]  我都會去做
[00:22:56.600 --> 00:22:58.600]  話說
[00:22:58.600 --> 00:23:00.600]  前幾天
[00:23:00.600 --> 00:23:02.600]  有一天我自己放工
[00:23:02.600 --> 00:23:04.600]  沒有車坐
[00:23:04.600 --> 00:23:06.600]  自己放工坐地鐵
[00:23:06.600 --> 00:23:08.600]  我見到有一個坐輪椅的男士
[00:23:08.600 --> 00:23:10.600]  他應該患了
[00:23:10.600 --> 00:23:12.600]  肌肉萎縮
[00:23:12.600 --> 00:23:14.600]  很小的
[00:23:14.600 --> 00:23:16.600]  但他坐在輪椅上
[00:23:16.600 --> 00:23:18.600]  我和他一起
[00:23:18.600 --> 00:23:20.600]  在彩虹地鐵站
[00:23:20.600 --> 00:23:22.600]  我看到他
[00:23:22.600 --> 00:23:24.600]  我在想
[00:23:24.600 --> 00:23:26.600]  要不要幫忙
[00:23:26.600 --> 00:23:28.600]  然後又想
[00:23:28.600 --> 00:23:30.600]  可能他不需要我幫忙
[00:23:30.600 --> 00:23:32.600]  現在的輪椅是電動的
[00:23:32.600 --> 00:23:34.600]  可能不用
[00:23:34.600 --> 00:23:36.600]  然後我看到他
[00:23:36.600 --> 00:23:38.600]  去到輪椅通道
[00:23:38.600 --> 00:23:40.600]  上去很快
[00:23:40.600 --> 00:23:42.600]  我覺得真的不用我幫忙
[00:23:42.600 --> 00:23:44.600]  原來他是可以的
[00:23:44.600 --> 00:23:46.600]  但轉眼又見到他
[00:23:46.600 --> 00:23:48.600]  原來去到行人路的時候
[00:23:48.600 --> 00:23:50.600]  那些地很凹凸
[00:23:50.600 --> 00:23:52.600]  很辛苦
[00:23:52.600 --> 00:23:54.600]  原來他的輪椅也不是電動
[00:23:54.600 --> 00:23:56.600]  是手動,他戴了手套
[00:23:56.600 --> 00:23:58.600]  這樣推
[00:23:58.600 --> 00:24:00.600]  很辛苦,那個地凹凸
[00:24:00.600 --> 00:24:02.600]  人人都超越他
[00:24:02.600 --> 00:24:04.600]  走得很快,每個人都趕著放工回家
[00:24:04.600 --> 00:24:06.600]  去到彩虹那裡
[00:24:06.600 --> 00:24:08.600]  我覺得
[00:24:08.600 --> 00:24:10.600]  我需要幫他嗎
[00:24:10.600 --> 00:24:12.600]  十萬個原因不用
[00:24:12.600 --> 00:24:14.600]  其中一個很大的原因
[00:24:14.600 --> 00:24:16.600]  我是一些
[00:24:16.600 --> 00:24:18.600]  很差的人
[00:24:18.600 --> 00:24:20.600]  越幫越忙
[00:24:20.600 --> 00:24:22.600]  如果我在家洗碗,洗三條湯匙
[00:24:22.600 --> 00:24:24.600]  有兩條掉在地上
[00:24:24.600 --> 00:24:26.600]  爛了一條
[00:24:26.600 --> 00:24:28.600]  因為另一條掉在地上
[00:24:28.600 --> 00:24:30.600]  我都是
[00:24:30.600 --> 00:24:32.600]  手勤協調
[00:24:32.600 --> 00:24:34.600]  力氣不夠
[00:24:34.600 --> 00:24:36.600]  應該幫也輪不到我幫
[00:24:36.600 --> 00:24:38.600]  但心裡有很大的催促
[00:24:38.600 --> 00:24:40.600]  覺得沒理由
[00:24:40.600 --> 00:24:42.600]  這麼小事也不幫人
[00:24:42.600 --> 00:24:44.600]  我就走過去
[00:24:44.600 --> 00:24:46.600]  要不要我推你
[00:24:46.600 --> 00:24:48.600]  你那一刻有什麼反應
[00:24:48.600 --> 00:24:52.600]  是沒有反應的
[00:24:52.600 --> 00:24:54.600]  是完全聽不到
[00:24:54.600 --> 00:24:56.600]  那他聽不到就算了
[00:24:56.600 --> 00:24:58.600]  心裡還是有那個催促
[00:24:58.600 --> 00:25:00.600]  於是加上我的身體語言
[00:25:00.600 --> 00:25:02.600]  Hello,要不要我推你
[00:25:02.600 --> 00:25:04.600]  還是沒有反應
[00:25:04.600 --> 00:25:06.600]  都做到這一步
[00:25:06.600 --> 00:25:08.600]  其他人是看到我的
[00:25:08.600 --> 00:25:10.600]  都做到這一步
[00:25:10.600 --> 00:25:12.600]  都不怕了
[00:25:12.600 --> 00:25:14.600]  就算了
[00:25:14.600 --> 00:25:16.600]  反正都做了
[00:25:16.600 --> 00:25:18.600]  Hello,要不要我幫你
[00:25:18.600 --> 00:25:20.600]  終於聽到我了
[00:25:20.600 --> 00:25:22.600]  很好啊
[00:25:22.600 --> 00:25:24.600]  麻煩你
[00:25:24.600 --> 00:25:26.600]  於是我就推他
[00:25:26.600 --> 00:25:28.600]  心裡想死了,又不知道人家去哪了
[00:25:28.600 --> 00:25:34.600]  但我真的懷疑
[00:25:34.600 --> 00:25:36.600]  他可能聽到也有問題
[00:25:36.600 --> 00:25:38.600]  不要緊啦
[00:25:38.600 --> 00:25:40.600]  求神你帶領我
[00:25:40.600 --> 00:25:42.600]  不要亂催促別人
[00:25:42.600 --> 00:25:44.600]  不知道去哪了
[00:25:44.600 --> 00:25:46.600]  結果我猜
[00:25:46.600 --> 00:25:48.600]  他應該住在那個屋邨
[00:25:48.600 --> 00:25:50.600]  我就這樣推
[00:25:50.600 --> 00:25:52.600]  我轉彎的時候
[00:25:52.600 --> 00:25:54.600]  看到他沒有叫我停
[00:25:54.600 --> 00:25:56.600]  繼續推
[00:25:56.600 --> 00:25:58.600]  心裡覺得自己還可以
[00:25:58.600 --> 00:26:00.600]  誰不知死了
[00:26:00.600 --> 00:26:02.600]  去到一個位置
[00:26:02.600 --> 00:26:04.600]  有一個肩膀
[00:26:04.600 --> 00:26:06.600]  怎麼推上去
[00:26:06.600 --> 00:26:08.600]  推極了推不到
[00:26:08.600 --> 00:26:10.600]  我退後一點
[00:26:10.600 --> 00:26:12.600]  他一衝就衝上去
[00:26:12.600 --> 00:26:14.600]  OK,他自己搞定了
[00:26:14.600 --> 00:26:16.600]  但是
[00:26:16.600 --> 00:26:18.600]  他再加多一樣東西
[00:26:18.600 --> 00:26:20.600]  就是轉身向我微笑
[00:26:20.600 --> 00:26:22.600]  謝謝
[00:26:22.600 --> 00:26:24.600]  我覺得就是這樣
[00:26:24.600 --> 00:26:26.600]  有時
[00:26:26.600 --> 00:26:28.600]  我的十一分又來了
[00:26:28.600 --> 00:26:30.600]  有時就是這樣
[00:26:30.600 --> 00:26:32.600]  你有一個感動
[00:26:32.600 --> 00:26:34.600]  有很多原因
[00:26:34.600 --> 00:26:36.600]  是不去做的
[00:26:36.600 --> 00:26:38.600]  但是當你有這個感動的時候
[00:26:38.600 --> 00:26:40.600]  你會不會嘗試
[00:26:40.600 --> 00:26:42.600]  將自己放下
[00:26:42.600 --> 00:26:44.600]  反正也是
[00:26:44.600 --> 00:26:46.600]  就給100%
[00:26:46.600 --> 00:26:48.600]  110%
[00:26:48.600 --> 00:26:50.600]  沒什麼輸的
[00:26:50.600 --> 00:26:52.600]  可能輸一點
[00:26:52.600 --> 00:26:54.600]  就算了
[00:26:54.600 --> 00:26:56.600]  但不是的
[00:26:56.600 --> 00:26:58.600]  其實是人間友情
[00:26:58.600 --> 00:27:00.600]  你幫他一點
[00:27:00.600 --> 00:27:02.600]  他給你一個微笑
[00:27:02.600 --> 00:27:04.600]  你整天都很開心
[00:27:04.600 --> 00:27:06.600]  整天都覺得
[00:27:06.600 --> 00:27:08.600]  做得對了
[00:27:08.600 --> 00:27:10.600]  我覺得現在時下的人
[00:27:10.600 --> 00:27:12.600]  很多時候
[00:27:12.600 --> 00:27:14.600]  不是沒有任務
[00:27:14.600 --> 00:27:16.600]  不是沒有熱誠
[00:27:16.600 --> 00:27:18.600]  不過很怕錯
[00:27:18.600 --> 00:27:20.600]  很怕輸
[00:27:20.600 --> 00:27:24.600]  剛才報告裡有說
[00:27:24.600 --> 00:27:26.600]  Gospel Month
[00:27:26.600 --> 00:27:28.600]  要請人來難不難呢
[00:27:28.600 --> 00:27:30.600]  我也經歷過
[00:27:30.600 --> 00:27:32.600]  請人來是難的
[00:27:32.600 --> 00:27:34.600]  你自己才要來
[00:27:34.600 --> 00:27:36.600]  第一
[00:27:36.600 --> 00:27:38.600]  第二
[00:27:38.600 --> 00:27:40.600]  人家真的會拒絕你
[00:27:40.600 --> 00:27:42.600]  甚至怕了你
[00:27:42.600 --> 00:27:44.600]  你不要再叫我了
[00:27:44.600 --> 00:27:46.600]  有啊,我試過
[00:27:46.600 --> 00:27:48.600]  但是
[00:27:48.600 --> 00:27:50.600]  這裡我們看到
[00:27:50.600 --> 00:27:52.600]  人真的要活出他的任務
[00:27:52.600 --> 00:27:54.600]  既然我們是神的兒女
[00:27:54.600 --> 00:27:56.600]  我們是基督徒
[00:27:56.600 --> 00:27:58.600]  我們是不是要活出任務呢
[00:27:58.600 --> 00:28:00.600]  最大的任務是什麼呢
[00:28:00.600 --> 00:28:02.600]  是福音
[00:28:02.600 --> 00:28:04.600]  不要怕雨
[00:28:04.600 --> 00:28:06.600]  不要怕人笑,不要怕被人拒絕
[00:28:06.600 --> 00:28:08.600]  是有一點尷尬
[00:28:08.600 --> 00:28:10.600]  不過衝破那裡
[00:28:10.600 --> 00:28:12.600]  就好像衝破石級
[00:28:12.600 --> 00:28:14.600]  就上到去
[00:28:14.600 --> 00:28:16.600]  就有個微笑
[00:28:16.600 --> 00:28:18.600]  試一下
[00:28:18.600 --> 00:28:24.600]  What is your mission?
[00:28:24.600 --> 00:28:26.600]  回去想一想
[00:28:26.600 --> 00:28:28.600]  不要藏在心底裡
[00:28:28.600 --> 00:28:30.600]  走出來
[00:28:30.600 --> 00:28:34.600]  哎呀
[00:28:34.600 --> 00:28:36.600]  接著
[00:28:36.600 --> 00:28:38.600]  底波拉不單是對自己負責任的人
[00:28:38.600 --> 00:28:40.600]  他不單是
[00:28:40.600 --> 00:28:42.600]  活出他的照明
[00:28:42.600 --> 00:28:44.600]  他也關心身邊的人
[00:28:44.600 --> 00:28:46.600]  他是一個
[00:28:46.600 --> 00:28:48.600]  與人同行的領袖
[00:28:48.600 --> 00:28:50.600]  我們一起讀
[00:28:50.600 --> 00:28:52.600]  這一節的經文,好嗎
[00:28:52.600 --> 00:28:54.600]  他打發人
[00:28:54.600 --> 00:28:56.600]  從那佛塔利的基底斯
[00:28:56.600 --> 00:28:58.600]  把阿彼羅庵的兒子巴拉照料
[00:28:58.600 --> 00:29:00.600]  對他說
[00:29:00.600 --> 00:29:02.600]  耶和華以色列的神
[00:29:02.600 --> 00:29:04.600]  吩咐你說
[00:29:04.600 --> 00:29:06.600]  你率領一萬拿佛塔利
[00:29:06.600 --> 00:29:08.600]  和西布倫人
[00:29:08.600 --> 00:29:10.600]  上塔珀山去
[00:29:10.600 --> 00:29:12.600]  我必使耶賓的將軍
[00:29:12.600 --> 00:29:14.600]  西西拉
[00:29:14.600 --> 00:29:16.600]  率領他的車輛
[00:29:16.600 --> 00:29:18.600]  和全軍往基遜河
[00:29:18.600 --> 00:29:20.600]  到你那裡去
[00:29:20.600 --> 00:29:22.600]  我必將他
[00:29:22.600 --> 00:29:24.600]  交在你手中
[00:29:24.600 --> 00:29:26.600]  底波拉
[00:29:26.600 --> 00:29:28.600]  不單只顧自己的事
[00:29:28.600 --> 00:29:30.600]  他也顧別人的事
[00:29:30.600 --> 00:29:32.600]  他是女先知
[00:29:32.600 --> 00:29:34.600]  所以他知道神
[00:29:34.600 --> 00:29:36.600]  跟誰說話
[00:29:36.600 --> 00:29:38.600]  巴拉你來
[00:29:38.600 --> 00:29:40.600]  巴拉是誰呢
[00:29:40.600 --> 00:29:42.600]  是以色列的將軍
[00:29:42.600 --> 00:29:44.600]  是一個男性
[00:29:44.600 --> 00:29:46.600]  他叫你來
[00:29:46.600 --> 00:29:48.600]  照他來
[00:29:48.600 --> 00:29:50.600]  你來
[00:29:50.600 --> 00:29:52.600]  神叫你帶一萬大軍
[00:29:52.600 --> 00:29:54.600]  去打仗
[00:29:54.600 --> 00:29:56.600]  底波拉
[00:29:56.600 --> 00:29:58.600]  是一個同行者
[00:29:58.600 --> 00:30:00.600]  因為他知道神已經將
[00:30:00.600 --> 00:30:02.600]  他的使命交給巴拉
[00:30:02.600 --> 00:30:04.600]  他提醒他
[00:30:04.600 --> 00:30:06.600]  神叫你來
[00:30:06.600 --> 00:30:08.600]  我比較喜歡
[00:30:08.600 --> 00:30:10.600]  呂鎮忠的
[00:30:10.600 --> 00:30:12.600]  譯本
[00:30:12.600 --> 00:30:14.600]  他說什麼呢
[00:30:14.600 --> 00:30:16.600]  永恆主 以色列的上帝
[00:30:16.600 --> 00:30:18.600]  豈不是吩咐你說
[00:30:18.600 --> 00:30:20.600]  你向塔珀山進軍
[00:30:20.600 --> 00:30:22.600]  從那佛塔利人
[00:30:22.600 --> 00:30:24.600]  和西部旅人中
[00:30:24.600 --> 00:30:26.600]  娶一萬人和你一同去摸
[00:30:26.600 --> 00:30:28.600]  這個是
[00:30:28.600 --> 00:30:30.600]  反問句
[00:30:30.600 --> 00:30:32.600]  是充滿了挑戰
[00:30:32.600 --> 00:30:34.600]  他挑戰他
[00:30:34.600 --> 00:30:36.600]  他挑戰將軍
[00:30:36.600 --> 00:30:38.600]  神不是叫你這樣做嗎
[00:30:38.600 --> 00:30:42.600]  很多時候我們都很怕挑戰別人
[00:30:42.600 --> 00:30:46.600]  我們都想做好人
[00:30:46.600 --> 00:30:48.600]  大家和和氣氣就好
[00:30:48.600 --> 00:30:50.600]  和諧就好
[00:30:50.600 --> 00:30:52.600]  不要挑戰別人
[00:30:52.600 --> 00:30:54.600]  但這裡不是這樣
[00:30:54.600 --> 00:30:56.600]  底波拉勇敢挑戰將軍
[00:30:56.600 --> 00:30:58.600]  巴拉告訴他
[00:30:58.600 --> 00:31:00.600]  神不是已經叫你率領
[00:31:00.600 --> 00:31:02.600]  一萬人去打仗嗎
[00:31:02.600 --> 00:31:04.600]  好了
[00:31:04.600 --> 00:31:06.600]  這個故事到了這裡
[00:31:06.600 --> 00:31:08.600]  進入了高峰
[00:31:08.600 --> 00:31:10.600]  這句是最難解的
[00:31:10.600 --> 00:31:12.600]  巴拉的回答是什麼呢
[00:31:12.600 --> 00:31:14.600]  我們一起讀
[00:31:14.600 --> 00:31:16.600]  巴拉說
[00:31:16.600 --> 00:31:18.600]  我就去
[00:31:18.600 --> 00:31:20.600]  你若不同去
[00:31:20.600 --> 00:31:22.600]  我就不去
[00:31:22.600 --> 00:31:24.600]  有沒有些古怪呢
[00:31:24.600 --> 00:31:26.600]  身為一個大男人
[00:31:26.600 --> 00:31:28.600]  會說這些嗎
[00:31:28.600 --> 00:31:30.600]  我第一件事就想到
[00:31:30.600 --> 00:31:32.600]  是那些女孩子
[00:31:32.600 --> 00:31:34.600]  你去我去
[00:31:34.600 --> 00:31:36.600]  你不去我不去
[00:31:36.600 --> 00:31:38.600]  是吧
[00:31:38.600 --> 00:31:40.600]  可能區有旅行有聚會
[00:31:40.600 --> 00:31:42.600]  你去不去
[00:31:42.600 --> 00:31:44.600]  你不去我不去
[00:31:44.600 --> 00:31:46.600]  是這樣的
[00:31:46.600 --> 00:31:48.600]  堂堂的大將軍
[00:31:48.600 --> 00:31:50.600]  他說你去我去
[00:31:50.600 --> 00:31:52.600]  你不去我不去
[00:31:52.600 --> 00:31:54.600]  有點拗頭
[00:31:54.600 --> 00:31:56.600]  我也不知道怎樣演繹這一句
[00:31:56.600 --> 00:31:58.600]  但是
[00:31:58.600 --> 00:32:00.600]  巴拉的答覆
[00:32:00.600 --> 00:32:02.600]  也是很值得我們去看
[00:32:02.600 --> 00:32:04.600]  底波拉怎樣回答他呢
[00:32:04.600 --> 00:32:06.600]  底波拉怎樣回答他呢
[00:32:06.600 --> 00:32:08.600]  你可以幫我讀嗎
[00:32:08.600 --> 00:32:10.600]  1 2 3
[00:32:10.600 --> 00:32:12.600]  底波拉說
[00:32:12.600 --> 00:32:14.600]  與你同去
[00:32:14.600 --> 00:32:16.600]  只是你在所行的路上
[00:32:16.600 --> 00:32:18.600]  得不著榮耀
[00:32:18.600 --> 00:32:20.600]  因為耶和華要將
[00:32:20.600 --> 00:32:22.600]  西西拉交到一個婦人
[00:32:22.600 --> 00:32:24.600]  手裡
[00:32:24.600 --> 00:32:26.600]  於是底波拉起來
[00:32:26.600 --> 00:32:28.600]  與巴拉一同往基底斯去了
[00:32:28.600 --> 00:32:30.600]  巴拉就
[00:32:30.600 --> 00:32:32.600]  照西伯利人
[00:32:32.600 --> 00:32:34.600]  和拿弗塔利人
[00:32:34.600 --> 00:32:36.600]  到基底斯
[00:32:36.600 --> 00:32:38.600]  跟他上去的有一萬人
[00:32:38.600 --> 00:32:40.600]  底波拉也
[00:32:40.600 --> 00:32:42.600]  跟他上去
[00:32:42.600 --> 00:32:44.600]  是有警告
[00:32:44.600 --> 00:32:46.600]  他告訴他
[00:32:46.600 --> 00:32:48.600]  你這樣的話
[00:32:48.600 --> 00:32:50.600]  你不是不行
[00:32:50.600 --> 00:32:52.600]  不過你在路上
[00:32:52.600 --> 00:32:54.600]  的榮耀要
[00:32:54.600 --> 00:32:56.600]  交給一個女人
[00:32:56.600 --> 00:32:58.600]  今天的經文我們不會cover
[00:32:58.600 --> 00:33:00.600]  但是這個女人
[00:33:00.600 --> 00:33:02.600]  不要以為是底波拉
[00:33:02.600 --> 00:33:04.600]  她是說另外一個女人叫瓦易
[00:33:04.600 --> 00:33:06.600]  如果你們回去有時間
[00:33:06.600 --> 00:33:08.600]  看完第四第五章的後面
[00:33:08.600 --> 00:33:10.600]  會很刺激
[00:33:10.600 --> 00:33:12.600]  也很難解釋
[00:33:12.600 --> 00:33:14.600]  底波拉
[00:33:14.600 --> 00:33:16.600]  很清楚的跟巴拉說
[00:33:16.600 --> 00:33:18.600]  你可以的,我可以跟你去
[00:33:18.600 --> 00:33:20.600]  不過有後果
[00:33:20.600 --> 00:33:22.600]  是有警告的
[00:33:22.600 --> 00:33:24.600]  他很清楚的告訴巴拉
[00:33:24.600 --> 00:33:26.600]  你現在所選擇的東西
[00:33:26.600 --> 00:33:28.600]  會有什麼後果
[00:33:28.600 --> 00:33:30.600]  結果巴拉還是要
[00:33:30.600 --> 00:33:32.600]  底波拉跟他去
[00:33:32.600 --> 00:33:36.600]  和合本說
[00:33:36.600 --> 00:33:38.600]  與你同去
[00:33:38.600 --> 00:33:40.600]  底波拉的回答
[00:33:40.600 --> 00:33:42.600]  和合本說一定會與你同去
[00:33:42.600 --> 00:33:44.600]  但是呂鎮忠的譯本
[00:33:44.600 --> 00:33:46.600]  也是最貼近原文
