
[00:00:00.000 --> 00:00:05.000]  我在北美住的時候,很多時候駕車到野外
[00:19:46.560 --> 00:19:48.360]  而是用自己的血
[00:19:48.360 --> 00:19:51.080]  只一次進入聖所
[00:19:51.080 --> 00:19:53.960]  就成了永遠屬罪的祭司
[00:19:53.960 --> 00:19:55.320]  弟兄姊妹
[00:19:55.320 --> 00:19:57.600]  耶穌基督當了大祭司之後
[00:19:57.600 --> 00:19:58.600]  不夠一天
[00:19:58.600 --> 00:20:00.360]  接著就上十字架
[00:20:00.360 --> 00:20:02.120]  以祂的血
[00:20:02.120 --> 00:20:03.960]  來一次過
[00:20:03.960 --> 00:20:06.160]  就成就了你和我的救恩
[00:20:08.360 --> 00:20:09.600]  所以今天
[00:20:09.600 --> 00:20:12.080]  你和我不再需要
[00:20:12.080 --> 00:20:15.760]  用舊約的臨時制度
[00:20:15.760 --> 00:20:18.200]  用牛、用羊來獻祭
[00:20:18.200 --> 00:20:20.880]  用利未人來代替自己
[00:20:20.880 --> 00:20:22.120]  今天
[00:20:22.120 --> 00:20:25.560]  耶穌基督設立了一個新的獻祭制度
[00:20:25.560 --> 00:20:27.560]  我們今天就要來看這個制度
[00:20:27.560 --> 00:20:30.840]  這個制度就記載在羅馬書十二章一節
[00:20:30.840 --> 00:20:33.560]  這短短的一節
[00:20:33.560 --> 00:20:36.960]  有幾個名詞我要跟大家解釋
[00:20:36.960 --> 00:20:38.160]  你會很震撼
[00:20:39.160 --> 00:20:40.280]  十二章一節說
[00:20:40.280 --> 00:20:41.640]  所以弟兄們
[00:20:41.640 --> 00:20:43.160]  所以呢
[00:20:43.160 --> 00:20:44.520]  Therefore
[00:20:44.520 --> 00:20:47.320]  就是將羅馬書由一章到十一章
[00:20:47.320 --> 00:20:49.160]  全部歸納在一起
[00:20:49.160 --> 00:20:52.760]  羅馬書頭十一章就講到神的慈悲
[00:20:52.760 --> 00:20:54.040]  講到神的救贖
[00:20:54.040 --> 00:20:55.880]  所以弟兄們
[00:20:55.880 --> 00:20:58.440]  我以神的慈悲勸你們
[00:20:58.440 --> 00:21:00.480]  慈悲英文是Mercy
[00:21:00.480 --> 00:21:03.520]  在原文是大的慈悲
[00:21:03.520 --> 00:21:07.240]  迦南人為了要得到慈悲
[00:21:07.240 --> 00:21:11.160]  他們就將他最寶貴的孩子燒死
[00:21:11.160 --> 00:21:14.040]  來討好他們的神
[00:21:14.040 --> 00:21:15.520]  一個假的神
[00:21:15.520 --> 00:21:18.880]  但是我們的情況就剛剛相反
[00:21:18.880 --> 00:21:20.560]  我們得到神的慈悲
[00:21:20.560 --> 00:21:21.680]  得到他的救贖
[00:21:21.680 --> 00:21:23.640]  我們奉獻自己
[00:21:23.640 --> 00:21:25.160]  作一個回應
[00:21:25.160 --> 00:21:28.680]  不是討價還價
[00:21:28.680 --> 00:21:30.920]  我們是回應神的慈悲
[00:21:30.920 --> 00:21:33.880]  保羅說我以神的慈悲勸你們
[00:21:33.880 --> 00:21:35.040]  這個勸字呢
[00:21:35.040 --> 00:21:38.680]  就是介乎命令和懇求當中
[00:21:38.680 --> 00:21:41.240]  又似命令又似懇求
[00:21:41.240 --> 00:21:43.480]  出自一個身經百戰
[00:21:43.480 --> 00:21:45.800]  為主受苦的使徒的口
[00:21:45.800 --> 00:21:49.560]  是特別令人深省
[00:21:49.560 --> 00:21:53.720]  他說將身體獻上
[00:21:53.720 --> 00:21:56.360]  希伯來民族的身體
[00:21:56.360 --> 00:21:58.000]  其實是包括靈魂
[00:21:58.000 --> 00:21:59.480]  因為希伯來民族
[00:21:59.480 --> 00:22:00.640]  身體和靈魂
[00:22:00.640 --> 00:22:02.920]  整個人是一個整體
[00:22:02.920 --> 00:22:05.040]  所以將身體獻上
[00:22:05.040 --> 00:22:06.760]  就是將整個人獻上
[00:22:06.760 --> 00:22:08.720]  而且身體還有一個意思
[00:22:08.720 --> 00:22:10.160]  就是腳踏實地
[00:22:10.160 --> 00:22:11.960]  每天生活上的獻上
[00:22:11.960 --> 00:22:13.440]  很多時候我們唱詩
[00:22:13.440 --> 00:22:14.760]  說主啊我愛你
[00:22:14.760 --> 00:22:16.520]  我奉獻一切
[00:22:16.520 --> 00:22:18.880]  其實心唱
[00:22:18.880 --> 00:22:20.280]  靈沒有唱到
[00:22:20.280 --> 00:22:21.880]  虛無縹緲
[00:22:21.880 --> 00:22:24.360]  有時候我們對我們所愛的人說我愛你
[00:22:24.360 --> 00:22:25.480]  其實都是假假的
[00:22:25.480 --> 00:22:28.320]  不得腳踏實地
[00:22:28.320 --> 00:22:29.920]  但是這裡身體獻上
[00:22:29.920 --> 00:22:31.280]  就是包括你的時間
[00:22:31.280 --> 00:22:31.960]  你的金錢
[00:22:31.960 --> 00:22:32.800]  你的愛情
[00:22:32.800 --> 00:22:33.800]  你吃什麼
[00:22:33.800 --> 00:22:34.640]  你想什麼
[00:22:34.640 --> 00:22:35.600]  看什麼書
[00:22:35.600 --> 00:22:36.640]  全部獻上
[00:22:36.640 --> 00:22:39.880]  然後他說當作活祭
[00:22:39.880 --> 00:22:42.000]  是活生生的祭
[00:22:42.000 --> 00:22:43.720]  Living Sacrifice
[00:22:43.720 --> 00:22:45.320]  這個獻字
[00:22:45.320 --> 00:22:46.920]  是一次過的
[00:22:46.920 --> 00:22:50.840]  這種祭是一次過獻給上帝
[00:22:50.840 --> 00:22:51.960]  拿不回來
[00:22:51.960 --> 00:22:54.640]  但是麻煩的就是活祭
[00:22:54.640 --> 00:22:57.920]  如果你獻了羊給上帝
[00:22:57.920 --> 00:22:59.120]  羊不會動
[00:22:59.120 --> 00:23:00.560]  就拿不回來
[00:23:00.840 --> 00:23:03.040]  但是如果你自己獻自己活祭
[00:23:03.040 --> 00:23:04.680]  你又活生生在壇上
[00:23:04.680 --> 00:23:06.960]  悶悶地你會爬下來的
[00:23:06.960 --> 00:23:08.080]  怎麼辦呢?
[00:23:08.080 --> 00:23:10.040]  不是一次獻上
[00:23:10.040 --> 00:23:11.320]  所以弟兄姊妹
[00:23:11.320 --> 00:23:12.640]  這個獻是一次的
[00:23:12.640 --> 00:23:14.400]  而且我們獻了之後
[00:23:14.400 --> 00:23:17.640]  是要有精神、有力量生活
[00:23:17.640 --> 00:23:19.800]  有些基督徒做了幾十年
[00:23:19.800 --> 00:23:21.800]  基督徒獻了之後幾十年
[00:23:21.800 --> 00:23:24.080]  就在壇上動都不動
[00:23:24.080 --> 00:23:25.680]  叫他教主學人教
[00:23:25.680 --> 00:23:27.240]  叫他去短宣人不去
[00:23:27.240 --> 00:23:28.600]  傳福音又不傳
[00:23:28.600 --> 00:23:30.440]  整個就死了
[00:23:30.440 --> 00:23:33.400]  這個不是上帝要我們的活祭
[00:23:33.400 --> 00:23:35.280]  上帝要我們三眼的
[00:23:35.280 --> 00:23:36.360]  有精神的
[00:23:36.360 --> 00:23:38.640]  真的在我們的生活裡面
[00:23:38.640 --> 00:23:40.480]  彰顯祂的榮美
[00:23:40.480 --> 00:23:41.560]  有基督的香氣
[00:23:41.560 --> 00:23:43.040]  這個才是活祭
[00:23:43.040 --> 00:23:44.000]  所以弟兄姊妹
[00:23:44.000 --> 00:23:47.040]  究竟你現在有沒有信奉耶穌
[00:23:47.040 --> 00:23:52.200]  你有沒有將自己回應神的愛而奉獻自己
[00:23:52.200 --> 00:23:53.800]  以及你奉獻
[00:23:53.800 --> 00:23:55.800]  是正奉獻自己的思想
[00:23:55.800 --> 00:23:57.920]  自己的羅曼帝克
[00:23:57.920 --> 00:24:00.040]  或者是浪漫的思潮
[00:24:00.040 --> 00:24:02.160]  你會將整個人奉獻給他
[00:24:02.160 --> 00:24:03.920]  以及你奉獻了之後
[00:24:03.920 --> 00:24:04.920]  是不是生小孩的
[00:24:04.920 --> 00:24:07.480]  因為已經睡在壇上
[00:24:07.480 --> 00:24:09.480]  上帝搖你也說不醒的
[00:24:09.480 --> 00:24:15.920]  我們今天這段經文
[00:24:15.920 --> 00:24:17.680]  有三件事值得我們反思
[00:24:17.680 --> 00:24:18.240]  第一
[00:24:18.240 --> 00:24:19.720]  基督的特殊身份
[00:24:19.720 --> 00:24:21.360]  這位創天造地的神
[00:24:21.360 --> 00:24:23.360]  祂愛我們的緣故
[00:24:23.360 --> 00:24:25.480]  祂來到這個世界成為大祭司
[00:24:25.480 --> 00:24:27.480]  成為你的代罪羔羊
[00:24:28.560 --> 00:24:30.280]  這個身份值得你反思
[00:24:30.280 --> 00:24:30.800]  第二
[00:24:30.800 --> 00:24:32.200]  我們的特殊身份
[00:24:32.200 --> 00:24:34.040]  我們是奉獻了給神
[00:24:34.040 --> 00:24:36.440]  我們是歸耶和華為聖
[00:24:36.440 --> 00:24:39.200]  我已經與基督同盯十字架
[00:24:39.200 --> 00:24:41.200]  現在活著的不再是我
[00:24:41.200 --> 00:24:44.360]  最近有位基督徒問我
[00:24:44.360 --> 00:24:45.840]  牧師我可不可以自殺?
[00:24:45.840 --> 00:24:48.080]  答案是不可以
[00:24:48.080 --> 00:24:51.760]  因為你已經分別為聖屬耶和華
[00:24:51.760 --> 00:24:53.240]  如果你自殺的話
[00:24:53.240 --> 00:24:54.920]  就是你去上帝的殿裡面
[00:24:54.920 --> 00:24:56.280]  拿走上帝的東西
[00:24:57.360 --> 00:24:59.000]  所以基督徒不應該自殺
[00:24:59.000 --> 00:25:00.160]  這是犯罪
[00:25:00.160 --> 00:25:03.440]  我們的特殊身份
[00:25:03.440 --> 00:25:05.320]  是我們不再屬於自己
[00:25:05.320 --> 00:25:07.800]  我們是歸耶和華為聖
[00:25:07.800 --> 00:25:09.920]  牧師我不可以的
[00:25:09.920 --> 00:25:11.560]  剛才我說耶和華
[00:25:11.560 --> 00:25:13.280]  軍隊也包括了閒雜人
[00:25:13.280 --> 00:25:14.840]  何況你也不算是閒雜人
[00:25:14.840 --> 00:25:16.040]  如果你算的話
[00:25:16.040 --> 00:25:18.480]  你散了會之後來跟我聊天
[00:25:18.480 --> 00:25:21.560]  我會將你變成非閒雜人
[00:25:21.560 --> 00:25:25.680]  我們要思想到我們有特殊的身份
[00:25:25.680 --> 00:25:27.080]  第三
[00:25:27.560 --> 00:25:30.200]  你想想你獻給上帝的活祭
[00:25:30.200 --> 00:25:31.280]  是活
[00:25:31.280 --> 00:25:34.000]  還是半死不活?
[00:25:34.000 --> 00:25:36.920]  還有你究竟是不是在祭壇上
[00:25:36.920 --> 00:25:40.200]  是不是一次過的獻
[00:25:40.200 --> 00:25:41.320]  就全獻了呢?
[00:25:41.320 --> 00:25:44.240]  今天我們有的獻堂禮
[00:25:44.240 --> 00:25:47.000]  我們不僅將這間堂獻給神
[00:25:47.000 --> 00:25:50.200]  我們所獻的是我們的人
[00:25:50.200 --> 00:25:51.200]  我們的心
[00:25:51.200 --> 00:25:52.600]  我們的身體
[00:25:52.600 --> 00:25:55.280]  這是上帝更加寶貴的
[00:25:56.200 --> 00:25:57.880]  我們一起低頭祈禱
[00:25:57.880 --> 00:26:02.000]  親愛的主
[00:26:02.000 --> 00:26:03.360]  我們感謝祢
[00:26:03.360 --> 00:26:06.000]  祢不僅成為永遠的大祭司
[00:26:06.000 --> 00:26:09.280]  祢更加成為獻祭的羔羊
[00:26:09.280 --> 00:26:11.720]  因祢受的刑罰
[00:26:11.720 --> 00:26:13.520]  我們得平安
[00:26:13.520 --> 00:26:15.800]  因祢受的鞭傷
[00:26:15.800 --> 00:26:17.320]  我們得醫治
[00:26:17.320 --> 00:26:21.040]  今天我們在祢面前感恩
[00:26:21.040 --> 00:26:23.200]  又在祢面前立志
[00:26:23.200 --> 00:26:24.720]  一生的跟隨祢
[00:26:25.440 --> 00:26:26.920]  願祢的榮耀
[00:26:26.920 --> 00:26:28.840]  彰顯在我們的生命裏面
[00:26:28.840 --> 00:26:31.560]  祈禱奉耶穌基督的名
[00:26:31.560 --> 00:26:32.720]  阿們
