
[00:00:00.000 --> 00:00:03.700]  我們一齊同心禱告
[00:20:33.000 --> 00:20:36.080]  使他修理看管
[00:20:36.080 --> 00:20:38.000]  修理有個意思是怎樣呢?
[00:20:38.000 --> 00:20:39.000]  好好地管理
[00:20:39.000 --> 00:20:41.560]  有壞了的時候要處理好它
[00:20:41.560 --> 00:20:42.920]  整好它
[00:20:42.920 --> 00:20:47.760]  不僅是看著,而是打理得很好的
[00:20:47.760 --> 00:20:51.080]  所以詩人在詩篇第八篇第六到第八節說
[00:20:51.080 --> 00:20:53.680]  你派他管理你手所做的
[00:20:53.680 --> 00:20:56.520]  使萬物就是一切的牛羊
[00:20:56.520 --> 00:20:57.720]  田野的獸
[00:20:57.720 --> 00:20:58.920]  空中的鳥
[00:20:58.920 --> 00:21:00.000]  海裡的魚
[00:21:00.000 --> 00:21:02.200]  凡驚行海盜的
[00:21:02.200 --> 00:21:05.920]  都伏在他的腳下
[00:21:05.920 --> 00:21:08.080]  管理這個字原文
[00:21:08.080 --> 00:21:09.720]  含有一個意思就是
[00:21:09.720 --> 00:21:12.840]  皇帝去管治他的國家
[00:21:12.840 --> 00:21:16.440]  我相信一個愛他人民的皇帝
[00:21:16.440 --> 00:21:18.360]  不會破壞他的國家
[00:21:18.360 --> 00:21:23.400]  不會去虐待他的人民
[00:21:23.400 --> 00:21:25.480]  愛國的一個國王
[00:21:25.480 --> 00:21:28.040]  一定會很小心地去管理
[00:21:28.040 --> 00:21:30.840]  去顧惜他國家的地圖
[00:21:30.840 --> 00:21:34.120]  去顧惜他國家的人民
[00:21:34.120 --> 00:21:36.640]  《創世紀》用到管理這個字
[00:21:36.640 --> 00:21:38.560]  我相信就有一個意思
[00:21:38.560 --> 00:21:42.160]  就是人有一個從神而來的使命
[00:21:42.160 --> 00:21:43.240]  和責任
[00:21:43.240 --> 00:21:47.040]  我們要去管理好這個大地
[00:21:47.040 --> 00:21:49.840]  我們要作為一個好的管家
[00:21:49.840 --> 00:21:51.680]  我們有這個責任
[00:21:51.680 --> 00:21:55.600]  因為這個大地是神所創造
[00:21:55.600 --> 00:21:59.200]  也都捍衛好的大地
[00:21:59.200 --> 00:22:02.000]  第二個關係
[00:22:02.000 --> 00:22:04.040]  是一個共融的關係
[00:22:04.040 --> 00:22:06.640]  因為在詩篇第104篇提醒我們
[00:22:06.640 --> 00:22:11.320]  人類只不過是被創造的一小部分
[00:22:11.320 --> 00:22:14.280]  你看看那麼多種各類型的動物
[00:22:14.280 --> 00:22:15.480]  那麼多種昆蟲
[00:22:15.480 --> 00:22:16.840]  那麼多種植物
[00:22:16.840 --> 00:22:19.000]  數之不盡
[00:22:19.000 --> 00:22:24.680]  人類只不過是被創造之中其中的一類
[00:22:24.680 --> 00:22:28.360]  所以在詩篇第104篇第14節說
[00:22:28.360 --> 00:22:31.960]  使人從地裡能得食物
[00:22:31.960 --> 00:22:34.440]  第23節說人出去作工
[00:22:34.440 --> 00:22:37.760]  勞碌直到晚上
[00:22:37.760 --> 00:22:41.520]  第26節說那裡有船行走
[00:22:41.520 --> 00:22:44.720]  原來在詩篇第104篇的重點
[00:22:44.720 --> 00:22:47.160]  當重點放在晚柚的時候
[00:22:47.160 --> 00:22:50.800]  人只不過是好像其中一樣被造物一樣
[00:22:50.800 --> 00:22:53.480]  在當中享受了食物
[00:22:53.480 --> 00:22:55.840]  他只不過能夠好像其他動物
[00:22:55.840 --> 00:22:57.160]  動物可能不需要工作
[00:22:57.160 --> 00:22:58.520]  但他需要去覓食
[00:22:58.520 --> 00:23:04.600]  人都是勞碌地在整個大地上去勞碌工作
[00:23:04.600 --> 00:23:07.400]  人能夠去拿著一艘船行走
[00:23:07.400 --> 00:23:10.800]  是因為神創造了海洋
[00:23:10.800 --> 00:23:12.360]  創造了川流
[00:23:12.360 --> 00:23:18.480]  所以人都仍然在享受著神所創造的
[00:23:18.480 --> 00:23:20.880]  詩篇第104給我們看到
[00:23:20.880 --> 00:23:22.760]  人沒有了其他萬物
[00:23:22.760 --> 00:23:25.920]  互相關係的緊扣
[00:23:25.920 --> 00:23:28.320]  一個共融的關係的時候
[00:23:28.320 --> 00:23:34.320]  其實人未必能夠全然地享受神所創造的
[00:23:34.320 --> 00:23:37.800]  所以在《創世紀》第1章29到30節那裏說
[00:23:37.800 --> 00:23:40.000]  「神啊!神說:看啊!
[00:23:40.000 --> 00:23:43.320]  我將遍地上一切結種子的菜蔬
[00:23:43.320 --> 00:23:46.320]  和一切樹上所結有核的果子
[00:23:46.320 --> 00:23:49.200]  全賜給你們作食物
[00:23:49.200 --> 00:23:52.160]  至於地上的走獸和空中的飛鳥
[00:23:52.160 --> 00:23:55.640]  並各樣爬在地上有生命的物
[00:23:55.640 --> 00:24:00.240]  我將清草賜給他們作食物」
[00:24:00.240 --> 00:24:02.920]  神學家巴特·卡爾巴特
[00:24:02.920 --> 00:24:05.720]  因應這一段經文
[00:24:05.720 --> 00:24:08.920]  他說了一個很精簡的說話
[00:24:08.920 --> 00:24:09.960]  他說
[00:24:09.960 --> 00:24:13.680]  其實這句經文告訴我們
[00:24:13.680 --> 00:24:16.320]  我們和所有的動物、所有的植物
[00:24:16.320 --> 00:24:20.400]  只不過在同一張桌子裏一起進食
[00:24:20.400 --> 00:24:21.840]  不知道大家是否明白這句話
[00:24:21.840 --> 00:24:22.560]  他說
[00:24:22.560 --> 00:24:24.960]  Same table for food
[00:24:24.960 --> 00:24:26.080]  沒錯
[00:24:26.080 --> 00:24:28.360]  當我們享受一個大地的時候
[00:24:28.360 --> 00:24:29.720]  動物又吃那些東西
[00:24:29.720 --> 00:24:31.160]  植物可能又需要吃東西
[00:24:31.160 --> 00:24:36.800]  我們只不過是同樣在吃神所供應給我們的食物
[00:24:36.800 --> 00:24:39.840]  所以共融的關係提醒我們
[00:24:39.840 --> 00:24:43.160]  我們不可以掠奪了其他生物
[00:24:43.160 --> 00:24:46.000]  我們不要破壞了其他生物的居所
[00:24:46.000 --> 00:24:48.640]  掠奪了他們的食物
[00:24:48.640 --> 00:24:50.240]  我們應該怎樣?
[00:24:50.240 --> 00:24:51.960]  我們應該去管理
[00:24:51.960 --> 00:24:54.840]  好好作為一個管家去管理
[00:24:54.840 --> 00:24:57.560]  因為我們只不過是其中一個分子
[00:24:57.560 --> 00:25:01.920]  我們不能夠去超越了我們的份
[00:25:01.920 --> 00:25:05.040]  如果我們說是愛神的時候
[00:25:05.040 --> 00:25:10.640]  我們會不會忍心破壞神捍衛美好的事物呢?
[00:25:10.640 --> 00:25:13.440]  如果你很愛一個人的時候
[00:25:13.440 --> 00:25:16.920]  你會不會踩爛他、扔爛他
[00:25:16.920 --> 00:25:18.680]  他喜歡的東西呢?
[00:25:18.680 --> 00:25:20.000]  我們有一句說話叫什麼?
[00:25:20.000 --> 00:25:23.080]  愛屋及故他
[00:25:23.080 --> 00:25:25.120]  當你愛一個人的時候
[00:25:25.120 --> 00:25:28.440]  你也同樣會愛顧他所愛的
[00:25:28.440 --> 00:25:30.760]  我相信當我們這樣去看的時候
[00:25:30.760 --> 00:25:34.400]  如果神在創造裡面捍衛美好的時候
[00:25:34.400 --> 00:25:39.960]  神的愛顧、神的顧惜都淋到萬物每一樣的事物的時候
[00:25:39.960 --> 00:25:44.440]  就是說神都愛他們
[00:25:44.440 --> 00:25:49.240]  我們怎能夠去破壞神所創造的一切呢?
[00:25:55.120 --> 00:25:57.120]  (音樂)
[00:26:26.120 --> 00:26:28.120]  (音樂)
[00:26:55.120 --> 00:26:57.120]  (音樂)
[00:26:57.120 --> 00:27:05.440]  當你看到一條短片的時候
[00:27:05.440 --> 00:27:09.280]  心裡面有沒有責心的感覺?
[00:27:09.280 --> 00:27:12.400]  當你看到原本神創造的美好
[00:27:12.400 --> 00:27:15.560]  但是卻是被人去破壞的時候
[00:27:15.560 --> 00:27:21.720]  你是不是其中參與破壞的一份子呢?
[00:27:21.720 --> 00:27:24.640]  今天很多人都說環保
[00:27:24.640 --> 00:27:28.200]  其實非基督徒都說環保
[00:27:28.200 --> 00:27:32.360]  我們對於環保好像是一個很時興的行動
[00:27:32.360 --> 00:27:34.360]  今天每個人都奉行
[00:27:34.360 --> 00:27:37.920]  好像是有些在不同的社會裡面
[00:27:37.920 --> 00:27:40.240]  可能在一些國家裡面都奉行環保
[00:27:40.240 --> 00:27:43.560]  好像是一個政府定下來的制度
[00:27:43.560 --> 00:27:47.120]  一個大家要遵循的法例
[00:27:47.120 --> 00:27:48.520]  又有很多人說
[00:27:48.520 --> 00:27:52.280]  環保是為了有一個更舒適的環境
[00:27:52.280 --> 00:27:55.400]  我們是為了下一代
[00:27:55.400 --> 00:27:59.760]  我希望詩篇104篇讓我們看到作為基督徒
[00:27:59.760 --> 00:28:04.560]  我們環保不單止有著非基督徒那種環保的心態
[00:28:04.560 --> 00:28:09.400]  我們有一個更深層對於環保的意義
[00:28:09.400 --> 00:28:10.480]  是什麼呢?
[00:28:10.480 --> 00:28:13.880]  就是這個原來是神的心意
[00:28:13.880 --> 00:28:16.320]  當我們去顧惜大地的時候
[00:28:16.320 --> 00:28:18.600]  我們是與神同行
[00:28:18.600 --> 00:28:23.600]  這是一個神賜給我們每一個人的使命
[00:28:23.600 --> 00:28:25.880]  是要實踐的使命
[00:28:25.880 --> 00:28:27.880]  就是我們好像神一樣
[00:28:27.880 --> 00:28:29.680]  同樣有一份的心
[00:28:29.680 --> 00:28:31.160]  一份的愛心
[00:28:31.160 --> 00:28:32.680]  一份的顧惜
[00:28:32.680 --> 00:28:39.200]  來去愛顧著地球上一切被造的生物
[00:28:39.200 --> 00:28:41.200]  被造的植物
[00:28:41.200 --> 00:28:45.560]  這個就是詩篇104篇
[00:28:45.560 --> 00:28:48.520]  很清楚帶給我們的提醒
[00:28:48.520 --> 00:28:50.520]  和訊息
[00:28:50.520 --> 00:28:52.160]  接下來
[00:28:52.160 --> 00:28:55.920]  整全使命都會有一連串的行動
[00:28:55.920 --> 00:29:01.520]  希望我們繼續為了愛顧關愛萬有
[00:29:01.520 --> 00:29:03.720]  我們繼續有實踐的行動
[00:29:03.720 --> 00:29:06.200]  譬如我們今天開始
[00:29:06.200 --> 00:29:10.040]  教育方我們不會再提供紙杯了
[00:29:10.040 --> 00:29:11.560]  你說很小事是不是?
[00:29:11.560 --> 00:29:19.160]  但都是只不過去喚醒大家對於少用一些積氣的物品的一個意識
[00:29:19.160 --> 00:29:22.240]  我們仍然有很多的行動可以去做
[00:29:22.240 --> 00:29:24.800]  遲些我們在接近聖誕的時候
[00:29:24.800 --> 00:29:28.680]  我們會推行一個叫做有品的消費
[00:29:28.680 --> 00:29:30.480]  有品的消費就是
[00:29:30.480 --> 00:29:34.640]  希望我們去清楚當我們去送聖誕禮物的時候
[00:29:34.640 --> 00:29:36.800]  究竟什麼是有意義的禮物呢?
[00:29:36.800 --> 00:29:38.640]  我們怎樣去用我們的錢
[00:29:38.640 --> 00:29:42.400]  來去送一些禮物給一些有需要的地方呢?
[00:29:42.400 --> 00:29:48.040]  有品的消費可能提醒我們在一個鼓吹消費主義的一個社會裡面
[00:29:48.040 --> 00:29:50.040]  我們要重新去思想
[00:29:50.040 --> 00:29:54.920]  究竟我們今天所擁有的是不是遠遠超過我們所需要的呢?
[00:29:54.920 --> 00:29:57.720]  究竟今天我們是不是掠奪了
[00:29:57.720 --> 00:30:05.400]  破壞了其他生物所擁有的那種權利呢?
[00:30:05.400 --> 00:30:10.040]  有一個故事講到在神創造天地的時候
[00:30:10.040 --> 00:30:12.520]  有四個天使
[00:30:12.520 --> 00:30:16.240]  當這四個天使見到神在創造天地的時候
[00:30:16.240 --> 00:30:18.240]  第一個天使就問
[00:30:18.240 --> 00:30:21.440]  為什麼神要創造天地呀?
[00:30:21.440 --> 00:30:24.280]  於是我們就說這個天使
[00:30:24.280 --> 00:30:29.200]  是一個哲學家的角度來去看神的創造
[00:30:29.200 --> 00:30:30.880]  第二個天使就問
[00:30:30.880 --> 00:30:33.680]  天地究竟是怎樣做出來的?
[00:30:33.680 --> 00:30:36.400]  於是人就說這個天使
[00:30:36.400 --> 00:30:41.640]  是從一個科學家的角度來去問為什麼要創造
[00:30:41.640 --> 00:30:42.960]  第三個天使就問
[00:30:42.960 --> 00:30:48.200]  哎呀不要管那麼多,總之就是神呀,你將這個大地賜給我吧
[00:30:48.200 --> 00:30:54.120]  這個天使是從一個自私自利的態度來看創造
[00:30:54.120 --> 00:30:55.960]  第四個天使說
[00:30:55.960 --> 00:31:00.360]  神呀,求祢讓我能夠好好看管和照顧
[00:31:00.360 --> 00:31:03.400]  祢創造這麼美好的天地
[00:31:03.400 --> 00:31:06.600]  這個天使明白
[00:31:06.600 --> 00:31:09.240]  祂是被造的萬物之一
[00:31:09.240 --> 00:31:12.440]  天地是屬於上帝的
[00:31:12.440 --> 00:31:17.880]  我們的責任就是要像神一樣去顧惜這個天地
[00:31:17.880 --> 00:31:22.560]  我不知道今天你用什麼樣的態度來看神的創造
[00:31:22.560 --> 00:31:24.560]  我們一起同心吐告
[00:31:24.560 --> 00:31:29.440]  希望我們感謝你
[00:31:29.440 --> 00:31:35.240]  你讓詩篇103篇給我們看到你的愛是何等的大
[00:31:35.240 --> 00:31:38.400]  但你又藉著接著的詩篇104
[00:31:38.400 --> 00:31:40.320]  去平衡我們的看法
[00:31:40.320 --> 00:31:43.880]  就是人不單止只是唯一被創造的
[00:31:43.880 --> 00:31:46.320]  原來你的創造何其的豐富
[00:31:46.320 --> 00:31:49.200]  遍地滿了你的豐富
[00:31:49.200 --> 00:31:51.440]  主呀我們願意
[00:31:51.440 --> 00:31:52.760]  看祢所看的
[00:31:52.760 --> 00:31:54.200]  行祢所行的
[00:31:54.200 --> 00:31:56.640]  愛祢所愛的
[00:31:56.640 --> 00:31:59.520]  以上禱告奉主耶穌基督的聖名祈求
[00:31:59.520 --> 00:32:01.520]  阿門
