
[00:00:00.000 --> 00:00:02.960]  各位線上的朋友弟兄姊妹
[00:24:18.660 --> 00:24:20.180]  來到神的面前
[00:24:20.180 --> 00:24:22.980]  然後才慢慢去讀
[00:24:22.980 --> 00:24:25.580]  當你讀到有一些感受
[00:24:25.580 --> 00:24:28.740]  就藉著禱告向神回應
[00:24:28.740 --> 00:24:32.780]  然後就將神帶到你的生活裡面
[00:24:32.780 --> 00:24:35.820]  這樣日復日 年復年
[00:24:35.820 --> 00:24:38.060]  不知不覺就更加屬靈
[00:24:38.060 --> 00:24:41.380]  讀經也越來越有味道
[00:24:41.380 --> 00:24:45.380]  原來是人的狀態
[00:24:45.380 --> 00:24:48.260]  去決定我們是否能夠
[00:24:48.260 --> 00:24:53.380]  接通上帝這個能力的傳源
[00:24:53.380 --> 00:24:56.340]  我自己在近日
[00:24:56.340 --> 00:24:58.180]  有一個小小的經歷
[00:24:58.180 --> 00:25:00.260]  讓我去體會
[00:25:00.260 --> 00:25:03.700]  接通能力傳源
[00:25:03.700 --> 00:25:05.740]  是多麼密切
[00:25:05.740 --> 00:25:08.660]  和Powerful
[00:25:08.660 --> 00:25:12.900]  我自己本身有地中海貧血
[00:25:12.900 --> 00:25:14.620]  當然是隱性
[00:25:14.620 --> 00:25:16.740]  因為這個情況
[00:25:16.740 --> 00:25:19.820]  我是比較容易累的
[00:25:19.820 --> 00:25:24.220]  每星期我有一天的放假
[00:25:24.220 --> 00:25:28.220]  早期我會去公園
[00:25:28.220 --> 00:25:33.660]  到處走走 去離島
[00:25:33.660 --> 00:25:36.860]  但現在疫情之下
[00:25:36.860 --> 00:25:39.380]  我就留在家中
[00:25:39.380 --> 00:25:41.060]  有一天吃完午飯之後
[00:25:41.060 --> 00:25:43.140]  我就覺得很累
[00:25:43.140 --> 00:25:47.300]  坐在書桌旁邊
[00:25:47.300 --> 00:25:50.740]  我的房間在書桌旁邊
[00:25:50.740 --> 00:25:53.940]  就是睡覺的床
[00:25:53.940 --> 00:25:56.020]  今天是放假
[00:25:56.020 --> 00:25:57.220]  吃完飯
[00:25:57.220 --> 00:25:59.380]  我覺得很累
[00:25:59.380 --> 00:26:06.420]  自然就去睡覺
[00:26:06.420 --> 00:26:09.180]  但是轉念很快
[00:26:09.180 --> 00:26:11.020]  一兩秒之後
[00:26:11.020 --> 00:26:13.860]  有一個想法出現
[00:26:13.860 --> 00:26:17.580]  其實你今天早上九時才起床
[00:26:17.580 --> 00:26:20.780]  你已經睡了九個小時
[00:26:20.780 --> 00:26:25.220]  那又轉念
[00:26:25.220 --> 00:26:27.060]  你要不要試一下
[00:26:27.060 --> 00:26:30.540]  在上帝裡面去得力呢?
[00:26:30.540 --> 00:26:33.100]  你是否要靠睡覺
[00:26:33.100 --> 00:26:37.420]  去讓你的疲倦消除呢?
[00:26:37.420 --> 00:26:40.220]  於是我就靜下來
[00:26:40.220 --> 00:26:41.780]  其實我沒有做什麼
[00:26:41.780 --> 00:26:44.060]  我就靜下來
[00:26:44.060 --> 00:26:46.780]  很有意識地跟自己說
[00:26:46.780 --> 00:26:48.700]  耶穌和我一起
[00:26:48.700 --> 00:26:51.380]  然後我跟祂有些
[00:26:51.380 --> 00:26:54.220]  好像平時朋友那樣去聊天
[00:26:54.220 --> 00:26:55.700]  一些交流
[00:26:55.700 --> 00:27:01.660]  然後我就再沒有這些疲倦
[00:27:01.660 --> 00:27:02.580]  是的
[00:27:02.580 --> 00:27:05.820]  弟兄姊妹和線上的朋友
[00:27:05.820 --> 00:27:12.100]  現在我們面對身邊所有的東西
[00:27:12.100 --> 00:27:16.300]  都是高消耗量的
[00:27:16.300 --> 00:27:18.500]  我會用一個形容詞
[00:27:18.500 --> 00:27:22.940]  就是我的人就好像手機
[00:27:22.940 --> 00:27:27.060]  現在只剩下2-30%的電
[00:27:27.060 --> 00:27:34.140]  由早到晚都是在這麼低電量的狀態下
[00:27:34.140 --> 00:27:38.420]  上帝告訴我們
[00:27:38.420 --> 00:27:43.060]  住在祂裡面是一個能力的泉源
[00:27:43.060 --> 00:27:46.860]  不是去睡覺
[00:27:46.860 --> 00:27:49.340]  而是靜下來
[00:27:49.340 --> 00:27:51.620]  安靜在上帝裡面
[00:27:51.620 --> 00:28:00.260]  讓上帝將我們這些疲倦拿走
[00:28:00.260 --> 00:28:04.420]  去到神兒女第三個特質
[00:28:04.420 --> 00:28:08.300]  是走一條向著目標的道路
[00:28:08.300 --> 00:28:11.220]  就是要切斷干擾
[00:28:11.220 --> 00:28:16.980]  這些干擾就是從魔鬼而來的誘惑
[00:28:16.980 --> 00:28:22.420]  整段經文用了很多表達方式
[00:28:22.420 --> 00:28:25.300]  它都是一個比較類近的
[00:28:25.300 --> 00:28:27.020]  例如有人說
[00:28:27.020 --> 00:28:29.660]  犯罪的就是違背律法
[00:28:29.660 --> 00:28:33.700]  犯罪的是屬魔鬼
[00:28:33.700 --> 00:28:38.620]  犯罪原來是魔鬼在當中的搞擾
[00:28:38.620 --> 00:28:44.100]  但是主耶穌曾經顯然要除掉人的罪
[00:28:44.100 --> 00:28:47.060]  除滅魔鬼的作為
[00:28:47.060 --> 00:28:50.220]  凡是住在神裡面
[00:28:50.220 --> 00:28:53.900]  從神生的就不犯罪
[00:28:53.900 --> 00:28:57.620]  經文告訴我們魔鬼的誘惑
[00:28:57.620 --> 00:29:00.500]  就是從起初就犯罪
[00:29:00.500 --> 00:29:04.500]  當我們去看魔鬼如何化身為一條蛇
[00:29:04.500 --> 00:29:08.500]  去引誘亞當夏娃的時候
[00:29:08.500 --> 00:29:11.540]  魔鬼用的方式就是三樣
[00:29:11.540 --> 00:29:17.300]  就是懷疑神有一個美善的意圖
[00:29:17.300 --> 00:29:19.540]  懷疑神的話
[00:29:19.540 --> 00:29:26.740]  以及去鼓吹人不要跟著神的吩咐
[00:29:26.740 --> 00:29:30.220]  在經文的背景裡
[00:29:30.220 --> 00:29:33.660]  讓我們明白為何約翰會這樣說
[00:29:33.660 --> 00:29:37.460]  原來當時有一些假教師
[00:29:37.460 --> 00:29:39.980]  就像上星期我們說的那樣
[00:29:39.980 --> 00:29:42.140]  有一些假教師會說
[00:29:42.140 --> 00:29:48.300]  其實你不經歷過人生的一些罪惡
[00:29:48.300 --> 00:29:50.340]  你不試過犯罪
[00:29:50.340 --> 00:29:53.740]  你怎會認識這個世界的人呢
[00:29:53.740 --> 00:29:56.300]  一個真正的智者
[00:29:56.300 --> 00:29:59.220]  是有責任深入苦穴
[00:29:59.220 --> 00:30:01.820]  去嘗試罪惡的滋味
[00:30:01.820 --> 00:30:04.420]  這簡直是歪理
[00:30:04.420 --> 00:30:08.820]  所以約翰提醒當時神的如履
[00:30:08.820 --> 00:30:10.740]  以及神的信徒
[00:30:10.740 --> 00:30:13.980]  不要被他迷惑
[00:30:13.980 --> 00:30:18.180]  以為錯了沒有關係
[00:30:18.180 --> 00:30:23.300]  其實你也是跟神有關係的
[00:30:23.300 --> 00:30:26.380]  約翰就說沒有這樣的事
[00:30:26.380 --> 00:30:31.180]  住在神裡面的人從不犯罪
[00:30:31.180 --> 00:30:38.100]  三章九節更加具體地說
[00:30:38.100 --> 00:30:41.980]  從神生的就不犯罪
[00:30:41.980 --> 00:30:44.780]  他也不能犯罪
[00:30:44.780 --> 00:30:45.860]  這是甚麼意思呢
[00:30:45.860 --> 00:30:51.340]  是否說我們一件罪都不會再犯呢
[00:30:51.340 --> 00:30:54.140]  原來聖經是說
[00:30:54.140 --> 00:30:56.420]  真正從神生的
[00:30:56.420 --> 00:31:00.860]  不會持續習慣性地犯罪
[00:31:00.860 --> 00:31:03.740]  不會故意地犯罪
[00:31:03.740 --> 00:31:06.020]  因為神的說話
[00:31:06.020 --> 00:31:08.900]  以及我們是神的後裔
[00:31:08.900 --> 00:31:11.380]  就在我們的生命裡面
[00:31:11.380 --> 00:31:15.100]  所以魔鬼一切的誘惑和搗亂
[00:31:15.100 --> 00:31:18.460]  都不能夠在神兒女的身上
[00:31:18.460 --> 00:31:25.660]  去作出任何的工作
[00:31:25.660 --> 00:31:28.740]  我們總結神兒女的特質
[00:31:28.740 --> 00:31:32.340]  我用了三個英文字母
[00:31:32.340 --> 00:31:34.980]  G-O-D
[00:31:34.980 --> 00:31:38.540]  G 我用Given這個字
[00:31:38.540 --> 00:31:40.620]  神兒女的特質
[00:31:40.620 --> 00:31:47.500]  就是我們被神稱為他的兒女
[00:31:47.500 --> 00:31:51.980]  我們也被賦予上上
[00:31:51.980 --> 00:31:54.780]  可以靠著跟上帝一起
[00:31:54.780 --> 00:31:57.420]  成為我們能力的傳元
[00:31:57.420 --> 00:31:59.300]  並且靠著上帝
[00:31:59.300 --> 00:32:03.180]  我們能夠切斷魔鬼而來的搞擾
[00:32:03.180 --> 00:32:06.020]  並且戰勝它
[00:32:06.020 --> 00:32:09.700]  在神兒女面對疫情的時候
[00:32:09.700 --> 00:32:13.180]  我們又有甚麼可以實踐的地方呢
[00:32:13.180 --> 00:32:17.220]  我也嘗試在每一項
[00:32:17.220 --> 00:32:21.460]  大家互相勉勵
[00:32:21.460 --> 00:32:28.420]  當我們有神兒女的身份的時候
[00:32:28.420 --> 00:32:31.220]  我們G這個Given
[00:32:31.220 --> 00:32:35.060]  我們就可以將人帶到神的面前
[00:32:35.060 --> 00:32:39.140]  其實早幾天有位姐妹打電話跟我說
[00:32:39.140 --> 00:32:42.820]  她告訴我她面對一個很大的困難
[00:32:42.820 --> 00:32:45.180]  然後有個朋友告訴她
[00:32:45.180 --> 00:32:52.300]  其實你可以去找另一個國家的牧師為你祈禱
[00:32:52.300 --> 00:32:54.220]  他很有能力
[00:32:54.220 --> 00:32:57.700]  甚至他為你祈禱之後
[00:32:57.700 --> 00:32:59.220]  你身體上面
[00:32:59.220 --> 00:33:01.180]  你現在面對所有的困難
[00:33:01.180 --> 00:33:03.940]  就會全部吐出來
[00:33:03.940 --> 00:33:07.700]  她說其實有沒有問題
[00:33:07.700 --> 00:33:11.740]  我可不可以找一個國家的牧師幫我呢
[00:33:11.740 --> 00:33:15.380]  我就用神弟的笑話鼓勵她
[00:33:15.380 --> 00:33:20.380]  告訴她你已經有神兒女的身份
[00:33:20.380 --> 00:33:23.340]  你可以將一切向神弟講
[00:33:23.340 --> 00:33:25.700]  神賜給你出人意外的平安
[00:33:25.700 --> 00:33:28.300]  並且會聽你的禱告
[00:33:28.300 --> 00:33:32.180]  然後她就明白了自己一個這麼重要的身份
[00:33:32.180 --> 00:33:36.380]  她說原來我祈禱也可以
[00:33:36.380 --> 00:33:40.460]  所以我們在疫情的裏面
[00:33:40.460 --> 00:33:42.620]  人與人之間
[00:33:42.620 --> 00:33:44.940]  其實真的有很多的聯繫
[00:33:44.940 --> 00:33:46.820]  我們的關心
[00:33:46.820 --> 00:33:49.060]  我們彼此的祈禱
[00:33:49.060 --> 00:33:50.940]  流露出神的聖情
[00:33:50.940 --> 00:33:53.820]  和向人分享信仰
[00:33:53.820 --> 00:33:59.060]  都可以將人帶回到神的面前
[00:33:59.060 --> 00:34:04.180]  去到All Oneness
[00:34:04.180 --> 00:34:06.620]  在疫情底下
[00:34:06.620 --> 00:34:10.900]  時間都是掌握在他們的手中
[00:34:10.900 --> 00:34:13.380]  我自己的學習
[00:34:13.380 --> 00:34:17.580]  就是將最好的時間給神
[00:34:17.580 --> 00:34:19.980]  將我自己最清醒的時間
[00:34:19.980 --> 00:34:22.420]  安靜地在神弟的面前
[00:34:22.420 --> 00:34:24.820]  沒有設定是多長的
[00:34:24.820 --> 00:34:28.460]  我就讓神弟有什麼要跟我說
[00:34:28.460 --> 00:34:30.140]  我就去聆聽
[00:34:30.140 --> 00:34:33.740]  我就將心交給他
[00:34:33.740 --> 00:34:37.460]  Defeat the Devil
[00:34:37.460 --> 00:34:40.620]  這裏有兩點
[00:34:40.620 --> 00:34:42.420]  第一個就是
[00:34:42.420 --> 00:34:48.620]  魔鬼純粹都用各種似是非的說話
[00:34:48.620 --> 00:34:52.620]  「啊 神真的這樣說嗎?」
[00:34:52.620 --> 00:34:56.300]  我自己的一些經歷告訴我
[00:34:56.300 --> 00:34:57.980]  「神真的這樣說嗎?」
[00:34:57.980 --> 00:35:00.820]  我說「是的 神真的這樣說」
[00:35:00.820 --> 00:35:05.100]  如果我們容讓自己再有兩三秒想的時候
[00:35:05.100 --> 00:35:06.900]  我們就會用一些藉口
[00:35:06.900 --> 00:35:09.020]  用一些自己的希望
[00:35:09.020 --> 00:35:13.820]  去說「是的 其實我也可以這樣做」
[00:35:13.820 --> 00:35:15.580]  交出主權
[00:35:15.580 --> 00:35:23.220]  讓神去拿走我們接受到魔鬼的那種搞擾
[00:35:23.220 --> 00:35:28.460]  讓這份主權交給上帝的時候
[00:35:28.460 --> 00:35:33.700]  就剔除了魔鬼一切的謊言
[00:35:33.700 --> 00:35:36.140]  另外
[00:35:36.140 --> 00:35:40.900]  Defeat the Devil的一個實踐
[00:35:40.900 --> 00:35:46.860]  就是停止懊悔 重新開始
[00:35:46.860 --> 00:35:50.140]  我就想到在喀西瑪利園
[00:35:50.140 --> 00:35:52.940]  當耶穌去祈禱
[00:35:52.940 --> 00:35:58.580]  叫門徒要留心 要警醒
[00:35:58.580 --> 00:36:01.860]  門徒就睡著了
[00:36:01.860 --> 00:36:07.380]  當耶穌後來看到門徒睡著了
[00:36:07.380 --> 00:36:12.220]  祂所說的話就是「起來 我們走吧」
[00:36:12.220 --> 00:36:15.980]  我們不需要再去懊悔
[00:36:15.980 --> 00:36:19.940]  去後悔自己曾經做不到神的要求
[00:36:19.940 --> 00:36:26.980]  反而從現在開始 切斷由魔鬼而來的干擾
[00:36:26.980 --> 00:36:29.980]  連繫於能力的泉源
[00:36:29.980 --> 00:36:31.940]  神異類的特質
[00:36:31.940 --> 00:36:37.340]  就是有God 就是有神同在的生命
[00:36:37.340 --> 00:36:44.700]  讓我們同心一起祈禱
[00:36:44.700 --> 00:36:47.820]  慈愛的天父 永恆的神
[00:36:47.820 --> 00:36:49.060]  我們要多謝祢
[00:36:49.060 --> 00:36:51.580]  祢賦予我們神異類的身份
[00:36:51.580 --> 00:36:54.380]  在我們走人生這條道路
[00:36:54.380 --> 00:36:57.060]  祢給我們有很明確的目標
[00:36:57.060 --> 00:37:00.940]  因為你要將美好永恆的生命
[00:37:00.940 --> 00:37:03.020]  也藉著耶穌基督的載來
[00:37:03.020 --> 00:37:06.780]  讓我們可以面對面見到耶穌
[00:37:06.780 --> 00:37:08.380]  但是走這條道路
[00:37:08.380 --> 00:37:11.180]  實在沒有挑戰和考驗
[00:37:11.180 --> 00:37:14.540]  求神祢藉著《約翰一書》的訊息
[00:37:14.540 --> 00:37:17.580]  讓我們去連繫於能力的泉源
[00:37:17.580 --> 00:37:21.260]  並且切斷一切的難阻
[00:37:21.260 --> 00:37:25.300]  以致我們在疫情這個沒有考驗
[00:37:25.300 --> 00:37:30.580]  也是上帝祢容許我們這樣經歷的時候
[00:37:30.580 --> 00:37:33.660]  我們就學會這個功課
[00:37:33.660 --> 00:37:35.580]  並且去經驗到
[00:37:35.580 --> 00:37:38.700]  我們確實是神的兒女
[00:37:38.700 --> 00:37:42.060]  經驗愛 經驗盼望
[00:37:42.060 --> 00:37:47.980]  能夠完成上帝祢在我們逃走生命上的美好的功
[00:37:47.980 --> 00:37:48.940]  多謝主
[00:37:48.940 --> 00:37:49.900]  我們重新禱告
[00:37:49.900 --> 00:37:52.060]  奉耶穌基督保佑是明智
[00:37:52.060 --> 00:37:52.780]  阿門
