
[00:00:00.000 --> 00:00:01.560]  我今天的題目是
[00:16:26.720 --> 00:16:29.560]  但意思其實這兩個解釋
[00:16:29.560 --> 00:16:30.720]  怎樣說都好
[00:16:30.720 --> 00:16:32.680]  其實是想表達一件事
[00:16:32.680 --> 00:16:34.720]  就是米迦納這個天使長
[00:16:34.720 --> 00:16:36.680]  他是敬畏神的
[00:16:36.680 --> 00:16:38.320]  他是不會越界
[00:16:38.320 --> 00:16:40.840]  甚至乎是對著魔鬼都好
[00:16:40.840 --> 00:16:44.040]  他都是將審判交給神的
[00:16:44.040 --> 00:16:47.080]  好,到第十節我們會見到
[00:16:47.080 --> 00:16:50.440]  這些人是毀謗他們所不知道的
[00:16:50.440 --> 00:16:52.480]  就是說這些是無知的人
[00:16:52.480 --> 00:16:53.760]  無大無小
[00:16:53.760 --> 00:16:56.200]  而他們呢
[00:16:56.200 --> 00:17:01.160]  他們與那些沒有理性的生畜是一樣的
[00:17:01.160 --> 00:17:02.200]  說了什麼呢?
[00:17:02.200 --> 00:17:04.160]  其實他們是沒有仁義道德的
[00:17:04.160 --> 00:17:06.280]  他們就好像畜生一樣
[00:17:06.280 --> 00:17:09.760]  所以只是做自然反應所能做的
[00:17:09.760 --> 00:17:11.680]  就敗壞了自己的身體
[00:17:11.680 --> 00:17:12.520]  其實這幾節
[00:17:12.520 --> 00:17:13.880]  第八節到第十節
[00:17:13.880 --> 00:17:15.920]  是想告訴我們什麼呢?
[00:17:15.920 --> 00:17:18.040]  就是這些不敬虔的人
[00:17:18.040 --> 00:17:20.280]  其實是自高自大
[00:17:20.280 --> 00:17:21.920]  自己想來做什麼?
[00:17:21.920 --> 00:17:24.280]  審判者
[00:17:24.280 --> 00:17:25.160]  所以呢
[00:17:25.160 --> 00:17:27.200]  我們去到第二點的時候
[00:17:27.200 --> 00:17:31.640]  我們要將永恆的審判放在我們的心裡
[00:17:31.640 --> 00:17:35.240]  我們要知道永恆的審判是哪一位呢?
[00:17:35.240 --> 00:17:36.680]  是主
[00:17:36.680 --> 00:17:38.000]  是我們的神
[00:17:38.000 --> 00:17:39.200]  不是自己
[00:17:39.200 --> 00:17:40.640]  不要像這些人
[00:17:40.640 --> 00:17:42.320]  毀謗的人一樣
[00:17:42.320 --> 00:17:44.320]  自己來做審判
[00:17:44.320 --> 00:17:51.080]  而我們可以在第十一節看到
[00:17:51.080 --> 00:17:53.040]  這些人會怎樣呢?
[00:17:53.040 --> 00:17:54.600]  他們誘惑
[00:17:54.600 --> 00:17:56.240]  他們怎樣誘惑呢?
[00:17:56.240 --> 00:17:58.120]  尤大告訴我們
[00:17:58.120 --> 00:18:01.280]  因為他們走該人的道路
[00:18:01.280 --> 00:18:06.240]  又為財利往巴蘭的錯茂裡直奔
[00:18:06.240 --> 00:18:10.440]  並在可拉的背叛中滅亡了
[00:18:10.440 --> 00:18:11.720]  短短的一節裡面
[00:18:11.720 --> 00:18:13.320]  他提出了三個人
[00:18:13.320 --> 00:18:14.880]  我們將會看看
[00:18:14.880 --> 00:18:16.240]  該人是哪一位呢?
[00:18:16.240 --> 00:18:19.640]  就在《創世紀》裡面第四章所記載的
[00:18:19.640 --> 00:18:21.840]  當時他和他的弟弟阿伯
[00:18:21.840 --> 00:18:23.680]  一起去獻祭給神
[00:18:23.680 --> 00:18:24.520]  是不是?
[00:18:24.520 --> 00:18:25.680]  但是神怎樣呢?
[00:18:25.680 --> 00:18:28.360]  越納了該人的祭物
[00:18:28.360 --> 00:18:30.080]  就沒有越納阿伯的
[00:18:30.080 --> 00:18:31.520]  那他怎樣呢?
[00:18:31.520 --> 00:18:33.080]  老修成路了
[00:18:33.080 --> 00:18:34.640]  有沒有搞錯?
[00:18:34.640 --> 00:18:36.160]  豈有此神
[00:18:36.160 --> 00:18:38.560]  竟然看了弟弟的禮物
[00:18:38.560 --> 00:18:39.560]  沒有看我的禮物
[00:18:39.560 --> 00:18:41.270]  而這份禮物,他怎樣了?
[00:18:41.270 --> 00:18:42.270]  窒導
[00:18:42.270 --> 00:18:46.270]  然後他覺得自己的東西是更加好
[00:18:46.270 --> 00:18:48.270]  所以他是驕傲
[00:18:48.270 --> 00:18:50.270]  所以我們見到當我們說
[00:18:50.270 --> 00:18:52.270]  走該人的道路的時候
[00:18:52.270 --> 00:18:56.270]  是來表達這些又高傲又窒導的人
[00:18:56.270 --> 00:18:57.270]  是怎樣?
[00:18:57.270 --> 00:18:59.270]  目中無人
[00:18:59.270 --> 00:19:02.270]  是不把神放在審判裏面
[00:19:02.270 --> 00:19:04.270]  最後是自己做審判
[00:19:04.270 --> 00:19:06.270]  把弟弟殺了
[00:19:06.270 --> 00:19:09.270]  那我們又怎樣呢?
[00:19:09.270 --> 00:19:11.270]  其實我們會不會都驕傲
[00:19:11.270 --> 00:19:13.270]  覺得自己比別人好呢?
[00:19:13.270 --> 00:19:15.270]  有沒有都窒導那些
[00:19:15.270 --> 00:19:16.270]  又差過我們
[00:19:16.270 --> 00:19:19.270]  但又有更好的待遇的那些人呢?
[00:19:19.270 --> 00:19:21.270]  可能我們看到那個人
[00:19:21.270 --> 00:19:23.270]  明明醜樣過我的
[00:19:23.270 --> 00:19:26.270]  為甚麼都嫁得比我好呢?
[00:19:26.270 --> 00:19:28.270]  又或者我們去看
[00:19:28.270 --> 00:19:29.270]  另外一個人上班
[00:19:29.270 --> 00:19:31.270]  他只會拆鞋子
[00:19:31.270 --> 00:19:33.270]  但就步步高升
[00:19:33.270 --> 00:19:36.270]  這些做了所有事又不升到我
[00:19:36.270 --> 00:19:41.270]  其實可能真的有一些不公平在當中
[00:19:41.270 --> 00:19:45.270]  亦都可能有一些是我們自己想像出來的
[00:19:45.270 --> 00:19:47.270]  但無論怎樣都好
[00:19:47.270 --> 00:19:50.270]  如果我們自己動手去做審判
[00:19:50.270 --> 00:19:51.270]  好像該人那樣
[00:19:51.270 --> 00:19:52.270]  就是不行的
[00:19:52.270 --> 00:19:54.270]  但如果我們告訴神
[00:19:54.270 --> 00:19:56.270]  由祂來做審判
[00:19:56.270 --> 00:19:57.270]  如果真的出問題
[00:19:57.270 --> 00:19:59.270]  神來做
[00:19:59.270 --> 00:20:00.270]  如果別人不是問題
[00:20:00.270 --> 00:20:01.270]  我們是問題的
[00:20:01.270 --> 00:20:04.270]  被主去教訓我們
[00:20:04.270 --> 00:20:06.270]  不要做審判者
[00:20:06.270 --> 00:20:09.270]  交回給神
[00:20:09.270 --> 00:20:11.270]  所以我們繼續讀下去的時候
[00:20:11.270 --> 00:20:14.270]  我們看到
[00:20:14.270 --> 00:20:16.270]  巴蘭的錯謀
[00:20:16.270 --> 00:20:19.270]  怎樣是巴蘭的錯謀呢?
[00:20:19.270 --> 00:20:22.270]  巴蘭跟該人是不一樣的
[00:20:22.270 --> 00:20:25.270]  他就是為了財利
[00:20:25.270 --> 00:20:27.270]  去走錯誤的道路
[00:20:27.270 --> 00:20:30.270]  這個在《文數記》記載第二十二至二十五章裡
[00:20:30.270 --> 00:20:33.270]  說到摩訶王巴勒
[00:20:33.270 --> 00:20:34.270]  不是很巴勒的皇帝
[00:20:34.270 --> 00:20:36.270]  是巴勒王
[00:20:36.270 --> 00:20:39.270]  就是想收買這個先知叫做巴蘭
[00:20:39.270 --> 00:20:41.270]  去奏奏以色列文
[00:20:41.270 --> 00:20:43.270]  這個皇帝很聰明
[00:20:43.270 --> 00:20:45.270]  當然答應巴蘭
[00:20:45.270 --> 00:20:48.270]  有很大的榮華富貴等著你
[00:20:48.270 --> 00:20:50.270]  巴蘭當然是心動
[00:20:50.270 --> 00:20:52.270]  很多錢
[00:20:52.270 --> 00:20:56.270]  但三次想去詛咒以色列文的時候
[00:20:56.270 --> 00:20:57.270]  都不成功
[00:20:57.270 --> 00:21:00.270]  因為神是要保護以色列文
[00:21:00.270 --> 00:21:02.270]  最後他看到這麼多錢
[00:21:02.270 --> 00:21:04.270]  好像有翼一樣飛走
[00:21:04.270 --> 00:21:05.270]  是不行的
[00:21:05.270 --> 00:21:09.270]  最後決定獻計給這個皇帝
[00:21:09.270 --> 00:21:12.270]  就說你拿一些摩訶的女子
[00:21:12.270 --> 00:21:14.270]  去引誘他們
[00:21:14.270 --> 00:21:17.270]  以色列如果真是行淫的時候
[00:21:17.270 --> 00:21:20.270]  神就會自己去懲罰他
[00:21:20.270 --> 00:21:23.270]  確實這個計劃是成功了
[00:21:23.270 --> 00:21:26.270]  但是巴蘭跟該因有什麼不同呢?
[00:21:26.270 --> 00:21:29.270]  其實他心中似乎有神
[00:21:29.270 --> 00:21:31.270]  為什麼呢?
[00:21:31.270 --> 00:21:33.270]  巴蘭其實他一直掙扎
[00:21:33.270 --> 00:21:36.270]  他說神不喜歡我不可以這樣做
[00:21:36.270 --> 00:21:39.270]  但是最後他想到什麼方法呢?
[00:21:39.270 --> 00:21:42.270]  走灰色地帶
[00:21:42.270 --> 00:21:45.270]  我又想要神又想要錢
[00:21:45.270 --> 00:21:47.270]  有沒有中間位都可以做
[00:21:47.270 --> 00:21:50.270]  兩頭蛇侍奉兩個主
[00:21:50.270 --> 00:21:53.270]  真是錢又要神又要
[00:21:53.270 --> 00:21:54.270]  這樣行不行呢?
[00:21:54.270 --> 00:21:55.270]  是不行的
[00:21:55.270 --> 00:21:58.270]  如果我們將永恆放在我們的心裡
[00:21:58.270 --> 00:22:02.270]  其實我們只能夠單單服侍一個主
[00:22:02.270 --> 00:22:04.270]  所以我們都要問自己
[00:22:04.270 --> 00:22:07.270]  我們會不會有時候為了錢財地位
[00:22:07.270 --> 00:22:10.270]  可能是不同的關係
[00:22:10.270 --> 00:22:16.270]  我們就將神等同於侍奉兩個人一樣
[00:22:16.270 --> 00:22:17.270]  我們要想一想
[00:22:17.270 --> 00:22:21.270]  但是如果我們記得認定神是最終的審判者
[00:22:21.270 --> 00:22:23.270]  我們就不會這樣做
[00:22:23.270 --> 00:22:26.270]  而第三個我們看到的
[00:22:26.270 --> 00:22:27.270]  就是荷拉
[00:22:27.270 --> 00:22:28.270]  荷拉是誰呢?
[00:22:28.270 --> 00:22:29.270]  稍後會說一說
[00:22:29.270 --> 00:22:31.270]  他背叛了
[00:22:31.270 --> 00:22:34.270]  所以他是滅亡的
[00:22:34.270 --> 00:22:37.270]  其實荷拉就是當時摩西和阿倫
[00:22:37.270 --> 00:22:40.270]  帶領以色列民出埃及的時候
[00:22:40.270 --> 00:22:42.270]  出埃及後他就不服氣了
[00:22:42.270 --> 00:22:44.270]  在《文素記》第十六章就記載
[00:22:44.270 --> 00:22:49.270]  他說他和他的家人和250個領袖
[00:22:49.270 --> 00:22:51.270]  所以他也是領袖之一
[00:22:51.270 --> 00:22:54.270]  他就決定攻擊阿倫和摩西
[00:22:54.270 --> 00:22:55.270]  那他攻擊他甚麼呢?
[00:22:55.270 --> 00:22:57.270]  他們就說他專權
[00:22:57.270 --> 00:22:59.270]  明明我們全部人都是聖潔格
[00:22:59.270 --> 00:23:03.270]  為甚麼你就有這些能力呢?
[00:23:03.270 --> 00:23:04.270]  為甚麼你有這些能力?
[00:23:04.270 --> 00:23:05.270]  你自高
[00:23:05.270 --> 00:23:06.270]  你還超越神
[00:23:06.270 --> 00:23:10.270]  他就這樣說摩西和阿倫
[00:23:10.270 --> 00:23:12.270]  神聽到當然不行
[00:23:12.270 --> 00:23:13.270]  你罵我的僕人?
[00:23:13.270 --> 00:23:15.270]  所以神就出手
[00:23:15.270 --> 00:23:17.270]  他們就分開了
[00:23:17.270 --> 00:23:21.270]  將荷拉他的家人和所有的財產都吞沒了
[00:23:21.270 --> 00:23:25.270]  另外250個領袖都沒有好的下場
[00:23:25.270 --> 00:23:27.270]  被火燒了
[00:23:27.270 --> 00:23:30.270]  所以我們看到甚麼呢?
[00:23:30.270 --> 00:23:35.270]  其實荷拉比該隱和巴蘭更加知道神
[00:23:35.270 --> 00:23:36.270]  為甚麼?
[00:23:36.270 --> 00:23:38.270]  他已經是領袖之一
[00:23:38.270 --> 00:23:40.270]  是一個高位的人
[00:23:40.270 --> 00:23:44.270]  但是他和該隱犯的罪都是一樣
[00:23:44.270 --> 00:23:45.270]  覺得自己更好
[00:23:45.270 --> 00:23:50.270]  亦都嫉妒摩西和阿倫
[00:23:50.270 --> 00:23:51.270]  所以最後又怎樣呢?
[00:23:51.270 --> 00:23:54.270]  找人一起搞分裂
[00:23:54.270 --> 00:23:56.270]  搞對抗
[00:23:56.270 --> 00:24:00.270]  我們都要問問自己是否這些人呢?
[00:24:00.270 --> 00:24:03.270]  會否覺得這個港人說得那麼差
[00:24:03.270 --> 00:24:05.270]  我還說得比他好
[00:24:05.270 --> 00:24:07.270]  唱師班那個走音
[00:24:07.270 --> 00:24:10.270]  我們師班肯定沒有問題
[00:24:10.270 --> 00:24:11.270]  自己都在想
[00:24:11.270 --> 00:24:14.270]  不如我來做好過了
[00:24:14.270 --> 00:24:18.270]  又或者為甚麼這些領袖會做這些決定
[00:24:18.270 --> 00:24:19.270]  究竟不是用腦想東西
[00:24:19.270 --> 00:24:23.270]  而是用第二個身體部位去想東西
[00:24:23.270 --> 00:24:26.270]  我們就要覺得自己做甚麼呢?
[00:24:26.270 --> 00:24:28.270]  審判者
[00:24:28.270 --> 00:24:30.270]  其實我們看到這三個人
[00:24:30.270 --> 00:24:32.270]  該隱、巴蘭和荷拉
[00:24:32.270 --> 00:24:36.270]  他們都做了一樣非常大的問題
[00:24:36.270 --> 00:24:38.270]  就是自己做審判
[00:24:38.270 --> 00:24:40.270]  而他們為甚麼會這麼大膽
[00:24:40.270 --> 00:24:42.270]  肯自己做審判呢?
[00:24:42.270 --> 00:24:45.270]  就是因為他們自高自大
[00:24:45.270 --> 00:24:47.270]  他們覺得自己怎樣?
[00:24:47.270 --> 00:24:48.270]  比別人好
[00:24:48.270 --> 00:24:50.270]  亦都嫉妒自己得不到的東西
[00:24:50.270 --> 00:24:52.270]  甚至乎是被金錢
[00:24:52.270 --> 00:24:54.270]  其他東西去吸引
[00:24:54.270 --> 00:24:55.270]  所以我們一定要記住
[00:24:55.270 --> 00:24:58.270]  將永恆的審判放在我們的心裏面
[00:24:58.270 --> 00:25:01.270]  神才是最終的審判者
[00:25:01.270 --> 00:25:02.270]  我們繼續讀下去的時候
[00:25:02.270 --> 00:25:06.270]  我們看到尤大繼續告訴我們
[00:25:06.270 --> 00:25:10.270]  這些人就是在外宴上面
[00:25:10.270 --> 00:25:12.270]  被玷污了
[00:25:12.270 --> 00:25:14.270]  他們是無懼怕地
[00:25:14.270 --> 00:25:16.270]  和你們宴落
[00:25:16.270 --> 00:25:20.270]  彷彿牧人只顧餵飽自己
[00:25:20.270 --> 00:25:22.270]  我們看到這些人
[00:25:22.270 --> 00:25:26.270]  原來他和其他的信徒一起
[00:25:26.270 --> 00:25:27.270]  坐在那裏外宴
[00:25:27.270 --> 00:25:29.270]  好像大家差不多似的
[00:25:29.270 --> 00:25:31.270]  但其實他們是污點
[00:25:31.270 --> 00:25:32.270]  他們為甚麼是污點?
[00:25:32.270 --> 00:25:34.270]  因為他們不怕
[00:25:34.270 --> 00:25:36.270]  不怕任何的人
[00:25:36.270 --> 00:25:38.270]  甚至乎不怕神
[00:25:38.270 --> 00:25:40.270]  只會餵飽自己
[00:25:40.270 --> 00:25:42.270]  自私自利
[00:25:42.270 --> 00:25:44.270]  所以這些人我們看到
[00:25:44.270 --> 00:25:46.270]  是不可以的
[00:25:46.270 --> 00:25:49.270]  所以我們第三點
[00:25:49.270 --> 00:25:50.270]  不好意思
[00:25:50.270 --> 00:25:52.270]  這個 PowerPoint 是一個舊版本
[00:25:52.270 --> 00:25:55.270]  我要告訴大家第三點是甚麼
[00:25:55.270 --> 00:25:56.270]  第三點是
[00:25:56.270 --> 00:25:58.270]  我們要敬畏神
[00:25:58.270 --> 00:26:00.270]  做好的見證
[00:26:00.270 --> 00:26:02.270]  怎樣去敬畏神
[00:26:02.270 --> 00:26:04.270]  做好的見證呢?
[00:26:04.270 --> 00:26:05.270]  其實我們做人
[00:26:05.270 --> 00:26:07.270]  雖然不是做給人看
[00:26:07.270 --> 00:26:09.270]  我們只是做給神看
[00:26:09.270 --> 00:26:12.270]  但是我們都要在外面
[00:26:12.270 --> 00:26:14.270]  展露到神
[00:26:14.270 --> 00:26:16.270]  因為如果神在我們的心裏面
[00:26:16.270 --> 00:26:19.270]  我們就可以讓人看到祂
[00:26:19.270 --> 00:26:21.270]  所以接下來有幾節經文
[00:26:21.270 --> 00:26:23.270]  是告訴我們
[00:26:23.270 --> 00:26:25.270]  描述這些人
[00:26:25.270 --> 00:26:28.270]  究竟他們有多差勁
[00:26:28.270 --> 00:26:29.270]  我們去看
[00:26:29.270 --> 00:26:31.270]  第十二節的下半節
[00:26:31.270 --> 00:26:33.270]  這裏有說
[00:26:33.270 --> 00:26:34.270]  他們是怎樣呢?
[00:26:34.270 --> 00:26:36.270]  是無語的浮雲
[00:26:36.270 --> 00:26:38.270]  是被風飄蕩的
[00:26:38.270 --> 00:26:40.270]  那是甚麼意思呢?
[00:26:40.270 --> 00:26:41.270]  就是說你想想
[00:26:41.270 --> 00:26:44.270]  有雲但是沒有雨
[00:26:44.270 --> 00:26:46.270]  就好像你當自己是一個農夫
[00:26:46.270 --> 00:26:47.270]  你看到有個雲來
[00:26:47.270 --> 00:26:48.270]  正啊
[00:26:48.270 --> 00:26:49.270]  快要下雨了
[00:26:49.270 --> 00:26:51.270]  誰知道它飄了也沒有下雨
[00:26:51.270 --> 00:26:52.270]  代表甚麼?
[00:26:52.270 --> 00:26:55.270]  他們做不到他們原本的功效
[00:26:55.270 --> 00:26:56.270]  同樣地
[00:26:56.270 --> 00:26:58.270]  我們繼續讀下去的時候
[00:26:58.270 --> 00:27:01.270]  看到他們是秋天沒有
[00:27:01.270 --> 00:27:04.270]  他們是秋天沒有果子的樹
[00:27:04.270 --> 00:27:06.270]  死而又死
[00:27:06.270 --> 00:27:08.270]  連根都拔出來
[00:27:08.270 --> 00:27:10.270]  我們看到這是甚麼意思呢?
[00:27:10.270 --> 00:27:12.270]  就是說已經過了
[00:27:12.270 --> 00:27:14.270]  原本應該結果子的時候
[00:27:14.270 --> 00:27:15.270]  是甚麼時候呢?
[00:27:15.270 --> 00:27:16.270]  春天
[00:27:16.270 --> 00:27:17.270]  夏天
[00:27:17.270 --> 00:27:18.270]  現在來到秋天
[00:27:18.270 --> 00:27:21.270]  都看不到他們有結果子
[00:27:21.270 --> 00:27:22.270]  不單止是這樣
[00:27:22.270 --> 00:27:23.270]  死而又死
[00:27:23.270 --> 00:27:24.270]  即是第一次
[00:27:24.270 --> 00:27:26.270]  原本你未被救之前
[00:27:26.270 --> 00:27:28.270]  沒有果子OK
[00:27:28.270 --> 00:27:29.270]  誰知道第二次救完了
[00:27:29.270 --> 00:27:30.270]  都沒有
[00:27:30.270 --> 00:27:31.270]  所以到最後
[00:27:31.270 --> 00:27:32.270]  在審判的時候
[00:27:32.270 --> 00:27:34.270]  是連根拔起
[00:27:34.270 --> 00:27:35.270]  甚麼都沒有
[00:27:35.270 --> 00:27:37.270]  他們是一點用都沒有
[00:27:37.270 --> 00:27:40.270]  今年我們看第十三節
[00:27:40.270 --> 00:27:41.270]  我們看到
[00:27:41.270 --> 00:27:44.270]  他們另外一個形容是甚麼呢?
[00:27:44.270 --> 00:27:48.270]  他們是海裏的狂浪
[00:27:48.270 --> 00:27:51.270]  湧出自己可恥的末子
[00:27:51.270 --> 00:27:53.270]  其實浪是怎樣的?
[00:27:53.270 --> 00:27:56.270]  浪是不停地湧的
[00:27:56.270 --> 00:27:58.270]  所以這裏是說他們的
[00:27:58.270 --> 00:28:01.270]  他們那種羞恥的行為
[00:28:01.270 --> 00:28:03.270]  是不停地這樣去做
[00:28:03.270 --> 00:28:06.270]  所以這裏亦都是另外一個畫像
[00:28:06.270 --> 00:28:07.270]  我們可以見到
[00:28:07.270 --> 00:28:09.270]  其實這些人
[00:28:09.270 --> 00:28:10.270]  他們不單止沒有用
[00:28:10.270 --> 00:28:14.270]  還要繼續做很差的見證
[00:28:14.270 --> 00:28:17.270]  而我們看到第十三節的下半節
[00:28:17.270 --> 00:28:21.270]  就是流蕩的星
[00:28:21.270 --> 00:28:23.270]  是在漆黑裏面幽暗
[00:28:23.270 --> 00:28:26.270]  永遠為他們保留著
[00:28:26.270 --> 00:28:28.270]  因為當時甚麼叫流星呢?
[00:28:28.270 --> 00:28:31.270]  當時天文學沒有現在那麼發達
[00:28:31.270 --> 00:28:35.270]  不知道星星和星球是怎樣的
[00:28:35.270 --> 00:28:38.270]  他們只知道流星就好像墜落的天使
[00:28:38.270 --> 00:28:41.270]  即是說原本應該有的那個位置
[00:28:41.270 --> 00:28:42.270]  他們沒有定住
[00:28:42.270 --> 00:28:45.270]  即是都是沒有用的意思
[00:28:45.270 --> 00:28:47.270]  其實這四個的描述
[00:28:47.270 --> 00:28:49.270]  是告訴我們甚麼呢?
[00:28:49.270 --> 00:28:51.270]  猶大想你形容這些人
[00:28:51.270 --> 00:28:53.270]  是不虔誠的
[00:28:53.270 --> 00:28:54.270]  因為他們怎樣呢?
[00:28:54.270 --> 00:28:56.270]  之前我們在宴樂裏看了
[00:28:56.270 --> 00:28:58.270]  他們不懼怕神
[00:28:58.270 --> 00:28:59.270]  你知不知道
[00:28:59.270 --> 00:29:03.270]  其實原來我們不畏懼神的時候
[00:29:03.270 --> 00:29:07.270]  我們的行為是可以好像他們一樣
[00:29:07.270 --> 00:29:08.270]  喜歡做甚麼就做甚麼
[00:29:08.270 --> 00:29:10.270]  不用結果指
[00:29:10.270 --> 00:29:12.270]  做些壞事也可以
[00:29:12.270 --> 00:29:16.270]  但如果我們心裏面是敬畏神的
[00:29:16.270 --> 00:29:17.270]  我們第三點就是
[00:29:17.270 --> 00:29:22.270]  我們一定要做它好的見證
[00:29:22.270 --> 00:29:27.270]  所以這樣我們才可以多結果指
[00:29:27.270 --> 00:29:33.270]  以後我們看第14節到第16節
[00:29:33.270 --> 00:29:34.270]  這裏講述的是
[00:29:34.270 --> 00:29:42.270]  亞當的七世孫以來
[00:29:42.270 --> 00:29:43.270]  曾預言這些人說
[00:29:43.270 --> 00:29:48.270]  漢顏主帶著他的千萬聖者來臨
[00:29:48.270 --> 00:29:49.270]  要審判眾人
[00:29:49.270 --> 00:29:52.270]  證實一切不敬虔的人
[00:29:52.270 --> 00:29:54.270]  所妄行一切不敬虔的事
[00:29:54.270 --> 00:29:57.270]  又證實不敬虔的罪人
[00:29:57.270 --> 00:29:59.270]  所說頂撞他的話
[00:29:59.270 --> 00:30:01.270]  光復的話
[00:30:01.270 --> 00:30:05.270]  我們看到這些人起出怨言
[00:30:05.270 --> 00:30:08.270]  責怪他人隨從自己的情慾而行
[00:30:08.270 --> 00:30:10.270]  口說誇大的話
[00:30:10.270 --> 00:30:13.270]  為自己的利益踐眉人
[00:30:13.270 --> 00:30:15.270]  我們看到這些人
[00:30:15.270 --> 00:30:17.270]  其實在最後的審判裏面
[00:30:17.270 --> 00:30:20.270]  他們是一點都不敬虔神
[00:30:20.270 --> 00:30:22.270]  所以他們不敬虔的行為
[00:30:22.270 --> 00:30:26.270]  這些不好的見證將會被審判
[00:30:26.270 --> 00:30:29.270]  亦都他們講了一些不敬虔的說話
[00:30:29.270 --> 00:30:32.270]  所以我們看到神是大大的
[00:30:32.270 --> 00:30:35.270]  去說這些人的不是
[00:30:35.270 --> 00:30:38.270]  所以其實我們要竭力去做一個
[00:30:38.270 --> 00:30:40.270]  虔誠的信徒的時候
[00:30:40.270 --> 00:30:43.270]  我們必須有幾點我們要記得
[00:30:43.270 --> 00:30:44.270]  第一點就是
[00:30:44.270 --> 00:30:49.270]  在恩典裏面我們應該是更加順服主的
[00:30:49.270 --> 00:30:51.270]  我們得到恩典
[00:30:51.270 --> 00:30:53.270]  我們不是要濫用這個恩典
[00:30:53.270 --> 00:30:55.270]  去做自己想做的事
[00:30:55.270 --> 00:30:57.270]  而是去順服主
[00:30:57.270 --> 00:31:00.270]  更加堅定的去相信祂
[00:31:00.270 --> 00:31:03.270]  更加守住祂給我們的慰份
[00:31:03.270 --> 00:31:05.270]  以及過聖潔
[00:31:05.270 --> 00:31:06.270]  完全沒有一點污穢
[00:31:06.270 --> 00:31:10.270]  沒有一點點的不潔症在當中
[00:31:10.270 --> 00:31:13.270]  之後我們要認定主是我們的審判
[00:31:13.270 --> 00:31:15.270]  主是我們的審判者
[00:31:15.270 --> 00:31:17.270]  不要自己去審判
[00:31:17.270 --> 00:31:20.270]  有什麼事交給神去審判
[00:31:20.270 --> 00:31:21.270]  然後第三
[00:31:21.270 --> 00:31:23.270]  我們要敬畏主
[00:31:23.270 --> 00:31:25.270]  做好的見證
[00:31:25.270 --> 00:31:27.270]  其實我們在日常生活裏面
[00:31:27.270 --> 00:31:30.270]  每一天都要做一個敬虔
[00:31:30.270 --> 00:31:32.270]  一個虔誠的信徒
[00:31:32.270 --> 00:31:33.270]  我很記得我有一次
[00:31:33.270 --> 00:31:36.270]  就要和老公去打網球
[00:31:36.270 --> 00:31:40.270]  你知道其實香港的場地是很難預約的
[00:31:40.270 --> 00:31:41.270]  預約到幾點呢
[00:31:41.270 --> 00:31:43.270]  五點鐘,不是晚上,是早上
[00:31:43.270 --> 00:31:45.270]  即是六點多要起床
[00:31:45.270 --> 00:31:48.270]  打算在上班前打完球才上班
[00:31:48.270 --> 00:31:50.270]  好了,就乘車去了
[00:31:50.270 --> 00:31:53.270]  乘車後發現沒有帶電話
[00:31:53.270 --> 00:31:55.270]  做不到安心出行
[00:31:55.270 --> 00:31:57.270]  但不知道為什麼
[00:31:57.270 --> 00:32:00.270]  早幾天因為要用舊的電話
[00:32:00.270 --> 00:32:02.270]  有舊的電話在手袋裏
[00:32:02.270 --> 00:32:04.270]  但沒有安心出行,沒有針紙
[00:32:04.270 --> 00:32:09.270]  幸好打球那裏和社區中心是分開的
[00:32:09.270 --> 00:32:12.270]  打球是不需要做安心出行的
[00:32:12.270 --> 00:32:14.270]  你進去那個社區中心才需要
[00:32:14.270 --> 00:32:16.270]  好了,就打吧
[00:32:16.270 --> 00:32:17.270]  打完之後
[00:32:17.270 --> 00:32:19.270]  我身體一般
[00:32:19.270 --> 00:32:21.270]  打一打就流汗了
[00:32:21.270 --> 00:32:24.270]  好像汗都沖涼了
[00:32:24.270 --> 00:32:28.270]  在想,去不了洗澡
[00:32:28.270 --> 00:32:29.270]  那怎麼辦呢
[00:32:29.270 --> 00:32:31.270]  我是一點鬼主意的人
[00:32:31.270 --> 00:32:33.270]  我在想,不要緊
[00:32:33.270 --> 00:32:37.270]  等我拿老公的電話先拍個snapshot
[00:32:37.270 --> 00:32:39.270]  拍了他的安心出行
[00:32:39.270 --> 00:32:41.270]  然後發給自己
[00:32:41.270 --> 00:32:44.270]  去到門口就給那個人看
[00:32:44.270 --> 00:32:47.270]  你不要以為傳道人是沒有掙扎
[00:32:47.270 --> 00:32:48.270]  有很多掙扎
[00:32:48.270 --> 00:32:50.270]  這樣想,可以了
[00:32:50.270 --> 00:32:51.270]  就做了
[00:32:51.270 --> 00:32:54.270]  不是做了,就是拿了相片下來
[00:32:54.270 --> 00:32:57.270]  接著打完球,老公走了
[00:32:57.270 --> 00:33:00.270]  自己在想,這樣好像不太好
[00:33:00.270 --> 00:33:03.270]  雖然我真的有一部電話
[00:33:03.270 --> 00:33:05.270]  有安心出行,也有針紙
[00:33:05.270 --> 00:33:08.270]  但這一刻我沒有
[00:33:08.270 --> 00:33:11.270]  好像說謊,有點灰色地帶
[00:33:11.270 --> 00:33:12.270]  猶豫了一會
[00:33:12.270 --> 00:33:15.270]  我就想,主對我這麼好
[00:33:15.270 --> 00:33:17.270]  給我這個恩典
