
[00:00:00.000 --> 00:00:03.460]  我們當然知道故事之下還有其他東西
[00:16:21.700 --> 00:16:23.700]  什麼好處
[00:16:23.700 --> 00:16:25.700]  他所得到的益處是什麼
[00:16:25.700 --> 00:16:26.700]  Justification
[00:16:26.700 --> 00:16:27.700]  恩順情義
[00:16:27.700 --> 00:16:28.700]  Adoption
[00:16:28.700 --> 00:16:29.700]  成為上帝的兒女
[00:16:29.700 --> 00:16:30.700]  Sanctification
[00:16:30.700 --> 00:16:32.700]  聖靈會更新他的生命
[00:16:32.700 --> 00:16:33.700]  讓他可以聖潔
[00:16:33.700 --> 00:16:34.700]  Glorification
[00:16:34.700 --> 00:16:37.700]  最後與主永遠享受榮耀
[00:16:37.700 --> 00:16:40.700]  這張檢查我給了他
[00:16:40.700 --> 00:16:41.700]  為什麼要給他
[00:16:41.700 --> 00:16:43.700]  因為他是兒童
[00:16:43.700 --> 00:16:47.700]  他是媽媽帶他來寄洗
[00:16:47.700 --> 00:16:48.700]  於是我說
[00:16:48.700 --> 00:16:50.700]  Christopher有一天
[00:16:50.700 --> 00:16:51.700]  你說你相信
[00:16:51.700 --> 00:16:52.700]  你在後面簽字
[00:16:52.700 --> 00:16:54.700]  你可以Cash in
[00:16:54.700 --> 00:16:56.700]  你明白嗎
[00:16:56.700 --> 00:16:58.700]  你要Deposit這張檢查的時候
[00:16:58.700 --> 00:16:59.700]  你要簽名
[00:16:59.700 --> 00:17:01.700]  Christopher這張檢查是給你的
[00:17:01.700 --> 00:17:03.700]  有一天你相信
[00:17:03.700 --> 00:17:05.700]  我們叫Confirmation
[00:17:05.700 --> 00:17:07.700]  認信的時候
[00:17:07.700 --> 00:17:09.700]  簽名給天國銀行
[00:17:09.700 --> 00:17:11.700]  這些全部都是你的
[00:17:11.700 --> 00:17:13.700]  這些就是恩典
[00:17:13.700 --> 00:17:14.700]  主的恩典
[00:17:14.700 --> 00:17:15.700]  每樣都要數
[00:17:15.700 --> 00:17:17.700]  所以大衛禮
[00:17:17.700 --> 00:17:18.700]  影子
[00:17:18.700 --> 00:17:19.700]  耶穌
[00:17:19.700 --> 00:17:20.700]  真舊主
[00:17:20.700 --> 00:17:21.700]  領受了恩典
[00:17:21.700 --> 00:17:23.700]  恩上再加恩
[00:17:23.700 --> 00:17:25.700]  最後我給多一個Point
[00:17:25.700 --> 00:17:26.700]  蒙恩愛邦人
[00:17:26.700 --> 00:17:28.700]  我們所有人都是蒙恩愛邦人
[00:17:28.700 --> 00:17:32.700]  緊跟主腳踵
[00:17:32.700 --> 00:17:35.700]  就是剛才他說路德你跟著他
[00:17:35.700 --> 00:17:36.700]  你跟著他
[00:17:36.700 --> 00:17:37.700]  抱著他
[00:17:37.700 --> 00:17:39.700]  但是怎樣去緊跟呢
[00:17:39.700 --> 00:17:41.700]  就好像他那群
[00:17:41.700 --> 00:17:43.700]  這個我一向和你分享
[00:17:43.700 --> 00:17:45.700]  如果耶穌基督真是上帝
[00:17:45.700 --> 00:17:46.700]  祂為我們死
[00:17:46.700 --> 00:17:48.700]  我們可以放棄這些新人
[00:17:48.700 --> 00:17:49.700]  所有的一切
[00:17:49.700 --> 00:17:53.700]  我們可以所有的貢獻給祂
[00:17:53.700 --> 00:17:54.700]  去跟跟祂
[00:17:54.700 --> 00:17:56.700]  去說服祂
[00:17:56.700 --> 00:17:59.700]  希望這些思想
[00:17:59.700 --> 00:18:01.700]  去跟著我們
[00:18:01.700 --> 00:18:04.700]  讓我們這個州不斷去重複思想
[00:18:04.700 --> 00:18:05.700]  我們做個祈禱
[00:18:05.700 --> 00:18:06.700]  我們的天父
[00:18:06.700 --> 00:18:10.700]  願以祢祝福我們的學習
[00:18:10.700 --> 00:18:12.700]  儘管在很短的時間裏面
[00:18:12.700 --> 00:18:13.700]  我們要Cover很多東西
[00:18:13.700 --> 00:18:15.700]  但是求主
[00:18:15.700 --> 00:18:17.700]  祢真是給我們弟兄姊妹
[00:18:17.700 --> 00:18:20.700]  有一個渴慕你的心
[00:18:20.700 --> 00:18:22.700]  重新去理解
[00:18:22.700 --> 00:18:26.700]  究竟聖經是要怎樣去明白
[00:18:26.700 --> 00:18:28.700]  更加可以看到在當中
[00:18:28.700 --> 00:18:30.700]  就算一本這麼簡單的書裏面
[00:18:30.700 --> 00:18:34.700]  看到指向新約裏面的實質
[00:18:34.700 --> 00:18:38.700]  那種豐盛和喜悅
[00:18:38.700 --> 00:18:42.700]  願我們都可以捉住天國的引電
[00:18:42.700 --> 00:18:45.700]  不是那些眼看得見
[00:18:45.700 --> 00:18:46.700]  耳聽得到
[00:18:46.700 --> 00:18:47.700]  手捉到的東西
[00:18:47.700 --> 00:18:52.700]  而是那些眼看不見的東西
[00:18:52.700 --> 00:18:54.700]  幫我們擁抱著那些東西
[00:18:54.700 --> 00:18:55.700]  我們就是天下無敵
[00:18:55.700 --> 00:19:00.700]  真是我們就是百苦不侵
[00:19:00.700 --> 00:19:01.700]  幫助我們去思想
[00:19:01.700 --> 00:19:03.700]  去追求祢的國 祢的義
[00:19:03.700 --> 00:19:04.700]  我們這樣祈禱
[00:19:04.700 --> 00:19:05.700]  恭祝耶穌基督命逅
[00:19:05.700 --> 00:19:06.700]  阿門
