
[00:00:00.000 --> 00:00:10.000]  今日講的題目,從題目裏面大家知道我會講及有關耶穌降生,即是聖誕的背景
[00:20:18.000 --> 00:20:19.000]  幫他們蓋屋子嗎?
[00:20:19.000 --> 00:20:21.000]  教他們種菜養雞嗎?
[00:20:21.000 --> 00:20:23.000]  教他們種菜養雞嗎?
[00:20:23.000 --> 00:20:25.000]  改善他們的生活嗎?
[00:20:25.000 --> 00:20:26.000]  改善他們的生活嗎?
[00:20:26.000 --> 00:20:28.000]  這些我都會想做的
[00:20:28.000 --> 00:20:29.000]  這些我都會想做的
[00:20:29.000 --> 00:20:30.000]  這些我都會想做的
[00:20:30.000 --> 00:20:33.000]  但是我最想做,最有感動想做的呢?
[00:20:33.000 --> 00:20:34.000]  但是我最想做,最有感動想做的呢?
[00:20:34.000 --> 00:20:35.000]  你猜是什麼呢?
[00:20:35.000 --> 00:20:37.000]  但是我最有感動想做的,你猜是什麼呢?
[00:20:37.000 --> 00:20:41.000]  大家從這幾張照片裡面,你看到什麼呢?
[00:20:41.000 --> 00:20:44.000]  大家從這幾張照片裡面,你看到什麼呢?
[00:20:44.000 --> 00:20:45.000]  大家從這幾張照片裡面,你看到什麼呢?
[00:20:45.000 --> 00:20:47.000]  你可以說,主題是什麼呢?
[00:20:47.000 --> 00:20:48.000]  你可以說,主題是什麼呢?
[00:20:48.000 --> 00:20:49.000]  這張照片的主題是什麼呢?
[00:20:49.000 --> 00:20:50.000]  這張照片的主題是什麼呢?
[00:20:50.000 --> 00:20:52.000]  這張照片的主題是什麼呢?
[00:20:52.000 --> 00:20:53.000]  聽到了
[00:20:53.000 --> 00:20:54.000]  對,我聽到了
[00:20:54.000 --> 00:20:55.000]  對,我聽到了
[00:20:55.000 --> 00:21:02.000]  就是一幫兒童在這樣的環境生活和長大
[00:21:02.000 --> 00:21:06.000]  就是一幫兒童在這樣的環境生活和長大
[00:21:06.000 --> 00:21:09.000]  他們交不起學費,交不起書本費
[00:21:09.000 --> 00:21:11.000]  他們交不起學費,交不起書本費
[00:21:11.000 --> 00:21:12.000]  所以索性就不上學了
[00:21:12.000 --> 00:21:13.000]  所以索性就不上學了
[00:21:13.000 --> 00:21:14.000]  所以乾脆就不上學了
[00:21:14.000 --> 00:21:15.000]  留在家中
[00:21:15.000 --> 00:21:16.000]  留在家中
[00:21:16.000 --> 00:21:19.000]  幫忙照顧年幼的弟妹
[00:21:19.000 --> 00:21:21.000]  幫忙照顧年幼的弟弟妹妹
[00:21:21.000 --> 00:21:25.000]  二十年前他們的父母就是這樣長大的
[00:21:25.000 --> 00:21:27.000]  二十年前他們的父母就是這樣長大的
[00:21:27.000 --> 00:21:28.000]  二十年前他們的父母就是這樣長大的
[00:21:28.000 --> 00:21:33.000]  如果今天沒有人去教導他們這一班的兒童
[00:21:33.000 --> 00:21:33.000]  如果今天沒有人去教導他們這一班的兒童
[00:21:33.000 --> 00:21:34.000]  如果今天沒有人去教導他們這一班的兒童
[00:21:34.000 --> 00:21:37.000]  沒有人去改變他們的生命和思想
[00:21:37.000 --> 00:21:38.000]  沒有人去改變他們的生命和思想
[00:21:38.000 --> 00:21:39.000]  如果今天沒有人去教導這一幫的孩童、兒童
[00:21:39.000 --> 00:21:40.000]  如果今天沒有人去教導這一幫的孩童、兒童
[00:21:40.000 --> 00:21:41.000]  如果今天沒有人去教導這一幫的孩童、兒童
[00:21:41.000 --> 00:21:42.000]  沒有人去改變他們的生命和思想
[00:21:42.000 --> 00:21:43.000]  沒有人去改變他們的生命和思想
[00:21:43.000 --> 00:21:44.000]  二十年後會怎麼樣?
[00:21:44.000 --> 00:21:45.000]  二十年後會怎麼樣?
[00:21:45.000 --> 00:21:51.000]  他們的下一代必定會重複他們的生活和生命
[00:21:51.000 --> 00:21:52.000]  他們的下一代必定會重複他們的生活和生命
[00:21:52.000 --> 00:21:53.000]  他們的下一代必定會重複他們的生活和生命
[00:21:53.000 --> 00:21:54.000]  他們的下一代必定會重複他們的生活和生命
[00:21:54.000 --> 00:21:55.000]  他們的下一代必定會重複他們的生活和生命
[00:21:55.000 --> 00:21:56.000]  他們的下一代必定會重複他們的生活和生命
[00:21:56.000 --> 00:21:57.000]  他們的下一代必定會重複他們的生活和生命
[00:21:57.000 --> 00:21:58.000]  他們的下一代必定會重複他們的生活和生命
[00:21:58.000 --> 00:21:59.000]  他們的下一代必定會重複他們的生活和生命
[00:21:59.000 --> 00:22:00.000]  他們的下一代必定會重複他們的生活和生命
[00:22:00.000 --> 00:22:01.000]  他們的下一代必定會重複他們的生活和生命
[00:22:01.000 --> 00:22:17.000]  他們的下一代必定會重複他們的生活和生命
[00:22:17.000 --> 00:22:18.000]  他們的下一代必定會重複他們的生活和生命
[00:22:18.000 --> 00:22:19.000]  他們的下一代必定會重複他們的生活和生命
[00:22:19.000 --> 00:22:20.000]  他們的下一代必定會重複他們的生活和生命
[00:22:20.000 --> 00:22:21.000]  他們的下一代必定會重複他們的生活和生命
[00:22:21.000 --> 00:22:22.000]  他們的下一代必定會重複他們的生活和生命
[00:22:22.000 --> 00:22:23.000]  他們的下一代必定會重複他們的生活和生命
[00:22:23.000 --> 00:22:24.000]  他們的下一代必定會重複他們的生活和生命
[00:22:24.000 --> 00:22:25.000]  他們的下一代必定會重複他們的生活和生命
[00:22:25.000 --> 00:22:26.000]  他們的下一代必定會重複他們的生活和生命
[00:22:26.000 --> 00:22:27.000]  他們的下一代必定會重複他們的生活和生命
[00:22:27.000 --> 00:22:34.000]  他們的下一代必定會重複他們的生活和生命
[00:22:34.000 --> 00:22:35.000]  他們的下一代必定會重複他們的生活和生命
[00:22:35.000 --> 00:22:36.000]  他們的下一代必定會重複他們的生活和生命
[00:22:36.000 --> 00:22:37.000]  他們的下一代必定會重複他們的生活和生命
[00:22:37.000 --> 00:22:38.000]  他們的下一代必定會重複他們的生活和生命
[00:22:38.000 --> 00:22:39.000]  他們的下一代必定會重複他們的生活和生命
[00:22:39.000 --> 00:22:40.000]  他們的下一代必定會重複他們的生活和生命
[00:22:40.000 --> 00:22:41.000]  他們的下一代必定會重複他們的生活和生命
[00:22:41.000 --> 00:22:42.000]  他們的下一代必定會重複他們的生活和生命
[00:22:42.000 --> 00:22:43.000]  他們的下一代必定會重複他們的生活和生命
[00:22:43.000 --> 00:22:44.000]  他們的下一代必定會重複他們的生活和生命
[00:22:44.000 --> 00:23:04.000]  他們的下一代必定會重複他們的生活和生命
[00:23:15.000 --> 00:23:17.000]  我不知道三跛中文叫什麼
[00:23:17.000 --> 00:23:19.000]  就是很拗口
[00:23:19.000 --> 00:23:21.000]  說得很順口的東西
[00:23:21.000 --> 00:23:28.000]  沒關係
[00:23:28.000 --> 00:23:31.000]  一句容易上口的話
[00:23:31.000 --> 00:23:32.000]  所以他會記得
[00:23:32.000 --> 00:23:34.000]  或者是一句容易上口的話
[00:23:34.000 --> 00:23:35.000]  他會記得
[00:23:35.000 --> 00:23:37.000]  這個令到我很感動
[00:23:37.000 --> 00:23:38.000]  這個令我很感動
[00:23:38.000 --> 00:23:41.000]  在那裡那些婦女和兒童
[00:23:41.000 --> 00:23:43.000]  對福音是非常之開放的
[00:23:43.000 --> 00:23:46.000]  在那裡那些婦女和兒童
[00:23:46.000 --> 00:23:48.000]  對福音是非常之開放的
[00:23:48.000 --> 00:23:49.000]  他們很單純
[00:23:49.000 --> 00:23:50.000]  他們很單純
[00:23:50.000 --> 00:23:52.000]  你說什麼他就信什麼
[00:23:52.000 --> 00:23:53.000]  你說什麼他就會信什麼
[00:23:53.000 --> 00:23:55.000]  你教什麼他就學什麼
[00:23:55.000 --> 00:23:56.000]  你教什麼他們就學什麼
[00:23:56.000 --> 00:23:58.000]  他們好像一塊乾的海綿
[00:23:58.000 --> 00:24:00.000]  見到水就會吸進
[00:24:00.000 --> 00:24:02.000]  他們就好像一塊乾的海綿
[00:24:02.000 --> 00:24:03.000]  遇到水就會吸進
[00:24:03.000 --> 00:24:04.000]  又好像一張白紙
[00:24:04.000 --> 00:24:06.000]  你寫什麼上去
[00:24:06.000 --> 00:24:07.000]  就會留下什麼痕跡
[00:24:07.000 --> 00:24:08.000]  又像是一張白紙
[00:24:08.000 --> 00:24:09.000]  你寫了什麼
[00:24:09.000 --> 00:24:11.000]  就會留下什麼樣的痕跡
[00:24:11.000 --> 00:24:14.000]  我只是希望他們能夠有一個
[00:24:14.000 --> 00:24:17.000]  教導他們真理的老師在他們當中
[00:24:17.000 --> 00:24:18.000]  我只是希望他們有一位
[00:24:18.000 --> 00:24:22.000]  教導他們真理的老師在他們當中
[00:24:22.000 --> 00:24:25.000]  讓他們心裡面能夠學到真理
[00:24:25.000 --> 00:24:28.000]  讓他們心裡面能夠學到真理
[00:24:28.000 --> 00:24:30.000]  所以我想做的工作
[00:24:30.000 --> 00:24:35.000]  就是去那裡開一個福音中心
[00:24:35.000 --> 00:24:38.000]  我想去那裡開一個福音中心
[00:24:38.000 --> 00:24:41.000]  用福音的真理來去教導他們
[00:24:41.000 --> 00:24:44.000]  用福音的真理來去教導他們
[00:24:44.000 --> 00:24:48.000]  用福音的真理來光照去改變他們
[00:24:48.000 --> 00:24:51.000]  用福音的真理來光照去改變他們
[00:24:51.000 --> 00:24:53.000]  當他們的生命改變之後
[00:24:53.000 --> 00:24:55.000]  當他們的生命改變之後
[00:24:55.000 --> 00:24:58.000]  他們自己會懂得改變自己的生活
[00:24:58.000 --> 00:25:01.000]  他們自己會懂得改變他們的生活
[00:25:01.000 --> 00:25:04.000]  我也請大家在這方面
[00:25:04.000 --> 00:25:06.000]  支持我的宣教工作
[00:25:06.000 --> 00:25:09.000]  我也請大家在這方面支持我的宣教工作
[00:25:09.000 --> 00:25:12.000]  下一張slide
[00:25:12.000 --> 00:25:13.000]  下一張
[00:25:13.000 --> 00:25:17.000]  回來貝里斯市又怎麼樣呢?
[00:25:17.000 --> 00:25:20.000]  我們現在回來看貝里斯市又是什麼樣子呢?
[00:25:20.000 --> 00:25:22.000]  我們現在回來看貝里斯市又是什麼樣子呢?
[00:25:22.000 --> 00:25:25.000]  全國不單止是全市
[00:25:25.000 --> 00:25:29.000]  全國最大的建築物就是那間賭場
[00:25:29.000 --> 00:25:32.000]  全市乃至全國最大的建築物
[00:25:32.000 --> 00:25:34.000]  就是這一間賭場
[00:25:34.000 --> 00:25:38.000]  左上角那間很大的建築物就是賭場
[00:25:38.000 --> 00:25:39.000]  左上角那間很大的建築物就是賭場
[00:25:39.000 --> 00:25:40.000]  左上角那間很大的建築物就是賭場
[00:25:40.000 --> 00:25:42.000]  是賭場
[00:25:42.000 --> 00:25:43.000]  下一張
[00:25:43.000 --> 00:25:44.000]  下一張
[00:25:44.000 --> 00:25:47.000]  也是很偶然的機會
[00:25:47.000 --> 00:25:52.000]  我認識到當地福音事工的一些組織
[00:25:52.000 --> 00:25:54.000]  也是很偶然的機會
[00:25:54.000 --> 00:25:56.000]  讓我認識到當地福音事工的一些組織
[00:25:56.000 --> 00:25:57.000]  讓我認識到當地福音事工的一些組織
[00:25:57.000 --> 00:26:05.000]  是一個專辦青少年事工的夏令營的組織
[00:26:05.000 --> 00:26:08.000]  是專門辦青少年夏令營事工的一個組織
[00:26:08.000 --> 00:26:14.000]  服事對象是市內貧窮的中小學學生
[00:26:14.000 --> 00:26:19.000]  服事對象是市內貧窮的中小學生
[00:26:19.000 --> 00:26:20.000]  下一個
[00:26:20.000 --> 00:26:21.000]  下一個
[00:26:21.000 --> 00:26:26.000]  他們完了夏令會會進入學校跟進
[00:26:26.000 --> 00:26:28.000]  他們完了夏令會會進入學校跟進
[00:26:28.000 --> 00:26:31.000]  會在學校義務教聖經
[00:26:31.000 --> 00:26:33.000]  會在學校義務教聖經
[00:26:33.000 --> 00:26:37.000]  繼續跟學生維持好的關係
[00:26:37.000 --> 00:26:42.000]  繼續跟學生維持好的關係
[00:26:42.000 --> 00:26:43.000]  下一張
[00:26:43.000 --> 00:26:44.000]  下一張
[00:26:44.000 --> 00:26:47.000]  事工的主任跟我說
[00:26:47.000 --> 00:26:49.000]  事工的主任跟我說
[00:26:49.000 --> 00:26:52.000]  他們是青少年事工的發燒友
[00:26:52.000 --> 00:26:55.000]  他們是青少年事工的發燒友
[00:26:55.000 --> 00:26:56.000]  英文他說
[00:26:56.000 --> 00:26:58.000]  We are crazy about kids
[00:26:58.000 --> 00:27:01.000]  用英文來說就是他們很熱愛孩子
[00:27:01.000 --> 00:27:05.000]  瘋狂的喜愛孩子
[00:27:05.000 --> 00:27:07.000]  他們深信只有耶穌基督
[00:27:07.000 --> 00:27:10.000]  可以改變貝里斯和貝里斯人
[00:27:10.000 --> 00:27:12.000]  他們深信只有耶穌基督
[00:27:12.000 --> 00:27:17.000]  才能夠改變貝里斯和貝里斯人
[00:27:17.000 --> 00:27:18.000]  下一張
[00:27:18.000 --> 00:27:20.000]  下一張
[00:27:20.000 --> 00:27:25.000]  在市區的近南邊有一間小學
[00:27:25.000 --> 00:27:27.000]  剛才我們看了
[00:27:27.000 --> 00:27:28.000]  在市區的南邊
[00:27:28.000 --> 00:27:30.000]  靠近南邊的地方有一間小學
[00:27:30.000 --> 00:27:31.000]  我們剛才看到了
[00:27:31.000 --> 00:27:33.000]  那間學校的對面
[00:27:33.000 --> 00:27:37.000]  就是有一個貧民區的村
[00:27:37.000 --> 00:27:38.000]  學校對面就有一個
[00:27:38.000 --> 00:27:41.000]  這樣子貧民區的村莊
[00:27:41.000 --> 00:27:43.000]  就在對面馬路
[00:27:43.000 --> 00:27:45.000]  就在馬路對面
[00:27:45.000 --> 00:27:47.000]  這個貧民區很特別
[00:27:47.000 --> 00:27:48.000]  這個貧民區很特別
[00:27:48.000 --> 00:27:52.000]  首先很多在學校讀書的學生的家庭
[00:27:52.000 --> 00:27:54.000]  就住在這個貧民區裡面
[00:27:54.000 --> 00:27:56.000]  首先很多在學校上學的學生的家庭
[00:27:56.000 --> 00:27:59.000]  就住在這裡面
[00:27:59.000 --> 00:28:01.000]  這個貧民區有個特色
[00:28:01.000 --> 00:28:03.000]  這個貧民區有一個特色
[00:28:03.000 --> 00:28:08.000]  那些木屋是建在濕地上面
[00:28:08.000 --> 00:28:11.000]  那些木屋是建在濕地上面
[00:28:11.000 --> 00:28:13.000]  其實是半沼澤的地方
[00:28:13.000 --> 00:28:16.000]  有點像是半沼澤的地方
[00:28:16.000 --> 00:28:18.000]  你看見那些草
[00:28:18.000 --> 00:28:20.000]  草下面大約半尺左右
[00:28:20.000 --> 00:28:22.000]  就是水坑、泥坑
[00:28:22.000 --> 00:28:26.000]  亂草下面大概半尺就是水坑和泥坑
[00:28:26.000 --> 00:28:30.000]  那條路就是用木架、木板堆砌而成
[00:28:30.000 --> 00:28:33.000]  那條路就是用木架、木板堆砌而成
[00:28:33.000 --> 00:28:35.000]  要小心行的
[00:28:35.000 --> 00:28:36.000]  要很小心的去走
[00:28:36.000 --> 00:28:39.000]  一踏錯腳就踩到水坑、泥板上
[00:28:39.000 --> 00:28:43.000]  一不小心就會踩到那些泥坑、水坑裡面去
[00:28:47.000 --> 00:28:51.000]  他們那班士工的人
[00:28:51.000 --> 00:28:54.000]  他們深信透過關懷
[00:28:54.000 --> 00:28:58.000]  然後用福音來改變那些學生的命運
[00:28:58.000 --> 00:29:00.000]  這一群發燒友他們相信
[00:29:00.000 --> 00:29:02.000]  他們深信透過關懷
[00:29:02.000 --> 00:29:05.000]  然後用福音去改變那些學生的生命
[00:29:05.000 --> 00:29:09.000]  下一張
[00:29:09.000 --> 00:29:13.000]  我又認識到另外一對夫婦
[00:29:13.000 --> 00:29:15.000]  我也認識另外一對夫婦
[00:29:15.000 --> 00:29:18.000]  他們也是青少年士工的發燒友
[00:29:18.000 --> 00:29:21.000]  他們也是青少年士工的發燒友
[00:29:21.000 --> 00:29:26.000]  他們自己開放自己家樓下的客廳來做自修室
[00:29:26.000 --> 00:29:30.000]  他們把自己房子樓下的客廳
[00:29:30.000 --> 00:29:33.000]  讓出來給兒童們做自修室、自習室
[00:29:33.000 --> 00:29:37.000]  其實是給那些街童在那裡可以做自修
[00:29:37.000 --> 00:29:41.000]  其實是給街上那些兒童們可以去自習
[00:29:41.000 --> 00:29:44.000]  然後週末就會有青少年團契
[00:29:44.000 --> 00:29:46.000]  週末就會有青少年團契
[00:29:46.000 --> 00:29:49.000]  他們另外也開發了一幅地
[00:29:49.000 --> 00:29:52.000]  他們也同時開發了一片地
[00:29:52.000 --> 00:29:54.000]  下一張
[00:29:54.000 --> 00:29:57.000]  讓青少年可以在那裡踢球
[00:29:57.000 --> 00:30:00.000]  讓青少年可以在那裡踢球
[00:30:00.000 --> 00:30:03.000]  在那裡玩、在那裡排隊
[00:30:03.000 --> 00:30:05.000]  在那裡玩、在那裡排隊
[00:30:05.000 --> 00:30:07.000]  打好關係之後
[00:30:07.000 --> 00:30:12.000]  邀請他們參加社區中心
[00:30:12.000 --> 00:30:14.000]  和參加他們的福音活動
[00:30:14.000 --> 00:30:16.000]  關係打好之後
[00:30:16.000 --> 00:30:18.000]  就會邀請那些青少年們
[00:30:18.000 --> 00:30:22.000]  去參加他們的社區中心
[00:30:22.000 --> 00:30:25.000]  以及福音有關的一些活動
[00:30:25.000 --> 00:30:28.000]  男主管跟我說
[00:30:28.000 --> 00:30:29.000]  男主管跟我說
[00:30:29.000 --> 00:30:31.000]  他說這塊地
[00:30:31.000 --> 00:30:32.000]  現在那塊地
[00:30:32.000 --> 00:30:33.000]  打球的那塊地
[00:30:33.000 --> 00:30:35.000]  是一個神蹟
[00:30:35.000 --> 00:30:36.000]  現在在踢球
[00:30:36.000 --> 00:30:37.000]  照片上面在踢球
[00:30:37.000 --> 00:30:39.000]  這一塊地是一個神蹟
[00:30:39.000 --> 00:30:43.000]  那塊地原先是一塊
[00:30:43.000 --> 00:30:46.000]  凋空了很久的地
[00:30:46.000 --> 00:30:48.000]  這塊地一開始是一塊
[00:30:48.000 --> 00:30:51.000]  空置了很久很久的地
[00:30:51.000 --> 00:30:53.000]  不知道業主是誰
[00:30:53.000 --> 00:30:55.000]  不知道業主是誰
[00:30:55.000 --> 00:30:56.000]  那塊地三碗草
[00:30:56.000 --> 00:30:58.000]  都有一些水潭在那裡
[00:30:58.000 --> 00:31:00.000]  那塊地裡面長滿了草
[00:31:00.000 --> 00:31:04.000]  還有一些水坑
[00:31:04.000 --> 00:31:06.000]  他們夫婦是住在
[00:31:06.000 --> 00:31:09.000]  那塊地後面
[00:31:09.000 --> 00:31:11.000]  左邊紅色那間屋子裡
[00:31:11.000 --> 00:31:12.000]  他們夫婦是住在
[00:31:12.000 --> 00:31:14.000]  這塊空地後面
[00:31:14.000 --> 00:31:16.000]  後方左邊那裡
[00:31:16.000 --> 00:31:18.000]  那個紅色的房子裡
[00:31:18.000 --> 00:31:22.000]  他就常常禱告神
[00:31:22.000 --> 00:31:23.000]  他就常常禱告神
[00:31:23.000 --> 00:31:26.000]  他說想將那塊荒地
[00:31:26.000 --> 00:31:29.000]  變成一塊可以給青少年
[00:31:29.000 --> 00:31:32.000]  玩的一個地方
[00:31:32.000 --> 00:31:34.000]  他想要把這塊荒地
[00:31:34.000 --> 00:31:36.000]  變成一個可以給青少年
[00:31:36.000 --> 00:31:38.000]  用來玩的地方
[00:31:38.000 --> 00:31:42.000]  可以用在青少年事工那裡
[00:31:42.000 --> 00:31:44.000]  可以用在青少年事工上
[00:31:44.000 --> 00:31:46.000]  有一天
[00:31:46.000 --> 00:31:48.000]  他就叫了一個
[00:31:48.000 --> 00:31:50.000]  泥頭車的司機
[00:31:50.000 --> 00:31:54.000]  來到這個荒地的旁邊
[00:31:54.000 --> 00:31:56.000]  有一天他叫了一個
[00:31:56.000 --> 00:31:58.000]  開那些建築用車的司機
[00:31:58.000 --> 00:32:00.000]  來到這個荒地的旁邊
[00:32:00.000 --> 00:32:04.000]  想去估價看看
[00:32:04.000 --> 00:32:06.000]  用沙來填滿這個地方
[00:32:06.000 --> 00:32:09.000]  那個水氹大約要多少錢
[00:32:09.000 --> 00:32:10.000]  讓他估價一下
[00:32:10.000 --> 00:32:12.000]  如果用沙來填滿這個水氹
[00:32:12.000 --> 00:32:14.000]  這個荒地大概要多少錢
[00:32:14.000 --> 00:32:16.000]  他們就站在路邊聊天
[00:32:16.000 --> 00:32:18.000]  他們就站在路邊聊天
[00:32:18.000 --> 00:32:21.000]  剛好有一個人開車經過停下
[00:32:21.000 --> 00:32:24.000]  剛好有一個人開車經過他們
[00:32:24.000 --> 00:32:25.000]  然後就停下來
[00:32:25.000 --> 00:32:26.000]  原來是問路
[00:32:26.000 --> 00:32:28.000]  原來只是問路而已
[00:32:28.000 --> 00:32:32.000]  他就告訴了他們
[00:32:32.000 --> 00:32:33.000]  問完路了
[00:32:33.000 --> 00:32:35.000]  他們就告訴那個人
[00:32:35.000 --> 00:32:37.000]  怎麼走歐盟路之後
[00:32:37.000 --> 00:32:38.000]  這個問路的人
[00:32:38.000 --> 00:32:41.000]  就問他們兩個在聊什麼
[00:32:41.000 --> 00:32:42.000]  問路的這個人
[00:32:42.000 --> 00:32:44.000]  就問他們兩個你在聊什麼
[00:32:44.000 --> 00:32:46.000]  他就說出
[00:32:46.000 --> 00:32:49.000]  他心裡的負擔和計劃
[00:32:49.000 --> 00:32:50.000]  於是他就說出來了
[00:32:50.000 --> 00:32:51.000]  他心裡的負擔和計劃
[00:32:51.000 --> 00:32:53.000]  這個問路的人就說
[00:32:53.000 --> 00:32:56.000]  好,我就去買了這塊地送給你們
[00:32:56.000 --> 00:32:58.000]  問路的這個人聽了之後
[00:32:58.000 --> 00:33:00.000]  就說好,我把這塊地買下來送給你們
[00:33:00.000 --> 00:33:02.000]  That's it
[00:33:02.000 --> 00:33:03.000]  就是這樣子
[00:33:03.000 --> 00:33:04.000]  他們就得到那塊地了
[00:33:04.000 --> 00:33:06.000]  他們就得到這塊地
[00:33:06.000 --> 00:33:14.000]  我都希望我和大家講完我的計劃之後
[00:33:14.000 --> 00:33:15.000]  大家說That's it
[00:33:15.000 --> 00:33:18.000]  我的宣教事工就全部有人support了
[00:33:18.000 --> 00:33:21.000]  我也希望我講完這件事之後
[00:33:21.000 --> 00:33:23.000]  大家也可以就這樣
[00:33:23.000 --> 00:33:25.000]  來支持我的宣教實況
[00:33:25.000 --> 00:33:27.000]  我都希望有個成績
[00:33:27.000 --> 00:33:29.000]  我也希望有一個成績
[00:33:29.000 --> 00:33:31.000]  他們下一步的計劃
[00:33:31.000 --> 00:33:33.000]  就會在那裡建一個
[00:33:33.000 --> 00:33:37.000]  可能三四層的一個社區中心
[00:33:37.000 --> 00:33:38.000]  他們下一步的計劃
[00:33:38.000 --> 00:33:40.000]  就是在這個空地上面
[00:33:40.000 --> 00:33:43.000]  建一個大概三四層的活動中心
[00:33:43.000 --> 00:33:45.000]  希望他們再有一個更大的成績
[00:33:45.000 --> 00:33:47.000]  希望他們可以再有一個更大的成績
[00:33:47.000 --> 00:33:48.000]  如果有的時候
[00:33:48.000 --> 00:33:49.000]  我回來再和大家講
[00:33:49.000 --> 00:33:50.000]  如果有的話
[00:33:50.000 --> 00:33:53.000]  我會回來告訴大家
[00:33:53.000 --> 00:33:55.000]  下一張
[00:33:55.000 --> 00:33:57.000]  我參加了他們
[00:33:57.000 --> 00:33:58.000]  在另外一天
[00:33:58.000 --> 00:34:01.000]  星期六早上七點半的早餐會
[00:34:01.000 --> 00:34:03.000]  我也參加他們另外一場
[00:34:03.000 --> 00:34:06.000]  一個週六早上七點半的早餐會
[00:34:06.000 --> 00:34:12.000]  下一張
[00:34:12.000 --> 00:34:18.000]  有一個基督徒的一個女士
[00:34:18.000 --> 00:34:20.000]  有一個基督徒女士
[00:34:20.000 --> 00:34:23.000]  她開放她自己家裡很簡陋
[00:34:23.000 --> 00:34:25.000]  很小的家庭
[00:34:25.000 --> 00:34:27.000]  來做青少年施工
[00:34:27.000 --> 00:34:28.000]  做團契
[00:34:28.000 --> 00:34:31.000]  她開放自己一個小小破舊的家
[00:34:31.000 --> 00:34:33.000]  給青少年做青少年施工
[00:34:33.000 --> 00:34:35.000]  亦都想附近的街童
[00:34:35.000 --> 00:34:37.000]  在那裡可以有一個團契
[00:34:37.000 --> 00:34:40.000]  也讓那些在附近街上的那些兒童
[00:34:40.000 --> 00:34:42.000]  有一個團契
[00:34:42.000 --> 00:34:44.000]  下一張
[00:34:44.000 --> 00:34:47.000]  在市區裡邊
[00:34:47.000 --> 00:34:50.000]  我相信她是較為有錢的姐妹
[00:34:50.000 --> 00:34:51.000]  在市區裡面
[00:34:51.000 --> 00:34:54.000]  我也相信她可能是一位比較有錢的姐妹
[00:34:54.000 --> 00:34:57.000]  她將她家裡其中一層樓
[00:34:57.000 --> 00:34:58.000]  改裝好裝修好
[00:34:58.000 --> 00:35:00.000]  做青少年施工
[00:35:00.000 --> 00:35:03.000]  她將家裡那一棟樓中的一層裝修好
[00:35:03.000 --> 00:35:05.000]  來做青少年施工
[00:35:05.000 --> 00:35:08.000]  那一天她自己預備好
[00:35:08.000 --> 00:35:10.000]  各樣的美食
[00:35:10.000 --> 00:35:12.000]  送菜 火雞
[00:35:12.000 --> 00:35:15.000]  款待一班青少年過感恩節
[00:35:15.000 --> 00:35:17.000]  那一天她自己做好了
[00:35:17.000 --> 00:35:18.000]  各式各樣好吃的飯菜
[00:35:18.000 --> 00:35:20.000]  有火雞 蔬菜什麼的
[00:35:20.000 --> 00:35:23.000]  來款待一班青少年來過感恩節
[00:35:23.000 --> 00:35:26.000]  大家看到了
[00:35:26.000 --> 00:35:29.000]  窮人也好 有錢人也好
[00:35:29.000 --> 00:35:32.000]  只要有心都可以為主做工
[00:35:32.000 --> 00:35:34.000]  窮人也好 有錢人也好
[00:35:34.000 --> 00:35:36.000]  只要有心都可以為主來做工
[00:35:36.000 --> 00:35:38.000]  下一張
[00:35:38.000 --> 00:35:41.000]  好了 講完這麼多了
[00:35:41.000 --> 00:35:42.000]  講完這麼多
[00:35:42.000 --> 00:35:45.000]  我想叫大家去明白一樣東西
[00:35:45.000 --> 00:35:46.000]  就是怎麼為之
[00:35:46.000 --> 00:35:48.000]  今天的馬槽和聖嬰
[00:35:48.000 --> 00:35:50.000]  可以在哪裡呢
[00:35:50.000 --> 00:35:51.000]  其實在我們周圍
[00:35:51.000 --> 00:35:53.000]  我就想要大家明白
[00:35:53.000 --> 00:35:57.000]  現今的馬槽和聖嬰就在我們周圍
[00:35:57.000 --> 00:35:59.000]  只要我們有心服侍
[00:35:59.000 --> 00:36:01.000]  我們就會找到
[00:36:01.000 --> 00:36:02.000]  只要我們有心服侍
[00:36:02.000 --> 00:36:04.000]  就可以找得到
[00:36:04.000 --> 00:36:08.000]  我們再麻煩再點一下
[00:36:08.000 --> 00:36:12.000]  大家看下一張
[00:36:12.000 --> 00:36:14.000]  這些都是我們生活上的東西
[00:36:14.000 --> 00:36:19.000]  這些都是我們生活上的東西
[00:36:19.000 --> 00:36:23.000]  再點一下
[00:36:23.000 --> 00:36:24.000]  在新一期
[00:36:24.000 --> 00:36:26.000]  全那本雜誌周刊裡面
[00:36:26.000 --> 00:36:27.000]  有一篇文章
[00:36:27.000 --> 00:36:29.000]  有一個小的標題
[00:36:29.000 --> 00:36:30.000]  講得很好的
[00:36:30.000 --> 00:36:32.000]  在新的傳的雜誌裡面
[00:36:32.000 --> 00:36:33.000]  這個雜誌裡面
[00:36:33.000 --> 00:36:35.000]  有一篇文章裡的一個小標題中
[00:36:35.000 --> 00:36:36.000]  說得很好
[00:36:36.000 --> 00:36:39.000]  有嘆息之地就當有福音使者
[00:36:39.000 --> 00:36:43.000]  在嘆息之地就當有福音使者
[00:36:43.000 --> 00:36:45.000]  我聽到那裡的嘆息
