
[00:00:00.000 --> 00:00:04.900]  好 我們讀兩段聖經在這裡
[00:18:42.700 --> 00:18:46.100]  跟你們說要互相配搭
[00:18:46.100 --> 00:18:47.600]  菲律賓說二章三節這裡說
[00:18:47.600 --> 00:18:49.700]  只要存心謙卑
[00:18:49.700 --> 00:18:51.900]  個人看別人怎麼樣
[00:18:51.900 --> 00:18:53.900]  比自己強
[00:18:53.900 --> 00:18:55.700]  第二點今天當你在教會侍奉的時候
[00:18:55.700 --> 00:18:57.000]  你一定要明白一件事情
[00:18:57.000 --> 00:18:59.900]  我們乃是互相配搭
[00:18:59.900 --> 00:19:02.100]  彼此互補
[00:19:02.100 --> 00:19:04.400]  我還記得以前我在做婚前輔導的時候
[00:19:04.400 --> 00:19:07.100]  我常常提醒這些夫妻們
[00:19:07.100 --> 00:19:10.800]  這個夫妻互補的概念在這裡
[00:19:10.800 --> 00:19:12.600]  因為我發現我們的神是非常幽默
[00:19:12.600 --> 00:19:14.300]  充滿幽默感
[00:19:14.300 --> 00:19:15.500]  就像中國話所說的
[00:19:15.500 --> 00:19:17.900]  吉金風一定要碰到什麼
[00:19:17.900 --> 00:19:19.300]  曼囊中
[00:19:19.300 --> 00:19:22.300]  你看見多少夫妻就是這樣的
[00:19:22.300 --> 00:19:23.600]  一個愛講話
[00:19:23.600 --> 00:19:25.700]  另外一個怎麼擠都擠不出一句話
[00:19:25.700 --> 00:19:27.800]  就是結婚在一起
[00:19:27.800 --> 00:19:29.000]  一個愛花錢
[00:19:29.000 --> 00:19:30.100]  另外一個就愛省錢
[00:19:30.100 --> 00:19:31.900]  就結婚在一起
[00:19:31.900 --> 00:19:34.600]  上帝充滿幽默感
[00:19:34.600 --> 00:19:38.000]  神的心意就是要我們互相補足
[00:19:38.000 --> 00:19:39.800]  就是這樣
[00:19:39.800 --> 00:19:41.800]  不但在婚姻的事情上如此
[00:19:41.800 --> 00:19:45.700]  我告訴你在教會生活上也是如此
[00:19:45.700 --> 00:19:48.500]  我們不要只看見別人的缺點
[00:19:48.500 --> 00:19:50.200]  千萬不要想到他們的缺點
[00:19:50.200 --> 00:19:54.800]  是需要我們來補足的
[00:19:54.800 --> 00:19:56.200]  曾經看過一句話
[00:19:56.200 --> 00:19:57.700]  我覺得很有意思
[00:19:57.700 --> 00:20:00.300]  他說要在別人的缺點上
[00:20:00.300 --> 00:20:02.900]  看見自己的責任
[00:20:02.900 --> 00:20:04.100]  哇
[00:20:04.100 --> 00:20:06.000]  從來沒這樣想過
[00:20:06.000 --> 00:20:08.300]  要在別人的缺點上
[00:20:08.300 --> 00:20:10.600]  看見自己的責任
[00:20:10.600 --> 00:20:14.400]  看見我們需要補足別人的一個缺點
[00:20:14.400 --> 00:20:16.600]  所以不要批評別人
[00:20:16.600 --> 00:20:18.900]  當你看見別人的缺點的時候
[00:20:18.900 --> 00:20:21.700]  要看見這是自己的責任
[00:20:21.700 --> 00:20:24.100]  需要去幫補
[00:20:24.100 --> 00:20:26.000]  另一方面我們要謙卑下來
[00:20:26.000 --> 00:20:28.500]  當你看見別人比自己強的時候
[00:20:28.500 --> 00:20:33.700]  意思就是要去欣賞別人的優點
[00:20:33.700 --> 00:20:36.300]  有一首詩歌我很喜歡的
[00:20:36.300 --> 00:20:38.400]  講到我的
[00:20:38.400 --> 00:20:40.900]  我用主的愛真誠來愛你
[00:20:40.900 --> 00:20:43.900]  我想很多人我們都會唱這首詩歌
[00:20:43.900 --> 00:20:47.900]  這首詩歌有一句話特別抓住我的心
[00:20:47.900 --> 00:20:50.800]  他說因為我看見在你裡面
[00:20:50.800 --> 00:20:53.600]  有王的容美
[00:20:53.600 --> 00:20:55.100]  哇
[00:20:55.100 --> 00:20:57.500]  當你看見別人優點的時候
[00:20:57.500 --> 00:20:59.100]  不要嫉妒
[00:20:59.100 --> 00:21:01.000]  你要看見有王的
[00:21:01.000 --> 00:21:03.800]  有主的容美在他身上
[00:21:03.800 --> 00:21:05.000]  Amen
[00:21:05.000 --> 00:21:05.800]  所以提問你們
[00:21:05.800 --> 00:21:08.900]  當你看見別人缺點的時候
[00:21:08.900 --> 00:21:12.000]  你要看見你自己的責任
[00:21:12.000 --> 00:21:13.400]  從別人的缺點身上
[00:21:13.400 --> 00:21:16.400]  看見你的責任要去幫補
[00:21:16.400 --> 00:21:19.400]  當你看見別人的優點的時候
[00:21:19.400 --> 00:21:23.600]  你要看見是主的容美在他的身上
[00:21:23.600 --> 00:21:25.200]  邱誠來幫助我們
[00:21:25.200 --> 00:21:28.500]  真的是當我們有這樣一種心胸的時候
[00:21:28.500 --> 00:21:31.200]  能夠幫助我們心胸更加的寬廣
[00:21:31.200 --> 00:21:34.000]  在別人的缺點上看見自己的責任
[00:21:34.000 --> 00:21:37.700]  在別人的優點上看見主的容美
[00:21:37.700 --> 00:21:40.900]  只有這樣彼此配搭身體
[00:21:40.900 --> 00:21:43.000]  才能夠被建造起來
[00:21:43.000 --> 00:21:43.900]  Amen
[00:21:43.900 --> 00:21:44.700]  第三
[00:21:44.700 --> 00:21:46.500]  要彼此相顧
[00:21:46.500 --> 00:21:49.500]  跟你朋友說要彼此相顧
[00:21:49.500 --> 00:21:51.600]  菲律賓是第二當地世界
[00:21:51.600 --> 00:21:56.200]  所以說個人不要單顧自己的事也要顧別人的事
[00:21:56.200 --> 00:21:59.700]  在團隊侍奉裡面最常看見一個錯誤就是
[00:21:59.700 --> 00:22:02.800]  我們常常覺得只顧自己就好
[00:22:02.800 --> 00:22:05.100]  只顧自己的部門就好
[00:22:05.100 --> 00:22:07.700]  我們覺得如果我們把我們自己的事情做好
[00:22:07.700 --> 00:22:10.700]  那別人的事情與我無關
[00:22:10.700 --> 00:22:12.100]  所以常常在教會裡面
[00:22:12.100 --> 00:22:13.200]  特別在大教會裡面
[00:22:13.200 --> 00:22:16.000]  我們常常會分門別類
[00:22:16.000 --> 00:22:17.600]  甚至會彼此責怪
[00:22:17.600 --> 00:22:18.500]  這不是我的事
[00:22:18.500 --> 00:22:19.400]  不是我的部門
[00:22:19.400 --> 00:22:22.900]  這是別人的事 別人的問題
[00:22:22.900 --> 00:22:24.300]  我們常常錯誤地以為
[00:22:24.300 --> 00:22:28.300]  只要我們顧好自己的事情就夠了
[00:22:28.300 --> 00:22:30.100]  但是在團隊侍奉當中
[00:22:30.100 --> 00:22:33.200]  我們是彼此相連的
[00:22:33.200 --> 00:22:35.800]  只要有一個地方有破口
[00:22:35.800 --> 00:22:37.100]  無論那破口在哪裡
[00:22:37.100 --> 00:22:38.900]  在你這裡 在別人那裡
[00:22:38.900 --> 00:22:40.500]  只要有一個破口
[00:22:40.500 --> 00:22:44.200]  仇敵都會攻擊進來
[00:22:44.200 --> 00:22:45.900]  只要有一個地方有破口
[00:22:45.900 --> 00:22:47.500]  就是整體的破口
[00:22:47.500 --> 00:22:49.900]  不是一個地方的破口
[00:22:49.900 --> 00:22:51.300]  所以保羅才在這裡說
[00:22:51.300 --> 00:22:54.300]  不要單顧自己的事
[00:22:54.300 --> 00:22:57.100]  要顧念別人的事
[00:22:57.100 --> 00:22:58.400]  想想看
[00:22:58.400 --> 00:23:02.000]  如果主耶穌只單顧自己的事
[00:23:02.000 --> 00:23:04.000]  祂就不會離開天上的榮華
[00:23:04.000 --> 00:23:05.200]  到這個世界上
[00:23:05.200 --> 00:23:07.200]  不會的
[00:23:07.200 --> 00:23:08.800]  想想看如果黎西米
[00:23:08.800 --> 00:23:10.800]  祂單顧自己的事
[00:23:10.800 --> 00:23:12.400]  祂就不會離開王宮
[00:23:12.400 --> 00:23:16.200]  到耶路撒冷去重建耶路撒冷城牆
[00:23:16.200 --> 00:23:17.900]  我們看見今天我們需要看見
[00:23:17.900 --> 00:23:20.000]  是一個整體的觀念
[00:23:20.000 --> 00:23:21.100]  作為一個侍奉的人
[00:23:21.100 --> 00:23:23.800]  我們生命的格局要擴張
[00:23:23.800 --> 00:23:25.700]  不要顧念自己的事
[00:23:25.700 --> 00:23:28.100]  也要顧念別人的事情
[00:23:28.100 --> 00:23:32.300]  因為我們是同一個身體
[00:23:32.300 --> 00:23:35.500]  想想看同一個身體
[00:23:35.500 --> 00:23:40.100]  就沒有是誰成功 誰失敗
[00:23:40.100 --> 00:23:42.300]  既然是同一個身體
[00:23:42.300 --> 00:23:45.500]  我們就一起成功 一起失敗
[00:23:45.500 --> 00:23:46.700]  你們
[00:23:46.700 --> 00:23:48.700]  第四
[00:23:48.700 --> 00:23:50.400]  在主的裡面要合一
[00:23:50.400 --> 00:23:54.200]  更正說在主裡面要合一跟祂說
[00:23:54.200 --> 00:23:55.600]  費博第二章第五節
[00:23:55.600 --> 00:23:56.700]  我們非常喜歡的經文
[00:23:56.700 --> 00:24:00.400]  就是你們當以基督耶穌的心為心
[00:24:00.400 --> 00:24:02.700]  團圓侍奉最重要一件事情
[00:24:02.700 --> 00:24:06.000]  就要在主裡合一
[00:24:06.000 --> 00:24:08.800]  今天無論我們的環境是如何
[00:24:08.800 --> 00:24:11.400]  無論我們前面的道路是如何
[00:24:11.400 --> 00:24:14.200]  無論風浪有多麼洶湧
[00:24:14.200 --> 00:24:16.400]  我們一定要在主的裡面
[00:24:16.400 --> 00:24:19.600]  一起禱告 一起掙扎 一起成長
[00:24:19.600 --> 00:24:21.300]  最後一起得勝
[00:24:21.300 --> 00:24:23.200]  你們
[00:24:23.200 --> 00:24:24.400]  今天在教會裡面
[00:24:24.400 --> 00:24:28.500]  我們不但是彼此成為團隊
[00:24:28.500 --> 00:24:32.300]  更重要我們與主成為一個團隊
[00:24:32.300 --> 00:24:34.900]  讓我們尊主為大
[00:24:34.900 --> 00:24:38.400]  同心合意 一同向前
[00:24:38.400 --> 00:24:40.600]  因為無論我們的環境是如何
[00:24:40.600 --> 00:24:43.100]  無論仇敵的攻擊多麼厲害
[00:24:43.100 --> 00:24:46.100]  主必與我們同在
[00:24:46.100 --> 00:24:50.800]  而且祂必帶領我們進入至終的得勝
[00:24:50.800 --> 00:24:52.300]  你們
[00:24:52.300 --> 00:24:53.200]  最後再一次說
[00:24:53.200 --> 00:24:54.600]  當你今天來到生命河
[00:24:54.600 --> 00:24:56.100]  你一定要知道
[00:24:56.100 --> 00:25:00.600]  生命河是一個非常注重團隊的教會
[00:25:00.600 --> 00:25:02.800]  若不是因為團隊的侍奉
[00:25:02.800 --> 00:25:06.100]  我們不可能發展到今天的地步
[00:25:06.100 --> 00:25:07.600]  這些年我在教會侍奉
[00:25:07.600 --> 00:25:10.500]  我真的是感謝弟兄姊妹
[00:25:10.500 --> 00:25:14.800]  我知道真的不是依靠我自己一個人的力量
[00:25:14.800 --> 00:25:18.000]  若是沒有這麼多年弟兄姊妹的擺商
[00:25:18.000 --> 00:25:21.400]  這麼多團隊的擺商
[00:25:21.400 --> 00:25:23.000]  我們真的不可能看見
[00:25:23.000 --> 00:25:26.100]  生命河發展到今天的地步
[00:25:26.100 --> 00:25:27.000]  我真的感謝神
[00:25:27.000 --> 00:25:29.300]  也為你們感謝神
[00:25:29.300 --> 00:25:32.500]  但在這個時刻我特別要再提醒
[00:25:32.500 --> 00:25:35.300]  在疫情之後我深深地相信
[00:25:35.300 --> 00:25:38.100]  神要帶領我們進入一個新的季節
[00:25:38.100 --> 00:25:41.100]  那是一個突破跟擴展的季節
[00:25:41.100 --> 00:25:43.200]  而團隊侍奉
[00:25:43.200 --> 00:25:48.100]  是個突破跟擴展不可少的關鍵
[00:25:48.100 --> 00:25:50.900]  而這個時候我們看見不能單靠自己
[00:25:50.900 --> 00:25:53.700]  也不是單靠任何牧師
[00:25:53.700 --> 00:25:55.800]  而是每一位信徒
[00:25:55.800 --> 00:25:57.700]  每一個團隊
[00:25:57.700 --> 00:25:59.900]  我們能同一心靈
[00:25:59.900 --> 00:26:01.700]  同一腳踭
[00:26:01.700 --> 00:26:05.400]  能夠同心合意建造神榮耀的教會
[00:26:05.400 --> 00:26:07.000]  在這個末後的世代
[00:26:07.000 --> 00:26:10.100]  讓世人看見歸榮耀給神
[00:26:10.100 --> 00:26:11.100]  Amen
[00:26:11.100 --> 00:26:13.300]  我們一起禱告
[00:26:13.300 --> 00:26:15.000]  親愛的孩子我們再次來到你們的線上
[00:26:15.000 --> 00:26:17.200]  我們的感謝
[00:26:17.200 --> 00:26:20.500]  謝謝主簡選我們呼召我們
[00:26:20.500 --> 00:26:23.200]  我們雖然這樣軟弱不配
[00:26:23.200 --> 00:26:25.500]  但你呼召我們來侍奉你
[00:26:25.500 --> 00:26:27.200]  呼召我們來跟隨你
[00:26:27.200 --> 00:26:32.200]  你更呼召我們在這個教會裡面
[00:26:32.200 --> 00:26:38.400]  我們沒有一個人是偶然在這個教會裡面
[00:26:38.400 --> 00:26:44.700]  我們每一個人都是你呼召來到這個教會
[00:26:44.700 --> 00:26:48.200]  我要建造一個榮耀的教會
[00:26:48.200 --> 00:26:51.400]  讓你的心意都滿足
[00:26:51.400 --> 00:26:55.800]  讓世人看見歸榮耀給你
[00:26:55.800 --> 00:26:58.000]  讓我們再一次看見
[00:26:58.000 --> 00:27:00.300]  這是你的護照
[00:27:00.300 --> 00:27:03.600]  也讓我們真的願意回應你的護照
[00:27:03.600 --> 00:27:06.000]  在這樣一個時刻
[00:27:06.000 --> 00:27:10.400]  我深深地相信那是一個突破擴展的時刻
[00:27:10.400 --> 00:27:14.300]  重新尾聲在你的面前
[00:27:14.300 --> 00:27:16.900]  一同來建造你的教會
[00:27:16.900 --> 00:27:18.700]  所以我再一次來帶領我們
[00:27:18.700 --> 00:27:20.500]  繼續不斷地向前
[00:27:20.500 --> 00:27:22.500]  我們深深地相信
[00:27:22.500 --> 00:27:25.300]  這店末後的榮耀
[00:27:25.300 --> 00:27:27.800]  是要大過先前的榮耀
[00:27:27.800 --> 00:27:28.700]  我們謝謝你
[00:27:28.700 --> 00:27:30.300]  將一切榮耀歸給你
[00:27:30.300 --> 00:27:33.600]  感謝禱告奉耶穌的聖靈祈求
[00:27:33.600 --> 00:27:34.600]  阿們
