
[00:00:00.000 --> 00:00:03.140]  如果從上帝的角度去講
[00:19:40.900 --> 00:19:42.900]  你看現在的大學生
[00:19:42.900 --> 00:19:44.900]  有些怨憤的大學生就說
[00:19:44.900 --> 00:19:45.900]  其實老實說
[00:19:45.900 --> 00:19:47.900]  這些是很少數的
[00:19:47.900 --> 00:19:50.900]  大部分大學生都很接受現實
[00:19:50.900 --> 00:19:52.900]  有些小學生說
[00:19:52.900 --> 00:19:53.900]  我畢業買不了房子
[00:19:53.900 --> 00:19:56.900]  那就送一層給你吧
[00:19:56.900 --> 00:19:58.900]  這個世界
[00:19:58.900 --> 00:20:01.900]  從我的年代開始
[00:20:01.900 --> 00:20:04.900]  我們經常說香港人的精神
[00:20:04.900 --> 00:20:06.900]  香港人的核心價值觀
[00:20:06.900 --> 00:20:08.900]  我們這一代沒有了香港人的精神
[00:20:08.900 --> 00:20:12.900]  香港人的精神一向都不靠政府
[00:20:12.900 --> 00:20:15.900]  我們由難民潮來到香港
[00:20:15.900 --> 00:20:20.900]  由睡街到睡木屋
[00:20:20.900 --> 00:20:22.900]  木屋那年代還自己搭建的
[00:20:22.900 --> 00:20:25.900]  自己不知道從哪裏找木頭搭建的
[00:20:25.900 --> 00:20:26.900]  是這樣的
[00:20:26.900 --> 00:20:28.900]  都不是政府建給你的
[00:20:28.900 --> 00:20:32.900]  那個年代沒有人要求政府建房子給他們
[00:20:32.900 --> 00:20:34.900]  火燒木屋之後
[00:20:34.900 --> 00:20:37.900]  有人分派去安置區
[00:20:37.900 --> 00:20:38.900]  安置區是什麼呢
[00:20:38.900 --> 00:20:40.900]  這一代都不知道
[00:20:40.900 --> 00:20:43.900]  現在年輕的那一批還沒見過安置區
[00:20:43.900 --> 00:20:45.900]  安置區的尺寸
[00:20:45.900 --> 00:20:49.900]  是足夠四個人睡兩張屋架床之外
[00:20:49.900 --> 00:20:52.900]  沒有位置的
[00:20:52.900 --> 00:20:55.900]  煮飯的地方還要在門口煮
[00:20:55.900 --> 00:20:57.900]  大家還有些印象
[00:20:57.900 --> 00:20:59.900]  我現在在說你
[00:20:59.900 --> 00:21:01.900]  我們曾經有些這樣的事
[00:21:01.900 --> 00:21:05.900]  公廁沒有私人廁所
[00:21:05.900 --> 00:21:10.900]  公眾浴室沒有私人的洗澡房
[00:21:10.900 --> 00:21:14.900]  沒有人吵過
[00:21:14.900 --> 00:21:16.900]  上到樓
[00:21:16.900 --> 00:21:20.900]  叫居屋
[00:21:20.900 --> 00:21:24.900]  多了安置區三至四倍面積
[00:21:24.900 --> 00:21:26.900]  不是很多
[00:21:26.900 --> 00:21:29.900]  興奮莫名
[00:21:29.900 --> 00:21:32.900]  牧師,世界是與時並進的
[00:21:32.900 --> 00:21:34.900]  你還在懷舊
[00:21:34.900 --> 00:21:37.900]  我明白,我們需要與時並進
[00:21:37.900 --> 00:21:42.900]  與時並進,你就要接受你買不到樓
[00:21:42.900 --> 00:21:46.900]  你不明白嗎
[00:21:46.900 --> 00:21:49.900]  二十年前
[00:21:49.900 --> 00:21:52.900]  我剛剛才跟一個馬來西亞的華人聊天
[00:21:52.900 --> 00:21:56.900]  他那時候買了太古城
[00:21:56.900 --> 00:21:57.900]  你知道太古城那時候多少錢嗎
[00:21:57.900 --> 00:21:59.900]  一個單位
[00:21:59.900 --> 00:22:00.900]  牧師很便宜而已
[00:22:00.900 --> 00:22:02.900]  我說很便宜
[00:22:02.900 --> 00:22:05.900]  四十萬一個單位
[00:22:05.900 --> 00:22:07.900]  四十萬
[00:22:07.900 --> 00:22:09.900]  他數了四個
[00:22:09.900 --> 00:22:11.900]  四個
[00:22:11.900 --> 00:22:13.900]  我買得早了,可憐
[00:22:13.900 --> 00:22:15.900]  現在你知道多少錢嗎,牧師
[00:22:15.900 --> 00:22:17.900]  三千萬
[00:22:17.900 --> 00:22:19.900]  三千萬
[00:22:19.900 --> 00:22:21.900]  兄弟姐妹
[00:22:21.900 --> 00:22:23.900]  樓價飆升得太快
[00:22:23.900 --> 00:22:25.900]  我真的買不到樓
[00:22:25.900 --> 00:22:29.900]  你說與時並進,就應該與時並進
[00:22:29.900 --> 00:22:32.900]  以前你媽媽都沒有手提電話
[00:22:32.900 --> 00:22:35.900]  現在你怎麼會有
[00:22:35.900 --> 00:22:37.900]  我有一個朋友很好
[00:22:37.900 --> 00:22:39.900]  他送一部iphone給他的女兒
[00:22:39.900 --> 00:22:43.900]  香港所有的女兒都是這樣,真的很好
[00:22:43.900 --> 00:22:45.900]  他女兒不要
[00:22:45.900 --> 00:22:47.900]  他女兒在加拿大讀書
[00:22:47.900 --> 00:22:49.900]  他跟他爸爸說,我不要
[00:22:49.900 --> 00:22:50.900]  為什麼
[00:22:50.900 --> 00:22:52.900]  以我現在的收入,我是買不起的
[00:22:52.900 --> 00:22:55.900]  你不要送給我
[00:22:55.900 --> 00:22:57.900]  這些才是好東西
[00:22:57.900 --> 00:22:58.900]  現在看我們的女兒
[00:22:58.900 --> 00:23:05.900]  我買不起的,你要送給我
[00:23:05.900 --> 00:23:07.900]  這是誰的責任
[00:23:07.900 --> 00:23:08.900]  跟你加拿大姐妹說
[00:23:08.900 --> 00:23:13.900]  是父母的責任
[00:23:13.900 --> 00:23:17.900]  我們令到我們的子女
[00:23:17.900 --> 00:23:22.900]  覺得什麼都應該攤大手板就自然有
[00:23:22.900 --> 00:23:26.900]  所以心裏面有很多怨憤
[00:23:26.900 --> 00:23:29.900]  但是我們今天需要將演出
[00:23:29.900 --> 00:23:33.900]  令我們離黑暗,將有光明者的美德
[00:23:33.900 --> 00:23:37.900]  當拿丹仙芝將這番說話說給大衛知道之後
[00:23:37.900 --> 00:23:40.900]  大衛充滿了感恩之情
[00:23:40.900 --> 00:23:43.900]  在第七章十八到二十一節
[00:23:43.900 --> 00:23:45.900]  他說我是誰,我家算什麼
[00:23:45.900 --> 00:23:49.900]  你竟然提升到我這個地步
[00:23:49.900 --> 00:23:51.900]  大衛更加在回應
[00:23:51.900 --> 00:23:52.900]  他說上帝你真是偉大
[00:23:52.900 --> 00:23:56.900]  也好你本偉大
[00:23:56.900 --> 00:24:01.900]  照我們的耳中聽見沒有可比你的
[00:24:01.900 --> 00:24:04.900]  除你以外再無別實
[00:24:04.900 --> 00:24:06.900]  接著大衛就求高爺華洞神說
[00:24:06.900 --> 00:24:08.900]  求你建立你的應許
[00:24:08.900 --> 00:24:12.900]  臨到在我家室那裏
[00:24:12.900 --> 00:24:15.900]  大衛原先是關心上帝的聖殿
[00:24:15.900 --> 00:24:17.900]  但是上帝跟他說我關心你的家室
[00:24:17.900 --> 00:24:19.900]  大衛開始轉移他的目標
[00:24:19.900 --> 00:24:22.900]  關心自己的家室
[00:24:22.900 --> 00:24:24.900]  弟兄姊妹
[00:24:24.900 --> 00:24:29.900]  不要侍奉沒有了你的家庭
[00:24:29.900 --> 00:24:33.900]  不要因為侍奉沒有了你的家庭
[00:24:33.900 --> 00:24:36.900]  也不要因為你的家庭沒有了你的侍奉
[00:24:36.900 --> 00:24:39.900]  其實兩者不應該有矛盾的
[00:24:39.900 --> 00:24:41.900]  是不是
[00:24:41.900 --> 00:24:44.900]  吃東西會肥是正常
[00:24:44.900 --> 00:24:47.900]  吃東西不肥才會矛盾
[00:24:47.900 --> 00:24:53.900]  但是侍奉和照顧你的家人是沒有矛盾的
[00:24:53.900 --> 00:24:54.900]  為什麼
[00:24:54.900 --> 00:24:58.900]  因為照顧你的家人也是侍奉
[00:24:58.900 --> 00:25:01.900]  是不是
[00:25:01.900 --> 00:25:04.900]  照顧你的子女也是侍奉
[00:25:04.900 --> 00:25:08.900]  所以姊妹不要這麼內疚
[00:25:08.900 --> 00:25:11.900]  晚上回不了祈禱會
[00:25:11.900 --> 00:25:13.900]  因為子女要趕功課
[00:25:13.900 --> 00:25:16.900]  其實有時我想跟你說
[00:25:16.900 --> 00:25:18.900]  你這麼緊張幹什麼
[00:25:18.900 --> 00:25:21.900]  你在這裡子女的成績會好一點嗎
[00:25:21.900 --> 00:25:24.900]  你不在這裡子女的成績會差一點嗎
[00:25:24.900 --> 00:25:26.900]  你試試吧
[00:25:26.900 --> 00:25:28.900]  試試吧
[00:25:28.900 --> 00:25:35.900]  隨時你不在這裡成績會好一點
[00:25:35.900 --> 00:25:37.900]  因為她心情好一點
[00:25:37.900 --> 00:25:40.900]  讀書也會好一點
[00:25:40.900 --> 00:25:41.900]  是不是
[00:25:41.900 --> 00:25:43.900]  你看著她心情緊張
[00:25:43.900 --> 00:25:45.900]  也不知道怎麼讀好
[00:25:45.900 --> 00:25:46.900]  所以很多老公
[00:25:46.900 --> 00:25:48.900]  當他老婆沒有坐在旁邊
[00:25:48.900 --> 00:25:52.900]  他手車開得好像要飛一樣
[00:25:52.900 --> 00:25:53.900]  當他老婆在這裡
[00:25:53.900 --> 00:25:55.900]  他就錯漏百出
[00:25:55.900 --> 00:25:56.900]  所以很多交通意外
[00:25:56.900 --> 00:25:59.900]  可能是因為他老婆坐在旁邊
[00:25:59.900 --> 00:26:01.900]  可能而已
[00:26:01.900 --> 00:26:02.900]  我們要知道
[00:26:02.900 --> 00:26:06.900]  今天這兩者是沒有矛盾的
[00:26:06.900 --> 00:26:08.900]  如果這樣的時候我們要看看
[00:26:08.900 --> 00:26:10.900]  原來大衛充滿感恩之情
[00:26:10.900 --> 00:26:13.900]  是因為他曉得自卑
[00:26:13.900 --> 00:26:15.900]  弟兄姊妹當我們知道
[00:26:15.900 --> 00:26:17.900]  所有事情不是take it for granted
[00:26:17.900 --> 00:26:20.900]  所有事情不是理所當然的
[00:26:20.900 --> 00:26:22.900]  我們學習感恩
[00:26:22.900 --> 00:26:24.900]  感恩的人
[00:26:24.900 --> 00:26:27.900]  和爭取社會公平公義
[00:26:27.900 --> 00:26:32.900]  是沒有矛盾的
[00:26:32.900 --> 00:26:34.900]  明白我的意思嗎
[00:26:34.900 --> 00:26:36.900]  感恩是一個心態
[00:26:36.900 --> 00:26:38.900]  你懂得感恩
[00:26:38.900 --> 00:26:42.900]  你的心不會苦讀
[00:26:42.900 --> 00:26:44.900]  你知道
[00:26:44.900 --> 00:26:46.900]  我剛剛去馬來西亞的時候
[00:26:46.900 --> 00:26:48.900]  馬來西亞治安很差
[00:26:48.900 --> 00:26:49.900]  是差的
[00:26:49.900 --> 00:26:51.900]  對比香港真的很差
[00:26:51.900 --> 00:26:52.900]  被人搶東西
[00:26:52.900 --> 00:26:53.900]  你逛街
[00:26:53.900 --> 00:26:56.900]  如果你拿著ipad對著馬路
[00:26:56.900 --> 00:26:58.900]  他拿著電單車就搶走你的ipad
[00:26:58.900 --> 00:27:00.900]  很恐怖的
[00:27:00.900 --> 00:27:02.900]  在上海
[00:27:02.900 --> 00:27:04.900]  有人戴著iphone
[00:27:04.900 --> 00:27:07.900]  然後聽著耳機跑步
[00:27:07.900 --> 00:27:08.900]  跑到回家
[00:27:08.900 --> 00:27:12.900]  為什麼音樂停了這麼久沒有聲音
[00:27:12.900 --> 00:27:14.900]  原來iphone被人偷了
[00:27:14.900 --> 00:27:17.900]  我以為是開玩笑的
[00:27:17.900 --> 00:27:19.900]  誰知道當事人坐在我對面
[00:27:19.900 --> 00:27:22.900]  我說不可能發生的
[00:27:22.900 --> 00:27:24.900]  在跑步
[00:27:24.900 --> 00:27:25.900]  怎麼會被人偷了iphone
[00:27:25.900 --> 00:27:26.900]  不知道
[00:27:26.900 --> 00:27:27.900]  坐在我對面的弟兄說
[00:27:27.900 --> 00:27:28.900]  那個是我的牧師
[00:27:28.900 --> 00:27:29.900]  你說呢
[00:27:29.900 --> 00:27:32.900]  我不能不接受這個事實
[00:27:32.900 --> 00:27:39.900]  誰知道有個弟兄分享
[00:27:39.900 --> 00:27:40.900]  他說最近歐洲
[00:27:40.900 --> 00:27:41.900]  弟兄姐妹
[00:27:41.900 --> 00:27:42.900]  你最近去歐洲旅行
[00:27:42.900 --> 00:27:44.900]  你真的要小心
[00:27:44.900 --> 00:27:49.900]  從瑞士去德國
[00:27:49.900 --> 00:27:51.900]  德國的海關
[00:27:51.900 --> 00:27:53.900]  將整團人扣留
[00:27:53.900 --> 00:27:54.900]  不是一團這麼簡單
[00:27:54.900 --> 00:27:56.900]  不斷發生
[00:27:56.900 --> 00:27:58.900]  就帶一個導遊入房
[00:27:58.900 --> 00:28:02.900]  將導遊的袋子的東西全部倒出來
[00:28:02.900 --> 00:28:03.900]  即是背在身上的袋子
[00:28:03.900 --> 00:28:05.900]  你知道導遊的袋子是
[00:28:05.900 --> 00:28:10.900]  你知道導遊帶團去瑞士買什麼嗎
[00:28:10.900 --> 00:28:13.900]  勞力士
[00:28:13.900 --> 00:28:15.900]  或者其他出名的
[00:28:15.900 --> 00:28:17.900]  而我們不認識的錶
[00:28:17.900 --> 00:28:21.900]  這個世界有很多出名而我們不認識的錶
[00:28:21.900 --> 00:28:27.900]  那些幾十萬至百多萬不等的港幣的一隻
[00:28:27.900 --> 00:28:29.900]  那個導遊就有佣金
[00:28:29.900 --> 00:28:31.900]  就帶到袋子裡
[00:28:31.900 --> 00:28:34.900]  全部倒出來
[00:28:34.900 --> 00:28:35.900]  所有東西都還給你
[00:28:35.900 --> 00:28:38.900]  現金納走
[00:28:38.900 --> 00:28:42.900]  你記住是海關
[00:28:42.900 --> 00:28:45.900]  在意大利
[00:28:45.900 --> 00:28:47.900]  更加恐怖
[00:28:47.900 --> 00:28:51.900]  是當你免
[00:28:51.900 --> 00:28:57.900]  早上旅行團就是八點開車
[00:28:57.900 --> 00:28:59.900]  七點多已經在外面等你
[00:28:59.900 --> 00:29:02.900]  團友如果拿著強相機
[00:29:02.900 --> 00:29:05.900]  你去歐洲多些當然要拿強相機
[00:29:05.900 --> 00:29:07.900]  當然是上車
[00:29:07.900 --> 00:29:10.900]  特別是那些很有心的團友
[00:29:10.900 --> 00:29:11.900]  愛心爆棚的團友
[00:29:11.900 --> 00:29:13.900]  都要幫忙搬行李
[00:29:13.900 --> 00:29:14.900]  他就上車
[00:29:14.900 --> 00:29:16.900]  放下相機在車上
[00:29:16.900 --> 00:29:18.900]  下來就幫忙搬行李
[00:29:18.900 --> 00:29:22.900]  有一個人斯斯然然的走上去車上
[00:29:22.900 --> 00:29:25.900]  斯斯然然的拿著你的相機
[00:29:25.900 --> 00:29:28.900]  扮成一條絲地走下來
[00:29:28.900 --> 00:29:30.900]  就走了
[00:29:30.900 --> 00:29:33.900]  他為什麼走得那麼自然
[00:29:33.900 --> 00:29:36.900]  因為團友與團友之間未必認得誰是誰
[00:29:36.900 --> 00:29:38.900]  總之有一個人上去
[00:29:38.900 --> 00:29:39.900]  有一個人下來
[00:29:39.900 --> 00:29:41.900]  以為那個人是團友
[00:29:41.900 --> 00:29:42.900]  走了之後才有團友說
[00:29:42.900 --> 00:29:44.900]  我不見了相機
[00:29:44.900 --> 00:29:45.900]  如果你截到他
[00:29:45.900 --> 00:29:47.900]  他就當你免
[00:29:47.900 --> 00:29:49.900]  給回你
[00:29:49.900 --> 00:29:51.900]  就走了
[00:29:51.900 --> 00:29:54.900]  意大利
[00:29:54.900 --> 00:29:56.900]  當這個人說這些故事出來的時候
[00:29:56.900 --> 00:29:57.900]  馬來西亞那些人說
[00:29:57.900 --> 00:29:58.900]  嘩
[00:29:58.900 --> 00:30:01.900]  馬來西亞都不是很差
[00:30:01.900 --> 00:30:04.900]  哈哈哈
[00:30:04.900 --> 00:30:07.900]  兄弟姐妹
[00:30:07.900 --> 00:30:11.900]  這個世界你的焦點只是看自己
[00:30:11.900 --> 00:30:13.900]  只是看香港
[00:30:13.900 --> 00:30:16.900]  你就覺得我們都不是太好
[00:30:16.900 --> 00:30:18.900]  都挺差的
[00:30:18.900 --> 00:30:20.900]  但你看看世界
[00:30:20.900 --> 00:30:21.900]  你眼光看多一點
[00:30:21.900 --> 00:30:23.900]  你就見到
[00:30:23.900 --> 00:30:26.900]  真的不算太差
[00:30:26.900 --> 00:30:29.900]  你就會曉得感恩
[00:30:29.900 --> 00:30:30.900]  我再說
[00:30:30.900 --> 00:30:34.900]  感恩與爭取公平公義是沒有矛盾的
[00:30:34.900 --> 00:30:37.900]  感恩是一個個人心態
[00:30:37.900 --> 00:30:40.900]  我們要嘗嘗一個感恩的心
[00:30:40.900 --> 00:30:41.900]  來到上帝的面前
[00:30:41.900 --> 00:30:43.900]  因為我們所得的一切
[00:30:43.900 --> 00:30:45.900]  都不是我們應得的
[00:30:45.900 --> 00:30:47.900]  跟你隔天姐妹說一聲
[00:30:47.900 --> 00:30:52.900]  你現在得的一切都不是你應得的
[00:30:52.900 --> 00:30:54.900]  我們太覺得是應得
[00:30:54.900 --> 00:30:55.900]  當我們覺得是應得
[00:30:55.900 --> 00:30:56.900]  我們得不到
[00:30:56.900 --> 00:30:59.900]  就充滿怨氣
[00:30:59.900 --> 00:31:00.900]  當你覺得不是應得
[00:31:00.900 --> 00:31:02.900]  你想想你今晚回去跟你老婆說
[00:31:02.900 --> 00:31:03.900]  我娶到你
[00:31:03.900 --> 00:31:08.900]  真的不是我應得的
[00:31:08.900 --> 00:31:10.900]  那你就感恩了
[00:31:10.900 --> 00:31:11.900]  是不是
[00:31:11.900 --> 00:31:13.900]  你回去跟你老公說
[00:31:13.900 --> 00:31:15.900]  我嫁到給你
[00:31:15.900 --> 00:31:17.900]  簡直不是我應得的
[00:31:17.900 --> 00:31:19.900]  那你就感恩了
[00:31:19.900 --> 00:31:21.900]  你為什麼不會為了家庭感恩呢
[00:31:21.900 --> 00:31:23.900]  你覺得
[00:31:23.900 --> 00:31:26.900]  都不知道前世做了什麼
[00:31:26.900 --> 00:31:29.900]  現在應得這些東西
[00:31:29.900 --> 00:31:31.900]  那你就埋怨了
[00:31:31.900 --> 00:31:32.900]  是不是
[00:31:32.900 --> 00:31:34.900]  當你面對自己的子女的時候
[00:31:34.900 --> 00:31:38.900]  你覺得不是我應得的
[00:31:38.900 --> 00:31:41.900]  是上帝賜給我的產業
[00:31:41.900 --> 00:31:44.900]  那你就表得感恩
[00:31:44.900 --> 00:31:46.900]  對不對
[00:31:46.900 --> 00:31:48.900]  弟兄姊妹
[00:31:48.900 --> 00:31:50.900]  每一次我坐飛機
[00:31:50.900 --> 00:31:51.900]  去到閘口
[00:31:51.900 --> 00:31:53.900]  他說我升級了
[00:31:53.900 --> 00:31:55.900]  上到商務客位的時候
[00:31:55.900 --> 00:31:57.900]  我都很感恩
[00:31:57.900 --> 00:32:00.900]  因為不是我應得的
[00:32:00.900 --> 00:32:04.900]  是我買張ecoin的機票
[00:32:04.900 --> 00:32:06.900]  升級了
[00:32:06.900 --> 00:32:07.900]  我做商務客位
[00:32:07.900 --> 00:32:09.900]  不是我應得的
[00:32:09.900 --> 00:32:11.900]  但是久而久之
[00:32:11.900 --> 00:32:13.900]  你就很想過機的時候
[00:32:13.900 --> 00:32:15.900]  就給他升級
[00:32:15.900 --> 00:32:16.900]  那這個叫什麼呢
[00:32:16.900 --> 00:32:20.900]  這個叫貪心
[00:32:20.900 --> 00:32:22.900]  聽得明白嗎
[00:32:22.900 --> 00:32:24.900]  今天我們都是這樣
[00:32:24.900 --> 00:32:26.900]  當我們不感恩的時候
[00:32:26.900 --> 00:32:29.900]  我們就會貪
[00:32:29.900 --> 00:32:32.900]  你的心自然就會貪
[00:32:32.900 --> 00:32:34.900]  別人的老婆漂亮一點
[00:32:34.900 --> 00:32:36.900]  別人的老公好一點
[00:32:36.900 --> 00:32:37.900]  別人的子女怪一點
[00:32:37.900 --> 00:32:38.900]  別人的房子大一點
[00:32:38.900 --> 00:32:40.900]  別人的位置高一點
[00:32:40.900 --> 00:32:42.900]  別人的入息好一點
[00:32:42.900 --> 00:32:44.900]  你不明白我說什麼嗎
[00:32:44.900 --> 00:32:45.900]  我們不懂得感恩
[00:32:45.900 --> 00:32:47.900]  就會覺得
[00:32:47.900 --> 00:32:51.900]  所有東西我都拿少了
[00:32:51.900 --> 00:32:54.900]  其實每天早上你照一下快鏡
[00:32:54.900 --> 00:32:57.900]  你應該感恩
[00:32:57.900 --> 00:32:59.900]  為什麼
[00:32:59.900 --> 00:33:02.900]  還在這裡
[00:33:02.900 --> 00:33:05.900]  上到天堂你更加感恩
[00:33:05.900 --> 00:33:12.900]  幸好不在下面
[00:33:12.900 --> 00:33:13.900]  所以有時候
[00:33:13.900 --> 00:33:18.900]  我先講定
[00:33:18.900 --> 00:33:20.900]  如果一個基督徒
[00:33:20.900 --> 00:33:22.900]  去英年早逝
[00:33:22.900 --> 00:33:25.900]  對家人很大傷害
[00:33:25.900 --> 00:33:27.900]  但對你來說
[00:33:27.900 --> 00:33:30.900]  不是一件壞事
[00:33:30.900 --> 00:33:31.900]  你懂得這樣想
[00:33:31.900 --> 00:33:33.900]  你就會感恩
[00:33:33.900 --> 00:33:35.900]  我為什麼說要早一點說
[00:33:35.900 --> 00:33:36.900]  當發生的時候
[00:33:36.900 --> 00:33:38.900]  我不能說這些話
[00:33:38.900 --> 00:33:39.900]  我這樣說
[00:33:39.900 --> 00:33:45.900]  牧師敢不見你死早一點
[00:33:45.900 --> 00:33:47.900]  有很多不幸的事件
[00:33:47.900 --> 00:33:49.900]  過了之後你會
[00:33:49.900 --> 00:33:51.900]  懂得感恩
[00:33:51.900 --> 00:33:53.900]  我們見到
[00:33:53.900 --> 00:33:54.900]  在經文裡面告訴我們
[00:33:54.900 --> 00:33:56.900]  上帝不單次賜福給我們個人
[00:33:56.900 --> 00:34:01.900]  也賜福給我們身邊所有的人
[00:34:01.900 --> 00:34:05.900]  上帝也會賜福給你
[00:34:05.900 --> 00:34:08.900]  因為你在我身邊
[00:34:08.900 --> 00:34:10.900]  猶太人有個很有趣的觀念
[00:34:10.900 --> 00:34:12.900]  猶太人認為
[00:34:12.900 --> 00:34:14.900]  他們八成多沒有回到會堂
[00:34:14.900 --> 00:34:16.900]  但猶太人認為
[00:34:16.900 --> 00:34:17.900]  他們做生意
[00:34:17.900 --> 00:34:19.900]  是上帝會賜福給他們
[00:34:19.900 --> 00:34:21.900]  猶太人做什麼都好
[00:34:21.900 --> 00:34:23.900]  都順利
[00:34:23.900 --> 00:34:25.900]  猶太人是一個苦難的民族
[00:34:25.900 --> 00:34:27.900]  比中國人更大苦難
[00:34:27.900 --> 00:34:30.900]  比希特拉屠殺了六百萬人
[00:34:30.900 --> 00:34:32.900]  但是他們覺得
[00:34:32.900 --> 00:34:34.900]  他們做生意是上帝賜福
[00:34:34.900 --> 00:34:36.900]  他們又覺得
[00:34:36.900 --> 00:34:38.900]  跟我們做生意的人都會蒙福
[00:34:38.900 --> 00:34:40.900]  有沒有經文支持
[00:34:40.900 --> 00:34:41.900]  有的
[00:34:41.900 --> 00:34:42.900]  上帝跟亞伯拉罕說
[00:34:42.900 --> 00:34:44.900]  祝福你的人
[00:34:44.900 --> 00:34:46.900]  我也要祝福他
[00:34:46.900 --> 00:34:48.900]  所以你看到猶太人
[00:34:48.900 --> 00:34:49.900]  記得祝福他
[00:34:49.900 --> 00:34:50.900]  祝福你
[00:34:50.900 --> 00:34:52.900]  讓你也叫上帝祝福你
[00:34:52.900 --> 00:34:54.900]  當然我的應用是
[00:34:54.900 --> 00:34:56.900]  更加廣就是
[00:34:56.900 --> 00:34:59.900]  今天基督徒是神賜福的
[00:34:59.900 --> 00:35:01.900]  你要祝福別人
[00:35:01.900 --> 00:35:03.900]  上帝要祝福那些人
[00:35:03.900 --> 00:35:06.900]  我們的福氣不是為了自己
[00:35:06.900 --> 00:35:09.900]  我們也要將這個福氣
[00:35:09.900 --> 00:35:11.900]  傳給我們身邊的人
[00:35:11.900 --> 00:35:13.900]  第三
[00:35:13.900 --> 00:35:15.900]  經文裡面提到
[00:35:15.900 --> 00:35:18.900]  大衛知道要按你的心意而行
[00:35:18.900 --> 00:35:20.900]  那丹就動手做
[00:35:20.900 --> 00:35:21.900]  他說
[00:35:21.900 --> 00:35:22.900]  大衛啊
[00:35:22.900 --> 00:35:23.900]  神與你同在啊
[00:35:23.900 --> 00:35:25.900]  按照你的心意而行
[00:35:25.900 --> 00:35:28.900]  誰知道那丹回來的答案不是
[00:35:28.900 --> 00:35:30.900]  竟然又說
[00:35:30.900 --> 00:35:32.900]  我不給你興建
[00:35:32.900 --> 00:35:34.900]  大衛終於知道
[00:35:34.900 --> 00:35:37.900]  不應該按我心意而行
[00:35:37.900 --> 00:35:40.900]  是按你的心意而行
[00:35:40.900 --> 00:35:42.900]  最後這段經文提到
[00:35:42.900 --> 00:35:43.900]  我們今天
[00:35:43.900 --> 00:35:45.900]  整個人生的經歷
[00:35:45.900 --> 00:35:48.900]  是榮耀上帝的
[00:35:48.900 --> 00:35:51.900]  菲勒比書一章二十節更加說
[00:35:51.900 --> 00:35:54.900]  無論是生是死
[00:35:54.900 --> 00:35:56.900]  都叫基督在我身上
[00:35:56.900 --> 00:36:00.900]  照常顯大
[00:36:00.900 --> 00:36:02.900]  弟兄姊妹
[00:36:02.900 --> 00:36:03.900]  想清楚
[00:36:03.900 --> 00:36:05.900]  我們今天所做的一切
[00:36:05.900 --> 00:36:07.900]  如何讓基督在我身上顯為大呢
[00:36:07.900 --> 00:36:10.900]  原來今天上帝要在我們身上
[00:36:10.900 --> 00:36:12.900]  彰顯出
[00:36:12.900 --> 00:36:13.900]  祂的榮美
[00:36:13.900 --> 00:36:15.900]  無論是生
[00:36:15.900 --> 00:36:17.900]  是死
[00:36:17.900 --> 00:36:21.900]  我們要讓基督在我們身上
[00:36:21.900 --> 00:36:23.900]  顯為大
[00:36:23.900 --> 00:36:25.900]  大衛的禱告也是這樣
[00:36:25.900 --> 00:36:26.900]  有一句話
[00:36:26.900 --> 00:36:27.900]  你的命
[00:36:27.900 --> 00:36:29.900]  被顯為大
[00:36:29.900 --> 00:36:31.900]  讓我的後裔
[00:36:31.900 --> 00:36:32.900]  世世代代
[00:36:32.900 --> 00:36:34.900]  要尊你的命
[00:36:34.900 --> 00:36:36.900]  為大
[00:36:36.900 --> 00:36:37.900]  新約說
[00:36:37.900 --> 00:36:39.900]  我們要先求
[00:36:39.900 --> 00:36:40.900]  祂的國
[00:36:40.900 --> 00:36:41.900]  和祂的義
[00:36:41.900 --> 00:36:42.900]  其他一切
[00:36:42.900 --> 00:36:44.900]  都要賜給我們
[00:36:44.900 --> 00:36:45.900]  你的奠喻
[00:36:45.900 --> 00:36:47.900]  我的加實
[00:36:47.900 --> 00:36:49.900]  當我們在任何事情裡面
[00:36:49.900 --> 00:36:50.900]  先求上帝的國
[00:36:50.900 --> 00:36:52.900]  和上帝的義的話
[00:36:52.900 --> 00:36:55.900]  上帝是會顧念
[00:36:55.900 --> 00:36:56.900]  我們的加實
[00:36:56.900 --> 00:36:57.900]  Amen
[00:36:57.900 --> 00:36:59.900]  就在這裡了
