
[00:00:00.000 --> 00:00:03.400]  請二妹平安,我們先一起祈禱
[00:21:06.640 --> 00:21:09.640]  而他們竟然不信耶穌
[00:21:09.640 --> 00:21:11.640]  耶穌是先知嘛
[00:21:11.640 --> 00:21:16.640]  他們不信耶穌是先知
[00:21:16.640 --> 00:21:20.640]  他們一方面又去修昔古代被殺先知的墳墓
[00:21:20.640 --> 00:21:24.640]  另一方面又迫害
[00:21:24.640 --> 00:21:29.640]  他們這一位在他們眼前的先知
[00:21:29.640 --> 00:21:36.640]  因此他們那個世代是會受到懲罰
[00:21:36.640 --> 00:21:41.640]  五及二節就是對法律法師的第三個禍
[00:21:41.640 --> 00:21:42.640]  要了解這個雜鼻
[00:21:42.640 --> 00:21:44.640]  我們又要先了解一下
[00:21:44.640 --> 00:21:48.640]  什麼是知悉的弱視
[00:21:48.640 --> 00:21:50.640]  《真言》一章七節都說
[00:21:50.640 --> 00:21:53.640]  驚威搖滑氣 智慧的開端
[00:21:53.640 --> 00:21:58.640]  人生真正的智慧就不是知悉
[00:21:58.640 --> 00:22:01.640]  即使我們充滿了知悉
[00:22:01.640 --> 00:22:04.640]  好像百科全書一樣
[00:22:04.640 --> 00:22:08.640]  我們不一定是有智慧的
[00:22:08.640 --> 00:22:11.640]  跟上主建立關係
[00:22:11.640 --> 00:22:13.640]  認識上主的人
[00:22:13.640 --> 00:22:18.640]  才算得上是真正有智慧的人
[00:22:18.640 --> 00:22:22.640]  這裡的法律教師他們是很熟悉舊約
[00:22:22.640 --> 00:22:25.640]  即是他們有舊約的知識
[00:22:25.640 --> 00:22:28.640]  而舊約聖經主要的目的
[00:22:28.640 --> 00:22:34.640]  其實是幫助人跟上帝建立良好的關係
[00:22:34.640 --> 00:22:38.640]  並且舊約的聖經是指向耶穌基督
[00:22:38.640 --> 00:22:42.640]  要他們預備去迎接要來的微賽
[00:22:42.640 --> 00:22:47.640]  要預備迎接那位象摩西的先知
[00:22:47.640 --> 00:22:50.640]  法律教師他們熟悉舊約
[00:22:50.640 --> 00:22:57.640]  就等於是拿著一把通往上帝的角度而得福的鑰匙
[00:22:57.640 --> 00:23:00.640]  那條鑰匙他們就拿著
[00:23:00.640 --> 00:23:03.640]  但是他們自己不肯信耶穌
[00:23:03.640 --> 00:23:06.640]  還阻止其他的人信耶穌
[00:23:06.640 --> 00:23:10.640]  這就是耶穌對他們的責備
[00:23:10.640 --> 00:23:13.640]  不過我們要了解
[00:23:13.640 --> 00:23:16.640]  正如希伯來書十二章六節所說
[00:23:16.640 --> 00:23:19.640]  主管教他所愛的每一個人
[00:23:19.640 --> 00:23:23.640]  耶穌責備法理塞人和律法教師
[00:23:23.640 --> 00:23:27.640]  亦都同樣是希望他們會悔改
[00:23:27.640 --> 00:23:31.640]  他們受到責備之後而不悔改
[00:23:31.640 --> 00:23:34.640]  反而想要陷害耶穌
[00:23:34.640 --> 00:23:40.640]  那就成為他們罪有應得的證據
[00:23:40.640 --> 00:23:46.640]  我總結一下今天這段經文
[00:23:46.640 --> 00:23:49.640]  主耶穌責備法理塞人有三個方面
[00:23:49.640 --> 00:23:52.640]  第一是只有宗教上的虔誠
[00:23:52.640 --> 00:23:56.640]  就是缺乏了公義和愛上帝的事
[00:23:56.640 --> 00:23:58.640]  第二是驕傲自大
[00:23:58.640 --> 00:24:01.640]  第三是引領別人走錯路
[00:24:01.640 --> 00:24:06.640]  主耶穌責備律法教師都有三方面的責備
[00:24:06.640 --> 00:24:08.640]  第一是錯誤教導別人
[00:24:08.640 --> 00:24:11.640]  第二是參與殺害先知
[00:24:11.640 --> 00:24:15.640]  第三是有知識和不運用知識
[00:24:15.640 --> 00:24:18.640]  從針對法理塞人的責備
[00:24:18.640 --> 00:24:21.640]  主耶穌在十二章一節很簡單有個總結
[00:24:21.640 --> 00:24:23.640]  其實我們沒有讀過這經文
[00:24:23.640 --> 00:24:27.640]  法理塞人就是假冒為事
[00:24:27.640 --> 00:24:30.640]  法理塞人可以說是宗教信徒
[00:24:30.640 --> 00:24:33.640]  可惜他們有宗教的外表
[00:24:33.640 --> 00:24:39.640]  就缺少了行公義和愛上帝的心
[00:24:39.640 --> 00:24:42.640]  一個真正信從上帝的人
[00:24:42.640 --> 00:24:46.640]  不是要自己找方法去取悅上帝
[00:24:46.640 --> 00:24:52.640]  只要簡單信服上帝的旨意就行
[00:24:52.640 --> 00:24:54.640]  有些師哥講得很簡單
[00:24:54.640 --> 00:24:57.640]  信教信復四個字信教信復
[00:24:57.640 --> 00:24:59.640]  他們沒有做
[00:24:59.640 --> 00:25:03.640]  所以有很多人認為基督教很簡單
[00:25:03.640 --> 00:25:05.640]  一信耶穌就得救
[00:25:05.640 --> 00:25:07.640]  哪有這麼簡單
[00:25:07.640 --> 00:25:09.640]  於是就要用自己的方法
[00:25:09.640 --> 00:25:11.640]  想想自己要做什麼好事
[00:25:11.640 --> 00:25:14.640]  想自己的黑心可以變成白心
[00:25:14.640 --> 00:25:18.640]  於是就去修僑保祿做些好事
[00:25:18.640 --> 00:25:23.640]  但是靠自己人就往往會變成一種偽善
[00:25:23.640 --> 00:25:26.640]  有虔誠的宗教外衣
[00:25:26.640 --> 00:25:29.640]  就是缺乏了簡單的信教信復
[00:25:29.640 --> 00:25:32.640]  信從上帝
[00:25:32.640 --> 00:25:35.640]  從耶穌到律法師的責備
[00:25:35.640 --> 00:25:37.640]  就是他們徒有知識
[00:25:37.640 --> 00:25:40.640]  卻反而妨礙了別人
[00:25:40.640 --> 00:25:43.640]  真正與上帝連結
[00:25:43.640 --> 00:25:47.640]  今天我們基督徒也有一條約時
[00:25:47.640 --> 00:25:50.640]  是通往天國的約時
[00:25:50.640 --> 00:25:53.640]  我們是不是願意向別人傳廣福音
[00:25:53.640 --> 00:25:55.640]  使人得福呢
[00:25:55.640 --> 00:25:58.640]  我們有沒有以好的行為
[00:25:58.640 --> 00:26:00.640]  為主耶穌發光
[00:26:00.640 --> 00:26:03.640]  帶領人進入天國呢
[00:26:03.640 --> 00:26:06.640]  假如我們一方面讓人知道自己是基督徒
[00:26:06.640 --> 00:26:09.640]  另一方面就沒有基督徒的好見證
[00:26:09.640 --> 00:26:12.640]  以致人家看到我們的行為
[00:26:12.640 --> 00:26:14.640]  怎麼信耶穌呢
[00:26:14.640 --> 00:26:15.640]  你看看他
[00:26:15.640 --> 00:26:18.640]  你看見他就不可以信耶穌了
[00:26:18.640 --> 00:26:21.640]  死定了
[00:26:21.640 --> 00:26:24.640]  那我們就會犯了什麼
[00:26:24.640 --> 00:26:26.640]  拿著約時自己不進去
[00:26:26.640 --> 00:26:29.640]  也妨礙別人進去的罪
[00:26:29.640 --> 00:26:32.640]  求上帝幫助我們
[00:26:32.640 --> 00:26:37.640]  使我們成為引領別人進入天國的響道
[00:26:37.640 --> 00:26:40.640]  而不是妨礙別人的半角石
[00:26:40.640 --> 00:26:43.640]  讓我們一起祈禱
[00:26:43.640 --> 00:26:47.640]  主耶穌感謝祢將天國帶到人間
[00:26:47.640 --> 00:26:50.640]  祢也向我們啟示了真理
[00:26:50.640 --> 00:26:53.640]  求祢幫助我們時常檢查自己的內心
[00:26:53.640 --> 00:26:57.640]  使我們每天都以主耶穌基督的心為心
[00:26:57.640 --> 00:27:00.640]  走在公義的道路上
[00:27:00.640 --> 00:27:02.640]  關心天國的事
[00:27:02.640 --> 00:27:05.640]  更加關心那些未認識祢的人
[00:27:05.640 --> 00:27:07.640]  幫助他們認識祢
[00:27:07.640 --> 00:27:09.640]  成為天國的子民
[00:27:09.640 --> 00:27:11.640]  從耶穌基督的名義祈禱
[00:27:11.640 --> 00:27:12.640]  阿彌陀佛
