
[00:00:00.000 --> 00:00:04.000]  讓我們開始之前,我們先一同的禱告
[00:21:20.000 --> 00:21:22.000]  去解釋聖經的態度
[00:21:22.000 --> 00:21:26.000]  其實是有著天與地的分別
[00:21:26.000 --> 00:21:28.000]  賈先知和賈教師
[00:21:28.000 --> 00:21:32.000]  是如何去解釋經上的預言呢
[00:21:32.000 --> 00:21:35.000]  其實四個字已經說完了
[00:21:35.000 --> 00:21:36.000]  經文有說
[00:21:36.000 --> 00:21:41.000]  就是「隨意解說」
[00:21:41.000 --> 00:21:42.000]  「隨意解說」就是說
[00:21:42.000 --> 00:21:44.000]  他是用自己的方法
[00:21:44.000 --> 00:21:46.000]  用自己的理解
[00:21:46.000 --> 00:21:49.000]  去解釋經上各樣的預言
[00:21:49.000 --> 00:21:53.000]  去支持他的想法和主張
[00:21:53.000 --> 00:21:55.000]  甚至去到一個地步
[00:21:55.000 --> 00:21:59.000]  連神的選民也有機會受到迷惑
[00:21:59.000 --> 00:22:01.000]  離開主的道
[00:22:01.000 --> 00:22:02.000]  因此彼得在這裡
[00:22:02.000 --> 00:22:04.000]  他重申一次
[00:22:04.000 --> 00:22:06.000]  聖經的可靠性
[00:22:06.000 --> 00:22:10.000]  和聖經的權威性
[00:22:10.000 --> 00:22:11.000]  弟兄姊妹
[00:22:11.000 --> 00:22:15.000]  我想大家都去理解一件事
[00:22:15.000 --> 00:22:19.000]  不要以為隨處解說聖經的預言
[00:22:19.000 --> 00:22:23.000]  以及賈先知和賈教師的威脅
[00:22:23.000 --> 00:22:25.000]  是離我們很遠的一件事
[00:22:25.000 --> 00:22:28.000]  其實就在今時今刻
[00:22:28.000 --> 00:22:29.000]  隨時隨地
[00:22:29.000 --> 00:22:35.000]  這件事都是在我們身邊發生
[00:22:35.000 --> 00:22:37.000]  上年大約在這個時間
[00:22:37.000 --> 00:22:38.000]  基督教圈裡
[00:22:38.000 --> 00:22:41.000]  發生了一件令人很震驚的事
[00:22:41.000 --> 00:22:45.000]  就是牧者改信全能神的教派
[00:22:45.000 --> 00:22:47.000]  如果你說不知道全能神是甚麼
[00:22:47.000 --> 00:22:49.000]  東方閃電應該是你聽過的
[00:22:49.000 --> 00:22:51.000]  東方閃電是甚麼?
[00:22:51.000 --> 00:22:54.000]  是異端的其中一個
[00:22:54.000 --> 00:22:59.000]  這個牧師不單止自己改信了全能神教
[00:22:59.000 --> 00:23:03.000]  他甚至帶同教會裡的弟兄姊妹
[00:23:03.000 --> 00:23:06.000]  去到全能神教的賢經班
[00:23:06.000 --> 00:23:08.000]  然後帶同這班弟兄姊妹
[00:23:08.000 --> 00:23:13.000]  去到相信這個教派
[00:23:13.000 --> 00:23:14.000]  有關這個牧師
[00:23:14.000 --> 00:23:18.000]  究竟怎樣和全能神教派的人去接觸
[00:23:18.000 --> 00:23:20.000]  以及他基於甚麼理由
[00:23:20.000 --> 00:23:23.000]  去到相信了全能神教
[00:23:23.000 --> 00:23:27.000]  今天我在這裡不會花時間去說
[00:23:27.000 --> 00:23:28.000]  如果你有興趣
[00:23:28.000 --> 00:23:32.000]  其實你可以上互聯網去搜尋有關的資料
[00:23:32.000 --> 00:23:35.000]  那裡有很詳盡的敘述
[00:23:35.000 --> 00:23:41.000]  但是從牧師去到改信全能神教的時候
[00:23:41.000 --> 00:23:45.000]  這件事給我有三個很深刻的反省
[00:23:45.000 --> 00:23:50.000]  第一個反省是警醒
[00:23:50.000 --> 00:23:54.000]  假教師和異端的影響其實無處不在
[00:23:54.000 --> 00:23:57.000]  當然如果你走過各大地鐵站
[00:23:57.000 --> 00:23:59.000]  火車站
[00:23:59.000 --> 00:24:01.000]  或者走過郵政局
[00:24:01.000 --> 00:24:03.000]  我們這裡附近
[00:24:03.000 --> 00:24:06.000]  會見到有很多不同種類
[00:24:06.000 --> 00:24:10.000]  形形色色的宣傳單位在當中
[00:24:10.000 --> 00:24:15.000]  他們的影響是無處不在
[00:24:15.000 --> 00:24:20.000]  你和我都不會知道何時遇上他們
[00:24:20.000 --> 00:24:22.000]  其實看回牧師
[00:24:22.000 --> 00:24:25.000]  他為甚麼會遇上這班人
[00:24:25.000 --> 00:24:30.000]  其實就是去探望他一個前教會的會友
[00:24:30.000 --> 00:24:33.000]  在他家中接觸了
[00:24:33.000 --> 00:24:35.000]  然後發生了之後的事
[00:24:35.000 --> 00:24:38.000]  所以我想讓大家知道一件事
[00:24:38.000 --> 00:24:42.000]  我們要留心身邊有這些威脅
[00:24:42.000 --> 00:24:48.000]  千萬不要覺得這件事和我毫無關係
[00:24:48.000 --> 00:24:50.000]  要留心 要警醒
[00:24:50.000 --> 00:24:52.000]  第二個反省是甚麼呢
[00:24:52.000 --> 00:24:54.000]  是明辨
[00:24:54.000 --> 00:24:59.000]  對於別人和我們分享他自己對聖經的理解
[00:24:59.000 --> 00:25:01.000]  對經常預言的理解
[00:25:01.000 --> 00:25:03.000]  我希望我們抱有一個
[00:25:03.000 --> 00:25:07.000]  批判思考的態度
[00:25:07.000 --> 00:25:08.000]  即是說
[00:25:08.000 --> 00:25:10.000]  不是人說甚麼
[00:25:10.000 --> 00:25:11.000]  你就甚麼
[00:25:11.000 --> 00:25:15.000]  你就完全去到相信
[00:25:15.000 --> 00:25:18.000]  完全去到接受
[00:25:18.000 --> 00:25:24.000]  我們需要有一個神思明辨的態度
[00:25:24.000 --> 00:25:26.000]  我在想
[00:25:26.000 --> 00:25:30.000]  那班跟著那個牧者去參加
[00:25:30.000 --> 00:25:32.000]  那些言經班的弟兄姊妹
[00:25:32.000 --> 00:25:35.000]  他會不會就是很單純
[00:25:35.000 --> 00:25:39.000]  去到相信牧者說的一切的話
[00:25:39.000 --> 00:25:42.000]  然後沒有經過自己的腦去思考
[00:25:42.000 --> 00:25:44.000]  分辨當中的真偽
[00:25:44.000 --> 00:25:48.000]  然後就有這樣的事情發生
[00:25:48.000 --> 00:25:52.000]  我相信對聖經那種神思明辨的態度
[00:25:52.000 --> 00:25:57.000]  是我們每一個信徒都應該有的責任
[00:25:57.000 --> 00:26:03.000]  所以要用腦去分辨清楚
[00:26:03.000 --> 00:26:06.000]  第三個反省是甚麼呢
[00:26:06.000 --> 00:26:08.000]  是認識
[00:26:08.000 --> 00:26:11.000]  我們要去到分辨別人的教導
[00:26:11.000 --> 00:26:14.000]  和聖經一貫的主張是否一致的時候
[00:26:14.000 --> 00:26:16.000]  我們必須要熟悉聖經
[00:26:16.000 --> 00:26:18.000]  但整本聖經那麼大
[00:26:18.000 --> 00:26:19.000]  你會問一個問題
[00:26:19.000 --> 00:26:21.000]  那我應該知道甚麼呢
[00:26:21.000 --> 00:26:22.000]  其實每個星期
[00:26:22.000 --> 00:26:26.000]  大家都會有機會去背誦使徒信經
[00:26:26.000 --> 00:26:28.000]  大家懂不懂背
[00:26:28.000 --> 00:26:29.000]  懂背就好了
[00:26:29.000 --> 00:26:33.000]  不懂背就快點去背
[00:26:33.000 --> 00:26:35.000]  使徒信經的出現
[00:26:35.000 --> 00:26:38.000]  是當時很多年之前
[00:26:38.000 --> 00:26:42.000]  基督教都遇到假先知假教派
[00:26:42.000 --> 00:26:45.000]  異端各樣的攻擊
[00:26:45.000 --> 00:26:47.000]  一班基督教的先賢先輩
[00:26:47.000 --> 00:26:51.000]  將一些信念、一些很重要的價值觀
[00:26:51.000 --> 00:26:53.000]  以信條的形式
[00:26:53.000 --> 00:26:55.000]  寫下成為使徒信經
[00:26:55.000 --> 00:26:57.000]  於是我們很簡單
[00:26:57.000 --> 00:27:00.000]  你不懂得對方的說法
[00:27:00.000 --> 00:27:02.000]  是否合乎聖經的教導
[00:27:02.000 --> 00:27:07.000]  你就去和你所背誦的使徒信經
[00:27:07.000 --> 00:27:09.000]  去做一個對比
[00:27:09.000 --> 00:27:10.000]  使徒信經第一句是甚麼
[00:27:10.000 --> 00:27:13.000]  我信上帝全能的父
[00:27:13.000 --> 00:27:14.000]  創造天地的主
[00:27:14.000 --> 00:27:16.000]  我信耶穌基督
[00:27:16.000 --> 00:27:18.000]  上帝的獨生子
[00:27:18.000 --> 00:27:19.000]  好了,讀到這裏
[00:27:19.000 --> 00:27:22.000]  如果他說耶穌不是神的兒子
[00:27:22.000 --> 00:27:26.000]  那你就要開始醒目了
[00:27:26.000 --> 00:27:29.000]  要知道他所說的有出入的時候
[00:27:29.000 --> 00:27:31.000]  要留心他們的話
[00:27:31.000 --> 00:27:36.000]  這是我給大家的一個工具
[00:27:36.000 --> 00:27:38.000]  也是很好用的工具
[00:27:38.000 --> 00:27:41.000]  去分辨他所說的話
[00:27:41.000 --> 00:27:44.000]  是否合乎聖經
[00:27:44.000 --> 00:27:46.000]  最後一件事
[00:27:46.000 --> 00:27:47.000]  假教師對我們的威脅
[00:27:47.000 --> 00:27:48.000]  其實我剛才所說
[00:27:48.000 --> 00:27:50.000]  是無處不在
[00:27:50.000 --> 00:27:51.000]  這是事實
[00:27:51.000 --> 00:27:57.000]  但我亦希望大家不要太害怕
[00:27:57.000 --> 00:27:59.000]  如果我們再看書卷
[00:27:59.000 --> 00:28:02.000]  再看後書二章的開頭
[00:28:02.000 --> 00:28:04.000]  整個二章都說了很多
[00:28:04.000 --> 00:28:07.000]  假教師假學說興起
[00:28:07.000 --> 00:28:08.000]  去到一個地步
[00:28:08.000 --> 00:28:09.000]  其實你看完
[00:28:09.000 --> 00:28:10.000]  你想清楚一點
[00:28:10.000 --> 00:28:12.000]  都害怕的情況
[00:28:12.000 --> 00:28:13.000]  但在第九節
[00:28:13.000 --> 00:28:15.000]  他給了一句很安慰我們的說話
[00:28:15.000 --> 00:28:20.000]  他說神會答救屬乎他的人
[00:28:20.000 --> 00:28:24.000]  所以我們盡我們的能力去做好
[00:28:24.000 --> 00:28:28.000]  亦相信一個上帝的保守
[00:28:28.000 --> 00:28:29.000]  他是信實的
[00:28:29.000 --> 00:28:33.000]  他會答救凡屬乎他的人
[00:28:33.000 --> 00:28:35.000]  所以第三個我們有的提醒
[00:28:35.000 --> 00:28:38.000]  就是認知假教師對我們的威脅
[00:28:38.000 --> 00:28:42.000]  和學習怎樣去應對他們
[00:28:42.000 --> 00:28:45.000]  我重複今天所說的三件事
[00:28:45.000 --> 00:28:46.000]  第一件事
[00:28:46.000 --> 00:28:51.000]  我們要與主緊密的結連
[00:28:51.000 --> 00:28:52.000]  第二件事
[00:28:52.000 --> 00:28:54.000]  我們要學的就是
[00:28:54.000 --> 00:28:58.000]  堅持去研讀神的話語
[00:28:58.000 --> 00:28:59.000]  第三件事
[00:28:59.000 --> 00:29:03.000]  就是認知假教師假先知對我們的威脅
[00:29:03.000 --> 00:29:08.000]  並且去學習怎樣應對他們
[00:29:08.000 --> 00:29:14.000]  在這個時候我們一起低頭去禱告
[00:29:14.000 --> 00:29:16.000]  曾下巴父多謝你
[00:29:16.000 --> 00:29:19.000]  因為你致下你自己的聖經
[00:29:19.000 --> 00:29:23.000]  你的聖經是我們地上的明燈
[00:29:23.000 --> 00:29:26.000]  是我們盼望你再來之前
[00:29:26.000 --> 00:29:27.000]  我們行事為人
[00:29:27.000 --> 00:29:30.000]  一個很重要很重要的原則
[00:29:30.000 --> 00:29:31.000]  既然是這麼重要的
[00:29:31.000 --> 00:29:34.000]  你讓我們有那份動力
[00:29:34.000 --> 00:29:39.000]  花時間去研讀在聖經的話語上
[00:29:39.000 --> 00:29:42.000]  主人遇到一些不明白的地方
[00:29:42.000 --> 00:29:45.000]  求聖靈你去引導我們去理解
[00:29:45.000 --> 00:29:48.000]  求主你保守贖回你的人
[00:29:48.000 --> 00:29:51.000]  保守他們的信心
[00:29:51.000 --> 00:29:53.000]  保守他們的愛心
[00:29:53.000 --> 00:29:55.000]  保守他們的個人事情
[00:29:55.000 --> 00:29:58.000]  直到他們去見你的時候
[00:29:58.000 --> 00:29:59.000]  是蒙你所稱讚
[00:29:59.000 --> 00:30:02.000]  是蒙你所閱立
[00:30:02.000 --> 00:30:04.000]  並且主人在地上的日子
[00:30:04.000 --> 00:30:05.000]  讓我們的行事
[00:30:05.000 --> 00:30:06.000]  我們的為人
[00:30:06.000 --> 00:30:10.000]  能夠與救恩相稱
[00:30:10.000 --> 00:30:12.000]  能夠帶出一份感染力
[00:30:12.000 --> 00:30:13.000]  生命力
[00:30:13.000 --> 00:30:17.000]  讓人聽到我們分享
[00:30:17.000 --> 00:30:20.000]  你在我們身上的工作的時候
[00:30:20.000 --> 00:30:23.000]  會很自然的將榮耀歸給你
[00:30:23.000 --> 00:30:26.000]  會將當得的重贊歸給你
[00:30:26.000 --> 00:30:27.000]  對未信的人
[00:30:27.000 --> 00:30:30.000]  他會產生莫大的興趣
[00:30:30.000 --> 00:30:34.000]  去認識你這位獨一的真神
[00:30:34.000 --> 00:30:38.000]  願你自己繼續在我們生命當中工作
[00:30:38.000 --> 00:30:39.000]  聽我們的禱告
[00:30:39.000 --> 00:30:41.000]  奉耶穌名求
[00:30:41.000 --> 00:30:42.000]  Amen
