
[00:00:00.000 --> 00:00:02.240]  今年我們教會的主題是
[00:18:04.000 --> 00:18:06.100]  在問他什麼問題呢?
[00:18:06.100 --> 00:18:11.300]  問他說你過去曾經講過彼此相愛的信息嗎?
[00:18:11.300 --> 00:18:13.800]  他說有啊,講過很多
[00:18:13.800 --> 00:18:14.800]  聖靈就問他說
[00:18:14.800 --> 00:18:17.000]  你講完之後,惠仲有跟著去做嗎?
[00:18:17.000 --> 00:18:19.200]  沒有啊,沒做
[00:18:19.200 --> 00:18:20.400]  聖靈就問他說
[00:18:20.400 --> 00:18:23.200]  那你覺得今天你講完這邊信息
[00:18:23.200 --> 00:18:24.800]  惠仲就會遵守這信息嗎?
[00:18:24.800 --> 00:18:28.000]  他說也不會啊
[00:18:28.000 --> 00:18:30.500]  也不會去做
[00:18:30.500 --> 00:18:33.500]  忽然間在他裡面
[00:18:33.500 --> 00:18:37.200]  就有一種極深的厭惡感對這件事情
[00:18:37.200 --> 00:18:39.200]  他不知道該怎麼辦
[00:18:39.200 --> 00:18:42.000]  所以他在台上就對惠仲說
[00:18:42.000 --> 00:18:42.700]  弟兄姊妹
[00:18:42.700 --> 00:18:46.800]  今天我要講的信息就是要彼此相愛
[00:18:46.800 --> 00:18:48.800]  講完他就坐下來了
[00:18:48.800 --> 00:18:50.300]  台下一片騷動
[00:18:50.300 --> 00:18:51.700]  怎麼回事啊,節目是怎麼回事情
[00:18:51.700 --> 00:18:54.200]  發什麼神經怎麼坐下來了
[00:18:54.200 --> 00:18:57.100]  他看下面惠仲都好像很亂
[00:18:57.100 --> 00:18:58.500]  他就站起來再一次說
[00:18:58.500 --> 00:18:59.200]  弟兄姊妹
[00:18:59.200 --> 00:19:02.000]  今天我要講的信息是要彼此相愛
[00:19:02.000 --> 00:19:03.700]  他就坐下來了
[00:19:03.700 --> 00:19:04.800]  惠仲看來看去
[00:19:04.800 --> 00:19:05.800]  是不是師伯要上來
[00:19:05.800 --> 00:19:07.200]  是誰應該上來,誰沒上來
[00:19:07.200 --> 00:19:09.700]  看來看去大家找來找去
[00:19:09.700 --> 00:19:11.400]  他又站在台上再說一遍
[00:19:11.400 --> 00:19:11.800]  弟兄姊妹
[00:19:11.800 --> 00:19:16.500]  今天我要講的信息是要彼此相愛
[00:19:16.500 --> 00:19:20.000]  忽然間惠仲有一個弟兄站起來
[00:19:20.000 --> 00:19:22.100]  我知道牧師要講什麼了
[00:19:22.100 --> 00:19:22.900]  牧師心裡想
[00:19:22.900 --> 00:19:24.400]  騙人,連我自己都不知道要講什麼
[00:19:24.400 --> 00:19:26.500]  你怎麼知道要講什麼
[00:19:26.500 --> 00:19:28.900]  那時候我知道牧師想講什麼了
[00:19:28.900 --> 00:19:31.400]  他就開始在惠仲上一個個去問
[00:19:31.400 --> 00:19:32.900]  你今天有什麼需要嗎
[00:19:32.900 --> 00:19:34.700]  弟兄姊妹沒什麼需要
[00:19:34.700 --> 00:19:35.300]  第二人他又問
[00:19:35.300 --> 00:19:36.200]  你有什麼需要嗎
[00:19:36.200 --> 00:19:37.300]  沒什麼需要
[00:19:37.300 --> 00:19:37.900]  到第三人
[00:19:37.900 --> 00:19:39.100]  你有什麼需要嗎今天
[00:19:39.100 --> 00:19:42.100]  Oh yeah, actually我是有點需要
[00:19:42.100 --> 00:19:44.200]  因為我是從外地來的
[00:19:44.200 --> 00:19:48.500]  本來今天來就想聽你們牧師講道
[00:19:48.500 --> 00:19:50.900]  那在準備來的時候
[00:19:50.900 --> 00:19:51.800]  有一個朋友
[00:19:51.800 --> 00:19:53.700]  他很想聽這個牧師講道
[00:19:53.700 --> 00:19:55.200]  可不可以跟我一起來
[00:19:55.200 --> 00:19:58.700]  但我只有錢買來回車票一張
[00:19:58.700 --> 00:20:00.600]  因為他來我只買了兩張單程
[00:20:00.600 --> 00:20:02.900]  現在我沒有錢回去了
[00:20:02.900 --> 00:20:04.400]  我們還需要四十塊錢
[00:20:04.400 --> 00:20:06.900]  讓我能夠買個回程車票
[00:20:06.900 --> 00:20:07.900]  所以弟兄聽到這件事情
[00:20:07.900 --> 00:20:09.900]  立刻從皮夾裡面拿出來
[00:20:09.900 --> 00:20:11.700]  掏出四十塊就給了他
[00:20:11.700 --> 00:20:14.500]  這個剛好可以讓你回家的車票
[00:20:14.500 --> 00:20:16.400]  惠仲忽然間都明白了
[00:20:16.400 --> 00:20:17.900]  大家就站起來
[00:20:17.900 --> 00:20:18.500]  就開始彼此
[00:20:18.500 --> 00:20:20.100]  你有什麼需要嗎
[00:20:20.100 --> 00:20:20.700]  大家彼此
[00:20:20.700 --> 00:20:22.400]  有人說我需要工作
[00:20:22.400 --> 00:20:23.800]  立刻有人跑出去打開電話
[00:20:23.800 --> 00:20:27.400]  兩分鐘回來說明天你去上班吧
[00:20:27.400 --> 00:20:29.900]  整個惠仲被翻轉起來
[00:20:29.900 --> 00:20:32.400]  從那個時候開始連續幾個禮拜
[00:20:32.400 --> 00:20:34.500]  牧師在台上根本就不能講道
[00:20:34.500 --> 00:20:37.000]  因為弟兄你們一個個上來做見證
[00:20:37.000 --> 00:20:38.600]  過去怎麼樣因著弟兄
[00:20:38.600 --> 00:20:41.100]  你們彼此相愛的見證緣故
[00:20:41.100 --> 00:20:43.000]  弟兄你們得到幫助
[00:20:43.000 --> 00:20:44.900]  後來一個多月之後
[00:20:44.900 --> 00:20:46.300]  這些惠仲們聚集在一起
[00:20:46.300 --> 00:20:47.900]  他們又把牧師叫到台上來
[00:20:47.900 --> 00:20:49.200]  牧師好了現在準備好了
[00:20:49.200 --> 00:20:51.000]  我們準備下一個信息了
[00:20:51.000 --> 00:20:52.800]  告訴我們該怎麼樣做吧
[00:20:52.800 --> 00:20:53.700]  準備好了
[00:20:53.700 --> 00:20:55.800]  我們剛剛一直彼此相愛
[00:20:55.800 --> 00:20:57.900]  現在下一個信息是什麼
[00:20:57.900 --> 00:20:59.600]  結果後來那個牧師做見證
[00:20:59.600 --> 00:21:01.200]  說自從那件事情以後
[00:21:01.200 --> 00:21:05.300]  他發現講道是壓力越來越大
[00:21:05.300 --> 00:21:06.600]  以前隨便亂講都無所謂
[00:21:06.600 --> 00:21:08.300]  因為下面反正沒人坐
[00:21:08.300 --> 00:21:10.200]  講完也沒人聽也沒人坐
[00:21:10.200 --> 00:21:12.900]  隨便亂講
[00:21:12.900 --> 00:21:15.000]  現在還不行
[00:21:15.000 --> 00:21:17.500]  現在你一講下面就要去做
[00:21:17.500 --> 00:21:18.400]  不要開玩笑
[00:21:18.400 --> 00:21:19.600]  不能隨便亂講
[00:21:19.600 --> 00:21:21.300]  要深深地禱告
[00:21:21.300 --> 00:21:24.200]  真的要崇尚領受神的話語
[00:21:24.200 --> 00:21:25.800]  阿根廷的大復興
[00:21:25.800 --> 00:21:28.700]  正是因為他們在教會當中
[00:21:28.700 --> 00:21:31.100]  先產生了一個新的文化
[00:21:31.100 --> 00:21:32.700]  弟兄姊妹
[00:21:32.700 --> 00:21:34.600]  從他們的生命當中
[00:21:34.600 --> 00:21:37.300]  活出了一個活潑的生命
[00:21:37.300 --> 00:21:43.100]  這個生命就帶來翻轉社區的能力
[00:21:43.100 --> 00:21:44.400]  所以第一個我們看見
[00:21:44.400 --> 00:21:45.600]  今天我們要影響世代
[00:21:45.600 --> 00:21:47.000]  一定要從我們開始
[00:21:47.000 --> 00:21:50.200]  活出活潑的信仰來
[00:21:50.200 --> 00:21:51.700]  第二件事情
[00:21:51.700 --> 00:21:55.500]  我們一定要活出卓越的人生
[00:21:55.500 --> 00:21:57.300]  什麼是卓越
[00:21:57.300 --> 00:22:01.300]  卓越就是發揮神所設計最好的你
[00:22:01.300 --> 00:22:02.800]  這就是卓越
[00:22:02.800 --> 00:22:07.300]  就發揮神所設計最好的你
[00:22:07.300 --> 00:22:07.600]  第二件事
[00:22:07.600 --> 00:22:10.000]  今天如果我們想影響世代的話
[00:22:10.000 --> 00:22:12.500]  我們就必須在我們所做的事情上
[00:22:12.500 --> 00:22:15.400]  一定要有卓越的表現
[00:22:15.400 --> 00:22:18.400]  林書豪之所以有影響力
[00:22:18.400 --> 00:22:20.900]  除了是因為他虔誠的信仰之外
[00:22:20.900 --> 00:22:22.000]  最主要的原因還是因為
[00:22:22.000 --> 00:22:24.200]  他在職場上有卓越的表現
[00:22:24.200 --> 00:22:25.800]  不是嗎
[00:22:25.800 --> 00:22:27.700]  你要知道這個世界
[00:22:27.700 --> 00:22:30.800]  絕對不會因為我們對神的熱愛
[00:22:30.800 --> 00:22:32.100]  而將榮耀歸給神
[00:22:32.100 --> 00:22:33.500]  不會
[00:22:33.500 --> 00:22:34.700]  但這個世界
[00:22:34.700 --> 00:22:37.200]  就會因為我們卓越的表現
[00:22:37.200 --> 00:22:39.700]  將榮耀歸給神
[00:22:39.700 --> 00:22:41.400]  所以今天在教會裡面
[00:22:41.400 --> 00:22:43.900]  我們一定要鼓勵我們的弟兄姊妹
[00:22:43.900 --> 00:22:48.500]  來發揮神所給我們每一個人的潛能
[00:22:48.500 --> 00:22:49.300]  弟兄姊妹你可知道
[00:22:49.300 --> 00:22:53.900]  今天神所能夠使用你的領域
[00:22:53.900 --> 00:22:57.400]  神所能夠使用你的限度
[00:22:57.400 --> 00:23:00.900]  是遠遠超過你現在坐在這裡
[00:23:00.900 --> 00:23:04.500]  你小小的腦袋所能夠想像的
[00:23:04.500 --> 00:23:05.400]  我再次說
[00:23:05.400 --> 00:23:08.600]  神所能夠使用你的領域跟限度
[00:23:08.600 --> 00:23:11.100]  遠超過你現在坐在裡
[00:23:11.100 --> 00:23:13.500]  能夠所自己能夠想像的
[00:23:13.500 --> 00:23:14.900]  神在我們生命當中
[00:23:14.900 --> 00:23:18.400]  給我們極大的潛能
[00:23:18.400 --> 00:23:20.900]  你知道每一次我看到師母的時候
[00:23:20.900 --> 00:23:22.900]  我現在每一次看到師母
[00:23:22.900 --> 00:23:24.200]  我都明白一件事情
[00:23:24.200 --> 00:23:26.200]  神在我們每一個人身上
[00:23:26.200 --> 00:23:29.000]  都有極大的潛能在哪裡
[00:23:29.000 --> 00:23:30.800]  以前說真的
[00:23:30.800 --> 00:23:33.000]  你還記得師母是連email
[00:23:33.000 --> 00:23:33.800]  她都不看的
[00:23:33.800 --> 00:23:35.300]  也不用
[00:23:35.300 --> 00:23:37.100]  如果你send email給她
[00:23:37.100 --> 00:23:38.900]  還會被她罵一頓
[00:23:38.900 --> 00:23:40.400]  明明知道我不用email
[00:23:40.400 --> 00:23:43.200]  你現在還用email給我
[00:23:43.200 --> 00:23:44.800]  以前你想到師母
[00:23:44.800 --> 00:23:48.700]  絕對不會把她跟電腦聯想在一起的
[00:23:48.700 --> 00:23:51.000]  但現在只要你看到她
[00:23:51.000 --> 00:23:54.200]  她一定在電腦上
[00:23:54.200 --> 00:23:56.000]  光憑著
[00:23:56.000 --> 00:23:57.900]  她當時怎麼樣
[00:23:57.900 --> 00:24:00.200]  為了貝恩侍奉中心的
[00:24:00.200 --> 00:24:02.700]  這個brochure的設計
[00:24:02.700 --> 00:24:07.100]  她毅然決然從PC轉到Apple
[00:24:07.100 --> 00:24:08.600]  我就佩服得五體投地
[00:24:08.600 --> 00:24:11.200]  我告訴你
[00:24:11.200 --> 00:24:15.100]  我到現在想從PC換成Apple還換不成
[00:24:15.100 --> 00:24:15.800]  不是買不起
[00:24:15.800 --> 00:24:17.900]  而是太難用了
[00:24:17.900 --> 00:24:19.800]  沒辦法
[00:24:19.800 --> 00:24:23.200]  我們家四個人四個laptop
[00:24:23.200 --> 00:24:24.300]  三個都是Apple
[00:24:24.300 --> 00:24:26.400]  只有我還是在小小的PC上
[00:24:26.400 --> 00:24:28.700]  在那裡搞來搞去
[00:24:28.700 --> 00:24:30.800]  不但我們看見她換成Apple
[00:24:30.800 --> 00:24:33.400]  而且現在所有radio program
[00:24:33.400 --> 00:24:36.200]  她都在自己的電腦上剪接
[00:24:36.200 --> 00:24:37.400]  每次我看到她
[00:24:37.400 --> 00:24:40.800]  我都不得不向她一鞠躬
[00:24:40.800 --> 00:24:43.900]  以前怎麼想都是不可能
[00:24:43.900 --> 00:24:47.700]  現在她自己成為一個電腦專家了
[00:24:47.700 --> 00:24:49.000]  我從她的身上
[00:24:49.000 --> 00:24:50.700]  我真的看見一件事情
[00:24:50.700 --> 00:24:53.200]  你可知道神在創造我們的時候
[00:24:53.200 --> 00:24:54.500]  的確在我們生命中
[00:24:54.500 --> 00:24:57.900]  放下極大的潛能在我們裡面嗎
[00:24:57.900 --> 00:25:00.400]  我們今天一定要重新來恢復
[00:25:00.400 --> 00:25:02.200]  神所創造我們那個
[00:25:02.200 --> 00:25:05.400]  榮美的形象
[00:25:05.400 --> 00:25:07.400]  這為什麼是剛才我們所讀的經文
[00:25:07.400 --> 00:25:08.200]  選的經文
[00:25:08.200 --> 00:25:09.700]  我們再把經文放出來
[00:25:09.700 --> 00:25:11.600]  以佛所說次上二十二節
[00:25:11.600 --> 00:25:13.000]  講到我們做一個基督徒
[00:25:13.000 --> 00:25:14.800]  我們常用這段經文
[00:25:14.800 --> 00:25:15.800]  講到做一個基督徒
[00:25:15.800 --> 00:25:17.400]  是要脫去我們的舊人
[00:25:17.400 --> 00:25:18.900]  這都明白
[00:25:18.900 --> 00:25:20.700]  脫去行為上的舊人
[00:25:20.700 --> 00:25:23.700]  而且要穿上新人
[00:25:23.700 --> 00:25:26.200]  但我要你注意在這二十四集講到
[00:25:26.200 --> 00:25:29.900]  新人是跟我們所想像的不大一樣的
[00:25:29.900 --> 00:25:31.900]  這裡所講的新人說
[00:25:31.900 --> 00:25:34.800]  要穿上新人是造的什麼
[00:25:34.800 --> 00:25:37.500]  神的形象造的
[00:25:37.500 --> 00:25:40.300]  有真理的仁義跟聖潔
[00:25:40.300 --> 00:25:43.300]  我就看見過去教會教導這個真理
[00:25:43.300 --> 00:25:44.900]  是一個很大的錯誤
[00:25:44.900 --> 00:25:47.500]  或者是一個很大的忽略
[00:25:47.500 --> 00:25:49.800]  我們只教導弟兄姐妹說
[00:25:49.800 --> 00:25:51.500]  脫去舊人的行為
[00:25:51.500 --> 00:25:52.600]  穿上新人
[00:25:52.600 --> 00:25:54.000]  我們告訴他這個新人
[00:25:54.000 --> 00:25:55.600]  是在基督裡的新生命
[00:25:55.600 --> 00:25:57.200]  我們只講到這裡而已
[00:25:57.200 --> 00:26:00.000]  我們只講到這是在基督裡的新生命而已
[00:26:00.000 --> 00:26:01.600]  卻沒有繼續講下去
[00:26:01.600 --> 00:26:04.000]  其實這裡的新人不只是新生命
[00:26:04.000 --> 00:26:05.400]  這裡的新人是講到
[00:26:05.400 --> 00:26:10.200]  神所創造我們原來的榮美的形象
[00:26:10.200 --> 00:26:12.200]  神在我們每一個人身上
[00:26:12.200 --> 00:26:15.000]  都有一個榮美的形象為我們預備
[00:26:15.000 --> 00:26:16.500]  神在創造我們的時候
[00:26:16.500 --> 00:26:19.400]  有一個獨特的特點在我們的生命當中
[00:26:19.400 --> 00:26:21.600]  神要叫我們活出這個新人
[00:26:21.600 --> 00:26:23.300]  這個新人不只是一個新生命
[00:26:23.300 --> 00:26:30.600]  而是要活出神所創造我們最原來的榮美的形象
[00:26:30.600 --> 00:26:32.500]  教會在這件事情上
[00:26:32.500 --> 00:26:34.800]  犯了一個很大的疏忽
[00:26:34.800 --> 00:26:37.400]  我們只是要弟兄姊妹領受新生命
[00:26:37.400 --> 00:26:43.900]  卻沒有教導弟兄姊妹要活出神所創造原來你的樣式跟潛能
[00:26:43.900 --> 00:26:46.500]  以至於今天教會在這個世界上
[00:26:46.500 --> 00:26:49.600]  失去了我們的卓越性
[00:26:49.600 --> 00:26:53.800]  我們在這個世界上失去了我們影響力
[00:26:53.800 --> 00:26:58.000]  最近神把一個新的名詞放在我心中
[00:26:58.000 --> 00:27:00.600]  可能你會覺得劉姆斯又來新花樣了
[00:27:00.600 --> 00:27:02.300]  那時候不是新花樣
[00:27:02.300 --> 00:27:07.700]  而是真的在我的裡面當我體會到神的新意的時候
[00:27:07.700 --> 00:27:12.800]  我發出來一個感嘆跟一個呼求
[00:27:12.800 --> 00:27:14.800]  這個呼求是什麼呢
[00:27:14.800 --> 00:27:22.200]  這個呼求是弟兄姊妹今天教會需要一個新的文藝復興運動
[00:27:22.200 --> 00:27:28.300]  過去的教會一直強調權威性的帶領
[00:27:28.300 --> 00:27:30.800]  權威性的領導
[00:27:30.800 --> 00:27:36.700]  以至於貶低了個人自由想像的價值
[00:27:36.700 --> 00:27:41.300]  抹煞了個人自由發揮的空間
[00:27:41.300 --> 00:27:45.300]  所以在歷史上文藝復興運動發生的時候
[00:27:45.300 --> 00:27:46.700]  為什麼
[00:27:46.700 --> 00:27:53.300]  文藝復興運動的發生就對當時教會一個反彈
[00:27:53.300 --> 00:27:57.200]  而今天教會我們需要覺醒起來
[00:27:57.200 --> 00:28:03.700]  我們要再一次來確認想像力是神所給人創意性的禮物
[00:28:03.700 --> 00:28:05.700]  當人的心遠離神的時候
[00:28:05.700 --> 00:28:09.000]  想像力固然會帶給人心的腐化
[00:28:09.000 --> 00:28:12.800]  但什麼時候當人的心跟神連結在一起的時候
[00:28:12.800 --> 00:28:16.200]  想像力就可以成為神夢想的搖籃
[00:28:16.200 --> 00:28:18.000]  我告訴你
[00:28:18.000 --> 00:28:20.500]  前兩天有位弟兄在問我一個問題
[00:28:20.500 --> 00:28:24.400]  姆斯我想要為神做大事
[00:28:24.400 --> 00:28:27.600]  我看著他我就對他說
[00:28:27.600 --> 00:28:31.000]  把你的想像力帶到神的面前來吧
[00:28:31.000 --> 00:28:34.900]  讓神的靈帶你一同來夢想吧
[00:28:34.900 --> 00:28:36.800]  凡事出於神
[00:28:36.800 --> 00:28:39.700]  神的熱心必要成就這事
[00:28:39.700 --> 00:28:40.700]  你們
[00:28:40.700 --> 00:28:43.300]  第二件我深深的相信一件事情
[00:28:43.300 --> 00:28:48.800]  教會應當是偉大的藝術家開始的地方
[00:28:48.800 --> 00:28:53.400]  教會應當是偉大的領袖培育的地方
[00:28:53.400 --> 00:28:55.800]  教會應當塑造一個環境
[00:28:55.800 --> 00:29:01.900]  是將來的思想家、藝術家、醫生、發明家所學習成長的地方
[00:29:01.900 --> 00:29:03.100]  你們
[00:29:03.100 --> 00:29:08.300]  這為什麼我說今天我們需要一個新的文藝復興運動
[00:29:08.300 --> 00:29:10.100]  是一個真正的
[00:29:10.100 --> 00:29:15.300]  恢復神所創造人榮美形象的運動
[00:29:15.300 --> 00:29:16.700]  你們
[00:29:16.700 --> 00:29:18.700]  就因為你們讓我鼓勵你
[00:29:18.700 --> 00:29:22.100]  無論今天你在人生哪一個階段
[00:29:22.100 --> 00:29:23.700]  你一定要知道
[00:29:23.700 --> 00:29:26.900]  神在你身上有一個極大的潛能
[00:29:26.900 --> 00:29:29.400]  是你還沒有發揮的
[00:29:29.400 --> 00:29:33.300]  永遠不要停留在現在安逸的環境裡面
[00:29:33.300 --> 00:29:34.000]  那我再次說
[00:29:34.000 --> 00:29:36.700]  無論你現在人生哪一個階段
[00:29:36.700 --> 00:29:38.000]  也許你已經退休了
[00:29:38.000 --> 00:29:39.800]  安逸了
[00:29:39.800 --> 00:29:43.700]  不要停留在你安逸的環境當中
[00:29:43.700 --> 00:29:46.300]  求神給你偉大的夢想
[00:29:46.300 --> 00:29:47.500]  你們
[00:29:47.500 --> 00:29:52.600]  跟你們朋友說求神給你偉大的夢想跟他說
[00:29:52.600 --> 00:29:56.500]  因為神命定要在你身上成就的事情
[00:29:56.500 --> 00:30:02.900]  是遠遠超過你現在坐在這裡所能想像的
[00:30:02.900 --> 00:30:05.400]  你們
[00:30:05.400 --> 00:30:09.800]  你們知道我常常在想像有一天生命會成為什麼樣子
[00:30:09.800 --> 00:30:12.000]  我在替你想像
[00:30:12.000 --> 00:30:14.700]  我在想像有一天你會變成什麼樣子
[00:30:14.700 --> 00:30:17.700]  我的夢想比你的夢想還大
[00:30:17.700 --> 00:30:20.000]  要擴張你的夢想
[00:30:20.000 --> 00:30:22.700]  我們的神是偉大奇妙的真神
[00:30:22.700 --> 00:30:23.900]  你們
[00:30:23.900 --> 00:30:26.700]  神在你身上
[00:30:26.700 --> 00:30:28.900]  有個得生的計畫
[00:30:28.900 --> 00:30:32.600]  神在你身上有極大的潛能
[00:30:32.600 --> 00:30:35.000]  還有帶你發揮的
[00:30:35.000 --> 00:30:38.100]  活出卓越
[00:30:38.100 --> 00:30:41.200]  這是生命和應當有的
[00:30:41.200 --> 00:30:44.700]  生命和應當是個活出卓越的地方
[00:30:44.700 --> 00:30:48.700]  生命和應當建立一個活出卓越的文化
[00:30:48.700 --> 00:30:50.200]  你們
[00:30:50.200 --> 00:30:52.900]  今天讓我再一次說影響世代
[00:30:52.900 --> 00:30:56.300]  一定要創造新文化
[00:30:56.300 --> 00:30:57.700]  你若是沒有創造新文化
[00:30:57.700 --> 00:31:00.900]  你不用想影響世代
[00:31:00.900 --> 00:31:03.300]  這必須從我們開始
[00:31:03.300 --> 00:31:06.500]  這必須從教會開始
[00:31:06.500 --> 00:31:09.100]  今年弟兄特會我們的主題是
[00:31:09.100 --> 00:31:12.500]  面對新時代的挑戰跟更新
[00:31:12.500 --> 00:31:15.900]  其實我們就要針對文化這個領域來講
[00:31:15.900 --> 00:31:17.800]  所以鼓勵在我們中間弟兄你有興趣來參與
[00:31:17.800 --> 00:31:20.200]  我們一起來思想來探討
[00:31:20.200 --> 00:31:21.600]  在未來的日子裡面
[00:31:21.600 --> 00:31:24.300]  我們怎麼樣能夠創造新的文化
[00:31:24.300 --> 00:31:25.200]  從我們開始
[00:31:25.200 --> 00:31:28.600]  從教會開始來影響世代
[00:31:28.600 --> 00:31:29.800]  所以弟兄們不要忘記
[00:31:29.800 --> 00:31:31.300]  三會趕快出去報名
[00:31:31.300 --> 00:31:32.600]  你們
[00:31:32.600 --> 00:31:34.400]  這對整個教會來講
[00:31:34.400 --> 00:31:38.700]  的確是一條向來沒走過
[00:31:38.700 --> 00:31:41.100]  又是一條新的道路
[00:31:41.100 --> 00:31:42.600]  可是我深深的相信
[00:31:42.600 --> 00:31:45.100]  什麼時候當我們抓住神的心意
[00:31:45.100 --> 00:31:47.800]  憑信心勇敢向前的時候
[00:31:47.800 --> 00:31:49.700]  神能夠帶領整個教會
[00:31:49.700 --> 00:31:53.300]  再次進入一個新的屬靈領域裡面
[00:31:53.300 --> 00:31:54.300]  你們
[00:31:54.300 --> 00:31:56.100]  讓我們同心禱告
[00:31:56.100 --> 00:31:57.600]  同心向前行
[00:31:57.600 --> 00:31:59.500]  我們一起禱告
[00:31:59.500 --> 00:32:00.500]  親愛的我們再次來到這邊
[00:32:00.500 --> 00:32:01.800]  獻上我們的感謝與讚美
[00:32:01.800 --> 00:32:03.000]  謝謝你
[00:32:03.000 --> 00:32:05.200]  看見你過去一直帶領這個教會
[00:32:05.200 --> 00:32:07.800]  直到我們走到今天的這一步
[00:32:07.800 --> 00:32:08.900]  我們回頭看
[00:32:08.900 --> 00:32:10.000]  真的看見主
[00:32:10.000 --> 00:32:13.500]  你的手一步步在引導我們
[00:32:13.500 --> 00:32:15.600]  求你繼續引導我們
[00:32:15.600 --> 00:32:18.700]  當我們進入這樣一個新的世代的時候
[00:32:18.700 --> 00:32:19.900]  讓我們真的看見
[00:32:19.900 --> 00:32:21.400]  你給我們的使命
[00:32:21.400 --> 00:32:24.000]  就是要一個影響世代的使命
[00:32:24.000 --> 00:32:25.700]  給我們這樣的勇氣
[00:32:25.700 --> 00:32:29.000]  在生活當中活出一個新的文化來
[00:32:29.000 --> 00:32:31.100]  活出那活潑的信仰
[00:32:31.100 --> 00:32:33.400]  活出那卓越的人生
[00:32:33.400 --> 00:32:36.900]  當我們真的活出這樣新的生活方式的時候
[00:32:36.900 --> 00:32:38.900]  自然而然我們看見
[00:32:38.900 --> 00:32:42.100]  周圍的人群就被我們影響
[00:32:42.100 --> 00:32:43.300]  我們感謝你
[00:32:43.300 --> 00:32:44.700]  求你
[00:32:44.700 --> 00:32:45.900]  祝福這個教會
[00:32:45.900 --> 00:32:47.400]  使用這個教會
[00:32:47.400 --> 00:32:49.300]  在這樣一個世代裡面
[00:32:49.300 --> 00:32:51.100]  成為你榮美的見證
[00:32:51.100 --> 00:32:54.100]  感謝禱告奉耶穌得勝的名祈求
[00:32:54.100 --> 00:32:55.100]  Amen
