
[00:00:00.000 --> 00:00:06.800]  主持人:大英主持人,早晨,在今天就和各位分享這首詩篇,第八篇。
[00:21:28.200 --> 00:21:30.200]  什麼叫財德婦人,
[00:21:31.200 --> 00:21:33.200]  她還有多餘的時間,
[00:21:33.200 --> 00:21:37.200]  就可以去做一些周祭,
[00:21:37.200 --> 00:21:39.200]  做一些賣賣,
[00:21:39.200 --> 00:21:41.200]  做一些生意,
[00:21:41.200 --> 00:21:45.200]  財德的婦人是可以去到這樣的地步,
[00:21:45.200 --> 00:21:49.200]  神就是給人去到這樣的地步,
[00:21:49.200 --> 00:21:52.200]  而在這個人,
[00:21:52.200 --> 00:21:57.200]  去到這個榮美至極的位置,
[00:21:57.200 --> 00:21:59.200]  第九節是在這裡,
[00:22:00.200 --> 00:22:03.200]  第九節其實就好像詩歌的副歌一樣,
[00:22:03.200 --> 00:22:05.200]  耶和華,我們的主,
[00:22:05.200 --> 00:22:08.200]  你的名在全地何其美,
[00:22:08.200 --> 00:22:14.200]  就好像我講的最後的這一部分,
[00:22:14.200 --> 00:22:16.200]  都是最短的,
[00:22:16.200 --> 00:22:19.200]  我學她的,
[00:22:19.200 --> 00:22:21.200]  什麼什麼王,
[00:22:21.200 --> 00:22:23.200]  行臣的旨意,
[00:22:23.200 --> 00:22:26.200]  國中太平四十年,
[00:22:26.200 --> 00:22:28.200]  完,
[00:22:29.200 --> 00:22:30.200]  好的就不用講那麼多了,
[00:22:30.200 --> 00:22:33.200]  一講好就夠了,
[00:22:33.200 --> 00:22:35.200]  如果是我們講那些,
[00:22:35.200 --> 00:22:38.200]  有個人,
[00:22:38.200 --> 00:22:41.200]  譬如我女兒這樣走過來,
[00:22:41.200 --> 00:22:43.200]  問我爸爸今天漂亮嗎,
[00:22:43.200 --> 00:22:45.200]  我說漂亮,
[00:22:45.200 --> 00:22:47.200]  就好了,千萬不要再講其他東西了,
[00:22:47.200 --> 00:22:50.200]  跟著說你這件衣服配得不錯,
[00:22:50.200 --> 00:22:52.200]  你的鞋子也挺好,
[00:22:52.200 --> 00:22:55.200]  跟著你的頭髮也撿得不錯,
[00:22:55.200 --> 00:22:58.200]  挺好,不錯不錯,
[00:22:59.200 --> 00:23:00.200]  講來講去都講不到她的樣子,
[00:23:00.200 --> 00:23:02.200]  這樣她就生氣了,
[00:23:02.200 --> 00:23:05.200]  這樣漂亮就漂亮了,
[00:23:05.200 --> 00:23:07.200]  這樣她就收貨了,
[00:23:07.200 --> 00:23:09.200]  弟兄們就懂得做了,
[00:23:09.200 --> 00:23:11.200]  下次不用那麼多形容了,
[00:23:11.200 --> 00:23:14.200]  我今天用了新的指甲油,
[00:23:14.200 --> 00:23:16.200]  為什麼不說一下呢,
[00:23:16.200 --> 00:23:18.200]  這樣就麻煩了,
[00:23:18.200 --> 00:23:21.200]  在這個美的裡面,
[00:23:21.200 --> 00:23:23.200]  美麗的美,
[00:23:23.200 --> 00:23:27.200]  有一個神學家叫做巴爾塔薩,
[00:23:28.200 --> 00:23:33.200]  提到美的境界,
[00:23:33.200 --> 00:23:36.200]  他說這個美,
[00:23:36.200 --> 00:23:40.200]  是屬於至高者超越的品性,
[00:23:40.200 --> 00:23:42.200]  超越的品性,
[00:23:42.200 --> 00:23:46.200]  其實在奧古斯丁的時候也有講到,
[00:23:46.200 --> 00:23:48.200]  那個至善至美,
[00:23:48.200 --> 00:23:51.200]  是在神的那裡才找得到,
[00:23:51.200 --> 00:23:54.200]  但是巴爾塔薩是什麼呢,
[00:23:54.200 --> 00:23:56.200]  他再提多一些東西,
[00:23:57.200 --> 00:23:59.200]  就是人必須看到基督,
[00:23:59.200 --> 00:24:03.200]  才能夠透過認識基督,
[00:24:03.200 --> 00:24:07.200]  把隱藏在神裡面的美,
[00:24:07.200 --> 00:24:09.200]  散發出來,
[00:24:09.200 --> 00:24:11.200]  就是我們這裡的每一個,
[00:24:11.200 --> 00:24:14.200]  當我們認識基督的時候,
[00:24:14.200 --> 00:24:16.200]  原來神的那個美,
[00:24:16.200 --> 00:24:19.200]  就是在那裡讓我們看得到,
[00:24:19.200 --> 00:24:24.200]  我們還沒有生育的時候,
[00:24:25.200 --> 00:24:27.200]  希伯來人看到那個美,
[00:24:27.200 --> 00:24:30.200]  只不過是透過記載去看得到,
[00:24:30.200 --> 00:24:34.200]  或者是透過天地創造萬物的裡面,
[00:24:34.200 --> 00:24:37.200]  或者是古人的傳承,
[00:24:37.200 --> 00:24:39.200]  說上帝怎樣做得好好,
[00:24:39.200 --> 00:24:41.200]  但是耶穌基督維度是怎樣,
[00:24:41.200 --> 00:24:44.200]  簡直是表現了出來,
[00:24:44.200 --> 00:24:46.200]  那個美,
[00:24:46.200 --> 00:24:48.200]  完全的美,
[00:24:48.200 --> 00:24:50.200]  就在那裡顯露出來,
[00:24:50.200 --> 00:24:52.200]  人算什麼,
[00:24:53.200 --> 00:24:56.200]  這一首詩篇雖然只有九節,
[00:24:56.200 --> 00:25:00.200]  但是只是講到他人生的經歷,
[00:25:00.200 --> 00:25:02.200]  一小部分,
[00:25:02.200 --> 00:25:05.200]  所以當我們去面對一些短詩的時候,
[00:25:05.200 --> 00:25:07.200]  就不要這麼快批判,
[00:25:07.200 --> 00:25:09.200]  這首詩歌怎樣怎樣怎樣,
[00:25:09.200 --> 00:25:11.200]  不夠,
[00:25:11.200 --> 00:25:13.200]  真氣怎樣怎樣怎樣,
[00:25:13.200 --> 00:25:15.200]  這裡只有九節,
[00:25:15.200 --> 00:25:18.200]  詩篇一百一十七篇只有兩節,
[00:25:19.200 --> 00:25:23.200]  不可以就這樣說一首詩歌,
[00:25:23.200 --> 00:25:26.200]  這裡不對那裡不對,
[00:25:26.200 --> 00:25:31.200]  所以當我們去到認識這首詩歌的時候,
[00:25:31.200 --> 00:25:33.200]  就會更加確切到,
[00:25:33.200 --> 00:25:35.200]  其實在詩歌裡面,
[00:25:35.200 --> 00:25:38.200]  這種藝術表達的方式,
[00:25:38.200 --> 00:25:41.200]  來豐富了我們的人生,
[00:25:41.200 --> 00:25:47.200]  我們作為一同去到這個天家裡面,
[00:25:48.200 --> 00:25:50.200]  去到走這個天國的道路,
[00:25:50.200 --> 00:25:53.200]  在天家沒有其他事情可以做,
[00:25:53.200 --> 00:25:55.200]  只有讚美,
[00:25:55.200 --> 00:25:57.200]  所以弟兄姊妹,
[00:25:57.200 --> 00:25:59.200]  由下一個禮拜開始,
[00:25:59.200 --> 00:26:02.200]  就是十點五十五分,
[00:26:02.200 --> 00:26:05.200]  或者五十分已經坐定在這裡預備,
[00:26:05.200 --> 00:26:07.200]  這個敬拜,
[00:26:07.200 --> 00:26:11.200]  因為那個只有在天家裡面,
[00:26:11.200 --> 00:26:14.200]  繼續存在的一個時刻,
[00:26:14.200 --> 00:26:16.200]  就是讚美,
[00:26:17.200 --> 00:26:20.200]  我們一同的侍奉的每一個,
[00:26:20.200 --> 00:26:23.200]  都去到嘗試去到學習,
[00:26:23.200 --> 00:26:26.200]  欣賞和密想,
[00:26:26.200 --> 00:26:31.200]  不要想著我們唱詩歌是拿來佔時間,
[00:26:31.200 --> 00:26:33.200]  等人,或者做一些娛樂,
[00:26:33.200 --> 00:26:35.200]  完全不是,
[00:26:35.200 --> 00:26:38.200]  那個是自己個人的一個想法,
[00:26:38.200 --> 00:26:40.200]  實質的存在,
[00:26:40.200 --> 00:26:44.200]  讓我們弟兄姊妹一同去到讚美我們的神,
[00:26:45.200 --> 00:26:50.200]  如果我們尤其是特別一些的音樂侍奉的,
[00:26:50.200 --> 00:26:52.200]  領師,指揮,詩琴那些,
[00:26:52.200 --> 00:26:57.200]  更加要體會到這種祭司先知的身份,
[00:26:57.200 --> 00:27:01.200]  因為師班在這裡傳遞上帝的訊息,
[00:27:01.200 --> 00:27:05.200]  青少年師班也好,教會師班也好,
[00:27:05.200 --> 00:27:07.200]  兒童師班也好,
[00:27:07.200 --> 00:27:09.200]  獻唱小組也好,
[00:27:09.200 --> 00:27:11.200]  甚至樂器也是,
[00:27:11.200 --> 00:27:14.200]  當我們有一個罪惡,
[00:27:15.200 --> 00:27:17.200]  甚至是煮飯的時候,
[00:27:17.200 --> 00:27:21.200]  我們也有音樂去到密想,
[00:27:21.200 --> 00:27:25.200]  也是將我們帶到神的面前,
[00:27:25.200 --> 00:27:27.200]  去到經歷祂,
[00:27:27.200 --> 00:27:29.200]  密想祂的大慈愛,
[00:27:29.200 --> 00:27:34.200]  所以當我們有這個復仕侍奉的時候,
[00:27:34.200 --> 00:27:37.200]  應該學習去到彼此的稱讚,
[00:27:37.200 --> 00:27:41.200]  特別一些音樂侍奉者,
[00:27:42.200 --> 00:27:45.200]  有時候說到祂也不在這裡侍奉,
[00:27:45.200 --> 00:27:47.200]  要小心一點,
[00:27:47.200 --> 00:27:49.200]  那個批判不在我們那裡,
[00:27:49.200 --> 00:27:51.200]  讓上帝來處理。
[00:27:51.200 --> 00:27:53.200]  有一個說話,
[00:27:53.200 --> 00:27:59.200]  就是那幾個字母拼在一起,
[00:27:59.200 --> 00:28:03.200]  每個字我們都很懂,
[00:28:03.200 --> 00:28:07.200]  但是拼在一起就不懂讀,
[00:28:08.200 --> 00:28:12.200]  這是一個德文的句子,
[00:28:12.200 --> 00:28:14.200]  中文就做不到這種神韻,
[00:28:14.200 --> 00:28:16.200]  但是德文就可以砌出來,
[00:28:16.200 --> 00:28:19.200]  Levon is Norbin,
[00:28:19.200 --> 00:28:22.200]  第一個Levon就是生命,
[00:28:22.200 --> 00:28:25.200]  Norbin就是讚美,
[00:28:25.200 --> 00:28:27.200]  生命就是讚美,
[00:28:27.200 --> 00:28:29.200]  生命就是讚美,
[00:28:29.200 --> 00:28:33.200]  讓我們都能夠將我們的生命,
[00:28:33.200 --> 00:28:36.200]  成為一首讚美的詩歌,
[00:28:37.200 --> 00:28:38.200]  讓我們去到彼此,
[00:28:38.200 --> 00:28:40.200]  去到讚美,
[00:28:40.200 --> 00:28:42.200]  因為對方是神所做,
[00:28:42.200 --> 00:28:47.200]  對方是神令他的樣子變成這樣,
[00:28:47.200 --> 00:28:50.200]  我們都去到,
[00:28:50.200 --> 00:28:56.200]  盼望這首詩歌能夠繼續幫助我們,
[00:28:56.200 --> 00:28:58.200]  去到親近神,敬拜神,
[00:28:58.200 --> 00:29:00.200]  讓我們一起禱告,
[00:29:00.200 --> 00:29:03.200]  親愛的天父,求你親自幫助我們,
[00:29:04.200 --> 00:29:08.200]  我們去到唱詩,彈琴或者領唱的時候,
[00:29:08.200 --> 00:29:12.200]  都能夠知道我們在讚美神你,
[00:29:12.200 --> 00:29:15.200]  不只是我在讚美主你,
[00:29:15.200 --> 00:29:18.200]  旁邊的人都在讚美主你,
[00:29:18.200 --> 00:29:20.200]  我們欣賞自己的歌聲,
[00:29:20.200 --> 00:29:25.200]  也同樣欣賞別人的歌聲和別人的生命,
[00:29:25.200 --> 00:29:29.200]  因為每一個生命都在讚美神你,
[00:29:29.200 --> 00:29:31.200]  求你幫助我們,
[00:29:32.200 --> 00:29:35.200]  人算什麼,但是神你卻很看重我們,
[00:29:35.200 --> 00:29:41.200]  求你繼續帶領我們去到行走讚美的生命,
[00:29:41.200 --> 00:29:43.200]  禱告你奉主耶穌基督的名字祈求,
