
[00:00:00.000 --> 00:00:07.000]  各位前輩如果你有聖經的話請你打開到創世紀第十八章
[00:17:51.000 --> 00:17:52.000]  祂在等候
[00:17:52.000 --> 00:17:55.000]  這就是彼得後書那邊所講的
[00:17:55.000 --> 00:17:57.000]  祂要人能夠悔改
[00:17:57.000 --> 00:18:00.000]  要人能夠得救
[00:18:00.000 --> 00:18:02.000]  神是從永遠到永遠的神
[00:18:02.000 --> 00:18:03.000]  祂在過去
[00:18:03.000 --> 00:18:05.000]  祂怎麼樣做這些事情
[00:18:05.000 --> 00:18:07.000]  在索多瑪跟阿摩拉的身上
[00:18:07.000 --> 00:18:09.000]  祂在過去怎麼樣接著洪水
[00:18:09.000 --> 00:18:11.000]  把所有的人統統毀滅掉
[00:18:11.000 --> 00:18:13.000]  只剩下挪亞一家八口
[00:18:13.000 --> 00:18:14.000]  然後祂在過去
[00:18:14.000 --> 00:18:17.000]  怎麼樣讓以色列人被亞述擄去
[00:18:17.000 --> 00:18:18.000]  懲罰他們
[00:18:18.000 --> 00:18:19.000]  然後祂在過去
[00:18:19.000 --> 00:18:22.000]  怎麼樣讓猶大被巴比倫擄去
[00:18:22.000 --> 00:18:23.000]  怎麼樣審判他們
[00:18:23.000 --> 00:18:27.000]  怎麼樣懲罰他們
[00:18:27.000 --> 00:18:33.000]  我們看見另外一件事情
[00:18:33.000 --> 00:18:39.000]  怎麼樣把祂的怒氣發在祂的兒子的身上
[00:18:39.000 --> 00:18:42.000]  要祂為我們釘死在十字架上
[00:18:42.000 --> 00:18:44.000]  讓祂受了所有的鞭傷
[00:18:44.000 --> 00:18:45.000]  所有的擊打
[00:18:45.000 --> 00:18:50.000]  祂要讓我們知道祂的怒氣是真的
[00:18:50.000 --> 00:18:52.000]  不是只有在那個時候
[00:18:52.000 --> 00:18:54.000]  在現在也有
[00:18:54.000 --> 00:18:56.000]  將來也會發生
[00:18:56.000 --> 00:18:57.000]  祂告訴我們
[00:18:57.000 --> 00:18:59.000]  我們要怎麼樣逃避
[00:18:59.000 --> 00:19:02.000]  怎麼樣躲避祂的憤怒
[00:19:02.000 --> 00:19:05.000]  唯一的辦法
[00:19:05.000 --> 00:19:09.000]  就是祂的兒子為我們所成就的事情
[00:19:09.000 --> 00:19:10.000]  你要相信祂
[00:19:10.000 --> 00:19:12.000]  你要接受祂
[00:19:12.000 --> 00:19:13.000]  這是唯一的一個辦法
[00:19:13.000 --> 00:19:19.000]  你可以躲避神的憤怒
[00:19:19.000 --> 00:19:23.000]  你有沒有啊
[00:19:23.000 --> 00:19:25.000]  你知不知道你能夠躲避
[00:19:25.000 --> 00:19:27.000]  你已經被神
[00:19:27.000 --> 00:19:32.000]  從神的憤怒當中被拯救出來
[00:19:32.000 --> 00:19:35.000]  知道了舉手
[00:19:35.000 --> 00:19:39.000]  那你要怎麼活著啊
[00:19:39.000 --> 00:19:43.000]  你心裡面已經沒有懼怕了
[00:19:43.000 --> 00:19:45.000]  沒有任何的憤怒
[00:19:45.000 --> 00:19:47.000]  沒有任何從神來的憤怒
[00:19:47.000 --> 00:19:49.000]  會臨到你的身上
[00:19:49.000 --> 00:19:52.000]  因為所有的憤怒都在主耶穌的身上
[00:19:52.000 --> 00:19:55.000]  祂已經替我們擔當了
[00:19:55.000 --> 00:19:57.000]  祂唯一的要求
[00:19:57.000 --> 00:20:00.000]  就是要你相信 接受祂
[00:20:00.000 --> 00:20:02.000]  不再是靠著你自己的方法
[00:20:02.000 --> 00:20:04.000]  來討神的喜悅
[00:20:04.000 --> 00:20:06.000]  不再是靠著你自己的方法
[00:20:06.000 --> 00:20:08.000]  來求神
[00:20:08.000 --> 00:20:11.000]  不要把憤怒加在你的身上
[00:20:11.000 --> 00:20:13.000]  如果你還是那樣子做的話
[00:20:13.000 --> 00:20:14.000]  我告訴你
[00:20:14.000 --> 00:20:19.000]  你仍然是在靠著你自己得救
[00:20:19.000 --> 00:20:20.000]  唯一的一個方法
[00:20:20.000 --> 00:20:23.000]  就是信靠祂 接受祂
[00:20:23.000 --> 00:20:25.000]  我知道我們中間有人還沒有相信
[00:20:25.000 --> 00:20:26.000]  也沒有接受
[00:20:26.000 --> 00:20:28.000]  今天你聽了這一段經文
[00:20:28.000 --> 00:20:29.000]  雖然時間很短
[00:20:29.000 --> 00:20:31.000]  但是我盼望你能夠看見
[00:20:31.000 --> 00:20:34.000]  神祂是從永遠到永遠
[00:20:34.000 --> 00:20:36.000]  祂在創世以前所講的話
[00:20:36.000 --> 00:20:39.000]  跟現在所講的話是一樣的
[00:20:39.000 --> 00:20:42.000]  祂將來所要做的事情也是一樣的
[00:20:42.000 --> 00:20:44.000]  我們從聖經上面
[00:20:44.000 --> 00:20:45.000]  我們看見神的憤怒
[00:20:45.000 --> 00:20:47.000]  一再一再的臨到
[00:20:47.000 --> 00:20:50.000]  這些所謂的當初的人
[00:20:50.000 --> 00:20:52.000]  或者是說神所揀選的以色列人
[00:20:52.000 --> 00:20:54.000]  或者是神所揀選的尤大人
[00:20:54.000 --> 00:20:55.000]  祂讓我們曉得
[00:20:55.000 --> 00:20:58.000]  這個神的憤怒一定會繼續來
[00:20:58.000 --> 00:21:00.000]  但是祂在中間
[00:21:00.000 --> 00:21:01.000]  祂自己做了一件事情
[00:21:01.000 --> 00:21:04.000]  祂把這個路子砍斷
[00:21:04.000 --> 00:21:06.000]  就是祂自己的獨生愛子
[00:21:06.000 --> 00:21:08.000]  釘在十字架上
[00:21:08.000 --> 00:21:11.000]  祂承受了所有一切從神來的憤怒
[00:21:11.000 --> 00:21:13.000]  全部臨到祂的身上
[00:21:13.000 --> 00:21:14.000]  所以我們這些人
[00:21:14.000 --> 00:21:16.000]  我們就不需要再害怕
[00:21:16.000 --> 00:21:19.000]  將來我們會受到神的審判
[00:21:19.000 --> 00:21:21.000]  所以我們今天活在這個世界上
[00:21:21.000 --> 00:21:24.000]  你應該怎麼活著
[00:21:24.000 --> 00:21:27.000]  你們覺得你應該怎麼活著
[00:21:27.000 --> 00:21:31.000]  愁眉苦臉
[00:21:31.000 --> 00:21:32.000]  心裡的喜樂
[00:21:32.000 --> 00:21:34.000]  我們活在這個世界上
[00:21:34.000 --> 00:21:36.000]  我們知道我是有盼望的
[00:21:36.000 --> 00:21:40.000]  我們知道我將來我要面對神
[00:21:40.000 --> 00:21:44.000]  將來我會在祂的懷裡面
[00:21:44.000 --> 00:21:47.000]  像祂的獨生愛子一樣
