
[00:00:00.000 --> 00:00:02.240]  願我們低頭同心祈禱
[00:20:02.760 --> 00:20:04.600]  是共為一體
[00:20:04.600 --> 00:20:08.880]  上司是值得信任的大佬
[00:20:08.880 --> 00:20:10.520]  服從的下屬
[00:20:10.520 --> 00:20:13.000]  信任並且將自己的生命
[00:20:13.000 --> 00:20:15.880]  交給他上司去指揮
[00:20:15.880 --> 00:20:17.920]  為的是要帶來
[00:20:17.920 --> 00:20:20.280]  整體最大的利益
[00:20:20.280 --> 00:20:22.360]  最大的勝利
[00:20:22.360 --> 00:20:24.440]  有限的人類
[00:20:24.440 --> 00:20:26.480]  真是不可信
[00:20:26.480 --> 00:20:28.280]  真是充滿不安
[00:20:28.280 --> 00:20:30.360]  真是充滿焦慮
[00:20:30.360 --> 00:20:33.480]  如果我們甘於成為集牌軍
[00:20:33.480 --> 00:20:36.120]  只是定睛專注在自己
[00:20:36.120 --> 00:20:38.600]  和他人之間的利益
[00:20:38.600 --> 00:20:42.160]  他人和自己之間的差異
[00:20:42.160 --> 00:20:43.640]  我們彼此之間
[00:20:43.640 --> 00:20:45.640]  只會播種仇恨
[00:20:45.640 --> 00:20:47.480]  只會播種真勁
[00:20:47.480 --> 00:20:49.640]  只會無日無之地
[00:20:49.640 --> 00:20:54.200]  不斷發生衝突和鬥爭
[00:20:54.200 --> 00:20:56.400]  彼此在盤算當中
[00:20:56.400 --> 00:20:57.400]  去思考
[00:20:57.400 --> 00:21:00.360]  到底怎樣更多的控制
[00:21:00.360 --> 00:21:02.720]  控制更多的資源
[00:21:02.720 --> 00:21:04.880]  怎樣打倒對手
[00:21:04.880 --> 00:21:06.960]  排除異己
[00:21:06.960 --> 00:21:09.080]  這是集牌軍
[00:21:09.080 --> 00:21:10.720]  潰不成軍
[00:21:10.720 --> 00:21:14.920]  必敗無疑的人類警方
[00:21:14.920 --> 00:21:16.840]  如果人類仍然接受
[00:21:16.840 --> 00:21:18.760]  這種差異分歧
[00:21:18.760 --> 00:21:20.520]  繼續的撕裂
[00:21:20.520 --> 00:21:24.040]  以至於帶來不斷的分化
[00:21:24.040 --> 00:21:27.040]  不斷的傷害的話
[00:21:27.040 --> 00:21:32.040]  只會是相殊人與人之間
[00:21:32.040 --> 00:21:34.880]  相殊人也都越來越
[00:21:34.880 --> 00:21:37.560]  與上帝的愛偏離
[00:21:37.560 --> 00:21:39.360]  真正的團隊
[00:21:39.360 --> 00:21:42.560]  就好像伯夫長作為一個軍人
[00:21:42.560 --> 00:21:44.680]  所說的團隊
[00:21:44.680 --> 00:21:47.560]  人縱然是不可信
[00:21:47.560 --> 00:21:50.920]  但無限的上帝是可信的
[00:21:50.920 --> 00:21:52.560]  人要專注的
[00:21:52.560 --> 00:21:56.360]  是自己和上帝之間的關係
[00:21:56.360 --> 00:21:59.840]  在當中去建立信心
[00:21:59.840 --> 00:22:01.160]  我們要記住
[00:22:01.160 --> 00:22:02.840]  人的定徵
[00:22:02.840 --> 00:22:05.920]  不是人與人之間的差異
[00:22:05.920 --> 00:22:11.560]  而是人與上帝之間的愛和信心
[00:22:11.560 --> 00:22:12.720]  在這個傳言
[00:22:12.720 --> 00:22:14.600]  不同我們的上帝
[00:22:14.600 --> 00:22:16.280]  Karl Barth 所稱為的
[00:22:16.280 --> 00:22:17.560]  Holy Other
[00:22:17.560 --> 00:22:19.440]  完全的他者
[00:22:19.440 --> 00:22:20.840]  這位上帝
[00:22:20.840 --> 00:22:23.720]  我們從上帝當中
[00:22:23.720 --> 00:22:26.200]  能夠與祂共融裡面
[00:22:26.200 --> 00:22:28.600]  體會到彼此差異
[00:22:28.600 --> 00:22:31.280]  可以是不帶侵略性的
[00:22:31.280 --> 00:22:34.240]  跟我們完全相反的上帝
[00:22:34.240 --> 00:22:35.480]  共融
[00:22:35.480 --> 00:22:40.000]  不是要來侵蝕人的人性和個性
[00:22:40.000 --> 00:22:41.640]  反而在上帝裡面
[00:22:41.640 --> 00:22:43.200]  我們能夠豐富
[00:22:43.200 --> 00:22:45.960]  完全了我們真實的生命
[00:22:45.960 --> 00:22:47.600]  打破了人與人
[00:22:47.600 --> 00:22:51.480]  我與你之間的敵我鴻溝
[00:22:51.480 --> 00:22:53.920]  在上帝與我們共融裡面
[00:22:53.920 --> 00:22:58.400]  讓共融、讓信任、讓盼望
[00:22:58.400 --> 00:23:00.880]  成為可能
[00:23:00.880 --> 00:23:02.760]  當我們基督徒
[00:23:02.760 --> 00:23:05.080]  去講到怎樣合一
[00:23:05.080 --> 00:23:07.200]  並不是講神學
[00:23:07.200 --> 00:23:09.040]  並不是講理論
[00:23:09.040 --> 00:23:12.200]  並不是講政見
[00:23:12.200 --> 00:23:16.800]  我們在講的是宗教經驗
[00:23:16.800 --> 00:23:19.800]  我們有沒有反思
[00:23:19.800 --> 00:23:24.160]  在我們同一個完全與我們不同的上帝
[00:23:24.160 --> 00:23:27.560]  共融的靈性經驗裡面
[00:23:27.560 --> 00:23:31.280]  上帝對我們的排擠是指責
[00:23:31.280 --> 00:23:34.280]  還是擁抱
[00:23:34.280 --> 00:23:37.200]  不問對錯
[00:23:37.200 --> 00:23:39.280]  只求擁抱
[00:23:39.280 --> 00:23:43.120]  這是浪子比喻的父親
[00:23:43.120 --> 00:23:46.000]  這是充滿愛的上帝
[00:23:46.000 --> 00:23:49.440]  讓我們看見的可能性
[00:23:49.440 --> 00:23:52.240]  上帝不因我們的不足
[00:23:52.240 --> 00:23:53.960]  不因我們的差異
[00:23:53.960 --> 00:23:56.960]  甚至不因我們的邪惡
[00:23:56.960 --> 00:23:59.600]  願意在共融當中
[00:23:59.600 --> 00:24:02.480]  將我們有的神性
[00:24:02.480 --> 00:24:04.560]  將我們有的可能性
[00:24:04.560 --> 00:24:06.360]  去發展出來
[00:24:06.360 --> 00:24:09.960]  這份共融可以讓我們看見
[00:24:09.960 --> 00:24:12.280]  原來我們用上帝的眼光
[00:24:12.280 --> 00:24:14.000]  在上帝的愛裡面
[00:24:14.000 --> 00:24:17.080]  我們可以不只是看見自己
[00:24:17.080 --> 00:24:18.800]  可以越來越看見
[00:24:18.800 --> 00:24:22.160]  與我們不同的上帝的榮美
[00:24:22.160 --> 00:24:24.000]  亦都在我們信仰經歷裡面
[00:24:24.000 --> 00:24:26.160]  我們靈性操練裡面
[00:24:26.160 --> 00:24:30.000]  我們可以更多的看見別人
[00:24:30.000 --> 00:24:32.480]  而不是看見自己
[00:24:32.480 --> 00:24:33.640]  更多的看見
[00:24:33.640 --> 00:24:36.280]  原來這些不同意見的人
[00:24:36.280 --> 00:24:39.520]  其實都是上帝所創造的兒女
[00:24:39.520 --> 00:24:42.360]  在同一的屋簷底下
[00:24:42.360 --> 00:24:47.560]  我們都是上主家裡面的人
[00:24:47.560 --> 00:24:50.360]  這位從未露面的白膚者
[00:24:50.360 --> 00:24:55.000]  對耶穌這份無比的信心
[00:24:55.000 --> 00:24:56.800]  因為這份簡單
[00:24:56.800 --> 00:24:59.680]  但是偉大的信心
[00:24:59.680 --> 00:25:02.600]  他願意相信神蹟
[00:25:02.600 --> 00:25:04.880]  神蹟就是上帝的作為
[00:25:04.880 --> 00:25:07.360]  臨然在這個充滿仇恨
[00:25:07.360 --> 00:25:09.080]  歧見脆弱
[00:25:09.080 --> 00:25:12.240]  不安仇視的人間
[00:25:12.240 --> 00:25:15.320]  耶穌稱讚這個白膚者
[00:25:15.320 --> 00:25:19.040]  是有充滿大信心的白膚者
[00:25:19.040 --> 00:25:23.200]  這種信心是前所未見的
[00:25:23.200 --> 00:25:24.600]  的而且確
[00:25:24.600 --> 00:25:27.280]  今天我們的香港
[00:25:27.280 --> 00:25:29.080]  我們的基督徒
[00:25:29.080 --> 00:25:31.960]  是需要擁有這一份
[00:25:31.960 --> 00:25:35.400]  前所未見的信心
[00:25:35.400 --> 00:25:39.560]  希望歷代跟隨上帝的人
[00:25:39.560 --> 00:25:41.320]  我們知道上帝
[00:25:41.320 --> 00:25:42.600]  耶穌基督
[00:25:42.600 --> 00:25:45.280]  都是一樣張開雙手
[00:25:45.280 --> 00:25:47.160]  希望我們每一位
[00:25:47.160 --> 00:25:48.960]  都能夠對上主
[00:25:48.960 --> 00:25:50.440]  建立這一份
[00:25:50.440 --> 00:25:53.360]  好像白膚長一樣的信心
[00:25:53.360 --> 00:25:55.440]  由上帝開始
[00:25:55.440 --> 00:25:57.160]  去建立共融
[00:25:57.160 --> 00:25:59.840]  用生命去延續
[00:25:59.840 --> 00:26:03.160]  傳揚自舊約至新約
[00:26:03.160 --> 00:26:06.840]  上帝需要萬民不福的福音
[00:26:06.840 --> 00:26:09.440]  叫我們在這個時代
[00:26:09.440 --> 00:26:12.480]  這個紛亂分歧的世界
[00:26:12.480 --> 00:26:17.040]  播種合一共融的種子
[00:26:17.040 --> 00:26:20.000]  昔日白膚長相信神蹟
[00:26:20.000 --> 00:26:23.280]  今天我們更需要更多的基督徒
[00:26:23.280 --> 00:26:27.720]  走出來相信這份神蹟
[00:26:27.720 --> 00:26:32.200]  我們相信一切是從零開始
[00:26:32.200 --> 00:26:36.640]  讓我們醒示我們靈性的生命
[00:26:36.640 --> 00:26:38.400]  在講政見
[00:26:38.400 --> 00:26:39.800]  講立場
[00:26:39.800 --> 00:26:41.240]  講意見
[00:26:41.240 --> 00:26:42.640]  講神學
[00:26:42.640 --> 00:26:45.120]  講思想之前
[00:26:45.120 --> 00:26:50.120]  讓我們回歸那位願意無條件
[00:26:50.120 --> 00:26:53.960]  去接納每一位的上帝裏面
[00:26:53.960 --> 00:26:56.440]  讓我們在這位上帝裏面
[00:26:56.440 --> 00:26:58.200]  支取力量
[00:26:58.200 --> 00:27:00.320]  從零開始
[00:27:00.320 --> 00:27:06.240]  這是由分歧走向合一的不二法門
[00:27:06.240 --> 00:27:08.400]  求主幫助我們
[00:27:08.400 --> 00:27:09.240]  阿門
