
[00:00:00.000 --> 00:00:01.860]  讓我們一起來讀兩段聖經
[00:18:26.660 --> 00:18:31.500]  因為好像我們因著主的恩典得救
[00:18:31.500 --> 00:18:33.140]  那我們得救之後
[00:18:33.140 --> 00:18:34.800]  我們還是要靠自己來
[00:18:34.800 --> 00:18:37.680]  努力的來
[00:18:37.680 --> 00:18:39.680]  堅強自己過日子
[00:18:39.680 --> 00:18:42.080]  來處理自己每一天
[00:18:42.080 --> 00:18:43.620]  其實不是的
[00:18:43.620 --> 00:18:48.020]  保羅很清楚知道提摩泰是軟弱的
[00:18:48.020 --> 00:18:50.600]  保羅沒有斥責他
[00:18:50.600 --> 00:18:53.420]  保羅沒有來否定他
[00:18:53.420 --> 00:18:56.500]  沒有來好像沒有來貶低他
[00:18:56.500 --> 00:18:59.100]  保羅知道人生
[00:18:59.100 --> 00:19:03.140]  誤會帶領逼迫是真實的
[00:19:03.140 --> 00:19:04.680]  但是保羅今天不是說
[00:19:04.680 --> 00:19:05.700]  你要剛強
[00:19:05.700 --> 00:19:06.880]  你怎麼你已經是基督徒
[00:19:06.880 --> 00:19:08.780]  你怎麼可以不剛強
[00:19:08.780 --> 00:19:12.620]  不保羅深知提摩泰是軟弱的
[00:19:12.620 --> 00:19:15.620]  但是既然我們是靠著恩典入門
[00:19:15.620 --> 00:19:17.320]  我們每一天
[00:19:17.320 --> 00:19:21.060]  就是繼續靠著恩典來過生活
[00:19:21.060 --> 00:19:24.760]  而這個恩典不需要你做得更好
[00:19:24.760 --> 00:19:26.060]  才能夠來對主說
[00:19:26.060 --> 00:19:27.200]  主啊我已經做好了
[00:19:27.200 --> 00:19:29.400]  我現在可以再多知許一點恩典嗎
[00:19:29.400 --> 00:19:30.100]  不
[00:19:30.100 --> 00:19:33.360]  你隨時隨意都可以來到主的面前
[00:19:33.360 --> 00:19:34.740]  唯一你需要的
[00:19:34.740 --> 00:19:37.640]  就是有一顆謙卑的心
[00:19:37.640 --> 00:19:40.340]  所以以佛所書2章8到9節這邊說
[00:19:40.340 --> 00:19:42.980]  你們得救是本乎恩
[00:19:42.980 --> 00:19:45.180]  也是因著信心
[00:19:45.180 --> 00:19:49.980]  得救就是單純因著信心來回應恩典
[00:19:49.980 --> 00:19:51.620]  這邊說這並不是出於自己
[00:19:51.620 --> 00:19:53.920]  乃是神所賜的
[00:19:53.920 --> 00:19:55.320]  也不是出於行為
[00:19:55.320 --> 00:19:58.120]  免得有人自誇
[00:19:58.120 --> 00:20:00.300]  所以謙卑是一個
[00:20:00.300 --> 00:20:03.240]  能夠繼續在恩典裡面
[00:20:03.240 --> 00:20:06.700]  永留享受恩典的關鍵
[00:20:06.700 --> 00:20:08.380]  多少基督徒剛信主的時候
[00:20:08.380 --> 00:20:09.580]  哇很喜樂
[00:20:09.580 --> 00:20:11.040]  信久了之後
[00:20:11.040 --> 00:20:13.740]  哇比以前還苦悶
[00:20:13.740 --> 00:20:15.280]  因為你開始變得
[00:20:15.280 --> 00:20:17.440]  開始會比較
[00:20:17.440 --> 00:20:18.380]  你開始說
[00:20:18.380 --> 00:20:20.320]  為什麼這個人他憑什麼
[00:20:20.320 --> 00:20:22.720]  這個人他憑什麼
[00:20:22.720 --> 00:20:24.180]  哇這個時候你因著
[00:20:24.180 --> 00:20:27.760]  好像開始重視行為
[00:20:27.760 --> 00:20:29.720]  開始來打分數
[00:20:29.720 --> 00:20:31.360]  開始想要自誇
[00:20:31.360 --> 00:20:33.420]  或是開始來貶低別人
[00:20:33.420 --> 00:20:35.440]  這時候你反而變得更苦悶
[00:20:35.440 --> 00:20:36.760]  所以今天我們再一次說
[00:20:36.760 --> 00:20:40.560]  我們是以信心恩典入門
[00:20:40.560 --> 00:20:42.300]  我們繼續靠著恩典
[00:20:42.300 --> 00:20:46.440]  一點都不應該來自誇
[00:20:46.440 --> 00:20:47.480]  那當我們講到恩典
[00:20:47.480 --> 00:20:50.180]  我們也需要來提到律法
[00:20:50.180 --> 00:20:51.880]  哇恩典是白白得來
[00:20:51.880 --> 00:20:53.280]  恩典是神樂意賞賜給我們
[00:20:53.280 --> 00:20:54.380]  那我們是不是就可以
[00:20:54.380 --> 00:20:56.680]  隨便揮霍的過日子
[00:20:56.680 --> 00:20:58.580]  反正主要來赦免我們
[00:20:58.580 --> 00:20:59.760]  其實不是的
[00:20:59.760 --> 00:21:03.820]  我們需要知道
[00:21:03.820 --> 00:21:05.060]  在信仰當中
[00:21:05.060 --> 00:21:07.920]  律法和恩典是同等的
[00:21:07.920 --> 00:21:10.760]  都是神所設立的
[00:21:10.760 --> 00:21:13.340]  但是律法的目的呢
[00:21:13.340 --> 00:21:16.600]  是要讓我們看到我們是有罪的
[00:21:16.600 --> 00:21:20.140]  是需要來悔改來到神面前的
[00:21:20.140 --> 00:21:23.100]  律法的目的不是定罪
[00:21:23.100 --> 00:21:25.580]  只是律法讓罪能夠顯出來
[00:21:25.580 --> 00:21:27.940]  沒有律法之前罪已經存在了
[00:21:27.940 --> 00:21:29.580]  只是因為有律法
[00:21:29.580 --> 00:21:32.380]  那這個罪才會被有罪狀出來
[00:21:32.380 --> 00:21:33.980]  這個就讓我想到
[00:21:33.980 --> 00:21:35.620]  如果你是學音樂的人
[00:21:35.620 --> 00:21:36.680]  或是學過樂器的
[00:21:36.680 --> 00:21:38.100]  或是敬拜團的人
[00:21:38.100 --> 00:21:40.060]  你就知道有一種東西是
[00:21:40.060 --> 00:21:41.520]  大家不是很喜歡的
[00:21:41.520 --> 00:21:43.400]  叫做節拍器
[00:21:43.400 --> 00:21:46.140]  那節拍器就是
[00:21:46.140 --> 00:21:48.400]  它就好像律法一樣
[00:21:48.400 --> 00:21:50.740]  它有一個標準
[00:21:50.740 --> 00:21:52.540]  在沒有節拍器之前
[00:21:52.540 --> 00:21:54.640]  你怎麼彈
[00:21:54.640 --> 00:21:56.540]  都沒有對與錯
[00:21:56.540 --> 00:21:57.840]  雖然其實是有錯
[00:21:57.840 --> 00:21:58.780]  只是別人講不出來
[00:21:58.780 --> 00:22:00.240]  到底錯在哪裡
[00:22:00.240 --> 00:22:02.420]  可是當你節拍器一打出來
[00:22:02.420 --> 00:22:04.520]  你的音樂的程度
[00:22:04.520 --> 00:22:08.320]  拙劣的程度就表露無遺
[00:22:08.320 --> 00:22:09.920]  我這麼講是因為
[00:22:09.920 --> 00:22:11.500]  我們現在敬拜團都用節拍器
[00:22:11.500 --> 00:22:13.760]  我常常就是很
[00:22:13.760 --> 00:22:14.960]  就是發現其實
[00:22:14.960 --> 00:22:17.660]  我彈得其實沒那麼好
[00:22:17.660 --> 00:22:19.600]  但是律法就是
[00:22:19.600 --> 00:22:23.260]  節拍器就是顯露出我
[00:22:23.260 --> 00:22:26.680]  音樂上的罪
[00:22:26.680 --> 00:22:29.800]  律法是顯露出我們生命中的罪
[00:22:29.800 --> 00:22:32.020]  那當你在發現你節拍器
[00:22:32.020 --> 00:22:34.340]  節拍拍子不準的時候怎麼辦呢
[00:22:34.340 --> 00:22:37.620]  這時候就要找那N點的源頭
[00:22:37.620 --> 00:22:39.720]  就是指揮了
[00:22:39.720 --> 00:22:41.780]  指揮就是那個N點
[00:22:41.780 --> 00:22:44.120]  當你跟不上節奏的時候
[00:22:44.120 --> 00:22:45.920]  指揮會細心的告訴你
[00:22:45.920 --> 00:22:47.060]  你太快了
[00:22:47.060 --> 00:22:47.860]  或是你太慢了
[00:22:47.860 --> 00:22:49.500]  跟著我走
[00:22:49.500 --> 00:22:53.140]  所以當律法顯出我們的不對的時候
[00:22:53.140 --> 00:22:56.540]  我們要繼續的在耶穌基督的N點上
[00:22:56.540 --> 00:22:58.240]  定金在耶穌的身上
[00:22:58.240 --> 00:23:00.240]  我們可以靠著祂的N點
[00:23:00.240 --> 00:23:01.640]  和聖靈的引領
[00:23:01.640 --> 00:23:04.240]  讓我們可以慢慢起來
[00:23:04.240 --> 00:23:05.280]  所以弟兄姊妹
[00:23:05.280 --> 00:23:09.380]  我們是需要在主的N點上
[00:23:09.380 --> 00:23:10.320]  善立
[00:23:10.320 --> 00:23:11.560]  那剛才講到的是一個
[00:23:11.560 --> 00:23:13.860]  耶穌基督的極大的救N
[00:23:13.860 --> 00:23:14.820]  但事實上
[00:23:14.820 --> 00:23:18.560]  整本聖經有各式各樣豐富的N點
[00:23:18.560 --> 00:23:20.060]  為我們所預備的
[00:23:20.060 --> 00:23:22.200]  我們的神是以馬內利的神
[00:23:22.200 --> 00:23:25.060]  祂永遠與我們同在的N點
[00:23:25.060 --> 00:23:26.860]  一直都在我們當中
[00:23:26.860 --> 00:23:30.400]  我們的神也是有供應的N點
[00:23:30.400 --> 00:23:33.840]  祂是樂意賜下智慧的神
[00:23:33.840 --> 00:23:35.600]  賜下啟示的神
[00:23:35.600 --> 00:23:38.780]  千山的牛羊都是屬於祂的
[00:23:38.780 --> 00:23:40.980]  祂也是樂意來幫助我們
[00:23:40.980 --> 00:23:43.620]  生活中一切需要的主
[00:23:43.620 --> 00:23:45.480]  我們的神也是在侍奉當中
[00:23:45.480 --> 00:23:48.060]  賜給我們N點的主
[00:23:48.060 --> 00:23:49.820]  祂能夠高謀我們
[00:23:49.820 --> 00:23:53.620]  去做每一件呼召我們要做的事情
[00:23:53.620 --> 00:23:55.560]  祂也賜下各樣的N次
[00:23:55.560 --> 00:23:58.800]  讓我們福祉蠻有能力
[00:23:58.800 --> 00:24:03.100]  祂同時更是一個掌管未來的神
[00:24:03.100 --> 00:24:06.780]  祂是一個擁有掌管未來N點的主
[00:24:06.780 --> 00:24:09.340]  我們的未來是在神的手中
[00:24:09.340 --> 00:24:11.480]  祂將賜永生給我們
[00:24:11.480 --> 00:24:13.340]  並且我們在母父當中的時候
[00:24:13.340 --> 00:24:15.520]  神就已經認識了我們
[00:24:15.520 --> 00:24:18.120]  並且為我們預備人生美好的道路
[00:24:18.120 --> 00:24:20.680]  雖然我們是走過死因的幽谷
[00:24:20.680 --> 00:24:21.480]  也不怕遭害
[00:24:21.480 --> 00:24:23.760]  因為知道祂要帶領我們
[00:24:23.760 --> 00:24:26.760]  走到屬於我們的青草地溪水旁
[00:24:26.760 --> 00:24:29.120]  並且祂是逃降的主
[00:24:29.120 --> 00:24:32.300]  在生命當中是會有塑造
[00:24:32.300 --> 00:24:33.460]  是會有磨練
[00:24:33.460 --> 00:24:35.700]  但是祂是掌管未來的神
[00:24:35.700 --> 00:24:38.140]  我們可以在這樣的一個N點當中
[00:24:38.140 --> 00:24:40.100]  有平安的缺聚
[00:24:40.100 --> 00:24:41.100]  弟兄姊妹
[00:24:41.100 --> 00:24:43.580]  在我們生命當中
[00:24:43.580 --> 00:24:44.980]  有太多的N點
[00:24:44.980 --> 00:24:49.280]  我們可以一一來領受
[00:24:49.280 --> 00:24:53.480]  不要讓我們錯過這諸多的N點
[00:24:53.480 --> 00:24:57.320]  所以我想當保羅看到提摩太
[00:24:57.320 --> 00:25:00.060]  在這麼多的憂慮和恐懼的時候
[00:25:00.060 --> 00:25:01.500]  他對提摩太說
[00:25:01.500 --> 00:25:05.600]  你真的不用擔心我親愛的兒子
[00:25:05.600 --> 00:25:09.340]  因為你行不行不是最重要的
[00:25:09.340 --> 00:25:13.140]  最重要的是祂行
[00:25:13.140 --> 00:25:14.340]  祂行
[00:25:14.340 --> 00:25:16.480]  而當你依靠祂的時候
[00:25:16.480 --> 00:25:18.980]  你就沒問題了
[00:25:18.980 --> 00:25:19.580]  所以弟兄姊妹
[00:25:19.580 --> 00:25:21.640]  今天我們能夠來看到
[00:25:21.640 --> 00:25:22.640]  求主讓我們看見
[00:25:22.640 --> 00:25:24.860]  不要一直看到自己的有限
[00:25:24.860 --> 00:25:25.880]  讓我們看見
[00:25:25.880 --> 00:25:28.560]  我們的神 偉大的神
[00:25:28.560 --> 00:25:33.260]  祂正與我們同在
[00:25:33.260 --> 00:25:34.760]  哈利路亞
[00:25:34.760 --> 00:25:37.160]  第二 在基督耶穌的N點上
[00:25:37.160 --> 00:25:38.200]  剛講起來
[00:25:38.200 --> 00:25:40.960]  我們需要帶著敬畏的心
[00:25:40.960 --> 00:25:42.540]  來依靠神
[00:25:42.540 --> 00:25:43.600]  我們一起來說
[00:25:43.600 --> 00:25:48.640]  帶著敬畏的心來依靠神
[00:25:48.640 --> 00:25:49.600]  若我們真知道
[00:25:49.600 --> 00:25:52.340]  這個N點是這麼的寶貴
[00:25:52.340 --> 00:25:53.940]  難道我們不應該有一個
[00:25:53.940 --> 00:25:55.820]  慎重的態度
[00:25:55.820 --> 00:25:57.780]  要來抓住祂
[00:25:57.780 --> 00:25:59.120]  來穿戴祂
[00:25:59.120 --> 00:26:00.680]  來站在祈上
[00:26:00.680 --> 00:26:03.060]  生怕偏離嗎
[00:26:03.060 --> 00:26:06.460]  所以一敬畏神的一個態度
[00:26:06.460 --> 00:26:08.420]  是非常的重要的
[00:26:08.420 --> 00:26:10.560]  這個就讓我想到有一個故事
[00:26:10.560 --> 00:26:12.560]  可能需要待考察
[00:26:12.560 --> 00:26:14.900]  就是當年李嘉誠
[00:26:14.900 --> 00:26:16.160]  香港首富李嘉誠
[00:26:16.160 --> 00:26:19.300]  他有一個司機
[00:26:19.300 --> 00:26:20.980]  服務了他三十年
[00:26:20.980 --> 00:26:22.980]  有一天這個司機要退休了
[00:26:22.980 --> 00:26:24.400]  李嘉誠就對他說
[00:26:24.400 --> 00:26:25.940]  謝謝你服務我三十年
[00:26:25.940 --> 00:26:27.140]  現在你要退休了
[00:26:27.140 --> 00:26:29.640]  我想要送給你兩百萬港幣
[00:26:29.640 --> 00:26:30.940]  來作為感謝
[00:26:30.940 --> 00:26:33.620]  也讓你以後可以退休好生活過
[00:26:33.620 --> 00:26:36.020]  沒有想到這個司機竟然
[00:26:36.020 --> 00:26:39.720]  拒絕了這個兩百萬港幣的一個禮金
[00:26:39.720 --> 00:26:41.600]  李嘉誠很意外的說
[00:26:41.600 --> 00:26:44.200]  你這過去三十年都在開車
[00:26:44.200 --> 00:26:46.860]  你怎麼會有機會有任何存款呢
[00:26:46.860 --> 00:26:48.600]  結果這個司機說
[00:26:48.600 --> 00:26:49.400]  老闆啊
[00:26:49.400 --> 00:26:51.340]  其實每一次在開車的時候
[00:26:51.340 --> 00:26:52.940]  你在後面談生意啊
[00:26:52.940 --> 00:26:55.180]  跟說要投資什麼股票啊
[00:26:55.180 --> 00:26:56.540]  要在哪裡炒地皮啊
[00:26:56.540 --> 00:26:58.080]  我都有記下來了
[00:26:58.080 --> 00:26:59.740]  然後我把你送下車之後
[00:26:59.740 --> 00:27:01.720]  我就去照著去做就是了
[00:27:01.720 --> 00:27:03.480]  所以現在我已經有幾千萬
[00:27:03.480 --> 00:27:04.480]  在我的銀行帳戶
[00:27:04.480 --> 00:27:06.260]  而且有好幾棟房子了
[00:27:06.260 --> 00:27:09.660]  我不知道這故事是不是真實的
[00:27:09.660 --> 00:27:12.660]  但是我想這個態度是非常對的
[00:27:12.660 --> 00:27:14.860]  如果我們真的是知道
[00:27:14.860 --> 00:27:16.200]  我們的神啊
[00:27:16.200 --> 00:27:19.160]  比李嘉誠還有智慧的話
[00:27:19.160 --> 00:27:20.440]  請問你會不會有一個
[00:27:20.440 --> 00:27:23.400]  敬畏的態度來遵守
[00:27:23.400 --> 00:27:25.280]  他說的每一句話
[00:27:25.280 --> 00:27:28.600]  該做的要謹慎去做
[00:27:28.600 --> 00:27:32.340]  不該碰的千萬不要碰
[00:27:32.340 --> 00:27:33.580]  所以呢
[00:27:33.580 --> 00:27:34.680]  敬畏耶和華
[00:27:34.680 --> 00:27:37.520]  我們看到真的是好處太多了
[00:27:37.520 --> 00:27:39.180]  我們最熟悉的經文
[00:27:39.180 --> 00:27:41.060]  真言九章十節這邊說
[00:27:41.060 --> 00:27:43.020]  敬畏耶和華是什麼
[00:27:43.020 --> 00:27:44.460]  智慧的開端
[00:27:44.460 --> 00:27:46.760]  認識至聖者便是聰明
[00:27:46.760 --> 00:27:48.020]  所以剛才這個就是
[00:27:48.020 --> 00:27:49.720]  當你真的敬畏耶和華
[00:27:49.720 --> 00:27:51.740]  你就真的有智慧啊
[00:27:51.740 --> 00:27:53.840]  因為神就是智慧的源頭
[00:27:53.840 --> 00:27:55.860]  但是我們看到敬畏耶和華還有
[00:27:55.860 --> 00:27:57.500]  其他的聖經當中
[00:27:57.500 --> 00:27:59.680]  還有記載其他的好處啊
[00:27:59.680 --> 00:28:01.780]  真言十四章二十六節
[00:28:01.780 --> 00:28:04.980]  這邊說敬畏耶和華的人怎麼樣
[00:28:04.980 --> 00:28:06.240]  大有依靠
[00:28:06.240 --> 00:28:10.080]  他的兒女也有避難所
[00:28:10.080 --> 00:28:10.980]  哇 身為父母親
[00:28:10.980 --> 00:28:11.960]  難道我們不希望
[00:28:11.960 --> 00:28:13.620]  我們可以讓我們的家
[00:28:13.620 --> 00:28:14.960]  成為避難所
[00:28:14.960 --> 00:28:16.720]  成為避風港嗎
[00:28:16.720 --> 00:28:17.860]  那多少時候
[00:28:17.860 --> 00:28:19.520]  家不但不是避風港
[00:28:19.520 --> 00:28:21.620]  最後還變成珍珠港啊
[00:28:21.620 --> 00:28:23.160]  被轟炸的這個
[00:28:23.160 --> 00:28:25.840]  裡外都是烏煙瘴氣的
[00:28:25.840 --> 00:28:27.600]  為什麼敬畏耶和華
[00:28:27.600 --> 00:28:30.460]  兒女能夠有避難所呢
[00:28:30.460 --> 00:28:33.340]  事實上在關係上面
[00:28:33.340 --> 00:28:36.700]  夫妻關係要和諧容不容易啊
[00:28:36.700 --> 00:28:38.140]  其實不容易的
[00:28:38.140 --> 00:28:39.380]  是不容易的
[00:28:39.380 --> 00:28:41.920]  那怎麼樣能夠有和諧的關係呢
[00:28:41.920 --> 00:28:44.680]  真的是要唯有依靠
[00:28:44.680 --> 00:28:48.920]  敬畏耶和華的這樣一個態度才行啊
[00:28:48.920 --> 00:28:53.300]  這個當基督徒能夠
[00:28:53.300 --> 00:28:58.040]  靠著耶穌基督的恩典來彼此相待的時候
[00:28:58.040 --> 00:28:59.660]  當我們能夠
[00:28:59.660 --> 00:29:03.500]  看著 應著耶穌對我們的饒恕
[00:29:03.500 --> 00:29:06.700]  我們也彼此饒恕的時候
[00:29:06.700 --> 00:29:08.980]  當時我看到我們何等的不配
[00:29:08.980 --> 00:29:12.520]  但是耶穌仍然這樣子的愛我們
[00:29:12.520 --> 00:29:14.480]  我們也能夠來如此的
[00:29:14.480 --> 00:29:16.680]  彼此相愛的時候
[00:29:16.680 --> 00:29:17.780]  這個時候
[00:29:17.780 --> 00:29:21.720]  這個家庭就有恩典永留
[00:29:21.720 --> 00:29:23.420]  這時候這個家庭
[00:29:23.420 --> 00:29:27.760]  就是站在基督耶穌的恩典之上
[00:29:27.760 --> 00:29:29.160]  而這個時候這個家庭
[00:29:29.160 --> 00:29:33.260]  真的可以成為兒女的避風港
[00:29:33.260 --> 00:29:34.260]  那另外呢
[00:29:34.260 --> 00:29:38.040]  事實上當家庭在處理事情上的時候
[00:29:38.040 --> 00:29:41.780]  也需要有敬畏耶和華的一個態度
[00:29:41.780 --> 00:29:44.340]  才能夠讓這個家不會有破口
[00:29:44.340 --> 00:29:45.580]  不會有虧損
[00:29:45.580 --> 00:29:46.920]  什麼意思呢
[00:29:46.920 --> 00:29:50.020]  如果家裡在財務上面出了狀況
[00:29:50.020 --> 00:29:53.460]  工作 健康出了一些狀況
[00:29:53.460 --> 00:29:55.880]  或是要做一些重大的決定
[00:29:55.880 --> 00:29:56.700]  這個時候
[00:29:56.700 --> 00:30:00.500]  家裡會怎麼樣來面對和反應呢
[00:30:00.500 --> 00:30:02.920]  是馬上開始來
[00:30:02.920 --> 00:30:06.940]  照著社會的法則來決定
[00:30:06.940 --> 00:30:10.300]  還是照著原生家庭的父母親
[00:30:10.300 --> 00:30:12.400]  長輩的經驗來決定
[00:30:12.400 --> 00:30:16.980]  還是馬上因著恐懼而做一些回應呢
[00:30:16.980 --> 00:30:20.740]  還是我們可以安靜在神的面前
[00:30:20.740 --> 00:30:24.620]  帶著一個敬畏耶和華的態度來決定
[00:30:24.620 --> 00:30:26.360]  應當怎麼樣做
[00:30:26.360 --> 00:30:32.060]  才能夠讓神的價值觀可以釋放出來
[00:30:32.060 --> 00:30:34.060]  丁宏杰議員我之所以
[00:30:34.060 --> 00:30:36.960]  特別在這樣的一個家庭
[00:30:36.960 --> 00:30:39.840]  敬畏耶和華是家裡有避風港
[00:30:39.840 --> 00:30:42.240]  避難所我特別有感受
[00:30:42.240 --> 00:30:45.600]  是因為事實上在我國小六年級的時候
[00:30:45.600 --> 00:30:51.220]  我們家事實上出現了相當不容易的財務的危機
[00:30:51.220 --> 00:30:54.220]  而且持續了非常多年
[00:30:54.220 --> 00:30:57.020]  可是那時候我其實沒有太多的感覺
[00:30:57.020 --> 00:31:01.360]  一直到我可能過了很多年之後
[00:31:01.360 --> 00:31:04.160]  我父母親才跟我分享
[00:31:04.160 --> 00:31:06.900]  那個過程是何等的不容易
[00:31:06.900 --> 00:31:10.400]  對他們來說真的是天人交戰的時候
[00:31:10.400 --> 00:31:18.680]  但是他們選擇如何用敬畏神定金於基督的恩典
[00:31:18.680 --> 00:31:22.620]  一起同心面對彼此恩慈相待
[00:31:22.620 --> 00:31:26.520]  並且倚靠神所以家裡仍然溫暖
[00:31:26.520 --> 00:31:31.060]  導致雖然家裡好像有出現了風浪
[00:31:31.060 --> 00:31:35.000]  但是這個家仍然是個避風港
[00:31:35.000 --> 00:31:38.660]  我現在回想我真是為了父母親感恩
[00:31:38.660 --> 00:31:41.460]  那我後來想到我們家的確是有些改變
[00:31:41.460 --> 00:31:43.900]  以前吃肉是一塊一塊吃
[00:31:43.900 --> 00:31:46.180]  後來變吃肉絲
[00:31:46.180 --> 00:31:47.940]  以前水果是一顆一顆的吃
[00:31:47.940 --> 00:31:50.340]  後來就是一片一片的吃
[00:31:50.340 --> 00:31:53.380]  但是除此之外都沒有什麼改變
[00:31:53.380 --> 00:31:59.660]  弟兄姊妹這是父母親能夠給孩子很大的恩典
[00:31:59.660 --> 00:32:02.460]  所以今天若你是身為父母
[00:32:02.460 --> 00:32:05.660]  你是否也願意你的家裡面
[00:32:05.660 --> 00:32:08.660]  能夠讓孩子是一個避風港
[00:32:08.660 --> 00:32:10.300]  怎麼做呢
[00:32:10.300 --> 00:32:13.240]  你說我現在已經是珍珠港了
[00:32:13.240 --> 00:32:15.440]  怎麼做呢
[00:32:15.440 --> 00:32:19.800]  回到神的面前帶著敬畏耶和華的心
[00:32:19.800 --> 00:32:23.780]  神恩典仍然夠用
[00:32:23.780 --> 00:32:26.520]  那另外呢
[00:32:26.520 --> 00:32:30.720]  敬畏耶和華也就是生命的泉源
[00:32:30.720 --> 00:32:34.460]  可以使人離開死亡的網羅
[00:32:34.460 --> 00:32:37.420]  敬畏耶和華還有另外一個特別的恩典
[00:32:37.420 --> 00:32:43.740]  就是讓你的生命有一個乾淨的
[00:32:43.740 --> 00:32:48.040]  滋潤的泉源可以湧流出來
[00:32:48.040 --> 00:32:51.440]  可以使人離開死亡的網羅
[00:32:51.440 --> 00:32:55.140]  為什麼敬畏耶和華可以使生命有泉源呢
[00:32:55.140 --> 00:32:57.640]  因為一生的果效怎麼樣
[00:32:57.640 --> 00:32:59.720]  是由心發出的
[00:32:59.720 --> 00:33:01.220]  所以你的心怎麼樣
[00:33:01.220 --> 00:33:05.320]  你生命湧流出來的這個水泉
[00:33:05.320 --> 00:33:07.860]  就是一個什麼樣的一個狀態
[00:33:07.860 --> 00:33:08.520]  請問丁宏姐妹
[00:33:08.520 --> 00:33:10.820]  你希望你生命流出來的水是一個
[00:33:10.820 --> 00:33:12.960]  一股乾淨的泉源
[00:33:12.960 --> 00:33:15.160]  是一股甜美的泉源
[00:33:15.160 --> 00:33:16.760]  還是雖然還不錯
[00:33:16.760 --> 00:33:19.900]  但是裡面有很多汙穢雜質的泉源
[00:33:19.900 --> 00:33:23.140]  我相信我們都渴望有個乾淨的泉源是吧
[00:33:23.140 --> 00:33:25.380]  那因此敬畏耶和華
[00:33:25.380 --> 00:33:29.780]  才能夠保持我們有一個乾淨的泉源
[00:33:29.780 --> 00:33:33.620]  事實上對於聖潔的生活
[00:33:33.620 --> 00:33:35.220]  每次一想到這個主題
[00:33:35.220 --> 00:33:38.120]  我非常感謝我的姑丈
[00:33:38.120 --> 00:33:40.720]  她在我剛來美國的時候
[00:33:40.720 --> 00:33:43.860]  她給我一個非常寶貴的一席話
[00:33:43.860 --> 00:33:44.760]  她說雅臣啊
[00:33:44.760 --> 00:33:48.360]  如果你想要成為一個被神使用的男人
[00:33:48.360 --> 00:33:52.960]  你必須在性上面無可指責
[00:33:52.960 --> 00:33:58.200]  你要來主動出擊的來逃避試探
[00:33:58.200 --> 00:34:01.040]  並且你也要能夠做到讓別人
[00:34:01.040 --> 00:34:04.340]  不會有說閒話的把柄
[00:34:04.340 --> 00:34:07.820]  更不要讓別人有想像的空間
[00:34:07.820 --> 00:34:10.720]  如果你渴望被神使用
[00:34:10.720 --> 00:34:14.720]  你要能夠有一個逃避試探
[00:34:14.720 --> 00:34:17.960]  並且避免人有機會說閒話
[00:34:17.960 --> 00:34:19.960]  或是想像的空間
[00:34:19.960 --> 00:34:21.500]  她之後就分享說
[00:34:21.500 --> 00:34:25.860]  well 這個人都是有試探的
[00:34:25.860 --> 00:34:29.140]  你怎麼樣能夠來避免試探呢
[00:34:29.140 --> 00:34:32.540]  你需要先來事先的超前部署
[00:34:32.540 --> 00:34:33.600]  要來保守
[00:34:33.600 --> 00:34:34.640]  保守你自己
[00:34:34.640 --> 00:34:37.780]  也要保守你身邊的姐妹們
[00:34:37.780 --> 00:34:42.780]  同時就算你和這個保守的很好
[00:34:42.780 --> 00:34:46.180]  你自己心裡很有保護
[00:34:46.180 --> 00:34:52.360]  可是如果當男女二人共處一室的時候
[00:34:52.360 --> 00:34:55.620]  別人會有把柄來說你的閒話
[00:34:55.620 --> 00:34:57.860]  或是讓別人有想像的空間
[00:34:57.860 --> 00:34:59.160]  這樣也是不好的
[00:34:59.160 --> 00:35:01.660]  或者你可以保守你自己
[00:35:01.660 --> 00:35:04.340]  你是可以站立得住
[00:35:04.340 --> 00:35:07.940]  可是對方可能不一定站立得住
[00:35:07.940 --> 00:35:12.540]  你不要太小看你自己的魅力
[00:35:12.540 --> 00:35:16.020]  我們想說 真是有道理
[00:35:16.020 --> 00:35:17.620]  那還有呢
[00:35:17.620 --> 00:35:20.260]  也許你可以把守你自己
[00:35:20.260 --> 00:35:22.080]  對方也可以把守他自己
[00:35:22.080 --> 00:35:24.820]  但是你所帶的年輕人
[00:35:24.820 --> 00:35:26.160]  年輕的弟兄
[00:35:26.160 --> 00:35:28.660]  他就照著你的方法去
[00:35:28.660 --> 00:35:29.960]  OK 我們出去
[00:35:29.960 --> 00:35:36.300]  我們兩個人為了省錢就住一個旅館
[00:35:36.300 --> 00:35:37.940]  反正我們會保守我們自己
[00:35:37.940 --> 00:35:42.600]  可是也許你帶的人沒有辦法保守他自己
[00:35:42.600 --> 00:35:44.100]  那這個時候
[00:35:44.100 --> 00:35:48.820]  請問雅成你希望多省一點錢
[00:35:48.820 --> 00:35:50.540]  多一點浪漫
[00:35:50.540 --> 00:35:56.460]  還是你希望你的一生的果效是能夠不受虧損的
[00:35:56.460 --> 00:36:01.820]  還是你希望真是能夠成為被神使用的一個男人呢
[00:36:01.820 --> 00:36:06.600]  我非常感謝我的姑丈這樣的一席話
[00:36:06.600 --> 00:36:08.360]  所以呢
[00:36:08.360 --> 00:36:11.440]  雖然我也是個有血有肉的人
[00:36:11.440 --> 00:36:15.980]  也是個一定會有試探的人
[00:36:15.980 --> 00:36:18.800]  但是我常常在想
