
[00:00:00.000 --> 00:00:04.520]  我們新的一年跟大家曾經分享過
[00:18:48.960 --> 00:18:51.840]  他就是做先鋒應該做的事情
[00:18:51.840 --> 00:18:56.920]  去做好先鋒這個位置要做的事情
[00:18:56.920 --> 00:18:59.840]  在以利亞身上
[00:18:59.840 --> 00:19:02.120]  我們怎樣可以多一點去認識呢?
[00:19:02.120 --> 00:19:05.240]  我想和新約一個人物和大家一起去看
[00:19:05.240 --> 00:19:06.920]  施浸若翰
[00:19:06.920 --> 00:19:08.840]  施浸若翰其實在新約裡面
[00:19:08.840 --> 00:19:09.960]  告訴我們
[00:19:09.960 --> 00:19:12.160]  有人來到耶穌面前
[00:19:12.160 --> 00:19:15.840]  問耶穌按照先知所預言
[00:19:15.840 --> 00:19:17.280]  文字所說的
[00:19:17.280 --> 00:19:18.760]  有一位以利亞會來
[00:19:18.760 --> 00:19:20.480]  在彌賽亞來之前
[00:19:20.480 --> 00:19:22.040]  有一位以利亞要來
[00:19:22.040 --> 00:19:23.680]  他們就問到底以利亞是誰
[00:19:23.680 --> 00:19:26.720]  為彌賽亞做開路先鋒的
[00:19:26.720 --> 00:19:27.920]  耶穌就告訴他們
[00:19:27.920 --> 00:19:29.120]  他們不是很清楚
[00:19:29.120 --> 00:19:30.400]  耶穌說完之後
[00:19:30.400 --> 00:19:31.920]  這群門徒就知道
[00:19:31.920 --> 00:19:35.920]  原來要為彌賽亞做開路先鋒的
[00:19:35.920 --> 00:19:37.280]  以利亞
[00:19:37.280 --> 00:19:38.560]  就是誰呢?
[00:19:38.560 --> 00:19:40.440]  施浸若翰
[00:19:40.440 --> 00:19:42.560]  所以我想和大家來看施浸若翰
[00:19:42.560 --> 00:19:44.880]  從施浸若翰可以認識一下以利亞
[00:19:44.880 --> 00:19:48.960]  從以利亞的身上都可以認識施浸若翰
[00:19:48.960 --> 00:19:51.320]  當彌賽亞要來之前
[00:19:51.320 --> 00:19:53.120]  有一個開路先鋒
[00:19:53.120 --> 00:19:55.200]  其實在馬福音也提及過
[00:19:55.200 --> 00:19:56.720]  彌賽亞先知曾經說過
[00:19:56.720 --> 00:20:01.200]  有人要為主預備他的道路
[00:20:01.200 --> 00:20:03.080]  修正他的道路
[00:20:03.080 --> 00:20:05.920]  這是當時候他們一種習慣的做法
[00:20:05.920 --> 00:20:07.840]  當一個皇帝出巡的時候
[00:20:07.840 --> 00:20:10.480]  可能我們現代叫做「落區」
[00:20:10.480 --> 00:20:12.000]  他就要做很多的準備
[00:20:12.000 --> 00:20:15.840]  就會有些人專門為這個皇帝出巡之前
[00:20:15.840 --> 00:20:17.360]  做很多的準備
[00:20:17.360 --> 00:20:19.160]  其實就是要預備他的道路
[00:20:19.160 --> 00:20:20.760]  修正他的道路
[00:20:20.760 --> 00:20:24.360]  所以這裡一定有一個叫做開路先鋒
[00:20:24.360 --> 00:20:28.280]  而施浸若翰正正就是先知以賽亞預言的
[00:20:28.280 --> 00:20:33.120]  這一位要來為彌賽亞做開路先鋒的
[00:20:33.120 --> 00:20:36.000]  所以若翰也很明白
[00:20:36.000 --> 00:20:37.360]  這裡是若翰所說的
[00:20:37.360 --> 00:20:39.840]  他說有一位在他以後來的
[00:20:39.840 --> 00:20:41.320]  能力比他更大
[00:20:41.320 --> 00:20:43.520]  他知道彌賽亞要來
[00:20:43.520 --> 00:20:47.000]  他就是那位彌賽亞之前的開路先鋒
[00:20:47.000 --> 00:20:48.800]  去預備神的道
[00:20:48.800 --> 00:20:51.120]  但是他有時候又會不太明白
[00:20:51.120 --> 00:20:52.800]  在《路加福音》第七章記載
[00:20:52.800 --> 00:20:56.560]  當施浸若翰被希律王捉了的時候
[00:20:56.560 --> 00:20:59.400]  他在監牢裡面坐著坐著坐著
[00:20:59.400 --> 00:21:00.600]  他又在想
[00:21:00.600 --> 00:21:04.600]  為什麼好像外面還沒有什麼動靜呢?
[00:21:04.600 --> 00:21:06.560]  若翰這樣想
[00:21:06.560 --> 00:21:08.840]  如果我作為彌賽亞的先鋒
[00:21:08.840 --> 00:21:11.840]  好像不見有什麼果效
[00:21:11.840 --> 00:21:14.520]  好像不見耶穌在做什麼
[00:21:14.520 --> 00:21:15.840]  所以他在監牢的時候
[00:21:15.840 --> 00:21:18.200]  就打發門徒去問耶穌
[00:21:18.200 --> 00:21:21.040]  到底祢是不是那位彌賽亞
[00:21:21.040 --> 00:21:24.520]  是不是我們要等祢這位彌賽亞呢?
[00:21:24.520 --> 00:21:26.760]  還是還有其他人呢?
[00:21:26.760 --> 00:21:30.640]  所以當聽到若翰的門徒說的時候
[00:21:30.640 --> 00:21:32.000]  耶穌怎麼回應呢?
[00:21:32.000 --> 00:21:34.800]  他也跟自己的門徒說
[00:21:34.800 --> 00:21:41.080]  他告訴他們其實施浸若翰就是先知裡面最大的那個
[00:21:41.080 --> 00:21:43.400]  其實這個正正就是對比以利亞
[00:21:43.400 --> 00:21:47.080]  以利亞也是在以色列的先知群體裡面
[00:21:47.080 --> 00:21:49.000]  最出名的一個
[00:21:49.000 --> 00:21:50.160]  所以他說
[00:21:50.160 --> 00:21:52.280]  他引用《馬拉基書》的三章一節
[00:21:52.280 --> 00:21:54.160]  這裡經常記載說
[00:21:54.160 --> 00:21:57.040]  這個最大的先知
[00:21:57.040 --> 00:21:58.080]  施浸若翰
[00:21:58.080 --> 00:22:03.240]  其實正正就是為彌賽亞來做開路先鋒
[00:22:03.240 --> 00:22:06.120]  所以當《馬拉基書》除了三章一節所說
[00:22:06.120 --> 00:22:08.840]  在四章四到五節的時候
[00:22:08.840 --> 00:22:12.880]  馬拉基先知再一次將摩西和以利亞都帶了出來
[00:22:12.880 --> 00:22:14.280]  他再一次提醒就是
[00:22:14.280 --> 00:22:16.960]  他們是奉差遣的先知
[00:22:16.960 --> 00:22:19.520]  是神來揀選了他們
[00:22:19.520 --> 00:22:20.920]  他們要奉差遣
[00:22:20.920 --> 00:22:22.040]  其實意思就是
[00:22:22.040 --> 00:22:23.920]  他們聽神的吩咐
[00:22:23.920 --> 00:22:25.440]  他們按照神的吩咐
[00:22:25.440 --> 00:22:28.920]  來完成神給他們的使命
[00:22:28.920 --> 00:22:31.400]  我想這個不單單是先知要做
[00:22:31.400 --> 00:22:34.640]  不單單是以利亞、若翰要做
[00:22:34.640 --> 00:22:37.280]  其實我相信每一個基督徒都要做
[00:22:37.280 --> 00:22:39.560]  更加不單單今天我們可能會覺得
[00:22:39.560 --> 00:22:42.560]  奉差遣的基督徒
[00:22:42.560 --> 00:22:45.560]  是不是就是指那些宣教士呢?
[00:22:45.560 --> 00:22:47.640]  我不知道弟兄姊妹有沒有有時會出席
[00:22:47.640 --> 00:22:51.200]  我們教會有一些差遣宣教士的聚會
[00:22:51.200 --> 00:22:52.720]  在當中我們有時會覺得
[00:22:52.720 --> 00:22:54.720]  這班宣教士就是神所差遣
[00:22:54.720 --> 00:22:56.320]  要去到很遠的地方
[00:22:56.320 --> 00:22:58.880]  去為神傳福音做工作
[00:22:58.880 --> 00:23:01.280]  他們才是奉差遣
[00:23:01.280 --> 00:23:02.280]  但我相信
[00:23:02.280 --> 00:23:03.400]  我很想弟兄姊妹知道
[00:23:03.400 --> 00:23:05.080]  其實這個奉差遣
[00:23:05.080 --> 00:23:08.280]  不只是在宣教士的身上
[00:23:08.280 --> 00:23:10.640]  不只是在傳道人的身上
[00:23:10.640 --> 00:23:12.840]  其實在我們每一個弟兄姊妹
[00:23:12.840 --> 00:23:16.760]  我們都應該是一個奉差遣的先知
[00:23:16.760 --> 00:23:19.480]  我們是一個奉差遣的基督徒
[00:23:19.480 --> 00:23:21.480]  我們帶著神給我們的身輔
[00:23:21.480 --> 00:23:24.720]  去到不同的處境
[00:23:24.720 --> 00:23:26.440]  在我們的生活裏面
[00:23:26.440 --> 00:23:28.680]  其實我們就是被差遣出去的
[00:23:28.680 --> 00:23:32.760]  你要怎樣去為神預備道路
[00:23:32.760 --> 00:23:34.720]  讓我們的見證
[00:23:34.720 --> 00:23:38.320]  幫助到人去認識耶穌
[00:23:38.320 --> 00:23:41.080]  當施浸著漢被人捉了去坐牢的時候
[00:23:41.080 --> 00:23:41.880]  警方是怎樣呢?
[00:23:41.880 --> 00:23:44.200]  他覺得自己好像沒什麼用
[00:23:44.200 --> 00:23:45.720]  做不到事
[00:23:45.720 --> 00:23:48.040]  好像在牢裏面
[00:23:48.040 --> 00:23:53.360]  不知道怎樣可以再為彌賽亞來預備
[00:23:53.360 --> 00:23:54.840]  其實施浸著漢有時很明白
[00:23:54.840 --> 00:24:00.320]  他自己的身份就是要為彌賽亞做一個開路先鋒
[00:24:00.320 --> 00:24:03.080]  但當他在牢裏面作為一個囚犯的時候
[00:24:03.080 --> 00:24:06.160]  他反而有時不是很肯定
[00:24:06.160 --> 00:24:07.880]  有多些的懷疑出來了
[00:24:07.880 --> 00:24:09.720]  覺得自己是不是真的呢?
[00:24:09.720 --> 00:24:11.800]  是不是自己的身份都懷疑
[00:24:11.800 --> 00:24:14.880]  甚至覺得自己做不到事
[00:24:14.880 --> 00:24:16.840]  其實很想和大家看清靜
[00:24:16.840 --> 00:24:21.920]  就是有時我們都會在一個若寒的環境
[00:24:21.920 --> 00:24:25.320]  不知道大家覺得今天當我們面對逆境的時候
[00:24:25.320 --> 00:24:27.200]  我們作為基督徒
[00:24:27.200 --> 00:24:30.640]  我們還可不可以為主作見證呢?
[00:24:30.640 --> 00:24:33.480]  是不是有時我們好像大家都戴上口罩
[00:24:33.480 --> 00:24:36.560]  我們今天本來有個人報道出隊
[00:24:36.560 --> 00:24:37.920]  都要取消
[00:24:37.920 --> 00:24:41.520]  都沒什麼機會再去傳福音呢?
[00:24:41.520 --> 00:24:43.000]  我想和大家分享
[00:24:43.000 --> 00:24:45.480]  最近剛好有一位牧師
[00:24:45.480 --> 00:24:46.640]  我認識的
[00:24:46.640 --> 00:24:49.720]  他自己經歷了一些事情和我們分享
[00:24:49.720 --> 00:24:52.320]  這位牧師早陣子
[00:24:52.320 --> 00:24:54.200]  三個星期前
[00:24:54.200 --> 00:24:55.960]  他進了醫院
[00:24:55.960 --> 00:24:58.240]  出院三個星期
[00:24:58.240 --> 00:25:01.920]  那段時間進醫院做了一個小手術
[00:25:01.920 --> 00:25:05.280]  這個小手術可能平時一般都是做兩三天就可以
[00:25:05.280 --> 00:25:06.960]  然後出院
[00:25:06.960 --> 00:25:09.520]  但這個手術令到他在醫院
[00:25:09.520 --> 00:25:11.200]  不知為什麼不同的原因
[00:25:11.200 --> 00:25:13.800]  他差不多要住兩個星期醫院
[00:25:13.800 --> 00:25:17.320]  所以這位牧師後來有些分享說到
[00:25:17.320 --> 00:25:19.840]  當他在醫院初期的時候
[00:25:19.840 --> 00:25:21.600]  覺得兩三天就可以出院
[00:25:21.600 --> 00:25:25.200]  但突然間一拖又要拖多住十天八天
[00:25:25.200 --> 00:25:27.240]  對他來說他覺得
[00:25:27.240 --> 00:25:29.480]  他在醫院裏面成為一個病人
[00:25:29.480 --> 00:25:31.480]  好像什麼都做不到
[00:25:31.480 --> 00:25:34.960]  不可以去做他牧師應該做的事
[00:25:34.960 --> 00:25:37.880]  他就開始入院第四五天的時候
[00:25:37.880 --> 00:25:40.040]  就開始有些不開心
[00:25:40.040 --> 00:25:41.840]  好像很不明白
[00:25:41.840 --> 00:25:45.160]  但當他慢慢在醫院多一些日子的時候
[00:25:45.160 --> 00:25:47.360]  他自己出院之後的分享就是發現
[00:25:47.360 --> 00:25:51.240]  神將他帶去醫院的病房
[00:25:51.240 --> 00:25:54.000]  這個病房成為他的牧區
[00:25:54.000 --> 00:25:56.240]  其實原來他在這個病房裏面
[00:25:56.240 --> 00:25:58.160]  神差遣他進去
[00:25:58.160 --> 00:26:00.160]  他一樣有事要做
[00:26:00.160 --> 00:26:02.160]  不是說做了病人
[00:26:02.160 --> 00:26:05.280]  這個牧師就不用做或做不到事
[00:26:05.280 --> 00:26:09.240]  他很體會原來就是神差遣他進這個病房
[00:26:09.240 --> 00:26:13.000]  他有機會和一些基督徒的病人來祈禱祝福他們
[00:26:13.000 --> 00:26:15.600]  他更加有機會和一些未信的人
[00:26:15.600 --> 00:26:18.400]  來分享福音去見證
[00:26:18.400 --> 00:26:21.080]  當他出院的時候他很感恩
[00:26:21.080 --> 00:26:24.880]  他發現原來神差遣了他這兩個星期
[00:26:24.880 --> 00:26:26.640]  去到醫院病房
[00:26:26.640 --> 00:26:30.120]  是完成神給他的使命
[00:26:30.120 --> 00:26:31.640]  所以今天不要想著
[00:26:31.640 --> 00:26:33.760]  好像我們來到一個階段
[00:26:33.760 --> 00:26:34.920]  甚至可能未來日子
[00:26:34.920 --> 00:26:37.400]  不知道大家會不會覺得自己眼又矇 耳又聾呢
[00:26:37.400 --> 00:26:39.600]  哎呀 糟了 都不知道神怎樣用我
[00:26:39.600 --> 00:26:41.520]  是不是我完全沒有用呢
[00:26:41.520 --> 00:26:44.760]  是不是我入到病房成為一個病人就完全沒有用呢
[00:26:44.760 --> 00:26:46.640]  其實不一定
[00:26:46.640 --> 00:26:50.760]  你去多些體會神給你的使命
[00:26:50.760 --> 00:26:52.600]  我們不是完全沒有用
[00:26:52.600 --> 00:26:56.680]  可能我們能夠在神所差遣我去的地方
[00:26:56.680 --> 00:26:58.720]  完成使命
[00:26:58.720 --> 00:27:00.560]  我相信這個都是從
[00:27:00.560 --> 00:27:02.320]  師任約翰
[00:27:02.320 --> 00:27:04.320]  以至從以利亞的身上學習
[00:27:04.320 --> 00:27:07.080]  不一定是看很大的果效
[00:27:07.080 --> 00:27:13.280]  也不一定是用自己個人的一些想法
[00:27:13.280 --> 00:27:15.720]  我們要多些看見神的吩咐
[00:27:15.720 --> 00:27:21.400]  看見我們都是被神可以使用差遣的人
[00:27:21.400 --> 00:27:23.360]  在當中除了
[00:27:23.360 --> 00:27:29.600]  我們看見神用以利亞和約翰可以成為先鋒之外
[00:27:29.600 --> 00:27:31.840]  我們提到不是主角
[00:27:31.840 --> 00:27:35.040]  不是主角其中一個我們可以對比是甚麼
[00:27:35.040 --> 00:27:36.640]  就是配角
[00:27:36.640 --> 00:27:40.680]  特別是我們有時看電影、電視有甚麼頒獎禮
[00:27:40.680 --> 00:27:42.680]  不知道大家最注意的是甚麼
[00:27:42.680 --> 00:27:43.800]  或者大家還記得的
[00:27:43.800 --> 00:27:45.920]  可能這個頒獎禮裏面
[00:27:45.920 --> 00:27:49.440]  拿到誰是最佳男主角、最佳女主角
[00:27:49.440 --> 00:27:52.480]  其他的角色都不是怎樣記得
[00:27:52.480 --> 00:27:57.600]  我不知道大家會不會想過你自己的角色、你的身份
[00:27:57.600 --> 00:27:59.840]  當我們在神的國度裏面
[00:27:59.840 --> 00:28:01.520]  神要用我們的時候
[00:28:01.520 --> 00:28:02.720]  我想多些提就是
[00:28:02.720 --> 00:28:05.520]  其實我們是否願意接受
[00:28:05.520 --> 00:28:08.640]  神給我們成為一個配角呢?
[00:28:08.640 --> 00:28:11.240]  其實我上次在去年講到科林書的時候
[00:28:11.240 --> 00:28:13.440]  大致上都有提過
[00:28:13.440 --> 00:28:15.360]  我們有沒有想過
[00:28:15.360 --> 00:28:19.360]  我們願意成為神所使用的一個配角
[00:28:19.360 --> 00:28:21.480]  其實這個配角最重要是甚麼呢?
[00:28:21.480 --> 00:28:23.960]  我們成為一個配合神的角色
[00:28:23.960 --> 00:28:26.440]  無論是以利亞、是施浸約翰
[00:28:26.440 --> 00:28:29.680]  是那位成為一個病人的牧師
[00:28:29.680 --> 00:28:34.080]  我們最重要是甘於神給我們這個遺訓
[00:28:34.080 --> 00:28:35.800]  我不要看輕
[00:28:35.800 --> 00:28:39.440]  神給我這個做配角、做這個角色身份的時候
[00:28:39.440 --> 00:28:41.880]  給一個侍奉崗位我的時候
[00:28:41.880 --> 00:28:44.320]  我只要明白神的心意
[00:28:44.320 --> 00:28:46.480]  我去完成神給我的指明
[00:28:46.480 --> 00:28:48.520]  這個才是最重要
[00:28:48.520 --> 00:28:50.320]  甚至可能在我們不同的處境當中
[00:28:50.320 --> 00:28:51.520]  有時你是做配角
[00:28:51.520 --> 00:28:53.600]  有時可能你都是做主角
[00:28:53.600 --> 00:28:55.360]  我不知道大家喜歡做主角多些
[00:28:55.360 --> 00:28:57.160]  還是做配角多些
[00:28:57.160 --> 00:28:58.920]  大家有沒有想過呢?
[00:28:58.920 --> 00:29:03.840]  其實真的,做配角可能比做主角更加開心
[00:29:03.840 --> 00:29:05.240]  不知道大家有沒有想過
[00:29:05.240 --> 00:29:07.240]  其實做配角也不簡單
[00:29:07.240 --> 00:29:09.200]  但做配角也挺好的
[00:29:09.200 --> 00:29:11.160]  配角一樣有獎賞
[00:29:11.160 --> 00:29:12.800]  電影頒獎也有
[00:29:12.800 --> 00:29:14.600]  除了男主角、女主角
[00:29:14.600 --> 00:29:18.280]  還有最佳男配角、最佳女配角
[00:29:18.280 --> 00:29:19.600]  一樣有的
[00:29:19.600 --> 00:29:21.960]  甚至就算今天神要我做一個卡拉啡
[00:29:21.960 --> 00:29:25.040]  我也覺得我去配合神
[00:29:25.040 --> 00:29:26.200]  神要我怎樣做
[00:29:26.200 --> 00:29:30.080]  怎樣去最重要就是完成神給我的使命
[00:29:30.080 --> 00:29:32.680]  我會不會很甘心呢?
[00:29:32.680 --> 00:29:35.520]  領受神給我的角色
[00:29:35.520 --> 00:29:38.400]  施震若汗的經歷其中一個也是這樣
[00:29:38.400 --> 00:29:42.880]  他用了一個婚禮的場合或處境提醒我們
[00:29:42.880 --> 00:29:46.840]  他說在婚禮中主角是誰?
[00:29:46.840 --> 00:29:48.080]  只有兩個人
[00:29:48.080 --> 00:29:50.240]  新郎和新娘
[00:29:50.240 --> 00:29:53.360]  我們不會每個人在婚禮中都是新郎、新娘
[00:29:53.360 --> 00:29:54.520]  所以告訴我們
[00:29:54.520 --> 00:29:56.720]  我們更加要開心的就是
[00:29:56.720 --> 00:29:58.000]  施震若汗很明白
[00:29:58.000 --> 00:30:00.640]  我很開心你要做新郎的朋友
[00:30:00.640 --> 00:30:05.640]  或者你可以做新郎最緊密的伴郎
[00:30:05.640 --> 00:30:12.200]  其實就是我們願不願意跟其他人一起去配合神
[00:30:12.200 --> 00:30:15.480]  有不同的角色、身份一起去配搭
[00:30:15.480 --> 00:30:19.120]  我們就能夠完成神給我們的使命
[00:30:19.120 --> 00:30:21.160]  最終,施震若汗提醒我們
[00:30:21.160 --> 00:30:24.200]  他必興旺,我必衰微
[00:30:24.200 --> 00:30:26.440]  不是說我的生命越來越沒有了
[00:30:26.440 --> 00:30:27.520]  其實也不關事
[00:30:27.520 --> 00:30:30.000]  其實是在說當我做完這個使命
[00:30:30.000 --> 00:30:31.960]  我完成神給我們的工作
[00:30:31.960 --> 00:30:34.440]  在神的計劃中配合到神的壽
[00:30:34.440 --> 00:30:37.080]  神的作為要被彰顯
[00:30:37.080 --> 00:30:39.440]  神的計劃要顯明
[00:30:39.440 --> 00:30:41.240]  這才是最重要的
[00:30:41.240 --> 00:30:43.520]  是讓人看見神的榮耀
[00:30:43.520 --> 00:30:46.920]  不是看見人自己做得多厲害
[00:30:46.920 --> 00:30:53.760]  所以當以利亞在神面前跟神談了一番話之後
[00:30:53.760 --> 00:30:55.040]  神就告訴他
[00:30:55.040 --> 00:30:56.080]  吩咐他
[00:30:56.080 --> 00:30:57.280]  既然是這樣
[00:30:57.280 --> 00:30:58.360]  有一點這樣的意思
[00:30:58.360 --> 00:30:59.840]  大家可以慢慢看
[00:30:59.840 --> 00:31:02.560]  既然是這樣,神就幫他安排
[00:31:02.560 --> 00:31:04.480]  你做得這麼辛苦
[00:31:04.480 --> 00:31:08.120]  不如我告訴你將來的計劃是怎樣
[00:31:08.120 --> 00:31:09.920]  有哪些人會接班
[00:31:09.920 --> 00:31:14.200]  有哪些人會繼續去完成一些任務
[00:31:14.200 --> 00:31:18.000]  其實以利亞很想為神完成一個偉大的工作
[00:31:18.000 --> 00:31:19.040]  是甚麼呢?
[00:31:19.040 --> 00:31:20.760]  除滅巴力
[00:31:20.760 --> 00:31:22.120]  但其實在神的計劃裡
[00:31:22.120 --> 00:31:24.240]  不是由以利亞來做
[00:31:24.240 --> 00:31:26.920]  是在以後更長遠的計劃
[00:31:26.920 --> 00:31:31.360]  除滅巴力偶像的敬拜是一個很不容易
[00:31:31.360 --> 00:31:33.200]  很艱難的工作
[00:31:33.200 --> 00:31:37.480]  是在後期才用他的方法來完成
[00:31:37.480 --> 00:31:39.280]  所以以利亞要學習
[00:31:39.280 --> 00:31:44.600]  要在神面前按照神給他的遺訓角色
[00:31:44.600 --> 00:31:48.480]  所以神吩咐他怎樣去高立那些人
[00:31:48.480 --> 00:31:50.880]  以承接他的工作
[00:31:50.880 --> 00:31:52.520]  在神的計劃裡
[00:31:52.520 --> 00:32:00.160]  神就可以繼續讓他經歷到神的心意是何等的奇妙
[00:32:00.160 --> 00:32:03.640]  所以我很盼望今天我們能夠從以利亞身上學習
[00:32:03.640 --> 00:32:06.360]  以利亞怎樣看自己的角色
[00:32:06.360 --> 00:32:08.600]  同樣都成為我們今天自己的提醒
[00:32:08.600 --> 00:32:11.800]  我們又怎樣去看自己的角色呢?
[00:32:11.800 --> 00:32:14.280]  有沒有一個時候你覺得自己是很重要
[00:32:14.280 --> 00:32:16.480]  是神最得力的助手
[00:32:16.480 --> 00:32:18.720]  有沒有有時你覺得自己是最忠心的一個
[00:32:18.720 --> 00:32:21.480]  其他人都比不上你呢?
[00:32:21.480 --> 00:32:24.760]  還是你真的願意能夠來到神的面前
[00:32:24.760 --> 00:32:27.800]  來明白其實我們都應該是
[00:32:27.800 --> 00:32:28.920]  奉神的差遣
[00:32:28.920 --> 00:32:30.840]  避神差遣的先鋒
[00:32:30.840 --> 00:32:34.760]  就是要明白完成神給我們不同的使命
[00:32:34.760 --> 00:32:37.160]  也可以說是我們的召命
[00:32:37.160 --> 00:32:40.360]  這是我們要不斷地去認識
[00:32:40.360 --> 00:32:44.560]  更加我們明白神給我們的角色是怎樣
[00:32:44.560 --> 00:32:47.520]  我們是一個配合神的角色
[00:32:47.520 --> 00:32:51.840]  是我們能夠去甘於神給我們的遺訓
[00:32:51.840 --> 00:32:58.360]  不是去自己爭取一些甚麼位置要做的事
[00:32:58.360 --> 00:33:02.160]  是看見神擺我們在哪個位置
[00:33:02.160 --> 00:33:04.440]  我相信無論做先鋒也好
[00:33:04.440 --> 00:33:05.640]  做兵丁也好
[00:33:05.640 --> 00:33:08.240]  做甚麼配角也好
[00:33:08.240 --> 00:33:10.440]  在神裏面是神擺的
[00:33:10.440 --> 00:33:11.840]  是神安排的
[00:33:11.840 --> 00:33:13.080]  就是最好
[00:33:13.080 --> 00:33:15.640]  都是重要的
[00:33:15.640 --> 00:33:18.520]  是我們不能夠輕視
[00:33:18.520 --> 00:33:19.520]  是神給的
[00:33:19.520 --> 00:33:23.200]  我們就要學習甘心樂意來領受
[00:33:23.200 --> 00:33:26.280]  我們會體會到神有很奇妙的配搭
[00:33:26.280 --> 00:33:28.120]  有祂最好的安排
[00:33:28.120 --> 00:33:29.640]  但經歷是甚麼呢?
[00:33:29.640 --> 00:33:33.080]  我們仍然要忍耐等候
[00:33:33.080 --> 00:33:35.240]  無論好像摩西帶領以色列人
[00:33:35.240 --> 00:33:37.200]  走四十年的曠野
[00:33:37.200 --> 00:33:40.640]  無論是施浸約翰被關在監牢裏面
[00:33:40.640 --> 00:33:42.840]  他要學習忍耐等候
[00:33:42.840 --> 00:33:44.800]  其實以利亞都需要
[00:33:44.800 --> 00:33:48.440]  以利亞更加要學習多一份忍耐等候
[00:33:48.440 --> 00:33:50.120]  不要只看果效
[00:33:50.120 --> 00:33:53.640]  來見到神自己奇妙的工作
[00:33:53.640 --> 00:33:55.440]  但從以利亞身上學到一樣
[00:33:55.440 --> 00:33:57.200]  都在忍耐等候過程裏面
[00:33:57.200 --> 00:34:01.160]  我們可以在身上學習的是甚麼呢?
[00:34:01.160 --> 00:34:02.600]  剛才我提到
[00:34:02.600 --> 00:34:05.960]  新約作者其實就是雅各
[00:34:05.960 --> 00:34:07.320]  他在雅各書裏提到
[00:34:07.320 --> 00:34:10.360]  我們和以利亞一樣是聖城中人
[00:34:10.360 --> 00:34:15.920]  所以我們應該可以更多在一些艱難的時刻
[00:34:15.920 --> 00:34:18.440]  我們有時未必完全明白到
[00:34:18.440 --> 00:34:20.680]  神的心意計劃的時候
[00:34:20.680 --> 00:34:22.280]  我們可以做甚麼呢?
[00:34:22.280 --> 00:34:23.280]  在忍耐等候的時候
[00:34:23.280 --> 00:34:26.000]  我們仍然是彼此的認罪
[00:34:26.000 --> 00:34:28.040]  我們互相的代求
[00:34:28.040 --> 00:34:29.680]  我們要成為一個
[00:34:29.680 --> 00:34:33.080]  願意發出二人禱告力量的基督徒
[00:34:33.080 --> 00:34:35.360]  以致我們多一些在神面前
[00:34:35.360 --> 00:34:37.280]  懇切的祈禱
[00:34:37.280 --> 00:34:40.840]  神會成就祂自己奇妙的計劃
[00:34:40.840 --> 00:34:43.480]  有時我們不知道時間何時
[00:34:43.480 --> 00:34:44.760]  我們相信我們的祈禱
[00:34:44.760 --> 00:34:48.280]  不是像以利亞開始為這個地方帶來寒災
[00:34:48.280 --> 00:34:49.240]  我相信我們的祈禱
[00:34:49.240 --> 00:34:51.520]  更多是像以利亞領受神的吩咐
[00:34:51.520 --> 00:34:52.880]  當祈禱的時候
[00:34:52.880 --> 00:34:54.360]  天降金林
[00:34:54.360 --> 00:34:56.400]  我很盼望這個就是我們要經歷
[00:34:56.400 --> 00:34:58.240]  只不過時間是多長
[00:34:58.240 --> 00:35:02.520]  神何時會用祂自己的計劃
[00:35:02.520 --> 00:35:04.080]  成就祂的旨意呢?
[00:35:04.080 --> 00:35:06.680]  是我們不能夠完全明白得完
[00:35:06.680 --> 00:35:08.400]  是我們要一步一步
[00:35:08.400 --> 00:35:11.200]  藉著祈禱更加去信靠我們的神
[00:35:11.200 --> 00:35:12.640]  倚靠我們的神
[00:35:12.640 --> 00:35:15.160]  以致我們可以更多的明白
[00:35:15.160 --> 00:35:15.960]  特別在這段日子
[00:35:15.960 --> 00:35:19.360]  我剛才提過我們可以成為一個
[00:35:19.360 --> 00:35:22.080]  參與祈禱、侍奉的人
[00:35:22.080 --> 00:35:24.720]  在我們可能沒有太多聚會
[00:35:24.720 --> 00:35:27.320]  或者有時我們多一些時間
[00:35:27.320 --> 00:35:29.600]  我都希望弟兄姊妹能夠
[00:35:29.600 --> 00:35:32.680]  讓我們在一些紀念身邊人的需要
[00:35:32.680 --> 00:35:34.400]  紀念香港的需要
[00:35:34.400 --> 00:35:35.720]  紀念中國的需要
[00:35:35.720 --> 00:35:37.880]  紀念世界各地的一些需要
[00:35:37.880 --> 00:35:39.240]  在這個疫情裏面
[00:35:39.240 --> 00:35:40.600]  我們仍然可以禱告
[00:35:40.600 --> 00:35:42.840]  我們仍然可以用禱告守望
[00:35:42.840 --> 00:35:45.320]  可以用禱告成為我們的侍奉
[00:35:45.320 --> 00:35:48.440]  盼望我們能夠更直接禱告
[00:35:48.440 --> 00:35:50.040]  明白神的旨意
[00:35:50.040 --> 00:35:52.680]  我們能夠經歷、學習、忍耐
[00:35:52.680 --> 00:35:54.000]  等候的功課
[00:35:54.000 --> 00:35:55.480]  以致我們最終
[00:35:55.480 --> 00:35:58.200]  能夠更加高舉耶穌基督
[00:35:58.200 --> 00:35:59.640]  在我們的生命裏面
[00:35:59.640 --> 00:36:02.360]  亦能夠活出神給我們的照明
[00:36:02.360 --> 00:36:03.560]  我們一起同心祈禱
[00:36:06.600 --> 00:36:07.680]  侍奉我們感謝祢
[00:36:07.680 --> 00:36:11.480]  讓我們有祢自己寶貴的話語
