
[00:00:00.000 --> 00:00:06.000]  提予法定人數不足
[00:20:04.000 --> 00:20:08.000]  要彼此相愛
[00:20:08.000 --> 00:20:10.000]  我們一起讀這節經文
[00:20:10.000 --> 00:20:13.000]  最要緊的是彼此切實相愛
[00:20:13.000 --> 00:20:19.000]  因為愛能遮掩許多的罪
[00:20:19.000 --> 00:20:21.000]  當我預備這篇講章
[00:20:21.000 --> 00:20:24.000]  我讀到這節經文的時候
[00:20:24.000 --> 00:20:30.000]  最重要的是彼此切實相愛
[00:20:30.000 --> 00:20:33.000]  聖靈對我說
[00:20:33.000 --> 00:20:38.000]  究竟在過去一年多以來
[00:20:38.000 --> 00:20:42.000]  當我們面對教會需要處理
[00:20:42.000 --> 00:20:45.000]  特別是在上個星期裏
[00:20:45.000 --> 00:20:48.000]  我們需要處理的一些情況
[00:20:48.000 --> 00:20:56.000]  我們要怎樣去面對這些情況
[00:20:56.000 --> 00:20:58.000]  我問自己
[00:20:58.000 --> 00:21:01.000]  究竟我對教會的愛
[00:21:01.000 --> 00:21:05.000]  是否不夠多
[00:21:05.000 --> 00:21:07.000]  究竟我對弟兄姊妹
[00:21:07.000 --> 00:21:13.000]  是否不敏感他們的感受
[00:21:13.000 --> 00:21:15.000]  我問自己
[00:21:15.000 --> 00:21:20.000]  究竟我是否真的能夠
[00:21:20.000 --> 00:21:24.000]  切實地愛我的弟兄姊妹
[00:21:24.000 --> 00:21:28.000]  作為牧師我是否能夠明白他們
[00:21:28.000 --> 00:21:34.000]  了解他們
[00:21:34.000 --> 00:21:36.000]  這令經文講到
[00:21:36.000 --> 00:21:38.000]  要熱切地相愛
[00:21:38.000 --> 00:21:40.000]  深深地相愛
[00:21:40.000 --> 00:21:44.000]  這是其他的翻譯所講
[00:21:44.000 --> 00:21:48.000]  重點是彼此
[00:21:48.000 --> 00:21:50.000]  重點是信徒之間
[00:21:50.000 --> 00:21:52.000]  而不是個人
[00:21:52.000 --> 00:21:59.000]  重點是雙方的關係
[00:21:59.000 --> 00:22:04.000]  當我們在一起的時候
[00:22:04.000 --> 00:22:07.000]  我們一定會有不同的步伐
[00:22:07.000 --> 00:22:09.000]  有不同的意見
[00:22:09.000 --> 00:22:14.000]  有不同的期望
[00:22:14.000 --> 00:22:17.000]  這些都會帶來給我們
[00:22:17.000 --> 00:22:20.000]  心裏面很多的情緒
[00:22:20.000 --> 00:22:22.000]  很多的憤怒
[00:22:22.000 --> 00:22:23.000]  很多的不安
[00:22:23.000 --> 00:22:25.000]  很多的不滿意
[00:22:25.000 --> 00:22:27.000]  很多的失望
[00:22:27.000 --> 00:22:29.000]  但針研提案是說
[00:22:29.000 --> 00:22:33.000]  恨能挑起爭端
[00:22:33.000 --> 00:22:39.000]  愛能遮掩一切的過錯
[00:22:39.000 --> 00:22:42.000]  不是沒有過錯
[00:22:42.000 --> 00:22:51.000]  而是那些愛多到蓋過了那些錯誤
[00:22:51.000 --> 00:22:52.000]  如果我們說
[00:22:52.000 --> 00:23:01.000]  上星期的月會是一個終結
[00:23:01.000 --> 00:23:05.000]  我們現在是揭開新的一頁
[00:23:05.000 --> 00:23:09.000]  一個新的路程
[00:23:09.000 --> 00:23:12.000]  如果我們過去有很多的懺悔
[00:23:12.000 --> 00:23:14.000]  今天開始
[00:23:14.000 --> 00:23:19.000]  我們就走在一個重建的道路上
[00:23:19.000 --> 00:23:25.000]  當我們過去有著各樣的情緒
[00:23:25.000 --> 00:23:29.000]  各樣的失望的時候
[00:23:29.000 --> 00:23:33.000]  靖姐妹,我希望今天
[00:23:33.000 --> 00:23:38.000]  我們再一次建立起彼此那份的愛
[00:23:38.000 --> 00:23:45.000]  我們再一次建立在上帝面前那份的信
[00:23:45.000 --> 00:23:46.000]  好不好?
[00:23:46.000 --> 00:23:52.000]  可不可以?
[00:23:52.000 --> 00:24:01.000]  愛是能夠讓我們再一次在一起
[00:24:01.000 --> 00:24:07.000]  愛將我們捆綁在一起
[00:24:07.000 --> 00:24:09.000]  幸福的結局更了
[00:24:09.000 --> 00:24:13.000]  我們是需要互相的款待
[00:24:13.000 --> 00:24:17.000]  不發言言
[00:24:17.000 --> 00:24:21.000]  昔日那些人就是歡歡喜喜地在家裡
[00:24:21.000 --> 00:24:24.000]  接待需要食宿的人
[00:24:24.000 --> 00:24:27.000]  因為很多過路的旅客沒有地方住
[00:24:27.000 --> 00:24:29.000]  所以去接待他
[00:24:29.000 --> 00:24:32.000]  今天我想較為少
[00:24:32.000 --> 00:24:34.000]  現在特別是哪裡都去不了
[00:24:34.000 --> 00:24:35.000]  怎麼接待呢?
[00:24:35.000 --> 00:24:37.000]  我家裡接待不了人
[00:24:37.000 --> 00:24:39.000]  只有一間房怎麼接待呢?
[00:24:39.000 --> 00:24:43.000]  其實是說那種看到人需要
[00:24:43.000 --> 00:24:45.000]  那個接待的意思
[00:24:45.000 --> 00:24:48.000]  看到過路的人有需要的時候
[00:24:48.000 --> 00:24:51.000]  你就去款待他
[00:24:51.000 --> 00:24:54.000]  是一個雙方的
[00:24:54.000 --> 00:24:56.000]  牧師怎麼會是雙方呢?
[00:24:56.000 --> 00:24:59.000]  你接待過路的客人的時候
[00:24:59.000 --> 00:25:01.000]  只有你付出
[00:25:01.000 --> 00:25:03.000]  那個人沒有什麼可以給你
[00:25:03.000 --> 00:25:05.000]  你怎麼會是雙方呢?
[00:25:05.000 --> 00:25:07.000]  但我覺得這是一個雙方
[00:25:07.000 --> 00:25:08.000]  為什麼呢?
[00:25:08.000 --> 00:25:10.000]  當你付出的時候
[00:25:10.000 --> 00:25:12.000]  去接待的時候
[00:25:12.000 --> 00:25:14.000]  你是不發怨言的
[00:25:14.000 --> 00:25:18.000]  你歡歡喜喜地去接待
[00:25:18.000 --> 00:25:19.000]  最怕就是
[00:25:19.000 --> 00:25:21.000]  做的時候就沒事
[00:25:21.000 --> 00:25:23.000]  或者一邊做一邊咬咬聲
[00:25:23.000 --> 00:25:25.000]  你有沒有見過這樣的人
[00:25:25.000 --> 00:25:28.000]  我心裡就不要做了
[00:25:28.000 --> 00:25:30.000]  做什麼呢?
[00:25:30.000 --> 00:25:34.000]  一邊做就一邊罵
[00:25:34.000 --> 00:25:35.000]  不是的
[00:25:35.000 --> 00:25:36.000]  這個接待是說
[00:25:36.000 --> 00:25:40.000]  當願意付出的時候是毫無怨言的
[00:25:40.000 --> 00:25:42.000]  但是不要忘記
[00:25:42.000 --> 00:25:44.000]  被款待的那個人
[00:25:44.000 --> 00:25:46.000]  也是不會有抱怨的
[00:25:46.000 --> 00:25:47.000]  不會有怨言的
[00:25:47.000 --> 00:25:49.000]  就是無論人家怎麼接待你
[00:25:49.000 --> 00:25:55.000]  你都去樂意去接受的
[00:25:55.000 --> 00:25:56.000]  我不知道你會不會
[00:25:56.000 --> 00:25:58.000]  人家送樣禮物給你
[00:25:58.000 --> 00:26:00.000]  謝謝
[00:26:00.000 --> 00:26:02.000]  丟下它
[00:26:02.000 --> 00:26:04.000]  會不會去欣賞
[00:26:04.000 --> 00:26:06.000]  人家所給你的呢?
[00:26:06.000 --> 00:26:08.000]  是一個雙方面的
[00:26:08.000 --> 00:26:09.000]  一個願意去付出
[00:26:09.000 --> 00:26:11.000]  但另一個是什麼呢?
[00:26:11.000 --> 00:26:12.000]  去樂意去接受
[00:26:12.000 --> 00:26:14.000]  是毫無怨言的
[00:26:14.000 --> 00:26:16.000]  這個就是彼此
[00:26:16.000 --> 00:26:19.000]  是互相去款待
[00:26:19.000 --> 00:26:21.000]  萬物皆結局近了
[00:26:21.000 --> 00:26:23.000]  要彼此的服侍
[00:26:23.000 --> 00:26:24.000]  經文說
[00:26:24.000 --> 00:26:26.000]  各人要照所得的恩賜
[00:26:26.000 --> 00:26:27.000]  彼此來服侍
[00:26:27.000 --> 00:26:31.000]  作臣百般恩賜的好管家
[00:26:31.000 --> 00:26:33.000]  上帝賜給我們的恩賜
[00:26:33.000 --> 00:26:34.000]  每一個人都不同
[00:26:34.000 --> 00:26:35.000]  有些人會多一點
[00:26:35.000 --> 00:26:36.000]  有些人會少一點
[00:26:36.000 --> 00:26:37.000]  有些人在某一方面
[00:26:37.000 --> 00:26:39.000]  有些人是有的
[00:26:39.000 --> 00:26:42.000]  有些人是不會像別人那樣的
[00:26:42.000 --> 00:26:43.000]  不重要的
[00:26:43.000 --> 00:26:44.000]  但你要看看自己
[00:26:44.000 --> 00:26:46.000]  在你的生命裡面
[00:26:46.000 --> 00:26:48.000]  有沒有一個上帝賜給你的恩賜
[00:26:48.000 --> 00:26:50.000]  我相信每個人都會有的
[00:26:50.000 --> 00:26:53.000]  不需要和別人去比較的
[00:26:53.000 --> 00:26:54.000]  問題是你有沒有
[00:26:54.000 --> 00:26:59.000]  好好地去運用這些恩賜
[00:26:59.000 --> 00:27:00.000]  弟兄姊妹教會裡面
[00:27:00.000 --> 00:27:01.000]  有很多的需要
[00:27:01.000 --> 00:27:03.000]  你知不知道?
[00:27:03.000 --> 00:27:04.000]  你有沒有曾經關心過
[00:27:04.000 --> 00:27:06.000]  或者明白呢?
[00:27:06.000 --> 00:27:07.000]  我知道在在很多弟兄姊妹
[00:27:07.000 --> 00:27:09.000]  是很忠心
[00:27:09.000 --> 00:27:12.000]  在各人的服侍上
[00:27:12.000 --> 00:27:14.000]  如果你今天沒有服侍的時候
[00:27:14.000 --> 00:27:15.000]  你會不會去找一些
[00:27:15.000 --> 00:27:18.000]  能夠發揮你的恩賜呢?
[00:27:18.000 --> 00:27:19.000]  上星期
[00:27:19.000 --> 00:27:22.000]  我去接見了一對夫婦
[00:27:22.000 --> 00:27:25.000]  她跟我說:牧師,我很想在教會裡服侍
[00:27:25.000 --> 00:27:27.000]  於是我提議了一些服侍給她
[00:27:27.000 --> 00:27:28.000]  她說:不要吧
[00:27:28.000 --> 00:27:31.000]  我不想見到別人
[00:27:31.000 --> 00:27:32.000]  我笑她的樣子
[00:27:32.000 --> 00:27:34.000]  你不想拋頭露面是嗎?
[00:27:34.000 --> 00:27:36.000]  不是
[00:27:36.000 --> 00:27:37.000]  我知道他們很低調的
[00:27:37.000 --> 00:27:38.000]  他們想服侍
[00:27:38.000 --> 00:27:40.000]  是默默地服侍的
[00:27:40.000 --> 00:27:42.000]  於是我說:好吧
[00:27:42.000 --> 00:27:44.000]  我馬上想到一樣的服侍給她
[00:27:44.000 --> 00:27:45.000]  她平時回來
[00:27:45.000 --> 00:27:47.000]  是見不到弟兄姊妹的
[00:27:47.000 --> 00:27:49.000]  但她可以好好服侍的
[00:27:49.000 --> 00:27:51.000]  是教會的需要
[00:27:51.000 --> 00:27:53.000]  你有沒有想過
[00:27:53.000 --> 00:27:55.000]  我們每一個都不同
[00:27:55.000 --> 00:27:56.000]  師班在台上
[00:27:56.000 --> 00:27:59.000]  很清楚這是他們的服侍
[00:27:59.000 --> 00:28:00.000]  每個人都看到
[00:28:00.000 --> 00:28:01.000]  但你知不知道
[00:28:01.000 --> 00:28:02.000]  特別是在疫情裡
[00:28:02.000 --> 00:28:04.000]  有很多弟兄姊妹
[00:28:04.000 --> 00:28:07.000]  默默地做了很多事情
[00:28:07.000 --> 00:28:08.000]  是因為他們想
[00:28:08.000 --> 00:28:12.000]  好好運用這些恩賜
[00:28:12.000 --> 00:28:14.000]  你的恩賜是什麼?
[00:28:14.000 --> 00:28:16.000]  沒有人可以取代
[00:28:16.000 --> 00:28:21.000]  問題是你有沒有好好運用
[00:28:21.000 --> 00:28:23.000]  默默地接共近了
[00:28:23.000 --> 00:28:26.000]  是要靠主得力
[00:28:26.000 --> 00:28:27.000]  我們一起讀
[00:28:27.000 --> 00:28:29.000]  若有講道的
[00:28:29.000 --> 00:28:31.000]  要按著神的聖言講
[00:28:31.000 --> 00:28:33.000]  若有服侍人的
[00:28:33.000 --> 00:28:36.000]  要按著神所賜的力量服侍
[00:28:36.000 --> 00:28:39.000]  這裡不是講道有不同的恩賜嗎?
[00:28:39.000 --> 00:28:41.000]  人是可以講道的
[00:28:41.000 --> 00:28:43.000]  但不是按照自己的口才
[00:28:43.000 --> 00:28:45.000]  按照上帝的說話
[00:28:45.000 --> 00:28:47.000]  不是在講自己的心意
[00:28:47.000 --> 00:28:49.000]  自己講自己的意思
[00:28:49.000 --> 00:28:50.000]  是按照上帝的說話
[00:28:50.000 --> 00:28:51.000]  講聖經
[00:28:51.000 --> 00:28:53.000]  上帝的說話
[00:28:53.000 --> 00:28:54.000]  服侍的
[00:28:54.000 --> 00:28:56.000]  不是說自己有多有能力
[00:28:56.000 --> 00:28:57.000]  多有愛心去服侍
[00:28:57.000 --> 00:28:58.000]  是怎樣?
[00:28:58.000 --> 00:29:04.000]  是按神所賜的力量去做服侍
[00:29:04.000 --> 00:29:07.000]  那個是依靠上帝
[00:29:07.000 --> 00:29:08.000]  其實弟兄姊妹
[00:29:08.000 --> 00:29:10.000]  很多時候我們在教會裡
[00:29:10.000 --> 00:29:11.000]  做很多服侍的時候
[00:29:11.000 --> 00:29:15.000]  可能我們會覺得很疲累
[00:29:15.000 --> 00:29:16.000]  當我們知道
[00:29:16.000 --> 00:29:19.000]  其實我們不是每個人
[00:29:19.000 --> 00:29:21.000]  都是萬能士的時候
[00:29:21.000 --> 00:29:24.000]  我們知道自己生命上有欠缺
[00:29:24.000 --> 00:29:27.000]  於是我們懂得仰望神
[00:29:27.000 --> 00:29:31.000]  我們懂得承認自己是欠缺的
[00:29:31.000 --> 00:29:33.000]  但在仰望神當中
[00:29:33.000 --> 00:29:34.000]  依靠上帝的能力
[00:29:34.000 --> 00:29:36.000]  上帝有加能力給你
[00:29:36.000 --> 00:29:40.000]  其實是令你更輕散的
[00:29:40.000 --> 00:29:41.000]  因為做得不好的時候
[00:29:41.000 --> 00:29:43.000]  你可以接受得到
[00:29:43.000 --> 00:29:45.000]  自己就是這樣的
[00:29:45.000 --> 00:29:49.000]  是人沒有盡善盡美的
[00:29:49.000 --> 00:29:51.000]  但在承認自己欠缺的時候
[00:29:51.000 --> 00:29:53.000]  同時間我們能夠
[00:29:53.000 --> 00:29:57.000]  去讓上帝在我們生命裡有作供
[00:29:57.000 --> 00:29:59.000]  不然上帝在哪裡呢?
[00:29:59.000 --> 00:30:01.000]  你要擺脫了
[00:30:01.000 --> 00:30:02.000]  你自己搞定了
[00:30:02.000 --> 00:30:04.000]  上帝在哪裡呢?
[00:30:04.000 --> 00:30:06.000]  所以萬物的結局近了
[00:30:06.000 --> 00:30:09.000]  要靠主得力
[00:30:09.000 --> 00:30:12.000]  最後萬物的結局近了
[00:30:12.000 --> 00:30:14.000]  是要榮耀主名
[00:30:14.000 --> 00:30:16.000]  我們一起讀
[00:30:16.000 --> 00:30:18.000]  叫神在凡事上
[00:30:18.000 --> 00:30:21.000]  因基督得榮耀
[00:30:21.000 --> 00:30:25.000]  在凡事上因著耶穌基督得榮耀
[00:30:25.000 --> 00:30:28.000]  使神在一切的事上
[00:30:28.000 --> 00:30:30.000]  藉著耶穌基督得著榮耀
[00:30:30.000 --> 00:30:31.000]  意思是什麼呢?
[00:30:31.000 --> 00:30:32.000]  意思就是說
[00:30:32.000 --> 00:30:36.000]  這是成為我們服侍一切的目標
[00:30:36.000 --> 00:30:38.000]  和量度的標準
[00:30:38.000 --> 00:30:39.000]  目標就是
[00:30:39.000 --> 00:30:41.000]  無論我們做任何服侍的時候
[00:30:41.000 --> 00:30:45.000]  是為了要榮耀上帝
[00:30:45.000 --> 00:30:47.000]  而量度的標準就是
[00:30:47.000 --> 00:30:48.000]  你所做的一切事
[00:30:48.000 --> 00:30:52.000]  是不是去榮耀上帝呢?
[00:30:52.000 --> 00:30:56.000]  還是我們只是為了自己的榮辱呢?
[00:30:56.000 --> 00:30:57.000]  請姐妹不要忘記
[00:30:57.000 --> 00:31:00.000]  我們做任何事情的時候
[00:31:00.000 --> 00:31:03.000]  我們不要羞辱上帝的名
[00:31:03.000 --> 00:31:04.000]  我們要問自己
[00:31:04.000 --> 00:31:07.000]  我們所做的每一件事情
[00:31:07.000 --> 00:31:09.000]  是不是都能夠榮耀上帝的名
[00:31:09.000 --> 00:31:15.000]  有美好的見證呢?
[00:31:15.000 --> 00:31:18.000]  萬物的結局近了
[00:31:18.000 --> 00:31:24.000]  請姐妹我多希望我們都有這個迫切的心
[00:31:24.000 --> 00:31:26.000]  如果我們上個星期的月會
[00:31:26.000 --> 00:31:28.000]  是讓我們成為
[00:31:28.000 --> 00:31:31.000]  我們可以放下一些歷史的包袱
[00:31:31.000 --> 00:31:33.000]  我們踏向前
[00:31:33.000 --> 00:31:36.000]  展開新的一頁的時候
[00:31:36.000 --> 00:31:38.000]  這個萬物結局的近了
[00:31:38.000 --> 00:31:40.000]  不是說我們已經完了
[00:31:40.000 --> 00:31:42.000]  而是當開始的時候
[00:31:42.000 --> 00:31:46.000]  我們是多需要去迫切地重建我們
[00:31:46.000 --> 00:31:48.000]  多迫切地我們再一次
[00:31:48.000 --> 00:31:53.000]  去醫治這些傷痛
[00:31:53.000 --> 00:31:56.000]  在這裡我們多希望能夠
[00:31:56.000 --> 00:32:02.000]  重現我們失落了那份盼望和信心
[00:32:02.000 --> 00:32:04.000]  在萬物結局近了
[00:32:04.000 --> 00:32:07.000]  我們要警醒禱告
[00:32:07.000 --> 00:32:10.000]  我們要彼此相愛
[00:32:10.000 --> 00:32:13.000]  我們要樂意款待
[00:32:13.000 --> 00:32:16.000]  我們要彼此服侍
[00:32:16.000 --> 00:32:19.000]  我們要靠著得力
[00:32:19.000 --> 00:32:22.000]  我們要榮耀主名
[00:32:22.000 --> 00:32:23.000]  不如我們讀一次吧
[00:32:23.000 --> 00:32:25.000]  萬物的結局近了
[00:32:25.000 --> 00:32:26.000]  我們要怎樣呢?
[00:32:26.000 --> 00:32:28.000]  要警醒禱告
[00:32:28.000 --> 00:32:30.000]  我們要彼此相愛
[00:32:30.000 --> 00:32:32.000]  要樂意款待
[00:32:32.000 --> 00:32:34.000]  要彼此服侍
[00:32:34.000 --> 00:32:36.000]  要靠著得力
[00:32:36.000 --> 00:32:39.000]  要榮耀主名
[00:32:39.000 --> 00:32:44.000]  我們一起同心禱告
[00:32:44.000 --> 00:32:48.000]  師父我們在這裡向你呼求
[00:32:48.000 --> 00:32:51.000]  在過去一段日子裡面
[00:32:51.000 --> 00:32:53.000]  因著教會的事情
[00:32:53.000 --> 00:32:58.000]  可能牽動起我們很多的情緒
[00:32:58.000 --> 00:33:02.000]  我們可能對教會會有失望
[00:33:02.000 --> 00:33:04.000]  會心痛
[00:33:04.000 --> 00:33:06.000]  會憤怒
[00:33:06.000 --> 00:33:09.000]  會覺得自己受傷害
[00:33:09.000 --> 00:33:11.000]  又或者我們有無奈
[00:33:11.000 --> 00:33:14.000]  我們有不信任
[00:33:14.000 --> 00:33:19.000]  我們有很多負面的想法
[00:33:19.000 --> 00:33:24.000]  但是求主私恩憐憫我們每一個
[00:33:24.000 --> 00:33:28.000]  讓我們能夠揭開新的一頁
[00:33:28.000 --> 00:33:32.000]  踏上一個新的路程
[00:33:32.000 --> 00:33:36.000]  將負面的情緒
[00:33:36.000 --> 00:33:42.000]  轉化成一個正能量
[00:33:42.000 --> 00:33:44.000]  在傷痛裡面
[00:33:44.000 --> 00:33:50.000]  我們伸出撫摸的手
[00:33:50.000 --> 00:33:52.000]  在拒絕裡面
[00:33:52.000 --> 00:33:57.000]  我們學習互相的擁抱
[00:33:57.000 --> 00:33:59.000]  在憤恨的當中
[00:33:59.000 --> 00:34:01.000]  怨恨的當中
[00:34:01.000 --> 00:34:06.000]  主啊我們願意實踐愛
[00:34:06.000 --> 00:34:11.000]  我們實踐彼此相愛
[00:34:11.000 --> 00:34:14.000]  主啊祈求你幫助我們
[00:34:14.000 --> 00:34:19.000]  祈求你私恩憐憫教會
[00:34:19.000 --> 00:34:22.000]  禱告奉主耶穌基督的聖名結構
[00:34:22.000 --> 00:34:23.000]  阿們
[00:34:23.000 --> 00:34:28.000]  弟兄姊妹請你都仍然低著頭
[00:34:28.000 --> 00:34:33.000]  接著我想大家有一個立志
[00:34:33.000 --> 00:34:36.000]  萬物的結局近了
[00:34:36.000 --> 00:34:38.000]  如果你在這一刻
[00:34:38.000 --> 00:34:41.000]  在上帝面前去立志
[00:34:41.000 --> 00:34:43.000]  要警醒禱告的
[00:34:43.000 --> 00:34:47.000]  請你輕輕舉起你的手
[00:34:47.000 --> 00:34:49.000]  舉起就可以放下
[00:34:49.000 --> 00:34:51.000]  不需要給人看
[00:34:51.000 --> 00:34:52.000]  不需要理會其他人
[00:34:52.000 --> 00:34:55.000]  是你自己在上帝面前立志
[00:34:55.000 --> 00:34:57.000]  萬物的結局近了
[00:34:57.000 --> 00:35:00.000]  我們要彼此相愛
[00:35:00.000 --> 00:35:02.000]  你願意彼此相愛
[00:35:02.000 --> 00:35:06.000]  請你舉手
[00:35:06.000 --> 00:35:11.000]  好,我看到很多的手已經舉起
[00:35:11.000 --> 00:35:14.000]  是沒有懷疑的舉起
[00:35:14.000 --> 00:35:16.000]  萬物的結局近了
[00:35:16.000 --> 00:35:19.000]  我們要樂意款待
[00:35:19.000 --> 00:35:21.000]  你樂不樂意款待
[00:35:21.000 --> 00:35:24.000]  請你舉手
[00:35:24.000 --> 00:35:27.000]  好,萬物的結局近了
[00:35:27.000 --> 00:35:30.000]  我們要彼此服侍
[00:35:30.000 --> 00:35:32.000]  你願不願意
[00:35:32.000 --> 00:35:36.000]  願意你舉起你的手
[00:35:36.000 --> 00:35:38.000]  萬物的結局近了
[00:35:38.000 --> 00:35:41.000]  我們要靠主得力
[00:35:41.000 --> 00:35:45.000]  你會靠主得力嗎
[00:35:45.000 --> 00:35:47.000]  最後萬物的結局近了
[00:35:47.000 --> 00:35:49.000]  我們所做的一切
[00:35:49.000 --> 00:35:55.000]  是為了榮耀主的名
[00:35:55.000 --> 00:35:58.000]  我看到很多的手
[00:35:58.000 --> 00:36:00.000]  丁子妹最後
[00:36:00.000 --> 00:36:04.000]  無論你剛才為了什麼事情去舉手
[00:36:04.000 --> 00:36:06.000]  或者剛才你沒有舉手
[00:36:06.000 --> 00:36:08.000]  如果我們都願意在上帝面前說
[00:36:08.000 --> 00:36:10.000]  萬物的結局近了
[00:36:10.000 --> 00:36:15.000]  那份迫切,那份緊急
[00:36:15.000 --> 00:36:18.000]  讓我們能夠在上帝面前立志
[00:36:18.000 --> 00:36:21.000]  去一同重建
[00:36:21.000 --> 00:36:26.000]  去建立我們美好的教會的時候
[00:36:26.000 --> 00:36:30.000]  我請你起立
[00:36:30.000 --> 00:36:35.000]  我請你起立
[00:36:35.000 --> 00:36:38.000]  我們一起同心禱告
[00:36:38.000 --> 00:36:43.000]  菩薩啊,當我看到台下
[00:36:43.000 --> 00:36:47.000]  差不多所有弟兄姊妹都站起來的時候
[00:36:47.000 --> 00:36:52.000]  我為他們這份立志去感恩
[00:36:52.000 --> 00:36:57.000]  主啊,無論過去我們心裡有多難受
[00:36:57.000 --> 00:36:59.000]  願意我們仰望祢
[00:36:59.000 --> 00:37:02.000]  由聖靈光照我們
[00:37:02.000 --> 00:37:06.000]  有力的來祢前行
[00:37:06.000 --> 00:37:09.000]  由上帝的恩
[00:37:09.000 --> 00:37:12.000]  好像雨水,恩雨這樣降下
[00:37:12.000 --> 00:37:15.000]  去奉陪著堅振
[00:37:15.000 --> 00:37:18.000]  以上禱告奉主耶穌基督的聖名祈求
[00:37:18.000 --> 00:37:20.000]  阿們
