
[00:00:00.000 --> 00:00:03.300]  感謝主以很美麗真摯的見證
[00:15:30.960 --> 00:15:31.960]  等到那些泥土那裡
[00:15:31.960 --> 00:15:32.960]  自然生的
[00:15:32.960 --> 00:15:35.960]  這個根本就好像磁石那樣
[00:15:35.960 --> 00:15:36.960]  你需要我
[00:15:36.960 --> 00:15:38.960]  我又值得你愛
[00:15:38.960 --> 00:15:39.960]  那就大家吸引
[00:15:39.960 --> 00:15:41.960]  所以我們會很親近神的
[00:15:41.960 --> 00:15:43.960]  不過耶穌說
[00:15:43.960 --> 00:15:45.960]  還有兩種力量
[00:15:45.960 --> 00:15:46.960]  你不要忽略
[00:15:46.960 --> 00:15:48.960]  是負面的力量
[00:15:48.960 --> 00:15:50.960]  兩種負面力量
[00:15:50.960 --> 00:15:52.960]  又將我們和神的關係拉開
[00:15:52.960 --> 00:15:54.960]  所以我們一定要留意
[00:15:54.960 --> 00:15:56.960]  如果我們不好好地
[00:15:56.960 --> 00:15:58.960]  對付和防備
[00:15:58.960 --> 00:16:00.960]  拒絕這些力量的話
[00:16:00.960 --> 00:16:02.960]  我們雖然心是很想親近神
[00:16:02.960 --> 00:16:04.960]  很值得我們親近
[00:16:04.960 --> 00:16:06.960]  但是我們也沒辦法親近到他
[00:16:06.960 --> 00:16:08.960]  就是剛才我們說的
[00:16:08.960 --> 00:16:09.960]  比喻裡面
[00:16:09.960 --> 00:16:10.960]  那些的
[00:16:10.960 --> 00:16:11.960]  第一
[00:16:11.960 --> 00:16:13.960]  這個負面力量
[00:16:13.960 --> 00:16:15.960]  在我們人的心裡面
[00:16:15.960 --> 00:16:17.960]  一樣存在的
[00:16:17.960 --> 00:16:19.960]  很奇怪
[00:16:19.960 --> 00:16:20.960]  我們發覺
[00:16:20.960 --> 00:16:21.960]  原來我們的人心
[00:16:21.960 --> 00:16:22.960]  我們的人性
[00:16:22.960 --> 00:16:24.960]  一方面我們很需要神
[00:16:24.960 --> 00:16:26.960]  但是另一方面
[00:16:26.960 --> 00:16:29.960]  其實我們心裡又怕怕地
[00:16:29.960 --> 00:16:31.960]  和不想親近神
[00:16:31.960 --> 00:16:33.960]  這是我們人的罪性
[00:16:33.960 --> 00:16:34.960]  有時候我們說
[00:16:34.960 --> 00:16:35.960]  我們知道要親近神
[00:16:35.960 --> 00:16:36.960]  不過很多時候
[00:16:36.960 --> 00:16:38.960]  要付很多的代價
[00:16:38.960 --> 00:16:39.960]  好像耶穌說的
[00:16:39.960 --> 00:16:40.960]  就好像那些淺土的
[00:16:40.960 --> 00:16:43.960]  有石頭的淺土那樣
[00:16:43.960 --> 00:16:45.960]  要付很多的代價
[00:16:45.960 --> 00:16:47.960]  去侍奉神
[00:16:47.960 --> 00:16:48.960]  愛神的時候
[00:16:48.960 --> 00:16:49.960]  有時候很多時間
[00:16:49.960 --> 00:16:50.960]  又要拿出來
[00:16:50.960 --> 00:16:52.960]  不如那些更好
[00:16:52.960 --> 00:16:54.960]  而且要付很多的代價
[00:16:54.960 --> 00:16:56.960]  因為信神的緣故
[00:16:56.960 --> 00:16:58.960]  有些以前做的手法
[00:16:58.960 --> 00:16:59.960]  我不會做了
[00:16:59.960 --> 00:17:02.960]  好像很犧牲那樣
[00:17:02.960 --> 00:17:03.960]  看著那些人
[00:17:03.960 --> 00:17:05.960]  用那些不殺的手法
[00:17:05.960 --> 00:17:07.960]  以前都是這樣做的
[00:17:07.960 --> 00:17:08.960]  怎知道你現在
[00:17:08.960 --> 00:17:09.960]  不是了
[00:17:09.960 --> 00:17:10.960]  因為我驕逐
[00:17:10.960 --> 00:17:11.960]  所以我不做
[00:17:11.960 --> 00:17:12.960]  好像有些犧牲
[00:17:12.960 --> 00:17:14.960]  心裡覺得好像很不值
[00:17:14.960 --> 00:17:15.960]  我們心底裡
[00:17:15.960 --> 00:17:17.960]  也有些拉拉我們
[00:17:17.960 --> 00:17:19.960]  不親近神的力量
[00:17:19.960 --> 00:17:21.960]  耶穌也說了
[00:17:21.960 --> 00:17:24.960]  就好像我們那些荊棘那樣
[00:17:24.960 --> 00:17:25.960]  還有世間上面
[00:17:25.960 --> 00:17:27.960]  那些人有財富
[00:17:27.960 --> 00:17:28.960]  那些拉開我
[00:17:28.960 --> 00:17:30.960]  還有我們所犯的罪
[00:17:30.960 --> 00:17:32.960]  有時候我們
[00:17:32.960 --> 00:17:34.960]  不肯饒恕一個人的時候
[00:17:34.960 --> 00:17:35.960]  我們回到神的面前
[00:17:35.960 --> 00:17:36.960]  祈禱的時候
[00:17:36.960 --> 00:17:39.960]  總是覺得跟神有個隔膜
[00:17:39.960 --> 00:17:40.960]  不暢快的
[00:17:40.960 --> 00:17:42.960]  以前很暢快的
[00:17:42.960 --> 00:17:43.960]  怎知道來到神面前
[00:17:43.960 --> 00:17:44.960]  跟祈禱的時候
[00:17:44.960 --> 00:17:45.960]  當然覺得有些事
[00:17:45.960 --> 00:17:46.960]  因為你知道
[00:17:46.960 --> 00:17:47.960]  其實你心底裡
[00:17:47.960 --> 00:17:48.960]  你未饒恕
[00:17:48.960 --> 00:17:49.960]  你不肯饒恕神
[00:17:49.960 --> 00:17:50.960]  說你要饒恕你
[00:17:50.960 --> 00:17:51.960]  我又不肯
[00:17:51.960 --> 00:17:52.960]  在這樣的掙扎裡面
[00:17:52.960 --> 00:17:54.960]  你發覺你親近不了神
[00:17:54.960 --> 00:17:55.960]  將你拉開
[00:17:55.960 --> 00:17:56.960]  直到你真的
[00:17:56.960 --> 00:17:57.960]  饒恕了那個人的時候
[00:17:57.960 --> 00:17:58.960]  你發覺很舒服
[00:17:58.960 --> 00:17:59.960]  來到神面前
[00:17:59.960 --> 00:18:01.960]  傾心吐意
[00:18:01.960 --> 00:18:03.960]  這種負面的拉力
[00:18:03.960 --> 00:18:05.960]  耶穌說是存在的
[00:18:05.960 --> 00:18:06.960]  就好像荊棘
[00:18:06.960 --> 00:18:08.960]  就好像那些石頭在下面
[00:18:08.960 --> 00:18:09.960]  阻礙著你
[00:18:09.960 --> 00:18:11.960]  應該是生得很正常的
[00:18:11.960 --> 00:18:13.960]  你都生不了正常
[00:18:13.960 --> 00:18:14.960]  這是第一個拉力
[00:18:14.960 --> 00:18:15.960]  第二個拉力
[00:18:15.960 --> 00:18:18.960]  耶穌說靈界還有一個
[00:18:18.960 --> 00:18:19.960]  拉你離開的是什麼呢
[00:18:19.960 --> 00:18:20.960]  魔鬼撒旦
[00:18:20.960 --> 00:18:22.960]  祂最不喜歡你親近神
[00:18:22.960 --> 00:18:24.960]  就好像耶穌所說的
[00:18:24.960 --> 00:18:25.960]  比如那些小鳥
[00:18:25.960 --> 00:18:27.960]  祂一看到就把你扔掉
[00:18:27.960 --> 00:18:28.960]  一看到就把你扔掉
[00:18:28.960 --> 00:18:29.960]  你知不知道
[00:18:29.960 --> 00:18:30.960]  你未知道的時候
[00:18:30.960 --> 00:18:31.960]  撒旦都知道
[00:18:31.960 --> 00:18:32.960]  你想親近神
[00:18:32.960 --> 00:18:34.960]  祂就用各樣的方法
[00:18:34.960 --> 00:18:35.960]  去打擾你
[00:18:35.960 --> 00:18:36.960]  去打擊你
[00:18:36.960 --> 00:18:38.960]  令到你不想親近神
[00:18:38.960 --> 00:18:40.960]  所以這個靈界的力量
[00:18:40.960 --> 00:18:43.960]  是令你離開神的
[00:18:43.960 --> 00:18:45.960]  所以我們一生的
[00:18:45.960 --> 00:18:47.960]  屬靈的成長裡面
[00:18:47.960 --> 00:18:49.960]  要讓神掌管的話
[00:18:49.960 --> 00:18:52.960]  有這種兩方面的力量
[00:18:52.960 --> 00:18:53.960]  在爭持的
[00:18:53.960 --> 00:18:55.960]  永遠都有兩種力量的
[00:18:55.960 --> 00:18:59.960]  兩種是親近神的
[00:18:59.960 --> 00:19:02.960]  兩種是離開神的
[00:19:02.960 --> 00:19:05.960]  我們就要好好地去經歷
[00:19:05.960 --> 00:19:07.960]  好好地去操練
[00:19:07.960 --> 00:19:08.960]  才能夠真的可以成長
[00:19:08.960 --> 00:19:10.960]  我要下功夫的
[00:19:10.960 --> 00:19:11.960]  不是就這樣坐著
[00:19:11.960 --> 00:19:12.960]  那就算了
[00:19:12.960 --> 00:19:14.960]  因為那些的拉力
[00:19:14.960 --> 00:19:16.960]  會令到你離開神的
[00:19:16.960 --> 00:19:17.960]  所以我們要
[00:19:17.960 --> 00:19:19.960]  拒絕我們的私慾
[00:19:19.960 --> 00:19:20.960]  我們要留意
[00:19:20.960 --> 00:19:21.960]  有些什麼
[00:19:21.960 --> 00:19:23.960]  經常阻礙著我
[00:19:23.960 --> 00:19:25.960]  去親近神的東西
[00:19:25.960 --> 00:19:27.960]  我們要徹底的決定
[00:19:27.960 --> 00:19:29.960]  要去防備它
[00:19:29.960 --> 00:19:31.960]  以及去撇離它
[00:19:31.960 --> 00:19:32.960]  要解決它
[00:19:32.960 --> 00:19:33.960]  取消它
[00:19:33.960 --> 00:19:34.960]  還有我們要留意
[00:19:34.960 --> 00:19:36.960]  靈界的那位樂者
[00:19:36.960 --> 00:19:37.960]  經常都想
[00:19:37.960 --> 00:19:39.960]  我們不親近神的
[00:19:39.960 --> 00:19:40.960]  所以我們就要
[00:19:40.960 --> 00:19:44.960]  很留意魔鬼撒旦的工作
[00:19:44.960 --> 00:19:46.960]  以及要拒絕它
[00:19:46.960 --> 00:19:47.960]  不要聽它說
[00:19:47.960 --> 00:19:48.960]  它引誘來的時候
[00:19:48.960 --> 00:19:49.960]  第一時間說
[00:19:49.960 --> 00:19:50.960]  我不聽你說
[00:19:50.960 --> 00:19:52.960]  因為你想我不親近神
[00:19:52.960 --> 00:19:53.960]  正面來說
[00:19:53.960 --> 00:19:54.960]  多點留意
[00:19:54.960 --> 00:19:57.960]  我們心裡面對神的需要
[00:19:57.960 --> 00:19:58.960]  來到神的面前
[00:19:58.960 --> 00:19:59.960]  祈禱的時候
[00:19:59.960 --> 00:20:00.960]  學一下
[00:20:00.960 --> 00:20:01.960]  享受一下
[00:20:01.960 --> 00:20:02.960]  祂和我們聊天
[00:20:02.960 --> 00:20:03.960]  和我們聊天的時候
[00:20:03.960 --> 00:20:04.960]  那種滿足
[00:20:04.960 --> 00:20:05.960]  事實上
[00:20:05.960 --> 00:20:06.960]  將你所有需要的東西
[00:20:06.960 --> 00:20:08.960]  帶到神的面前
[00:20:08.960 --> 00:20:10.960]  看看祂怎樣引導你
[00:20:10.960 --> 00:20:11.960]  哎呀
[00:20:11.960 --> 00:20:13.960]  原來神真的這麼好
[00:20:13.960 --> 00:20:14.960]  原來神真的這麼奇妙
[00:20:14.960 --> 00:20:17.960]  你經歷過祂上過主人的滋味
[00:20:17.960 --> 00:20:20.960]  那你的心就不想離開祂了
[00:20:20.960 --> 00:20:21.960]  於是就增加了
[00:20:21.960 --> 00:20:24.960]  你和神的親切
[00:20:24.960 --> 00:20:26.960]  就是這麼簡單
[00:20:26.960 --> 00:20:27.960]  三十倍
[00:20:27.960 --> 00:20:28.960]  六十倍
[00:20:28.960 --> 00:20:29.960]  一百倍
[00:20:29.960 --> 00:20:30.960]  你就會成長
[00:20:30.960 --> 00:20:31.960]  這個耶穌所說的
[00:20:31.960 --> 00:20:33.960]  屬靈的秘訣
[00:20:33.960 --> 00:20:34.960]  成長的秘訣
[00:20:34.960 --> 00:20:36.960]  四種的拉力
[00:20:36.960 --> 00:20:38.960]  好了,接著我們再說
[00:20:38.960 --> 00:20:41.960]  這三組餘下的
[00:20:41.960 --> 00:20:45.960]  耶穌所說的比喻
[00:20:45.960 --> 00:20:46.960]  這三組裡面
[00:20:46.960 --> 00:20:47.960]  接著有兩組
[00:20:47.960 --> 00:20:49.960]  每一組有兩個
[00:20:49.960 --> 00:20:51.960]  大家都很簡單的數學
[00:20:51.960 --> 00:20:52.960]  要用腦的
[00:20:52.960 --> 00:20:53.960]  不過不單要用腦
[00:20:53.960 --> 00:20:54.960]  還要用心
[00:20:54.960 --> 00:20:55.960]  記住
[00:20:55.960 --> 00:20:56.960]  我們看聖經
[00:20:56.960 --> 00:20:58.960]  不然你是吸收不到的
[00:20:58.960 --> 00:20:59.960]  好了
[00:20:59.960 --> 00:21:04.960]  還有第二組的比喻
[00:21:04.960 --> 00:21:06.960]  我們是傳統的
[00:21:06.960 --> 00:21:08.960]  叫做閉子的比喻
[00:21:08.960 --> 00:21:10.960]  和殺亡的比喻
[00:21:10.960 --> 00:21:11.960]  這兩個都在說
[00:21:11.960 --> 00:21:13.960]  同一個屬靈的
[00:21:13.960 --> 00:21:16.960]  天國的道理
[00:21:16.960 --> 00:21:19.960]  閉子就比較文雅一點
[00:21:19.960 --> 00:21:22.960]  我們叫做雜草
[00:21:22.960 --> 00:21:24.960]  沒有用的雜草的種子
[00:21:24.960 --> 00:21:26.960]  叫做閉子
[00:21:26.960 --> 00:21:28.960]  這裡耶穌所說的比喻
[00:21:28.960 --> 00:21:29.960]  我相信一說出來
[00:21:29.960 --> 00:21:30.960]  你都記得
[00:21:30.960 --> 00:21:31.960]  耶穌說什麼呢
[00:21:31.960 --> 00:21:34.960]  就好像有個人一樣
[00:21:34.960 --> 00:21:35.960]  去殺種在田裡
[00:21:35.960 --> 00:21:36.960]  種子也好的
[00:21:36.960 --> 00:21:37.960]  泥土也好的
[00:21:37.960 --> 00:21:38.960]  就像剛才說的
[00:21:38.960 --> 00:21:40.960]  應該很容易成長
[00:21:40.960 --> 00:21:41.960]  在屬靈生命裡面
[00:21:41.960 --> 00:21:43.960]  不過受敵來了
[00:21:43.960 --> 00:21:44.960]  當然是魔鬼
[00:21:44.960 --> 00:21:45.960]  受敵來了
[00:21:45.960 --> 00:21:47.960]  他靜靜的殺了一些
[00:21:47.960 --> 00:21:48.960]  雜草的種子
[00:21:48.960 --> 00:21:50.960]  去田裡
[00:21:50.960 --> 00:21:51.960]  於是長起來
[00:21:51.960 --> 00:21:52.960]  一開始好像沒什麼
[00:21:52.960 --> 00:21:53.960]  多好
[00:21:53.960 --> 00:21:54.960]  全部都是長的
[00:21:54.960 --> 00:21:56.960]  長的時候慢慢發覺
[00:21:56.960 --> 00:21:58.960]  原來有兩種在這裡
[00:21:58.960 --> 00:22:00.960]  原來存在一些雜草
[00:22:00.960 --> 00:22:01.960]  那些好的
[00:22:01.960 --> 00:22:03.960]  收成當然要
[00:22:03.960 --> 00:22:04.960]  那些雜草
[00:22:04.960 --> 00:22:06.960]  搞得亂七八糟
[00:22:06.960 --> 00:22:07.960]  於是耶穌說
[00:22:07.960 --> 00:22:09.960]  那個僕人就不明白了
[00:22:09.960 --> 00:22:10.960]  就代表有時候
[00:22:10.960 --> 00:22:13.960]  我們心裡面的困惑
[00:22:13.960 --> 00:22:15.960]  他對那個主人
[00:22:15.960 --> 00:22:16.960]  他說主人
[00:22:16.960 --> 00:22:17.960]  你有辦法的
[00:22:17.960 --> 00:22:19.960]  為什麼你容讓這些雜草
[00:22:19.960 --> 00:22:20.960]  在這裡重生呢
[00:22:20.960 --> 00:22:22.960]  不如我們拔掉所有雜草
[00:22:22.960 --> 00:22:23.960]  記住
[00:22:23.960 --> 00:22:24.960]  聖經耶穌用了一個字眼
[00:22:24.960 --> 00:22:25.960]  那個主人說
[00:22:25.960 --> 00:22:26.960]  不用
[00:22:26.960 --> 00:22:28.960]  不容敵
[00:22:28.960 --> 00:22:30.960]  定些例
[00:22:30.960 --> 00:22:32.960]  就是說
[00:22:32.960 --> 00:22:34.960]  你不要以為我搞不定
[00:22:34.960 --> 00:22:36.960]  但我有我的時間
[00:22:36.960 --> 00:22:38.960]  你要學下忍耐
[00:22:38.960 --> 00:22:39.960]  到時到後
[00:22:39.960 --> 00:22:41.960]  到收割的時候
[00:22:41.960 --> 00:22:42.960]  我自然會做
[00:22:42.960 --> 00:22:43.960]  我不會不做的
[00:22:43.960 --> 00:22:44.960]  不過
[00:22:44.960 --> 00:22:46.960]  不是現在我會做
[00:22:46.960 --> 00:22:47.960]  你要有信心
[00:22:47.960 --> 00:22:48.960]  你信得過我
[00:22:48.960 --> 00:22:49.960]  我有辦法處理
[00:22:49.960 --> 00:22:51.960]  我仍然在掌管著
[00:22:51.960 --> 00:22:53.960]  不過我現在不做
[00:22:53.960 --> 00:22:55.960]  到收割的時候
[00:22:55.960 --> 00:22:56.960]  那我就將那些好的
[00:22:56.960 --> 00:22:57.960]  放在一旁
[00:22:57.960 --> 00:22:58.960]  那些壞的
[00:22:58.960 --> 00:23:00.960]  就坐在那裡焚燒
[00:23:00.960 --> 00:23:01.960]  那這個呢
[00:23:01.960 --> 00:23:02.960]  就是耶穌所說的
[00:23:02.960 --> 00:23:05.960]  這個弊子的比喻
[00:23:05.960 --> 00:23:07.960]  那同樣的呢
[00:23:07.960 --> 00:23:09.960]  這個的
[00:23:09.960 --> 00:23:11.960]  撒網的比喻也是
[00:23:11.960 --> 00:23:12.960]  撒網的比喻呢
[00:23:12.960 --> 00:23:13.960]  說到有個人
[00:23:13.960 --> 00:23:14.960]  拿一個網
[00:23:14.960 --> 00:23:15.960]  一剎那在海裡
[00:23:15.960 --> 00:23:18.960]  繞一繞所有的漁獲出來
[00:23:18.960 --> 00:23:19.960]  上來的時候
[00:23:19.960 --> 00:23:20.960]  發覺
[00:23:20.960 --> 00:23:21.960]  有些當然是好的
[00:23:21.960 --> 00:23:22.960]  有些魚
[00:23:22.960 --> 00:23:23.960]  有些蚌
[00:23:23.960 --> 00:23:26.960]  但還有些垃圾在那裡
[00:23:26.960 --> 00:23:28.960]  那為什麼網上有垃圾
[00:23:28.960 --> 00:23:29.960]  於是呢
[00:23:29.960 --> 00:23:30.960]  結果又怎樣呢
[00:23:30.960 --> 00:23:31.960]  怎樣做呢
[00:23:31.960 --> 00:23:32.960]  耶穌那裡
[00:23:32.960 --> 00:23:34.960]  留意他用的字
[00:23:34.960 --> 00:23:35.960]  那人就坐下
[00:23:35.960 --> 00:23:36.960]  他不是說
[00:23:36.960 --> 00:23:37.960]  哎呀死了
[00:23:37.960 --> 00:23:38.960]  亂了爐
[00:23:38.960 --> 00:23:39.960]  不是
[00:23:39.960 --> 00:23:40.960]  他是有把握的
[00:23:40.960 --> 00:23:41.960]  他就坐下
[00:23:41.960 --> 00:23:42.960]  慢慢來
[00:23:42.960 --> 00:23:43.960]  要有耐性
[00:23:43.960 --> 00:23:45.960]  將那些好的選出來
[00:23:45.960 --> 00:23:47.960]  不好的丟掉
[00:23:47.960 --> 00:23:48.960]  這個呢
[00:23:48.960 --> 00:23:49.960]  耶穌說
[00:23:49.960 --> 00:23:50.960]  這個就是
[00:23:50.960 --> 00:23:52.960]  撒網的比喻
[00:23:52.960 --> 00:23:53.960]  這個撒網的比喻
[00:23:53.960 --> 00:23:54.960]  想說什麼呢
[00:23:54.960 --> 00:23:56.960]  就說第一個
[00:23:56.960 --> 00:23:57.960]  天國的
[00:23:57.960 --> 00:23:59.960]  令我們驚訝的地方
[00:23:59.960 --> 00:24:00.960]  就是
[00:24:00.960 --> 00:24:02.960]  神是無所不能的神
[00:24:02.960 --> 00:24:03.960]  最偉大的神
[00:24:03.960 --> 00:24:04.960]  為什麼這個世界
[00:24:04.960 --> 00:24:06.960]  還有那麼多的雜質呢
[00:24:06.960 --> 00:24:08.960]  還有些惡人在當道呢
[00:24:08.960 --> 00:24:11.960]  為什麼有些小人得志呢
[00:24:11.960 --> 00:24:12.960]  是不是
[00:24:12.960 --> 00:24:13.960]  有時候我們心裡面
[00:24:13.960 --> 00:24:14.960]  都很接受不到
[00:24:14.960 --> 00:24:15.960]  這個僕人說
[00:24:15.960 --> 00:24:16.960]  為什麼有些雜質的
[00:24:16.960 --> 00:24:17.960]  坐在那裡
[00:24:17.960 --> 00:24:18.960]  你就除掉它
[00:24:18.960 --> 00:24:19.960]  神說不是
[00:24:19.960 --> 00:24:20.960]  第一
[00:24:20.960 --> 00:24:21.960]  最重要
[00:24:21.960 --> 00:24:23.960]  我不是搞不定
[00:24:23.960 --> 00:24:25.960]  我仍然是胸有成竹的
[00:24:25.960 --> 00:24:26.960]  所以呢
[00:24:26.960 --> 00:24:27.960]  剛才我們叫大家留意
[00:24:27.960 --> 00:24:28.960]  耶穌用的字眼
[00:24:28.960 --> 00:24:29.960]  主人說
[00:24:29.960 --> 00:24:30.960]  不用的
[00:24:30.960 --> 00:24:31.960]  不用的不是我不管
[00:24:31.960 --> 00:24:33.960]  不過你不用怕
[00:24:33.960 --> 00:24:35.960]  我仍然在掌管
[00:24:35.960 --> 00:24:36.960]  你對我掌管
[00:24:36.960 --> 00:24:37.960]  仍然有信任
[00:24:37.960 --> 00:24:39.960]  不過我有我的時間
[00:24:39.960 --> 00:24:42.960]  我有我自己的計劃
[00:24:42.960 --> 00:24:43.960]  不過你要忍耐
[00:24:43.960 --> 00:24:44.960]  要沉得住氣
[00:24:44.960 --> 00:24:46.960]  要帶著你那個盼望
[00:24:46.960 --> 00:24:47.960]  人生裡面
[00:24:47.960 --> 00:24:49.960]  仍然對我的信心
[00:24:49.960 --> 00:24:50.960]  和盼望
[00:24:50.960 --> 00:24:53.960]  忍耐繼續走下去的時候
[00:24:53.960 --> 00:24:54.960]  你就會自然見到
[00:24:54.960 --> 00:24:55.960]  我是有作為的
[00:24:55.960 --> 00:24:56.960]  我是有計劃
[00:24:56.960 --> 00:24:59.960]  我是不會不理的
[00:24:59.960 --> 00:25:01.960]  我知道並且我不會不理的
[00:25:01.960 --> 00:25:02.960]  到了時候
[00:25:02.960 --> 00:25:05.960]  我就將那些壞的分了出來
[00:25:05.960 --> 00:25:08.960]  好的是我自己所喜愛的
[00:25:08.960 --> 00:25:10.960]  我們所做的合神心意的
[00:25:10.960 --> 00:25:12.960]  我們說的每一句說話
[00:25:12.960 --> 00:25:13.960]  雖然呢
[00:25:13.960 --> 00:25:15.960]  暫時周圍的人都不明白
[00:25:15.960 --> 00:25:16.960]  或者甚至呢
[00:25:16.960 --> 00:25:17.960]  好像沒什麼結果那樣
[00:25:17.960 --> 00:25:19.960]  但是說我聽到
[00:25:19.960 --> 00:25:22.960]  我知道你做的是對的
[00:25:22.960 --> 00:25:23.960]  我知道你
[00:25:23.960 --> 00:25:24.960]  按照我的心意去做的時候
[00:25:24.960 --> 00:25:26.960]  我不會不記得的
[00:25:26.960 --> 00:25:27.960]  到有一天
[00:25:27.960 --> 00:25:29.960]  或者在今生
[00:25:29.960 --> 00:25:31.960]  甚至如果不是的話
[00:25:31.960 --> 00:25:32.960]  在永恆裡面
[00:25:32.960 --> 00:25:34.960]  神話我有審判的
[00:25:34.960 --> 00:25:35.960]  我不會放過
[00:25:35.960 --> 00:25:38.960]  任何那些是罪惡的人
[00:25:38.960 --> 00:25:39.960]  那這個呢
[00:25:39.960 --> 00:25:41.960]  是不容易學習
[00:25:41.960 --> 00:25:42.960]  但是呢
[00:25:42.960 --> 00:25:43.960]  耶穌講了這個經歷
[00:25:43.960 --> 00:25:45.960]  如果你經驗過的話
[00:25:45.960 --> 00:25:47.960]  你就明白是真的
[00:25:47.960 --> 00:25:48.960]  有時候我們人生裡面
[00:25:48.960 --> 00:25:49.960]  有這樣的掙扎
[00:25:49.960 --> 00:25:50.960]  我們有些困惑
[00:25:50.960 --> 00:25:52.960]  為什麼仍然有這樣的事情發生
[00:25:52.960 --> 00:25:54.960]  為什麼那些壞人神不弄死他呢
[00:25:54.960 --> 00:25:55.960]  不要弄死他
[00:25:55.960 --> 00:25:56.960]  這麼黑心
[00:25:56.960 --> 00:25:58.960]  起碼不弄走他
[00:25:58.960 --> 00:26:00.960]  為什麼會讓他在這裡呢
[00:26:00.960 --> 00:26:03.960]  我希望我們學習天國真理
[00:26:03.960 --> 00:26:04.960]  耶穌都講明
[00:26:04.960 --> 00:26:06.960]  他說我會的
[00:26:06.960 --> 00:26:07.960]  我會坐下來選擇的
[00:26:07.960 --> 00:26:09.960]  我不是說你方方張張
[00:26:09.960 --> 00:26:11.960]  我不是搞不定他們的
[00:26:11.960 --> 00:26:15.960]  但是我有我的時間
[00:26:15.960 --> 00:26:18.960]  這個神自己第一個令我們驚訝
[00:26:18.960 --> 00:26:20.960]  但是我們要相信
[00:26:20.960 --> 00:26:22.960]  以及有這個耐性
[00:26:22.960 --> 00:26:23.960]  好了
[00:26:23.960 --> 00:26:24.960]  第二種呢
[00:26:24.960 --> 00:26:25.960]  跟著下去
[00:26:25.960 --> 00:26:26.960]  跟這個題目
[00:26:26.960 --> 00:26:28.960]  是繼續發展下去有關的
[00:26:28.960 --> 00:26:29.960]  我們呢
[00:26:29.960 --> 00:26:31.960]  叫它做介賽種的比喻
[00:26:31.960 --> 00:26:33.960]  以及面教的比喻
[00:26:33.960 --> 00:26:35.960]  面教也是比較文雅一點的
[00:26:35.960 --> 00:26:36.960]  就是法粉
[00:26:36.960 --> 00:26:37.960]  是不是
[00:26:37.960 --> 00:26:39.960]  介賽種和法粉的比喻
[00:26:39.960 --> 00:26:41.960]  就繼續講這個
[00:26:41.960 --> 00:26:45.960]  這個天國令我們驚訝的第二步
[00:26:45.960 --> 00:26:47.960]  第二步是講什麼呢
[00:26:47.960 --> 00:26:50.960]  就是介賽種的比喻
[00:26:50.960 --> 00:26:51.960]  就耶穌說
[00:26:51.960 --> 00:26:56.960]  有時候天國就好像介賽種那樣
[00:26:56.960 --> 00:26:57.960]  介賽種很小的
[00:26:57.960 --> 00:26:59.960]  很不起眼的
[00:26:59.960 --> 00:27:01.960]  不過它一種起來的時候
[00:27:01.960 --> 00:27:02.960]  會嚇到你
[00:27:02.960 --> 00:27:04.960]  它的爆炸力很小
[00:27:04.960 --> 00:27:06.960]  可以變得很大
[00:27:06.960 --> 00:27:07.960]  大大一棵
[00:27:07.960 --> 00:27:10.960]  甚至小鳥都要在上面捉賊
[00:27:10.960 --> 00:27:11.960]  這個呢
[00:27:11.960 --> 00:27:13.960]  就是天國令我們驚訝的地方
[00:27:13.960 --> 00:27:14.960]  很小的
[00:27:14.960 --> 00:27:16.960]  在神的手裏面
[00:27:16.960 --> 00:27:20.960]  可以變得很強很大
[00:27:20.960 --> 00:27:22.960]  面教的比喻都是
[00:27:22.960 --> 00:27:24.960]  一樣是講這個道理
[00:27:24.960 --> 00:27:25.960]  法粉
[00:27:25.960 --> 00:27:27.960]  等落一團麵粉裏面的時候
[00:27:27.960 --> 00:27:29.960]  它可以發到很大的
[00:27:29.960 --> 00:27:30.960]  就好像有時候
[00:27:30.960 --> 00:27:31.960]  我們焗蛋糕
[00:27:31.960 --> 00:27:33.960]  焗麵包都是
[00:27:33.960 --> 00:27:34.960]  好像沒什麼
[00:27:34.960 --> 00:27:35.960]  加了些麵粉
[00:27:35.960 --> 00:27:36.960]  法粉下去
[00:27:36.960 --> 00:27:38.960]  小小一盒
[00:27:38.960 --> 00:27:40.960]  怎知道過了一陣子
[00:27:40.960 --> 00:27:41.960]  焗得這麼久
[00:27:41.960 --> 00:27:42.960]  你會發覺
[00:27:42.960 --> 00:27:43.960]  哇! 全都升上來
[00:27:43.960 --> 00:27:44.960]  很神奇的
[00:27:44.960 --> 00:27:46.960]  令我們想像不到的
[00:27:46.960 --> 00:27:47.960]  尤其是這裏
[00:27:47.960 --> 00:27:50.960]  如果你知道小小的背景
[00:27:50.960 --> 00:27:52.960]  耶穌用的比喻裏面說
[00:27:52.960 --> 00:27:55.960]  將法粉等落三斗麵
[00:27:55.960 --> 00:27:58.960]  三斗麵有多少呢
[00:27:58.960 --> 00:28:00.960]  其實三斗麵很多的
[00:28:00.960 --> 00:28:01.960]  不過大家可能不是很熟悉
[00:28:01.960 --> 00:28:02.960]  那時候的單位
[00:28:02.960 --> 00:28:04.960]  三斗麵我寫了給大家看
[00:28:04.960 --> 00:28:06.960]  大概六十磅那麼重
[00:28:06.960 --> 00:28:08.960]  很大一塊麵粉
