
[00:00:00.000 --> 00:00:07.500]  親愛的主人,您今天帶領我們聽您的真理時,讓我們帶著一個這樣的心
[00:15:34.500 --> 00:15:35.500]  蒙蔽蒙蔽
[00:15:35.500 --> 00:15:36.500]  我們的心
[00:15:36.500 --> 00:15:40.500]  讓我們看不見神那個全面的真實
[00:15:40.500 --> 00:15:44.500]  我慕楊都超過三十年了
[00:15:44.500 --> 00:15:45.500]  慕楊弟兄姊妹
[00:15:45.500 --> 00:15:47.500]  很多時候見到一些弟兄姊妹
[00:15:47.500 --> 00:15:49.500]  事情順利就沒什麼
[00:15:49.500 --> 00:15:50.500]  好好的
[00:15:50.500 --> 00:15:52.500]  最多你說她不懂得感恩
[00:15:52.500 --> 00:15:53.500]  但是
[00:15:53.500 --> 00:15:56.500]  通常我們做基督徒
[00:15:56.500 --> 00:15:57.500]  做到差不多
[00:15:57.500 --> 00:15:59.500]  你怎麼都會說她感恩出來的
[00:15:59.500 --> 00:16:00.500]  是不是
[00:16:00.500 --> 00:16:01.500]  你怎麼都會說她的
[00:16:01.500 --> 00:16:02.500]  是不是真不真心
[00:16:02.500 --> 00:16:04.500]  你都會說的
[00:16:04.500 --> 00:16:06.500]  但是最大的測試是什麼呢
[00:16:06.500 --> 00:16:08.500]  有困難的時候
[00:16:08.500 --> 00:16:10.500]  有困難的時候是最大的測試
[00:16:10.500 --> 00:16:12.500]  順順利利當然好好的
[00:16:12.500 --> 00:16:13.500]  當你有困難的時候
[00:16:13.500 --> 00:16:14.500]  那些人
[00:16:14.500 --> 00:16:16.500]  很多人都會充滿沮喪
[00:16:16.500 --> 00:16:17.500]  為什麼呢
[00:16:17.500 --> 00:16:19.500]  他完全好像忘記了神
[00:16:19.500 --> 00:16:23.500]  在之前那些日子裡面帶領他的
[00:16:23.500 --> 00:16:24.500]  保守他的
[00:16:24.500 --> 00:16:25.500]  也好像
[00:16:25.500 --> 00:16:27.500]  聖經裡面的英雄全部都忘記了
[00:16:27.500 --> 00:16:28.500]  或者
[00:16:28.500 --> 00:16:29.500]  沒有
[00:16:29.500 --> 00:16:31.500]  好像完全失足了
[00:16:31.500 --> 00:16:33.500]  好像跌了一個陷阱
[00:16:33.500 --> 00:16:35.500]  就覺得全世界最慘是我
[00:16:35.500 --> 00:16:38.500]  這種就是一種蒙蔽
[00:16:38.500 --> 00:16:40.500]  當你集中在自己
[00:16:40.500 --> 00:16:42.500]  集中在那件事的上面
[00:16:42.500 --> 00:16:44.500]  撒旦就會一炮打沉你
[00:16:44.500 --> 00:16:47.500]  我在這三十年見盡無數這些弟兄姊妹
[00:16:47.500 --> 00:16:49.500]  第二個難處是什麼呢
[00:16:49.500 --> 00:16:50.500]  當你這樣做的時候
[00:16:50.500 --> 00:16:51.500]  當你
[00:16:51.500 --> 00:16:54.500]  對神那種信心無論多難都好
[00:16:54.500 --> 00:16:56.500]  你很容易就會講腐氣說話
[00:16:56.500 --> 00:16:58.500]  很容易就會低沉
[00:16:58.500 --> 00:17:00.500]  很容易就會劈砲
[00:17:00.500 --> 00:17:01.500]  甚至不回教會
[00:17:01.500 --> 00:17:02.500]  甚至
[00:17:02.500 --> 00:17:05.500]  我不信耶穌了
[00:17:05.500 --> 00:17:07.500]  當我們這樣做的時候
[00:17:07.500 --> 00:17:09.500]  我們就沒有辦法讓人看到
[00:17:09.500 --> 00:17:10.500]  原來那個
[00:17:10.500 --> 00:17:12.500]  讓人看到應該是怎麼樣
[00:17:12.500 --> 00:17:15.500]  困難的時候那個人仍然堅持那種信心
[00:17:15.500 --> 00:17:18.500]  但是當你這樣倒下的時候
[00:17:18.500 --> 00:17:21.500]  那些人就看不到耶穌的真實
[00:17:21.500 --> 00:17:23.500]  我告訴大家我外母為什麼信耶穌
[00:17:23.500 --> 00:17:24.500]  因為她
[00:17:24.500 --> 00:17:26.500]  我不知道她為什麼
[00:17:26.500 --> 00:17:28.500]  肯跟我回教會
[00:17:28.500 --> 00:17:30.500]  但是突然間有一天
[00:17:30.500 --> 00:17:32.500]  她肯跟我回教會
[00:17:32.500 --> 00:17:34.500]  然後幾個月後就信了耶穌了
[00:17:34.500 --> 00:17:36.500]  就在Modern Tiger Lobby那裡
[00:17:36.500 --> 00:17:39.500]  但是沒有人知道她為什麼信耶穌
[00:17:39.500 --> 00:17:40.500]  直至
[00:17:40.500 --> 00:17:43.500]  我記得過了一兩年後
[00:17:43.500 --> 00:17:45.500]  因為我跟外父都住在Modern Tiger Lobby
[00:17:45.500 --> 00:17:47.500]  有一天我就
[00:17:47.500 --> 00:17:48.500]  外父出了街
[00:17:48.500 --> 00:17:49.500]  師母出了街
[00:17:49.500 --> 00:17:51.500]  只剩下我跟她坐在沙發那裡
[00:17:51.500 --> 00:17:53.500]  看著電視聊天
[00:17:53.500 --> 00:17:54.500]  聊著聊著原來
[00:17:54.500 --> 00:17:55.500]  你知道我為什麼信耶穌嗎
[00:17:55.500 --> 00:17:56.500]  我不知道
[00:17:56.500 --> 00:17:58.500]  我是看著你的
[00:17:58.500 --> 00:18:00.500]  我是看著我的
[00:18:00.500 --> 00:18:01.500]  我原來是這樣的
[00:18:01.500 --> 00:18:02.500]  原來
[00:18:02.500 --> 00:18:04.500]  她在2003年信耶穌
[00:18:04.500 --> 00:18:07.500]  原來2000年我還在職場的時候
[00:18:07.500 --> 00:18:09.500]  我公司有一年很困難的
[00:18:09.500 --> 00:18:10.500]  困難到
[00:18:10.500 --> 00:18:12.500]  我想不知道大家有沒有經歷過
[00:18:12.500 --> 00:18:14.500]  那些merge and acquisition
[00:18:14.500 --> 00:18:16.500]  那些公司merge在一起的時候
[00:18:16.500 --> 00:18:19.500]  那些office politics
[00:18:19.500 --> 00:18:21.500]  那些人士真的瘋到
[00:18:21.500 --> 00:18:22.500]  你是不想上班的
[00:18:22.500 --> 00:18:23.500]  困難到
[00:18:23.500 --> 00:18:25.500]  那時候的確很沮喪
[00:18:25.500 --> 00:18:27.500]  因為她跟我一起住
[00:18:27.500 --> 00:18:28.500]  那我每天呢
[00:18:28.500 --> 00:18:30.500]  你是騙不了的
[00:18:30.500 --> 00:18:31.500]  當你跟別人住的時候
[00:18:31.500 --> 00:18:32.500]  一起住
[00:18:32.500 --> 00:18:33.500]  你每天起床你都愁眉苦臉
[00:18:33.500 --> 00:18:34.500]  她是看到的嘛
[00:18:34.500 --> 00:18:36.500]  我就看到這個人愁眉苦臉
[00:18:36.500 --> 00:18:37.500]  那這個很正常
[00:18:37.500 --> 00:18:38.500]  你不開心當然是愁眉苦臉
[00:18:38.500 --> 00:18:40.500]  我裝不了樣子出來
[00:18:40.500 --> 00:18:41.500]  哎呀我今天很喜樂啊
[00:18:41.500 --> 00:18:43.500]  我今天感謝主啊
[00:18:43.500 --> 00:18:44.500]  凡事謝恩啊
[00:18:44.500 --> 00:18:45.500]  不會這樣的嘛
[00:18:45.500 --> 00:18:46.500]  你就是不開心
[00:18:46.500 --> 00:18:48.500]  那她每天看到這個不開心
[00:18:48.500 --> 00:18:49.500]  但是呢
[00:18:49.500 --> 00:18:50.500]  她沒有說一個負面的說話
[00:18:50.500 --> 00:18:52.500]  但是她仍然有這麼有信心
[00:18:52.500 --> 00:18:54.500]  她仍然沒有離開神
[00:18:54.500 --> 00:18:55.500]  就是那一年呢
[00:18:55.500 --> 00:18:57.500]  她看到呢
[00:18:57.500 --> 00:18:59.500]  我沒有裝模作樣給她看
[00:18:59.500 --> 00:19:01.500]  我只是當時做回一個我
[00:19:01.500 --> 00:19:03.500]  真正的我而已
[00:19:03.500 --> 00:19:04.500]  這樣
[00:19:04.500 --> 00:19:05.500]  接著她看到呢
[00:19:05.500 --> 00:19:07.500]  神真的幫助這個人呢
[00:19:07.500 --> 00:19:09.500]  她堅持下去
[00:19:09.500 --> 00:19:11.500]  神就幫助她度過這個難關
[00:19:11.500 --> 00:19:12.500]  於是她開始想
[00:19:12.500 --> 00:19:13.500]  她告訴我
[00:19:13.500 --> 00:19:16.500]  難道耶穌是真的
[00:19:16.500 --> 00:19:18.500]  我強調我岳母呢
[00:19:18.500 --> 00:19:19.500]  岳母不是一個
[00:19:19.500 --> 00:19:21.500]  那麼容易信耶穌的人
[00:19:21.500 --> 00:19:22.500]  為什麼呢
[00:19:22.500 --> 00:19:26.500]  因為她從小就是堅強
[00:19:26.500 --> 00:19:27.500]  獨立
[00:19:27.500 --> 00:19:30.500]  還有有主見
[00:19:30.500 --> 00:19:31.500]  堅強獨立
[00:19:31.500 --> 00:19:33.500]  還有有主見的人呢
[00:19:33.500 --> 00:19:35.500]  簡單來說呢
[00:19:35.500 --> 00:19:37.500]  我的岳母不在這裡
[00:19:37.500 --> 00:19:39.500]  代表心硬
[00:19:39.500 --> 00:19:40.500]  是不是
[00:19:40.500 --> 00:19:41.500]  堅強
[00:19:41.500 --> 00:19:42.500]  有主見
[00:19:42.500 --> 00:19:43.500]  還有獨立
[00:19:43.500 --> 00:19:45.500]  那麼容易信耶穌
[00:19:45.500 --> 00:19:49.500]  如果你不讓她感覺到耶穌的真實
[00:19:49.500 --> 00:19:51.500]  她自己去經驗到
[00:19:51.500 --> 00:19:53.500]  她是不會相信的
[00:19:53.500 --> 00:19:55.500]  我不是說我自己行
[00:19:55.500 --> 00:19:57.500]  其實我只是做回呢
[00:19:57.500 --> 00:19:58.500]  我覺得當時呢
[00:19:58.500 --> 00:20:01.500]  應該我憑著信心去跟從耶穌的人
[00:20:01.500 --> 00:20:03.500]  我講的是什麼呢
[00:20:03.500 --> 00:20:05.500]  當我們呢
[00:20:05.500 --> 00:20:06.500]  有的時候呢
[00:20:06.500 --> 00:20:07.500]  我們有很多決定的
[00:20:07.500 --> 00:20:10.500]  我們決定回信靠耶穌的時候呢
[00:20:10.500 --> 00:20:13.500]  你就沒有辦法去攔阻神的
[00:20:13.500 --> 00:20:15.500]  在人生命裏面的工作
[00:20:15.500 --> 00:20:16.500]  我很相信這個是
[00:20:16.500 --> 00:20:17.500]  今天呢
[00:20:17.500 --> 00:20:19.500]  經文裏面給我們提醒
[00:20:19.500 --> 00:20:20.500]  不要被蒙拜
[00:20:20.500 --> 00:20:22.500]  不要攔阻人
[00:20:22.500 --> 00:20:24.500]  那今天呢
[00:20:24.500 --> 00:20:25.500]  神很強調呢
[00:20:25.500 --> 00:20:26.500]  各位
[00:20:26.500 --> 00:20:28.500]  我們要除去
[00:20:28.500 --> 00:20:29.500]  我們生命裏面
[00:20:29.500 --> 00:20:31.500]  心裏面的拍子
[00:20:31.500 --> 00:20:33.500]  究竟這個拍子是什麼呢
[00:20:33.500 --> 00:20:35.500]  其實在今世
[00:20:35.500 --> 00:20:36.500]  在人生裏面呢
[00:20:36.500 --> 00:20:37.500]  有很多拍子的
[00:20:37.500 --> 00:20:39.500]  那麼我講不了很多
[00:20:39.500 --> 00:20:40.500]  講不完
[00:20:40.500 --> 00:20:41.500]  那麼我覺得呢
[00:20:41.500 --> 00:20:42.500]  一直討論的事
[00:20:42.500 --> 00:20:43.500]  這個世代
[00:20:43.500 --> 00:20:46.500]  究竟神要我們除去什麼拍子呢
[00:20:46.500 --> 00:20:48.500]  第一個拍子
[00:20:48.500 --> 00:20:50.500]  其實就是面紗取
[00:20:50.500 --> 00:20:51.500]  那些面紗取
[00:20:51.500 --> 00:20:52.500]  那些拍子是什麼呢
[00:20:52.500 --> 00:20:54.500]  除去沮喪的拍子
[00:20:54.500 --> 00:20:58.500]  頂知會你容易不容易沮喪的
[00:20:58.500 --> 00:21:00.500]  你都不會這樣回答我
[00:21:00.500 --> 00:21:02.500]  不會回答容易
[00:21:02.500 --> 00:21:04.500]  也都不會回答
[00:21:04.500 --> 00:21:06.500]  不是不容易
[00:21:06.500 --> 00:21:08.500]  通常大家都沒什麼反應的
[00:21:08.500 --> 00:21:09.500]  都要怎樣回答你
[00:21:09.500 --> 00:21:10.500]  是不是
[00:21:10.500 --> 00:21:11.500]  你容易不容易沮喪
[00:21:11.500 --> 00:21:12.500]  但是呢
[00:21:12.500 --> 00:21:13.500]  不用大家回答我
[00:21:13.500 --> 00:21:14.500]  有些專家說呢
[00:21:14.500 --> 00:21:16.500]  這個世代的人
[00:21:16.500 --> 00:21:18.500]  包括你和我
[00:21:18.500 --> 00:21:19.500]  心靈呢
[00:21:19.500 --> 00:21:20.500]  越來越脆弱
[00:21:20.500 --> 00:21:21.500]  他說呢
[00:21:21.500 --> 00:21:22.500]  有很多人呢
[00:21:22.500 --> 00:21:24.500]  長期沉溺在一種
[00:21:24.500 --> 00:21:26.500]  Spirit of Sadness那裏
[00:21:26.500 --> 00:21:28.500]  憂愁
[00:21:28.500 --> 00:21:29.500]  這種憂愁呢
[00:21:29.500 --> 00:21:32.500]  原來有吸引力的
[00:21:32.500 --> 00:21:34.500]  我不知道你有沒有試過
[00:21:34.500 --> 00:21:35.500]  當你憂愁的時候
[00:21:35.500 --> 00:21:37.500]  聽你的歌都很憂愁
[00:21:37.500 --> 00:21:38.500]  然後想的事情都很憂愁
[00:21:38.500 --> 00:21:40.500]  然後你覺得呢
[00:21:40.500 --> 00:21:45.500]  我enjoy being in a state of sadness
[00:21:45.500 --> 00:21:46.500]  然後呢
[00:21:46.500 --> 00:21:48.500]  其實你不想
[00:21:48.500 --> 00:21:50.500]  你不是很enjoy那樣東西
[00:21:50.500 --> 00:21:51.500]  但是你又覺得
[00:21:51.500 --> 00:21:54.500]  應該是這樣的狀態
[00:21:54.500 --> 00:21:55.500]  原來呢
[00:21:55.500 --> 00:21:56.500]  是有吸引力的
[00:21:56.500 --> 00:21:57.500]  越年輕呢
[00:21:57.500 --> 00:21:58.500]  就越有吸引力了
[00:21:58.500 --> 00:21:59.500]  那我不知道你
[00:21:59.500 --> 00:22:00.500]  你憂不憂愁
[00:22:00.500 --> 00:22:02.500]  容不容易沮喪
[00:22:02.500 --> 00:22:04.500]  這個世代原來就是這樣
[00:22:04.500 --> 00:22:05.500]  為什麼呢
[00:22:05.500 --> 00:22:06.500]  這些專家說呢
[00:22:06.500 --> 00:22:07.500]  當你望著困難的時候
[00:22:07.500 --> 00:22:08.500]  這個困難呢
[00:22:08.500 --> 00:22:10.500]  就慢慢會大過你一切
[00:22:10.500 --> 00:22:13.500]  甚至大過你所信的神
[00:22:13.500 --> 00:22:14.500]  只要你望著它
[00:22:14.500 --> 00:22:15.500]  它就開始會這樣
[00:22:15.500 --> 00:22:17.500]  一樣去掩沒你
[00:22:17.500 --> 00:22:18.500]  反過來
[00:22:18.500 --> 00:22:21.500]  怎樣離棄那些
[00:22:21.500 --> 00:22:23.500]  除去那些拍子呢
[00:22:23.500 --> 00:22:25.500]  你相信誰大過這個困難
[00:22:25.500 --> 00:22:26.500]  你心裏面
[00:22:26.500 --> 00:22:27.500]  比這個世界更大
[00:22:27.500 --> 00:22:28.500]  那個是誰呢
[00:22:28.500 --> 00:22:30.500]  這些在《聖經》裏面說了很多
[00:22:30.500 --> 00:22:31.500]  我不在這裏說了
[00:22:31.500 --> 00:22:34.500]  你相信誰大過誰
[00:22:34.500 --> 00:22:35.500]  困難大過神
[00:22:35.500 --> 00:22:37.500]  還是神大過這個困難
[00:22:37.500 --> 00:22:39.500]  這個是你自己決定
[00:22:39.500 --> 00:22:40.500]  有一本書呢
[00:22:40.500 --> 00:22:43.500]  我覺得很印象深刻的
[00:22:43.500 --> 00:22:46.500]  叫做《吸生命的情書》
[00:22:46.500 --> 00:22:47.500]  我不知道大家有沒有聽過
[00:22:47.500 --> 00:22:50.500]  那個作者叫做陳子琛
[00:22:50.500 --> 00:22:52.500]  他其實已經回到天家了
[00:22:52.500 --> 00:22:53.500]  但是這本書我看下去呢
[00:22:53.500 --> 00:22:55.500]  很感人
[00:22:55.500 --> 00:22:59.500]  陳子琛的一生有很多的苦難
[00:22:59.500 --> 00:23:00.500]  我講出來呢
[00:23:00.500 --> 00:23:02.500]  我相信你不會有
[00:23:02.500 --> 00:23:03.500]  不會經歷過
[00:23:03.500 --> 00:23:05.500]  也都不希望自己經歷過
[00:23:05.500 --> 00:23:07.500]  陳子琛七歲呢
[00:23:07.500 --> 00:23:09.500]  就接受第一次手術
[00:23:09.500 --> 00:23:10.500]  人生裏面第一次手術
[00:23:10.500 --> 00:23:12.500]  九歲接受第二次手術
[00:23:12.500 --> 00:23:15.500]  十一歲第三次手術
[00:23:15.500 --> 00:23:17.500]  他十三歲
[00:23:17.500 --> 00:23:19.500]  他爸爸就因病離開了他
[00:23:19.500 --> 00:23:21.500]  十四歲
[00:23:21.500 --> 00:23:23.500]  他的醫生走去他床邊
[00:23:23.500 --> 00:23:24.500]  很抱歉地跟他說
[00:23:24.500 --> 00:23:25.500]  不好意思
[00:23:25.500 --> 00:23:27.500]  我沒有辦法醫好你的病
[00:23:27.500 --> 00:23:29.500]  我對你的病束手無策
[00:23:29.500 --> 00:23:30.500]  從那個時候開始
[00:23:30.500 --> 00:23:31.500]  陳子琛呢
[00:23:31.500 --> 00:23:35.500]  就需要每一天吃止痛劑去過活
[00:23:35.500 --> 00:23:36.500]  二十二歲
[00:23:36.500 --> 00:23:38.500]  陳子琛患上第一種癌症
[00:23:38.500 --> 00:23:40.500]  開始接受化療
[00:23:40.500 --> 00:23:41.500]  大家可以想像
[00:23:41.500 --> 00:23:43.500]  化療是很辛苦的情況
[00:23:43.500 --> 00:23:45.500]  當時是沒有標靶藥
[00:23:45.500 --> 00:23:46.500]  二十四歲
[00:23:46.500 --> 00:23:50.500]  他要切除他肝臟的左葉
[00:23:50.500 --> 00:23:51.500]  二十五歲
[00:23:51.500 --> 00:23:53.500]  他患上第二種癌症
[00:23:53.500 --> 00:23:55.500]  我都不說所有的了
[00:23:55.500 --> 00:23:57.500]  大家就這樣聽一下這一點點
[00:23:57.500 --> 00:23:58.500]  那你們就知道
[00:23:58.500 --> 00:24:01.500]  這個人生是怎樣痛苦
[00:24:01.500 --> 00:24:03.500]  你怎會選擇
[00:24:03.500 --> 00:24:04.500]  你想想陳子琛是一個
[00:24:04.500 --> 00:24:05.500]  可以是一個什麼人呢
[00:24:05.500 --> 00:24:07.500]  可以是一個極度沮喪的人
[00:24:07.500 --> 00:24:09.500]  有什麼盼望呢
[00:24:09.500 --> 00:24:10.500]  他怎麼想
[00:24:10.500 --> 00:24:12.500]  他怎麼看待他的人生呢
[00:24:12.500 --> 00:24:14.500]  他怎麼看待他的未來呢
[00:24:14.500 --> 00:24:16.500]  如果你是他有什麼感受呢
[00:24:16.500 --> 00:24:17.500]  你會不會覺得
[00:24:17.500 --> 00:24:19.500]  這個世界最慘的是你呢
[00:24:19.500 --> 00:24:23.500]  但是當我看那本《吸生命》的情書
[00:24:23.500 --> 00:24:24.500]  這本書
[00:24:24.500 --> 00:24:25.500]  我從來都不感覺
[00:24:25.500 --> 00:24:27.500]  他有一種仇恨
[00:24:27.500 --> 00:24:29.500]  他的文筆
[00:24:29.500 --> 00:24:31.500]  我完全不覺得是
[00:24:31.500 --> 00:24:32.500]  一些繳紐造作
[00:24:32.500 --> 00:24:34.500]  特意寫出來的
[00:24:34.500 --> 00:24:35.500]  那你知道
[00:24:35.500 --> 00:24:37.500]  可能是一些 role play 的嘛
[00:24:37.500 --> 00:24:38.500]  那我要做這件事
[00:24:38.500 --> 00:24:41.500]  那我就寫得懶~有盼望啊
[00:24:41.500 --> 00:24:42.500]  懶~有希望這樣
[00:24:42.500 --> 00:24:43.500]  沒有
[00:24:43.500 --> 00:24:45.500]  我完全感受不到
[00:24:45.500 --> 00:24:48.500]  我反而覺得陳子琛他是
[00:24:48.500 --> 00:24:51.500]  不僅沒有那種沮喪絕望的感覺
[00:24:51.500 --> 00:24:53.500]  反過來
[00:24:53.500 --> 00:24:54.500]  我從他的文筆
[00:24:54.500 --> 00:24:57.500]  我覺得他是望著神
[00:24:57.500 --> 00:25:00.500]  他很積極地看待他的人生
[00:25:00.500 --> 00:25:01.500]  他
[00:25:01.500 --> 00:25:03.500]  他對生命的那種熱情
[00:25:03.500 --> 00:25:04.500]  其實呢
[00:25:04.500 --> 00:25:06.500]  他在網上的分享
[00:25:06.500 --> 00:25:07.500]  鼓勵了很多人
[00:25:07.500 --> 00:25:09.500]  也激勵了很多人
[00:25:09.500 --> 00:25:10.500]  那些人呢
[00:25:10.500 --> 00:25:14.500]  有些人生遇到困難
[00:25:14.500 --> 00:25:15.500]  很多沮喪
[00:25:15.500 --> 00:25:16.500]  很多挫折的時候
[00:25:16.500 --> 00:25:17.500]  得著鼓勵
[00:25:17.500 --> 00:25:18.500]  也改變了很多人
[00:25:18.500 --> 00:25:21.500]  那我抄寫一點點他寫的東西
[00:25:21.500 --> 00:25:22.500]  我讀給大家聽
[00:25:22.500 --> 00:25:24.500]  他曾經寫過一些這樣的說話
[00:25:24.500 --> 00:25:26.500]  他說或者生命呢
[00:25:26.500 --> 00:25:27.500]  啊~抱歉
[00:25:27.500 --> 00:25:28.500]  或者生病呢
[00:25:28.500 --> 00:25:30.500]  是很無奈的意外來的
[00:25:30.500 --> 00:25:31.500]  但是感謝神
[00:25:31.500 --> 00:25:33.500]  不知道為什麼呢
[00:25:33.500 --> 00:25:34.500]  每一次呢
[00:25:34.500 --> 00:25:35.500]  我需要勇氣
[00:25:35.500 --> 00:25:36.500]  我向他講的時候呢
[00:25:36.500 --> 00:25:38.500]  他每一次都隔外幫我打氣
[00:25:38.500 --> 00:25:43.500]  賜一種新的力氣給我
[00:25:43.500 --> 00:25:44.500]  所以呢
[00:25:44.500 --> 00:25:46.500]  從生病到現在呢
[00:25:46.500 --> 00:25:48.500]  我從來沒有問過醫生
[00:25:48.500 --> 00:25:51.500]  我的生存機會率有多少啊
[00:25:51.500 --> 00:25:52.500]  目前的癌症呢
[00:25:52.500 --> 00:25:54.500]  是第幾期啊
[00:25:54.500 --> 00:25:55.500]  我能呢
[00:25:55.500 --> 00:25:56.500]  我還可以生存得多久
[00:25:56.500 --> 00:25:58.500]  我從來都沒有問這個問題
[00:25:58.500 --> 00:25:59.500]  因為呢
[00:25:59.500 --> 00:26:00.500]  我覺得每一個人都不同的
[00:26:00.500 --> 00:26:02.500]  醫生的統計呢
[00:26:02.500 --> 00:26:03.500]  只是一些數字
[00:26:03.500 --> 00:26:05.500]  只是一些平均數而已
[00:26:05.500 --> 00:26:07.500]  不代表我的未來
[00:26:07.500 --> 00:26:08.500]  所以呢
[00:26:08.500 --> 00:26:10.500]  無論未來是怎樣都好
[00:26:10.500 --> 00:26:11.500]  此刻
[00:26:11.500 --> 00:26:13.500]  我只是看見生命的未來
[00:26:13.500 --> 00:26:15.500]  這樣就夠了
[00:26:15.500 --> 00:26:18.500]  不管我可以生存多久
[00:26:18.500 --> 00:26:19.500]  我會記住
[00:26:19.500 --> 00:26:21.500]  開心地活著
[00:26:21.500 --> 00:26:24.500]  永遠都比悲傷的活著
[00:26:24.500 --> 00:26:26.500]  更加有意義
[00:26:26.500 --> 00:26:27.500]  丁芝梅
[00:26:27.500 --> 00:26:29.500]  我們未必好到好似這個情況
[00:26:29.500 --> 00:26:30.500]  但是呢
[00:26:30.500 --> 00:26:31.500]  你可能遇到打擊的時候呢
[00:26:31.500 --> 00:26:32.500]  千萬不要覺得
[00:26:32.500 --> 00:26:34.500]  這個世界最慘你
[00:26:34.500 --> 00:26:35.500]  因為呢
[00:26:35.500 --> 00:26:37.500]  我們還有我們的信仰
[00:26:37.500 --> 00:26:39.500]  還有在我們裡面
[00:26:39.500 --> 00:26:42.500]  比這個世界更大的主
[00:26:42.500 --> 00:26:43.500]  這個是第一個
[00:26:43.500 --> 00:26:47.500]  除去那個沮喪的面紗
[00:26:47.500 --> 00:26:48.500]  第二個
[00:26:48.500 --> 00:26:50.500]  我覺得現代
[00:26:50.500 --> 00:26:51.500]  我們人最需要的是什麼
[00:26:51.500 --> 00:26:54.500]  除去那種冷漠的面紗
[00:26:54.500 --> 00:26:56.500]  什麼叫冷漠呢
[00:26:56.500 --> 00:26:57.500]  冷漠就是
[00:26:57.500 --> 00:26:59.500]  都是那種自我
[00:26:59.500 --> 00:27:01.500]  我
[00:27:01.500 --> 00:27:02.500]  最重要
[00:27:02.500 --> 00:27:04.500]  其他人的感受呢
[00:27:04.500 --> 00:27:06.500]  和我沒有什麼關係
[00:27:06.500 --> 00:27:07.500]  譬如
[00:27:07.500 --> 00:27:08.500]  我今天回來
[00:27:08.500 --> 00:27:09.500]  我坐在這裡
[00:27:09.500 --> 00:27:11.500]  就是我和神的關係
[00:27:11.500 --> 00:27:13.500]  旁邊那個Anis
[00:27:13.500 --> 00:27:14.500]  和我沒有什麼關係
[00:27:14.500 --> 00:27:16.500]  我不是說Simon
[00:27:16.500 --> 00:27:18.500]  和我沒有什麼關係
[00:27:18.500 --> 00:27:20.500]  那個Arist
[00:27:20.500 --> 00:27:21.500]  和我沒有什麼關係
[00:27:21.500 --> 00:27:23.500]  這個是我和神的關係
[00:27:23.500 --> 00:27:25.500]  旁邊那個人和我沒有關係
[00:27:25.500 --> 00:27:26.500]  或者
[00:27:26.500 --> 00:27:27.500]  要我關心別人
[00:27:27.500 --> 00:27:29.500]  我現在都要別人關心
[00:27:29.500 --> 00:27:31.500]  我現在有很多苦水要吐
[00:27:31.500 --> 00:27:32.500]  我又沒有時間
[00:27:32.500 --> 00:27:33.500]  又沒有心情
[00:27:33.500 --> 00:27:35.500]  等我先有空
[00:27:35.500 --> 00:27:37.500]  我去年呢
[00:27:37.500 --> 00:27:39.500]  我收過一封信
[00:27:39.500 --> 00:27:41.500]  信呢就說謝牧師
[00:27:41.500 --> 00:27:43.500]  每一次呢
[00:27:43.500 --> 00:27:45.500]  你開頭崇拜的時候呢
[00:27:45.500 --> 00:27:46.500]  你都叫人呢
[00:27:46.500 --> 00:27:48.500]  和附近那些騙手啊
[00:27:48.500 --> 00:27:49.500]  打招呼啊
[00:27:49.500 --> 00:27:50.500]  歡迎他
[00:27:50.500 --> 00:27:52.500]  或者和他說呢
[00:27:52.500 --> 00:27:53.500]  感謝主
[00:27:53.500 --> 00:27:55.500]  我可以和你一起敬拜
[00:27:55.500 --> 00:27:57.500]  我覺得很無聊
[00:27:57.500 --> 00:27:58.500]  因為呢
[00:27:58.500 --> 00:27:59.500]  我回來呢
[00:27:59.500 --> 00:28:01.500]  我就不想和人相交
[00:28:01.500 --> 00:28:02.500]  況且呢
[00:28:02.500 --> 00:28:03.500]  我和人開口相交呢
[00:28:03.500 --> 00:28:04.500]  祝福人的時候
[00:28:04.500 --> 00:28:07.500]  旁邊那個眼是很冷漠的
[00:28:07.500 --> 00:28:09.500]  所以我備受傷害
[00:28:09.500 --> 00:28:10.500]  可不可以請你呢
[00:28:10.500 --> 00:28:11.500]  下次呢
[00:28:11.500 --> 00:28:13.500]  崇拜不要叫人呢
[00:28:13.500 --> 00:28:14.500]  彼此相交
[00:28:14.500 --> 00:28:15.500]  頂梓梅
[00:28:15.500 --> 00:28:16.500]  其實我都很聽
[00:28:16.500 --> 00:28:18.500]  頂梓梅的意見的
[00:28:18.500 --> 00:28:20.500]  但是有些有些東西聽
[00:28:20.500 --> 00:28:21.500]  應該聽
[00:28:21.500 --> 00:28:23.500]  有些是不應該聽的
[00:28:23.500 --> 00:28:25.500]  我們歡迎頂梓梅呢
[00:28:25.500 --> 00:28:26.500]  彼此相愛呢
[00:28:26.500 --> 00:28:27.500]  不單止是聖經
[00:28:27.500 --> 00:28:29.500]  也都是同福堂的核心價值
[00:28:29.500 --> 00:28:30.500]  所以呢
[00:28:30.500 --> 00:28:32.500]  有些東西我是聽的
[00:28:32.500 --> 00:28:34.500]  要改善的地方是要聽
[00:28:34.500 --> 00:28:35.500]  但有些我覺得是
[00:28:35.500 --> 00:28:37.500]  神要我們做的我是不會聽
[00:28:37.500 --> 00:28:38.500]  於是呢
